A	B	scaled_weight
ATP[c]	MAR04402	0.732016333327423
MAR04402	ADP[c]	0.3046861394449
MAR04402	H+[c]	0.3046861394449
MAR04402	L-fucose-1-phosphate[c]	0.3046861394449
6-deoxy-L-galactose[c]	MAR04403	0.3046861394449
ATP[c]	MAR04490	0.737717865947393
mannose[c]	MAR04490	0.737717865947393
fructose-2,6-bisphosphate[c]	MAR04706	0.845810003584489
H2O[c]	MAR04706	0.845810003584489
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.851226362069646
H+[c]	MAR08768	0.851226362069646
NADPH[c]	MAR08768	0.851226362069646
H+[c]	MAR04590	0.92676588492067
L-xylulose[c]	MAR04590	0.92676588492067
NADPH[c]	MAR04590	0.92676588492067
NAD+[c]	MAR04591	0.92676588492067
xylitol[c]	MAR04591	0.92676588492067
D-xylose[c]	MAR04592	0.768048574895231
H+[c]	MAR04592	0.768048574895231
NADPH[c]	MAR04592	0.768048574895231
MAR04592	NADP+[c]	0.799249443338353
MAR04592	xylitol[c]	0.799249443338353
NAD+[c]	MAR04593	0.713330630870585
xylitol[c]	MAR04593	0.713330630870585
D-xylose[c]	MAR04594	0.3046861394449
NADP+[c]	MAR04594	0.3046861394449
ADP[c]	MAR04595	0.812291725755034
D-xylulose-5-phosphate[c]	MAR04595	0.812291725755034
H+[c]	MAR04595	0.812291725755034
MAR04595	ATP[c]	0.713345837354291
MAR04595	D-xylulose[c]	0.713345837354291
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.837660164724684
L-xylulose[c]	MAR08342	0.837660164724684
NADH[c]	MAR08342	0.837660164724684
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.792963461013949
MAR08344	NADP+[r]	0.792963461013949
3-dehydro-L-gulonate[c]	MAR08352	0.819147254059679
H+[c]	MAR08352	0.819147254059679
NADH[c]	MAR08352	0.819147254059679
MAR08352	L-gulonate[c]	0.711749168245384
MAR08352	NAD+[c]	0.711749168245384
3-dehydro-L-gulonate[c]	MAR08353	0.711749168245399
H+[c]	MAR08353	0.711749168245399
MAR08353	CO2[c]	0.81914725405965
MAR08353	L-xylulose[c]	0.81914725405965
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.77449375062829
UDP-glucuronate[c]	MAR08727	0.77449375062829
D-glucuronate 1-phosphate[c]	MAR08728	0.774493750628328
H2O[c]	MAR08728	0.774493750628328
H2O[c]	MAR08729	0.668189097251968
UDP-glucuronate[c]	MAR08729	0.668189097251968
glucuronate[c]	MAR06537	0.711968231665797
H+[c]	MAR06537	0.711968231665797
NADPH[c]	MAR06537	0.711968231665797
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.80910218120534
H2O[c]	MAR01568	0.80910218120534
NAD+[c]	MAR01568	0.80910218120534
GSH[c]	MAR03853	0.817148995553458
methylglyoxal[c]	MAR03853	0.817148995553458
H+[c]	MAR03854	0.799610781363668
methylglyoxal[c]	MAR03854	0.799610781363668
NADH[c]	MAR03854	0.799610781363668
H+[c]	MAR03855	0.676454119302441
lactaldehyde[c]	MAR03855	0.676454119302441
NADPH[c]	MAR03855	0.676454119302441
(R)-S-lactoylglutathione[c]	MAR03857	0.806047950057055
H2O[c]	MAR03857	0.806047950057055
D-lactate[c]	MAR03859	0.865853080258064
ferricytochrome_C[m]	MAR03859	0.865853080258064
malate[m]	MAR04087	0.836948996934843
NAD+[m]	MAR04087	0.836948996934843
malate[c]	MAR04089	0.780143007990191
NADP+[c]	MAR04089	0.780143007990191
malate[m]	MAR04091	0.833211640854406
NADP+[m]	MAR04091	0.833211640854406
acetyl-CoA[c]	MAR04093	0.805819020311161
H2O[c]	MAR04093	0.805819020311161
acetyl-CoA[m]	MAR04095	0.796367232454906
H2O[m]	MAR04095	0.796367232454906
GTP[c]	MAR04101	0.74199514555571
OAA[c]	MAR04101	0.74199514555571
GTP[m]	MAR04103	0.748133453977985
OAA[m]	MAR04103	0.748133453977985
ATP[m]	MAR04143	0.838747940793515
HCO3-[m]	MAR04143	0.838747940793515
pyruvate[m]	MAR04143	0.838747940793515
CDP[c]	MAR04193	0.338691117318243
H+[c]	MAR04193	0.338691117318243
PEP[c]	MAR04193	0.338691117318243
H+[c]	MAR08497	0.797131414027626
methylglyoxal[c]	MAR08497	0.797131414027626
NADPH[c]	MAR08497	0.797131414027626
acetone[c]	MAR08498	0.998567029921477
H+[c]	MAR08498	0.998567029921477
NADPH[c]	MAR08498	0.998567029921477
O2[c]	MAR08498	0.998567029921477
H+[c]	MAR08499	1
hydroxyacetone[c]	MAR08499	1
NADPH[c]	MAR08499	1
O2[c]	MAR08499	1
H+[c]	MAR08500	0.797131414027596
hydroxyacetone[c]	MAR08500	0.797131414027596
NADPH[c]	MAR08500	0.797131414027596
H+[c]	MAR08501	0.801464200614279
methylglyoxal[c]	MAR08501	0.801464200614279
NADPH[c]	MAR08501	0.801464200614279
(R)-S-lactoylglutathione[c]	MAR08502	0.794738658424302
H+[c]	MAR08502	0.794738658424302
NADH[c]	MAR08502	0.794738658424302
MAR08502	D-lactaldehyde[c]	0.804923697980648
MAR08502	GSH[c]	0.804923697980648
MAR08502	NAD+[c]	0.804923697980648
H2O[c]	MAR08503	0.78893458936345
lactaldehyde[c]	MAR08503	0.78893458936345
NAD+[c]	MAR08503	0.78893458936345
D-lactaldehyde[c]	MAR08504	0.800495077113074
H2O[c]	MAR08504	0.800495077113074
NAD+[c]	MAR08504	0.800495077113074
H2O[m]	MAR08506	0.802193598554372
lactaldehyde[m]	MAR08506	0.802193598554372
NAD+[m]	MAR08506	0.802193598554372
NAD+[c]	MAR08507	0.764182369742246
propane-1,2-diol[c]	MAR08507	0.764182369742246
NAD+[c]	MAR08508	0.676454119302441
propane-1,2-diol[c]	MAR08508	0.676454119302441
D-lactaldehyde[c]	MAR08509	0.764182369742244
H+[c]	MAR08509	0.764182369742244
NADPH[c]	MAR08509	0.764182369742244
(R)-S-lactoylglutathione[m]	MAR08511	0.82244321983568
H2O[m]	MAR08511	0.82244321983568
D-lactate[c]	MAR08512	0.799882875464475
NAD+[c]	MAR08512	0.799882875464475
MAR08512	H+[c]	0.861838770347613
MAR08512	NADH[c]	0.861838770347613
MAR08512	pyruvate[c]	0.861838770347613
ferricytochrome_C[m]	MAR08514	0.954817004063115
L-lactate[c]	MAR08514	0.954817004063115
DHAP[c]	MAR08516	0.840540879710104
GAP[c]	MAR08517	0.846802079194435
H+[m]	MAR04280	0.947823915418211
NADH[m]	MAR04280	0.947823915418211
pyruvate[m]	MAR04280	0.947823915418211
MAR04280	L-lactate[m]	0.757690575814154
MAR04280	NAD+[m]	0.757690575814154
ATP[c]	MAR00153	0.809828960153078
CoA[c]	MAR00153	0.809828960153078
propanoate[c]	MAR00153	0.809828960153078
FAD[m]	MAR03212	0.818123181355588
propanoyl-CoA[m]	MAR03212	0.818123181355588
AMP[m]	MAR03797	0.783503347147827
PPi[m]	MAR03797	0.783503347147827
propanoyl-CoA[m]	MAR03797	0.783503347147827
MAR03797	ATP[m]	0.783503347147827
MAR03797	CoA[m]	0.783503347147827
MAR03797	propanoate[m]	0.783503347147827
2-oxobutyrate[m]	MAR03800	0.749806606865735
CoA[m]	MAR03800	0.749806606865735
NAD+[m]	MAR03800	0.749806606865735
H+[c]	MAR04105	0.844209795591423
malonyl-CoA[c]	MAR04105	0.844209795591423
H+[m]	MAR04106	0.812514423285731
malonyl-CoA[m]	MAR04106	0.812514423285731
H+[x]	MAR04107	0.880041523687657
malonyl-CoA[x]	MAR04107	0.880041523687657
3-oxopropanoate[m]	MAR04282	0.797392574518966
CoA[m]	MAR04282	0.797392574518966
NAD+[m]	MAR04282	0.797392574518966
AMP[c]	MAR04331	0.3046861394449
H+[c]	MAR04331	0.3046861394449
propanoyl-CoA[c]	MAR04331	0.3046861394449
MAR04331	CoA[c]	0.3046861394449
MAR04331	propinol adenylate[c]	0.3046861394449
ATP[c]	MAR04459	0.810407620917064
H+[c]	MAR04459	0.810407620917064
propanoate[c]	MAR04459	0.810407620917064
ATP[m]	MAR04460	0.783503347147827
H+[m]	MAR04460	0.783503347147827
propanoate[m]	MAR04460	0.783503347147827
MAR04460	PPi[m]	0.783503347147827
MAR04460	propinol adenylate[m]	0.783503347147827
acetoacetate[m]	MAR04464	0.851655315719527
H+[m]	MAR04464	0.851655315719527
hydracrylate[m]	MAR04497	0.79670500463651
NAD+[m]	MAR04497	0.79670500463651
3-hydroxypropionyl-CoA[m]	MAR04741	0.796579709373807
H2O[m]	MAR04741	0.796579709373807
H2O[c]	MAR08078	0.826129075593273
OAA[c]	MAR08078	0.826129075593273
propanoyl-CoA[c]	MAR08078	0.826129075593273
H+[m]	MAR09803	0.796579709373809
malonyl-CoA[m]	MAR09803	0.796579709373809
NADPH[m]	MAR09803	0.796579709373809
MAR09803	H2O[m]	0.820789969690831
MAR09803	NADP+[m]	0.820789969690831
MAR09803	3-oxopropionyl-CoA[m]	0.820789969690831
3-hydroxypropionyl-CoA[m]	MAR09804	0.820789969690212
NADP+[m]	MAR09804	0.820789969690212
MAR09804	H+[m]	0.796579709373809
MAR09804	NADPH[m]	0.796579709373809
MAR09804	3-oxopropionyl-CoA[m]	0.796579709373809
AKG[c]	MAR00718	0.3046861394449
FADH2[c]	MAR00718	0.3046861394449
AKG[c]	MAR00719	0.3046861394449
H+[c]	MAR00719	0.3046861394449
NADH[c]	MAR00719	0.3046861394449
acetoacetyl-CoA[c]	MAR01434	0.790273714508489
CoA[c]	MAR01434	0.790273714508489
MAR01434	acetyl-CoA[c]	0.827640255913885
acetoacetate[c]	MAR01436	0.802396045168023
ATP[c]	MAR01436	0.802396045168023
CoA[c]	MAR01436	0.802396045168023
butyryl-CoA[m]	MAR03163	0.742785325196849
FAD[m]	MAR03163	0.742785325196849
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.860095200847077
MAR04461	H+[m]	0.860095200847077
MAR04461	NADH[m]	0.860095200847077
acetoacetyl-CoA[x]	MAR04604	0.865720961382827
acetyl-CoA[x]	MAR04604	0.865720961382827
H2O[x]	MAR04604	0.865720961382827
2-hydroxybutyrate[c]	MAR05351	0.921224510862271
NAD+[c]	MAR05351	0.921224510862271
MAR05351	2-oxobutyrate[c]	0.751062842421717
MAR05351	H+[c]	0.751062842421717
MAR05351	NADH[c]	0.751062842421717
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.887428894161533
MAR07709	H2O[m]	0.887428894161533
ATP[c]	MAR04052	0.7986590151067
ribose-5-phosphate[c]	MAR04052	0.7986590151067
glucose-6-phosphate[r]	MAR04304	0.5379577174819
NADP+[r]	MAR04304	0.5379577174819
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.849819316198283
H+[c]	MAR04306	0.849819316198283
NADPH[c]	MAR04306	0.849819316198283
MAR04306	glucose-6-phosphate[c]	0.88950482988638
MAR04306	NADP+[c]	0.88950482988638
ADP[c]	MAR04350	0.875736184735935
H+[c]	MAR04350	0.875736184735935
ribose-5-phosphate[c]	MAR04350	0.875736184735935
MAR04350	ATP[c]	1
MAR04350	ribose[c]	1
ribose-5-phosphate[r]	MAR04351	0.679126661700041
MAR04351	ribulose-5-phosphate[r]	0.679126661700041
ribose-5-phosphate[c]	MAR04352	0.679126661700041
MAR04352	ribulose-5-phosphate[c]	0.679126661700041
ribose-1-phosphate[c]	MAR04354	0.767450685355266
MAR04354	ribose-5-phosphate[c]	0.790061920030292
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.790412981491737
MAR04398	acetaldehyde[c]	0.660077068038738
MAR04398	GAP[c]	0.660077068038738
D-xylulose-5-phosphate[c]	MAR04404	0.835479113188937
erythrose-4-phosphate[c]	MAR04404	0.835479113188937
MAR04404	fructose-6-phosphate[c]	0.792374120658802
MAR04404	GAP[c]	0.792374120658802
6-phospho-D-gluconate[r]	MAR04473	0.890375538956888
NADP+[r]	MAR04473	0.890375538956888
6-phospho-D-gluconate[c]	MAR04474	0.887559547703463
NADP+[c]	MAR04474	0.887559547703463
6-phospho-D-gluconate[c]	MAR04476	0.861246064800048
ADP[c]	MAR04476	0.861246064800048
H+[c]	MAR04476	0.861246064800048
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.788846312042703
MAR04477	ribulose-5-phosphate[c]	0.788846312042703
D-xylulose-5-phosphate[c]	MAR04501	0.835479113188927
ribose-5-phosphate[c]	MAR04501	0.835479113188927
MAR04501	GAP[c]	0.792374120658591
MAR04501	sedoheptulose-7-phosphate[c]	0.792374120658591
GAP[c]	MAR04565	0.633767010857763
sedoheptulose-7-phosphate[c]	MAR04565	0.633767010857763
MAR04565	erythrose-4-phosphate[c]	0.804141039657766
MAR04565	fructose-6-phosphate[c]	0.804141039657766
ADP[c]	MAR04567	0.812840557754226
H+[c]	MAR04567	0.812840557754226
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.812840557754226
MAR04567	ATP[c]	0.812840557754226
MAR04567	sedoheptulose-7-phosphate[c]	0.812840557754226
H+[c]	MAR04568	0.812840557754226
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.812840557754226
UDP[c]	MAR04568	0.812840557754226
MAR04568	sedoheptulose-7-phosphate[c]	0.812840557754226
MAR04568	UTP[c]	0.812840557754226
ATP[c]	MAR09799	0.3046861394449
sedoheptulose[c]	MAR09799	0.3046861394449
MAR09799	ADP[c]	0.3046861394449
MAR09799	H+[c]	0.3046861394449
MAR09799	sedoheptulose-7-phosphate[c]	0.3046861394449
ATP[c]	MAR09800	0.3046861394449
sedoheptulose[c]	MAR09800	0.3046861394449
MAR09800	ADP[c]	0.3046861394449
MAR09800	H+[c]	0.3046861394449
MAR09800	sedoheptulose-1-phosphate[c]	0.3046861394449
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.879304409901861
H2O[r]	MAR04623	0.879304409901861
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.887543579106427
H2O[c]	MAR04625	0.887543579106427
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.790383164322244
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.912192619474575
H+[c]	MAR04841	0.829334807183322
NADH[c]	MAR04841	0.829334807183322
ribose[c]	MAR04841	0.829334807183322
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.870421829623102
deoxyribose[c]	MAR08074	0.870421829623102
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.5379577174819
H+[r]	MAR08653	0.5379577174819
NADH[r]	MAR08653	0.5379577174819
MAR08653	glucose-6-phosphate[r]	0.794181514124242
MAR08653	NAD+[r]	0.794181514124242
ADP[c]	MAR03998	0.839220481224909
H2O[c]	MAR03998	0.839220481224909
ATP[c]	MAR04000	0.817292018960048
ADP[c]	MAR04002	0.414654630404898
MAR04002	AMP[c]	0.414654630404898
MAR04002	ATP[c]	0.414654630404898
ADP[m]	MAR04004	0.512467489490662
MAR04004	AMP[m]	0.512467489490662
MAR04004	ATP[m]	0.512467489490662
AMP[c]	MAR04010	0.84920863196498
H2O[c]	MAR04010	0.84920863196498
AMP[e]	MAR04081	0.771500117425109
H2O[e]	MAR04081	0.771500117425109
AMP[m]	MAR04082	0.818289302262093
H2O[m]	MAR04082	0.818289302262093
adenosine[c]	MAR04012	0.865744514225587
ATP[c]	MAR04012	0.865744514225587
cAMP[c]	MAR04014	0.817292018960062
H2O[c]	MAR04014	0.817292018960062
ADP[c]	MAR04020	0.3046861394449
GDP[c]	MAR04020	0.3046861394449
MAR04020	ATP[c]	0.3046861394449
MAR04020	GMP[c]	0.3046861394449
GTP[c]	MAR04022	0.78905150072558
FAICAR[c]	MAR04038	0.833709931796611
MAR04038	H2O[c]	0.960282217336931
MAR04038	IMP[c]	0.960282217336931
H2O[c]	MAR04040	0.813343824136016
IMP[c]	MAR04040	0.813343824136016
NAD+[c]	MAR04040	0.813343824136016
aspartate[c]	MAR04042	0.577668170939131
GTP[c]	MAR04042	0.577668170939131
