ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000165023	0.678250431011087	2.86173040653262	3.116020804422	0.918392586619283	0.358413370463827	0.99998021417431	DIRAS2
ENSG00000100739	0.937954687747635	2.85974322788005	2.55373399207396	1.11982815624331	0.262786998337816	0.99998021417431	BDKRB1
ENSG00000153822	2.00967941734428	2.85723948227012	2.03968214598765	1.40082585313145	0.161266155614613	0.99998021417431	KCNJ16
ENSG00000164588	0.648720965034059	2.8536942168562	3.12050760872893	0.914496798172715	0.360455859527032	0.99998021417431	HCN1
ENSG00000149305	0.939569030008546	2.84943933273961	3.1127960114054	0.915395458712731	0.359984061587955	0.99998021417431	HTR3B
ENSG00000180190	9.28829808648386	2.8455232857956	1.57011852019917	1.81229840243822	0.0699401012804553	0.99998021417431	TDRP
ENSG00000180815	89.4867690839772	2.8428241483763	0.935254777114874	3.03962537047498	0.0023687259175905	0.75787604579275	MAP3K15
ENSG00000236257	1.31710704086483	2.83634073925445	1.17332002294709	2.4173632800796	0.0156334057590137	0.99998021417431	EI24P2
ENSG00000229571	0.640524466678321	2.82745682852078	3.12070886101557	0.906030313766804	0.364919807735506	0.99998021417431	PRAMEF26
ENSG00000224856	0.907234428538257	2.82646992671211	1.22523127803584	2.30688685261381	0.0210611286583488	0.99998021417431	RP4-796I17.5
ENSG00000234376	0.897053516981406	2.82636585441375	3.11174004456727	0.908291121344873	0.36372443217714	0.99998021417431	UBTFL2
ENSG00000129514	3.51960339928027	2.81987427131249	1.28587834560625	2.19295571851552	0.0283105696606269	0.99998021417431	FOXA1
ENSG00000112238	0.62700316367127	2.81768129117372	3.12273277133745	0.902312652890541	0.366890806064642	0.99998021417431	PRDM13
ENSG00000228970	0.888875549352606	2.80521299420678	2.524555077998	1.11117123910457	0.266494648487677	0.99998021417431	UBTFL6
ENSG00000224687	1.3806759101326	2.80470415689748	2.51479431520306	1.11528173097171	0.264729711640058	0.99998021417431	RASAL2-AS1
ENSG00000180016	0.61518323400153	2.80343585073085	3.1212356009355	0.898181428499215	0.369088832694152	0.99998021417431	OR1E1
ENSG00000006788	0.614977916466567	2.798509880943	3.12162658529805	0.896490917306755	0.369990629084704	0.99998021417431	MYH13
ENSG00000182263	9.76169432286589	2.79524876943733	1.45812514428747	1.91701568304226	0.0552359392707376	0.99998021417431	FIGN
ENSG00000182040	1.20635011485446	2.79061289138369	3.10579151378392	0.898519066395335	0.36890888502695	0.99998021417431	USH1G
ENSG00000234685	0.978056555102973	2.77422900602027	2.16580847068266	1.28092074787473	0.20022150440577	0.99998021417431	NUS1P2
ENSG00000273088	4.88070870414183	2.77408729660559	2.38562971811987	1.16283230190135	0.244897548629587	0.99998021417431	RP11-201K10.3
ENSG00000231164	0.603981787918594	2.75687656589123	3.12229357574451	0.882965198182509	0.377255075126406	0.99998021417431	RPL7P56
ENSG00000182631	0.606073224377221	2.75009052598866	3.12266813022399	0.880686134837965	0.378487723360695	0.99998021417431	RXFP3
ENSG00000182492	4.23917444869142	2.74290527586423	1.64790287092801	1.66448236983747	0.0960160713919472	0.99998021417431	BGN
ENSG00000215875	0.599093718431556	2.73379190800652	3.12299871225662	0.875374010651172	0.381370436071052	0.99998021417431	ST13P20
ENSG00000269749	19.1446283794581	2.73097972363864	1.12436745997509	2.42890320189375	0.0151445751184515	0.99998021417431	AC005614.5
ENSG00000230712	1.23736982734812	2.72534528078344	1.59663197300044	1.70693392520625	0.0878343343108465	0.99998021417431	AP000354.4
ENSG00000215568	5.22420785504311	2.72237004739557	1.52754037808981	1.78219187292443	0.0747179476647663	0.99998021417431	GAB4
ENSG00000234663	2.06180430060202	2.71987079133943	1.35140422229681	2.01262564261995	0.0441540272276427	0.99998021417431	AC104820.2
ENSG00000229663	7.14624554349869	2.71473307282395	1.53780733172448	1.76532717514078	0.0775087948635075	0.99998021417431	AL672296.1
ENSG00000215595	0.587894102151021	2.70916916846245	3.12371507579108	0.867290742826905	0.385782727535359	0.99998021417431	C20orf202
ENSG00000227582	3.69781771761743	2.7036276949226	1.7036942539821	1.58692070986523	0.112530603793816	0.99998021417431	RP11-262H14.7
ENSG00000127533	6.67635454207135	2.70160474854989	1.25718410369041	2.14893327128418	0.0316396899297626	0.99998021417431	F2RL3
ENSG00000228081	1.33250540405097	2.70051511751836	1.82445155856758	1.48017912826285	0.138825448934623	0.99998021417431	RP11-385M4.2
ENSG00000100290	62.1591550978295	2.69949628556178	1.02493499235028	2.63382195525549	0.00844297481041879	0.908000996668316	BIK
ENSG00000234488	0.582891391849757	2.69089085769675	3.12369022997709	0.861446129284234	0.388992379040804	0.99998021417431	AC096664.1
ENSG00000181656	8.47037465120873	2.67470580098597	1.16559922930083	2.29470450370009	0.0217500645314562	0.99998021417431	GPR88
ENSG00000144847	3.19035568984842	2.65637742320327	1.14138312150419	2.32733196518845	0.0199476037333233	0.99998021417431	IGSF11
ENSG00000164049	0.768962861631137	2.65382463936122	3.11895163520952	0.850870725086747	0.394841168578134	0.99998021417431	FBXW12
ENSG00000182912	1.45363543551212	2.64129759853731	2.19500580348333	1.2033214647295	0.228851945873434	0.99998021417431	C21orf90
ENSG00000166091	90.9650313860724	2.64007293706604	1.31775175870759	2.0034675875943	0.0451271232275881	0.99998021417431	CMTM5
ENSG00000215182	7.62900871106156	2.63765137920835	1.52009649151423	1.73518680816169	0.082707722317762	0.99998021417431	MUC5AC
ENSG00000180422	0.746232809245408	2.62461763269387	2.1207120138376	1.23761152649124	0.215860138431313	0.99998021417431	LINC00304
ENSG00000128422	205.475206367897	2.61837868667346	1.54929685152802	1.6900432503242	0.0910196805706026	0.99998021417431	KRT17
ENSG00000271178	0.550432696813642	2.61054181338142	3.12574727274191	0.835173667476784	0.403619933662486	0.99998021417431	IGHV3OR16-13
ENSG00000214546	2.06171748464089	2.60790412324232	1.59206446673932	1.63806439860035	0.101408260629	0.99998021417431	AC087491.2
ENSG00000117707	0.529001681774816	2.60089164861678	3.12839954458403	0.831380906291051	0.405758481984441	0.99998021417431	PROX1
ENSG00000269072	0.538719551131163	2.59609076236854	3.1268851763283	0.830248191402079	0.406398473430225	0.99998021417431	CTD-3187F8.14
ENSG00000128250	22.086177663221	2.5960785039514	1.5973159139769	1.62527555209028	0.104103858289441	0.99998021417431	RFPL1
ENSG00000105642	3.10034246543995	2.59520040916159	1.2561202165463	2.06604461497888	0.0388242670955975	0.99998021417431	KCNN1
ENSG00000179997	0.548040325469058	2.5878294318324	3.12642330337263	0.827728423416235	0.40782431838095	0.99998021417431	AC010894.4
ENSG00000182783	1.8173094680332	2.58672082102641	2.63255366438298	0.982589968069156	0.325809283780952	0.99998021417431	OR2T29
ENSG00000237289	0.937380204159613	2.57859582944236	3.11159475600583	0.828705545433027	0.40727104707888	0.99998021417431	CKMT1B
ENSG00000164112	0.945172036601263	2.57453450521399	2.04276159489098	1.26032059328557	0.207553734032336	0.99998021417431	TMEM155
ENSG00000183024	1.06944046253978	2.57256925704193	2.50054434309244	1.02880369394306	0.303571930567039	0.99998021417431	OR1G1
ENSG00000215160	0.710230497444801	2.57020650499906	3.1342047304206	0.820050611261168	0.412187255671165	0.99998021417431	OR7E122P
ENSG00000269179	1.12130669940716	2.56777070515637	2.00233577169045	1.2823876701701	0.19970668727199	0.99998021417431	CTC-326K19.6
ENSG00000121898	0.539402724937173	2.56398006318322	3.12616283658708	0.820168429224369	0.412120096896762	0.99998021417431	CPXM2
ENSG00000011105	60.412930541521	2.56246038209171	1.17024967819601	2.18966980280811	0.0285481926160277	0.99998021417431	TSPAN9
ENSG00000173546	89.2097805414486	2.5590786081846	1.19165932905907	2.14749177535935	0.0317541512701774	0.99998021417431	CSPG4
ENSG00000129862	0.528420976558503	2.54749221792463	3.12798184527965	0.814420397538105	0.415404157324145	0.99998021417431	VCY1B
ENSG00000228083	0.519937307254849	2.54731153489909	3.12823369247165	0.814297071548523	0.415474786954096	0.99998021417431	IFNA14
ENSG00000173702	0.730753392522742	2.54349435556494	3.11827853543394	0.815672598410453	0.414687415134031	0.99998021417431	MUC13
ENSG00000144891	5.72420721409268	2.52816549208257	1.28515115757009	1.96721255487387	0.0491587112134937	0.99998021417431	AGTR1
ENSG00000180730	1.94195399324458	2.52740333484742	1.62464955520661	1.55566062031513	0.119788815418529	0.99998021417431	SHISA2
ENSG00000181626	0.508195574632722	2.52091363746039	3.13001105498467	0.805400873407696	0.420588387907913	0.99998021417431	ANKRD62
ENSG00000235268	3.42801912110818	2.51580069036517	0.835257774686981	3.01200511579552	0.00259528223723432	0.75787604579275	KDM4E
ENSG00000147206	324.718492633061	2.5070076539243	1.22615002352286	2.04461738435676	0.0408925942473483	0.99998021417431	NXF3
ENSG00000221882	16.0562283278153	2.50113573678566	1.14943633095164	2.17596718446764	0.0295577144084204	0.99998021417431	OR3A2
ENSG00000234906	97.1753724066755	2.49689153535483	1.34265813302055	1.85966291340122	0.062933232191745	0.99998021417431	APOC2
ENSG00000145864	1.70504051148115	2.49366255510284	2.29416420289465	1.08695905548368	0.277054905212241	0.99998021417431	GABRB2
ENSG00000164744	1.30565136182565	2.49183108624776	1.30509287739874	1.909313221611	0.056221697711652	0.99998021417431	SUN3
ENSG00000229465	0.501690890149336	2.47984959046415	3.13032711097705	0.792201422582361	0.428243239237814	0.99998021417431	ACTG1P11
