A	B	scaled_weight
6-deoxy-L-galactose[c]	MAR04402	0.707483936584842
ATP[c]	MAR04402	0.707483936584842
MAR04402	ADP[c]	0.250307205507323
MAR04402	H+[c]	0.250307205507323
MAR04402	L-fucose-1-phosphate[c]	0.250307205507323
6-deoxy-L-galactose[c]	MAR04403	0.250307205507323
ATP[c]	MAR04490	0.712923135041279
mannose[c]	MAR04490	0.712923135041279
fructose-2,6-bisphosphate[c]	MAR04706	0.847635965205559
H2O[c]	MAR04706	0.847635965205559
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.829319301357473
H+[c]	MAR08768	0.829319301357473
NADPH[c]	MAR08768	0.829319301357473
H+[c]	MAR04590	0.880984929057254
L-xylulose[c]	MAR04590	0.880984929057254
NADPH[c]	MAR04590	0.880984929057254
NAD+[c]	MAR04591	0.880984929057254
xylitol[c]	MAR04591	0.880984929057254
D-xylose[c]	MAR04592	0.771145851853078
H+[c]	MAR04592	0.771145851853078
NADPH[c]	MAR04592	0.771145851853078
MAR04592	NADP+[c]	0.859621514506311
MAR04592	xylitol[c]	0.859621514506311
NAD+[c]	MAR04593	0.788667242972515
xylitol[c]	MAR04593	0.788667242972515
D-xylose[c]	MAR04594	0.250307205507323
NADP+[c]	MAR04594	0.250307205507323
ADP[c]	MAR04595	0.753247961056998
D-xylulose-5-phosphate[c]	MAR04595	0.753247961056998
H+[c]	MAR04595	0.753247961056998
MAR04595	ATP[c]	0.788705853329264
MAR04595	D-xylulose[c]	0.788705853329264
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.905547386903016
L-xylulose[c]	MAR08342	0.905547386903016
NADH[c]	MAR08342	0.905547386903016
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.809577479936773
MAR08344	NADP+[r]	0.809577479936773
3-dehydro-L-gulonate[c]	MAR08352	0.824025353191288
H+[c]	MAR08352	0.824025353191288
NADH[c]	MAR08352	0.824025353191288
MAR08352	L-gulonate[c]	0.788166062255525
MAR08352	NAD+[c]	0.788166062255525
3-dehydro-L-gulonate[c]	MAR08353	0.788166062255529
H+[c]	MAR08353	0.788166062255529
MAR08353	CO2[c]	0.824025353191307
MAR08353	L-xylulose[c]	0.824025353191307
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.781446908028108
UDP-glucuronate[c]	MAR08727	0.781446908028108
D-glucuronate 1-phosphate[c]	MAR08728	0.781446908028108
H2O[c]	MAR08728	0.781446908028108
H2O[c]	MAR08729	0.786528053609792
UDP-glucuronate[c]	MAR08729	0.786528053609792
glucuronate[c]	MAR06537	0.788374051450496
H+[c]	MAR06537	0.788374051450496
NADPH[c]	MAR06537	0.788374051450496
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.840326267154954
H2O[c]	MAR01568	0.840326267154954
NAD+[c]	MAR01568	0.840326267154954
GSH[c]	MAR03853	0.795253594433657
methylglyoxal[c]	MAR03853	0.795253594433657
H+[c]	MAR03854	0.779754454004526
methylglyoxal[c]	MAR03854	0.779754454004526
NADH[c]	MAR03854	0.779754454004526
H+[c]	MAR03855	0.71065110847889
lactaldehyde[c]	MAR03855	0.71065110847889
NADPH[c]	MAR03855	0.71065110847889
(R)-S-lactoylglutathione[c]	MAR03857	0.769835608184333
H2O[c]	MAR03857	0.769835608184333
D-lactate[c]	MAR03859	0.899168950560623
ferricytochrome_C[m]	MAR03859	0.899168950560623
malate[m]	MAR04087	0.824226985341022
NAD+[m]	MAR04087	0.824226985341022
malate[c]	MAR04089	0.685222787008547
NADP+[c]	MAR04089	0.685222787008547
malate[m]	MAR04091	0.822716525506376
NADP+[m]	MAR04091	0.822716525506376
acetyl-CoA[c]	MAR04093	0.80128421442743
H2O[c]	MAR04093	0.80128421442743
acetyl-CoA[m]	MAR04095	0.752084357552717
H2O[m]	MAR04095	0.752084357552717
GTP[c]	MAR04101	0.665595551991098
OAA[c]	MAR04101	0.665595551991098
GTP[m]	MAR04103	0.670327551531751
OAA[m]	MAR04103	0.670327551531751
ATP[m]	MAR04143	0.784612646203529
HCO3-[m]	MAR04143	0.784612646203529
pyruvate[m]	MAR04143	0.784612646203529
CDP[c]	MAR04193	0.27692515213125
H+[c]	MAR04193	0.27692515213125
PEP[c]	MAR04193	0.27692515213125
H+[c]	MAR08497	0.790566732578934
methylglyoxal[c]	MAR08497	0.790566732578934
NADPH[c]	MAR08497	0.790566732578934
acetone[c]	MAR08498	1
H+[c]	MAR08498	1
NADPH[c]	MAR08498	1
O2[c]	MAR08498	1
H+[c]	MAR08499	0.993397747127646
hydroxyacetone[c]	MAR08499	0.993397747127646
NADPH[c]	MAR08499	0.993397747127646
O2[c]	MAR08499	0.993397747127646
H+[c]	MAR08500	0.790566732578913
hydroxyacetone[c]	MAR08500	0.790566732578913
NADPH[c]	MAR08500	0.790566732578913
H+[c]	MAR08501	0.792172049665754
methylglyoxal[c]	MAR08501	0.792172049665754
NADPH[c]	MAR08501	0.792172049665754
(R)-S-lactoylglutathione[c]	MAR08502	0.787333850211135
H+[c]	MAR08502	0.787333850211135
NADH[c]	MAR08502	0.787333850211135
MAR08502	D-lactaldehyde[c]	0.770201188238617
MAR08502	GSH[c]	0.770201188238617
MAR08502	NAD+[c]	0.770201188238617
H2O[c]	MAR08503	0.776188054801256
lactaldehyde[c]	MAR08503	0.776188054801256
NAD+[c]	MAR08503	0.776188054801256
D-lactaldehyde[c]	MAR08504	0.76840674559045
H2O[c]	MAR08504	0.76840674559045
NAD+[c]	MAR08504	0.76840674559045
H2O[m]	MAR08506	0.792348076852648
lactaldehyde[m]	MAR08506	0.792348076852648
NAD+[m]	MAR08506	0.792348076852648
NAD+[c]	MAR08507	0.785209284384705
propane-1,2-diol[c]	MAR08507	0.785209284384705
NAD+[c]	MAR08508	0.710651108478889
propane-1,2-diol[c]	MAR08508	0.710651108478889
D-lactaldehyde[c]	MAR08509	0.785209284384705
H+[c]	MAR08509	0.785209284384705
NADPH[c]	MAR08509	0.785209284384705
(R)-S-lactoylglutathione[m]	MAR08511	0.773535359282732
H2O[m]	MAR08511	0.773535359282732
D-lactate[c]	MAR08512	0.769174645136504
NAD+[c]	MAR08512	0.769174645136504
MAR08512	H+[c]	0.895308803939761
MAR08512	NADH[c]	0.895308803939761
MAR08512	pyruvate[c]	0.895308803939761
ferricytochrome_C[m]	MAR08514	0.993912686149345
L-lactate[c]	MAR08514	0.993912686149345
DHAP[c]	MAR08516	0.793565820559524
GAP[c]	MAR08517	0.797701712595714
H+[m]	MAR04280	0.794572234880991
NADH[m]	MAR04280	0.794572234880991
pyruvate[m]	MAR04280	0.794572234880991
MAR04280	L-lactate[m]	0.681432851971124
MAR04280	NAD+[m]	0.681432851971124
ATP[c]	MAR00153	0.778424372063557
CoA[c]	MAR00153	0.778424372063557
propanoate[c]	MAR00153	0.778424372063557
FAD[m]	MAR03212	0.814958194539302
propanoyl-CoA[m]	MAR03212	0.814958194539302
AMP[m]	MAR03797	0.704869045717933
PPi[m]	MAR03797	0.704869045717933
propanoyl-CoA[m]	MAR03797	0.704869045717933
MAR03797	ATP[m]	0.704869045717933
MAR03797	CoA[m]	0.704869045717933
MAR03797	propanoate[m]	0.704869045717933
2-oxobutyrate[m]	MAR03800	0.765445291566483
CoA[m]	MAR03800	0.765445291566483
NAD+[m]	MAR03800	0.765445291566483
H+[c]	MAR04105	0.864481949481683
malonyl-CoA[c]	MAR04105	0.864481949481683
H+[m]	MAR04106	0.860917286608789
malonyl-CoA[m]	MAR04106	0.860917286608789
H+[x]	MAR04107	0.916414820203856
malonyl-CoA[x]	MAR04107	0.916414820203856
3-oxopropanoate[m]	MAR04282	0.810403979540258
CoA[m]	MAR04282	0.810403979540258
NAD+[m]	MAR04282	0.810403979540258
AMP[c]	MAR04331	0.250307205507323
H+[c]	MAR04331	0.250307205507323
propanoyl-CoA[c]	MAR04331	0.250307205507323
MAR04331	CoA[c]	0.250307205507323
MAR04331	propinol adenylate[c]	0.250307205507323
ATP[c]	MAR04459	0.778283496361399
H+[c]	MAR04459	0.778283496361399
propanoate[c]	MAR04459	0.778283496361399
ATP[m]	MAR04460	0.704869045717933
H+[m]	MAR04460	0.704869045717933
propanoate[m]	MAR04460	0.704869045717933
MAR04460	PPi[m]	0.704869045717933
MAR04460	propinol adenylate[m]	0.704869045717933
acetoacetate[m]	MAR04464	0.862041722020711
H+[m]	MAR04464	0.862041722020711
hydracrylate[m]	MAR04497	0.809145694898996
NAD+[m]	MAR04497	0.809145694898996
3-hydroxypropionyl-CoA[m]	MAR04741	0.809050554954347
H2O[m]	MAR04741	0.809050554954347
H2O[c]	MAR08078	0.815767799268518
OAA[c]	MAR08078	0.815767799268518
propanoyl-CoA[c]	MAR08078	0.815767799268518
H+[m]	MAR09803	0.809050554954346
malonyl-CoA[m]	MAR09803	0.809050554954346
NADPH[m]	MAR09803	0.809050554954346
MAR09803	H2O[m]	0.823395997517981
MAR09803	NADP+[m]	0.823395997517981
MAR09803	3-oxopropionyl-CoA[m]	0.823395997517981
3-hydroxypropionyl-CoA[m]	MAR09804	0.823395997517433
NADP+[m]	MAR09804	0.823395997517433
MAR09804	H+[m]	0.809050554954346
MAR09804	NADPH[m]	0.809050554954346
MAR09804	3-oxopropionyl-CoA[m]	0.809050554954346
AKG[c]	MAR00718	0.250307205507323
FADH2[c]	MAR00718	0.250307205507323
AKG[c]	MAR00719	0.250307205507323
H+[c]	MAR00719	0.250307205507323
NADH[c]	MAR00719	0.250307205507323
acetoacetyl-CoA[c]	MAR01434	0.736540863845424
CoA[c]	MAR01434	0.736540863845424
MAR01434	acetyl-CoA[c]	0.775147793289919
acetoacetate[c]	MAR01436	0.753398548229889
ATP[c]	MAR01436	0.753398548229889
CoA[c]	MAR01436	0.753398548229889
butyryl-CoA[m]	MAR03163	0.744823949374159
FAD[m]	MAR03163	0.744823949374159
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.830353889400128
MAR04461	H+[m]	0.830353889400128
MAR04461	NADH[m]	0.830353889400128
acetoacetyl-CoA[x]	MAR04604	0.833453741152317
acetyl-CoA[x]	MAR04604	0.833453741152317
H2O[x]	MAR04604	0.833453741152317
2-hydroxybutyrate[c]	MAR05351	0.936599392912793
NAD+[c]	MAR05351	0.936599392912793
MAR05351	2-oxobutyrate[c]	0.765197237621084
MAR05351	H+[c]	0.765197237621084
MAR05351	NADH[c]	0.765197237621084
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.902953241269416
MAR07709	H2O[m]	0.902953241269416
ATP[c]	MAR04052	0.764528900426939
ribose-5-phosphate[c]	MAR04052	0.764528900426939
glucose-6-phosphate[r]	MAR04304	0.529323405189314
NADP+[r]	MAR04304	0.529323405189314
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.687944332079089
H+[c]	MAR04306	0.687944332079089
NADPH[c]	MAR04306	0.687944332079089
MAR04306	glucose-6-phosphate[c]	0.827370291524454
MAR04306	NADP+[c]	0.827370291524454
ADP[c]	MAR04350	0.871557233124186
H+[c]	MAR04350	0.871557233124186
ribose-5-phosphate[c]	MAR04350	0.871557233124186
MAR04350	ATP[c]	0.968454130731962
MAR04350	ribose[c]	0.968454130731962
ribose-5-phosphate[r]	MAR04351	0.566679382129734
MAR04351	ribulose-5-phosphate[r]	0.566679382129734
ribose-5-phosphate[c]	MAR04352	0.566679382129734
MAR04352	ribulose-5-phosphate[c]	0.566679382129734
ribose-1-phosphate[c]	MAR04354	0.764718574420024
MAR04354	ribose-5-phosphate[c]	0.767836199762176
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.769265910092844
MAR04398	acetaldehyde[c]	0.69664523899954
MAR04398	GAP[c]	0.69664523899954
D-xylulose-5-phosphate[c]	MAR04404	0.805806197770007
erythrose-4-phosphate[c]	MAR04404	0.805806197770007
MAR04404	fructose-6-phosphate[c]	0.716273363300948
MAR04404	GAP[c]	0.716273363300948
6-phospho-D-gluconate[r]	MAR04473	0.835266582841384
NADP+[r]	MAR04473	0.835266582841384
6-phospho-D-gluconate[c]	MAR04474	0.828044409884546
NADP+[c]	MAR04474	0.828044409884546
6-phospho-D-gluconate[c]	MAR04476	0.867094805022185
ADP[c]	MAR04476	0.867094805022185
H+[c]	MAR04476	0.867094805022185
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.716395288377992
MAR04477	ribulose-5-phosphate[c]	0.716395288377992
D-xylulose-5-phosphate[c]	MAR04501	0.805806197770038
ribose-5-phosphate[c]	MAR04501	0.805806197770038
MAR04501	GAP[c]	0.71627336330091
MAR04501	sedoheptulose-7-phosphate[c]	0.71627336330091
GAP[c]	MAR04565	0.830893478252204
sedoheptulose-7-phosphate[c]	MAR04565	0.830893478252204
MAR04565	erythrose-4-phosphate[c]	0.697748046864371
MAR04565	fructose-6-phosphate[c]	0.697748046864371
ADP[c]	MAR04567	0.72266319448068
H+[c]	MAR04567	0.72266319448068
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.72266319448068
MAR04567	ATP[c]	0.72266319448068
MAR04567	sedoheptulose-7-phosphate[c]	0.72266319448068
H+[c]	MAR04568	0.72266319448069
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.72266319448069
UDP[c]	MAR04568	0.72266319448069
MAR04568	sedoheptulose-7-phosphate[c]	0.72266319448068
MAR04568	UTP[c]	0.72266319448068
ATP[c]	MAR09799	0.250307205507323
sedoheptulose[c]	MAR09799	0.250307205507323
MAR09799	ADP[c]	0.250307205507323
MAR09799	H+[c]	0.250307205507323
MAR09799	sedoheptulose-7-phosphate[c]	0.250307205507323
ATP[c]	MAR09800	0.250307205507323
sedoheptulose[c]	MAR09800	0.250307205507323
MAR09800	ADP[c]	0.250307205507323
MAR09800	H+[c]	0.250307205507323
MAR09800	sedoheptulose-1-phosphate[c]	0.250307205507323
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.813489754415013
H2O[r]	MAR04623	0.813489754415013
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.826803963846905
H2O[c]	MAR04625	0.826803963846905
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.769233432873155
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.881221779757793
H+[c]	MAR04841	0.862154580386871
NADH[c]	MAR04841	0.862154580386871
ribose[c]	MAR04841	0.862154580386871
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.881947360779653
deoxyribose[c]	MAR08074	0.881947360779653
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.529323405189314
H+[r]	MAR08653	0.529323405189314
NADH[r]	MAR08653	0.529323405189314
MAR08653	glucose-6-phosphate[r]	0.785695199418193
MAR08653	NAD+[r]	0.785695199418193
ADP[c]	MAR03998	0.847935841041053
H2O[c]	MAR03998	0.847935841041053
ATP[c]	MAR04000	0.778875870954341
ADP[c]	MAR04002	0.50379021936001
MAR04002	AMP[c]	0.503790219360011
MAR04002	ATP[c]	0.503790219360011
ADP[m]	MAR04004	0.372424144010983
MAR04004	AMP[m]	0.372424144010983
MAR04004	ATP[m]	0.372424144010983
AMP[c]	MAR04010	0.857528187229749
H2O[c]	MAR04010	0.857528187229749
AMP[e]	MAR04081	0.758788609728026
H2O[e]	MAR04081	0.758788609728026
AMP[m]	MAR04082	0.817836722315804
H2O[m]	MAR04082	0.817836722315804
adenosine[c]	MAR04012	0.804190260430188
ATP[c]	MAR04012	0.804190260430188
cAMP[c]	MAR04014	0.778875870954341
H2O[c]	MAR04014	0.778875870954341
ADP[c]	MAR04020	0.250307205507323
GDP[c]	MAR04020	0.250307205507323
MAR04020	ATP[c]	0.250307205507323
MAR04020	GMP[c]	0.250307205507323
GTP[c]	MAR04022	0.769485835799786
FAICAR[c]	MAR04038	0.848486381335875
MAR04038	H2O[c]	0.94669955762148
MAR04038	IMP[c]	0.94669955762148
H2O[c]	MAR04040	0.784241910256242
IMP[c]	MAR04040	0.784241910256242
NAD+[c]	MAR04040	0.784241910256242
aspartate[c]	MAR04042	0.670410380384473
