	NodeIn	baitName	oeName	NodeOut	oeName_changed
64	chr10:31606072-31614280	ZEB1-AS1;ZEB1	.	chr10:31317887-31319887	chr10:31317887-31319887
65	chr10:31606072-31614280	ZEB1-AS1;ZEB1	ZNF438	chr10:31320373-31329182	ZNF438
66	chr10:31651915-31654708	RP11-192P3.5	ZNF438	chr10:31320373-31329182	ZNF438
67	chr10:70163740-70180697	DNA2;RUFY2	CCAR1	chr10:70478360-70483538	CCAR1
68	chr10:70231684-70233905	DNA2	CCAR1	chr10:70478360-70483538	CCAR1
69	chr10:70313283-70321644	TET1	CCAR1	chr10:70478360-70483538	CCAR1
70	chr10:70478360-70483538	CCAR1	.	chr10:70085604-70087136	chr10:70085604-70087136
71	chr10:70478360-70483538	CCAR1	.	chr10:70101275-70105154	chr10:70101275-70105154
72	chr10:70478360-70483538	CCAR1	.	chr10:70140845-70143406	chr10:70140845-70143406
73	chr10:70478360-70483538	CCAR1	.	chr10:70153683-70156332	chr10:70153683-70156332
74	chr10:70478360-70483538	CCAR1	.	chr10:70156333-70163739	chr10:70156333-70163739
75	chr10:70478360-70483538	CCAR1	.	chr10:70210958-70214222	chr10:70210958-70214222
76	chr10:70478360-70483538	CCAR1	.	chr10:70230033-70231683	chr10:70230033-70231683
77	chr10:70478360-70483538	CCAR1	DNA2	chr10:70231684-70233905	DNA2
78	chr10:70478360-70483538	CCAR1	.	chr10:70233906-70244043	chr10:70233906-70244043
79	chr10:70478360-70483538	CCAR1	.	chr10:70251531-70258015	chr10:70251531-70258015
80	chr10:70478360-70483538	CCAR1	.	chr10:70259883-70263074	chr10:70259883-70263074
81	chr10:70478360-70483538	CCAR1	.	chr10:70263075-70268154	chr10:70263075-70268154
82	chr10:70478360-70483538	CCAR1	.	chr10:70288961-70295795	chr10:70288961-70295795
83	chr10:70478360-70483538	CCAR1	.	chr10:70295796-70302437	chr10:70295796-70302437
84	chr10:70478360-70483538	CCAR1	.	chr10:70302438-70303637	chr10:70302438-70303637
85	chr10:70478360-70483538	CCAR1	.	chr10:70303638-70313282	chr10:70303638-70313282
86	chr10:70478360-70483538	CCAR1	.	chr10:70321645-70326278	chr10:70321645-70326278
87	chr10:70478360-70483538	CCAR1	.	chr10:70326279-70329372	chr10:70326279-70329372
88	chr10:70478360-70483538	CCAR1	.	chr10:70333611-70362651	chr10:70333611-70362651
89	chr10:72140625-72149701	CEP57L1P1;LRRC20	.	chr10:71964342-71966204	chr10:71964342-71966204
90	chr10:89600894-89601438	ATAD1	.	chr10:90177522-90181069	chr10:90177522-90181069
91	chr10:89620815-89627996	KLLN;PTEN	.	chr10:90177522-90181069	chr10:90177522-90181069
92	chr10:91035805-91044817	RP11-149I23.3	.	chr10:91162709-91163346	chr10:91162709-91163346
93	chr10:103595200-103610651	KCNIP2	.	chr10:103855189-103855488	chr10:103855189-103855488
94	chr10:105035577-105038432	INA	.	chr10:104706403-104709651	chr10:104706403-104709651
95	chr10:105066337-105072397	RNU11-3P	.	chr10:104706403-104709651	chr10:104706403-104709651
96	chr10:105108418-105111397	PCGF6	.	chr10:104706403-104709651	chr10:104706403-104709651
97	chr10:124889679-124898602	HMX3	.	chr10:125187731-125189665	chr10:125187731-125189665
98	chr11:5142234-5145925	OR52A4	.	chr11:5392876-5396463	chr11:5392876-5396463
99	chr11:5146607-5154906	OR52A5	.	chr11:5392876-5396463	chr11:5392876-5396463
100	chr11:5218975-5222787	OR51V1	.	chr11:5392876-5396463	chr11:5392876-5396463
101	chr11:5225324-5241469	AC104389.16	.	chr11:5392876-5396463	chr11:5392876-5396463
102	chr11:12922583-12927660	SCARNA16	.	chr11:12592366-12604079	chr11:12592366-12604079
103	chr11:20002124-20003443	NAV2-AS3	.	chr11:20119823-20124340	chr11:20119823-20124340
104	chr11:22354905-22362252	CTD-2140G10.2;SLC17A6	.	chr11:22557924-22558896	chr11:22557924-22558896
105	chr11:22383208-22385870	CTD-2140G10.4	.	chr11:22557924-22558896	chr11:22557924-22558896
106	chr11:31530655-31532402	ELP4;IMMP1L	.	chr11:31862309-31863888	chr11:31862309-31863888
107	chr11:32072783-32080518	RP1-17K7.3	.	chr11:32204919-32216502	chr11:32204919-32216502
108	chr11:33374700-33376189	AL122015.1	.	chr11:33664442-33665488	chr11:33664442-33665488
109	chr11:33563506-33568241	KIAA1549L	.	chr11:33664442-33665488	chr11:33664442-33665488
110	chr11:34935206-34937401	PDHX	.	chr11:34591777-34596194	chr11:34591777-34596194
111	chr11:34937402-34946813	APIP;PDHX	.	chr11:34591777-34596194	chr11:34591777-34596194
112	chr11:34937402-34946813	APIP;PDHX	.	chr11:35365968-35372229	chr11:35365968-35372229
113	chr11:34937402-34946813	APIP;PDHX	.	chr11:35397127-35401333	chr11:35397127-35401333
114	chr11:34950224-34965508	MIR1343	.	chr11:35397127-35401333	chr11:35397127-35401333
115	chr11:35636413-35644746	FJX1	.	chr11:36249550-36253375	chr11:36249550-36253375
116	chr11:36302345-36311291	COMMD9	.	chr11:36538467-36541665	chr11:36538467-36541665
117	chr11:36317214-36319391	PRR5L	.	chr11:36565050-36566822	chr11:36565050-36566822
118	chr11:44968559-44980880	TP53I11	.	chr11:45083067-45085268	chr11:45083067-45085268
119	chr11:45670890-45677796	CHST1;RP11-495O11.1	.	chr11:45396928-45403337	chr11:45396928-45403337
120	chr11:45684998-45689205	CHST1	.	chr11:45396928-45403337	chr11:45396928-45403337
121	chr11:45767930-45776502	CTD-2210P24.3	.	chr11:45396928-45403337	chr11:45396928-45403337
122	chr11:45788312-45809122	CTD-2210P24.4	.	chr11:45396928-45403337	chr11:45396928-45403337
123	chr11:57003015-57008193	APLNR	.	chr11:56883585-56887197	chr11:56883585-56887197
124	chr11:57092994-57095577	RP11-872D17.4	.	chr11:56883585-56887197	chr11:56883585-56887197
125	chr12:8748155-8755018	SCARNA11	.	chr12:8697725-8700118	chr12:8697725-8700118
126	chr12:8972319-8975489	A2ML1-AS2;A2ML1	.	chr12:8697725-8700118	chr12:8697725-8700118
127	chr12:8983123-8986825	A2ML1-AS1	.	chr12:8697725-8700118	chr12:8697725-8700118
128	chr12:9066183-9074416	PHC1	.	chr12:8697725-8700118	chr12:8697725-8700118
129	chr12:25101330-25103787	BCAT1;RP11-662I13.2	.	chr12:25363639-25366723	chr12:25363639-25366723
130	chr12:46660473-46664623	SLC38A1	.	chr12:47076436-47080303	chr12:47076436-47080303
131	chr12:46761977-46777937	RP11-474P2.2;RP11-96H19.1;SLC38A2	.	chr12:47076436-47080303	chr12:47076436-47080303
132	chr12:46761977-46777937	RP11-474P2.2;RP11-96H19.1;SLC38A2	.	chr12:47080304-47085149	chr12:47080304-47085149
133	chr12:49919244-49938528	KCNH3	.	chr12:49720279-49723249	chr12:49720279-49723249
134	chr12:49955993-49965553	MCRS1;PRPF40B	.	chr12:49720279-49723249	chr12:49720279-49723249
135	chr12:49965554-49972502	RP11-133N21.10	.	chr12:49720279-49723249	chr12:49720279-49723249
136	chr12:49973644-49994113	FAM186B;POLR2KP1;PRPF40B;RNU6-834P;RP11-133N21.7	.	chr12:49720279-49723249	chr12:49720279-49723249
137	chr12:49998691-50000423	FAM186B	.	chr12:49720279-49723249	chr12:49720279-49723249
138	chr12:50098050-50101820	FMNL3;TMBIM6	.	chr12:49720279-49723249	chr12:49720279-49723249
139	chr12:50101821-50108698	FMNL3;RP11-133N21.12	.	chr12:49720279-49723249	chr12:49720279-49723249
140	chr12:93767445-93774109	NUDT4;RP11-486A14.2	.	chr12:93574600-93579777	chr12:93574600-93579777
141	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RNU4-41P	chr12:98806851-98813180	RNU4-41P
142	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	TMPO-AS1;TMPO	chr12:98907290-98911535	TMPO-AS1;TMPO
143	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RP11-175P13.2;UHRF1BP1L	chr12:100532837-100543154	RP11-175P13.2;UHRF1BP1L
144	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	ACTR6;RP11-175P13.3	chr12:100584952-100596174	ACTR6;RP11-175P13.3
145	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	DEPDC4;SCYL2	chr12:100657407-100661804	DEPDC4;SCYL2
146	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	SLC17A8	chr12:100745123-100752362	SLC17A8
147	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	SLC17A8;snoU13	chr12:100790784-100803442	SLC17A8;snoU13
148	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	AC010209.1	chr12:101048492-101052686	AC010209.1
149	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	UTP20	chr12:101673623-101681091	UTP20
150	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	snoU13	chr12:101750354-101753667	snoU13
151	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RNU6-101P	chr12:102154001-102160886	RNU6-101P
152	chr12:124007735-124025101	MIR3908;RILPL1	.	chr12:123756889-123762964	chr12:123756889-123762964
153	chr12:124051507-124072556	RP11-486O12.2;TMED2	.	chr12:123756889-123762964	chr12:123756889-123762964
154	chr12:124082111-124092811	DDX55	.	chr12:123756889-123762964	chr12:123756889-123762964
155	chr12:129149066-129161674	AC107020.1	.	chr12:130393787-130403047	chr12:130393787-130403047
156	chr12:129304621-129309649	SLC15A4	.	chr12:130393787-130403047	chr12:130393787-130403047
157	chr13:41236517-41247988	FOXO1	.	chr13:40663702-40665526	chr13:40663702-40665526
158	chr13:45871680-45879585	AL138963.1	.	chr13:45614373-45617213	chr13:45614373-45617213
159	chr13:45909819-45913812	SNORA31;TPT1	.	chr13:45614373-45617213	chr13:45614373-45617213
160	chr13:45913813-45916067	RP11-290D2.6;TPT1-AS1;TPT1	.	chr13:45614373-45617213	chr13:45614373-45617213
161	chr13:73424698-73426415	AL391384.1	.	chr13:73979645-73988549	chr13:73979645-73988549
162	chr13:77889288-77902433	MYCBP2	.	chr13:77697547-77699431	chr13:77697547-77699431
163	chr14:20583141-20586214	OR4K17	.	chr14:25952735-25955063	chr14:25952735-25955063
164	chr14:31090273-31091631	SCFD1	.	chr14:32938831-32939977	chr14:32938831-32939977
165	chr14:31675473-31680385	HECTD1	.	chr14:32938831-32939977	chr14:32938831-32939977
166	chr14:31889069-31895687	CTD-2213F21.2;HEATR5A	.	chr14:32938831-32939977	chr14:32938831-32939977
167	chr14:31926149-31926801	DTD2;RP11-176H8.1	.	chr14:32938831-32939977	chr14:32938831-32939977
168	chr14:32026613-32029822	CTD-2213F21.4	.	chr14:32938831-32939977	chr14:32938831-32939977
169	chr14:32411592-32414901	RP11-187E13.1	.	chr14:32938831-32939977	chr14:32938831-32939977
170	chr14:32543465-32547211	ARHGAP5-AS1;ARHGAP5	.	chr14:32938831-32939977	chr14:32938831-32939977
171	chr14:77225292-77232650	RP11-99E15.2;VASH1	.	chr14:77181799-77182590	chr14:77181799-77182590
172	chr14:77240873-77252186	RP11-488C13.6;RP11-488C13.7;VASH1	.	chr14:77181799-77182590	chr14:77181799-77182590
173	chr14:77491237-77502860	IRF2BPL	.	chr14:77181799-77182590	chr14:77181799-77182590
174	chr14:77561833-77571859	CIPC;RP11-463C8.4	.	chr14:77181799-77182590	chr14:77181799-77182590
175	chr14:81667655-81671398	SNORA79	.	chr14:81434993-81439342	chr14:81434993-81439342
176	chr14:81685218-81688296	GTF2A1	.	chr14:81434993-81439342	chr14:81434993-81439342
177	chr14:81901484-81902953	STON2	.	chr14:81434993-81439342	chr14:81434993-81439342
178	chr14:89019177-89022240	PTPN21	.	chr14:90381607-90385641	chr14:90381607-90385641
179	chr14:89284662-89290224	RNU4-92P	.	chr14:90381607-90385641	chr14:90381607-90385641
180	chr14:89290225-89292743	TTC8	.	chr14:90381607-90385641	chr14:90381607-90385641
181	chr14:89882303-89884657	FOXN3-AS1;FOXN3	.	chr14:90381607-90385641	chr14:90381607-90385641
182	chr14:90083306-90090852	FOXN3;RN7SKP107	.	chr14:90381607-90385641	chr14:90381607-90385641
183	chr14:100621624-100627485	DEGS2	.	chr14:100585715-100589103	chr14:100585715-100589103
184	chr14:104146001-104159585	KLC1;RP11-73M18.6;RP11-894P9.1	.	chr14:104041951-104053521	chr14:104041951-104053521
185	chr14:104173836-104183394	AL049840.1;RP11-73M18.9;XRCC3;ZFYVE21	.	chr14:104199147-104199971	chr14:104199147-104199971
186	chr14:104263642-104269322	SNORD51	.	chr14:104041951-104053521	chr14:104041951-104053521
187	chr14:104408422-104411971	RD3L	.	chr14:104284194-104287153	chr14:104284194-104287153
188	chr15:66132080-66136708	RNU6-265P	.	chr15:66005170-66008249	chr15:66005170-66008249
189	chr15:66161679-66162506	RAB11A	.	chr15:66005170-66008249	chr15:66005170-66008249
190	chr15:83679256-83681883	C15orf40;RP11-382A20.7	.	chr15:83854055-83858413	chr15:83854055-83858413
191	chr15:83722766-83736752	BTBD1;MIR4515	.	chr15:83854055-83858413	chr15:83854055-83858413
192	chr15:84113788-84121928	SH3GL3	.	chr15:83926161-83927232	chr15:83926161-83927232
193	chr15:84280779-84287446	AC087738.1	.	chr15:83926161-83927232	chr15:83926161-83927232
194	chr15:89660809-89666040	RNU7-195P	.	chr15:85911879-85912368	chr15:85911879-85912368
195	chr15:89660809-89666040	RNU7-195P	.	chr15:86232299-86234113	chr15:86232299-86234113
196	chr15:89660809-89666040	RNU7-195P	.	chr15:89594731-89600746	chr15:89594731-89600746
197	chr15:89660809-89666040	RNU7-195P	.	chr15:89600747-89601524	chr15:89600747-89601524
198	chr15:89660809-89666040	RNU7-195P	.	chr15:89601525-89603270	chr15:89601525-89603270
199	chr15:89660809-89666040	RNU7-195P	.	chr15:89603271-89603910	chr15:89603271-89603910
200	chr15:89660809-89666040	RNU7-195P	.	chr15:89603911-89607379	chr15:89603911-89607379
201	chr15:89660809-89666040	RNU7-195P	.	chr15:89607380-89608063	chr15:89607380-89608063
202	chr15:89660809-89666040	RNU7-195P	.	chr15:89608064-89611976	chr15:89608064-89611976
203	chr15:89660809-89666040	RNU7-195P	.	chr15:89612265-89615147	chr15:89612265-89615147
204	chr15:89660809-89666040	RNU7-195P	.	chr15:89615148-89616023	chr15:89615148-89616023
205	chr15:89660809-89666040	RNU7-195P	.	chr15:89616024-89621637	chr15:89616024-89621637
206	chr15:89660809-89666040	RNU7-195P	.	chr15:89633336-89634271	chr15:89633336-89634271
207	chr15:89660809-89666040	RNU7-195P	.	chr15:89634272-89635412	chr15:89634272-89635412
208	chr15:89660809-89666040	RNU7-195P	.	chr15:89635413-89636357	chr15:89635413-89636357
209	chr15:89660809-89666040	RNU7-195P	.	chr15:89640694-89645282	chr15:89640694-89645282
210	chr15:89660809-89666040	RNU7-195P	.	chr15:89648005-89651056	chr15:89648005-89651056
211	chr15:89660809-89666040	RNU7-195P	.	chr15:89652460-89653749	chr15:89652460-89653749
212	chr15:89660809-89666040	RNU7-195P	.	chr15:89653750-89654341	chr15:89653750-89654341
213	chr15:89660809-89666040	RNU7-195P	.	chr15:89704002-89706490	chr15:89704002-89706490
214	chr15:89660809-89666040	RNU7-195P	.	chr15:89706491-89707485	chr15:89706491-89707485
215	chr15:89660809-89666040	RNU7-195P	.	chr15:89707486-89710450	chr15:89707486-89710450
216	chr15:89660809-89666040	RNU7-195P	.	chr15:89710451-89714872	chr15:89710451-89714872
217	chr15:89660809-89666040	RNU7-195P	.	chr15:89714873-89719762	chr15:89714873-89719762
218	chr16:4896332-4902451	GLYR1;UBN1	.	chr16:5135046-5136042	chr16:5135046-5136042
219	chr16:20337960-20339187	GP2	.	chr16:20037384-20042874	chr16:20037384-20042874
220	chr16:25023240-25031647	ARHGAP17;RP11-266L9.1	.	chr16:24857891-24859323	chr16:24857891-24859323
221	chr16:48763330-48767421	RNU6-257P	.	chr16:49397642-49401415	chr16:49397642-49401415
222	chr16:86376427-86380148	LINC00917	.	chr16:86508671-86510775	chr16:86508671-86510775
223	chr16:87340512-87349449	snoU13	.	chr16:86575019-86577421	chr16:86575019-86577421
224	chr17:8298643-8303341	RNF222	.	chr17:8630489-8639482	chr17:8630489-8639482
225	chr17:8526268-8538399	MYH10	.	chr17:8630489-8639482	chr17:8630489-8639482
226	chr17:21019708-21034238	DHRS7B	.	chr17:21036138-21041923	chr17:21036138-21041923
227	chr17:21116535-21129856	AC087294.2;TMEM11	.	chr17:21036138-21041923	chr17:21036138-21041923
228	chr17:21183232-21189002	MAP2K3	.	chr17:21036138-21041923	chr17:21036138-21041923
229	chr17:34130246-34142670	AC015849.12;TAF15	.	chr17:34146124-34146926	chr17:34146124-34146926
230	chr17:38928200-38930589	KRT26	.	chr17:39566989-39574056	chr17:39566989-39574056
231	chr17:38954475-38958393	KRT28	.	chr17:39566989-39574056	chr17:39566989-39574056
232	chr17:39041416-39042392	KRT20	.	chr17:39566989-39574056	chr17:39566989-39574056
233	chr17:39072966-39081007	AC004231.2	.	chr17:39566989-39574056	chr17:39566989-39574056
234	chr17:39093452-39094987	KRT23	.	chr17:39566989-39574056	chr17:39566989-39574056
235	chr17:39143234-39150000	KRT40	.	chr17:39566989-39574056	chr17:39566989-39574056
236	chr17:39155005-39160292	KRTAP3-2	.	chr17:39566989-39574056	chr17:39566989-39574056
237	chr17:39164568-39165742	KRTAP3-1	.	chr17:39566989-39574056	chr17:39566989-39574056
238	chr17:39185098-39187603	KRTAP1-4	.	chr17:39566989-39574056	chr17:39566989-39574056
239	chr17:39199948-39211925	KRTAP2-1;KRTAP2-2	.	chr17:39566989-39574056	chr17:39566989-39574056
240	chr17:39215865-39221135	KRTAP2-3	.	chr17:39566989-39574056	chr17:39566989-39574056
241	chr17:42973639-42979067	CCDC103;EFTUD2;FAM187A	.	chr17:43098932-43106803	chr17:43098932-43106803
242	chr17:42973639-42979067	CCDC103;EFTUD2;FAM187A	.	chr17:43167326-43167927	chr17:43167326-43167927
243	chr17:42973639-42979067	CCDC103;EFTUD2;FAM187A	.	chr17:43198864-43199788	chr17:43198864-43199788
244	chr17:42973639-42979067	CCDC103;EFTUD2;FAM187A	.	chr17:43225805-43228751	chr17:43225805-43228751
245	chr17:43713507-43722145	CRHR1-IT1	.	chr17:43949881-43951780	chr17:43949881-43951780
246	chr17:45765187-45775249	TBKBP1	.	chr17:45196212-45196375	chr17:45196212-45196375
247	chr17:45765187-45775249	TBKBP1	.	chr17:45743182-45746049	chr17:45743182-45746049
248	chr17:45765187-45775249	TBKBP1	.	chr17:45876034-45884362	chr17:45876034-45884362
249	chr17:48945251-48950258	TOB1	.	chr17:48994062-49003365	chr17:48994062-49003365
250	chr17:49196498-49200458	SPAG9	.	chr17:48994062-49003365	chr17:48994062-49003365
251	chr17:59486485-59502028	C17orf82;RP11-332H18.4	.	chr17:59622489-59626192	chr17:59622489-59626192
252	chr17:70708801-70720496	AC080037.1	.	chr17:71178869-71181021	chr17:71178869-71181021
253	chr17:70813356-70819845	SCARNA24	.	chr17:71178869-71181021	chr17:71178869-71181021
254	chr17:71077134-71097556	SLC39A11	.	chr17:71178869-71181021	chr17:71178869-71181021
255	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2	.	chr17:72284384-72288375	chr17:72284384-72288375
256	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2	.	chr17:72288376-72292671	chr17:72288376-72292671
257	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2	.	chr17:72292672-72295145	chr17:72292672-72295145
258	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2	.	chr17:72295146-72295658	chr17:72295146-72295658
259	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2	.	chr17:72295659-72296974	chr17:72295659-72296974
260	chr17:72345887-72362085	AC103809.2;BTBD17	CTD-2514K5.2;RPL38;TTYH2	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2
261	chr17:72524256-72528250	CD300LB	CTD-2514K5.2;RPL38;TTYH2	chr17:72196019-72211959	CTD-2514K5.2;RPL38;TTYH2
262	chr17:73902561-73905949	MRPL38;RP11-552F3.12	.	chr17:74036358-74038364	chr17:74036358-74038364
263	chr17:73987300-74026899	CDK3;EVPL	.	chr17:74428521-74430853	chr17:74428521-74430853
264	chr17:74097321-74100639	EXOC7	.	chr17:74428521-74430853	chr17:74428521-74430853
265	chr17:74097321-74100639	EXOC7	.	chr17:74430854-74434158	chr17:74430854-74434158
266	chr17:74299402-74307849	QRICH2	.	chr17:74036358-74038364	chr17:74036358-74038364
267	chr17:74299402-74307849	QRICH2	.	chr17:74428521-74430853	chr17:74428521-74430853
268	chr17:74299402-74307849	QRICH2	.	chr17:74430854-74434158	chr17:74430854-74434158
269	chr17:74328672-74334078	RNU6-24P	.	chr17:74036358-74038364	chr17:74036358-74038364
270	chr17:77748700-77761702	CBX2	.	chr17:77958819-77959721	chr17:77958819-77959721
271	chr17:77773717-77781746	CBX8;RP11-353N14.1	.	chr17:77958819-77959721	chr17:77958819-77959721
272	chr17:77782841-77807007	AC100791.2;RP11-353N14.2	.	chr17:77958819-77959721	chr17:77958819-77959721
273	chr17:77811105-77828615	CBX4;RP11-353N14.3	.	chr17:77958819-77959721	chr17:77958819-77959721
274	chr17:78388411-78392336	CTD-2047H16.4;ENDOV	.	chr17:78736541-78737514	chr17:78736541-78737514
275	chr18:7734796-7740197	AP000897.1	.	chr18:7259505-7267904	chr18:7259505-7267904
276	chr18:7734796-7740197	AP000897.1	.	chr18:7267905-7269619	chr18:7267905-7269619
277	chr18:7734796-7740197	AP000897.1	.	chr18:7281005-7281775	chr18:7281005-7281775
278	chr18:7734796-7740197	AP000897.1	.	chr18:7571555-7573042	chr18:7571555-7573042
