	NodeIn	baitName	oeName	NodeOut	oeName_changed
19	chr1:1107116-1109732	TTLL10	RP5-902P8.10;UBE2J2	chr1:1206874-1212438	RP5-902P8.10;UBE2J2
20	chr1:1126526-1150969	TNFRSF18;TNFRSF4	TTLL10	chr1:1107116-1109732	TTLL10
21	chr1:1206874-1212438	RP5-902P8.10;UBE2J2	.	chr1:1000704-1005126	chr1:1000704-1005126
22	chr1:1206874-1212438	RP5-902P8.10;UBE2J2	TTLL10	chr1:1107116-1109732	TTLL10
23	chr1:1212439-1220554	SCNN1D	TTLL10	chr1:1107116-1109732	TTLL10
24	chr1:1239426-1278099	ACAP3;CPSF3L;GLTPD1;PUSL1;RP5-890O3.9;TAS1R3	.	chr1:1000704-1005126	chr1:1000704-1005126
25	chr1:3665843-3671123	CCDC27	.	chr1:3423131-3423866	chr1:3423131-3423866
26	chr1:3688547-3690323	SMIM1	CCDC27	chr1:3665843-3671123	CCDC27
27	chr1:6220817-6245036	CHD5	.	chr1:6208773-6217888	chr1:6208773-6217888
28	chr1:6258535-6274327	RNF207;RP1-120G22.11;RPL22	.	chr1:6275888-6283976	chr1:6275888-6283976
29	chr1:6840889-6845265	RP11-312B8.1	.	chr1:6778847-6781869	chr1:6778847-6781869
30	chr1:6845266-6861033	CAMTA1	.	chr1:6778847-6781869	chr1:6778847-6781869
31	chr1:7279196-7281793	RNU1-8P	.	chr1:6778847-6781869	chr1:6778847-6781869
32	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8342773-8351922	chr1:8342773-8351922
33	chr1:8265143-8268856	RNU1-7P;RP11-431K24.3	.	chr1:8078323-8078938	chr1:8078323-8078938
34	chr1:8351923-8354157	RNU6-991P	.	chr1:8078323-8078938	chr1:8078323-8078938
35	chr1:8375879-8381244	SLC45A1	.	chr1:8078323-8078938	chr1:8078323-8078938
36	chr1:8375879-8381244	SLC45A1	.	chr1:8170410-8178549	chr1:8170410-8178549
37	chr1:9205544-9214053	MIR34A	.	chr1:9194753-9203712	chr1:9194753-9203712
38	chr1:9336978-9341933	Z98044.1	.	chr1:9483302-9488676	chr1:9483302-9488676
39	chr1:9336978-9341933	Z98044.1	.	chr1:9498857-9502487	chr1:9498857-9502487
40	chr1:9336978-9341933	Z98044.1	.	chr1:9502488-9512513	chr1:9502488-9512513
41	chr1:9336978-9341933	Z98044.1	.	chr1:9512514-9528023	chr1:9512514-9528023
42	chr1:9336978-9341933	Z98044.1	.	chr1:9528024-9530810	chr1:9528024-9530810
43	chr1:9336978-9341933	Z98044.1	.	chr1:9530811-9541282	chr1:9530811-9541282
44	chr1:9336978-9341933	Z98044.1	.	chr1:9541283-9543772	chr1:9541283-9543772
45	chr1:9336978-9341933	Z98044.1	.	chr1:9543773-9556068	chr1:9543773-9556068
46	chr1:9336978-9341933	Z98044.1	.	chr1:9556069-9575001	chr1:9556069-9575001
47	chr1:9336978-9341933	Z98044.1	.	chr1:9575002-9587134	chr1:9575002-9587134
48	chr1:9336978-9341933	Z98044.1	.	chr1:9587135-9593481	chr1:9587135-9593481
49	chr1:9336978-9341933	Z98044.1	.	chr1:9593482-9598276	chr1:9593482-9598276
50	chr1:9336978-9341933	Z98044.1	.	chr1:9598277-9598475	chr1:9598277-9598475
51	chr1:9336978-9341933	Z98044.1	SLC25A33	chr1:9598476-9613618	SLC25A33
52	chr1:9336978-9341933	Z98044.1	.	chr1:9613619-9613935	chr1:9613619-9613935
53	chr1:9336978-9341933	Z98044.1	.	chr1:9613936-9614150	chr1:9613936-9614150
54	chr1:9336978-9341933	Z98044.1	.	chr1:9614151-9617427	chr1:9614151-9617427
55	chr1:9336978-9341933	Z98044.1	.	chr1:9617428-9618686	chr1:9617428-9618686
56	chr1:9336978-9341933	Z98044.1	.	chr1:9618687-9618865	chr1:9618687-9618865
57	chr1:9336978-9341933	Z98044.1	.	chr1:9618866-9619750	chr1:9618866-9619750
58	chr1:9336978-9341933	Z98044.1	.	chr1:9619751-9621770	chr1:9619751-9621770
59	chr1:9336978-9341933	Z98044.1	.	chr1:9621771-9628974	chr1:9621771-9628974
60	chr1:9336978-9341933	Z98044.1	.	chr1:9628975-9630005	chr1:9628975-9630005
61	chr1:9336978-9341933	Z98044.1	.	chr1:9630006-9630192	chr1:9630006-9630192
62	chr1:9336978-9341933	Z98044.1	.	chr1:9630193-9630542	chr1:9630193-9630542
63	chr1:9336978-9341933	Z98044.1	.	chr1:9630543-9633247	chr1:9630543-9633247
64	chr1:9336978-9341933	Z98044.1	.	chr1:9633248-9634745	chr1:9633248-9634745
65	chr1:9336978-9341933	Z98044.1	.	chr1:9634746-9639704	chr1:9634746-9639704
66	chr1:9336978-9341933	Z98044.1	.	chr1:9639705-9641495	chr1:9639705-9641495
67	chr1:9336978-9341933	Z98044.1	.	chr1:9641496-9644409	chr1:9641496-9644409
68	chr1:9336978-9341933	Z98044.1	.	chr1:9644410-9647187	chr1:9644410-9647187
69	chr1:9336978-9341933	Z98044.1	TMEM201	chr1:9648089-9649792	TMEM201
70	chr1:9336978-9341933	Z98044.1	.	chr1:9649793-9651338	chr1:9649793-9651338
71	chr1:9336978-9341933	Z98044.1	.	chr1:9651339-9656440	chr1:9651339-9656440
72	chr1:9336978-9341933	Z98044.1	.	chr1:9668908-9674426	chr1:9668908-9674426
73	chr1:9598476-9613618	SLC25A33	Z98044.1	chr1:9336978-9341933	Z98044.1
74	chr1:9648089-9649792	TMEM201	Z98044.1	chr1:9336978-9341933	Z98044.1
75	chr1:12566709-12567962	SNORA59A	.	chr1:12333399-12337089	chr1:12333399-12337089
76	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12333399-12337089	chr1:12333399-12337089
77	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12333399-12337089	chr1:12333399-12337089
78	chr1:12700924-12716452	AADACL4	.	chr1:12333399-12337089	chr1:12333399-12337089
79	chr1:12794756-12801844	snoU13	PDPN	chr1:13905567-13912090	PDPN
80	chr1:12801845-12807472	C1orf158	PDPN	chr1:13905567-13912090	PDPN
81	chr1:12801845-12807472	C1orf158	.	chr1:14217301-14221792	chr1:14217301-14221792
82	chr1:12832196-12836206	PRAMEF12	PDPN	chr1:13905567-13912090	PDPN
83	chr1:13905567-13912090	PDPN	.	chr1:14125217-14129149	chr1:14125217-14129149
84	chr1:13905567-13912090	PDPN	.	chr4:108340488-108344868	chr4:108340488-108344868
85	chr1:14019820-14033291	PRDM2;SCARNA11	PDPN	chr1:13905567-13912090	PDPN
86	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15650958-15657291	chr1:15650958-15657291
87	chr1:15763811-15767301	CTRC	.	chr1:15650958-15657291	chr1:15650958-15657291
88	chr1:15779730-15788479	CELA2A	.	chr1:15650958-15657291	chr1:15650958-15657291
89	chr1:15826428-15855325	CASP9;DNAJC16	.	chr1:15650958-15657291	chr1:15650958-15657291
90	chr1:15908460-15915579	AGMAT	RSC1A1	chr1:15985644-15986908	RSC1A1
91	chr1:15908460-15915579	AGMAT	FBLIM1	chr1:16081773-16086736	FBLIM1
92	chr1:15932824-15936842	RNU7-179P	FBLIM1	chr1:16081773-16086736	FBLIM1
93	chr1:15942535-15948857	DDI2	RSC1A1	chr1:15985644-15986908	RSC1A1
94	chr1:15942535-15948857	DDI2	FBLIM1	chr1:16081773-16086736	FBLIM1
95	chr1:15985644-15986908	RSC1A1	SCARNA21	chr1:15855326-15870456	SCARNA21
96	chr1:15985644-15986908	RSC1A1	.	chr1:15881526-15889707	chr1:15881526-15889707
97	chr1:15985644-15986908	RSC1A1	.	chr1:15889708-15892652	chr1:15889708-15892652
98	chr1:15985644-15986908	RSC1A1	.	chr1:15892653-15893973	chr1:15892653-15893973
99	chr1:15985644-15986908	RSC1A1	.	chr1:15893974-15904570	chr1:15893974-15904570
100	chr1:15985644-15986908	RSC1A1	.	chr1:15904571-15905902	chr1:15904571-15905902
101	chr1:15985644-15986908	RSC1A1	.	chr1:15905903-15908459	chr1:15905903-15908459
102	chr1:15985644-15986908	RSC1A1	.	chr1:15936843-15938613	chr1:15936843-15938613
103	chr1:15985644-15986908	RSC1A1	.	chr1:15948858-15949341	chr1:15948858-15949341
104	chr1:15985644-15986908	RSC1A1	.	chr1:15949342-15951233	chr1:15949342-15951233
105	chr1:15985644-15986908	RSC1A1	.	chr1:15971704-15974867	chr1:15971704-15974867
106	chr1:15985644-15986908	RSC1A1	.	chr1:15979610-15981315	chr1:15979610-15981315
107	chr1:15985644-15986908	RSC1A1	.	chr1:15988470-15989675	chr1:15988470-15989675
108	chr1:15985644-15986908	RSC1A1	.	chr1:15989741-15990260	chr1:15989741-15990260
109	chr1:15985644-15986908	RSC1A1	.	chr1:16023604-16027972	chr1:16023604-16027972
110	chr1:15985644-15986908	RSC1A1	.	chr1:16042430-16047938	chr1:16042430-16047938
111	chr1:15985644-15986908	RSC1A1	.	chr1:16047939-16048415	chr1:16047939-16048415
112	chr1:15985644-15986908	RSC1A1	.	chr1:16048416-16055395	chr1:16048416-16055395
113	chr1:15985644-15986908	RSC1A1	RP11-288I21.1;SLC25A34	chr1:16059770-16064295	RP11-288I21.1;SLC25A34
114	chr1:16059770-16064295	RP11-288I21.1;SLC25A34	RSC1A1	chr1:15985644-15986908	RSC1A1
115	chr1:16059770-16064295	RP11-288I21.1;SLC25A34	FBLIM1	chr1:16081773-16086736	FBLIM1
116	chr1:16064296-16081772	RP11-169K16.4;SLC25A34;TMEM82	RSC1A1	chr1:15985644-15986908	RSC1A1
117	chr1:16081773-16086736	FBLIM1	.	chr1:15889708-15892652	chr1:15889708-15892652
118	chr1:16081773-16086736	FBLIM1	.	chr1:15892653-15893973	chr1:15892653-15893973
119	chr1:16081773-16086736	FBLIM1	.	chr1:15893974-15904570	chr1:15893974-15904570
120	chr1:16081773-16086736	FBLIM1	.	chr1:15904571-15905902	chr1:15904571-15905902
121	chr1:16081773-16086736	FBLIM1	.	chr1:15905903-15908459	chr1:15905903-15908459
122	chr1:16081773-16086736	FBLIM1	.	chr1:15915580-15920005	chr1:15915580-15920005
123	chr1:16081773-16086736	FBLIM1	.	chr1:15920006-15920856	chr1:15920006-15920856
124	chr1:16081773-16086736	FBLIM1	.	chr1:15920857-15923636	chr1:15920857-15923636
125	chr1:16081773-16086736	FBLIM1	.	chr1:15923637-15924784	chr1:15923637-15924784
126	chr1:16081773-16086736	FBLIM1	.	chr1:15926836-15930451	chr1:15926836-15930451
127	chr1:16081773-16086736	FBLIM1	.	chr1:15930452-15932823	chr1:15930452-15932823
128	chr1:16081773-16086736	FBLIM1	RNU7-179P	chr1:15932824-15936842	RNU7-179P
129	chr1:16081773-16086736	FBLIM1	.	chr1:15936843-15938613	chr1:15936843-15938613
130	chr1:16081773-16086736	FBLIM1	.	chr1:15948858-15949341	chr1:15948858-15949341
131	chr1:16081773-16086736	FBLIM1	.	chr1:15949342-15951233	chr1:15949342-15951233
132	chr1:16081773-16086736	FBLIM1	.	chr1:15979610-15981315	chr1:15979610-15981315
133	chr1:16081773-16086736	FBLIM1	.	chr1:15989741-15990260	chr1:15989741-15990260
134	chr1:16081773-16086736	FBLIM1	.	chr1:16316134-16321495	chr1:16316134-16321495
135	chr1:16081773-16086736	FBLIM1	CLCNKA;HSPB7;RP11-5P18.5	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5
136	chr1:16081773-16086736	FBLIM1	.	chr1:16380563-16391162	chr1:16380563-16391162
137	chr1:16081773-16086736	FBLIM1	.	chr1:16391163-16393180	chr1:16391163-16393180
138	chr1:16081773-16086736	FBLIM1	.	chr1:16393181-16393463	chr1:16393181-16393463
139	chr1:16081773-16086736	FBLIM1	.	chr1:16436753-16447915	chr1:16436753-16447915
140	chr1:16081773-16086736	FBLIM1	.	chr1:16495270-16503480	chr1:16495270-16503480
141	chr1:16170816-16186303	RP11-169K16.9;SPEN	.	chr1:16152546-16165334	chr1:16152546-16165334
142	chr1:16170816-16186303	RP11-169K16.9;SPEN	.	chr1:16165335-16170785	chr1:16165335-16170785
143	chr1:16232922-16239426	snoU13	.	chr1:16165335-16170785	chr1:16165335-16170785
144	chr1:16321496-16331357	C1orf64	FBLIM1	chr1:16081773-16086736	FBLIM1
145	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	FBLIM1	chr1:16081773-16086736	FBLIM1
146	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	.	chr1:16152546-16165334	chr1:16152546-16165334
147	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	.	chr1:16165335-16170785	chr1:16165335-16170785
148	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	RSC1A1	chr1:15985644-15986908	RSC1A1
149	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	FBLIM1	chr1:16081773-16086736	FBLIM1
150	chr1:16395667-16408325	FAM131C	.	chr1:16454406-16464209	chr1:16454406-16464209
151	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FBLIM1	chr1:16081773-16086736	FBLIM1
152	chr1:16555003-16560581	C1orf134	FBLIM1	chr1:16081773-16086736	FBLIM1
153	chr1:17336957-17340482	ATP13A2	PADI4	chr1:17624557-17635099	PADI4
154	chr1:17370286-17387431	SDHB	PADI4	chr1:17624557-17635099	PADI4
155	chr1:17441219-17449501	PADI2	PADI4	chr1:17624557-17635099	PADI4
156	chr1:17624557-17635099	PADI4	.	chr1:17340728-17345384	chr1:17340728-17345384
157	chr1:17624557-17635099	PADI4	.	chr1:17365027-17366816	chr1:17365027-17366816
158	chr1:17624557-17635099	PADI4	.	chr1:17366817-17370002	chr1:17366817-17370002
159	chr1:17624557-17635099	PADI4	.	chr1:17370003-17370285	chr1:17370003-17370285
160	chr1:17624557-17635099	PADI4	SDHB	chr1:17370286-17387431	SDHB
161	chr1:17624557-17635099	PADI4	.	chr1:17387432-17392367	chr1:17387432-17392367
162	chr1:17624557-17635099	PADI4	.	chr1:17392368-17398016	chr1:17392368-17398016
163	chr1:17624557-17635099	PADI4	.	chr1:17398017-17399400	chr1:17398017-17399400
164	chr1:17624557-17635099	PADI4	.	chr1:17399401-17407313	chr1:17399401-17407313
165	chr1:17624557-17635099	PADI4	.	chr1:17407314-17415945	chr1:17407314-17415945
166	chr1:17624557-17635099	PADI4	.	chr1:17435911-17440652	chr1:17435911-17440652
167	chr1:17624557-17635099	PADI4	.	chr1:17440653-17441218	chr1:17440653-17441218
168	chr1:17624557-17635099	PADI4	PADI2	chr1:17441219-17449501	PADI2
169	chr1:17624557-17635099	PADI4	.	chr1:17449502-17456546	chr1:17449502-17456546
170	chr1:17624557-17635099	PADI4	.	chr1:17456649-17458606	chr1:17456649-17458606
171	chr1:17624557-17635099	PADI4	.	chr1:17458607-17462960	chr1:17458607-17462960
172	chr1:17624557-17635099	PADI4	.	chr1:17482494-17483288	chr1:17482494-17483288
173	chr1:17624557-17635099	PADI4	.	chr1:17505788-17508501	chr1:17505788-17508501
174	chr1:17624557-17635099	PADI4	.	chr1:17508502-17512642	chr1:17508502-17512642
175	chr1:17624557-17635099	PADI4	.	chr1:17512643-17513638	chr1:17512643-17513638
176	chr1:17624557-17635099	PADI4	.	chr1:17602013-17602285	chr1:17602013-17602285
177	chr1:17624557-17635099	PADI4	.	chr1:17615856-17617374	chr1:17615856-17617374
178	chr1:17624557-17635099	PADI4	.	chr1:17617375-17621991	chr1:17617375-17621991
179	chr1:17624557-17635099	PADI4	.	chr1:17676713-17679584	chr1:17676713-17679584
180	chr1:17624557-17635099	PADI4	.	chr1:17697588-17701265	chr1:17697588-17701265
181	chr1:17624557-17635099	PADI4	.	chr1:17701266-17701581	chr1:17701266-17701581
182	chr1:17624557-17635099	PADI4	.	chr1:17724565-17728738	chr1:17724565-17728738
183	chr1:17624557-17635099	PADI4	.	chr1:17910986-17913600	chr1:17910986-17913600
184	chr1:17624557-17635099	PADI4	.	chr1:17955424-17956520	chr1:17955424-17956520
185	chr1:17728739-17733875	RP1-20B21.4	PADI4	chr1:17624557-17635099	PADI4
186	chr1:17751756-17766957	RCC2	.	chr1:17960828-17967806	chr1:17960828-17967806
187	chr1:17773612-17779452	snoU13	PADI4	chr1:17624557-17635099	PADI4
188	chr1:17773612-17779452	snoU13	PAX7	chr1:18955828-18960379	PAX7
189	chr1:18955828-18960379	PAX7	.	chr1:17872688-17874616	chr1:17872688-17874616
190	chr1:18955828-18960379	PAX7	.	chr1:19141384-19142904	chr1:19141384-19142904
191	chr1:18955828-18960379	PAX7	.	chr1:19162210-19163264	chr1:19162210-19163264
192	chr1:19219463-19229345	ALDH4A1;MIR1290	.	chr1:19544827-19547192	chr1:19544827-19547192
193	chr1:19281467-19284535	IFFO2	.	chr1:19544827-19547192	chr1:19544827-19547192
194	chr1:19531652-19537425	RP1-43E13.2;UBR4	.	chr1:19544827-19547192	chr1:19544827-19547192
195	chr1:19965667-19968102	NBL1	.	chr1:19544827-19547192	chr1:19544827-19547192
196	chr1:19986147-19994505	HTR6	.	chr1:19544827-19547192	chr1:19544827-19547192
197	chr1:20247143-20260754	PLA2G2E	.	chr1:20488073-20493459	chr1:20488073-20493459
198	chr1:20458341-20473891	PLA2G2F	.	chr1:20233727-20239536	chr1:20233727-20239536
199	chr1:20478374-20481463	RP3-340N1.2	.	chr1:20233727-20239536	chr1:20233727-20239536
200	chr1:20503783-20504897	PLA2G2C	.	chr1:20233727-20239536	chr1:20233727-20239536
201	chr1:20509799-20518010	UBXN10-AS1;UBXN10	.	chr1:20233727-20239536	chr1:20233727-20239536
202	chr1:20809456-20815185	CAMK2N1	.	chr1:20233727-20239536	chr1:20233727-20239536
203	chr1:20809456-20815185	CAMK2N1	.	chr1:20488073-20493459	chr1:20488073-20493459
204	chr1:20815186-20837976	MUL1	.	chr1:20233727-20239536	chr1:20233727-20239536
205	chr1:21049762-21060670	RP5-930J4.2;SH2D5	.	chr1:21515867-21547550	chr1:21515867-21547550
206	chr1:21064878-21072569	RP5-930J4.4	.	chr1:21515867-21547550	chr1:21515867-21547550
207	chr1:21112234-21114520	HP1BP3	.	chr1:21515867-21547550	chr1:21515867-21547550
208	chr1:21314908-21317537	MIR1256	.	chr1:21515867-21547550	chr1:21515867-21547550
209	chr1:21592479-21598521	RP3-329E20.2	.	chr1:21664500-21669608	chr1:21664500-21669608
210	chr1:21670022-21674589	ECE1	.	chr1:21563561-21569535	chr1:21563561-21569535
211	chr1:21904946-21937583	AL359815.1;RP11-63N8.3	.	chr1:21563561-21569535	chr1:21563561-21569535
212	chr1:22108302-22111128	USP48	.	chr1:22025069-22030310	chr1:22025069-22030310
213	chr1:22263134-22276213	HSPG2	.	chr1:22025069-22030310	chr1:22025069-22030310
214	chr1:23283163-23292199	LACTBL1	.	chr1:23589996-23590525	chr1:23589996-23590525
215	chr1:24116095-24117999	LYPLA2	.	chr1:24272357-24278212	chr1:24272357-24278212
216	chr1:24505108-24516772	IFNLR1	.	chr1:24705123-24706189	chr1:24705123-24706189
217	chr1:24505108-24516772	IFNLR1	.	chr1:24706190-24706650	chr1:24706190-24706650
218	chr1:24505108-24516772	IFNLR1	.	chr1:24706651-24707042	chr1:24706651-24707042
219	chr1:24505108-24516772	IFNLR1	.	chr1:24707043-24711259	chr1:24707043-24711259
220	chr1:24505108-24516772	IFNLR1	.	chr1:24711260-24718116	chr1:24711260-24718116
221	chr1:24505108-24516772	IFNLR1	.	chr1:24718117-24720797	chr1:24718117-24720797
222	chr1:24505108-24516772	IFNLR1	.	chr1:24720798-24724423	chr1:24720798-24724423
223	chr1:24505108-24516772	IFNLR1	.	chr1:24724424-24724752	chr1:24724424-24724752
224	chr1:24505108-24516772	IFNLR1	.	chr1:24724753-24726466	chr1:24724753-24726466
225	chr1:24505108-24516772	IFNLR1	.	chr1:24726467-24731469	chr1:24726467-24731469
226	chr1:24505108-24516772	IFNLR1	.	chr1:24732154-24733290	chr1:24732154-24733290
227	chr1:24505108-24516772	IFNLR1	.	chr1:24733291-24734638	chr1:24733291-24734638
228	chr1:24505108-24516772	IFNLR1	.	chr1:24734639-24735997	chr1:24734639-24735997
229	chr1:24505108-24516772	IFNLR1	.	chr1:24735998-24741018	chr1:24735998-24741018
230	chr1:24505108-24516772	IFNLR1	.	chr1:24741632-24742130	chr1:24741632-24742130
231	chr1:24505108-24516772	IFNLR1	NIPAL3;STPG1	chr1:24742131-24742860	NIPAL3;STPG1
232	chr1:24505108-24516772	IFNLR1	STPG1	chr1:24742861-24745558	STPG1
233	chr1:24505108-24516772	IFNLR1	RCAN3	chr1:24828117-24830589	RCAN3
234	chr1:24505108-24516772	IFNLR1	.	chr1:24844717-24846430	chr1:24844717-24846430
235	chr1:24505108-24516772	IFNLR1	.	chr1:24863826-24864826	chr1:24863826-24864826
236	chr1:24505108-24516772	IFNLR1	NCMAP;RP4-594I10.3	chr1:24869385-24884688	NCMAP;RP4-594I10.3
237	chr1:24505108-24516772	IFNLR1	SRRM1	chr1:24956915-24958408	SRRM1
238	chr1:24505108-24516772	IFNLR1	.	chr1:24958743-24962062	chr1:24958743-24962062
239	chr1:24505108-24516772	IFNLR1	.	chr1:24962063-24963565	chr1:24962063-24963565
240	chr1:24505108-24516772	IFNLR1	.	chr1:24963566-24965285	chr1:24963566-24965285
241	chr1:24505108-24516772	IFNLR1	.	chr3:147486079-147486496	chr3:147486079-147486496
242	chr1:24742131-24742860	NIPAL3;STPG1	IFNLR1	chr1:24505108-24516772	IFNLR1
243	chr1:24742131-24742860	NIPAL3;STPG1	.	chr1:24857768-24862521	chr1:24857768-24862521
244	chr1:24742131-24742860	NIPAL3;STPG1	.	chr1:24862522-24863825	chr1:24862522-24863825
245	chr1:24742861-24745558	STPG1	IFNLR1	chr1:24505108-24516772	IFNLR1
246	chr1:24742861-24745558	STPG1	.	chr1:24857768-24862521	chr1:24857768-24862521
247	chr1:24742861-24745558	STPG1	.	chr1:24862522-24863825	chr1:24862522-24863825
248	chr1:24956915-24958408	SRRM1	IFNLR1	chr1:24505108-24516772	IFNLR1
249	chr1:26370521-26381061	SLC30A2	LIN28A	chr1:26733711-26742821	LIN28A
250	chr1:26386211-26397146	TRIM63	LIN28A	chr1:26733711-26742821	LIN28A
251	chr1:26436399-26441817	PDIK1L	LIN28A	chr1:26733711-26742821	LIN28A
252	chr1:26482010-26491550	FAM110D	LIN28A	chr1:26733711-26742821	LIN28A
253	chr1:26495199-26499657	RP11-96L14.7;ZNF593	LIN28A	chr1:26733711-26742821	LIN28A
254	chr1:26499658-26520728	CATSPER4;CNKSR1	LIN28A	chr1:26733711-26742821	LIN28A
255	chr1:26733711-26742821	LIN28A	.	chr1:26360023-26368670	chr1:26360023-26368670
256	chr1:26733711-26742821	LIN28A	.	chr1:26368671-26370520	chr1:26368671-26370520
257	chr1:26733711-26742821	LIN28A	SLC30A2	chr1:26370521-26381061	SLC30A2
258	chr1:26733711-26742821	LIN28A	.	chr1:26383806-26384365	chr1:26383806-26384365
259	chr1:26733711-26742821	LIN28A	.	chr1:26384366-26384995	chr1:26384366-26384995
260	chr1:26733711-26742821	LIN28A	.	chr1:26384996-26386210	chr1:26384996-26386210
261	chr1:26733711-26742821	LIN28A	TRIM63	chr1:26386211-26397146	TRIM63
262	chr1:26733711-26742821	LIN28A	.	chr1:26397147-26400889	chr1:26397147-26400889
263	chr1:26733711-26742821	LIN28A	.	chr1:26400890-26404749	chr1:26400890-26404749
264	chr1:26733711-26742821	LIN28A	.	chr1:26404750-26412286	chr1:26404750-26412286
265	chr1:26733711-26742821	LIN28A	.	chr1:26426739-26428655	chr1:26426739-26428655
266	chr1:26733711-26742821	LIN28A	.	chr1:26428656-26429438	chr1:26428656-26429438
267	chr1:26733711-26742821	LIN28A	.	chr1:26429439-26430310	chr1:26429439-26430310
268	chr1:26733711-26742821	LIN28A	.	chr1:26434058-26436398	chr1:26434058-26436398
269	chr1:26733711-26742821	LIN28A	PDIK1L	chr1:26436399-26441817	PDIK1L
270	chr1:26733711-26742821	LIN28A	.	chr1:26465458-26471759	chr1:26465458-26471759
271	chr1:26733711-26742821	LIN28A	.	chr1:26471760-26481914	chr1:26471760-26481914
272	chr1:26733711-26742821	LIN28A	FAM110D	chr1:26482010-26491550	FAM110D
273	chr1:26733711-26742821	LIN28A	.	chr1:26491551-26495198	chr1:26491551-26495198
274	chr1:26733711-26742821	LIN28A	RP11-96L14.7;ZNF593	chr1:26495199-26499657	RP11-96L14.7;ZNF593
275	chr1:26733711-26742821	LIN28A	.	chr1:26520729-26529665	chr1:26520729-26529665
276	chr1:26733711-26742821	LIN28A	.	chr1:26529666-26538538	chr1:26529666-26538538
277	chr1:26733711-26742821	LIN28A	.	chr1:26538539-26541963	chr1:26538539-26541963
278	chr1:26733711-26742821	LIN28A	.	chr1:26553045-26554158	chr1:26553045-26554158
279	chr1:26733711-26742821	LIN28A	.	chr1:26561530-26562931	chr1:26561530-26562931
280	chr1:26733711-26742821	LIN28A	.	chr1:26562932-26564152	chr1:26562932-26564152
281	chr1:26733711-26742821	LIN28A	.	chr1:26564153-26564438	chr1:26564153-26564438
282	chr1:26733711-26742821	LIN28A	.	chr1:26564458-26567697	chr1:26564458-26567697
283	chr1:26733711-26742821	LIN28A	.	chr1:26589220-26593020	chr1:26589220-26593020
284	chr1:27643559-27651232	TMEM222	.	chr1:27984081-27992230	chr1:27984081-27992230
285	chr1:27667759-27678358	SYTL1	.	chr1:27984081-27992230	chr1:27984081-27992230
