	NodeIn	baitName	oeName	NodeOut	oeName_changed
19	chr1:1126526-1150969	TNFRSF18;TNFRSF4	TTLL10	chr1:1107116-1109732	TTLL10
20	chr1:1206874-1212438	RP5-902P8.10;UBE2J2	TTLL10	chr1:1107116-1109732	TTLL10
21	chr1:1212439-1220554	SCNN1D	TTLL10	chr1:1107116-1109732	TTLL10
22	chr1:1562478-1580659	CDK11B;MIB2;MMP23B	CDK11A;RP1-283E3.4;RP1-283E3.8;SLC35E2	chr1:1648711-1672992	CDK11A;RP1-283E3.4;RP1-283E3.8;SLC35E2
23	chr1:1709350-1729790	GNB1;NADK	.	chr1:1817765-1820952	chr1:1817765-1820952
24	chr1:1820953-1830463	GNB1;RP1-140A9.1	.	chr1:1695714-1698925	chr1:1695714-1698925
25	chr1:1842635-1852429	CALML6;TMEM52	.	chr1:1695714-1698925	chr1:1695714-1698925
26	chr1:2104999-2122560	AL590822.2;RP11-181G12.2	.	chr1:2308195-2319571	chr1:2308195-2319571
27	chr1:2143648-2147289	AL590822.1;C1orf86;RP11-181G12.4;RP11-181G12.5	.	chr1:2308195-2319571	chr1:2308195-2319571
28	chr1:2155766-2166195	SKI	.	chr1:2308195-2319571	chr1:2308195-2319571
29	chr1:2155766-2166195	SKI	.	chr1:2333188-2335724	chr1:2333188-2335724
30	chr1:3522935-3531183	MEGF6	.	chr1:3481074-3490841	chr1:3481074-3490841
31	chr1:3581866-3590779	RP5-1092A11.5	.	chr1:6043907-6049647	chr1:6043907-6049647
32	chr1:3665843-3671123	CCDC27	.	chr1:3423131-3423866	chr1:3423131-3423866
33	chr1:3688547-3690323	SMIM1	CCDC27	chr1:3665843-3671123	CCDC27
34	chr1:3815536-3819683	C1orf174;LINC01134	.	chr1:6043907-6049647	chr1:6043907-6049647
35	chr1:4706843-4717666	AJAP1	.	chr1:6027963-6036776	chr1:6027963-6036776
36	chr1:6258535-6274327	RNF207;RP1-120G22.11;RPL22	.	chr1:6043907-6049647	chr1:6043907-6049647
37	chr1:6258535-6274327	RNF207;RP1-120G22.11;RPL22	.	chr1:6136266-6141902	chr1:6136266-6141902
38	chr1:6746419-6763387	DNAJC11	.	chr1:6940768-6944628	chr1:6940768-6944628
39	chr1:6845266-6861033	CAMTA1	.	chr1:6940768-6944628	chr1:6940768-6944628
40	chr1:7828562-7833272	VAMP3	.	chr1:8004812-8008115	chr1:8004812-8008115
41	chr1:7840370-7848466	PER3	.	chr1:8004812-8008115	chr1:8004812-8008115
42	chr1:8008116-8036091	PARK7	.	chr1:8411645-8414882	chr1:8411645-8414882
43	chr1:8008116-8036091	PARK7	.	chr1:8414883-8421656	chr1:8414883-8421656
44	chr1:8008116-8036091	PARK7	.	chr1:8426839-8428235	chr1:8426839-8428235
45	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8269964-8272701	chr1:8269964-8272701
46	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8272702-8276386	chr1:8272702-8276386
47	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8342773-8351922	chr1:8342773-8351922
48	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8382745-8410785	chr1:8382745-8410785
49	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8411645-8414882	chr1:8411645-8414882
50	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8414883-8421656	chr1:8414883-8421656
51	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8426839-8428235	chr1:8426839-8428235
52	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8440749-8444116	chr1:8440749-8444116
53	chr1:8351923-8354157	RNU6-991P	.	chr1:8061079-8066528	chr1:8061079-8066528
54	chr1:8375879-8381244	SLC45A1	.	chr1:8004812-8008115	chr1:8004812-8008115
55	chr1:8375879-8381244	SLC45A1	.	chr1:8061079-8066528	chr1:8061079-8066528
56	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8061079-8066528	chr1:8061079-8066528
57	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8066529-8071951	chr1:8066529-8071951
58	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8071952-8073015	chr1:8071952-8073015
59	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8073016-8074057	chr1:8073016-8074057
60	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8077647-8078322	chr1:8077647-8078322
61	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8078939-8079875	chr1:8078939-8079875
62	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8079876-8081097	chr1:8079876-8081097
63	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8571415-8571653	chr1:8571415-8571653
64	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8581959-8585502	chr1:8581959-8585502
65	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8607170-8609604	chr1:8607170-8609604
66	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8727815-8728391	chr1:8727815-8728391
67	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8734219-8734642	chr1:8734219-8734642
68	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8735096-8738290	chr1:8735096-8738290
69	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8738291-8739754	chr1:8738291-8739754
70	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8739755-8741492	chr1:8739755-8741492
71	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8741493-8743150	chr1:8741493-8743150
72	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8743151-8744527	chr1:8743151-8744527
73	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8744528-8749099	chr1:8744528-8749099
74	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8749123-8758941	chr1:8749123-8758941
75	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8758942-8760615	chr1:8758942-8760615
76	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8760616-8761024	chr1:8760616-8761024
77	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8761025-8765550	chr1:8761025-8765550
78	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8765551-8766672	chr1:8765551-8766672
79	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8766673-8772921	chr1:8766673-8772921
80	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8772922-8777514	chr1:8772922-8777514
81	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8777515-8786832	chr1:8777515-8786832
82	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8786833-8790115	chr1:8786833-8790115
83	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8790116-8793643	chr1:8790116-8793643
84	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8793644-8794512	chr1:8793644-8794512
85	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8794513-8797309	chr1:8794513-8797309
86	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8797914-8800701	chr1:8797914-8800701
87	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8849437-8851984	chr1:8849437-8851984
88	chr1:8484342-8487414	RERE;RP5-1115A15.1	RERE	chr1:8873994-8880232	RERE
89	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8880233-8881819	chr1:8880233-8881819
90	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8881902-8890621	chr1:8881902-8890621
91	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8906170-8917372	chr1:8906170-8917372
92	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8920526-8923041	chr1:8920526-8923041
93	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8934779-8937607	chr1:8934779-8937607
94	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr8:43087424-43088786	chr8:43087424-43088786
95	chr1:8571654-8573207	RP5-1115A15.2;SNORA77	.	chr1:8472996-8478356	chr1:8472996-8478356
96	chr1:8571654-8573207	RP5-1115A15.2;SNORA77	.	chr1:8487729-8491269	chr1:8487729-8491269
97	chr1:8873994-8880232	RERE	.	chr1:8472996-8478356	chr1:8472996-8478356
98	chr1:9082025-9091716	SLC2A7	.	chr1:9145897-9148200	chr1:9145897-9148200
99	chr1:9205544-9214053	MIR34A	.	chr1:9194753-9203712	chr1:9194753-9203712
100	chr1:9336978-9341933	Z98044.1	.	chr1:9483302-9488676	chr1:9483302-9488676
101	chr1:9336978-9341933	Z98044.1	.	chr1:9619751-9621770	chr1:9619751-9621770
102	chr1:9336978-9341933	Z98044.1	.	chr1:9634746-9639704	chr1:9634746-9639704
103	chr1:9350674-9357224	SPSB1	.	chr1:9483302-9488676	chr1:9483302-9488676
104	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9674427-9676955	chr1:9674427-9676955
105	chr1:10085512-10094202	UBE4B	.	chr1:9949296-9950804	chr1:9949296-9950804
106	chr1:10489474-10494028	APITD1-CORT;APITD1;RP4-736L20.3	.	chr1:10957709-10966373	chr1:10957709-10966373
107	chr1:10844387-10859919	CASZ1	.	chr1:10584312-10589923	chr1:10584312-10589923
108	chr1:11039443-11046834	C1orf127	.	chr1:10584312-10589923	chr1:10584312-10589923
109	chr1:11705329-11717347	FBXO2;FBXO44	.	chr1:11797298-11799678	chr1:11797298-11799678
110	chr1:11953288-11974191	RNU5E-1;RNU5E-4P	.	chr1:11884143-11901355	chr1:11884143-11901355
111	chr1:11980154-11990122	KIAA2013	.	chr1:11797298-11799678	chr1:11797298-11799678
112	chr1:12034073-12041913	MFN2	.	chr1:11797298-11799678	chr1:11797298-11799678
113	chr1:12034073-12041913	MFN2	.	chr1:11884143-11901355	chr1:11884143-11901355
114	chr1:12034073-12041913	MFN2	.	chr1:11977634-11979687	chr1:11977634-11979687
115	chr1:12065739-12080397	MIIP;RP5-1077B9.5	.	chr1:11884143-11901355	chr1:11884143-11901355
116	chr1:12225212-12232633	TNFRSF1B	.	chr1:12200019-12204021	chr1:12200019-12204021
117	chr1:12225212-12232633	TNFRSF1B	.	chr1:12204022-12205941	chr1:12204022-12205941
118	chr1:12225212-12232633	TNFRSF1B	.	chr1:12240048-12244188	chr1:12240048-12244188
119	chr1:12288289-12294700	VPS13D	.	chr1:12200019-12204021	chr1:12200019-12204021
120	chr1:12566709-12567962	SNORA59A	.	chr1:12333399-12337089	chr1:12333399-12337089
121	chr1:12566709-12567962	SNORA59A	.	chr1:12372882-12378990	chr1:12372882-12378990
122	chr1:12566709-12567962	SNORA59A	.	chr1:12441329-12447752	chr1:12441329-12447752
123	chr1:12566709-12567962	SNORA59A	.	chr1:12537169-12538963	chr1:12537169-12538963
124	chr1:12566709-12567962	SNORA59A	.	chr1:12540456-12548821	chr1:12540456-12548821
125	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12333399-12337089	chr1:12333399-12337089
126	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12372882-12378990	chr1:12372882-12378990
127	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12441329-12447752	chr1:12441329-12447752
128	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12333399-12337089	chr1:12333399-12337089
129	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12372882-12378990	chr1:12372882-12378990
130	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12441329-12447752	chr1:12441329-12447752
131	chr1:12700924-12716452	AADACL4	.	chr1:12333399-12337089	chr1:12333399-12337089
132	chr1:12700924-12716452	AADACL4	.	chr1:12372882-12378990	chr1:12372882-12378990
133	chr1:12700924-12716452	AADACL4	.	chr1:12441329-12447752	chr1:12441329-12447752
134	chr1:12773296-12776419	AADACL3	.	chr1:13833669-13837794	chr1:13833669-13837794
135	chr1:12832196-12836206	PRAMEF12	AADACL3	chr1:12773296-12776419	AADACL3
136	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15650958-15657291	chr1:15650958-15657291
137	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15769934-15774568	chr1:15769934-15774568
138	chr1:15667944-15673815	FHAD1;RP3-467K16.2	.	chr1:15769934-15774568	chr1:15769934-15774568
139	chr1:15763811-15767301	CTRC	.	chr1:15650958-15657291	chr1:15650958-15657291
140	chr1:15763811-15767301	CTRC	.	chr1:15673816-15682713	chr1:15673816-15682713
141	chr1:15779730-15788479	CELA2A	.	chr1:15650958-15657291	chr1:15650958-15657291
142	chr1:15826428-15855325	CASP9;DNAJC16	.	chr1:15650958-15657291	chr1:15650958-15657291
143	chr1:15908460-15915579	AGMAT	FBLIM1	chr1:16081773-16086736	FBLIM1
144	chr1:15932824-15936842	RNU7-179P	FBLIM1	chr1:16081773-16086736	FBLIM1
145	chr1:15942535-15948857	DDI2	FBLIM1	chr1:16081773-16086736	FBLIM1
146	chr1:16008061-16023603	AL121992.1;PLEKHM2;RP4-680D5.9	.	chr1:16525322-16530289	chr1:16525322-16530289
147	chr1:16059770-16064295	RP11-288I21.1;SLC25A34	FBLIM1	chr1:16081773-16086736	FBLIM1
148	chr1:16064296-16081772	RP11-169K16.4;SLC25A34;TMEM82	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
149	chr1:16081773-16086736	FBLIM1	.	chr1:15889708-15892652	chr1:15889708-15892652
150	chr1:16081773-16086736	FBLIM1	.	chr1:15892653-15893973	chr1:15892653-15893973
151	chr1:16081773-16086736	FBLIM1	.	chr1:15893974-15904570	chr1:15893974-15904570
152	chr1:16081773-16086736	FBLIM1	.	chr1:15904571-15905902	chr1:15904571-15905902
153	chr1:16081773-16086736	FBLIM1	.	chr1:15905903-15908459	chr1:15905903-15908459
154	chr1:16081773-16086736	FBLIM1	.	chr1:15915580-15920005	chr1:15915580-15920005
155	chr1:16081773-16086736	FBLIM1	.	chr1:15920006-15920856	chr1:15920006-15920856
156	chr1:16081773-16086736	FBLIM1	.	chr1:15920857-15923636	chr1:15920857-15923636
157	chr1:16081773-16086736	FBLIM1	.	chr1:15923637-15924784	chr1:15923637-15924784
158	chr1:16081773-16086736	FBLIM1	.	chr1:15926836-15930451	chr1:15926836-15930451
159	chr1:16081773-16086736	FBLIM1	.	chr1:15930452-15932823	chr1:15930452-15932823
160	chr1:16081773-16086736	FBLIM1	RNU7-179P	chr1:15932824-15936842	RNU7-179P
161	chr1:16081773-16086736	FBLIM1	.	chr1:15936843-15938613	chr1:15936843-15938613
162	chr1:16081773-16086736	FBLIM1	.	chr1:15948858-15949341	chr1:15948858-15949341
163	chr1:16081773-16086736	FBLIM1	.	chr1:15949342-15951233	chr1:15949342-15951233
164	chr1:16081773-16086736	FBLIM1	.	chr1:15979610-15981315	chr1:15979610-15981315
165	chr1:16081773-16086736	FBLIM1	.	chr1:15989741-15990260	chr1:15989741-15990260
166	chr1:16081773-16086736	FBLIM1	.	chr1:16316134-16321495	chr1:16316134-16321495
167	chr1:16081773-16086736	FBLIM1	CLCNKA;HSPB7;RP11-5P18.5	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5
168	chr1:16081773-16086736	FBLIM1	.	chr1:16380563-16391162	chr1:16380563-16391162
169	chr1:16081773-16086736	FBLIM1	.	chr1:16391163-16393180	chr1:16391163-16393180
170	chr1:16081773-16086736	FBLIM1	.	chr1:16393181-16393463	chr1:16393181-16393463
171	chr1:16081773-16086736	FBLIM1	.	chr1:16436753-16447915	chr1:16436753-16447915
172	chr1:16081773-16086736	FBLIM1	.	chr1:16495270-16503480	chr1:16495270-16503480
173	chr1:16170816-16186303	RP11-169K16.9;SPEN	.	chr1:16165335-16170785	chr1:16165335-16170785
174	chr1:16232922-16239426	snoU13	.	chr1:16165335-16170785	chr1:16165335-16170785
175	chr1:16321496-16331357	C1orf64	FBLIM1	chr1:16081773-16086736	FBLIM1
176	chr1:16321496-16331357	C1orf64	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
177	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	FBLIM1	chr1:16081773-16086736	FBLIM1
178	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	.	chr1:16165335-16170785	chr1:16165335-16170785
179	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
180	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	.	chr1:16525322-16530289	chr1:16525322-16530289
181	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	C1orf134	chr1:16555003-16560581	C1orf134
182	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	FBLIM1	chr1:16081773-16086736	FBLIM1
183	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
184	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	C1orf134	chr1:16555003-16560581	C1orf134
185	chr1:16395667-16408325	FAM131C	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
186	chr1:16395667-16408325	FAM131C	.	chr1:16525322-16530289	chr1:16525322-16530289
187	chr1:16395667-16408325	FAM131C	.	chr1:16543978-16548727	chr1:16543978-16548727
188	chr1:16395667-16408325	FAM131C	C1orf134	chr1:16555003-16560581	C1orf134
189	chr1:16395667-16408325	FAM131C	.	chr1:16695287-16699687	chr1:16695287-16699687
190	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FBLIM1	chr1:16081773-16086736	FBLIM1
191	chr1:16467015-16485102	EPHA2;RP11-276H7.2	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
192	chr1:16485103-16490906	RP11-276H7.3	.	chr1:16695287-16699687	chr1:16695287-16699687
193	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16107124-16113963	chr1:16107124-16113963
194	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16127060-16128284	chr1:16127060-16128284
195	chr1:16516866-16525321	ARHGEF19-AS1	CLCNKA;HSPB7;RP11-5P18.5	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5
196	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16380563-16391162	chr1:16380563-16391162
197	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16391163-16393180	chr1:16391163-16393180
198	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16393181-16393463	chr1:16393181-16393463
199	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16393464-16395666	chr1:16393464-16395666
200	chr1:16516866-16525321	ARHGEF19-AS1	FAM131C	chr1:16395667-16408325	FAM131C
201	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16408326-16424852	chr1:16408326-16424852
202	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16431980-16434048	chr1:16431980-16434048
203	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16434049-16436752	chr1:16434049-16436752
204	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16436753-16447915	chr1:16436753-16447915
205	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16447916-16450459	chr1:16447916-16450459
206	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16452016-16454405	chr1:16452016-16454405
207	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16530290-16538419	chr1:16530290-16538419
208	chr1:16516866-16525321	ARHGEF19-AS1	RSG1	chr1:16560582-16564476	RSG1
209	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16564477-16570148	chr1:16564477-16570148
210	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16570149-16572293	chr1:16570149-16572293
211	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16572294-16574199	chr1:16572294-16574199
212	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16574200-16574464	chr1:16574200-16574464
213	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16574465-16580873	chr1:16574465-16580873
214	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16601666-16605129	chr1:16601666-16605129
215	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16674553-16677335	chr1:16674553-16677335
216	chr1:16516866-16525321	ARHGEF19-AS1	FBXO42;SZRD1	chr1:16677336-16682249	FBXO42;SZRD1
217	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16682250-16690066	chr1:16682250-16690066
218	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16690067-16691206	chr1:16690067-16691206
219	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16691207-16695286	chr1:16691207-16695286
220	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16695287-16699687	chr1:16695287-16699687
221	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16717433-16719114	chr1:16717433-16719114
222	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16757189-16759563	chr1:16757189-16759563
223	chr1:16516866-16525321	ARHGEF19-AS1	.	chr1:16774098-16776527	chr1:16774098-16776527
224	chr1:16538420-16542892	ARHGEF19	.	chr1:16695287-16699687	chr1:16695287-16699687
225	chr1:16555003-16560581	C1orf134	FBLIM1	chr1:16081773-16086736	FBLIM1
226	chr1:16555003-16560581	C1orf134	CLCNKA;HSPB7;RP11-5P18.5	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5
227	chr1:16555003-16560581	C1orf134	.	chr1:16391163-16393180	chr1:16391163-16393180
228	chr1:16555003-16560581	C1orf134	.	chr1:16393181-16393463	chr1:16393181-16393463
229	chr1:16555003-16560581	C1orf134	.	chr1:16393464-16395666	chr1:16393464-16395666
230	chr1:16555003-16560581	C1orf134	FAM131C	chr1:16395667-16408325	FAM131C
231	chr1:16555003-16560581	C1orf134	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
232	chr1:16555003-16560581	C1orf134	ARHGEF19	chr1:16538420-16542892	ARHGEF19
233	chr1:16555003-16560581	C1orf134	.	chr1:16543978-16548727	chr1:16543978-16548727
234	chr1:16555003-16560581	C1orf134	FBXO42;SZRD1	chr1:16677336-16682249	FBXO42;SZRD1
235	chr1:16555003-16560581	C1orf134	.	chr1:16682250-16690066	chr1:16682250-16690066
236	chr1:16555003-16560581	C1orf134	.	chr1:16690067-16691206	chr1:16690067-16691206
237	chr1:16555003-16560581	C1orf134	.	chr1:16691207-16695286	chr1:16691207-16695286
238	chr1:16555003-16560581	C1orf134	.	chr1:16712497-16714015	chr1:16712497-16714015
239	chr1:16555003-16560581	C1orf134	SPATA21	chr1:16763583-16765770	SPATA21
240	chr1:16555003-16560581	C1orf134	NECAP2	chr1:16765771-16774097	NECAP2
241	chr1:16560582-16564476	RSG1	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
242	chr1:16560582-16564476	RSG1	.	chr1:16525322-16530289	chr1:16525322-16530289
243	chr1:16560582-16564476	RSG1	.	chr1:16543978-16548727	chr1:16543978-16548727
244	chr1:16560582-16564476	RSG1	.	chr1:16695287-16699687	chr1:16695287-16699687
245	chr1:16677336-16682249	FBXO42;SZRD1	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1
246	chr1:16677336-16682249	FBXO42;SZRD1	.	chr1:16525322-16530289	chr1:16525322-16530289
247	chr1:16677336-16682249	FBXO42;SZRD1	.	chr1:16543978-16548727	chr1:16543978-16548727
248	chr1:16677336-16682249	FBXO42;SZRD1	C1orf134	chr1:16555003-16560581	C1orf134
249	chr1:16763583-16765770	SPATA21	.	chr1:16695287-16699687	chr1:16695287-16699687
250	chr1:16765771-16774097	NECAP2	.	chr1:16525322-16530289	chr1:16525322-16530289
251	chr1:16765771-16774097	NECAP2	.	chr1:16695287-16699687	chr1:16695287-16699687
252	chr1:17336957-17340482	ATP13A2	PADI4	chr1:17624557-17635099	PADI4
253	chr1:17370286-17387431	SDHB	.	chr1:17399401-17407313	chr1:17399401-17407313
254	chr1:17370286-17387431	SDHB	.	chr1:17552594-17573270	chr1:17552594-17573270
255	chr1:17370286-17387431	SDHB	.	chr1:17605111-17615235	chr1:17605111-17615235
256	chr1:17370286-17387431	SDHB	PADI4	chr1:17624557-17635099	PADI4
257	chr1:17370286-17387431	SDHB	.	chr1:17715833-17724564	chr1:17715833-17724564
258	chr1:17370286-17387431	SDHB	.	chr1:17724565-17728738	chr1:17724565-17728738
259	chr1:17370286-17387431	SDHB	.	chr1:17767398-17773611	chr1:17767398-17773611
260	chr1:17441219-17449501	PADI2	.	chr1:17399401-17407313	chr1:17399401-17407313
261	chr1:17441219-17449501	PADI2	.	chr1:17552594-17573270	chr1:17552594-17573270
262	chr1:17441219-17449501	PADI2	.	chr1:17605111-17615235	chr1:17605111-17615235
263	chr1:17441219-17449501	PADI2	PADI4	chr1:17624557-17635099	PADI4
264	chr1:17441219-17449501	PADI2	.	chr1:17715833-17724564	chr1:17715833-17724564
265	chr1:17441219-17449501	PADI2	.	chr1:17724565-17728738	chr1:17724565-17728738
266	chr1:17441219-17449501	PADI2	.	chr1:17767398-17773611	chr1:17767398-17773611
267	chr1:17530817-17533093	PADI1	.	chr1:17399401-17407313	chr1:17399401-17407313
