	NodeIn	baitName	oeName	NodeOut	oeName_changed
37	chr1:11820484-11826131	C1orf167	AGTRAP	chr1:11793489-11797297	AGTRAP
38	chr1:11864904-11872489	CLCN6;MTHFR	AGTRAP	chr1:11793489-11797297	AGTRAP
39	chr1:11901356-11913795	NPPA-AS1;NPPA	AGTRAP	chr1:11793489-11797297	AGTRAP
40	chr1:12115424-12127809	TNFRSF8	NPPB	chr1:11917524-11920807	NPPB
41	chr1:12566709-12567962	SNORA59A	.	chr1:12363249-12363426	chr1:12363249-12363426
42	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12363249-12363426	chr1:12363249-12363426
43	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12363249-12363426	chr1:12363249-12363426
44	chr1:12700924-12716452	AADACL4	.	chr1:12363249-12363426	chr1:12363249-12363426
45	chr1:15908460-15915579	AGMAT	RSC1A1	chr1:15985644-15986908	RSC1A1
46	chr1:15942535-15948857	DDI2	RSC1A1	chr1:15985644-15986908	RSC1A1
47	chr1:15985644-15986908	RSC1A1	SCARNA21	chr1:15855326-15870456	SCARNA21
48	chr1:15985644-15986908	RSC1A1	.	chr1:15881526-15889707	chr1:15881526-15889707
49	chr1:15985644-15986908	RSC1A1	.	chr1:15889708-15892652	chr1:15889708-15892652
50	chr1:15985644-15986908	RSC1A1	.	chr1:15892653-15893973	chr1:15892653-15893973
51	chr1:15985644-15986908	RSC1A1	.	chr1:15893974-15904570	chr1:15893974-15904570
52	chr1:15985644-15986908	RSC1A1	.	chr1:15904571-15905902	chr1:15904571-15905902
53	chr1:15985644-15986908	RSC1A1	.	chr1:15905903-15908459	chr1:15905903-15908459
54	chr1:15985644-15986908	RSC1A1	.	chr1:15936843-15938613	chr1:15936843-15938613
55	chr1:15985644-15986908	RSC1A1	.	chr1:15948858-15949341	chr1:15948858-15949341
56	chr1:15985644-15986908	RSC1A1	.	chr1:15949342-15951233	chr1:15949342-15951233
57	chr1:15985644-15986908	RSC1A1	.	chr1:15971704-15974867	chr1:15971704-15974867
58	chr1:15985644-15986908	RSC1A1	.	chr1:15979610-15981315	chr1:15979610-15981315
59	chr1:15985644-15986908	RSC1A1	.	chr1:15988470-15989675	chr1:15988470-15989675
60	chr1:15985644-15986908	RSC1A1	.	chr1:15989741-15990260	chr1:15989741-15990260
61	chr1:15985644-15986908	RSC1A1	.	chr1:16023604-16027972	chr1:16023604-16027972
62	chr1:15985644-15986908	RSC1A1	.	chr1:16042430-16047938	chr1:16042430-16047938
63	chr1:15985644-15986908	RSC1A1	.	chr1:16047939-16048415	chr1:16047939-16048415
64	chr1:15985644-15986908	RSC1A1	.	chr1:16048416-16055395	chr1:16048416-16055395
65	chr1:15985644-15986908	RSC1A1	RP11-288I21.1;SLC25A34	chr1:16059770-16064295	RP11-288I21.1;SLC25A34
66	chr1:16059770-16064295	RP11-288I21.1;SLC25A34	RSC1A1	chr1:15985644-15986908	RSC1A1
67	chr1:16064296-16081772	RP11-169K16.4;SLC25A34;TMEM82	RSC1A1	chr1:15985644-15986908	RSC1A1
68	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	RSC1A1	chr1:15985644-15986908	RSC1A1
69	chr1:24283735-24287861	CNR2;PNRC2	.	chr1:24718117-24720797	chr1:24718117-24720797
70	chr1:24292785-24308528	SRSF10	.	chr1:24718117-24720797	chr1:24718117-24720797
71	chr1:24387880-24394506	MYOM3;RP11-293P20.4	.	chr1:24718117-24720797	chr1:24718117-24720797
72	chr1:24434467-24443939	MYOM3	.	chr1:24718117-24720797	chr1:24718117-24720797
73	chr1:24469097-24474112	IL22RA1	.	chr1:24718117-24720797	chr1:24718117-24720797
74	chr1:24505108-24516772	IFNLR1	.	chr1:24718117-24720797	chr1:24718117-24720797
75	chr1:25531683-25536069	RP4-706G24.1	.	chr1:25178959-25186774	chr1:25178959-25186774
76	chr1:25938885-25949721	MAN1C1	.	chr1:26092898-26108782	chr1:26092898-26108782
77	chr1:26604966-26606181	SH3BGRL3	TRIM63	chr1:26386211-26397146	TRIM63
78	chr1:26604966-26606181	SH3BGRL3	.	chr1:26426739-26428655	chr1:26426739-26428655
79	chr1:26604966-26606181	SH3BGRL3	.	chr1:26428656-26429438	chr1:26428656-26429438
80	chr1:26604966-26606181	SH3BGRL3	.	chr1:26434058-26436398	chr1:26434058-26436398
81	chr1:26604966-26606181	SH3BGRL3	PDIK1L	chr1:26436399-26441817	PDIK1L
82	chr1:26604966-26606181	SH3BGRL3	FAM110D	chr1:26482010-26491550	FAM110D
83	chr1:26604966-26606181	SH3BGRL3	RP11-96L14.7;ZNF593	chr1:26495199-26499657	RP11-96L14.7;ZNF593
84	chr1:26604966-26606181	SH3BGRL3	.	chr1:26641687-26643926	chr1:26641687-26643926
85	chr1:26604966-26606181	SH3BGRL3	CD52;UBXN11	chr1:26643927-26645883	CD52;UBXN11
86	chr1:26604966-26606181	SH3BGRL3	.	chr1:26645884-26649984	chr1:26645884-26649984
87	chr1:26604966-26606181	SH3BGRL3	AIM1L	chr1:26677864-26685407	AIM1L
88	chr1:26604966-26606181	SH3BGRL3	.	chr1:26688630-26690646	chr1:26688630-26690646
89	chr1:26604966-26606181	SH3BGRL3	ZNF683	chr1:26690647-26702056	ZNF683
90	chr1:26604966-26606181	SH3BGRL3	.	chr1:26702057-26704647	chr1:26702057-26704647
91	chr1:26604966-26606181	SH3BGRL3	.	chr1:26704648-26706138	chr1:26704648-26706138
92	chr1:26604966-26606181	SH3BGRL3	.	chr1:26717423-26717896	chr1:26717423-26717896
93	chr1:26604966-26606181	SH3BGRL3	.	chr1:26717897-26720238	chr1:26717897-26720238
94	chr1:26604966-26606181	SH3BGRL3	.	chr1:26742822-26744593	chr1:26742822-26744593
95	chr1:27018057-27027743	ARID1A;RP5-968P14.2	.	chr1:27028896-27033454	chr1:27028896-27033454
96	chr1:27112453-27115733	PIGV	.	chr1:27028896-27033454	chr1:27028896-27033454
97	chr1:27194265-27205526	RP1-50O24.6	.	chr1:27028896-27033454	chr1:27028896-27033454
98	chr1:27559582-27562387	RP11-40H20.4;WDTC1	.	chr1:27384173-27384843	chr1:27384173-27384843
99	chr1:27643559-27651232	TMEM222	.	chr1:27384173-27384843	chr1:27384173-27384843
100	chr1:27667759-27678358	SYTL1	.	chr1:27384173-27384843	chr1:27384173-27384843
101	chr1:27680897-27713788	CD164L2;FCN3;MAP3K6	.	chr1:27384173-27384843	chr1:27384173-27384843
102	chr1:27714328-27723790	GPR3;RP1-144C9.2	.	chr1:27384173-27384843	chr1:27384173-27384843
103	chr1:27814873-27820359	WASF2	.	chr1:27740691-27744274	chr1:27740691-27744274
104	chr1:27840177-27856565	RP1-159A19.4	.	chr1:27740691-27744274	chr1:27740691-27744274
105	chr1:27928426-27931673	AHDC1	.	chr1:27740691-27744274	chr1:27740691-27744274
106	chr1:27992231-27997240	RP11-288L9.4	.	chr1:27740691-27744274	chr1:27740691-27744274
107	chr1:32642437-32645826	TXLNA	FAM167B	chr1:32711309-32716765	FAM167B
108	chr1:32642437-32645826	TXLNA	FAM229A;TSSK3	chr1:32825454-32836565	FAM229A;TSSK3
109	chr1:32661814-32670477	CCDC28B	FAM229A;TSSK3	chr1:32825454-32836565	FAM229A;TSSK3
110	chr1:32661814-32670477	CCDC28B	.	chr1:32836566-32840953	chr1:32836566-32840953
111	chr1:32670478-32671967	IQCC;RP4-622L5.7	FAM229A;TSSK3	chr1:32825454-32836565	FAM229A;TSSK3
112	chr1:32670478-32671967	IQCC;RP4-622L5.7	.	chr1:32836566-32840953	chr1:32836566-32840953
113	chr1:32671968-32694457	DCDC2B;EIF3I;RP4-622L5.7;TMEM234	.	chr1:32836566-32840953	chr1:32836566-32840953
114	chr1:32711309-32716765	FAM167B	.	chr1:32745000-32747316	chr1:32745000-32747316
115	chr1:32711309-32716765	FAM167B	.	chr1:32748994-32751618	chr1:32748994-32751618
116	chr1:32711309-32716765	FAM167B	HDAC1	chr1:32753663-32762300	HDAC1
117	chr1:32711309-32716765	FAM167B	.	chr1:32762301-32764198	chr1:32762301-32764198
118	chr1:32711309-32716765	FAM167B	.	chr1:32764199-32772461	chr1:32764199-32772461
119	chr1:32711309-32716765	FAM167B	.	chr1:32772462-32783276	chr1:32772462-32783276
120	chr1:32711309-32716765	FAM167B	.	chr1:32783277-32783501	chr1:32783277-32783501
121	chr1:32711309-32716765	FAM167B	.	chr1:32783502-32787406	chr1:32783502-32787406
122	chr1:32711309-32716765	FAM167B	.	chr1:32787407-32788924	chr1:32787407-32788924
123	chr1:32711309-32716765	FAM167B	.	chr1:32789341-32794626	chr1:32789341-32794626
124	chr1:32711309-32716765	FAM167B	HDAC1;MARCKSL1	chr1:32794627-32814702	HDAC1;MARCKSL1
125	chr1:32711309-32716765	FAM167B	RP4-811H24.9;TSSK3	chr1:32814703-32825453	RP4-811H24.9;TSSK3
126	chr1:32711309-32716765	FAM167B	.	chr1:32836566-32840953	chr1:32836566-32840953
127	chr1:32711309-32716765	FAM167B	.	chr1:32858718-32860267	chr1:32858718-32860267
128	chr1:32711309-32716765	FAM167B	BSDC1	chr1:32860268-32865489	BSDC1
129	chr1:32753663-32762300	HDAC1	FAM167B	chr1:32711309-32716765	FAM167B
130	chr1:32794627-32814702	HDAC1;MARCKSL1	FAM167B	chr1:32711309-32716765	FAM167B
131	chr1:32825454-32836565	FAM229A;TSSK3	CCDC28B	chr1:32661814-32670477	CCDC28B
132	chr1:32825454-32836565	FAM229A;TSSK3	IQCC;RP4-622L5.7	chr1:32670478-32671967	IQCC;RP4-622L5.7
133	chr1:32825454-32836565	FAM229A;TSSK3	DCDC2B;EIF3I;RP4-622L5.7;TMEM234	chr1:32671968-32694457	DCDC2B;EIF3I;RP4-622L5.7;TMEM234
134	chr1:32825454-32836565	FAM229A;TSSK3	.	chr1:32694458-32701592	chr1:32694458-32701592
135	chr1:32825454-32836565	FAM229A;TSSK3	.	chr1:32701593-32705891	chr1:32701593-32705891
136	chr1:32825454-32836565	FAM229A;TSSK3	FAM167B	chr1:32711309-32716765	FAM167B
137	chr1:34640946-34643851	AC115286.1;C1orf94	.	chr1:34113317-34114273	chr1:34113317-34114273
138	chr1:34640946-34643851	AC115286.1;C1orf94	.	chr1:35219037-35219993	chr1:35219037-35219993
139	chr1:36015399-36028658	KIAA0319L;NCDN	.	chr1:35914106-35921521	chr1:35914106-35921521
140	chr1:36183603-36185603	C1orf216	.	chr1:36088560-36089700	chr1:36088560-36089700
141	chr1:36538178-36558502	ADPRHL2;RP4-665N4.4;TEKT2	.	chr1:36560993-36570734	chr1:36560993-36570734
142	chr1:36588533-36600342	COL8A2	.	chr1:36560993-36570734	chr1:36560993-36570734
143	chr1:36689675-36690929	THRAP3	.	chr1:36560993-36570734	chr1:36560993-36570734
144	chr1:36771651-36800735	EVA1B;RP11-268J15.5;SH3D21	.	chr1:36560993-36570734	chr1:36560993-36570734
145	chr1:36858888-36863901	LSM10	.	chr1:36560993-36570734	chr1:36560993-36570734
146	chr1:36863902-36875413	RNU4-27P	.	chr1:36558503-36560992	chr1:36558503-36560992
147	chr1:36863902-36875413	RNU4-27P	.	chr1:36582054-36582227	chr1:36582054-36582227
148	chr1:36863902-36875413	RNU4-27P	.	chr1:36806845-36811519	chr1:36806845-36811519
149	chr1:36863902-36875413	RNU4-27P	.	chr1:36879929-36883304	chr1:36879929-36883304
150	chr1:36883305-36888534	OSCP1;SNORA63	.	chr1:36560993-36570734	chr1:36560993-36570734
151	chr1:36915681-36920902	OSCP1	.	chr1:37791153-37791402	chr1:37791153-37791402
152	chr1:36915681-36920902	OSCP1	.	chr1:37912914-37919948	chr1:37912914-37919948
153	chr1:36915681-36920902	OSCP1	LINC01137;ZC3H12A	chr1:37937165-37944375	LINC01137;ZC3H12A
154	chr1:36915681-36920902	OSCP1	.	chr1:37975232-37979235	chr1:37975232-37979235
155	chr1:36915681-36920902	OSCP1	MEAF6	chr1:37979236-37981502	MEAF6
156	chr1:36915681-36920902	OSCP1	.	chr1:38000053-38002852	chr1:38000053-38002852
157	chr1:36915681-36920902	OSCP1	.	chr1:38002952-38006007	chr1:38002952-38006007
158	chr1:36915681-36920902	OSCP1	DNALI1;RP3-423B22.5	chr1:38021315-38023385	DNALI1;RP3-423B22.5
159	chr1:36915681-36920902	OSCP1	.	chr1:38033436-38034130	chr1:38033436-38034130
160	chr1:36915681-36920902	OSCP1	.	chr1:38065578-38066683	chr1:38065578-38066683
161	chr1:36927584-36939538	CSF3R;MRPS15	.	chr1:36920937-36926609	chr1:36920937-36926609
162	chr1:37937165-37944375	LINC01137;ZC3H12A	OSCP1	chr1:36915681-36920902	OSCP1
163	chr1:37937165-37944375	LINC01137;ZC3H12A	.	chr1:36920937-36926609	chr1:36920937-36926609
164	chr1:37937165-37944375	LINC01137;ZC3H12A	.	chr1:36939539-36948750	chr1:36939539-36948750
165	chr1:37979236-37981502	MEAF6	OSCP1	chr1:36915681-36920902	OSCP1
166	chr1:38021315-38023385	DNALI1;RP3-423B22.5	OSCP1	chr1:36915681-36920902	OSCP1
167	chr1:38055267-38061777	GNL2	.	chr1:36920937-36926609	chr1:36920937-36926609
168	chr1:38401993-38413902	INPP5B	RNU6-584P;SNORA63	chr1:38348182-38352668	RNU6-584P;SNORA63
169	chr1:38401993-38413902	INPP5B	.	chr1:38352669-38353106	chr1:38352669-38353106
170	chr1:38401993-38413902	INPP5B	.	chr1:38353107-38353482	chr1:38353107-38353482
171	chr1:38401993-38413902	INPP5B	.	chr1:38415127-38419773	chr1:38415127-38419773
172	chr1:38401993-38413902	INPP5B	.	chr1:39306893-39311622	chr1:39306893-39311622
173	chr1:38401993-38413902	INPP5B	.	chr1:39311623-39317408	chr1:39311623-39317408
174	chr1:38401993-38413902	INPP5B	.	chr1:39317409-39318448	chr1:39317409-39318448
175	chr1:38401993-38413902	INPP5B	.	chr1:39320049-39321969	chr1:39320049-39321969
176	chr1:38401993-38413902	INPP5B	.	chr1:39322066-39323108	chr1:39322066-39323108
177	chr1:38401993-38413902	INPP5B	.	chr1:39328056-39328371	chr1:39328056-39328371
178	chr1:39323109-39328055	RP5-864K19.4;RRAGC	.	chr1:38507216-38508439	chr1:38507216-38508439
179	chr1:44870573-44879262	RNF220	.	chr1:44990756-44998867	chr1:44990756-44998867
180	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45446996-45451480	chr1:45446996-45451480
181	chr1:45243793-45250882	RPS15AP11;SNORD38B	EIF2B3;RP5-882O7.4	chr1:45451481-45454913	EIF2B3;RP5-882O7.4
182	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45454914-45456003	chr1:45454914-45456003
183	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45464560-45465301	chr1:45464560-45465301
184	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45465302-45476777	chr1:45465302-45476777
185	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45483943-45485993	chr1:45483943-45485993
186	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45773196-45774598	chr1:45773196-45774598
187	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45774599-45776282	chr1:45774599-45776282
188	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45776283-45780798	chr1:45776283-45780798
189	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45780799-45781962	chr1:45780799-45781962
190	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45781963-45787356	chr1:45781963-45787356
191	chr1:45243793-45250882	RPS15AP11;SNORD38B	MUTYH;TOE1	chr1:45805323-45806063	MUTYH;TOE1
192	chr1:45243793-45250882	RPS15AP11;SNORD38B	MUTYH;TOE1	chr1:45806064-45807555	MUTYH;TOE1
193	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45807556-45814277	chr1:45807556-45814277
194	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45814278-45819185	chr1:45814278-45819185
195	chr1:45243793-45250882	RPS15AP11;SNORD38B	snoU13	chr1:45822403-45828218	snoU13
196	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45954821-45955110	chr1:45954821-45955110
197	chr1:45243793-45250882	RPS15AP11;SNORD38B	TESK2	chr1:45955111-45957467	TESK2
198	chr1:45243793-45250882	RPS15AP11;SNORD38B	CCDC163P;MMACHC	chr1:45957468-45967222	CCDC163P;MMACHC
199	chr1:45243793-45250882	RPS15AP11;SNORD38B	.	chr1:45967223-45973558	chr1:45967223-45973558
200	chr1:45476778-45482664	HECTD3;UROD	RPS15AP11;SNORD38B	chr1:45243793-45250882	RPS15AP11;SNORD38B
201	chr1:45805323-45806063	MUTYH;TOE1	RPS15AP11;SNORD38B	chr1:45243793-45250882	RPS15AP11;SNORD38B
202	chr1:45805323-45806063	MUTYH;TOE1	.	chr1:45973559-45976380	chr1:45973559-45976380
203	chr1:45806064-45807555	MUTYH;TOE1	RPS15AP11;SNORD38B	chr1:45243793-45250882	RPS15AP11;SNORD38B
204	chr1:45806064-45807555	MUTYH;TOE1	.	chr1:45973559-45976380	chr1:45973559-45976380
205	chr1:45822403-45828218	snoU13	.	chr1:45973559-45976380	chr1:45973559-45976380
206	chr1:45955111-45957467	TESK2	RPS15AP11;SNORD38B	chr1:45243793-45250882	RPS15AP11;SNORD38B
207	chr1:45957468-45967222	CCDC163P;MMACHC	RPS15AP11;SNORD38B	chr1:45243793-45250882	RPS15AP11;SNORD38B
208	chr1:46134654-46154186	GPBP1L1;TMEM69	.	chr1:46263414-46266106	chr1:46263414-46266106
209	chr1:46636405-46641230	TSPAN1	.	chr1:46263414-46266106	chr1:46263414-46266106
210	chr1:46685008-46687010	POMGNT1	.	chr1:46263414-46266106	chr1:46263414-46266106
211	chr1:50926155-50928864	RP5-850O15.3	RP11-296A18.3;snoU13	chr1:51690325-51701617	RP11-296A18.3;snoU13
212	chr1:51213781-51220245	RNU6-1253P	RP11-296A18.3;snoU13	chr1:51690325-51701617	RP11-296A18.3;snoU13
213	chr1:51424828-51426097	FAF1	RP11-296A18.3;snoU13	chr1:51690325-51701617	RP11-296A18.3;snoU13
214	chr1:51426098-51427254	CDKN2C	RP11-296A18.3;snoU13	chr1:51690325-51701617	RP11-296A18.3;snoU13
215	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51165416-51165632	chr1:51165416-51165632
216	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51201079-51203488	chr1:51201079-51203488
217	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51233385-51235170	chr1:51233385-51235170
218	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51235171-51241793	chr1:51235171-51241793
219	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51241794-51248122	chr1:51241794-51248122
220	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51248123-51249643	chr1:51248123-51249643
221	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51249644-51250227	chr1:51249644-51250227
222	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51250228-51250973	chr1:51250228-51250973
223	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51250974-51252539	chr1:51250974-51252539
224	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51300903-51305676	chr1:51300903-51305676
225	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51305677-51307238	chr1:51305677-51307238
226	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51319047-51319638	chr1:51319047-51319638
227	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51319639-51322795	chr1:51319639-51322795
228	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51343706-51347378	chr1:51343706-51347378
229	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51378221-51379051	chr1:51378221-51379051
230	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51417006-51421718	chr1:51417006-51421718
231	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51421719-51424827	chr1:51421719-51424827
232	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51427255-51428658	chr1:51427255-51428658
233	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51428659-51432211	chr1:51428659-51432211
234	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51432212-51436247	chr1:51432212-51436247
235	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51436248-51445155	chr1:51436248-51445155
236	chr1:51690325-51701617	RP11-296A18.3;snoU13	.	chr1:51754181-51756126	chr1:51754181-51756126
237	chr1:51982259-51990648	EPS15;RP11-191G24.1	.	chr1:51910685-51911250	chr1:51910685-51911250
238	chr1:52253627-52265528	NRD1;RP4-657D16.3	.	chr1:51910685-51911250	chr1:51910685-51911250
239	chr1:57104761-57115067	PPAP2B;PRKAA2	.	chr1:55841933-55845056	chr1:55841933-55845056
240	chr1:57281041-57288092	C1orf168	.	chr1:55841933-55845056	chr1:55841933-55845056
241	chr1:57288093-57293122	RP11-378I13.1	.	chr1:55841933-55845056	chr1:55841933-55845056
242	chr1:59758286-59764653	FGGY	.	chr1:60068983-60072289	chr1:60068983-60072289
243	chr1:60537759-60543142	C1orf87	.	chr1:61146605-61149507	chr1:61146605-61149507
244	chr1:60537759-60543142	C1orf87	.	chr1:61216998-61217734	chr1:61216998-61217734
245	chr1:60537759-60543142	C1orf87	.	chr1:61217735-61218883	chr1:61217735-61218883
246	chr1:60537759-60543142	C1orf87	.	chr1:61218884-61225559	chr1:61218884-61225559
247	chr1:60537759-60543142	C1orf87	.	chr1:61225560-61230976	chr1:61225560-61230976
248	chr1:60537759-60543142	C1orf87	.	chr1:61230977-61231931	chr1:61230977-61231931
249	chr1:60537759-60543142	C1orf87	.	chr1:61250936-61252235	chr1:61250936-61252235
250	chr1:60537759-60543142	C1orf87	.	chr1:61252236-61258688	chr1:61252236-61258688
251	chr1:60537759-60543142	C1orf87	.	chr1:61258689-61258856	chr1:61258689-61258856
252	chr1:60537759-60543142	C1orf87	.	chr1:61258857-61262793	chr1:61258857-61262793
253	chr1:60537759-60543142	C1orf87	.	chr1:61268536-61273875	chr1:61268536-61273875
254	chr1:60537759-60543142	C1orf87	.	chr1:61278778-61281014	chr1:61278778-61281014
255	chr1:60537759-60543142	C1orf87	.	chr1:61281015-61282694	chr1:61281015-61282694
256	chr1:60537759-60543142	C1orf87	.	chr1:61282695-61285063	chr1:61282695-61285063
257	chr1:60537759-60543142	C1orf87	.	chr1:61285064-61285750	chr1:61285064-61285750
258	chr1:60537759-60543142	C1orf87	.	chr1:61287399-61287814	chr1:61287399-61287814
259	chr1:60537759-60543142	C1orf87	.	chr1:61287815-61288645	chr1:61287815-61288645
260	chr1:60537759-60543142	C1orf87	.	chr1:61288646-61289050	chr1:61288646-61289050
261	chr1:60537759-60543142	C1orf87	.	chr1:61289051-61290682	chr1:61289051-61290682
262	chr1:60537759-60543142	C1orf87	.	chr1:61290683-61291521	chr1:61290683-61291521
263	chr1:60537759-60543142	C1orf87	.	chr1:61485611-61486546	chr1:61485611-61486546
264	chr1:60537759-60543142	C1orf87	.	chr1:61975962-61976160	chr1:61975962-61976160
265	chr1:60537759-60543142	C1orf87	.	chr1:61976161-61976601	chr1:61976161-61976601
266	chr1:60537759-60543142	C1orf87	.	chr1:61980198-61981074	chr1:61980198-61981074
267	chr1:60537759-60543142	C1orf87	.	chr1:61991107-62000519	chr1:61991107-62000519
268	chr1:60537759-60543142	C1orf87	.	chr1:62032225-62032699	chr1:62032225-62032699
269	chr1:60537759-60543142	C1orf87	.	chr1:62034027-62034621	chr1:62034027-62034621
270	chr1:60537759-60543142	C1orf87	.	chr1:62034622-62036904	chr1:62034622-62036904
271	chr1:60537759-60543142	C1orf87	.	chr1:62036905-62037559	chr1:62036905-62037559
272	chr1:60537759-60543142	C1orf87	.	chr1:62071340-62073178	chr1:62071340-62073178
