	NodeIn	baitName	oeName	NodeOut	oeName_changed
112	chr11:32808485-32816314	CCDC73	.	chr11:32427991-32433281	chr11:32427991-32433281
113	chr11:32808485-32816314	CCDC73	.	chr11:32451555-32452394	chr11:32451555-32452394
114	chr11:32808485-32816314	CCDC73	.	chr11:32462787-32463858	chr11:32462787-32463858
115	chr11:32808485-32816314	CCDC73	.	chr11:32734263-32734834	chr11:32734263-32734834
116	chr11:32808485-32816314	CCDC73	.	chr11:32736585-32738066	chr11:32736585-32738066
117	chr11:34935206-34937401	PDHX	.	chr11:34616571-34617868	chr11:34616571-34617868
118	chr11:34935206-34937401	PDHX	.	chr11:35329557-35333116	chr11:35329557-35333116
119	chr11:34937402-34946813	APIP;PDHX	.	chr11:35329557-35333116	chr11:35329557-35333116
120	chr11:34937402-34946813	APIP;PDHX	.	chr11:35345180-35349364	chr11:35345180-35349364
121	chr11:34937402-34946813	APIP;PDHX	.	chr11:35397127-35401333	chr11:35397127-35401333
122	chr11:34950224-34965508	MIR1343	.	chr11:35329557-35333116	chr11:35329557-35333116
123	chr11:34950224-34965508	MIR1343	.	chr11:35345180-35349364	chr11:35345180-35349364
124	chr11:34950224-34965508	MIR1343	.	chr11:35397127-35401333	chr11:35397127-35401333
125	chr11:36317214-36319391	PRR5L	.	chr11:36565050-36566822	chr11:36565050-36566822
126	chr11:41475531-41482231	LRRC4C	.	chr11:42524360-42525771	chr11:42524360-42525771
127	chr11:44968559-44980880	TP53I11	.	chr11:45083067-45085268	chr11:45083067-45085268
128	chr11:44968559-44980880	TP53I11	.	chr11:45087461-45091132	chr11:45087461-45091132
129	chr11:46954157-46962607	C11orf49	.	chr11:47098638-47103196	chr11:47098638-47103196
130	chr11:82773109-82783635	RAB30-AS1;RAB30	.	chr11:82706428-82713616	chr11:82706428-82713616
131	chr11:82867223-82868255	PCF11	.	chr11:82706428-82713616	chr11:82706428-82713616
132	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:96196999-96198063	chr11:96196999-96198063
133	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100696726-100700942	chr11:100696726-100700942
134	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100700943-100703124	chr11:100700943-100703124
135	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100703220-100707360	chr11:100703220-100707360
136	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100715198-100716408	chr11:100715198-100716408
137	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100716409-100717264	chr11:100716409-100717264
138	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100717265-100718583	chr11:100717265-100718583
139	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100718648-100718843	chr11:100718648-100718843
140	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100718844-100719724	chr11:100718844-100719724
141	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100719725-100724569	chr11:100719725-100724569
142	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100724570-100724759	chr11:100724570-100724759
143	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100724760-100731218	chr11:100724760-100731218
144	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100731219-100733021	chr11:100731219-100733021
145	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100733022-100738520	chr11:100733022-100738520
146	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100738521-100739523	chr11:100738521-100739523
147	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100739524-100740632	chr11:100739524-100740632
148	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100783981-100784287	chr11:100783981-100784287
149	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100784288-100786720	chr11:100784288-100786720
150	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100786721-100787863	chr11:100786721-100787863
151	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100787864-100789024	chr11:100787864-100789024
152	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100789025-100793090	chr11:100789025-100793090
153	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100793091-100797907	chr11:100793091-100797907
154	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100797908-100800991	chr11:100797908-100800991
155	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	snoU13	chr11:100800992-100813071	snoU13
156	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100813072-100814946	chr11:100813072-100814946
157	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100814997-100816634	chr11:100814997-100816634
158	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100822804-100824434	chr11:100822804-100824434
159	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100824435-100825258	chr11:100824435-100825258
160	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100825259-100825936	chr11:100825259-100825936
161	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1	.	chr11:100832592-100834672	chr11:100832592-100834672
162	chr11:100800992-100813071	snoU13	ARHGAP42;CTD-2383M3.1	chr11:100555342-100563301	ARHGAP42;CTD-2383M3.1
163	chr11:110578688-110584840	ARHGAP20	.	chr11:110346892-110350095	chr11:110346892-110350095
164	chr11:111125171-111131367	C11orf53	.	chr11:110346892-110350095	chr11:110346892-110350095
165	chr11:111316829-111331574	POU2AF1;RP11-794P6.2;RP11-794P6.3	.	chr11:110346892-110350095	chr11:110346892-110350095
166	chr11:123985865-123988345	VWA5A	.	chr11:123944375-123944722	chr11:123944375-123944722
167	chr11:124052218-124057796	OR10D3	.	chr11:123944375-123944722	chr11:123944375-123944722
168	chr11:124179952-124181290	OR8D1	.	chr11:123944375-123944722	chr11:123944375-123944722
169	chr11:124265044-124277699	OR8B3;OR8X1P	.	chr11:123944375-123944722	chr11:123944375-123944722
170	chr11:124480623-124481917	PANX3	.	chr11:123944375-123944722	chr11:123944375-123944722
171	chr11:124492553-124493874	TBRG1	.	chr11:123944375-123944722	chr11:123944375-123944722
172	chr12:27166326-27171341	TM7SF3	.	chr12:27017578-27019829	chr12:27017578-27019829
173	chr12:56581323-56586730	RP11-977G19.5;SMARCC2	.	chr12:57015208-57016624	chr12:57015208-57016624
174	chr12:56614586-56616197	NABP2;RNF41	.	chr12:57015208-57016624	chr12:57015208-57016624
175	chr12:56661468-56677346	COQ10A;CS;RP11-977G19.14	.	chr12:57015208-57016624	chr12:57015208-57016624
176	chr12:56753398-56756074	STAT2	.	chr12:57015208-57016624	chr12:57015208-57016624
177	chr12:56868241-56884457	GLS2	.	chr12:57015208-57016624	chr12:57015208-57016624
178	chr12:56915351-56916115	RBMS2	.	chr12:57015208-57016624	chr12:57015208-57016624
179	chr12:57523885-57526598	STAT6	.	chr12:57015208-57016624	chr12:57015208-57016624
180	chr12:84575323-84577499	SNORA3	.	chr12:82931432-82935213	chr12:82931432-82935213
181	chr12:120699404-120705699	PXN	.	chr12:120589520-120592737	chr12:120589520-120592737
182	chr13:44355370-44363364	ENOX1;RP11-168P13.1	.	chr13:43875814-43876177	chr13:43875814-43876177
183	chr13:44947216-44949067	SERP2	.	chr13:44841874-44845364	chr13:44841874-44845364
184	chr13:73424698-73426415	AL391384.1	.	chr13:73979645-73988549	chr13:73979645-73988549
185	chr14:20381942-20390314	OR4K5	.	chr14:20214339-20221078	chr14:20214339-20221078
186	chr14:20402153-20405062	OR4K1	.	chr14:20214339-20221078	chr14:20214339-20221078
187	chr14:20526717-20528759	OR4L1	.	chr14:20214339-20221078	chr14:20214339-20221078
188	chr14:20583141-20586214	OR4K17	.	chr14:20214339-20221078	chr14:20214339-20221078
189	chr14:50318667-50322946	NEMF;RN7SL3	.	chr14:51006538-51010149	chr14:51006538-51010149
190	chr14:50568416-50584029	VCPKMT	.	chr14:51006538-51010149	chr14:51006538-51010149
191	chr14:50692824-50699175	SOS2	.	chr14:51006538-51010149	chr14:51006538-51010149
192	chr14:50777495-50789639	ATP5S;L2HGDH	.	chr14:51006538-51010149	chr14:51006538-51010149
193	chr14:94383386-94386415	FAM181A	RP11-349I1.2	chr14:94893538-94900527	RP11-349I1.2
194	chr14:94893538-94900527	RP11-349I1.2	.	chr14:95003970-95007829	chr14:95003970-95007829
195	chr14:94893538-94900527	RP11-349I1.2	.	chr14:95007830-95008901	chr14:95007830-95008901
196	chr14:100107608-100121051	HHIPL1	.	chr14:100319554-100320651	chr14:100319554-100320651
197	chr14:100146654-100151455	CYP46A1	.	chr14:100319554-100320651	chr14:100319554-100320651
198	chr14:100190743-100210237	EML1	.	chr14:100319554-100320651	chr14:100319554-100320651
199	chr14:105843910-105867248	AL928654.1;PACS2;TEX22	.	chr14:105923975-105934240	chr14:105923975-105934240
200	chr14:105935935-105983795	C14orf80;CRIP1;CRIP2;RP11-521B24.5	.	chr14:105923975-105934240	chr14:105923975-105934240
201	chr15:32962149-32967506	RP11-1000B6.2;SCG5	.	chr15:33132810-33135013	chr15:33132810-33135013
202	chr15:33260620-33268450	SNORD77	.	chr15:33132810-33135013	chr15:33132810-33135013
203	chr15:68111739-68138337	RNU6-1;RP11-34F13.2;RP11-34F13.3;SKOR1	.	chr15:68463415-68466014	chr15:68463415-68466014
204	chr15:101791053-101798933	CHSY1	.	chr15:101579983-101580805	chr15:101579983-101580805
205	chr15:101816805-101818647	VIMP	.	chr15:101579983-101580805	chr15:101579983-101580805
206	chr15:101833589-101835950	RP11-299G20.2;SNRPA1	.	chr15:101579983-101580805	chr15:101579983-101580805
207	chr16:20337960-20339187	GP2	.	chr16:19958320-19963441	chr16:19958320-19963441
208	chr16:20337960-20339187	GP2	.	chr16:20037384-20042874	chr16:20037384-20042874
209	chr17:7082582-7087593	ASGR1	.	chr17:6969345-6970948	chr17:6969345-6970948
210	chr17:7125388-7129233	ACADVL;MIR324	.	chr17:6969345-6970948	chr17:6969345-6970948
211	chr17:7182998-7203974	RP1-4G17.2;SLC2A4;YBX2	.	chr17:6969345-6970948	chr17:6969345-6970948
212	chr17:7203975-7217699	EIF5A;GPS2	.	chr17:6969345-6970948	chr17:6969345-6970948
213	chr17:9804583-9815887	RCVRN	.	chr17:10276797-10279144	chr17:10276797-10279144
214	chr17:72302411-72320215	AC103809.1;DNAI2;RP11-647F2.2	.	chr17:72565826-72569257	chr17:72565826-72569257
215	chr17:72362477-72375155	GPR142	.	chr17:72565826-72569257	chr17:72565826-72569257
216	chr17:72587862-72592928	CD300LD	.	chr17:72565826-72569257	chr17:72565826-72569257
217	chr17:72619219-72623512	CD300E	.	chr17:72565826-72569257	chr17:72565826-72569257
218	chr17:72708928-72711739	CD300LF	.	chr17:72565826-72569257	chr17:72565826-72569257
219	chr17:72769612-72775423	NAT9;TMEM104	.	chr17:72565826-72569257	chr17:72565826-72569257
220	chr17:72854303-72859600	GRIN2C	.	chr17:72565826-72569257	chr17:72565826-72569257
221	chr18:5889616-5894476	TMEM200C	.	chr18:6410191-6412480	chr18:6410191-6412480
222	chr18:13726551-13729803	FAM210A;RNMT	.	chr18:13225808-13227240	chr18:13225808-13227240
223	chr18:40857562-40859340	SYT4	.	chr18:39842034-39843657	chr18:39842034-39843657
224	chr2:64974412-64981589	SERTAD2	.	chr2:64834830-64835063	chr2:64834830-64835063
225	chr2:64974412-64981589	SERTAD2	.	chr2:64835064-64836934	chr2:64835064-64836934
226	chr2:65002925-65007574	AC007365.2	.	chr2:64834830-64835063	chr2:64834830-64835063
227	chr2:65134903-65146570	snoU13	.	chr2:64834830-64835063	chr2:64834830-64835063
228	chr2:68691196-68695687	APLF;FBXO48	.	chr2:69037633-69050097	chr2:69037633-69050097
229	chr2:75426286-75427250	TACR1	.	chr2:75618143-75626234	chr2:75618143-75626234
230	chr2:80254559-80259712	AC016716.2	.	chr2:84506922-84513723	chr2:84506922-84513723
231	chr2:80528836-80537737	CTNNA2;LRRTM1	.	chr2:84506922-84513723	chr2:84506922-84513723
232	chr2:149894508-149898355	LYPD6B	.	chr2:152056903-152064846	chr2:152056903-152064846
233	chr2:150438437-150444007	AC144449.1	.	chr2:152056903-152064846	chr2:152056903-152064846
234	chr2:150444008-150449018	MMADHC	.	chr2:152056903-152064846	chr2:152056903-152064846
235	chr2:150465739-150470798	RNU6-601P	.	chr2:152056903-152064846	chr2:152056903-152064846
236	chr2:182319283-182329022	ITGA4	.	chr2:181996791-181999254	chr2:181996791-181999254
237	chr2:206543284-206549313	NRP2	.	chr2:204793528-204797745	chr2:204793528-204797745
238	chr2:206543284-206549313	NRP2	.	chr2:205103241-205114505	chr2:205103241-205114505
239	chr2:206947984-206951990	AC007383.3;INO80D	.	chr2:205103241-205114505	chr2:205103241-205114505
240	chr2:233639490-233644732	GIGYF2;KCNJ13	.	chr2:234305131-234308018	chr2:234305131-234308018
241	chr2:233717501-233726153	C2orf82	.	chr2:234305131-234308018	chr2:234305131-234308018
242	chr2:234179443-234186298	ATG16L1;SCARNA5	.	chr2:234305131-234308018	chr2:234305131-234308018
243	chr20:48320772-48342279	B4GALT5;RN7SL197P	.	chr20:48296622-48302414	chr20:48296622-48302414
244	chr20:48410408-48411544	RNU6-919P	.	chr20:48296622-48302414	chr20:48296622-48302414
245	chr20:48428146-48435609	SLC9A8	.	chr20:48296622-48302414	chr20:48296622-48302414
246	chr20:48443218-48448038	RNU7-72P;RP5-1041C10.3	.	chr20:48296622-48302414	chr20:48296622-48302414
247	chr20:48531209-48540084	SPATA2;Y_RNA	.	chr20:48296622-48302414	chr20:48296622-48302414
248	chr20:48540085-48554620	RNF114	.	chr20:48142581-48144168	chr20:48142581-48144168
249	chr20:48540085-48554620	RNF114	.	chr20:48155589-48157661	chr20:48155589-48157661
250	chr20:48540085-48554620	RNF114	.	chr20:48157662-48173074	chr20:48157662-48173074
251	chr20:48540085-48554620	RNF114	.	chr20:48193110-48193350	chr20:48193110-48193350
252	chr20:48540085-48554620	RNF114	.	chr20:48193351-48197709	chr20:48193351-48197709
253	chr20:48540085-48554620	RNF114	.	chr20:48197710-48199588	chr20:48197710-48199588
254	chr20:48540085-48554620	RNF114	.	chr20:48221910-48226150	chr20:48221910-48226150
255	chr20:48540085-48554620	RNF114	.	chr20:48226151-48236969	chr20:48226151-48236969
256	chr20:48540085-48554620	RNF114	.	chr20:48236970-48241016	chr20:48236970-48241016
257	chr20:48540085-48554620	RNF114	.	chr20:48241017-48244685	chr20:48241017-48244685
258	chr20:48540085-48554620	RNF114	.	chr20:48244686-48247878	chr20:48244686-48247878
259	chr20:48540085-48554620	RNF114	.	chr20:48254060-48255040	chr20:48254060-48255040
260	chr20:48540085-48554620	RNF114	.	chr20:48257727-48259428	chr20:48257727-48259428
261	chr20:48540085-48554620	RNF114	.	chr20:48259429-48261208	chr20:48259429-48261208
262	chr20:48540085-48554620	RNF114	.	chr20:48268744-48269190	chr20:48268744-48269190
263	chr20:48540085-48554620	RNF114	.	chr20:48269191-48274390	chr20:48269191-48274390
264	chr20:48540085-48554620	RNF114	.	chr20:48296622-48302414	chr20:48296622-48302414
265	chr20:48540085-48554620	RNF114	.	chr20:48687791-48693528	chr20:48687791-48693528
266	chr20:48768941-48770432	TMEM189;TMEM189-UBE2V1	RNF114	chr20:48540085-48554620	RNF114
267	chr20:49202009-49205150	MIR645	RNF114	chr20:48540085-48554620	RNF114
268	chr20:49347302-49349539	PARD6B	RNF114	chr20:48540085-48554620	RNF114
269	chr21:34599369-34605700	IFNAR2	.	chr21:34648058-34648679	chr21:34648058-34648679
270	chr21:35986007-35994905	RCAN1	.	chr21:35808860-35812283	chr21:35808860-35812283
271	chr22:30683909-30689825	GATSL3	.	chr22:30814054-30816560	chr22:30814054-30816560
