	NodeIn	baitName	oeName	NodeOut	oeName_changed
63	chr12:8983123-8986825	A2ML1-AS1	.	chr12:8697725-8700118	chr12:8697725-8700118
64	chr12:9066183-9074416	PHC1	.	chr12:8697725-8700118	chr12:8697725-8700118
65	chr12:49919244-49938528	KCNH3	.	chr12:49720279-49723249	chr12:49720279-49723249
66	chr12:49955993-49965553	MCRS1;PRPF40B	.	chr12:49720279-49723249	chr12:49720279-49723249
67	chr12:49965554-49972502	RP11-133N21.10	.	chr12:49720279-49723249	chr12:49720279-49723249
68	chr12:49973644-49994113	FAM186B;POLR2KP1;PRPF40B;RNU6-834P;RP11-133N21.7	.	chr12:49720279-49723249	chr12:49720279-49723249
69	chr12:49998691-50000423	FAM186B	.	chr12:49720279-49723249	chr12:49720279-49723249
70	chr12:50098050-50101820	FMNL3;TMBIM6	.	chr12:49720279-49723249	chr12:49720279-49723249
71	chr12:50101821-50108698	FMNL3;RP11-133N21.12	.	chr12:49720279-49723249	chr12:49720279-49723249
72	chr12:52772817-52782324	KRT84;RP3-416H24.4	.	chr12:53054127-53054855	chr12:53054127-53054855
73	chr12:69180877-69189302	AC124890.1	.	chr12:69635309-69636131	chr12:69635309-69636131
74	chr12:69199429-69206632	MDM2	.	chr12:69635309-69636131	chr12:69635309-69636131
75	chr12:69305175-69306644	RNU7-4P	.	chr12:69635309-69636131	chr12:69635309-69636131
76	chr12:69363157-69367509	CPM	.	chr12:69635309-69636131	chr12:69635309-69636131
77	chr12:69977699-69979912	CCT2;MIR3913-1	.	chr12:69635309-69636131	chr12:69635309-69636131
78	chr12:72056566-72058230	THAP2;ZFC3H1	.	chr12:69635309-69636131	chr12:69635309-69636131
79	chr12:93767445-93774109	NUDT4;RP11-486A14.2	.	chr12:93574600-93579777	chr12:93574600-93579777
80	chr12:98986764-98989889	SLC25A3	.	chr12:102452270-102455868	chr12:102452270-102455868
81	chr12:100532837-100543154	RP11-175P13.2;UHRF1BP1L	.	chr12:102452270-102455868	chr12:102452270-102455868
82	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RNU4-41P	chr12:98806851-98813180	RNU4-41P
83	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	TMPO-AS1;TMPO	chr12:98907290-98911535	TMPO-AS1;TMPO
84	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RP11-175P13.2;UHRF1BP1L	chr12:100532837-100543154	RP11-175P13.2;UHRF1BP1L
85	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	ACTR6;RP11-175P13.3	chr12:100584952-100596174	ACTR6;RP11-175P13.3
86	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	DEPDC4;SCYL2	chr12:100657407-100661804	DEPDC4;SCYL2
87	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	SLC17A8	chr12:100745123-100752362	SLC17A8
88	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	SLC17A8;snoU13	chr12:100790784-100803442	SLC17A8;snoU13
89	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	AC010209.1	chr12:101048492-101052686	AC010209.1
90	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	UTP20	chr12:101673623-101681091	UTP20
91	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	snoU13	chr12:101750354-101753667	snoU13
92	chr12:100962649-100975853	GAS2L3;RP11-575G13.2	RNU6-101P	chr12:102154001-102160886	RNU6-101P
93	chr12:101673623-101681091	UTP20	.	chr12:102452270-102455868	chr12:102452270-102455868
94	chr12:102873598-102880266	IGF1	.	chr12:102452270-102455868	chr12:102452270-102455868
95	chr12:124007735-124025101	MIR3908;RILPL1	.	chr12:123756889-123762964	chr12:123756889-123762964
96	chr12:124051507-124072556	RP11-486O12.2;TMED2	.	chr12:123756889-123762964	chr12:123756889-123762964
97	chr12:124082111-124092811	DDX55	.	chr12:123756889-123762964	chr12:123756889-123762964
98	chr13:41236517-41247988	FOXO1	.	chr13:40663702-40665526	chr13:40663702-40665526
99	chr13:77889288-77902433	MYCBP2	.	chr13:77697547-77699431	chr13:77697547-77699431
100	chr14:29240046-29245835	C14orf23	.	chr14:29690063-29692957	chr14:29690063-29692957
101	chr14:36533617-36537498	RP11-116N8.4	NKX2-1-AS1;NKX2-1;RP11-896J10.3	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3
102	chr14:36537499-36540803	LINC00609	NKX2-1-AS1;NKX2-1;RP11-896J10.3	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3
103	chr14:36655638-36671062	AL162511.1	NKX2-1-AS1;NKX2-1;RP11-896J10.3	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3
104	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36344017-36352484	chr14:36344017-36352484
105	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36377072-36377951	chr14:36377072-36377951
106	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36403053-36406336	chr14:36403053-36406336
107	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36474871-36475456	chr14:36474871-36475456
108	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	RP11-116N8.4	chr14:36533617-36537498	RP11-116N8.4
109	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	LINC00609	chr14:36537499-36540803	LINC00609
110	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36545443-36547523	chr14:36545443-36547523
111	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36547524-36548023	chr14:36547524-36548023
112	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36548024-36550630	chr14:36548024-36550630
113	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36550631-36550818	chr14:36550631-36550818
114	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36565667-36565893	chr14:36565667-36565893
115	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36575147-36576211	chr14:36575147-36576211
116	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36576212-36577092	chr14:36576212-36577092
117	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:36671063-36671554	chr14:36671063-36671554
118	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:37587201-37588143	chr14:37587201-37588143
119	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:37612482-37619512	chr14:37612482-37619512
120	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:37619513-37619824	chr14:37619513-37619824
121	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:37619825-37620862	chr14:37619825-37620862
122	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	.	chr14:38057853-38058056	chr14:38057853-38058056
123	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3	FOXA1	chr14:38068158-38072778	FOXA1
124	chr14:38058057-38068157	FOXA1;TTC6	NKX2-1-AS1;NKX2-1;RP11-896J10.3	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3
125	chr14:38068158-38072778	FOXA1	NKX2-1-AS1;NKX2-1;RP11-896J10.3	chr14:36985647-36991402	NKX2-1-AS1;NKX2-1;RP11-896J10.3
126	chr14:69716586-69729396	GALNT16;RP11-363J20.2	.	chr14:69991789-69994858	chr14:69991789-69994858
127	chr14:73601963-73604404	PSEN1	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
128	chr14:74067920-74085906	ACOT6	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
129	chr14:74110947-74118150	DNAL1	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
130	chr14:74124601-74128691	DNAL1;RNU6-240P	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
131	chr14:74178379-74183054	PNMA1	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
132	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:73784848-73786259	chr14:73784848-73786259
133	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:73964672-73964953	chr14:73964672-73964953
134	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:73964954-73966570	chr14:73964954-73966570
135	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:73966571-73967339	chr14:73966571-73967339
136	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:73973855-73979590	chr14:73973855-73979590
137	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74099592-74103598	chr14:74099592-74103598
138	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74103599-74105878	chr14:74103599-74105878
139	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74109934-74110946	chr14:74109934-74110946
140	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74131357-74135139	chr14:74131357-74135139
141	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74153921-74156433	chr14:74153921-74156433
142	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74216641-74221713	chr14:74216641-74221713
143	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74221714-74222468	chr14:74221714-74222468
144	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74222469-74230121	chr14:74222469-74230121
145	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA	.	chr14:74331395-74335946	chr14:74331395-74335946
146	chr14:74399246-74409279	FAM161B;RP5-1021I20.5	PTGR2;RP5-1021I20.4;Y_RNA	chr14:74318481-74327621	PTGR2;RP5-1021I20.4;Y_RNA
147	chr14:81685218-81688296	GTF2A1	.	chr14:86404732-86407219	chr14:86404732-86407219
148	chr14:81996707-82007785	SEL1L	.	chr14:86404732-86407219	chr14:86404732-86407219
149	chr14:85995486-86001355	FLRT2;RP11-497E19.1	.	chr14:86404732-86407219	chr14:86404732-86407219
150	chr14:87369255-87373847	RP11-322L20.1	.	chr14:82460183-82466685	chr14:82460183-82466685
151	chr14:97262726-97265550	VRK1	.	chr14:97319773-97322831	chr14:97319773-97322831
152	chr14:104408422-104411971	RD3L	.	chr14:104284194-104287153	chr14:104284194-104287153
153	chr15:31275232-31284585	MTMR10	.	chr15:31545071-31561337	chr15:31545071-31561337
154	chr15:31612575-31624875	KLF13	.	chr15:31545071-31561337	chr15:31545071-31561337
155	chr15:66132080-66136708	RNU6-265P	.	chr15:66005170-66008249	chr15:66005170-66008249
156	chr15:66161679-66162506	RAB11A	.	chr15:66005170-66008249	chr15:66005170-66008249
157	chr15:83952586-83958243	BNC1	.	chr15:84042736-84043323	chr15:84042736-84043323
158	chr15:83952586-83958243	BNC1	.	chr15:84050466-84051020	chr15:84050466-84051020
159	chr15:83952586-83958243	BNC1	.	chr15:84220478-84224840	chr15:84220478-84224840
160	chr16:23689876-23691813	PLK1	CACNG3	chr16:24260961-24268489	CACNG3
161	chr16:23720881-23735397	CTD-2385L22.1;ERN2	CACNG3	chr16:24260961-24268489	CACNG3
162	chr16:24260961-24268489	CACNG3	.	chr16:23735398-23741092	chr16:23735398-23741092
163	chr16:24260961-24268489	CACNG3	.	chr16:23741093-23742258	chr16:23741093-23742258
164	chr16:24260961-24268489	CACNG3	.	chr16:23742259-23742639	chr16:23742259-23742639
165	chr16:24260961-24268489	CACNG3	CHP2	chr16:23763840-23767231	CHP2
166	chr16:24260961-24268489	CACNG3	.	chr16:23769479-23770291	chr16:23769479-23770291
167	chr16:24260961-24268489	CACNG3	.	chr16:23770292-23772819	chr16:23770292-23772819
168	chr16:24260961-24268489	CACNG3	.	chr16:23800590-23801966	chr16:23800590-23801966
169	chr16:24260961-24268489	CACNG3	.	chr16:24050088-24051758	chr16:24050088-24051758
170	chr16:24260961-24268489	CACNG3	.	chr16:24051759-24056060	chr16:24051759-24056060
171	chr16:24260961-24268489	CACNG3	.	chr16:24056061-24061247	chr16:24056061-24061247
172	chr16:24260961-24268489	CACNG3	.	chr16:24061248-24061398	chr16:24061248-24061398
173	chr16:24260961-24268489	CACNG3	.	chr16:24061399-24063747	chr16:24061399-24063747
174	chr16:24260961-24268489	CACNG3	.	chr16:24063748-24068073	chr16:24063748-24068073
175	chr16:24260961-24268489	CACNG3	.	chr16:24070388-24072298	chr16:24070388-24072298
176	chr16:24260961-24268489	CACNG3	.	chr16:24078159-24079672	chr16:24078159-24079672
177	chr16:24260961-24268489	CACNG3	.	chr16:24079699-24081439	chr16:24079699-24081439
178	chr16:24260961-24268489	CACNG3	.	chr16:24086029-24087801	chr16:24086029-24087801
179	chr16:24260961-24268489	CACNG3	.	chr16:24093792-24095423	chr16:24093792-24095423
180	chr16:79621450-79638305	MAF	.	chr16:78749704-78753303	chr16:78749704-78753303
181	chr16:86376427-86380148	LINC00917	.	chr16:86508671-86510775	chr16:86508671-86510775
182	chr17:682085-685905	GLOD4;RNMTL1	.	chr17:888994-893239	chr17:888994-893239
183	chr17:15163465-15184123	AC005703.2;AC005703.3;PMP22;RP11-849N15.1	.	chr17:15352047-15354943	chr17:15352047-15354943
184	chr17:34130246-34142670	AC015849.12;TAF15	.	chr17:34146124-34146926	chr17:34146124-34146926
185	chr17:34943775-34953798	DHRS11	.	chr17:35573233-35579533	chr17:35573233-35579533
186	chr17:34953799-34987371	DHRS11;MRM1	.	chr17:35573233-35579533	chr17:35573233-35579533
187	chr17:38928200-38930589	KRT26	.	chr17:39566989-39574056	chr17:39566989-39574056
188	chr17:38954475-38958393	KRT28	.	chr17:39566989-39574056	chr17:39566989-39574056
189	chr17:39041416-39042392	KRT20	.	chr17:39566989-39574056	chr17:39566989-39574056
190	chr17:39072966-39081007	AC004231.2	.	chr17:39566989-39574056	chr17:39566989-39574056
191	chr17:39093452-39094987	KRT23	.	chr17:39566989-39574056	chr17:39566989-39574056
192	chr17:39143234-39150000	KRT40	.	chr17:39566989-39574056	chr17:39566989-39574056
193	chr17:39155005-39160292	KRTAP3-2	.	chr17:39566989-39574056	chr17:39566989-39574056
194	chr17:39164568-39165742	KRTAP3-1	.	chr17:39566989-39574056	chr17:39566989-39574056
195	chr17:39185098-39187603	KRTAP1-4	.	chr17:39566989-39574056	chr17:39566989-39574056
196	chr17:39199948-39211925	KRTAP2-1;KRTAP2-2	.	chr17:39566989-39574056	chr17:39566989-39574056
197	chr17:39215865-39221135	KRTAP2-3	.	chr17:39566989-39574056	chr17:39566989-39574056
198	chr17:43296482-43306626	CTD-2020K17.1;FMNL1	MAP3K14	chr17:43392707-43395042	MAP3K14
199	chr17:43306627-43324157	CTD-2020K17.3;FMNL1	MAP3K14	chr17:43392707-43395042	MAP3K14
200	chr17:43392707-43395042	MAP3K14	.	chr17:43225805-43228751	chr17:43225805-43228751
201	chr17:43392707-43395042	MAP3K14	.	chr17:43228752-43232530	chr17:43228752-43232530
202	chr17:43392707-43395042	MAP3K14	.	chr17:43236441-43236772	chr17:43236441-43236772
203	chr17:43392707-43395042	MAP3K14	.	chr17:43275661-43280429	chr17:43275661-43280429
204	chr17:43392707-43395042	MAP3K14	.	chr17:43281884-43296481	chr17:43281884-43296481
205	chr17:43392707-43395042	MAP3K14	CTD-2020K17.1;FMNL1	chr17:43296482-43306626	CTD-2020K17.1;FMNL1
206	chr17:43392707-43395042	MAP3K14	CTD-2020K17.3;FMNL1	chr17:43306627-43324157	CTD-2020K17.3;FMNL1
207	chr17:43392707-43395042	MAP3K14	.	chr17:43324158-43326205	chr17:43324158-43326205
208	chr17:43392707-43395042	MAP3K14	.	chr17:43326206-43328870	chr17:43326206-43328870
209	chr17:43392707-43395042	MAP3K14	.	chr17:43328871-43333300	chr17:43328871-43333300
210	chr17:43392707-43395042	MAP3K14	.	chr17:43342452-43343464	chr17:43342452-43343464
211	chr17:43392707-43395042	MAP3K14	.	chr17:43343465-43361651	chr17:43343465-43361651
212	chr17:43392707-43395042	MAP3K14	.	chr17:43361652-43366423	chr17:43361652-43366423
213	chr17:43392707-43395042	MAP3K14	.	chr17:43366424-43367986	chr17:43366424-43367986
214	chr17:43392707-43395042	MAP3K14	.	chr17:43397947-43401709	chr17:43397947-43401709
215	chr17:43392707-43395042	MAP3K14	.	chr17:43403839-43407192	chr17:43403839-43407192
216	chr17:43392707-43395042	MAP3K14	.	chr17:43444004-43447169	chr17:43444004-43447169
217	chr17:43392707-43395042	MAP3K14	.	chr17:43447170-43459413	chr17:43447170-43459413
218	chr17:43392707-43395042	MAP3K14	.	chr17:43459414-43465628	chr17:43459414-43465628
219	chr17:43392707-43395042	MAP3K14	.	chr17:43465629-43470561	chr17:43465629-43470561
220	chr17:43392707-43395042	MAP3K14	.	chr17:43470562-43474831	chr17:43470562-43474831
221	chr17:43392707-43395042	MAP3K14	.	chr17:43474832-43479072	chr17:43474832-43479072
222	chr17:43392707-43395042	MAP3K14	.	chr17:43479073-43488186	chr17:43479073-43488186
223	chr17:43392707-43395042	MAP3K14	.	chr17:43488187-43490728	chr17:43488187-43490728
224	chr17:43392707-43395042	MAP3K14	.	chr17:62916905-62919105	chr17:62916905-62919105
225	chr17:70708801-70720496	AC080037.1	.	chr17:71178869-71181021	chr17:71178869-71181021
226	chr17:70813356-70819845	SCARNA24	.	chr17:71178869-71181021	chr17:71178869-71181021
227	chr17:71077134-71097556	SLC39A11	.	chr17:71178869-71181021	chr17:71178869-71181021
228	chr17:73902561-73905949	MRPL38;RP11-552F3.12	.	chr17:74036358-74038364	chr17:74036358-74038364
229	chr17:74097321-74100639	EXOC7	.	chr17:74430854-74434158	chr17:74430854-74434158
230	chr17:74299402-74307849	QRICH2	.	chr17:74036358-74038364	chr17:74036358-74038364
231	chr17:74299402-74307849	QRICH2	.	chr17:74430854-74434158	chr17:74430854-74434158
232	chr17:74328672-74334078	RNU6-24P	.	chr17:74036358-74038364	chr17:74036358-74038364
233	chr17:77748700-77761702	CBX2	.	chr17:77958819-77959721	chr17:77958819-77959721
234	chr17:77773717-77781746	CBX8;RP11-353N14.1	.	chr17:77958819-77959721	chr17:77958819-77959721
235	chr17:77782841-77807007	AC100791.2;RP11-353N14.2	.	chr17:77958819-77959721	chr17:77958819-77959721
236	chr17:77811105-77828615	CBX4;RP11-353N14.3	.	chr17:77958819-77959721	chr17:77958819-77959721
237	chr18:8703170-8708970	RP11-674N23.1;SOGA2	.	chr18:8980070-8983298	chr18:8980070-8983298
238	chr18:32820132-32821580	ZNF397	.	chr18:32911671-32915002	chr18:32911671-32915002
239	chr19:30096616-30097632	POP4	.	chr19:30437112-30438804	chr19:30437112-30438804
240	chr19:30204826-30207454	C19orf12	.	chr19:30437112-30438804	chr19:30437112-30438804
241	chr19:30297006-30304135	CCNE1	.	chr19:30437112-30438804	chr19:30437112-30438804
242	chr19:31101478-31115185	AC011478.1	.	chr19:32649530-32652824	chr19:32649530-32652824
243	chr19:33164472-33168982	ANKRD27;RGS9BP	.	chr19:30437112-30438804	chr19:30437112-30438804
244	chr19:35590055-35605734	AC020907.1;HPN-AS1	.	chr19:35979181-35982323	chr19:35979181-35982323
245	chr19:35605735-35607354	FXYD3	.	chr19:35979181-35982323	chr19:35979181-35982323
246	chr19:35718621-35726944	FAM187B2P;FAM187B	.	chr19:35979181-35982323	chr19:35979181-35982323
247	chr19:35735664-35744702	AC002128.5;LSR	.	chr19:35979181-35982323	chr19:35979181-35982323
248	chr19:35751275-35764435	AD000684.2;LSR;USF2	.	chr19:35979181-35982323	chr19:35979181-35982323
249	chr19:35772213-35774696	HAMP	.	chr19:35979181-35982323	chr19:35979181-35982323
250	chr19:35782588-35799545	MAG	.	chr19:35979181-35982323	chr19:35979181-35982323
251	chr19:35803651-35823577	CD22;U62631.5	.	chr19:35979181-35982323	chr19:35979181-35982323
252	chr19:35842125-35844059	FFAR1	.	chr19:35979181-35982323	chr19:35979181-35982323
253	chr19:35845612-35854580	FFAR3	.	chr19:35979181-35982323	chr19:35979181-35982323
254	chr19:35903842-35921173	AC002511.2;RN7SL491P	.	chr19:35979181-35982323	chr19:35979181-35982323
255	chr19:35986224-35997258	DMKN;KRTDAP	.	chr19:35979181-35982323	chr19:35979181-35982323
256	chr19:35997259-36010865	DMKN	.	chr19:35979181-35982323	chr19:35979181-35982323
257	chr19:36018840-36020937	SBSN	.	chr19:35979181-35982323	chr19:35979181-35982323
258	chr19:36099660-36107317	AC002115.9;HAUS5	.	chr19:35979181-35982323	chr19:35979181-35982323
259	chr19:36299244-36306879	PRODH2	.	chr19:35979181-35982323	chr19:35979181-35982323
260	chr19:36342016-36345872	NPHS1	.	chr19:35979181-35982323	chr19:35979181-35982323
261	chr19:36345873-36350135	KIRREL2	.	chr19:35979181-35982323	chr19:35979181-35982323
