	NodeIn	baitName	oeName	NodeOut	oeName_changed
37	chr1:2450976-2458432	PANK4	.	chr1:3338276-3339939	chr1:3338276-3339939
38	chr1:2514865-2526252	FAM213B;MMEL1	.	chr1:3338276-3339939	chr1:3338276-3339939
39	chr1:2696923-2710654	TTC34	MORN1;RER1	chr1:2319572-2324377	MORN1;RER1
40	chr1:2696923-2710654	TTC34	PEX10	chr1:2335725-2351765	PEX10
41	chr1:2696923-2710654	TTC34	.	chr1:2351789-2354919	chr1:2351789-2354919
42	chr1:2696923-2710654	TTC34	PLCH2	chr1:2354920-2357804	PLCH2
43	chr1:2696923-2710654	TTC34	RP3-395M20.2;RP3-395M20.3	chr1:2420090-2426369	RP3-395M20.2;RP3-395M20.3
44	chr1:2696923-2710654	TTC34	PANK4	chr1:2450976-2458432	PANK4
45	chr1:2927637-2944794	ACTRT2	.	chr1:3223714-3228334	chr1:3223714-3228334
46	chr1:2927637-2944794	ACTRT2	.	chr1:3240537-3250805	chr1:3240537-3250805
47	chr1:2927637-2944794	ACTRT2	.	chr1:3338276-3339939	chr1:3338276-3339939
48	chr1:2985230-2988777	PRDM16	.	chr1:3223714-3228334	chr1:3223714-3228334
49	chr1:2985230-2988777	PRDM16	.	chr1:3240537-3250805	chr1:3240537-3250805
50	chr1:2985230-2988777	PRDM16	.	chr1:3338276-3339939	chr1:3338276-3339939
51	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3363740-3369034	chr1:3363740-3369034
52	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3369035-3369191	chr1:3369035-3369191
53	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3369192-3370480	chr1:3369192-3370480
54	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3404212-3423130	chr1:3404212-3423130
55	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3423131-3423866	chr1:3423131-3423866
56	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3544979-3545832	chr1:3544979-3545832
57	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3545833-3546477	chr1:3545833-3546477
58	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3546478-3555323	chr1:3546478-3555323
59	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3560027-3563672	chr1:3560027-3563672
60	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3563673-3564382	chr1:3563673-3564382
61	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3803349-3807529	chr1:3803349-3807529
62	chr1:3565776-3577339	TP73;WRAP73	.	chr1:3807530-3815535	chr1:3807530-3815535
63	chr1:3688547-3690323	SMIM1	TP73;WRAP73	chr1:3565776-3577339	TP73;WRAP73
64	chr1:3705943-3720839	LRRC47	TP73;WRAP73	chr1:3565776-3577339	TP73;WRAP73
65	chr1:3815536-3819683	C1orf174;LINC01134	TP73;WRAP73	chr1:3565776-3577339	TP73;WRAP73
66	chr1:3815536-3819683	C1orf174;LINC01134	.	chr1:3684836-3688546	chr1:3684836-3688546
67	chr1:6049670-6053523	KCNAB2;NPHP4	TP73;WRAP73	chr1:3565776-3577339	TP73;WRAP73
68	chr1:6049670-6053523	KCNAB2;NPHP4	CHD5	chr1:6220817-6245036	CHD5
69	chr1:6220817-6245036	CHD5	.	chr1:6102225-6103545	chr1:6102225-6103545
70	chr1:6220817-6245036	CHD5	.	chr1:6103546-6116901	chr1:6103546-6116901
71	chr1:6220817-6245036	CHD5	.	chr1:6116902-6117681	chr1:6116902-6117681
72	chr1:6220817-6245036	CHD5	.	chr1:6117682-6123057	chr1:6117682-6123057
73	chr1:6220817-6245036	CHD5	.	chr1:6127718-6130640	chr1:6127718-6130640
74	chr1:6220817-6245036	CHD5	.	chr1:6130641-6134664	chr1:6130641-6134664
75	chr1:6220817-6245036	CHD5	.	chr1:6174714-6176226	chr1:6174714-6176226
76	chr1:6220817-6245036	CHD5	.	chr1:6190090-6191115	chr1:6190090-6191115
77	chr1:6220817-6245036	CHD5	.	chr1:6208773-6217888	chr1:6208773-6217888
78	chr1:6220817-6245036	CHD5	.	chr1:6257809-6258012	chr1:6257809-6258012
79	chr1:6220817-6245036	CHD5	.	chr1:6258013-6258534	chr1:6258013-6258534
80	chr1:6258535-6274327	RNF207;RP1-120G22.11;RPL22	.	chr1:6478147-6482120	chr1:6478147-6482120
81	chr1:6297167-6308873	HES3;LINC00337	RNF207;RP1-120G22.11;RPL22	chr1:6258535-6274327	RNF207;RP1-120G22.11;RPL22
82	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6375852-6377323	chr1:6375852-6377323
83	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6377324-6381334	chr1:6377324-6381334
84	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6391435-6394658	chr1:6391435-6394658
85	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6414340-6420690	chr1:6414340-6420690
86	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6420691-6427709	chr1:6420691-6427709
87	chr1:6297167-6308873	HES3;LINC00337	ACOT7;RP1-202O8.3	chr1:6440860-6466926	ACOT7;RP1-202O8.3
88	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6466927-6473249	chr1:6466927-6473249
89	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6473250-6478146	chr1:6473250-6478146
90	chr1:6297167-6308873	HES3;LINC00337	.	chr1:6478147-6482120	chr1:6478147-6482120
91	chr1:6297167-6308873	HES3;LINC00337	PLEKHG5	chr1:6553634-6581701	PLEKHG5
92	chr1:6297167-6308873	HES3;LINC00337	KLHL21;PHF13	chr1:6669510-6675892	KLHL21;PHF13
93	chr1:6297167-6308873	HES3;LINC00337	RNU1-8P	chr1:7279196-7281793	RNU1-8P
94	chr1:6440860-6466926	ACOT7;RP1-202O8.3	CHD5	chr1:6220817-6245036	CHD5
95	chr1:6440860-6466926	ACOT7;RP1-202O8.3	HES3;LINC00337	chr1:6297167-6308873	HES3;LINC00337
96	chr1:6597457-6614861	NOL9;RNU6-731P;RP11-58A11.2	.	chr1:6682119-6683583	chr1:6682119-6683583
97	chr1:6614862-6634284	TAS1R1	.	chr1:6682119-6683583	chr1:6682119-6683583
98	chr1:6669510-6675892	KLHL21;PHF13	.	chr1:6682119-6683583	chr1:6682119-6683583
99	chr1:7828562-7833272	VAMP3	.	chr1:7962141-7963807	chr1:7962141-7963807
100	chr1:7840370-7848466	PER3	.	chr1:7962141-7963807	chr1:7962141-7963807
101	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8276387-8281888	chr1:8276387-8281888
102	chr1:8081098-8094265	ERRFI1;RP11-431K24.1	.	chr1:8342773-8351922	chr1:8342773-8351922
103	chr1:8375879-8381244	SLC45A1	.	chr1:8119024-8133491	chr1:8119024-8133491
104	chr1:8484342-8487414	RERE;RP5-1115A15.1	.	chr1:8920526-8923041	chr1:8920526-8923041
105	chr1:8873994-8880232	RERE	.	chr1:8622457-8624619	chr1:8622457-8624619
106	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9649793-9651338	chr1:9649793-9651338
107	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9668908-9674426	chr1:9668908-9674426
108	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9674427-9676955	chr1:9674427-9676955
109	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9676956-9686411	chr1:9676956-9686411
110	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9836711-9837703	chr1:9836711-9837703
111	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9837704-9839829	chr1:9837704-9839829
112	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9839830-9841222	chr1:9839830-9841222
113	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9841223-9847439	chr1:9841223-9847439
114	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9853641-9857048	chr1:9853641-9857048
115	chr1:9908051-9918370	RP11-84A14.5	.	chr1:9857049-9860209	chr1:9857049-9860209
116	chr1:10751037-10767516	CASZ1	.	chr1:10589924-10590790	chr1:10589924-10590790
117	chr1:10844387-10859919	CASZ1	.	chr1:10589924-10590790	chr1:10589924-10590790
118	chr1:11039443-11046834	C1orf127	.	chr1:10589924-10590790	chr1:10589924-10590790
119	chr1:11980154-11990122	KIAA2013	.	chr1:11856824-11864903	chr1:11856824-11864903
120	chr1:12034073-12041913	MFN2	.	chr1:11856824-11864903	chr1:11856824-11864903
121	chr1:12065739-12080397	MIIP;RP5-1077B9.5	.	chr1:11856824-11864903	chr1:11856824-11864903
122	chr1:12288289-12294700	VPS13D	AADACL4	chr1:12700924-12716452	AADACL4
123	chr1:12288289-12294700	VPS13D	.	chr1:12716610-12722479	chr1:12716610-12722479
124	chr1:12566709-12567962	SNORA59A	.	chr1:12333399-12337089	chr1:12333399-12337089
125	chr1:12566709-12567962	SNORA59A	.	chr1:12441329-12447752	chr1:12441329-12447752
126	chr1:12566709-12567962	SNORA59A	.	chr1:12716610-12722479	chr1:12716610-12722479
127	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12333399-12337089	chr1:12333399-12337089
128	chr1:12627258-12642357	RNU6ATAC18P	.	chr1:12441329-12447752	chr1:12441329-12447752
129	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12333399-12337089	chr1:12333399-12337089
130	chr1:12673527-12691643	DHRS3;RP11-474O21.5	.	chr1:12441329-12447752	chr1:12441329-12447752
131	chr1:12700924-12716452	AADACL4	.	chr1:12156607-12157956	chr1:12156607-12157956
132	chr1:12700924-12716452	AADACL4	.	chr1:12173246-12178576	chr1:12173246-12178576
133	chr1:12700924-12716452	AADACL4	.	chr1:12178577-12181562	chr1:12178577-12181562
134	chr1:12700924-12716452	AADACL4	.	chr1:12181563-12186991	chr1:12181563-12186991
135	chr1:12700924-12716452	AADACL4	.	chr1:12186992-12188290	chr1:12186992-12188290
136	chr1:12700924-12716452	AADACL4	.	chr1:12274908-12280033	chr1:12274908-12280033
137	chr1:12700924-12716452	AADACL4	VPS13D	chr1:12288289-12294700	VPS13D
138	chr1:12700924-12716452	AADACL4	.	chr1:12294701-12294996	chr1:12294701-12294996
139	chr1:12700924-12716452	AADACL4	.	chr1:12294997-12302238	chr1:12294997-12302238
140	chr1:12700924-12716452	AADACL4	.	chr1:12303489-12303697	chr1:12303489-12303697
141	chr1:12700924-12716452	AADACL4	.	chr1:12303698-12317592	chr1:12303698-12317592
142	chr1:12700924-12716452	AADACL4	.	chr1:12317593-12324400	chr1:12317593-12324400
143	chr1:12700924-12716452	AADACL4	.	chr1:12324401-12324956	chr1:12324401-12324956
144	chr1:12700924-12716452	AADACL4	.	chr1:12325101-12325585	chr1:12325101-12325585
145	chr1:12700924-12716452	AADACL4	.	chr1:12325586-12330953	chr1:12325586-12330953
146	chr1:12700924-12716452	AADACL4	.	chr1:12330954-12332653	chr1:12330954-12332653
147	chr1:12700924-12716452	AADACL4	.	chr1:12332654-12333264	chr1:12332654-12333264
148	chr1:12700924-12716452	AADACL4	.	chr1:12333399-12337089	chr1:12333399-12337089
149	chr1:12700924-12716452	AADACL4	.	chr1:12337090-12337448	chr1:12337090-12337448
150	chr1:12700924-12716452	AADACL4	.	chr1:12337449-12338898	chr1:12337449-12338898
151	chr1:12700924-12716452	AADACL4	.	chr1:12338899-12340445	chr1:12338899-12340445
152	chr1:12700924-12716452	AADACL4	.	chr1:12340466-12349599	chr1:12340466-12349599
153	chr1:12700924-12716452	AADACL4	.	chr1:12349680-12351379	chr1:12349680-12351379
154	chr1:12700924-12716452	AADACL4	.	chr1:12351380-12352342	chr1:12351380-12352342
155	chr1:12700924-12716452	AADACL4	.	chr1:12352343-12353410	chr1:12352343-12353410
156	chr1:12700924-12716452	AADACL4	.	chr1:12353411-12358870	chr1:12353411-12358870
157	chr1:12700924-12716452	AADACL4	.	chr1:12358871-12361416	chr1:12358871-12361416
158	chr1:12700924-12716452	AADACL4	.	chr1:12361417-12361579	chr1:12361417-12361579
159	chr1:12700924-12716452	AADACL4	.	chr1:12361580-12363248	chr1:12361580-12363248
160	chr1:12700924-12716452	AADACL4	.	chr1:12363249-12363426	chr1:12363249-12363426
161	chr1:12700924-12716452	AADACL4	.	chr1:12363427-12363862	chr1:12363427-12363862
162	chr1:12700924-12716452	AADACL4	.	chr1:12363863-12370166	chr1:12363863-12370166
163	chr1:12700924-12716452	AADACL4	.	chr1:12370167-12370512	chr1:12370167-12370512
164	chr1:12700924-12716452	AADACL4	.	chr1:12370513-12372881	chr1:12370513-12372881
165	chr1:12700924-12716452	AADACL4	.	chr1:12372882-12378990	chr1:12372882-12378990
166	chr1:12700924-12716452	AADACL4	.	chr1:12378991-12383059	chr1:12378991-12383059
167	chr1:12700924-12716452	AADACL4	.	chr1:12383114-12395676	chr1:12383114-12395676
168	chr1:12700924-12716452	AADACL4	.	chr1:12395677-12397199	chr1:12395677-12397199
169	chr1:12700924-12716452	AADACL4	.	chr1:12397200-12399259	chr1:12397200-12399259
170	chr1:12700924-12716452	AADACL4	.	chr1:12399260-12399843	chr1:12399260-12399843
171	chr1:12700924-12716452	AADACL4	.	chr1:12399844-12401170	chr1:12399844-12401170
172	chr1:12700924-12716452	AADACL4	.	chr1:12401290-12402610	chr1:12401290-12402610
173	chr1:12700924-12716452	AADACL4	.	chr1:12402611-12405223	chr1:12402611-12405223
174	chr1:12700924-12716452	AADACL4	.	chr1:12405224-12405634	chr1:12405224-12405634
175	chr1:12700924-12716452	AADACL4	.	chr1:12405635-12407780	chr1:12405635-12407780
176	chr1:12700924-12716452	AADACL4	.	chr1:12407781-12420692	chr1:12407781-12420692
177	chr1:12700924-12716452	AADACL4	.	chr1:12420693-12422868	chr1:12420693-12422868
178	chr1:12700924-12716452	AADACL4	.	chr1:12432962-12438821	chr1:12432962-12438821
179	chr1:12700924-12716452	AADACL4	.	chr1:12438822-12441210	chr1:12438822-12441210
180	chr1:12700924-12716452	AADACL4	.	chr1:12441329-12447752	chr1:12441329-12447752
181	chr1:12700924-12716452	AADACL4	.	chr1:12456561-12458478	chr1:12456561-12458478
182	chr1:12700924-12716452	AADACL4	.	chr1:12458479-12462632	chr1:12458479-12462632
183	chr1:12700924-12716452	AADACL4	.	chr1:12462633-12467935	chr1:12462633-12467935
184	chr1:12700924-12716452	AADACL4	.	chr1:12467936-12470068	chr1:12467936-12470068
185	chr1:12700924-12716452	AADACL4	.	chr1:12470069-12471081	chr1:12470069-12471081
186	chr1:12700924-12716452	AADACL4	.	chr1:12471082-12476519	chr1:12471082-12476519
187	chr1:12700924-12716452	AADACL4	.	chr1:12476578-12479116	chr1:12476578-12479116
188	chr1:12700924-12716452	AADACL4	.	chr1:12479572-12484818	chr1:12479572-12484818
189	chr1:12700924-12716452	AADACL4	.	chr1:12484819-12485020	chr1:12484819-12485020
190	chr1:12700924-12716452	AADACL4	.	chr1:12485021-12488131	chr1:12485021-12488131
191	chr1:12700924-12716452	AADACL4	.	chr1:12488132-12494813	chr1:12488132-12494813
192	chr1:12700924-12716452	AADACL4	.	chr1:12494814-12500151	chr1:12494814-12500151
193	chr1:12700924-12716452	AADACL4	.	chr1:12512487-12513220	chr1:12512487-12513220
194	chr1:12700924-12716452	AADACL4	.	chr1:12548822-12548974	chr1:12548822-12548974
195	chr1:12794756-12801844	snoU13	PDPN	chr1:13905567-13912090	PDPN
196	chr1:12801845-12807472	C1orf158	PDPN	chr1:13905567-13912090	PDPN
197	chr1:12801845-12807472	C1orf158	.	chr1:14217301-14221792	chr1:14217301-14221792
198	chr1:12832196-12836206	PRAMEF12	PDPN	chr1:13905567-13912090	PDPN
199	chr1:13905567-13912090	PDPN	.	chr1:14125217-14129149	chr1:14125217-14129149
200	chr1:13905567-13912090	PDPN	.	chr4:108340488-108344868	chr4:108340488-108344868
201	chr1:14019820-14033291	PRDM2;SCARNA11	PDPN	chr1:13905567-13912090	PDPN
202	chr1:15474912-15486370	TMEM51-AS1;TMEM51	FHAD1	chr1:15572274-15577916	FHAD1
203	chr1:15572274-15577916	FHAD1	.	chr1:15448434-15456864	chr1:15448434-15456864
204	chr1:15572274-15577916	FHAD1	.	chr1:15456865-15461698	chr1:15456865-15461698
205	chr1:15572274-15577916	FHAD1	.	chr1:15461699-15465012	chr1:15461699-15465012
206	chr1:15572274-15577916	FHAD1	.	chr1:15465427-15473850	chr1:15465427-15473850
207	chr1:15572274-15577916	FHAD1	.	chr1:15486371-15495407	chr1:15486371-15495407
208	chr1:15572274-15577916	FHAD1	C1orf195	chr1:15495408-15502593	C1orf195
209	chr1:15572274-15577916	FHAD1	.	chr1:15546106-15555733	chr1:15546106-15555733
210	chr1:15572274-15577916	FHAD1	.	chr1:15555734-15556707	chr1:15555734-15556707
211	chr1:15572274-15577916	FHAD1	.	chr1:15562785-15562947	chr1:15562785-15562947
212	chr1:15572274-15577916	FHAD1	.	chr1:15562948-15565324	chr1:15562948-15565324
213	chr1:15572274-15577916	FHAD1	.	chr1:15565325-15569792	chr1:15565325-15569792
214	chr1:15572274-15577916	FHAD1	.	chr1:15739272-15745983	chr1:15739272-15745983
215	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15650958-15657291	chr1:15650958-15657291
216	chr1:15763811-15767301	CTRC	.	chr1:15650958-15657291	chr1:15650958-15657291
217	chr1:15779730-15788479	CELA2A	FHAD1	chr1:15572274-15577916	FHAD1
218	chr1:15779730-15788479	CELA2A	.	chr1:15650958-15657291	chr1:15650958-15657291
219	chr1:15826428-15855325	CASP9;DNAJC16	.	chr1:15650958-15657291	chr1:15650958-15657291
220	chr1:15908460-15915579	AGMAT	FBLIM1	chr1:16081773-16086736	FBLIM1
221	chr1:15932824-15936842	RNU7-179P	FBLIM1	chr1:16081773-16086736	FBLIM1
222	chr1:15942535-15948857	DDI2	FBLIM1	chr1:16081773-16086736	FBLIM1
223	chr1:16008061-16023603	AL121992.1;PLEKHM2;RP4-680D5.9	.	chr1:16525322-16530289	chr1:16525322-16530289
224	chr1:16059770-16064295	RP11-288I21.1;SLC25A34	FBLIM1	chr1:16081773-16086736	FBLIM1
225	chr1:16081773-16086736	FBLIM1	.	chr1:15889708-15892652	chr1:15889708-15892652
226	chr1:16081773-16086736	FBLIM1	.	chr1:15892653-15893973	chr1:15892653-15893973
227	chr1:16081773-16086736	FBLIM1	.	chr1:15893974-15904570	chr1:15893974-15904570
228	chr1:16081773-16086736	FBLIM1	.	chr1:15904571-15905902	chr1:15904571-15905902
229	chr1:16081773-16086736	FBLIM1	.	chr1:15905903-15908459	chr1:15905903-15908459
230	chr1:16081773-16086736	FBLIM1	.	chr1:15915580-15920005	chr1:15915580-15920005
231	chr1:16081773-16086736	FBLIM1	.	chr1:15920006-15920856	chr1:15920006-15920856
232	chr1:16081773-16086736	FBLIM1	.	chr1:15920857-15923636	chr1:15920857-15923636
233	chr1:16081773-16086736	FBLIM1	.	chr1:15923637-15924784	chr1:15923637-15924784
234	chr1:16081773-16086736	FBLIM1	.	chr1:15926836-15930451	chr1:15926836-15930451
235	chr1:16081773-16086736	FBLIM1	.	chr1:15930452-15932823	chr1:15930452-15932823
236	chr1:16081773-16086736	FBLIM1	RNU7-179P	chr1:15932824-15936842	RNU7-179P
237	chr1:16081773-16086736	FBLIM1	.	chr1:15936843-15938613	chr1:15936843-15938613
238	chr1:16081773-16086736	FBLIM1	.	chr1:15948858-15949341	chr1:15948858-15949341
239	chr1:16081773-16086736	FBLIM1	.	chr1:15949342-15951233	chr1:15949342-15951233
240	chr1:16081773-16086736	FBLIM1	.	chr1:15979610-15981315	chr1:15979610-15981315
241	chr1:16081773-16086736	FBLIM1	.	chr1:15989741-15990260	chr1:15989741-15990260
242	chr1:16081773-16086736	FBLIM1	.	chr1:16316134-16321495	chr1:16316134-16321495
243	chr1:16081773-16086736	FBLIM1	CLCNKA;HSPB7;RP11-5P18.5	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5
244	chr1:16081773-16086736	FBLIM1	.	chr1:16380563-16391162	chr1:16380563-16391162
245	chr1:16081773-16086736	FBLIM1	.	chr1:16391163-16393180	chr1:16391163-16393180
246	chr1:16081773-16086736	FBLIM1	.	chr1:16393181-16393463	chr1:16393181-16393463
247	chr1:16081773-16086736	FBLIM1	.	chr1:16436753-16447915	chr1:16436753-16447915
248	chr1:16081773-16086736	FBLIM1	.	chr1:16495270-16503480	chr1:16495270-16503480
249	chr1:16321496-16331357	C1orf64	FBLIM1	chr1:16081773-16086736	FBLIM1
250	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	FBLIM1	chr1:16081773-16086736	FBLIM1
251	chr1:16331358-16347268	CLCNKA;HSPB7;RP11-5P18.5	.	chr1:16525322-16530289	chr1:16525322-16530289
252	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	FBLIM1	chr1:16081773-16086736	FBLIM1
253	chr1:16395667-16408325	FAM131C	.	chr1:16525322-16530289	chr1:16525322-16530289
254	chr1:16395667-16408325	FAM131C	.	chr1:16543978-16548727	chr1:16543978-16548727
255	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FBLIM1	chr1:16081773-16086736	FBLIM1
256	chr1:16555003-16560581	C1orf134	FBLIM1	chr1:16081773-16086736	FBLIM1
257	chr1:16555003-16560581	C1orf134	.	chr1:16543978-16548727	chr1:16543978-16548727
258	chr1:16560582-16564476	RSG1	.	chr1:16525322-16530289	chr1:16525322-16530289
259	chr1:16560582-16564476	RSG1	.	chr1:16543978-16548727	chr1:16543978-16548727
260	chr1:16677336-16682249	FBXO42;SZRD1	.	chr1:16525322-16530289	chr1:16525322-16530289
261	chr1:16677336-16682249	FBXO42;SZRD1	.	chr1:16543978-16548727	chr1:16543978-16548727
262	chr1:16765771-16774097	NECAP2	.	chr1:16525322-16530289	chr1:16525322-16530289
263	chr1:17370286-17387431	SDHB	.	chr1:17660263-17664970	chr1:17660263-17664970
264	chr1:17441219-17449501	PADI2	.	chr1:17660263-17664970	chr1:17660263-17664970
265	chr1:17530817-17533093	PADI1	.	chr1:17466184-17482493	chr1:17466184-17482493
266	chr1:17573271-17575857	PADI3	.	chr1:17466184-17482493	chr1:17466184-17482493
267	chr1:17573271-17575857	PADI3	.	chr1:17660263-17664970	chr1:17660263-17664970
268	chr1:17751756-17766957	RCC2	.	chr1:17960828-17967806	chr1:17960828-17967806
269	chr1:17773612-17779452	snoU13	PAX7	chr1:18955828-18960379	PAX7
270	chr1:18426276-18441405	IGSF21	.	chr1:17982194-17996128	chr1:17982194-17996128
271	chr1:18426276-18441405	IGSF21	.	chr1:18009051-18011533	chr1:18009051-18011533
272	chr1:18426276-18441405	IGSF21	.	chr1:18013272-18014070	chr1:18013272-18014070
273	chr1:18426276-18441405	IGSF21	.	chr1:18242889-18246584	chr1:18242889-18246584
274	chr1:18426276-18441405	IGSF21	.	chr1:18246585-18252111	chr1:18246585-18252111
275	chr1:18426276-18441405	IGSF21	.	chr1:18252112-18257058	chr1:18252112-18257058
276	chr1:18426276-18441405	IGSF21	.	chr1:18443260-18443883	chr1:18443260-18443883
277	chr1:18955828-18960379	PAX7	.	chr1:17872688-17874616	chr1:17872688-17874616
278	chr1:18955828-18960379	PAX7	.	chr1:19141384-19142904	chr1:19141384-19142904
279	chr1:18955828-18960379	PAX7	.	chr1:19162210-19163264	chr1:19162210-19163264
280	chr1:19219463-19229345	ALDH4A1;MIR1290	.	chr1:19271777-19281466	chr1:19271777-19281466
281	chr1:19219463-19229345	ALDH4A1;MIR1290	.	chr1:19439535-19443296	chr1:19439535-19443296
282	chr1:19219463-19229345	ALDH4A1;MIR1290	.	chr1:19565416-19575368	chr1:19565416-19575368
283	chr1:19531652-19537425	RP1-43E13.2;UBR4	.	chr1:19271777-19281466	chr1:19271777-19281466
