	logFC	AveExpr	t	P.Value	adj.P.Val	B	ID
ZNF610	0.471930502702703	5.27184696172249	-4.40280876730039	1.36090462661323e-05	0.0118978571065087	2.87528138698815	ZNF610
ZMYND11	0.453928273873876	9.51277370095694	-4.39806987575151	1.38959584558357e-05	0.0118978571065087	2.85689067094346	ZMYND11
HOXB-AS3	-1.08400067747748	6.32425207416268	4.39721628853625	1.39482498317804e-05	0.0118978571065087	2.85357996774233	HOXB-AS3
CD200	1.61785520140541	6.73331890206938	-4.38102707223383	1.49764122341894e-05	0.0123017359455501	2.79089888291502	CD200
IAH1	-0.666078096396395	9.96403475119617	4.358409902654	1.65349180162416e-05	0.013096836134436	2.70368049582107	IAH1
LOC646778	0.74224436846847	6.04928552870813	-4.35033162777616	1.71282832227364e-05	0.0130990022522017	2.67262739468178	LOC646778
HOXB6	-1.53277856666667	6.46685747368421	4.33324426194128	1.84511823823701e-05	0.0136403440958734	2.60711511240505	HOXB6
BAALC	1.7593314851027	6.73633122832297	-4.29630380545022	2.16528235300303e-05	0.0154908490402907	2.46628628487469	BAALC
CBX2	0.875832526938741	6.43553177202632	-4.28187813759278	2.3041856637657e-05	0.0159694467659362	2.41158828279121	CBX2
CREB3L4	0.579007540540543	7.19325066985646	-4.25392665568186	2.59791379897248e-05	0.0171718857802513	2.30608027680665	CREB3L4
ZNF720	0.440641726126128	7.11433368660287	-4.25070660354654	2.63396140996172e-05	0.0171718857802513	2.29396597550894	ZNF720
RPS20; SNORD54	0.640352769369371	5.67248557894737	-4.24405300058875	2.70996484042203e-05	0.0171718857802513	2.26896060922166	RPS20; SNORD54
ITM2C	1.26529639279279	8.70510626794258	-4.2249578938666	2.93988218708679e-05	0.0181113075403363	2.19739604133503	ITM2C
C2CD2	0.709825965943245	7.20442336816986	-4.21081564377057	3.12203494588984e-05	0.0184208552428228	2.14458330038541	C2CD2
ACSL1	-1.25819280894234	9.15481455596651	4.20824749407179	3.15624717840773e-05	0.0184208552428228	2.13501013352959	ACSL1
TST	-0.907413835135134	6.59533488038277	4.19805976930319	3.29552031861342e-05	0.0187405255451816	2.09708631716102	TST
CD34	1.88157719771261	7.80714738241627	-4.19047018353999	3.40306300138045e-05	0.0188682828111539	2.06888857669053	CD34
LOC100505650; C1orf186; LOC101929219	1.32253720900901	6.52522866746411	-4.17273705681889	3.66752758189427e-05	0.0198386406612808	2.00318586422836	LOC100505650; C1orf186; LOC101929219
PCDHGB6; PCDHGA11; PCDHGA3; PCDHGA12; PCDHGA10; PCDHGA9; PCDHGA7; PCDHGA4; PCDHGC5; PCDHGB3; PCDHGA2; PCDHGA8; PCDHGC4; PCDHGB2; PCDHGA5; PCDHGC3; PCDHGB4; PCDHGB5; PCDHGB1; PCDHGA6; PCDHGA1; PCDHGB7	1.00505820540541	6.50575202631579	-4.15629841047447	3.93008604990971e-05	0.0206598735776035	1.94250659767669	PCDHGB6; PCDHGA11; PCDHGA3; PCDHGA12; PCDHGA10; PCDHGA9; PCDHGA7; PCDHGA4; PCDHGC5; PCDHGB3; PCDHGA2; PCDHGA8; PCDHGC4; PCDHGB2; PCDHGA5; PCDHGC3; PCDHGB4; PCDHGB5; PCDHGB1; PCDHGA6; PCDHGA1; PCDHGB7
TTC3; TTC3P1	0.513708063963968	9.89836443301435	-4.14559559042293	4.11055270746042e-05	0.0206598735776035	1.90311739010453	TTC3; TTC3P1
GNG7	0.677971599099101	7.21818253349282	-4.14221067013095	4.16925177381892e-05	0.0206598735776035	1.8906793142569	GNG7
UBTF	0.271007645945947	8.22737005023923	-4.14091298061371	4.19196641262583e-05	0.0206598735776035	1.88591334620961	UBTF
ARMCX1	0.892814502290092	6.8081590848756	-4.1027070234505	4.91604022702539e-05	0.0232544906601889	1.74620841338873	ARMCX1
SHD	0.919096241441442	5.5398348708134	-4.10211566068924	4.92813175682604e-05	0.0232544906601889	1.74405533820697	SHD
ADGRL1	0.820743806205406	5.99173161561962	-4.08743692313033	5.23749344266373e-05	0.0241994019940409	1.6907030913704	ADGRL1
ADGRE5	-0.877729699296395	9.59613920147847	4.06773715186892	5.68179683420851e-05	0.0257165082018523	1.61937664829736	ADGRE5
SPPL2A	-0.581303976576574	8.60744876315789	4.0551859382059	5.98331662927447e-05	0.0264412255554012	1.57409766551038	SPPL2A
ZNF16	0.381049271171173	6.18355798803828	-4.05093828374226	6.08875846319383e-05	0.0264412255554012	1.55880317445804	ZNF16
TTC3P1; TTC3	0.517708307207208	10.1558830239234	-4.04488226795674	6.24214765157626e-05	0.0264412255554012	1.5370227792922	TTC3P1; TTC3
TIGD5	0.510147603603604	6.27478890669856	-4.04190846125935	6.31880672033667e-05	0.0264412255554012	1.52633846929597	TIGD5
ZNF667	0.838183057657658	6.08870981339713	-4.02281758163795	6.83264787144561e-05	0.0280619378690594	1.45792057237389	ZNF667
ARMCX5	0.415265103882883	6.93526360627273	-4.01015589827226	7.19506814376991e-05	0.0285081912001898	1.41270784119179	ARMCX5
SHANK3	1.55175215135135	6.70311521052632	-4.01004270415834	7.19838897651109e-05	0.0285081912001898	1.41230423516176	SHANK3
ENTPD5	0.472561045045047	6.7696043492823	-4.00437498469144	7.36653862608973e-05	0.0286319589390315	1.39210875618222	ENTPD5
MMEL1	-0.538149546846847	6.42433444976077	3.99891738143117	7.53197299533057e-05	0.0286319589390315	1.37268680439404	MMEL1
LOC101927181	0.263753770270272	4.99980223205742	-3.99479987146025	7.6591127411626e-05	0.0286319589390315	1.35804996628741	LOC101927181
CD9	-1.40989493613604	7.63526387321531	3.99202172788847	7.74604354018347e-05	0.0286319589390315	1.34818211885556	CD9
RRAGB	0.50186674864865	5.99874021531101	-3.98209032162625	8.06452483902196e-05	0.0293204970294802	1.31295785617241	RRAGB
CRIM1	0.959748523423426	6.85568824641148	-3.97737994969001	8.21988413484943e-05	0.0294033210230146	1.29627956366443	CRIM1
FEZ1	-0.893188481981982	5.69156916985646	3.97139868530575	8.42125397960623e-05	0.0294978826092021	1.27512754479828	FEZ1
NPR3	1.69919325045045	7.87984231100478	-3.96873790015193	8.51232972760813e-05	0.0294978826092021	1.2657274221846	NPR3
USP13	0.44858451891892	6.94069362200957	-3.96169032209632	8.75809566881587e-05	0.0298826224219997	1.24085751737173	USP13
MTMR4	0.261392336936938	8.02093093301435	-3.9536825051779	9.04551027692854e-05	0.0303956555942002	1.21264850222409	MTMR4
KLHL2	-0.723647572972971	7.46115737559809	3.94949118400227	9.19948663052339e-05	0.0304516738047385	1.19790477330787	KLHL2
C4orf33	-0.458397260398196	5.80972457011962	3.93670743542512	9.6846131786622e-05	0.0311910794930883	1.15302469427468	C4orf33
CCDC85B	0.512103817121622	7.81296508397129	-3.93436132312097	9.77623792014747e-05	0.0311910794930883	1.14480274043949	CCDC85B
STARD9	0.625642516216218	5.59224003110048	-3.93077054724517	9.91806374166504e-05	0.0311910794930883	1.13222761764087	STARD9
SLC43A1	0.491825112612616	7.53434115311005	-3.92908219219163	9.98542088560406e-05	0.0311910794930883	1.12631855367802	SLC43A1
LRG1	-0.833945013513513	6.56332353588517	3.91949374800832	0.000103762475173048	0.031531005015098	1.09280444683625	LRG1
C3AR1	-1.27903566216126	8.1476161718445	3.91741943133878	0.000104626824150803	0.031531005015098	1.08556411450305	C3AR1
CLSTN1	0.359274557657658	8.8119522368421	-3.91603472429904	0.000105207609843865	0.031531005015098	1.08073281061744	CLSTN1
C11orf85	-0.0888406484333322	4.92657784779665	3.90747200027184	0.000108867440874374	0.0321928280494915	1.05089211835046	C11orf85
SGMS2	-1.31638032702703	6.96738389952153	3.8775106680313	0.000122644990413761	0.0357897447025842	0.946953340704624	SGMS2
ZNF197	0.4636332	5.90590543062201	-3.87069716871091	0.000126000605982004	0.0359078020971722	0.92341987090304	ZNF197
SNORD107; SNORD116-4; SNORD115-7; SNORD115-26; SNORD116-28; PWARSN; SNORD116-22; SNORD115-13; IPW	0.913211502702705	6.05458096411483	-3.87012223281166	0.000126287697879855	0.0359078020971722	0.921435823678791	SNORD107; SNORD116-4; SNORD115-7; SNORD115-26; SNORD116-28; PWARSN; SNORD116-22; SNORD115-13; IPW
SPARC	1.6600268972973	7.53328013397129	-3.85640491039788	0.000133323715201746	0.0372824866195187	0.87417955328826	SPARC
MTURN	0.966722639639642	7.46552670095694	-3.85420775912782	0.000134484576136779	0.0372824866195187	0.86662477837096	MTURN
EHBP1	0.564946018018021	7.24981337559809	-3.84165987810664	0.000141299515927638	0.0383691163093338	0.823556008160986	EHBP1
WIZ	0.302103281981984	7.26351022009569	-3.83882714558753	0.000142882547262233	0.0383691163093338	0.813851059347391	WIZ
SRGN	-0.619176945945943	12.0793030239234	3.83231366620978	0.000146586328621429	0.0383691163093338	0.79156101257504	SRGN
WSCD1; LOC339166	-0.228675512612613	5.02696749521531	3.82804885863824	0.000149060393959293	0.0383691163093338	0.776985234276469	WSCD1; LOC339166
DNAJB12	-0.337108182882882	7.69343182057416	3.8260725180872	0.000150220223235386	0.0383691163093338	0.770235818976678	DNAJB12
CLDN15	0.676428183783785	6.87083117942584	-3.8248702389402	0.000150929954975668	0.0383691163093338	0.766131486417188	CLDN15
F2RL1	1.03618235405405	5.99673146411483	-3.82280419868494	0.000152156989203813	0.0383691163093338	0.759081243770032	F2RL1
B4GALT6	1.17269821524955	7.69417974969617	-3.82265717207763	0.000152244667473233	0.0383691163093338	0.758579658531279	B4GALT6
HIP1	-0.978705305405405	7.5202383062201	3.81464340837624	0.000157096478119037	0.0388011453326879	0.731267534026767	HIP1
ZNF362	0.322192845045047	8.49163132057416	-3.81198004457145	0.000158741049858409	0.0388011453326879	0.722202148553059	ZNF362
SPINT2	1.07611447837838	7.65612240669856	-3.80933766356149	0.00016038872413417	0.0388011453326879	0.713213983828756	SPINT2
PCDHGB5; PCDHGA11; PCDHGB2; PCDHGB1; PCDHGB3; PCDHGA8; PCDHGA12; PCDHGC3; PCDHGC5; PCDHGC4; PCDHGA7; PCDHGA5; PCDHGA3; PCDHGB4; PCDHGB7; PCDHGB6; PCDHGA6; PCDHGA4; PCDHGA10; PCDHGA9; PCDHGA2; PCDHGA1	0.89442665045045	7.06533967942584	-3.8084321869562	0.000160957046199264	0.0388011453326879	0.710135298304646	PCDHGB5; PCDHGA11; PCDHGB2; PCDHGB1; PCDHGB3; PCDHGA8; PCDHGA12; PCDHGC3; PCDHGC5; PCDHGC4; PCDHGA7; PCDHGA5; PCDHGA3; PCDHGB4; PCDHGB7; PCDHGB6; PCDHGA6; PCDHGA4; PCDHGA10; PCDHGA9; PCDHGA2; PCDHGA1
P4HA1	-0.418135066666665	8.11626923205742	3.80324421710508	0.000164250111278199	0.0390003122641087	0.692508911980627	P4HA1
FUT4	-0.940871201801798	9.10504211722488	3.80023207088951	0.000166191156597917	0.0390003122641087	0.682285219733965	FUT4
PXMP2	0.617338864864866	6.98604898803828	-3.79607317890866	0.000168906790578865	0.0390003122641087	0.668181642912941	PXMP2
MAGI2-AS3	0.476014426126127	5.36656099760766	-3.79400409213199	0.000170273397120262	0.0390003122641087	0.661170321151887	MAGI2-AS3
SUCLG2	-1.12987363333333	7.31849674401914	3.79044297447424	0.000172649944582403	0.0390003122641087	0.649111398138189	SUCLG2
PIP4K2B	0.350802514414415	7.58100453827751	-3.78594016192135	0.00017569977829949	0.0390003122641087	0.633878680660612	PIP4K2B
MPL	1.21329381711712	6.25647551435407	-3.78480937009564	0.000176473632668167	0.0390003122641087	0.630055926317394	MPL
JAKMIP2	0.670076345945949	5.40621363875598	-3.78245319977333	0.000178096417441988	0.0390003122641087	0.622094062922713	JAKMIP2
WASF1	1.28908353513514	7.3970490430622	-3.77886136174432	0.00018059737510662	0.0390003122641087	0.609965542854371	WASF1
ZNF286A; ZNF286B	0.819772643243245	6.37552726315789	-3.77872547463561	0.000180692639335135	0.0390003122641087	0.609506904331236	ZNF286A; ZNF286B
SPAG16	0.747597507207208	5.9052690861244	-3.77810690476558	0.000181126889854955	0.0390003122641087	0.607419335588781	SPAG16
BCL2	0.777507322754055	7.79484405991148	-3.77464853700399	0.000183572944654543	0.0391469304475813	0.595753774859742	BCL2
LMNA	-1.07198827387387	8.35235692344498	3.77000067228704	0.000186909432497672	0.0394788323231749	0.580091497478904	LMNA
B4GALT5	-0.591027030579278	8.60742027058373	3.75972959551295	0.000194486555002347	0.0406410089410375	0.545543803574629	B4GALT5
LOC100128108	0.650629892792794	6.137766284689	-3.75762215278235	0.000196076650585761	0.0406410089410375	0.538466054983428	LOC100128108
KCNQ1	-0.864129463063062	5.85468787320574	3.74950092297755	0.000202319618338092	0.0414271323038796	0.511225766495092	KCNQ1
SRSF8	0.638423166666668	9.13211016267943	-3.7478578648646	0.000203605258414775	0.0414271323038796	0.505721270574441	SRSF8
PSIP1	0.488618382882885	9.20495253349282	-3.73918205402778	0.000210522481109617	0.0424382030649783	0.476693164084071	PSIP1
EMP3	-0.707097991891892	10.1947452583732	3.73687173543438	0.000212401503301136	0.0424382030649783	0.468973691509293	EMP3
ABCG1	0.743411510584686	6.51686101562679	-3.72934939605935	0.000218629659258187	0.0430035948719283	0.443870024172859	ABCG1
HOXB4	-1.04587074054054	6.51255125119617	3.72742301409023	0.000220252072511765	0.0430035948719283	0.437448839360586	HOXB4
ADAM8	-0.883493448401801	7.82184007967943	3.72648246169895	0.000221048327865445	0.0430035948719283	0.434314829111011	ADAM8
TMIGD2	0.937716967567571	6.49325866267943	-3.72267190366229	0.000224302117009044	0.043257150878492	0.421625215250115	TMIGD2
ZMYM3	0.44144523963964	7.90532135885167	-3.71751908365608	0.000228773855766634	0.0437391945964862	0.404484919311606	ZMYM3
KIF3B	-0.29762818018018	7.27830727033493	3.70935145528718	0.000236034344087596	0.0445801020120804	0.377361458312254	KIF3B
TMEM263	0.992746521621624	7.38897235406699	-3.70649050951669	0.000238628455530087	0.0445801020120804	0.367873821356569	TMEM263
SF3A2	0.428450604504507	8.07623786124402	-3.7058614215278	0.000239202459168436	0.0445801020120804	0.365788516691698	SF3A2
ZNF496	0.614616354954955	8.07966176076555	-3.7033071512937	0.000241546454758656	0.0446418106136456	0.357324991658933	ZNF496
MAP4K1	0.513432883783786	7.67220249521531	-3.69662085180072	0.000247785136601064	0.0453834226530612	0.335195796386519	MAP4K1
ARHGAP5	1.08529793832433	6.39884806355024	-3.69456852456824	0.000249730291986283	0.0453834226530612	0.328410817088248	ARHGAP5
SMAGP	0.746063659459463	5.69042326555024	-3.69088123831423	0.000253261188528483	0.0453834226530612	0.31622949185684	SMAGP
TCTEX1D1	0.865101975675677	5.57125606220096	-3.69038034152896	0.000253744449859301	0.0453834226530612	0.314575602465781	TCTEX1D1
R3HDM2	0.250250732432434	8.99439344019139	-3.68688334371811	0.000257142584812917	0.0456232659678471	0.303034842971251	R3HDM2
ZNF678	0.570260589189189	7.01955792822967	-3.68240703875079	0.000261554855674706	0.0457842500352289	0.288277058786314	ZNF678
FAM69B	1.00163532252252	6.5544576507177	-3.68177985791659	0.000262178724613314	0.0457842500352289	0.28621066098733	FAM69B
MMP19	-0.735472994594594	5.8011969354067	3.67678328661674	0.00026719915796317	0.0460519612690802	0.269759973285318	MMP19
ZNF667-AS1	0.78688825945946	6.07405837559809	-3.67612756399426	0.000267864685891936	0.0460519612690802	0.267602620726057	ZNF667-AS1
PBX3	-1.45738895315315	8.32942057416268	3.66953816528769	0.000274639754000086	0.0466077972570504	0.245943158509876	PBX3
SWI5	0.408767372972974	6.01076954545455	-3.66816455454925	0.000276072223571711	0.0466077972570504	0.241432640218722	SWI5
SLC39A11	-0.454633391891892	7.72808709569378	3.66689507439144	0.000277402346376168	0.0466077972570504	0.237265454904885	SLC39A11
GUCY1A3	1.30303966846847	8.31635542105263	-3.6643476260285	0.000280089688898104	0.0467048602806361	0.228907278755401	GUCY1A3
NKX2-3	-1.36682603513514	6.36535293301435	3.66237085121589	0.000282191869312167	0.0467048602806361	0.222425214282485	NKX2-3
VWDE	0.247452408108108	4.97738125837321	-3.65917866673478	0.000285617917692268	0.0468377764833729	0.211964573119277	VWDE
PCDHGA12; PCDHGB7; PCDHGA11; PCDHGA10; PCDHGB4; PCDHGA7; PCDHGA9; PCDHGC4; PCDHGB5; PCDHGB3; PCDHGA6; PCDHGA4; PCDHGA2; PCDHGA1; PCDHGA8; PCDHGB1; PCDHGA5; PCDHGA3; PCDHGC5; PCDHGB2; PCDHGC3; PCDHGB6	0.8843202009009	6.3189104138756	-3.65718684881108	0.00028777543445474	0.0468377764833729	0.205441787966644	PCDHGA12; PCDHGB7; PCDHGA11; PCDHGA10; PCDHGB4; PCDHGA7; PCDHGA9; PCDHGC4; PCDHGB5; PCDHGB3; PCDHGA6; PCDHGA4; PCDHGA2; PCDHGA1; PCDHGA8; PCDHGB1; PCDHGA5; PCDHGA3; PCDHGC5; PCDHGB2; PCDHGC3; PCDHGB6
SNORD115-26; IPW; PWARSN; SNORD116-4; SNORD107; SNORD116-22; SNORD115-13; SNORD116-28; SNRPN; SNORD115-7	0.130101367567568	4.93811374162679	-3.65575975530572	0.000289330660033461	0.0468377764833729	0.200770393562071	SNORD115-26; IPW; PWARSN; SNORD116-4; SNORD107; SNORD116-22; SNORD115-13; SNORD116-28; SNRPN; SNORD115-7
C11orf95	0.713350737756759	7.29470317677033	-3.64616517972069	0.000299993632694871	0.0482120201877309	0.169408028345578	C11orf95
THSD7A	1.13609400900901	5.61374685645933	-3.64406606401114	0.000302375226307641	0.0482451638061214	0.162556775581239	THSD7A
AGPAT5	0.698841530349551	9.1044190689378	-3.63890244693373	0.000308309549463812	0.0485639918325109	0.145719040407059	AGPAT5
PTGR2	0.204368413513515	5.01860039473684	-3.63852039443514	0.000308752946540898	0.0485639918325109	0.144474113271332	PTGR2
BCKDHB	0.558474884744146	6.03130351701196	-3.63584562695988	0.000311874013809917	0.0487094498470165	0.135761737210705	BCKDHB
RHOBTB3	1.04284686036036	7.24354713157895	-3.63246818116818	0.000315857361303056	0.0487159719191083	0.124769109201736	RHOBTB3
DDHD2	0.448091833333334	7.37034294258373	-3.63098617983717	0.000317620274251044	0.0487159719191083	0.119948625972609	DDHD2
PRR5L	0.695911431531532	7.15960610047847	-3.62922124732037	0.000319731806857956	0.0487159719191083	0.114210252791352	PRR5L
COL24A1	1.00449053783784	6.43719471291866	-3.6284138659217	0.000320702132752719	0.0487159719191083	0.111586060060802	COL24A1
KLF12	0.837460073873878	6.53902723205742	-3.6233944065778	0.000326796944797395	0.0490740120454333	0.0952837853365782	KLF12
UBE4B	0.270399365765767	8.37319732057416	-3.6228335985388	0.000327484614605651	0.0490740120454333	0.0934636935408895	UBE4B
ZYG11A	-0.0123970333333325	4.90800348803828	3.61920683156027	0.000331964722578863	0.049411500787611	0.0816994436822567	ZYG11A
TOM1	-0.702656498198197	6.57599146172249	3.60995893513984	0.00034365044524906	0.0508098638315576	0.0517515916760978	TOM1
HHLA3	0.404548565765766	6.67371303827751	-3.60714622665002	0.000347280504838046	0.0510065366642264	0.0426572779014505	HHLA3
TIGD7	0.396208643243244	5.37400285167464	-3.60465346185911	0.000350527705976079	0.051076436906915	0.0346029731501289	TIGD7
MAST4	0.788464764864865	7.17251124880383	-3.60325454472409	0.000352362469418252	0.051076436906915	0.0300852494591135	MAST4
POLR3D	0.532395743243244	6.44279643779904	-3.60107968535947	0.000355232838241743	0.0511581421202947	0.0230649190855621	POLR3D
ABCA11P	0.446460721957658	5.44042918207655	-3.59417607641634	0.000364490259066275	0.0521526771972378	0.000806687295589192	ABCA11P
TSTD1	0.562476694594595	7.56295965789474	-3.58288391508307	0.000380122060678498	0.0540406862931265	-0.0355147784709224	TSTD1
CFAP126	-0.0333914999999996	4.90955314354067	3.57689037645249	0.000388672289888333	0.0549042932811685	-0.054749687661503	CFAP126
ZNF227	0.491996018918919	6.26590927990431	-3.57083492628181	0.00039749377492431	0.055795043925768	-0.0741526896876028	ZNF227
ZNF785	0.536390134234234	6.74850718421053	-3.56905405626167	0.000400123630008205	0.0558109551341005	-0.079853137188751	ZNF785
AP5B1	-0.644769900522522	6.92121332499282	3.56226794552592	0.000410295116567967	0.0568720318452773	-0.101550636516953	AP5B1
TP53INP2	-1.16333678738739	7.43231097129187	3.55865534927594	0.000415808293925224	0.0569393310551865	-0.113085566795786	TP53INP2
EIF4B	0.340896007207206	10.8071458923445	-3.55858561514244	0.000415915395028416	0.0569393310551865	-0.113308118365805	EIF4B
PDCD6; LOC728613	-0.211148572972973	5.02246746650718	3.5539060084353	0.000423161942488899	0.0574685029468714	-0.128233422408525	PDCD6; LOC728613
TPTEP1	0.506206070270269	6.25240421052632	-3.55275444919774	0.000424963228572771	0.0574685029468714	-0.131903426938616	TPTEP1
DNASE1	0.349461418018017	6.25211279186603	-3.55101493939448	0.000427697825606076	0.0574877719775246	-0.137445110507474	DNASE1
MYO5C	0.806382777477479	7.33067472248804	-3.5414118464789	0.000443093537266995	0.0587453755976825	-0.167992634095383	MYO5C
CEP57	0.416219321621623	8.37054784449761	-3.5404460463998	0.000444670315242784	0.0587453755976825	-0.171060564273167	CEP57
ZFAND6	-0.269639501801802	9.4179867631579	3.54024415416989	0.00044500059069396	0.0587453755976825	-0.171701789721873	ZFAND6
SLAIN1	0.825123295495496	5.55991212200957	-3.53770994860807	0.000449165889422145	0.0589443851810907	-0.179747710123028	SLAIN1
LOC286052	-0.725790178378379	7.60730343779904	3.53030740965373	0.000461543023970093	0.0602123599153454	-0.203219321626769	LOC286052
LOC729683	0.442639168468471	6.11155531818182	-3.52687468685713	0.000467390324877486	0.0605362378779472	-0.214087995321953	LOC729683
FOXN3	0.423769160360365	9.3520495861244	-3.52234222649433	0.000475217210632308	0.0605362378779472	-0.228423471680236	FOXN3
URB2	0.354152492792793	7.02599807416268	-3.52191674981136	0.000475958211597006	0.0605362378779472	-0.229768301861101	URB2
RAVER2	0.700569601801803	6.05701855023923	-3.52168655914432	0.000476359557438565	0.0605362378779472	-0.23049581609778	RAVER2
SV2A	0.947324481981983	6.53138960287081	-3.5209342518942	0.000477673443441283	0.0605362378779472	-0.232873161238763	SV2A
PCDHGA1	0.309414170270269	5.26913842822966	-3.51821636077778	0.000482448493834591	0.0607939925924066	-0.241457925389789	PCDHGA1
HOXB3	-1.7111814027027	8.06225663157895	3.51522043812329	0.000487763769277761	0.0610163385899458	-0.250913681246433	HOXB3
PAQR7	0.33760586846847	6.28202466985646	-3.51342379762236	0.000490977552856788	0.0610163385899458	-0.256580629658293	PAQR7
PRR34-AS1	-0.75675071171171	7.39819792105263	3.51259507692302	0.00049246661590767	0.0610163385899458	-0.259193657946678	PRR34-AS1
C1orf21	0.86373339143784	6.45367134899761	-3.5035160256027	0.000509059197450317	0.0624820889944218	-0.287782831658416	C1orf21
RASAL2	-0.520275528828829	5.82178611004785	3.50304648607504	0.000509931378302388	0.0624820889944218	-0.289259484859868	RASAL2
LARP1	0.291983288288288	10.1965692870813	-3.49105209310317	0.000532690962456763	0.0649121987108026	-0.326917646187552	LARP1
ZNF354A	0.396461999099099	6.35712009090909	-3.48420744408659	0.000546101026131659	0.0655735606200156	-0.34835310223608	ZNF354A
USP30-AS1	0.365703571171172	5.40566740191388	-3.48311346821632	0.000548273380177148	0.0655735606200156	-0.351775457200775	USP30-AS1
RNF214	0.329128402702702	6.69798284449761	-3.48279564397976	0.000548906010086564	0.0655735606200156	-0.352769538029402	RNF214
ITGA9	1.33709543873874	7.19784200956938	-3.48227436591108	0.000549945093124849	0.0655735606200156	-0.354399791085307	ITGA9
LOC100996624	-0.0315022918918908	4.91206033492823	3.48038239681979	0.00055373189528797	0.0656720105545272	-0.3603148395917	LOC100996624
MPP5	0.346026494594595	6.27341243779904	-3.47802591111145	0.000558482522669902	0.0658831137647504	-0.367677931176547	MPP5
TSEN54	0.496270772072075	8.05076504545455	-3.47524723669467	0.000564133215711926	0.066197600307191	-0.376354180042286	TSEN54
RSAD2	0.815849010810812	7.05773411961722	-3.47377842023269	0.00056714173664897	0.0662003654494782	-0.380937842920578	RSAD2
