"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"WP702"	"WP702"	"Metapathway biotransformation Phase I and II"	"3/43"	"185/8701"	0.0628038089482183	0.33054636288536	0.316628621290187	"9348/1557/10720"	3
"WP306"	"WP306"	"Focal adhesion"	"3/43"	"199/8701"	0.074675189810122	0.341581005201743	0.327198647087985	"8516/4633/1280"	3
"WP2291"	"WP2291"	"Deregulation of Rab and Rab effector genes in bladder cancer"	"1/43"	"16/8701"	0.0762704807944239	0.341581005201743	0.327198647087985	"94122"	1
"WP1992"	"WP1992"	"Genes targeted by miRNAs in adipocytes"	"1/43"	"18/8701"	0.0853952513004357	0.341581005201743	0.327198647087985	"2697"	1
"WP2813"	"WP2813"	"Mammary gland development pathway - Embryonic development (Stage 1 of 4)"	"1/43"	"18/8701"	0.0853952513004357	0.341581005201743	0.327198647087985	"2066"	1
"WP3670"	"WP3670"	"Interactions between LOXL4 and oxidative stress pathway"	"1/43"	"18/8701"	0.0853952513004357	0.341581005201743	0.327198647087985	"1280"	1
"WP4560"	"WP4560"	"MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement"	"1/43"	"18/8701"	0.0853952513004357	0.341581005201743	0.327198647087985	"4633"	1
"WP4884"	"WP4884"	"Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex"	"1/43"	"21/8701"	0.0989175537611988	0.359715951808571	0.344570016995578	"3929"	1
"WP3872"	"WP3872"	"Regulation of apoptosis by parathyroid hormone-related protein"	"1/43"	"23/8701"	0.107823727204911	0.359715951808571	0.344570016995578	"79370"	1
"WP691"	"WP691"	"Tamoxifen metabolism"	"1/43"	"23/8701"	0.107823727204911	0.359715951808571	0.344570016995578	"1557"	1
"WP5276"	"WP5276"	"Estrogen metabolism"	"1/43"	"24/8701"	0.112244513069188	0.359715951808571	0.344570016995578	"1557"	1
"WP2895"	"WP2895"	"Differentiation of white and brown adipocyte"	"1/43"	"25/8701"	0.116643900638396	0.359715951808571	0.344570016995578	"56301"	1
"WP4541"	"WP4541"	"Hippo-Merlin signaling dysregulation"	"2/43"	"121/8701"	0.119957598852482	0.359715951808571	0.344570016995578	"8516/1009"	2
"WP698"	"WP698"	"Glucuronidation"	"1/43"	"26/8701"	0.121021991034034	0.359715951808571	0.344570016995578	"10720"	1
"WP382"	"WP382"	"MAPK signaling pathway"	"3/43"	"247/8701"	0.122080716713542	0.359715951808571	0.344570016995578	"2250/774/781"	3
"WP5183"	"WP5183"	"SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction"	"1/43"	"27/8701"	0.125378884911329	0.359715951808571	0.344570016995578	"54602"	1
"WP3869"	"WP3869"	"Cannabinoid receptor signaling"	"1/43"	"29/8701"	0.13402948341305	0.359715951808571	0.344570016995578	"1557"	1
"WP4905"	"WP4905"	"1q21.1 copy number variation syndrome"	"1/43"	"29/8701"	0.13402948341305	0.359715951808571	0.344570016995578	"2697"	1
"WP2875"	"WP2875"	"Constitutive androstane receptor pathway"	"1/43"	"31/8701"	0.142596492139505	0.359715951808571	0.344570016995578	"1557"	1
"WP3996"	"WP3996"	"Ethanol effects on histone modifications"	"1/43"	"31/8701"	0.142596492139505	0.359715951808571	0.344570016995578	"220"	1
"WP2876"	"WP2876"	"Pregnane X receptor pathway"	"1/43"	"32/8701"	0.146848897080451	0.359715951808571	0.344570016995578	"1557"	1
"WP2197"	"WP2197"	"Endothelin pathways"	"1/43"	"33/8701"	0.1510806997596	0.359715951808571	0.344570016995578	"284485"	1
"WP2817"	"WP2817"	"Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)"	"1/43"	"33/8701"	0.1510806997596	0.359715951808571	0.344570016995578	"2066"	1
"WP5344"	"WP5344"	"Cardiomyocyte signaling pathways converging on Titin"	"1/43"	"33/8701"	0.1510806997596	0.359715951808571	0.344570016995578	"1410"	1
"WP5221"	"WP5221"	"2q11.2 copy number variation syndrome"	"1/43"	"35/8701"	0.159482887680972	0.368410079550578	0.35289807620108	"1280"	1
"WP1471"	"WP1471"	"Target of rapamycin signaling"	"1/43"	"36/8701"	0.163653466475077	0.368410079550578	0.35289807620108	"115265"	1
"WP383"	"WP383"	"Striated muscle contraction pathway"	"1/43"	"38/8701"	0.171934074263971	0.368410079550578	0.35289807620108	"4633"	1
"WP3298"	"WP3298"	"Melatonin metabolism and effects"	"1/43"	"39/8701"	0.176044294142379	0.368410079550578	0.35289807620108	"1557"	1
"WP289"	"WP289"	"Myometrial relaxation and contraction pathways"	"2/43"	"156/8701"	0.179828517903019	0.368410079550578	0.35289807620108	"4633/2697"	2
"WP4564"	"WP4564"	"Neural crest cell migration during development"	"1/43"	"40/8701"	0.180134584531652	0.368410079550578	0.35289807620108	"1009"	1
"WP5093"	"WP5093"	"Opioid receptor pathways"	"1/43"	"41/8701"	0.184205039775289	0.368410079550578	0.35289807620108	"774"	1
"WP5395"	"WP5395"	"Glycosaminoglycan synthesis in fibroblasts"	"1/43"	"41/8701"	0.184205039775289	0.368410079550578	0.35289807620108	"9348"	1
"WP4136"	"WP4136"	"Fibrin complement receptor 3 signaling pathway"	"1/43"	"43/8701"	0.192286820022785	0.369782346197664	0.354212563199867	"3929"	1
"WP4565"	"WP4565"	"Neural crest cell migration in cancer"	"1/43"	"43/8701"	0.192286820022785	0.369782346197664	0.354212563199867	"1009"	1
"WP98"	"WP98"	"Prostaglandin synthesis and regulation"	"1/43"	"45/8701"	0.200290380952803	0.37138738261353	0.355750019135066	"27306"	1
"WP2586"	"WP2586"	"Aryl hydrocarbon receptor pathway"	"1/43"	"46/8701"	0.204263060437441	0.37138738261353	0.355750019135066	"27306"	1
"WP4861"	"WP4861"	"Endoplasmic reticulum stress response in coronavirus infection"	"1/43"	"46/8701"	0.204263060437441	0.37138738261353	0.355750019135066	"5507"	1
"WP410"	"WP410"	"Exercise-induced circadian regulation"	"1/43"	"48/8701"	0.212150676238738	0.378840493283461	0.362889314618894	"5507"	1
"WP5373"	"WP5373"	"Role of hypoxia, angiogenesis, and FGF pathway in OA chondrocyte hypertrophy"	"1/43"	"50/8701"	0.21996190793392	0.379388314762315	0.363414069930218	"1280"	1
"WP363"	"WP363"	"Wnt signaling pathway"	"1/43"	"51/8701"	0.223839105709766	0.379388314762315	0.363414069930218	"2697"	1
"WP4545"	"WP4545"	"Oxysterols derived from cholesterol"	"1/43"	"51/8701"	0.223839105709766	0.379388314762315	0.363414069930218	"3929"	1
"WP2406"	"WP2406"	"Cardiac progenitor differentiation"	"1/43"	"53/8701"	0.231537113402867	0.384070457459353	0.367899069776854	"4633"	1
"WP4172"	"WP4172"	"PI3K-Akt signaling pathway"	"3/43"	"339/8701"	0.234282979050205	0.384070457459353	0.367899069776854	"8516/2250/1280"	3
"WP5407"	"WP5407"	"15q11q13 copy number variation"	"1/43"	"59/8701"	0.254186407258766	0.409978076223817	0.392715841435445	"2697"	1
"WP474"	"WP474"	"Endochondral ossification"	"1/43"	"63/8701"	0.268922304853931	0.411451795057439	0.394127508949758	"1280"	1
"WP4808"	"WP4808"	"Endochondral ossification with skeletal dysplasias"	"1/43"	"63/8701"	0.268922304853931	0.411451795057439	0.394127508949758	"1280"	1
"WP43"	"WP43"	"Oxidation by cytochrome P450"	"1/43"	"64/8701"	0.27256161266723	0.411451795057439	0.394127508949758	"1557"	1
"WP5402"	"WP5402"	"10q22q23 copy number variation"	"1/43"	"64/8701"	0.27256161266723	0.411451795057439	0.394127508949758	"2066"	1
"WP3651"	"WP3651"	"Pathways affected in adenoid cystic carcinoma"	"1/43"	"65/8701"	0.276183223256012	0.411451795057439	0.394127508949758	"93986"	1
"WP3680"	"WP3680"	"Physico-chemical features and toxicity-associated pathways"	"1/43"	"66/8701"	0.279787220639059	0.411451795057439	0.394127508949758	"2066"	1
"WP4685"	"WP4685"	"Melanoma"	"1/43"	"68/8701"	0.286942709918829	0.414991954163052	0.397518608724608	"2066"	1
"WP5158"	"WP5158"	"Urotensin-II-mediated signaling pathway"	"1/43"	"69/8701"	0.290494367914137	0.414991954163052	0.397518608724608	"1280"	1
"WP4255"	"WP4255"	"Non-small cell lung cancer"	"1/43"	"72/8701"	0.301045983850245	0.421911067018016	0.404146390511994	"1381"	1
"WP4674"	"WP4674"	"Head and neck squamous cell carcinoma"	"1/43"	"74/8701"	0.307995078923151	0.421911067018016	0.404146390511994	"114788"	1
"WP5356"	"WP5356"	"Disturbed pathways in Duchenne Muscular Dystrophy"	"1/43"	"74/8701"	0.307995078923151	0.421911067018016	0.404146390511994	"781"	1
"WP24"	"WP24"	"Peptide GPCRs"	"1/43"	"76/8701"	0.314876676256825	0.425509021968682	0.407592852622632	"552"	1
"WP5205"	"WP5205"	"Clock-controlled autophagy in bone metabolism"	"1/43"	"80/8701"	0.328439932402698	0.437919909870265	0.419481176823096	"653"	1
"WP2355"	"WP2355"	"Corticotropin-releasing hormone signaling pathway"	"1/43"	"92/8701"	0.367575124152072	0.471250159169323	0.451408047204299	"2697"	1
"WP35"	"WP35"	"G protein signaling pathways"	"1/43"	"92/8701"	0.367575124152072	0.471250159169323	0.451408047204299	"3760"	1
"WP673"	"WP673"	"ErbB signaling pathway"	"1/43"	"92/8701"	0.367575124152072	0.471250159169323	0.451408047204299	"2066"	1
"WP4540"	"WP4540"	"Hippo signaling regulation pathways"	"1/43"	"98/8701"	0.386298312466636	0.48898520565397	0.468396354889592	"1009"	1
"WP2064"	"WP2064"	"Neural crest differentiation"	"1/43"	"101/8701"	0.395455767973228	0.489617617622163	0.46900213898544	"1280"	1
"WP185"	"WP185"	"Integrin-mediated cell adhesion"	"1/43"	"102/8701"	0.398478489133361	0.489617617622163	0.46900213898544	"8516"	1
"WP75"	"WP75"	"Toll-like receptor signaling pathway"	"1/43"	"103/8701"	0.401486446450174	0.489617617622163	0.46900213898544	"3929"	1
"WP428"	"WP428"	"Wnt signaling"	"1/43"	"115/8701"	0.4364556559128	0.52053760375767	0.498620230967874	"2239"	1
"WP3931"	"WP3931"	"Embryonic stem cell pluripotency pathways"	"1/43"	"117/8701"	0.442086480802631	0.52053760375767	0.498620230967874	"2250"	1
"WP3932"	"WP3932"	"Focal adhesion: PI3K-Akt-mTOR-signaling pathway"	"2/43"	"302/8701"	0.442954348962389	0.52053760375767	0.498620230967874	"8516/1280"	2
"WP4787"	"WP4787"	"Osteoblast differentiation and related diseases"	"1/43"	"119/8701"	0.447662339231597	0.52053760375767	0.498620230967874	"2250"	1
"WP5083"	"WP5083"	"Neuroinflammation and glutamatergic signaling"	"1/43"	"140/8701"	0.503019182473224	0.578182968360028	0.553838422323816	"56301"	1
"WP4673"	"WP4673"	"Male infertility"	"1/43"	"145/8701"	0.515378410389662	0.585657284533707	0.560998030448077	"128153"	1
"WP51"	"WP51"	"Regulation of actin cytoskeleton"	"1/43"	"151/8701"	0.529813608514622	0.595296189342272	0.570231086633124	"2250"	1
"WP4262"	"WP4262"	"Breast cancer pathway"	"1/43"	"155/8701"	0.539202847544487	0.59911427504943	0.573888410836823	"2250"	1
"WP706"	"WP706"	"Sudden infant death syndrome (SIDS) susceptibility pathways"	"1/43"	"160/8701"	0.550682153399383	0.599392641390134	0.574155056489497	"2697"	1
"WP4239"	"WP4239"	"Epithelial to mesenchymal transition in colorectal cancer"	"1/43"	"162/8701"	0.555195244973191	0.599392641390134	0.574155056489497	"8828"	1
"WP437"	"WP437"	"EGF/EGFR signaling pathway"	"1/43"	"163/8701"	0.557435156492825	0.599392641390134	0.574155056489497	"2697"	1
"WP5316"	"WP5316"	"Primary ovarian insufficiency"	"1/43"	"174/8701"	0.581358479733936	0.61846646780206	0.59242577442092	"221711"	1
"WP5094"	"WP5094"	"Orexin receptor pathway"	"1/43"	"201/8701"	0.634850913747022	0.668264119733707	0.640126683113341	"5069"	1
"WP5087"	"WP5087"	"Pleural mesothelioma"	"2/43"	"440/8701"	0.647389948388048	0.674364529570883	0.645970233588951	"2250/1009"	2
"WP5115"	"WP5115"	"Network map of SARS-CoV-2 signaling pathway"	"1/43"	"218/8701"	0.665041715090805	0.685610015557531	0.656742225428793	"3929"	1
"WP455"	"WP455"	"GPCRs, class A rhodopsin-like"	"1/43"	"261/8701"	0.730937901514887	0.745855001545803	0.714450580428085	"552"	1
"WP2882"	"WP2882"	"Nuclear receptors meta-pathway"	"1/43"	"314/8701"	0.794922342357581	0.802951860967253	0.769143361558106	"1557"	1
"WP5323"	"WP5323"	"Fatty Acids and Lipoproteins Transport in Hepatocytes"	"1/43"	"382/8701"	0.855619835948621	0.855619835948621	0.81959373759289	"7436"	1
