"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0016790"	"GO:0016790"	"thiolester hydrolase activity"	"1/63"	"22/7864"	0.162382400926158	0.60943699773207	0.60943699773207	"OLAH"	1
"GO:0016836"	"GO:0016836"	"hydro-lyase activity"	"1/63"	"22/7864"	0.162382400926158	0.60943699773207	0.60943699773207	"ALOXE3"	1
"GO:0008092"	"GO:0008092"	"cytoskeletal protein binding"	"6/63"	"463/7864"	0.164712702089749	0.60943699773207	0.60943699773207	"MAP2/VIL1/CNN1/DCDC2/KIF6/C9orf24"	6
"GO:0019887"	"GO:0019887"	"protein kinase regulator activity"	"2/63"	"93/7864"	0.170675381368268	0.619116579473128	0.619116579473128	"GPRC5D/GREM1"	2
"GO:0043014"	"GO:0043014"	"alpha-tubulin binding"	"1/63"	"25/7864"	0.182410607157502	0.632269879169534	0.632269879169534	"C9orf24"	1
"GO:0043028"	"GO:0043028"	"cysteine-type endopeptidase regulator activity involved in apoptotic process"	"1/63"	"25/7864"	0.182410607157502	0.632269879169534	0.632269879169534	"VIL1"	1
"GO:0015631"	"GO:0015631"	"tubulin binding"	"3/63"	"185/7864"	0.184554451217053	0.632269879169534	0.632269879169534	"MAP2/KIF6/C9orf24"	3
"GO:0005245"	"GO:0005245"	"voltage-gated calcium channel activity"	"1/63"	"27/7864"	0.195500137052176	0.644206179588137	0.644206179588137	"TMC1"	1
"GO:0061134"	"GO:0061134"	"peptidase regulator activity"	"2/63"	"102/7864"	0.196655245473893	0.644206179588137	0.644206179588137	"VIL1/PI16"	2
"GO:0004864"	"GO:0004864"	"protein phosphatase inhibitor activity"	"1/63"	"28/7864"	0.201967342789794	0.644206179588137	0.644206179588137	"SAG"	1
"GO:0019212"	"GO:0019212"	"phosphatase inhibitor activity"	"1/63"	"28/7864"	0.201967342789794	0.644206179588137	0.644206179588137	"SAG"	1
"GO:0019207"	"GO:0019207"	"kinase regulator activity"	"2/63"	"106/7864"	0.208363073418924	0.653341840381372	0.653341840381372	"GPRC5D/GREM1"	2
"GO:0016835"	"GO:0016835"	"carbon-oxygen lyase activity"	"1/63"	"31/7864"	0.22106353154264	0.681612555589807	0.681612555589807	"ALOXE3"	1
"GO:1990841"	"GO:1990841"	"promoter-specific chromatin binding"	"1/63"	"32/7864"	0.227328436114683	0.689438699692072	0.689438699692072	"FOXO1"	1
"GO:0001228"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"3/63"	"211/7864"	0.238735480568503	0.705932747130146	0.705932747130146	"MEOX1/FOXO1/BHLHA15"	3
"GO:0001216"	"GO:0001216"	"DNA-binding transcription activator activity"	"3/63"	"212/7864"	0.240877948415127	0.705932747130146	0.705932747130146	"MEOX1/FOXO1/BHLHA15"	3
"GO:0022824"	"GO:0022824"	"transmitter-gated monoatomic ion channel activity"	"1/63"	"37/7864"	0.257916723661977	0.705932747130146	0.705932747130146	"HTR3A"	1
"GO:0022835"	"GO:0022835"	"transmitter-gated channel activity"	"1/63"	"37/7864"	0.257916723661977	0.705932747130146	0.705932747130146	"HTR3A"	1
"GO:0051213"	"GO:0051213"	"dioxygenase activity"	"1/63"	"37/7864"	0.257916723661977	0.705932747130146	0.705932747130146	"ALOXE3"	1
"GO:0005546"	"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"1/63"	"39/7864"	0.269815550152339	0.705932747130146	0.705932747130146	"VIL1"	1
"GO:0008017"	"GO:0008017"	"microtubule binding"	"2/63"	"127/7864"	0.27069407321493	0.705932747130146	0.705932747130146	"MAP2/KIF6"	2
"GO:0005230"	"GO:0005230"	"extracellular ligand-gated monoatomic ion channel activity"	"1/63"	"40/7864"	0.275694351473796	0.705932747130146	0.705932747130146	"HTR3A"	1
"GO:0048018"	"GO:0048018"	"receptor ligand activity"	"3/63"	"229/7864"	0.27775272569231	0.705932747130146	0.705932747130146	"BMP3/GREM1/GREM2"	3
"GO:0008013"	"GO:0008013"	"beta-catenin binding"	"1/63"	"41/7864"	0.28152656720196	0.705932747130146	0.705932747130146	"FOXO1"	1
"GO:0030546"	"GO:0030546"	"signaling receptor activator activity"	"3/63"	"232/7864"	0.284330186738379	0.705932747130146	0.705932747130146	"BMP3/GREM1/GREM2"	3
"GO:0070851"	"GO:0070851"	"growth factor receptor binding"	"1/63"	"42/7864"	0.287312560588931	0.705932747130146	0.705932747130146	"GREM1"	1
"GO:0005549"	"GO:0005549"	"odorant binding"	"1/63"	"44/7864"	0.298747319436784	0.705932747130146	0.705932747130146	"OR14K1"	1
"GO:0004843"	"GO:0004843"	"cysteine-type deubiquitinase activity"	"1/63"	"45/7864"	0.304396797553853	0.705932747130146	0.705932747130146	"USP17L11"	1
"GO:0051219"	"GO:0051219"	"phosphoprotein binding"	"1/63"	"46/7864"	0.310001478683679	0.705932747130146	0.705932747130146	"SAG"	1
"GO:0008238"	"GO:0008238"	"exopeptidase activity"	"1/63"	"47/7864"	0.315561712355069	0.705932747130146	0.705932747130146	"HPN"	1
"GO:0031625"	"GO:0031625"	"ubiquitin protein ligase binding"	"2/63"	"143/7864"	0.318295611121326	0.705932747130146	0.705932747130146	"FOXO1/BOK"	2
"GO:0004497"	"GO:0004497"	"monooxygenase activity"	"1/63"	"48/7864"	0.321077845413996	0.705932747130146	0.705932747130146	"CYP3A43"	1
"GO:0099094"	"GO:0099094"	"ligand-gated monoatomic cation channel activity"	"1/63"	"48/7864"	0.321077845413996	0.705932747130146	0.705932747130146	"HTR3A"	1
"GO:0101005"	"GO:0101005"	"deubiquitinase activity"	"1/63"	"48/7864"	0.321077845413996	0.705932747130146	0.705932747130146	"USP17L11"	1
"GO:0004222"	"GO:0004222"	"metalloendopeptidase activity"	"1/63"	"49/7864"	0.326550222043847	0.705932747130146	0.705932747130146	"ADAMTS14"	1
"GO:0019888"	"GO:0019888"	"protein phosphatase regulator activity"	"1/63"	"49/7864"	0.326550222043847	0.705932747130146	0.705932747130146	"SAG"	1
"GO:1902936"	"GO:1902936"	"phosphatidylinositol bisphosphate binding"	"1/63"	"49/7864"	0.326550222043847	0.705932747130146	0.705932747130146	"VIL1"	1
"GO:0005261"	"GO:0005261"	"monoatomic cation channel activity"	"2/63"	"146/7864"	0.32716314408324	0.705932747130146	0.705932747130146	"TMC1/HTR3A"	2
"GO:0015297"	"GO:0015297"	"antiporter activity"	"1/63"	"50/7864"	0.331979183785528	0.705932747130146	0.705932747130146	"SLC22A11"	1
"GO:0031490"	"GO:0031490"	"chromatin DNA binding"	"1/63"	"50/7864"	0.331979183785528	0.705932747130146	0.705932747130146	"FOXO1"	1
"GO:0044389"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"2/63"	"149/7864"	0.33600247919711	0.706368848312106	0.706368848312107	"FOXO1/BOK"	2
"GO:0022836"	"GO:0022836"	"gated channel activity"	"2/63"	"156/7864"	0.356497709742203	0.728097821111043	0.728097821111043	"TMC1/HTR3A"	2
"GO:0022839"	"GO:0022839"	"monoatomic ion gated channel activity"	"2/63"	"156/7864"	0.356497709742203	0.728097821111043	0.728097821111043	"TMC1/HTR3A"	2
"GO:0019208"	"GO:0019208"	"phosphatase regulator activity"	"1/63"	"55/7864"	0.358484540630835	0.728097821111043	0.728097821111043	"SAG"	1
"GO:0030594"	"GO:0030594"	"neurotransmitter receptor activity"	"1/63"	"56/7864"	0.36366003991887	0.728097821111043	0.728097821111043	"HTR3A"	1
"GO:0019783"	"GO:0019783"	"ubiquitin-like protein peptidase activity"	"1/63"	"57/7864"	0.368794442773008	0.728097821111043	0.728097821111043	"USP17L11"	1
"GO:0004197"	"GO:0004197"	"cysteine-type endopeptidase activity"	"1/63"	"58/7864"	0.373888070300265	0.728097821111043	0.728097821111043	"USP17L11"	1
"GO:0005262"	"GO:0005262"	"calcium channel activity"	"1/63"	"58/7864"	0.373888070300265	0.728097821111043	0.728097821111043	"TMC1"	1
"GO:0020037"	"GO:0020037"	"heme binding"	"1/63"	"62/7864"	0.393861163286192	0.753865740213854	0.753865740213854	"CYP3A43"	1
"GO:0015085"	"GO:0015085"	"calcium ion transmembrane transporter activity"	"1/63"	"64/7864"	0.403611226943816	0.753865740213854	0.753865740213854	"TMC1"	1
"GO:0005509"	"GO:0005509"	"calcium ion binding"	"3/63"	"288/7864"	0.407674100187821	0.753865740213854	0.753865740213854	"PRSS3/VIL1/CDH4"	3
"GO:0005201"	"GO:0005201"	"extracellular matrix structural constituent"	"1/63"	"65/7864"	0.408428213187731	0.753865740213854	0.753865740213854	"VWA1"	1
"GO:0046906"	"GO:0046906"	"tetrapyrrole binding"	"1/63"	"66/7864"	0.413206905657173	0.753865740213854	0.753865740213854	"CYP3A43"	1
"GO:0022843"	"GO:0022843"	"voltage-gated monoatomic cation channel activity"	"1/63"	"67/7864"	0.417947603905903	0.753865740213854	0.753865740213854	"TMC1"	1
"GO:0015103"	"GO:0015103"	"inorganic anion transmembrane transporter activity"	"1/63"	"68/7864"	0.422650605182539	0.753865740213854	0.753865740213854	"SLC22A11"	1
"GO:0019903"	"GO:0019903"	"protein phosphatase binding"	"1/63"	"69/7864"	0.427316204447995	0.753865740213854	0.753865740213854	"FOXO1"	1
"GO:0004674"	"GO:0004674"	"protein serine/threonine kinase activity"	"2/63"	"181/7864"	0.427682613400047	0.753865740213854	0.753865740213854	"CDKL2/CAMKV"	2
"GO:0015276"	"GO:0015276"	"ligand-gated monoatomic ion channel activity"	"1/63"	"70/7864"	0.431944694392803	0.753865740213854	0.753865740213854	"HTR3A"	1
"GO:0022834"	"GO:0022834"	"ligand-gated channel activity"	"1/63"	"70/7864"	0.431944694392803	0.753865740213854	0.753865740213854	"HTR3A"	1
"GO:0008201"	"GO:0008201"	"heparin binding"	"1/63"	"71/7864"	0.436536365454293	0.754759136533124	0.754759136533124	"GREM2"	1
"GO:0004866"	"GO:0004866"	"endopeptidase inhibitor activity"	"1/63"	"72/7864"	0.441091505833656	0.754958015365938	0.754958015365938	"VIL1"	1
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"1/63"	"73/7864"	0.445610401512876	0.754958015365938	0.754958015365938	"RPL39P5"	1
"GO:0008083"	"GO:0008083"	"growth factor activity"	"1/63"	"75/7864"	0.454540591703483	0.754958015365938	0.754958015365938	"BMP3"	1
"GO:0016705"	"GO:0016705"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	"1/63"	"76/7864"	0.45895244723342	0.754958015365938	0.754958015365938	"CYP3A43"	1
"GO:1901981"	"GO:1901981"	"phosphatidylinositol phosphate binding"	"1/63"	"78/7864"	0.467671065538672	0.754958015365938	0.754958015365938	"VIL1"	1
"GO:0016301"	"GO:0016301"	"kinase activity"	"3/63"	"318/7864"	0.471723181505584	0.754958015365938	0.754958015365938	"CKM/CDKL2/CAMKV"	3
"GO:0061135"	"GO:0061135"	"endopeptidase regulator activity"	"1/63"	"79/7864"	0.471978376464829	0.754958015365938	0.754958015365938	"VIL1"	1
"GO:0016853"	"GO:0016853"	"isomerase activity"	"1/63"	"80/7864"	0.476251383822917	0.754958015365938	0.754958015365938	"ALOXE3"	1
"GO:0003779"	"GO:0003779"	"actin binding"	"2/63"	"199/7864"	0.476418355013465	0.754958015365938	0.754958015365938	"VIL1/CNN1"	2
"GO:0005319"	"GO:0005319"	"lipid transporter activity"	"1/63"	"83/7864"	0.488867262371804	0.754958015365938	0.754958015365938	"SLC22A11"	1
"GO:0016829"	"GO:0016829"	"lyase activity"	"1/63"	"83/7864"	0.488867262371804	0.754958015365938	0.754958015365938	"ALOXE3"	1
"GO:0005216"	"GO:0005216"	"monoatomic ion channel activity"	"2/63"	"204/7864"	0.489521102517416	0.754958015365938	0.754958015365938	"TMC1/HTR3A"	2
"GO:0008234"	"GO:0008234"	"cysteine-type peptidase activity"	"1/63"	"85/7864"	0.497111203690351	0.754958015365938	0.754958015365938	"USP17L11"	1
"GO:0042803"	"GO:0042803"	"protein homodimerization activity"	"3/63"	"332/7864"	0.500606592132476	0.754958015365938	0.754958015365938	"VIL1/GREM1/BOK"	3
"GO:0008237"	"GO:0008237"	"metallopeptidase activity"	"1/63"	"86/7864"	0.501183962935435	0.754958015365938	0.754958015365938	"ADAMTS14"	1
"GO:0046983"	"GO:0046983"	"protein dimerization activity"	"4/63"	"465/7864"	0.516264230583922	0.754958015365938	0.754958015365938	"VIL1/GREM1/BOK/BHLHA15"	4
"GO:0008168"	"GO:0008168"	"methyltransferase activity"	"1/63"	"90/7864"	0.517152888709173	0.754958015365938	0.754958015365938	"BHMT"	1
"GO:0019902"	"GO:0019902"	"phosphatase binding"	"1/63"	"91/7864"	0.521065850892261	0.754958015365938	0.754958015365938	"FOXO1"	1
"GO:0003714"	"GO:0003714"	"transcription corepressor activity"	"1/63"	"92/7864"	0.524947602004288	0.754958015365938	0.754958015365938	"ZNF541"	1
"GO:0051015"	"GO:0051015"	"actin filament binding"	"1/63"	"92/7864"	0.524947602004288	0.754958015365938	0.754958015365938	"VIL1"	1
"GO:0005539"	"GO:0005539"	"glycosaminoglycan binding"	"1/63"	"94/7864"	0.532618448987561	0.754958015365938	0.754958015365938	"GREM2"	1
"GO:0005244"	"GO:0005244"	"voltage-gated monoatomic ion channel activity"	"1/63"	"95/7864"	0.536408029130905	0.754958015365938	0.754958015365938	"TMC1"	1
"GO:0022832"	"GO:0022832"	"voltage-gated channel activity"	"1/63"	"95/7864"	0.536408029130905	0.754958015365938	0.754958015365938	"TMC1"	1
"GO:0015267"	"GO:0015267"	"channel activity"	"2/63"	"225/7864"	0.542314390800517	0.754958015365938	0.754958015365938	"TMC1/HTR3A"	2
"GO:0022803"	"GO:0022803"	"passive transmembrane transporter activity"	"2/63"	"225/7864"	0.542314390800517	0.754958015365938	0.754958015365938	"TMC1/HTR3A"	2
"GO:0019787"	"GO:0019787"	"ubiquitin-like protein transferase activity"	"2/63"	"227/7864"	0.547147190323114	0.754958015365938	0.754958015365938	"DCST1/RNF212"	2
"GO:0016741"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"1/63"	"98/7864"	0.547596262681462	0.754958015365938	0.754958015365938	"BHMT"	1
"GO:0016747"	"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	"1/63"	"100/7864"	0.554907014661706	0.754958015365938	0.754958015365938	"OLAH"	1
"GO:0046914"	"GO:0046914"	"transition metal ion binding"	"4/63"	"488/7864"	0.55517944083548	0.754958015365938	0.754958015365938	"CYP3A43/BHMT/ALOXE3/CRIP2"	4
"GO:0003712"	"GO:0003712"	"transcription coregulator activity"	"2/63"	"232/7864"	0.559077016784505	0.754958015365938	0.754958015365938	"POU2AF1/ZNF541"	2
"GO:0004930"	"GO:0004930"	"G protein-coupled receptor activity"	"3/63"	"369/7864"	0.572990655276567	0.765710762332055	0.765710762332055	"GPRC5D/OR14K1/GPR88"	3
"GO:0140657"	"GO:0140657"	"ATP-dependent activity"	"2/63"	"245/7864"	0.589066243578962	0.765710762332055	0.765710762332055	"DNAH5/KIF6"	2
"GO:0001664"	"GO:0001664"	"G protein-coupled receptor binding"	"1/63"	"111/7864"	0.59308554091959	0.765710762332055	0.765710762332055	"SAG"	1
"GO:0016746"	"GO:0016746"	"acyltransferase activity"	"1/63"	"112/7864"	0.596392081732445	0.765710762332055	0.765710762332055	"OLAH"	1
"GO:0004672"	"GO:0004672"	"protein kinase activity"	"2/63"	"251/7864"	0.60240223128255	0.765710762332055	0.765710762332055	"CDKL2/CAMKV"	2
"GO:0008514"	"GO:0008514"	"organic anion transmembrane transporter activity"	"1/63"	"114/7864"	0.602926034977421	0.765710762332055	0.765710762332055	"SLC22A11"	1
"GO:1901681"	"GO:1901681"	"sulfur compound binding"	"1/63"	"114/7864"	0.602926034977421	0.765710762332055	0.765710762332055	"GREM2"	1
"GO:0003682"	"GO:0003682"	"chromatin binding"	"2/63"	"252/7864"	0.604593758514548	0.765710762332055	0.765710762332055	"MEOX1/FOXO1"	2
"GO:0035091"	"GO:0035091"	"phosphatidylinositol binding"	"1/63"	"116/7864"	0.609355863169489	0.765710762332055	0.765710762332055	"VIL1"	1
"GO:0015291"	"GO:0015291"	"secondary active transmembrane transporter activity"	"1/63"	"117/7864"	0.612532241669788	0.765710762332055	0.765710762332055	"SLC22A11"	1
"GO:0005126"	"GO:0005126"	"cytokine receptor binding"	"1/63"	"120/7864"	0.621909651170431	0.765710762332055	0.765710762332055	"GREM1"	1
"GO:0016772"	"GO:0016772"	"transferase activity, transferring phosphorus-containing groups"	"3/63"	"397/7864"	0.623413111640246	0.765710762332055	0.765710762332055	"CKM/CDKL2/CAMKV"	3
"GO:0003713"	"GO:0003713"	"transcription coactivator activity"	"1/63"	"121/7864"	0.624985541146705	0.765710762332055	0.765710762332055	"POU2AF1"	1
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"1/63"	"121/7864"	0.624985541146705	0.765710762332055	0.765710762332055	"BOK"	1
"GO:0008047"	"GO:0008047"	"enzyme activator activity"	"2/63"	"274/7864"	0.650559483363166	0.789027567630316	0.789027567630316	"GPRC5D/GREM1"	2
"GO:0008324"	"GO:0008324"	"monoatomic cation transmembrane transporter activity"	"2/63"	"275/7864"	0.652547123499667	0.789027567630316	0.789027567630316	"TMC1/HTR3A"	2
"GO:0004984"	"GO:0004984"	"olfactory receptor activity"	"1/63"	"134/7864"	0.662799992471738	0.796220770177088	0.796220770177088	"OR14K1"	1
"GO:0019904"	"GO:0019904"	"protein domain specific binding"	"2/63"	"287/7864"	0.675717222611536	0.801094479978156	0.801094479978156	"MEOX1/BOK"	2
"GO:0001227"	"GO:0001227"	"DNA-binding transcription repressor activity, RNA polymerase II-specific"	"1/63"	"139/7864"	0.676322281702915	0.801094479978156	0.801094479978156	"FOXO1"	1
"GO:0001217"	"GO:0001217"	"DNA-binding transcription repressor activity"	"1/63"	"142/7864"	0.684177988305669	0.801094479978156	0.801094479978156	"FOXO1"	1
"GO:0045296"	"GO:0045296"	"cadherin binding"	"1/63"	"142/7864"	0.684177988305669	0.801094479978156	0.801094479978156	"CDH4"	1
"GO:0016773"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"2/63"	"294/7864"	0.688657865779177	0.801268585969483	0.801268585969483	"CDKL2/CAMKV"	2
"GO:0005525"	"GO:0005525"	"GTP binding"	"1/63"	"153/7864"	0.711409571557431	0.82256731711328	0.82256731711328	"TUBAL3"	1
"GO:0061630"	"GO:0061630"	"ubiquitin protein ligase activity"	"1/63"	"156/7864"	0.718426318455356	0.822803777871646	0.822803777871646	"DCST1"	1
"GO:0016887"	"GO:0016887"	"ATP hydrolysis activity"	"1/63"	"160/7864"	0.727521394740229	0.822803777871646	0.822803777871646	"KIF6"	1
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"2/63"	"317/7864"	0.728272408775036	0.822803777871646	0.822803777871646	"TMC1/SLC22A11"	2
"GO:0106310"	"GO:0106310"	"protein serine kinase activity"	"1/63"	"161/7864"	0.729749607633708	0.822803777871646	0.822803777871646	"CDKL2"	1
"GO:0019001"	"GO:0019001"	"guanyl nucleotide binding"	"1/63"	"166/7864"	0.740624479373681	0.822803777871646	0.822803777871646	"TUBAL3"	1
"GO:0032561"	"GO:0032561"	"guanyl ribonucleotide binding"	"1/63"	"166/7864"	0.740624479373681	0.822803777871646	0.822803777871646	"TUBAL3"	1
"GO:0061659"	"GO:0061659"	"ubiquitin-like protein ligase activity"	"1/63"	"167/7864"	0.742747194078729	0.822803777871646	0.822803777871646	"DCST1"	1
