"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"WP5113"	"WP5113"	"Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway"	"1/17"	"32/8701"	0.0607697016641304	0.201381361555628	0.175432039104721	"2977"	1
"WP5365"	"WP5365"	"4p16.3 copy number variation"	"1/17"	"32/8701"	0.0607697016641304	0.201381361555628	0.175432039104721	"2247"	1
"WP727"	"WP727"	"Monoamine transport"	"1/17"	"32/8701"	0.0607697016641304	0.201381361555628	0.175432039104721	"6530"	1
"WP5115"	"WP5115"	"Network map of SARS-CoV-2 signaling pathway"	"2/17"	"218/8701"	0.0664051133183302	0.201381361555628	0.175432039104721	"6346/2247"	2
"WP5395"	"WP5395"	"Glycosaminoglycan synthesis in fibroblasts"	"1/17"	"41/8701"	0.0772243662743258	0.201381361555628	0.175432039104721	"9957"	1
"WP2586"	"WP2586"	"Aryl hydrocarbon receptor pathway"	"1/17"	"46/8701"	0.086248219005348	0.201381361555628	0.175432039104721	"6346"	1
"WP4008"	"WP4008"	"NO/cGMP/PKG mediated neuroprotection"	"1/17"	"47/8701"	0.0880429943117501	0.201381361555628	0.175432039104721	"2977"	1
"WP2848"	"WP2848"	"Pluripotent stem cell differentiation pathway"	"1/17"	"48/8701"	0.0898344513370216	0.201381361555628	0.175432039104721	"2247"	1
"WP2267"	"WP2267"	"Synaptic vesicle pathway"	"1/17"	"51/8701"	0.0951889702020257	0.201381361555628	0.175432039104721	"477"	1
"WP2406"	"WP2406"	"Cardiac progenitor differentiation"	"1/17"	"53/8701"	0.0987421632496829	0.201381361555628	0.175432039104721	"2247"	1
"WP2795"	"WP2795"	"Cardiac hypertrophic response"	"1/17"	"55/8701"	0.102282220660221	0.201381361555628	0.175432039104721	"2247"	1
"WP4222"	"WP4222"	"Phosphodiesterases in neuronal function"	"1/17"	"56/8701"	0.104047337737341	0.201381361555628	0.175432039104721	"2977"	1
"WP5348"	"WP5348"	"11p11.2 copy number variation syndrome "	"1/17"	"56/8701"	0.104047337737341	0.201381361555628	0.175432039104721	"284359"	1
"WP3527"	"WP3527"	"Pre-implantation embryo"	"1/17"	"59/8701"	0.109323110566684	0.201381361555628	0.175432039104721	"201516"	1
"WP5352"	"WP5352"	"10q11.21q11.23 copy number variation syndrome"	"1/17"	"61/8701"	0.11282403369301	0.201381361555628	0.175432039104721	"196740"	1
"WP5180"	"WP5180"	"DYRK1A involvement regarding cell proliferation in brain development"	"1/17"	"62/8701"	0.114569634552641	0.201381361555628	0.175432039104721	"2247"	1
"WP4155"	"WP4155"	"Endometrial cancer"	"1/17"	"63/8701"	0.116312002443903	0.201381361555628	0.175432039104721	"2247"	1
"WP474"	"WP474"	"Endochondral ossification"	"1/17"	"63/8701"	0.116312002443903	0.201381361555628	0.175432039104721	"2247"	1
"WP4808"	"WP4808"	"Endochondral ossification with skeletal dysplasias"	"1/17"	"63/8701"	0.116312002443903	0.201381361555628	0.175432039104721	"2247"	1
"WP3624"	"WP3624"	"Lung fibrosis"	"1/17"	"64/8701"	0.118051142980885	0.201381361555628	0.175432039104721	"2247"	1
"WP43"	"WP43"	"Oxidation by cytochrome P450"	"1/17"	"64/8701"	0.118051142980885	0.201381361555628	0.175432039104721	"1586"	1
"WP3584"	"WP3584"	"MECP2 and associated Rett syndrome"	"1/17"	"73/8701"	0.133559098702637	0.221326506421513	0.192807119931627	"2247"	1
"WP4806"	"WP4806"	"EGFR tyrosine kinase inhibitor resistance"	"1/17"	"84/8701"	0.152164774901391	0.245154359563352	0.213564596352829	"2247"	1
"WP2064"	"WP2064"	"Neural crest differentiation"	"1/17"	"101/8701"	0.180180997262778	0.275013101085293	0.239575841235827	"2247"	1
"WP5287"	"WP5287"	"17q12 copy number variation syndrome"	"1/17"	"101/8701"	0.180180997262778	0.275013101085293	0.239575841235827	"6346"	1
"WP1544"	"WP1544"	"MicroRNAs in cardiomyocyte hypertrophy"	"1/17"	"104/8701"	0.185033673757788	0.275178284050043	0.239719739281344	"2247"	1
"WP2263"	"WP2263"	"Androgen receptor network in prostate cancer"	"1/17"	"110/8701"	0.194658036811136	0.277624298945531	0.241850568954364	"1586"	1
"WP5329"	"WP5329"	"Cholesterol biosynthesis pathway in hepatocytes"	"1/17"	"111/8701"	0.196251659599427	0.277624298945531	0.241850568954364	"1586"	1
"WP3931"	"WP3931"	"Embryonic stem cell pluripotency pathways"	"1/17"	"117/8701"	0.205751242517767	0.281764291851992	0.245457096350193	"2247"	1
"WP4787"	"WP4787"	"Osteoblast differentiation and related diseases"	"1/17"	"119/8701"	0.208894216373029	0.281764291851992	0.245457096350193	"2247"	1
"WP5095"	"WP5095"	"Overview of proinflammatory and profibrotic mediators"	"1/17"	"129/8701"	0.224434275804275	0.295845181741999	0.25772357030156	"6346"	1
"WP2884"	"WP2884"	"NRF2 pathway"	"1/17"	"141/8701"	0.242703107384459	0.312817338406636	0.272508752150971	"6530"	1
"WP4673"	"WP4673"	"Male infertility"	"1/17"	"145/8701"	0.24870216797463	0.313580994402794	0.273174006013323	"1586"	1
"WP4262"	"WP4262"	"Breast cancer pathway"	"1/17"	"155/8701"	0.263504731088338	0.325176051130289	0.283274962872121	"2247"	1
"WP3929"	"WP3929"	"Chemokine signaling pathway"	"1/17"	"166/8701"	0.279470326545431	0.337693311242396	0.294179291100454	"6346"	1
"WP5316"	"WP5316"	"Primary ovarian insufficiency"	"1/17"	"174/8701"	0.290876450643307	0.344302737496159	0.299937048998469	"1586"	1
"WP5094"	"WP5094"	"Orexin receptor pathway"	"1/17"	"201/8701"	0.328130164004616	0.380630990245355	0.331584165730981	"250"	1
"WP382"	"WP382"	"MAPK signaling pathway"	"1/17"	"247/8701"	0.387390556433432	0.440561809277237	0.383792501729716	"2247"	1
"WP455"	"WP455"	"GPCRs, class A rhodopsin-like"	"1/17"	"261/8701"	0.404426265738092	0.451090834861718	0.392964792620008	"611"	1
"WP4754"	"WP4754"	"IL-18 signaling pathway"	"1/17"	"273/8701"	0.418672424184497	0.458169822692468	0.39913160597529	"6346"	1
"WP3932"	"WP3932"	"Focal adhesion: PI3K-Akt-mTOR-signaling pathway"	"1/17"	"302/8701"	0.45178789739473	0.485253667572117	0.422725518030157	"2247"	1
"WP2882"	"WP2882"	"Nuclear receptors meta-pathway"	"1/17"	"314/8701"	0.464964505827157	0.490326206145002	0.42714442640581	"6530"	1
"WP4172"	"WP4172"	"PI3K-Akt signaling pathway"	"1/17"	"339/8701"	0.49146440701727	0.509016707267887	0.443426532647161	"2247"	1
"WP5323"	"WP5323"	"Fatty Acids and Lipoproteins Transport in Hepatocytes"	"1/17"	"382/8701"	0.534176777555333	0.543548299968584	0.473508500880074	"22925"	1
"WP5087"	"WP5087"	"Pleural mesothelioma"	"1/17"	"440/8701"	0.586460798453662	0.586460798453662	0.510891439669252	"2247"	1
