"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0051287"	"GO:0051287"	"NAD binding"	"1/78"	"29/7864"	0.251432830521286	0.524417046515824	0.516729125382091	"ALDH1A3"	1
"GO:0005518"	"GO:0005518"	"collagen binding"	"1/78"	"30/7864"	0.25888506271265	0.534866308811985	0.527025202145911	"LUM"	1
"GO:0016782"	"GO:0016782"	"transferase activity, transferring sulphur-containing groups"	"1/78"	"32/7864"	0.273570494914352	0.554740170242991	0.546607714010157	"NDST3"	1
"GO:0033293"	"GO:0033293"	"monocarboxylic acid binding"	"1/78"	"32/7864"	0.273570494914352	0.554740170242991	0.546607714010157	"CRABP1"	1
"GO:0001786"	"GO:0001786"	"phosphatidylserine binding"	"1/78"	"33/7864"	0.280805109495133	0.559057445267583	0.550861698052653	"JPH2"	1
"GO:0019905"	"GO:0019905"	"syntaxin binding"	"1/78"	"33/7864"	0.280805109495133	0.559057445267583	0.550861698052653	"STXBP5L"	1
"GO:0008047"	"GO:0008047"	"enzyme activator activity"	"4/78"	"274/7864"	0.288315559235873	0.568838806059965	0.560499664707007	"PPP1R3C/STXBP5L/CDC42EP2/ERBB4"	4
"GO:0004175"	"GO:0004175"	"endopeptidase activity"	"3/78"	"193/7864"	0.29968286891978	0.584434278602468	0.57586650859652	"ADAMTS9/PAPPA/PGA3"	3
"GO:0004867"	"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"1/78"	"37/7864"	0.309039080328774	0.584434278602468	0.57586650859652	"TFPI2"	1
"GO:0051213"	"GO:0051213"	"dioxygenase activity"	"1/78"	"37/7864"	0.309039080328774	0.584434278602468	0.57586650859652	"KDM4E"	1
"GO:0030246"	"GO:0030246"	"carbohydrate binding"	"2/78"	"114/7864"	0.312757667300585	0.584434278602468	0.57586650859652	"SIGLEC8/PPP1R3C"	2
"GO:1901681"	"GO:1901681"	"sulfur compound binding"	"2/78"	"114/7864"	0.312757667300585	0.584434278602468	0.57586650859652	"NRP2/SLIT2"	2
"GO:0003727"	"GO:0003727"	"single-stranded RNA binding"	"1/78"	"38/7864"	0.315924854154552	0.584434278602468	0.57586650859652	"KHDRBS2"	1
"GO:0038024"	"GO:0038024"	"cargo receptor activity"	"1/78"	"38/7864"	0.315924854154552	0.584434278602468	0.57586650859652	"VLDLR"	1
"GO:0019904"	"GO:0019904"	"protein domain specific binding"	"4/78"	"287/7864"	0.317569311204081	0.584434278602468	0.57586650859652	"CTTNBP2/NDFIP2/KHDRBS2/MLF1"	4
"GO:0005546"	"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"1/78"	"39/7864"	0.322742878863974	0.587060899299352	0.578454623198111	"JPH2"	1
"GO:0015179"	"GO:0015179"	"L-amino acid transmembrane transporter activity"	"1/78"	"40/7864"	0.329493812467631	0.587060899299352	0.578454623198111	"SLC7A10"	1
"GO:0016209"	"GO:0016209"	"antioxidant activity"	"1/78"	"40/7864"	0.329493812467631	0.587060899299352	0.578454623198111	"EPX"	1
"GO:0005216"	"GO:0005216"	"monoatomic ion channel activity"	"3/78"	"204/7864"	0.329719135222924	0.587060899299352	0.578454623198111	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0005249"	"GO:0005249"	"voltage-gated potassium channel activity"	"1/78"	"41/7864"	0.33617830666849	0.588030270545087	0.579409783521955	"KCNJ3"	1
"GO:0008013"	"GO:0008013"	"beta-catenin binding"	"1/78"	"41/7864"	0.33617830666849	0.588030270545087	0.579409783521955	"GJA1"	1
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"2/78"	"121/7864"	0.338318785793064	0.588030270545087	0.579409783521955	"TENM2/TENM3"	2
"GO:0046873"	"GO:0046873"	"metal ion transmembrane transporter activity"	"3/78"	"210/7864"	0.34611642860941	0.596846439885518	0.588096708370734	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0005096"	"GO:0005096"	"GTPase activator activity"	"2/78"	"124/7864"	0.349193413808236	0.597448106437528	0.588689554528687	"STXBP5L/CDC42EP2"	2
"GO:0072341"	"GO:0072341"	"modified amino acid binding"	"1/78"	"44/7864"	0.355839576518821	0.604099746183115	0.595243681651231	"JPH2"	1
"GO:0031267"	"GO:0031267"	"small GTPase binding"	"2/78"	"131/7864"	0.374333280830283	0.613784389513081	0.604786348715124	"SYTL5/CDC42EP2"	2
"GO:0015171"	"GO:0015171"	"amino acid transmembrane transporter activity"	"1/78"	"47/7864"	0.374925759940921	0.613784389513081	0.604786348715124	"SLC7A10"	1
"GO:0030695"	"GO:0030695"	"GTPase regulator activity"	"3/78"	"221/7864"	0.376088126905781	0.613784389513081	0.604786348715124	"STXBP5L/SLIT2/CDC42EP2"	3
"GO:0060589"	"GO:0060589"	"nucleoside-triphosphatase regulator activity"	"3/78"	"221/7864"	0.376088126905781	0.613784389513081	0.604786348715124	"STXBP5L/SLIT2/CDC42EP2"	3
"GO:0004497"	"GO:0004497"	"monooxygenase activity"	"1/78"	"48/7864"	0.381162908556068	0.613784389513081	0.604786348715124	"CYP2C19"	1
"GO:0043178"	"GO:0043178"	"alcohol binding"	"1/78"	"48/7864"	0.381162908556068	0.613784389513081	0.604786348715124	"CRABP1"	1
"GO:0099094"	"GO:0099094"	"ligand-gated monoatomic cation channel activity"	"1/78"	"48/7864"	0.381162908556068	0.613784389513081	0.604786348715124	"KCNJ3"	1
"GO:1902936"	"GO:1902936"	"phosphatidylinositol bisphosphate binding"	"1/78"	"49/7864"	0.387338611362187	0.619176320352694	0.610099234185543	"JPH2"	1
"GO:0004722"	"GO:0004722"	"protein serine/threonine phosphatase activity"	"1/78"	"50/7864"	0.393453465912891	0.620512524977142	0.61141585013369	"PPP1R3C"	1
"GO:0048018"	"GO:0048018"	"receptor ligand activity"	"3/78"	"229/7864"	0.397736187283572	0.620512524977142	0.61141585013369	"BMP5/FGF5/CDC42EP2"	3
"GO:0003697"	"GO:0003697"	"single-stranded DNA binding"	"1/78"	"51/7864"	0.399508064026379	0.620512524977142	0.61141585013369	"POU4F1"	1
"GO:0051082"	"GO:0051082"	"unfolded protein binding"	"1/78"	"51/7864"	0.399508064026379	0.620512524977142	0.61141585013369	"CRYAB"	1
"GO:0000149"	"GO:0000149"	"SNARE binding"	"1/78"	"52/7864"	0.40550299183976	0.621482554238678	0.612371658826863	"STXBP5L"	1
"GO:0030546"	"GO:0030546"	"signaling receptor activator activity"	"3/78"	"232/7864"	0.40580824317868	0.621482554238678	0.612371658826863	"BMP5/FGF5/CDC42EP2"	3
"GO:0016491"	"GO:0016491"	"oxidoreductase activity"	"4/78"	"331/7864"	0.41751731388253	0.634974248196348	0.625665565394142	"EPX/CYP2C19/ALDH1A3/KDM4E"	4
"GO:0015075"	"GO:0015075"	"monoatomic ion transmembrane transporter activity"	"4/78"	"339/7864"	0.435504041780571	0.657761276896172	0.648118537677074	"CACNA1B/GJA1/CACNA2D1/KCNJ3"	4
"GO:0005267"	"GO:0005267"	"potassium channel activity"	"1/78"	"59/7864"	0.445844785249967	0.664217741290767	0.654480350707076	"KCNJ3"	1
"GO:0052689"	"GO:0052689"	"carboxylic ester hydrolase activity"	"1/78"	"59/7864"	0.445844785249967	0.664217741290767	0.654480350707076	"NDST3"	1
"GO:0019955"	"GO:0019955"	"cytokine binding"	"1/78"	"60/7864"	0.451382787396091	0.66792452999827	0.658132798123746	"NRP2"	1
"GO:0004672"	"GO:0004672"	"protein kinase activity"	"3/78"	"251/7864"	0.456142770098781	0.670335589589454	0.660508511731979	"NRP2/CDK15/ERBB4"	3
"GO:0061630"	"GO:0061630"	"ubiquitin protein ligase activity"	"2/78"	"156/7864"	0.460560668186643	0.670335589589454	0.660508511731979	"RFPL4A/FBXO17"	2
"GO:0004857"	"GO:0004857"	"enzyme inhibitor activity"	"2/78"	"160/7864"	0.473737761042037	0.670335589589454	0.660508511731979	"TFPI2/SLIT2"	2
"GO:0022890"	"GO:0022890"	"inorganic cation transmembrane transporter activity"	"3/78"	"262/7864"	0.484504731813178	0.670335589589454	0.660508511731979	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0008289"	"GO:0008289"	"lipid binding"	"4/78"	"363/7864"	0.488494777484498	0.670335589589454	0.660508511731979	"LBP/SYTL5/JPH2/CRABP1"	4
"GO:0019842"	"GO:0019842"	"vitamin binding"	"1/78"	"67/7864"	0.488648274464953	0.670335589589454	0.660508511731979	"CRABP1"	1
"GO:0008092"	"GO:0008092"	"cytoskeletal protein binding"	"5/78"	"463/7864"	0.489209007667219	0.670335589589454	0.660508511731979	"NEBL/CRYAB/MYL2/STXBP5L/GJA1"	5
"GO:0008270"	"GO:0008270"	"zinc ion binding"	"4/78"	"365/7864"	0.492829070543914	0.670335589589454	0.660508511731979	"GATA5/ST18/ADAMTS9/PAPPA"	4
"GO:0030295"	"GO:0030295"	"protein kinase activator activity"	"1/78"	"68/7864"	0.493763759214437	0.670335589589454	0.660508511731979	"ERBB4"	1
"GO:0061659"	"GO:0061659"	"ubiquitin-like protein ligase activity"	"2/78"	"167/7864"	0.496335661920127	0.670335589589454	0.660508511731979	"RFPL4A/FBXO17"	2
"GO:0019903"	"GO:0019903"	"protein phosphatase binding"	"1/78"	"69/7864"	0.498828719037587	0.670335589589454	0.660508511731979	"PPP1R3C"	1
"GO:0015276"	"GO:0015276"	"ligand-gated monoatomic ion channel activity"	"1/78"	"70/7864"	0.503843646544331	0.670335589589454	0.660508511731979	"KCNJ3"	1
"GO:0022834"	"GO:0022834"	"ligand-gated channel activity"	"1/78"	"70/7864"	0.503843646544331	0.670335589589454	0.660508511731979	"KCNJ3"	1
