"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0042379"	"GO:0042379"	"chemokine receptor binding"	"2/64"	"30/7864"	0.0245005897960638	0.196984741960353	0.173309435188999	"CCL2/CCL1"	2
"GO:0008289"	"GO:0008289"	"lipid binding"	"7/64"	"363/7864"	0.0272885247086566	0.210961287170768	0.185606159961713	"LTF/PLEK2/TSPO2/FABP3/SNCA/PLA2G7/PIRT"	7
"GO:0004714"	"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"2/64"	"33/7864"	0.0292798631426724	0.217972314506561	0.191774542221012	"KDR/EGFR"	2
"GO:0140104"	"GO:0140104"	"molecular carrier activity"	"2/64"	"35/7864"	0.032655584479837	0.234420445730258	0.20624579671476	"HBZ/HBG1"	2
"GO:0004867"	"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"2/64"	"37/7864"	0.0361764189390018	0.250740007128943	0.220603934001898	"SPINK2/A2ML1"	2
"GO:0019887"	"GO:0019887"	"protein kinase regulator activity"	"3/64"	"93/7864"	0.039747703879017	0.25074519822356	0.220608501186478	"LTF/SNCA/EGFR"	3
"GO:0019199"	"GO:0019199"	"transmembrane receptor protein kinase activity"	"2/64"	"39/7864"	0.0398369328884364	0.25074519822356	0.220608501186478	"KDR/EGFR"	2
"GO:0030546"	"GO:0030546"	"signaling receptor activator activity"	"5/64"	"232/7864"	0.0399196335480294	0.25074519822356	0.220608501186478	"CRLF1/CCL2/CCL1/FGF5/EGFR"	5
"GO:0016209"	"GO:0016209"	"antioxidant activity"	"2/64"	"40/7864"	0.0417179081606268	0.254099986069272	0.2235600820091	"HBZ/HBG1"	2
"GO:0051219"	"GO:0051219"	"phosphoprotein binding"	"2/64"	"46/7864"	0.0536733521903194	0.307672337675744	0.270693651372218	"SNCA/DPYS"	2
"GO:0019207"	"GO:0019207"	"kinase regulator activity"	"3/64"	"106/7864"	0.0549029534973851	0.307672337675744	0.270693651372218	"LTF/SNCA/EGFR"	3
"GO:0030545"	"GO:0030545"	"signaling receptor regulator activity"	"5/64"	"254/7864"	0.0551054933150586	0.307672337675744	0.270693651372218	"CRLF1/CCL2/CCL1/FGF5/EGFR"	5
"GO:1902936"	"GO:1902936"	"phosphatidylinositol bisphosphate binding"	"2/64"	"49/7864"	0.0600536876827855	0.326237600655132	0.287027582665945	"PLEK2/PIRT"	2
"GO:0005125"	"GO:0005125"	"cytokine activity"	"3/64"	"114/7864"	0.0654175681439012	0.335072298140507	0.294800450838466	"CRLF1/CCL2/CCL1"	3
"GO:0030246"	"GO:0030246"	"carbohydrate binding"	"3/64"	"114/7864"	0.0654175681439012	0.335072298140507	0.294800450838466	"SELE/CNTN1/ITLN1"	3
"GO:0000149"	"GO:0000149"	"SNARE binding"	"2/64"	"52/7864"	0.0666810543563197	0.335072298140507	0.294800450838466	"STXBP5L/SNCA"	2
"GO:0005126"	"GO:0005126"	"cytokine receptor binding"	"3/64"	"120/7864"	0.0738689224607391	0.360204877523129	0.31691238242412	"CRLF1/CCL2/CCL1"	3
"GO:0031072"	"GO:0031072"	"heat shock protein binding"	"2/64"	"57/7864"	0.0782343663722734	0.360204877523129	0.31691238242412	"KDR/SNCA"	2
"GO:0019838"	"GO:0019838"	"growth factor binding"	"2/64"	"59/7864"	0.0830207941859746	0.360204877523129	0.31691238242412	"KDR/EGFR"	2
"GO:0033691"	"GO:0033691"	"sialic acid binding"	"1/64"	"11/7864"	0.086019075229404	0.360204877523129	0.31691238242412	"SELE"	1
"GO:0036041"	"GO:0036041"	"long-chain fatty acid binding"	"1/64"	"11/7864"	0.086019075229404	0.360204877523129	0.31691238242412	"FABP3"	1
"GO:0043325"	"GO:0043325"	"phosphatidylinositol-3,4-bisphosphate binding"	"1/64"	"11/7864"	0.086019075229404	0.360204877523129	0.31691238242412	"PLEK2"	1
"GO:0070840"	"GO:0070840"	"dynein complex binding"	"1/64"	"11/7864"	0.086019075229404	0.360204877523129	0.31691238242412	"SNCA"	1
"GO:0080025"	"GO:0080025"	"phosphatidylinositol-3,5-bisphosphate binding"	"1/64"	"11/7864"	0.086019075229404	0.360204877523129	0.31691238242412	"PLEK2"	1
"GO:0001228"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"4/64"	"211/7864"	0.0923086103418183	0.361541557465471	0.318088408767736	"HOXA13/SIX3/SPIC/HOXC10"	4
"GO:0004623"	"GO:0004623"	"phospholipase A2 activity"	"1/64"	"12/7864"	0.0934677928131704	0.361541557465471	0.318088408767736	"PLA2G7"	1
"GO:0140416"	"GO:0140416"	"transcription regulator inhibitor activity"	"1/64"	"12/7864"	0.0934677928131704	0.361541557465471	0.318088408767736	"MDFI"	1
"GO:0001216"	"GO:0001216"	"DNA-binding transcription activator activity"	"4/64"	"212/7864"	0.0935331392447985	0.361541557465471	0.318088408767736	"HOXA13/SIX3/SPIC/HOXC10"	4
"GO:0005543"	"GO:0005543"	"phospholipid binding"	"4/64"	"214/7864"	0.0960056748860265	0.36242617307775	0.318866703729049	"PLEK2/SNCA/PLA2G7/PIRT"	4
"GO:0046914"	"GO:0046914"	"transition metal ion binding"	"7/64"	"488/7864"	0.100128806010327	0.36242617307775	0.318866703729049	"LTF/CYP24A1/HBZ/CYP2C9/PRICKLE1/SNCA/DPYS"	7
"GO:0001530"	"GO:0001530"	"lipopolysaccharide binding"	"1/64"	"13/7864"	0.100856746106593	0.36242617307775	0.318866703729049	"LTF"	1
"GO:0030295"	"GO:0030295"	"protein kinase activator activity"	"2/64"	"68/7864"	0.105593201337134	0.36242617307775	0.318866703729049	"LTF/EGFR"	2
"GO:0016004"	"GO:0016004"	"phospholipase activator activity"	"1/64"	"14/7864"	0.108186407073244	0.36242617307775	0.318866703729049	"EGFR"	1
"GO:0043027"	"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"1/64"	"14/7864"	0.108186407073244	0.36242617307775	0.318866703729049	"SNCA"	1
"GO:0019209"	"GO:0019209"	"kinase activator activity"	"2/64"	"71/7864"	0.11345306365671	0.36242617307775	0.318866703729049	"LTF/EGFR"	2
"GO:0016712"	"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"1/64"	"15/7864"	0.115457244009208	0.36242617307775	0.318866703729049	"CYP2C9"	1
"GO:0043274"	"GO:0043274"	"phospholipase binding"	"1/64"	"15/7864"	0.115457244009208	0.36242617307775	0.318866703729049	"SELE"	1
"GO:0051393"	"GO:0051393"	"alpha-actinin binding"	"1/64"	"15/7864"	0.115457244009208	0.36242617307775	0.318866703729049	"XIRP2"	1
"GO:0060229"	"GO:0060229"	"lipase activator activity"	"1/64"	"15/7864"	0.115457244009208	0.36242617307775	0.318866703729049	"EGFR"	1
"GO:0048018"	"GO:0048018"	"receptor ligand activity"	"4/64"	"229/7864"	0.115519497158006	0.36242617307775	0.318866703729049	"CRLF1/CCL2/CCL1/FGF5"	4
"GO:0004713"	"GO:0004713"	"protein tyrosine kinase activity"	"2/64"	"73/7864"	0.118775667063154	0.36242617307775	0.318866703729049	"KDR/EGFR"	2
"GO:0003755"	"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"1/64"	"16/7864"	0.122669721571115	0.36242617307775	0.318866703729049	"PPIAL4G"	1
"GO:0008198"	"GO:0008198"	"ferrous iron binding"	"1/64"	"16/7864"	0.122669721571115	0.36242617307775	0.318866703729049	"SNCA"	1
"GO:0015101"	"GO:0015101"	"organic cation transmembrane transporter activity"	"1/64"	"16/7864"	0.122669721571115	0.36242617307775	0.318866703729049	"TSPO2"	1
"GO:0008395"	"GO:0008395"	"steroid hydroxylase activity"	"1/64"	"17/7864"	0.12982430080397	0.36242617307775	0.318866703729049	"CYP2C9"	1
"GO:0016859"	"GO:0016859"	"cis-trans isomerase activity"	"1/64"	"17/7864"	0.12982430080397	0.36242617307775	0.318866703729049	"PPIAL4G"	1
"GO:0030296"	"GO:0030296"	"protein tyrosine kinase activator activity"	"1/64"	"17/7864"	0.12982430080397	0.36242617307775	0.318866703729049	"EGFR"	1
"GO:0042910"	"GO:0042910"	"xenobiotic transmembrane transporter activity"	"1/64"	"17/7864"	0.12982430080397	0.36242617307775	0.318866703729049	"ABCA8"	1
"GO:1901981"	"GO:1901981"	"phosphatidylinositol phosphate binding"	"2/64"	"78/7864"	0.132346827115012	0.364407017124896	0.320609473039972	"PLEK2/PIRT"	2
"GO:0050839"	"GO:0050839"	"cell adhesion molecule binding"	"4/64"	"244/7864"	0.136648343816706	0.366949456972291	0.322846340776878	"CNTN1/KDR/TENM2/EGFR"	4
"GO:0032266"	"GO:0032266"	"phosphatidylinositol-3-phosphate binding"	"1/64"	"18/7864"	0.136921439168765	0.366949456972291	0.322846340776878	"PLEK2"	1
"GO:0019894"	"GO:0019894"	"kinesin binding"	"1/64"	"19/7864"	0.143961590569887	0.375795840318795	0.330629490304046	"SNCA"	1
"GO:0042805"	"GO:0042805"	"actinin binding"	"1/64"	"19/7864"	0.143961590569887	0.375795840318795	0.330629490304046	"XIRP2"	1
"GO:0004672"	"GO:0004672"	"protein kinase activity"	"4/64"	"251/7864"	0.147019574417284	0.37885813407531	0.333323731472386	"PDK4/CCL2/KDR/EGFR"	4
"GO:0001222"	"GO:0001222"	"transcription corepressor binding"	"1/64"	"20/7864"	0.150945205382318	0.384050459263874	0.337891998723911	"SIX3"	1
"GO:0005547"	"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"1/64"	"21/7864"	0.157872730478638	0.391758257113658	0.34467340767266	"PIRT"	1
"GO:0048156"	"GO:0048156"	"tau protein binding"	"1/64"	"21/7864"	0.157872730478638	0.391758257113658	0.34467340767266	"SNCA"	1
"GO:0004860"	"GO:0004860"	"protein kinase inhibitor activity"	"1/64"	"22/7864"	0.164744609255811	0.392846228098543	0.34563061702307	"SNCA"	1
"GO:0005504"	"GO:0005504"	"fatty acid binding"	"1/64"	"22/7864"	0.164744609255811	0.392846228098543	0.34563061702307	"FABP3"	1
"GO:0015026"	"GO:0015026"	"coreceptor activity"	"1/64"	"22/7864"	0.164744609255811	0.392846228098543	0.34563061702307	"KDR"	1
"GO:0019210"	"GO:0019210"	"kinase inhibitor activity"	"1/64"	"23/7864"	0.171561281661782	0.392846228098543	0.34563061702307	"SNCA"	1
"GO:0051879"	"GO:0051879"	"Hsp90 protein binding"	"1/64"	"23/7864"	0.171561281661782	0.392846228098543	0.34563061702307	"KDR"	1
"GO:0031406"	"GO:0031406"	"carboxylic acid binding"	"2/64"	"92/7864"	0.171992378471004	0.392846228098543	0.34563061702307	"SELE/FABP3"	2
"GO:0051015"	"GO:0051015"	"actin filament binding"	"2/64"	"92/7864"	0.171992378471004	0.392846228098543	0.34563061702307	"EGFR/XIRP2"	2
"GO:0098632"	"GO:0098632"	"cell-cell adhesion mediator activity"	"1/64"	"24/7864"	0.17832318422187	0.39565085918145	0.348098163616044	"CNTN1"	1
"GO:0008047"	"GO:0008047"	"enzyme activator activity"	"4/64"	"274/7864"	0.183137583253928	0.39565085918145	0.348098163616044	"LTF/STXBP5L/EGFR/RANBP3L"	4
"GO:0030544"	"GO:0030544"	"Hsp70 protein binding"	"1/64"	"25/7864"	0.185030750064957	0.39565085918145	0.348098163616044	"SNCA"	1
"GO:0043014"	"GO:0043014"	"alpha-tubulin binding"	"1/64"	"25/7864"	0.185030750064957	0.39565085918145	0.348098163616044	"SNCA"	1
"GO:0043028"	"GO:0043028"	"cysteine-type endopeptidase regulator activity involved in apoptotic process"	"1/64"	"25/7864"	0.185030750064957	0.39565085918145	0.348098163616044	"SNCA"	1
"GO:0140359"	"GO:0140359"	"ABC-type transporter activity"	"1/64"	"25/7864"	0.185030750064957	0.39565085918145	0.348098163616044	"ABCA8"	1
"GO:0050661"	"GO:0050661"	"NADP binding"	"1/64"	"26/7864"	0.191684408949488	0.405563854724707	0.356819730786859	"FMO3"	1
"GO:0008028"	"GO:0008028"	"monocarboxylic acid transmembrane transporter activity"	"1/64"	"28/7864"	0.204831708179089	0.428866388999967	0.377321567698321	"TSPO2"	1
"GO:0005507"	"GO:0005507"	"copper ion binding"	"1/64"	"29/7864"	0.211326191420097	0.433380783787701	0.381293384008032	"SNCA"	1
"GO:0008134"	"GO:0008134"	"transcription factor binding"	"4/64"	"292/7864"	0.213285668918368	0.433380783787701	0.381293384008032	"MDFI/SIX3/IFI27/LMO1"	4
"GO:0016773"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"4/64"	"294/7864"	0.216722426438983	0.433380783787701	0.381293384008032	"PDK4/CCL2/KDR/EGFR"	4
"GO:0017022"	"GO:0017022"	"myosin binding"	"1/64"	"30/7864"	0.217768453545063	0.433380783787701	0.381293384008032	"STXBP5L"	1
"GO:0098631"	"GO:0098631"	"cell adhesion mediator activity"	"1/64"	"30/7864"	0.217768453545063	0.433380783787701	0.381293384008032	"CNTN1"	1
"GO:0003779"	"GO:0003779"	"actin binding"	"3/64"	"199/7864"	0.219972798071408	0.433475807964246	0.381376987368386	"SNCA/EGFR/XIRP2"	3
"GO:0001540"	"GO:0001540"	"amyloid-beta binding"	"1/64"	"31/7864"	0.224158907843393	0.437076328694155	0.384544766800828	"C1QA"	1
"GO:0001664"	"GO:0001664"	"G protein-coupled receptor binding"	"2/64"	"111/7864"	0.228317842887376	0.437076328694155	0.384544766800828	"CCL2/CCL1"	2
"GO:0015485"	"GO:0015485"	"cholesterol binding"	"1/64"	"32/7864"	0.230497964385972	0.437076328694155	0.384544766800828	"TSPO2"	1
"GO:0033293"	"GO:0033293"	"monocarboxylic acid binding"	"1/64"	"32/7864"	0.230497964385972	0.437076328694155	0.384544766800828	"FABP3"	1
"GO:0019905"	"GO:0019905"	"syntaxin binding"	"1/64"	"33/7864"	0.236786030049826	0.444803663925374	0.391343364961837	"STXBP5L"	1
"GO:0035091"	"GO:0035091"	"phosphatidylinositol binding"	"2/64"	"116/7864"	0.243399274019716	0.448837193375807	0.39489211043276	"PLEK2/PIRT"	2
"GO:0042277"	"GO:0042277"	"peptide binding"	"2/64"	"116/7864"	0.243399274019716	0.448837193375807	0.39489211043276	"C1QA/PPIAL4G"	2
"GO:0032934"	"GO:0032934"	"sterol binding"	"1/64"	"35/7864"	0.249210800426785	0.451273611583637	0.397035699115219	"TSPO2"	1
"GO:0043539"	"GO:0043539"	"protein serine/threonine kinase activator activity"	"1/64"	"35/7864"	0.249210800426785	0.451273611583637	0.397035699115219	"LTF"	1
"GO:0016301"	"GO:0016301"	"kinase activity"	"4/64"	"318/7864"	0.259077712524136	0.459751294045402	0.404494461375373	"PDK4/CCL2/KDR/EGFR"	4
"GO:0001618"	"GO:0001618"	"virus receptor activity"	"1/64"	"37/7864"	0.261436411038532	0.459751294045402	0.404494461375373	"EGFR"	1
"GO:0046332"	"GO:0046332"	"SMAD binding"	"1/64"	"37/7864"	0.261436411038532	0.459751294045402	0.404494461375373	"RANBP3L"	1
"GO:0051117"	"GO:0051117"	"ATPase binding"	"1/64"	"38/7864"	0.267475515381644	0.459751294045402	0.404494461375373	"EGFR"	1
"GO:0140272"	"GO:0140272"	"exogenous protein binding"	"1/64"	"38/7864"	0.267475515381644	0.459751294045402	0.404494461375373	"EGFR"	1
"GO:0005096"	"GO:0005096"	"GTPase activator activity"	"2/64"	"124/7864"	0.2676164248921	0.459751294045402	0.404494461375373	"STXBP5L/RANBP3L"	2
"GO:0004896"	"GO:0004896"	"cytokine receptor activity"	"1/64"	"42/7864"	0.291149616409372	0.487675607485699	0.429062592603285	"CRLF1"	1
"GO:0050660"	"GO:0050660"	"flavin adenine dinucleotide binding"	"1/64"	"42/7864"	0.291149616409372	0.487675607485699	0.429062592603285	"FMO3"	1
"GO:0070851"	"GO:0070851"	"growth factor receptor binding"	"1/64"	"42/7864"	0.291149616409372	0.487675607485699	0.429062592603285	"FGF5"	1
"GO:0001221"	"GO:0001221"	"transcription coregulator binding"	"1/64"	"46/7864"	0.314070179104208	0.517443491802835	0.455252718632502	"SIX3"	1
"GO:0042626"	"GO:0042626"	"ATPase-coupled transmembrane transporter activity"	"1/64"	"46/7864"	0.314070179104208	0.517443491802835	0.455252718632502	"ABCA8"	1
"GO:0015171"	"GO:0015171"	"amino acid transmembrane transporter activity"	"1/64"	"47/7864"	0.319685363107449	0.518859633008422	0.45649865590686	"TSPO2"	1
"GO:0045296"	"GO:0045296"	"cadherin binding"	"2/64"	"142/7864"	0.32200086785733	0.518859633008422	0.45649865590686	"KDR/EGFR"	2
"GO:0008092"	"GO:0008092"	"cytoskeletal protein binding"	"5/64"	"463/7864"	0.324265346462464	0.518859633008422	0.45649865590686	"FABP3/STXBP5L/SNCA/EGFR/XIRP2"	5
"GO:0043178"	"GO:0043178"	"alcohol binding"	"1/64"	"48/7864"	0.325255292333638	0.518859633008422	0.45649865590686	"TSPO2"	1
"GO:0004222"	"GO:0004222"	"metalloendopeptidase activity"	"1/64"	"49/7864"	0.330780325763864	0.519428480301068	0.456999134279023	"ADAMTS12"	1
"GO:0016616"	"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"1/64"	"49/7864"	0.330780325763864	0.519428480301068	0.456999134279023	"LDHAL6A"	1
"GO:0042562"	"GO:0042562"	"hormone binding"	"1/64"	"51/7864"	0.341697127172152	0.53241180280312	0.468422010321677	"EGFR"	1
"GO:0016614"	"GO:0016614"	"oxidoreductase activity, acting on CH-OH group of donors"	"1/64"	"52/7864"	0.347089599188148	0.536653918744752	0.472154272579829	"LDHAL6A"	1
"GO:0004620"	"GO:0004620"	"phospholipase activity"	"1/64"	"53/7864"	0.352438583526597	0.540764544189664	0.475770847990906	"PLA2G7"	1
"GO:0033218"	"GO:0033218"	"amide binding"	"2/64"	"156/7864"	0.36368895885777	0.553799096442514	0.487238796555865	"C1QA/PPIAL4G"	2
"GO:0005496"	"GO:0005496"	"steroid binding"	"1/64"	"57/7864"	0.373406507477781	0.564321112804767	0.496496187228075	"TSPO2"	1
"GO:0016810"	"GO:0016810"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	"1/64"	"59/7864"	0.383638391091146	0.571194937846817	0.50254385733577	"DPYS"	1
"GO:0052689"	"GO:0052689"	"carboxylic ester hydrolase activity"	"1/64"	"59/7864"	0.383638391091146	0.571194937846817	0.50254385733577	"PLA2G7"	1
"GO:0019955"	"GO:0019955"	"cytokine binding"	"1/64"	"60/7864"	0.388692477314101	0.573441002622809	0.504519970885739	"CRLF1"	1
"GO:0016298"	"GO:0016298"	"lipase activity"	"1/64"	"61/7864"	0.393705762994764	0.573441002622809	0.504519970885739	"PLA2G7"	1
"GO:0140375"	"GO:0140375"	"immune receptor activity"	"1/64"	"61/7864"	0.393705762994764	0.573441002622809	0.504519970885739	"CRLF1"	1
"GO:0044325"	"GO:0044325"	"transmembrane transporter binding"	"1/64"	"63/7864"	0.403611226943816	0.582648494851407	0.512620828148921	"PIRT"	1
"GO:0016772"	"GO:0016772"	"transferase activity, transferring phosphorus-containing groups"	"4/64"	"397/7864"	0.405824822284562	0.582648494851407	0.512620828148921	"PDK4/CCL2/KDR/EGFR"	4
"GO:0019903"	"GO:0019903"	"protein phosphatase binding"	"1/64"	"69/7864"	0.432381603998449	0.616373775912682	0.542292717220899	"EGFR"	1
"GO:0005178"	"GO:0005178"	"integrin binding"	"1/64"	"71/7864"	0.441664671832032	0.620801391875794	0.546188184525443	"KDR"	1
"GO:0008201"	"GO:0008201"	"heparin binding"	"1/64"	"71/7864"	0.441664671832032	0.620801391875794	0.546188184525443	"LTF"	1
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"1/64"	"73/7864"	0.45079825444065	0.62923923015674	0.553611891418342	"RPL3L"	1
"GO:0008083"	"GO:0008083"	"growth factor activity"	"1/64"	"75/7864"	0.459784721382016	0.637356751708864	0.560753779979519	"FGF5"	1
"GO:0004175"	"GO:0004175"	"endopeptidase activity"	"2/64"	"193/7864"	0.468606662424739	0.645136569502551	0.567598552900909	"LTF/ADAMTS12"	2
"GO:0016853"	"GO:0016853"	"isomerase activity"	"1/64"	"80/7864"	0.481622475900108	0.658545018067495	0.579395459729453	"PPIAL4G"	1
"GO:0004252"	"GO:0004252"	"serine-type endopeptidase activity"	"1/64"	"81/7864"	0.485884572706685	0.659883777797592	0.58057331589419	"LTF"	1
"GO:0005319"	"GO:0005319"	"lipid transporter activity"	"1/64"	"83/7864"	0.494305541723572	0.662369425909587	0.582760217610948	"ABCA8"	1
"GO:0015399"	"GO:0015399"	"primary active transmembrane transporter activity"	"1/64"	"83/7864"	0.494305541723572	0.662369425909587	0.582760217610948	"ABCA8"	1
"GO:0046943"	"GO:0046943"	"carboxylic acid transmembrane transporter activity"	"1/64"	"85/7864"	0.502590699612197	0.665642404722223	0.585639821908004	"TSPO2"	1
"GO:0005342"	"GO:0005342"	"organic acid transmembrane transporter activity"	"1/64"	"86/7864"	0.50668302449005	0.665642404722223	0.585639821908004	"TSPO2"	1
"GO:0008237"	"GO:0008237"	"metallopeptidase activity"	"1/64"	"86/7864"	0.50668302449005	0.665642404722223	0.585639821908004	"ADAMTS12"	1
"GO:0008236"	"GO:0008236"	"serine-type peptidase activity"	"1/64"	"90/7864"	0.522723487352446	0.682255980245725	0.600256636194197	"LTF"	1
"GO:0019902"	"GO:0019902"	"phosphatase binding"	"1/64"	"91/7864"	0.526652699702516	0.682949629936811	0.600866917147862	"EGFR"	1
"GO:0017171"	"GO:0017171"	"serine hydrolase activity"	"1/64"	"92/7864"	0.530550065869895	0.683593354101596	0.601433273050893	"LTF"	1
"GO:0005539"	"GO:0005539"	"glycosaminoglycan binding"	"1/64"	"94/7864"	0.538250273855548	0.685192343526412	0.60284008228561	"LTF"	1
"GO:0060090"	"GO:0060090"	"molecular adaptor activity"	"2/64"	"220/7864"	0.538608906851608	0.685192343526412	0.60284008228561	"CCL1/SNCA"	2
"GO:0000287"	"GO:0000287"	"magnesium ion binding"	"1/64"	"98/7864"	0.553279581006961	0.699428904291818	0.615365571725716	"SNCA"	1
"GO:0008270"	"GO:0008270"	"zinc ion binding"	"3/64"	"365/7864"	0.576267524054432	0.723936077093381	0.636927263428583	"PRICKLE1/SNCA/DPYS"	3
"GO:0140297"	"GO:0140297"	"DNA-binding transcription factor binding"	"2/64"	"238/7864"	0.581724256529279	0.726252022126615	0.638964858430329	"IFI27/LMO1"	2
"GO:0042393"	"GO:0042393"	"histone binding"	"1/64"	"108/7864"	0.588778174646768	0.730521068543212	0.64272081442922	"SNCA"	1
"GO:0008514"	"GO:0008514"	"organic anion transmembrane transporter activity"	"1/64"	"114/7864"	0.608728679768162	0.746063808740248	0.656395495513808	"TSPO2"	1
