"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"WP117"	"WP117"	"GPCRs, other"	"1/26"	"93/8701"	0.24406452308952	0.353098492478444	0.332785604906245	"54112"	1
"WP4746"	"WP4746"	"Thyroid hormones production and peripheral downstream signaling effects"	"1/26"	"94/8701"	0.246347785450077	0.353098492478444	0.332785604906245	"2308"	1
"WP23"	"WP23"	"B cell receptor signaling pathway"	"1/26"	"97/8701"	0.253157854507545	0.354284905994683	0.333903766971733	"2308"	1
"WP4540"	"WP4540"	"Hippo signaling regulation pathways"	"1/26"	"98/8701"	0.255414699670586	0.354284905994683	0.333903766971733	"1002"	1
"WP5090"	"WP5090"	"Complement system in neuronal development and plasticity"	"1/26"	"107/8701"	0.275433367766117	0.375988406791842	0.354358718763425	"84552"	1
"WP5345"	"WP5345"	"1p36 copy number variation syndrome"	"1/26"	"112/8701"	0.286330168722204	0.384756164220461	0.362622088677791	"64856"	1
"WP4659"	"WP4659"	"Gastrin signaling pathway"	"1/26"	"115/8701"	0.292792428730629	0.387386905705141	0.36510149007706	"2308"	1
"WP4541"	"WP4541"	"Hippo-Merlin signaling dysregulation"	"1/26"	"121/8701"	0.305548565735851	0.398139040201261	0.375235080728238	"1002"	1
"WP3915"	"WP3915"	"Angiopoietin-like protein 8 regulatory pathway"	"1/26"	"132/8701"	0.328362480127481	0.421480198372588	0.39723347949436	"2308"	1
"WP2858"	"WP2858"	"Ectoderm differentiation"	"1/26"	"142/8701"	0.348475669970153	0.428726765380259	0.404063169330232	"2300"	1
"WP2853"	"WP2853"	"Endoderm differentiation"	"1/26"	"145/8701"	0.354395822110564	0.428726765380259	0.404063169330232	"2308"	1
"WP4673"	"WP4673"	"Male infertility"	"1/26"	"145/8701"	0.354395822110564	0.428726765380259	0.404063169330232	"635"	1
"WP5224"	"WP5224"	"2q37 copy number variation syndrome"	"1/26"	"145/8701"	0.354395822110564	0.428726765380259	0.404063169330232	"666"	1
"WP51"	"WP51"	"Regulation of actin cytoskeleton"	"1/26"	"151/8701"	0.366081330961151	0.428726765380259	0.404063169330232	"7429"	1
"WP3888"	"WP3888"	"VEGFA-VEGFR2 signaling"	"2/26"	"432/8701"	0.372675852094322	0.428726765380259	0.404063169330232	"2308/1397"	2
"WP289"	"WP289"	"Myometrial relaxation and contraction pathways"	"1/26"	"156/8701"	0.375663646231354	0.428726765380259	0.404063169330232	"1264"	1
"WP5087"	"WP5087"	"Pleural mesothelioma"	"2/26"	"440/8701"	0.381407684639178	0.428726765380259	0.404063169330232	"2308/1002"	2
"WP481"	"WP481"	"Insulin signaling"	"1/26"	"160/8701"	0.383229068019762	0.428726765380259	0.404063169330232	"2308"	1
"WP4239"	"WP4239"	"Epithelial to mesenchymal transition in colorectal cancer"	"1/26"	"162/8701"	0.386978645884131	0.428726765380259	0.404063169330232	"8999"	1
"WP437"	"WP437"	"EGF/EGFR signaling pathway"	"1/26"	"163/8701"	0.388845205810002	0.428726765380259	0.404063169330232	"2308"	1
"WP5316"	"WP5316"	"Primary ovarian insufficiency"	"1/26"	"174/8701"	0.409020005287197	0.445262284236696	0.419647440467877	"2308"	1
"WP4803"	"WP4803"	"Ciliopathies"	"1/26"	"184/8701"	0.426803807683108	0.455007540864829	0.428832076457672	"51473"	1
"WP702"	"WP702"	"Metapathway biotransformation Phase I and II"	"1/26"	"185/8701"	0.428553614070362	0.455007540864829	0.428832076457672	"64816"	1
"WP5094"	"WP5094"	"Orexin receptor pathway"	"1/26"	"201/8701"	0.455861661592626	0.478098815816656	0.450594967171145	"2308"	1
"WP5124"	"WP5124"	"Alzheimer's disease"	"1/26"	"263/8701"	0.550300351905828	0.570190726071099	0.537389056395038	"79861"	1
"WP3932"	"WP3932"	"Focal adhesion: PI3K-Akt-mTOR-signaling pathway"	"1/26"	"302/8701"	0.60140276297218	0.615721876376279	0.580300911639823	"2308"	1
"WP2882"	"WP2882"	"Nuclear receptors meta-pathway"	"1/26"	"314/8701"	0.615969430449884	0.623216129631648	0.587364038942924	"2308"	1
"WP2059"	"WP2059"	"Alzheimer's disease and miRNA effects"	"1/26"	"328/8701"	0.632317251728025	0.632317251728025	0.595941595875862	"79861"	1
