"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"36" "Positive Regulation Of Protein Kinase A Signaling (GO:0010739)" "2/9" 0.0368157841447925 0.999995390672447 0 0 7.96820809248555 26.3096574405432 "ADIPOQ;IAPP"
"37" "Protein K11-linked Deubiquitination (GO:0035871)" "2/9" 0.0368157841447925 0.999995390672447 0 0 7.96820809248555 26.3096574405432 "OTUD7A;OTUD3"
"38" "Proteolysis (GO:0006508)" "18/330" 0.0400405283982464 0.999995390672447 0 0 1.62101729631315 5.21621178743394 "FCN2;FCN3;MMP7;HTRA4;MMP3;KLK4;MMEL1;PRSS56;CPN1;MMP12;ADAM2;ADAMTS2;F9;ADAMTS3;ADAMTS19;CAPN10;MMP23B;TLL1"
"39" "Extracellular Matrix Organization (GO:0030198)" "11/176" 0.0434530292162351 0.999995390672447 0 0 1.86832601268912 5.85920996293444 "MMP12;ADAMTS2;ADAMTS3;MMP7;IBSP;ADAMTS19;MMP23B;MMP3;KLK4;TLL1;MMP10"
"40" "Protein Alkylation (GO:0008213)" "3/23" 0.0439805688397764 0.999995390672447 0 0 4.18654124457308 13.0787856605014 "PRMT8;EEF2KMT;PRDM12"
"41" "Regulation Of Opsonization (GO:1903027)" "2/10" 0.0449800956395316 0.999995390672447 0 0 6.97182080924855 21.6233476910997 "FCN2;FCN3"
"42" "Response To Prostaglandin E (GO:0034695)" "2/10" 0.0449800956395316 0.999995390672447 0 0 6.97182080924855 21.6233476910997 "SFRP1;PTGER2"
"43" "Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)" "2/10" 0.0449800956395316 0.999995390672447 0 0 6.97182080924855 21.6233476910997 "MAGI2;DACT2"
"44" "Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)" "6/75" 0.0457879266379894 0.999995390672447 0 0 2.43137007077856 7.49770057950811 "TBC1D2;TBC1D21;TBC1D10C;TBC1D24;TBC1D13;TBC1D10B"
"45" "Regulation Of Stress Fiber Assembly (GO:0051492)" "6/75" 0.0457879266379894 0.999995390672447 0 0 2.43137007077856 7.49770057950811 "NELL1;SFRP1;ASAP3;ARHGEF10L;ARHGAP28;ARHGAP6"
"46" "Defense Response To Gram-negative Bacterium (GO:0050829)" "6/75" 0.0457879266379894 0.999995390672447 0 0 2.43137007077856 7.49770057950811 "LCE3C;FCN2;DEFB119;DEFB104A;DEFB118;DEFA5"
