"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"35" "Glucagon-type Ligand Receptors R-HSA-420092" "5/33" 0.00679572045646577 0.437824126118733 0 0 4.68573377509257 23.3886630624238 "GHRHR;VIPR1;CYSLTR2;GLP2R;GNG8"
"36" "Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851" "13/165" 0.00828885559017713 0.437824126118733 0 0 2.2543557168784 10.8047738431185 "NPSR1;VIPR1;GPR25;GPR15;GLP2R;HTR4;TAAR1;NPS;GHRHR;CYSLTR2;CALCR;GNG8;INSL3"
"37" "GPCR Downstream Signaling R-HSA-388396" "35/619" 0.00846842946716991 0.437824126118733 0 0 1.59231960872192 7.59761003945664 "NPSR1;GPR25;VIPR1;CXCL9;UCMA;HTR4;QRFP;NPS;GHRHR;RGS5;GRM2;P2RY6;CYSLTR2;CCKAR;CALCR;P2RY4;NPBWR2;GNA12;ADORA1;BDKRB1;GNG8;TAS2R1;INSL3;TAS1R3;CCR2;P2RY10;GPR15;XCR1;GLP2R;TAS2R13;ARHGEF19;PPBP;OPRM1;TAAR1;CORT"
"38" "P2Y Receptors R-HSA-417957" "3/12" 0.00857758754552623 0.437824126118733 0 0 8.73151927437642 41.5498301190252 "P2RY10;P2RY6;P2RY4"
"39" "Signaling By GPCR R-HSA-372790" "38/689" 0.00918971179259708 0.437824126118733 0 0 1.55193767829713 7.27807666447719 "NPSR1;GPR25;VIPR1;CXCL9;UCMA;FZD10;HTR4;QRFP;NPS;GHRHR;RGS5;GRM2;P2RY6;CYSLTR2;CCKAR;CALCR;CCL7;P2RY4;NPBWR2;GNA12;ADORA1;BDKRB1;GNG8;TAS2R1;INSL3;WNT2;TAS1R3;CCR2;P2RY10;GPR15;XCR1;GLP2R;TAS2R13;ARHGEF19;PPBP;OPRM1;TAAR1;CORT"
"40" "Degradation Of Cysteine And Homocysteine R-HSA-1614558" "3/13" 0.0108487352291048 0.461201482830855 0 0 7.85795918367347 35.5471031932145 "TSTD1;GADL1;CSAD"
"41" "Defective B3GALTL Causes PpS R-HSA-5083635" "5/37" 0.0110633039359725 0.461201482830855 0 0 4.09916439290587 18.4631348803911 "ADAMTS16;ADAMTS4;SBSPON;THSD7A;ADAMTS20"
"42" "O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214" "5/38" 0.0123622487427372 0.485036465376805 0 0 3.97474058456323 17.46146428788 "ADAMTS16;ADAMTS4;SBSPON;THSD7A;ADAMTS20"
"43" "Class B/2 (Secretin Family Receptors) R-HSA-373080" "8/92" 0.0203280477915712 0.753267104276554 0 0 2.50202217873451 9.7472621151136 "GHRHR;VIPR1;CYSLTR2;CALCR;GLP2R;GNG8;FZD10;WNT2"
"44" "Tight Junction Interactions R-HSA-420029" "4/30" 0.0235215222146985 0.825729227221258 0 0 4.03185914902536 15.1188244456106 "CLDN22;CLDN5;CLDN9;CLDN18"
"45" "Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174" "2/8" 0.0328413649042327 0.995690472323782 0 0 8.72101449275362 29.7915648705185 "VCAN;CSPG4"
"46" "Defective CHST3 Causes SEDCJD R-HSA-3595172" "2/8" 0.0328413649042327 0.995690472323782 0 0 8.72101449275362 29.7915648705185 "VCAN;CSPG4"
"47" "Defective CHSY1 Causes TPBS R-HSA-3595177" "2/8" 0.0328413649042327 0.995690472323782 0 0 8.72101449275362 29.7915648705185 "VCAN;CSPG4"
"48" "Antimicrobial Peptides R-HSA-6803157" "7/89" 0.0462194424842962 0.999995495305945 0 0 2.23983183744286 6.88603761824108 "DEFB119;BPIFB6;RNASE7;DEFB125;ITLN1;PRSS3;CCR2"
"49" "Neuroactive ligand-receptor interaction" "23/341" 0.0041565441324873 0.822995738232485 0 0 1.91631261819941 10.5072786944268 "GRIA2;VIPR1;P2RY10;GRID2;GLP2R;OPRM1;HTR4;TAAR1;GABRG1;GABRR3;GHRHR;GRM2;CORT;P2RY6;CCKAR;CYSLTR2;CALCR;P2RY4;NPBWR2;ADORA1;BDKRB1;PRSS3;INSL3"
"50" "Cytokine-cytokine receptor interaction" "19/295" 0.0136894463599867 0.999878384541299 0 0 1.81781258188708 7.80047025302563 "CXCL9;XCR1;CTF1;EPO;IL23R;EBI3;GDF3;PPBP;IL17RE;OSMR;GDF9;CCL7;IL17F;CCL18;NODAL;CCR2;CCL15;IL17A;IL13RA1"
"51" "Model For Regulation Of MSMP Expression In Cancer Cells And Its Proangiogenic Role In Ovarian Tumors WP4397" "2/3" 0.00397934542670098 0.731672569146148 0 0 52.3396739130435 289.262427555637 "MSMP;CCR2"
"52" "Nucleotide GPCRs WP80" "3/11" 0.0066127135824876 0.731672569146148 0 0 9.8234693877551 49.3016468408431 "P2RY6;P2RY4;ADORA1"
"53" "Purinergic Signaling WP4900" "5/33" 0.00679572045646577 0.731672569146148 0 0 4.68573377509257 23.3886630624238 "PANX1;P2RY6;P2RY10;P2RY4;ADORA1"
"54" "GPCRs Class B Secretin Like WP334" "4/24" 0.0108478823962506 0.875966503497236 0 0 5.24305177111717 23.7184409954075 "GHRHR;VIPR1;CALCR;GLP2R"
"55" "GPCRs Class A Rhodopsin Like WP455" "17/259" 0.0160840878684217 0.998791572441498 0 0 1.85314244449284 7.65333898923184 "GPR25;P2RY10;XCR1;GPR15;OR1E1;OPRM1;HTR4;GPR6;P2RY6;CCKAR;CYSLTR2;P2RY4;NPBWR2;ADORA1;BDKRB1;OR2B6;CCR2"
"56" "Overview Of Proinflammatory And Profibrotic Mediators WP5095" "10/129" 0.0212472339651677 0.998791572441498 0 0 2.20969156893527 8.51069018307426 "CXCL9;CTF1;CCL7;EPO;EBI3;IL17F;PPBP;CCL18;CCL15;IL17A"
"57" "IL 17 Signaling Pathway WP2112" "4/32" 0.0291401384768739 0.998791572441498 0 0 3.74347995328922 13.2355926932398 "IL17F;IL17RE;IL17RD;IL17A"
"58" "Prostaglandin Signaling WP5088" "4/33" 0.0322221318096744 0.998791572441498 0 0 3.61420652071784 12.4151671053209 "CXCL9;IL17F;CCR2;IL17A"
"59" "Effect Of Intestinal Microbiome On Anticoagulant Response Of Vitamin K Antagonists WP5273" "2/8" 0.0328413649042327 0.998791572441498 0 0 8.72101449275362 29.7915648705185 "VDR;NR1I2"
"60" "Vitamin D Receptor Pathway WP2877" "12/186" 0.0434301921151616 0.998791572441498 0 0 1.81324213926095 5.6874160354158 "THBD;CASP14;G6PD;ORM1;KRTAP12-2;VDR;CLMN;TIMP2;BDKRB1;ALPI;ASAP2;DEFB4B"
