"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"25" "Protein-protein Interactions At Synapses R-HSA-6794362" "7/88" 0.0143563874431686 0.999996007537251 0 0 2.90106310013717 12.3108362512377 "LRRTM4;SYT10;PPFIA1;SLITRK6;SLITRK5;BEGAIN;LRRC4B"
"26" "Defects In Biotin (Btn) Metabolism R-HSA-3323169" "2/8" 0.0211376668773403 0.999996007537251 0 0 11.136546184739 42.9503028584197 "PROC;SP8"
"27" "Ligand-receptor Interactions R-HSA-5632681" "2/8" 0.0211376668773403 0.999996007537251 0 0 11.136546184739 42.9503028584197 "HHIP;IHH"
"28" "Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837" "3/21" 0.0221744416452309 0.999996007537251 0 0 5.57442528735632 21.2319542638547 "PROC;SERPINC1;SERPINA5"
"29" "Common Pathway Of Fibrin Clot Formation R-HSA-140875" "3/22" 0.0251322990270185 0.999996007537251 0 0 5.28076225045372 19.4522234630963 "PROC;SERPINC1;SERPINA5"
"30" "Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597" "2/9" 0.0266583979325504 0.999996007537251 0 0 9.54511925252029 34.5977266030126 "CHRNA2;CHRNA6"
"31" "Gap Junction Trafficking R-HSA-190828" "3/25" 0.0352096953717504 0.999996007537251 0 0 4.55995297805643 15.2595807612638 "GJB2;GJA3;GJA5"
"32" "Biotin Transport And Metabolism R-HSA-196780" "2/11" 0.0391943329329947 0.999996007537251 0 0 7.42321667622872 24.0454550131698 "PROC;SP8"
"33" "Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors R-HSA-629594" "2/11" 0.0391943329329947 0.999996007537251 0 0 7.42321667622872 24.0454550131698 "CHRNA2;CHRNA6"
"34" "Gap Junction Trafficking And Regulation R-HSA-157858" "3/27" 0.0429160083033972 0.999996007537251 0 0 4.17952586206897 13.1592805130886 "GJB2;GJA3;GJA5"
"35" "Passive Transport By Aquaporins R-HSA-432047" "2/12" 0.0461425106413214 0.999996007537251 0 0 6.68055077452668 20.5495118964147 "AQP12A;AQP2"
"36" "Presynaptic Nicotinic Acetylcholine Receptors R-HSA-622323" "2/12" 0.0461425106413214 0.999996007537251 0 0 6.68055077452668 20.5495118964147 "CHRNA2;CHRNA6"
