"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"11" "Trace-Amine Receptor Activity (GO:0001594)" "3/6" 0.0006788827103255 0.0401672270275921 0 0 29.202416918429 213.033447347992 "TAAR8;TAAR9;TAAR2"
"12" "Immunoglobulin Receptor Binding (GO:0034987)" "3/7" 0.00115869863026553 0.0587625733920377 0 0 21.9006797583082 148.058620729961 "IGHM;IGHA1;IGHA2"
"13" "Pseudouridine Synthase Activity (GO:0009982)" "3/11" 0.00494449898191991 0.219412142322696 0 0 10.9480740181269 58.1285760653189 "TRUB1;RPUSD1;PUS7L"
"14" "Endopeptidase Activity (GO:0004175)" "20/335" 0.00877140476133753 0.345983187808314 0 0 1.87227759320783 8.86759030457733 "USP17L15;MMP7;OVCH2;CLCA3P;ADAM33;KLK2;OMA1;MMEL1;ECE2;MMP12;SFRP1;ADAMTS2;F9;ADAMTS3;ADAMTS19;MMP23B;PRTN3;TLL1;RCE1;TRABD2B"
"15" "Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)" "2/5" 0.0103254589888024 0.366553794102484 0 0 19.4389140271493 88.8969275265146 "RPIA;MRI1"
"16" "Oxidoreductase Activity, Acting On A Sulfur Group Of Donors, Disulfide As Acceptor (GO:0016671)" "2/6" 0.0151487641662526 0.488891934456334 0 0 14.578431372549 61.0812413049217 "MSRB3;MSRB1"
"17" "Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)" "13/203" 0.0185316236847305 0.548227200673279 0 0 2.00908136906684 8.0127722476586 "DENND1C;DENND1B;PLEKHG2;DENND4B;DENND5B;HPS1;ARHGEF10L;RASGRP4;CYTH4;RASGEF1A;RGL4;DENND6A;MON1A"
"18" "Postsynaptic Neurotransmitter Receptor Activity (GO:0098960)" "3/19" 0.0238425504394611 0.651085031231437 0 0 5.47177114803625 20.4440880427087 "CHRNA2;CHRNA7;DRD1"
"19" "Growth Hormone Receptor Binding (GO:0005131)" "2/8" 0.0270570254921628 0.682249742147041 0 0 9.71794871794872 35.0799347103081 "CSH2;JAK1"
"20" "Phosphatidylinositol Phosphate Binding (GO:1901981)" "8/109" 0.0289991234007232 0.682249742147041 0 0 2.31885106318851 8.20986825175138 "DENND1C;LAPTM4B;DENND1B;RUBCN;OSBPL5;ARAP2;CLVS2;PLEKHN1"
"21" "Neuropeptide Receptor Activity (GO:0008188)" "4/36" 0.0307492841531061 0.682249742147041 0 0 3.65034039334342 12.7100784723864 "GALR1;TACR3;NMBR;NTSR1"
"22" "Dipeptidyl-Peptidase Activity (GO:0008239)" "2/10" 0.0416180974340012 0.831770178898731 0 0 7.28770739064857 23.169226342845 "DPP6;PRSS16"
"23" "Serine-Type Peptidase Activity (GO:0008236)" "9/142" 0.0477949362926258 0.831770178898731 0 0 1.98076746744911 6.02318819151208 "MMP12;MMP7;F9;OVCH2;KLK4;PRSS16;PRTN3;TLL1;KLK2"
"24" "Cytokine Receptor Binding (GO:0005126)" "7/100" 0.049152374730284 0.831770178898731 0 0 2.20109814687714 6.63153478865845 "SDCBP;IL11;CSH2;IL18;INHBC;PGF;JAK1"
"25" "Cytidine Deaminase Activity (GO:0004126)" "2/11" 0.0497677999691884 0.831770178898731 0 0 6.47762694821518 19.4353882760179 "APOBEC3D;CDADC1"
"26" "SUMO Is Transferred From E1 To E2 (UBE2I, UBC9) R-HSA-3065678" "3/6" 0.0006788827103255 0.225341101567427 0 0 29.202416918429 213.033447347992 "RWDD3;UBA2;SAE1"
"27" "Rab Regulation Of Trafficking R-HSA-9007101" "12/122" 0.000765165030789225 0.225341101567427 0 0 3.2117499651956 23.04565179058 "DENND1C;DENND1B;TBC1D2;DENND4B;DENND5B;HPS1;TBC1D10C;TBC1D24;TBC1D13;DENND6A;MON1A;TBC1D10B"
"28" "Lectin Pathway Of Complement Activation R-HSA-166662" "3/8" 0.00180820009686887 0.300404117096049 0 0 17.5196374622357 110.643927514097 "FCN2;FCN3;MBL2"
"29" "IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467" "4/17" 0.00204009587162002 0.300404117096049 0 0 8.99429768416153 55.7175018176679 "CNTFR;IL11;IL11RA;JAK1"
"30" "Processing And Activation Of SUMO R-HSA-3215018" "3/9" 0.00264552755771948 0.311643146299355 0 0 14.5989425981873 86.6430422132278 "RWDD3;UBA2;SAE1"
"31" "ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821" "11/131" 0.00436129706124661 0.428133994845709 0 0 2.69323394495413 14.637688178903 "ADCYAP1R1;GNG2;TAAR8;TAAR9;FSHR;PTGER2;MC5R;CRH;SCTR;DRD1;RAMP1"
"32" "G Alpha (S) Signaling Events R-HSA-418555" "12/153" 0.00515512109935884 0.433766618217479 0 0 2.50158026783096 13.1777361544442 "ADCYAP1R1;GNG2;TAAR8;TAAR9;FSHR;PTGER2;PDE4C;MC5R;CRH;SCTR;DRD1;RAMP1"
"33" "Interleukin-6 Family Signaling R-HSA-6783589" "4/24" 0.00757667202224004 0.461068347982543 0 0 5.84417549167927 28.5352459367604 "CNTFR;IL11;IL11RA;JAK1"
"34" "O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214" "5/38" 0.00810632858061048 0.461068347982543 0 0 4.43112947658402 21.3363768116341 "SPON2;ADAMTS2;POFUT2;ADAMTS3;ADAMTS19"
"35" "Creation Of C4 And C2 Activators R-HSA-166786" "3/14" 0.0101272250841888 0.461068347982543 0 0 7.96099972535018 36.5611135792999 "FCN2;FCN3;MBL2"
"36" "RHOA GTPase Cycle R-HSA-8980692" "11/147" 0.0101412482738038 0.461068347982543 0 0 2.37440411944594 10.9012316645767 "ARHGAP11A;ARHGAP32;ARHGAP11B;ARHGAP20;PGRMC2;ARHGAP40;ARAP2;ARHGAP28;ARHGEF10L;ARHGAP6;ARHGAP23"
"37" "Regulation Of Gene Expression In Endocrine-Committed (NEUROG3+) Progenitor Cells R-HSA-210746" "2/5" 0.0103254589888024 0.461068347982543 0 0 19.4389140271493 88.8969275265146 "NEUROD1;PAX4"
"38" "Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086" "2/5" 0.0103254589888024 0.461068347982543 0 0 19.4389140271493 88.8969275265146 "FCN2;FCN3"
"39" "GPCR Ligand Binding R-HSA-500792" "25/458" 0.0109591797483117 0.461068347982543 0 0 1.70521795612009 7.69663398038492 "ADCYAP1R1;SUCNR1;PTGER2;CX3CL1;GPRC6A;HCAR3;GNG2;UCN3;GALR1;DRD1;FFAR1;NTSR1;GPR17;GABBR2;GHSR;TAAR8;TAAR9;SCTR;TACR3;NMBR;FSHR;OPN1MW3;MC5R;CRH;RAMP1"
"40" "Protein Repair R-HSA-5676934" "2/6" 0.0151487641662526 0.594841472928186 0 0 14.578431372549 61.0812413049217 "MSRB3;MSRB1"
"41" "TBC/RABGAPs R-HSA-8854214" "5/45" 0.0163305918202112 0.601169911381524 0 0 3.65435606060606 15.0366341779887 "TBC1D2;TBC1D10C;TBC1D13;TBC1D24;TBC1D10B"
"42" "Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851" "11/165" 0.0222516106151951 0.700984689279165 0 0 2.09491044124072 7.97184835412153 "ADCYAP1R1;GNG2;TAAR8;TAAR9;FSHR;PTGER2;MC5R;CRH;SCTR;DRD1;RAMP1"
"43" "GPCR Downstream Signaling R-HSA-388396" "30/619" 0.0258679440219968 0.700984689279165 0 0 1.50362953357486 5.4953911796689 "ADCYAP1R1;SUCNR1;ARHGEF26;PTGER2;ARHGEF10L;CX3CL1;GPRC6A;HCAR3;GNG2;GALR1;DRD1;FFAR1;RGS8;NTSR1;GPR17;GABBR2;GHSR;PLEKHG2;TAAR8;TAAR9;PDE4C;SCTR;TACR3;NMBR;FSHR;OPN1MW3;MC5R;CRH;RGS11;RAMP1"
"44" "Defective Factor IX Causes Hemophilia B R-HSA-9668250" "2/8" 0.0270570254921628 0.700984689279165 0 0 9.71794871794872 35.0799347103081 "F9;GGCX"
"45" "Synthesis Of diphthamide-EEF2 R-HSA-5358493" "2/8" 0.0270570254921628 0.700984689279165 0 0 9.71794871794872 35.0799347103081 "DNAJC24;DPH6"
"46" "Interleukin-18 Signaling R-HSA-9012546" "2/8" 0.0270570254921628 0.700984689279165 0 0 9.71794871794872 35.0799347103081 "IL18RAP;IL18"
"47" "Regulation Of FZD By Ubiquitination R-HSA-4641263" "3/20" 0.0273729165592883 0.700984689279165 0 0 5.14963568508975 18.5294253076523 "RSPO3;RSPO1;RSPO4"
"48" "Regulation Of Gene Expression In Beta Cells R-HSA-210745" "3/20" 0.0273729165592883 0.700984689279165 0 0 5.14963568508975 18.5294253076523 "NEUROD1;RFX6;HNF4G"
"49" "RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198" "7/89" 0.0287248993448243 0.70495690475423 0 0 2.49779449922159 8.86714789055101 "DENND1C;DENND1B;DENND4B;DENND5B;HPS1;DENND6A;MON1A"
"50" "Initial Triggering Of Complement R-HSA-166663" "3/21" 0.0311655778049394 0.734261013084373 0 0 4.86329305135952 16.868045348487 "FCN2;FCN3;MBL2"
"51" "Defective B3GALTL Causes PpS R-HSA-5083635" "4/37" 0.0335997097935526 0.76116265647702 0 0 3.53954064090221 12.0105032713032 "SPON2;ADAMTS2;ADAMTS3;ADAMTS19"
"52" "Leishmania Infection R-HSA-9658195" "14/247" 0.0372525250226873 0.812656934754177 0 0 1.76307166920485 5.80056846995724 "ADCYAP1R1;TAAR8;TAAR9;PTGER2;IL18;SCTR;GNG2;FSHR;MC5R;NOXA1;CRH;DRD1;SUGT1;RAMP1"
"53" "Gamma-carboxylation Of Protein Precursors R-HSA-159740" "2/10" 0.0416180974340012 0.867713884046819 0 0 7.28770739064857 23.169226342845 "F9;GGCX"
"54" "Regulation Of Beta-Cell Development R-HSA-186712" "4/41" 0.0464925443524197 0.867713884046819 0 0 3.15623338921372 9.68478637075139 "NEUROD1;RFX6;HNF4G;PAX4"
"55" "Class A/1 (Rhodopsin-like Receptors) R-HSA-373076" "17/327" 0.0470045586228044 0.867713884046819 0 0 1.61004082039028 4.92271701968116 "GPR17;GHSR;SUCNR1;TAAR8;TAAR9;PTGER2;TACR3;NMBR;CX3CL1;HCAR3;GALR1;FSHR;MC5R;OPN1MW3;FFAR1;DRD1;NTSR1"
"56" "Regulation Of Signaling By NODAL R-HSA-1433617" "2/11" 0.0497677999691884 0.867713884046819 0 0 6.47762694821518 19.4353882760179 "LEFTY2;CFC1"
"57" "Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854" "2/11" 0.0497677999691884 0.867713884046819 0 0 6.47762694821518 19.4353882760179 "F9;GGCX"
"58" "Interleukin-27 Signaling R-HSA-9020956" "2/11" 0.0497677999691884 0.867713884046819 0 0 6.47762694821518 19.4353882760179 "IL27;JAK1"
"59" "Neuroactive ligand-receptor interaction" "23/341" 0.00112120683478039 0.229847401129979 0 0 2.14243519661435 14.5543113775161 "GABBR2;GHSR;ADCYAP1R1;GABBR1;CHRNA2;TAAR8;TAAR9;CSH2;PTGER2;CHRNA7;SCTR;TACR3;TAAR2;GPR50;NMBR;UCN3;P2RX3;GALR1;FSHR;MC5R;CRH;DRD1;NTSR1"
"60" "Maturity onset diabetes of the young" "4/26" 0.0101165155632942 0.999941128120589 0 0 5.31233667996149 24.402675327787 "NEUROD1;RFX6;HNF4G;PAX4"
"61" "Cytokine-cytokine receptor interaction" "16/295" 0.0385175916169316 0.999941128120589 0 0 1.68384777242076 5.48368637485645 "CNTFR;IL11;IL25;IFNA16;IL11RA;CSH2;IL18;GDF1;IL36G;IL27;TNFRSF11B;INHBC;CX3CL1;IL18RAP;LTA;IFNL3"
"62" "NOD-like receptor signaling pathway" "11/181" 0.0398615290950774 0.999941128120589 0 0 1.89615938118367 6.11007705277664 "GPRC6A;NLRP12;NLRP6;IFNA16;DEFA5;CARD9;IL18;SUGT1;ATG12;JAK1;GBP3"
"63" "ncRNAs Involved In STAT3 Signaling In Hepatocellular Carcinoma WP4337" "3/13" 0.00815615875594963 0.998775827863968 0 0 8.75755287009063 42.1149137794265 "IL11;IL11RA;JAK1"
"64" "Peptide GPCRs WP24" "7/72" 0.00989789341283452 0.998775827863968 0 0 3.15384615384615 14.5563666595166 "GHSR;FSHR;GALR1;MC5R;TACR3;NMBR;NTSR1"
"65" "Nucleotide Binding Oligomerization Domain NOD Pathway WP1433" "5/41" 0.0111584699239382 0.998775827863968 0 0 4.06123737373737 18.2575218096418 "NLRP12;NLRP10;CARD9;IL18;SUGT1"
"66" "Pancreatic Cancer Subtypes WP5390" "5/48" 0.0211137099808764 0.998775827863968 0 0 3.39887244538407 13.1122812200287 "SPRR3;SERPINB4;TSPAN8;CEACAM6;ANXA10"
"67" "GPCRs Class A Rhodopsin Like WP455" "15/259" 0.027039433317032 0.998775827863968 0 0 1.80558007566204 6.51897280773953 "GPR17;GHSR;SUCNR1;PTGER2;GPR50;NMBR;HCAR3;GALR1;FSHR;MC5R;RGL4;FFAR1;DRD1;OR7C2;NTSR1"
"68" "Cell Differentiation Index WP2029" "2/8" 0.0270570254921628 0.998775827863968 0 0 9.71794871794872 35.0799347103081 "TLX3;LEFTY2"
"69" "15Q13 3 Copy Number Variation Syndrome WP4942" "3/20" 0.0273729165592883 0.998775827863968 0 0 5.14963568508975 18.5294253076523 "ARHGAP11B;CHRNA7;OTUD7A"
"70" "Overview Of Proinflammatory And Profibrotic Mediators WP5095" "9/129" 0.0284198550795546 0.998775827863968 0 0 2.1968368902439 7.82220518091475 "IL11;IL25;IFNA16;IL18;LTA;IL36G;IL27;IFNL3;CX3CL1"
"71" "Type III Interferon Signaling WP2113" "2/10" 0.0416180974340012 0.998775827863968 0 0 7.28770739064857 23.169226342845 "IFNL3;JAK1"
"72" "Leptin And Adiponectin WP3934" "2/10" 0.0416180974340012 0.998775827863968 0 0 7.28770739064857 23.169226342845 "ADIPOQ;PRKAB1"
