"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"33" "Cellular Response To Chemokine (GO:1990869)" "6/59" 0.0212434511815639 0.955349913641779 0 0 2.97077018249304 11.4425351510758 "CXCL9;CCL7;PPBP;CCL18;CCR2;CCL15"
"34" "Regulation Of Response To Wounding (GO:1903034)" "2/7" 0.0252405828810988 0.955349913641779 0 0 10.4657608695652 38.5066964481582 "VIL1;CADM4"
"35" "Negative Regulation Of RNA Catabolic Process (GO:1902369)" "2/7" 0.0252405828810988 0.955349913641779 0 0 10.4657608695652 38.5066964481582 "PKP3;NRDE2"
"36" "Regulation Of Activation Of Janus Kinase Activity (GO:0010533)" "2/7" 0.0252405828810988 0.955349913641779 0 0 10.4657608695652 38.5066964481582 "CD300A;IL23R"
"37" "Detection Of Mechanical Stimulus (GO:0050982)" "3/18" 0.0270035023758536 0.955349913641779 0 0 5.23727891156463 18.9159448112621 "CSRP3;PKD2;PKD1"
"38" "Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)" "3/18" 0.0270035023758536 0.955349913641779 0 0 5.23727891156463 18.9159448112621 "PKD2;PKD1;STOX1"
"39" "Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)" "3/18" 0.0270035023758536 0.955349913641779 0 0 5.23727891156463 18.9159448112621 "CD300A;GNA12;PPP1R14D"
"40" "Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)" "3/19" 0.0312083591450022 0.955349913641779 0 0 4.90969387755102 17.0222489090543 "IL23R;EBI3;NKAP"
"41" "Embryonic Placenta Development (GO:0001892)" "2/8" 0.0328413649042327 0.955349913641779 0 0 8.72101449275362 29.7915648705185 "PKD2;PKD1"
"42" "Sympathetic Ganglion Development (GO:0061549)" "2/8" 0.0328413649042327 0.955349913641779 0 0 8.72101449275362 29.7915648705185 "NELL1;SEMA3A"
"43" "Inner Ear Receptor Cell Development (GO:0060119)" "2/8" 0.0328413649042327 0.955349913641779 0 0 8.72101449275362 29.7915648705185 "GRXCR1;USH1C"
"44" "Negative Regulation Of Cytoplasmic Translation (GO:2000766)" "2/8" 0.0328413649042327 0.955349913641779 0 0 8.72101449275362 29.7915648705185 "CPEB2;CPEB4"
"45" "Positive Regulation Of Protein Processing (GO:0010954)" "3/20" 0.0357350338455058 0.955349913641779 0 0 4.62064825930372 15.3942613941587 "GSN;RHBDD1;NLRC4"
"46" "Negative Regulation Of Cellular Catabolic Process (GO:0031330)" "6/67" 0.0368660069036112 0.955349913641779 0 0 2.58008599838753 8.51548450128672 "RPTOR;TIMP2;MTMR9;TIMP1;NRDE2;MAGEA3"
"47" "Glutamate Receptor Signaling Pathway (GO:0007215)" "4/35" 0.0389376224967733 0.955349913641779 0 0 3.38068031994375 10.9729930358378 "GRIA2;GRM2;GRID2;CPEB4"
"48" "Neuropeptide Signaling Pathway (GO:0007218)" "6/68" 0.0392245538030666 0.955349913641779 0 0 2.53833950290851 8.22029154288204 "NPSR1;CYSLTR2;NPBWR2;AGRP;OPRM1;QRFP"
"49" "Regulation Of Long-Term Synaptic Depression (GO:1900452)" "2/9" 0.0412081820483707 0.955349913641779 0 0 7.47476708074534 23.8379175987094 "GRID2;CBLN1"
"50" "Cellular Response To Purine-Containing Compound (GO:0071415)" "2/9" 0.0412081820483707 0.955349913641779 0 0 7.47476708074534 23.8379175987094 "P2RY6;RYR3"
"51" "Positive Regulation Of Vasculogenesis (GO:2001214)" "2/9" 0.0412081820483707 0.955349913641779 0 0 7.47476708074534 23.8379175987094 "TMEM100;RIN2"
"52" "Receptor Signaling Pathway Via JAK-STAT (GO:0007259)" "4/36" 0.0425722516344713 0.955349913641779 0 0 3.27486376021798 10.3372797432371 "PKD2;IFNL4;PKD1;CCR2"
"53" "Sensory Organ Development (GO:0007423)" "6/70" 0.0442235202677208 0.955349913641779 0 0 2.45876024590164 7.66764013545107 "NTF4;RS1;SCO2;MAB21L1;POLR2D;GDF3"
"54" "Positive Regulation Of Phosphatase Activity (GO:0010922)" "3/22" 0.0457372386228939 0.955349913641779 0 0 4.13383458646617 12.7522284689004 "CD300A;GNA12;MTMR9"
"55" "Regulation Of Ossification (GO:0030278)" "4/37" 0.0463915225929285 0.955349913641779 0 0 3.17546032532409 9.75069085457947 "NELL1;AHSG;SOX11;SOST"
"56" "Skeletal System Development (GO:0001501)" "10/149" 0.0496323623678342 0.955349913641779 0 0 1.88977389516958 5.67520302266979 "EXT1;ADAMTS4;UCMA;AHSG;LECT2;POLR2D;IL17F;GDF3;PKD1;FGFR1"
