"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"25" "Regulation Of Protein Targeting To Membrane (GO:0090313)" "3/28" 0.0267413009691435 0.864124989093022 0 0 5.0563282937365 18.3117257897368 "CEMIP;KCNE1;MIEF2"
"26" "Hematopoietic Progenitor Cell Differentiation (GO:0002244)" "3/28" 0.0267413009691435 0.864124989093022 0 0 5.0563282937365 18.3117257897368 "LMBR1L;PLEK;FSTL3"
"27" "Primary Neural Tube Formation (GO:0014020)" "3/28" 0.0267413009691435 0.864124989093022 0 0 5.0563282937365 18.3117257897368 "STIL;DEAF1;COBL"
"28" "Tube Closure (GO:0060606)" "3/29" 0.0293243878127376 0.864124989093022 0 0 4.86160491776043 17.1582360902165 "STIL;DEAF1;COBL"
"29" "Regulation Of Tube Diameter (GO:0035296)" "2/12" 0.0306362501287877 0.864124989093022 0 0 8.41551724137931 29.3328855936296 "NPPB;NPR1"
"30" "Secretion (GO:0046903)" "2/12" 0.0306362501287877 0.864124989093022 0 0 8.41551724137931 29.3328855936296 "NPPB;NPR1"
"31" "Vascular Process In Circulatory System (GO:0003018)" "2/12" 0.0306362501287877 0.864124989093022 0 0 8.41551724137931 29.3328855936296 "NPPB;NPR1"
"32" "Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)" "2/12" 0.0306362501287877 0.864124989093022 0 0 8.41551724137931 29.3328855936296 "PPP3R1;GPR35"
"33" "Positive Regulation Of Vasoconstriction (GO:0045907)" "2/12" 0.0306362501287877 0.864124989093022 0 0 8.41551724137931 29.3328855936296 "TBXA2R;TRPM4"
"34" "Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)" "3/30" 0.0320344937514181 0.864124989093022 0 0 4.68130549556036 16.1081008208983 "PPP3R1;GPR35;THADA"
"35" "Activation Of GTPase Activity (GO:0090630)" "6/102" 0.0320956792878098 0.864124989093022 0 0 2.64103260869565 9.08260056543153 "TBC1D3B;AGAP5;NTRK3;SGSM2;ARHGEF19;TBC1D10B"
"36" "Embryonic Organ Development (GO:0048568)" "5/77" 0.0338245735125453 0.864124989093022 0 0 2.93173053747891 9.92850398335043 "STIL;NKX2-6;COBL;TBC1D23;TEAD1"
"37" "Positive Regulation Of JNK Cascade (GO:0046330)" "5/77" 0.0338245735125453 0.864124989093022 0 0 2.93173053747891 9.92850398335043 "MAPKBP1;FZD7;TAOK2;MAPK8IP3;ANKRD6"
"38" "Body Fluid Secretion (GO:0007589)" "2/13" 0.0356573932697964 0.864124989093022 0 0 7.65007836990596 25.5038218506329 "NPPB;NPR1"
"39" "Signal Peptide Processing (GO:0006465)" "2/13" 0.0356573932697964 0.864124989093022 0 0 7.65007836990596 25.5038218506329 "IMMP1L;IMMP2L"
"40" "Killing By Host Of Symbiont Cells (GO:0051873)" "2/13" 0.0356573932697964 0.864124989093022 0 0 7.65007836990596 25.5038218506329 "CFHR5;ROMO1"
"41" "Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774)" "2/13" 0.0356573932697964 0.864124989093022 0 0 7.65007836990596 25.5038218506329 "GCG;TRPM4"
"42" "Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)" "17/452" 0.0368897370831863 0.864124989093022 0 0 1.66235568184727 5.4854776753185 "ZNF341;BRD1;FZD7;ZNF66;FOXN2;TAF5L;ESR2;TGFBR1;GLI4;TAF6L;SBNO1;LYL1;ZNHIT1;POFUT1;PSPC1;ZNF723;ZNF653"
"43" "miRNA Processing (GO:0035196)" "3/32" 0.0378325348382339 0.864124989093022 0 0 4.35800997989126 14.2706777556905 "PUS10;ZC3H7B;TARBP2"
"44" "Neural Tube Closure (GO:0001843)" "3/32" 0.0378325348382339 0.864124989093022 0 0 4.35800997989126 14.2706777556905 "STIL;DEAF1;COBL"
"45" "Monoubiquitinated Protein Deubiquitination (GO:0035520)" "3/33" 0.0409184064928383 0.864124989093022 0 0 4.21252699784017 13.4639746596506 "TAF6L;USP16;TAF5L"
"46" "Peptide Metabolic Process (GO:0006518)" "4/56" 0.0413330987677428 0.864124989093022 0 0 3.24375624375624 10.334904770563 "IMMP1L;IMMP2L;ADAMTS13;CARNMT1"
"47" "Inorganic Anion Transport (GO:0015698)" "4/58" 0.0460723438868141 0.864124989093022 0 0 3.12329645662979 9.61207735015677 "SLC13A4;TTYH3;ANO9;XPR1"
"48" "Cellular Response To Sterol (GO:0036315)" "2/15" 0.0465598522502579 0.864124989093022 0 0 6.4724801061008 19.8512042449764 "GRAMD1A;INSIG2"
"49" "Intracellular Sterol Transport (GO:0032366)" "2/15" 0.0465598522502579 0.864124989093022 0 0 6.4724801061008 19.8512042449764 "GRAMD1A;OSBP"
"50" "Positive Regulation Of Secretion (GO:0051047)" "2/15" 0.0465598522502579 0.864124989093022 0 0 6.4724801061008 19.8512042449764 "NPPB;NPR1"
"51" "Glutamate Receptor Signaling Pathway (GO:0007215)" "3/35" 0.0474574719860327 0.864124989093022 0 0 3.94883909287257 12.0357507640469 "GRIN2A;GRID2;GRIA3"
