"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"11" "tRNA Pseudouridine Synthesis (GO:0031119)" "3/5" 0.00531403000711719 0.999932077896224 0 0 16.2470414201183 85.0923324734866 "PUS3;RPUSD4;PUSL1"
"12" "Coenzyme A Metabolic Process (GO:0015936)" "5/15" 0.00630649501804116 0.999932077896224 0 0 5.41972748815166 27.4572891072654 "SLC25A16;NUDT8;PANK1;PPCS;COASY"
"13" "Coenzyme A Biosynthetic Process (GO:0015937)" "4/10" 0.00708653277564241 0.999932077896224 0 0 7.22360371028222 35.7536533944051 "SLC25A16;PANK1;PPCS;COASY"
"14" "Purine Nucleoside Bisphosphate Biosynthetic Process (GO:0034033)" "4/10" 0.00708653277564241 0.999932077896224 0 0 7.22360371028222 35.7536533944051 "SLC25A16;PANK1;PPCS;COASY"
"15" "Ribonucleoside Bisphosphate Biosynthetic Process (GO:0034030)" "4/10" 0.00708653277564241 0.999932077896224 0 0 7.22360371028222 35.7536533944051 "SLC25A16;PANK1;PPCS;COASY"
"16" "Organic Anion Transport (GO:0015711)" "15/89" 0.0074890718788966 0.999932077896224 0 0 2.20254968914087 10.7799618585172 "SLC23A2;SLC35B2;SLC2A14;SLC4A10;SLC2A2;SLC4A11;SLC4A1;CYB5R2;SLC22A13;CYB5R4;SLC25A41;CYB5RL;SLC25A42;SLC25A25;SLC22A11"
"17" "tRNA Methylation (GO:0030488)" "8/36" 0.00917995165286076 0.999932077896224 0 0 3.09944891903349 14.53868838304 "TRMT10B;METTL1;TRMT6;THUMPD2;TRMT12;WDR6;TRMT61A;TRMT61B"
"18" "Cellular Response To Gonadotropin Stimulus (GO:0071371)" "3/6" 0.00996050291444583 0.999932077896224 0 0 10.8307692307692 49.9203986389301 "LHCGR;WT1;NSMF"
"19" "Dendrite Arborization (GO:0140059)" "3/6" 0.00996050291444583 0.999932077896224 0 0 10.8307692307692 49.9203986389301 "SEMA3A;TAOK2;PTN"
"20" "Dorsal Aorta Development (GO:0035907)" "3/6" 0.00996050291444583 0.999932077896224 0 0 10.8307692307692 49.9203986389301 "DLL4;HEY1;HEY2"
"21" "Dorsal Aorta Morphogenesis (GO:0035912)" "3/6" 0.00996050291444583 0.999932077896224 0 0 10.8307692307692 49.9203986389301 "DLL4;HEY1;HEY2"
"22" "Cardiac Atrium Morphogenesis (GO:0003209)" "5/18" 0.0145395616394562 0.999932077896224 0 0 4.16833758658403 17.6357442812796 "DLL4;SHOX2;HEY2;PROX1;MYH6"
"23" "Glucose Import (GO:0046323)" "4/12" 0.0145653536235319 0.999932077896224 0 0 5.41711071640024 22.9095549884718 "SLC2A14;SLC2A2;ZDHHC7;HNF1A"
"24" "ADP Transport (GO:0015866)" "3/7" 0.016341106250224 0.999932077896224 0 0 8.12263313609467 33.4170934078793 "SLC25A41;SLC25A42;SLC25A25"
"25" "Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)" "3/7" 0.016341106250224 0.999932077896224 0 0 8.12263313609467 33.4170934078793 "EXT1;NDST2;HS2ST1"
"26" "Mitochondrial tRNA Modification (GO:0070900)" "3/7" 0.016341106250224 0.999932077896224 0 0 8.12263313609467 33.4170934078793 "RPUSD4;PUS1;TRMT61B"
"27" "Olefinic Compound Biosynthetic Process (GO:0120255)" "3/7" 0.016341106250224 0.999932077896224 0 0 8.12263313609467 33.4170934078793 "CYP11B1;FSHB;HSD17B1"
"28" "Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)" "3/7" 0.016341106250224 0.999932077896224 0 0 8.12263313609467 33.4170934078793 "GHRHR;PHIP;IGF1"
"29" "Cardiac Ventricle Development (GO:0003231)" "5/19" 0.0183860224529731 0.999932077896224 0 0 3.87038761002031 15.4667057709863 "DLL4;HEY1;TMEM65;HEY2;GATA3"
"30" "Insulin Secretion (GO:0030073)" "5/19" 0.0183860224529731 0.999932077896224 0 0 3.87038761002031 15.4667057709863 "CYB5R4;SLC30A8;PTPRN;FAM3B;KLRG1"
"31" "Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)" "5/19" 0.0183860224529731 0.999932077896224 0 0 3.87038761002031 15.4667057709863 "GHRHR;CILP;PHIP;IGF1;IGFBP6"
"32" "Lipid Oxidation (GO:0034440)" "4/13" 0.0196529438309098 0.999932077896224 0 0 4.81494638510624 18.920467306173 "ACSM1;ALOX15;ADIPOR2;ALOX15B"
"33" "Mitochondrial DNA Metabolic Process (GO:0032042)" "4/13" 0.0196529438309098 0.999932077896224 0 0 4.81494638510624 18.920467306173 "RRM1;ENDOG;PRIMPOL;POLG"
"34" "Regulation Of Dendrite Development (GO:0050773)" "8/41" 0.0199221020064486 0.999932077896224 0 0 2.62911608668285 10.295422752542 "CAMK1D;CDKL5;NSMF;PTN;RTN4IP1;CAMSAP2;PACSIN1;ZDHHC15"
"35" "Smoothened Signaling Pathway (GO:0007224)" "7/34" 0.0217313245780288 0.999932077896224 0 0 2.81094855234832 10.7631234978144 "DISP2;DYRK2;PTCHD1;DHH;KIAA0586;MAP3K10;TTBK2"
"36" "Negative Regulation Of Reproductive Process (GO:2000242)" "5/20" 0.0228466057367325 0.999932077896224 0 0 3.61216429699842 13.6501980884176 "NPPC;WEE2;IGF1;NODAL;SPAM1"
"37" "Sensory Perception Of Pain (GO:0019233)" "5/20" 0.0228466057367325 0.999932077896224 0 0 3.61216429699842 13.6501980884176 "P2RX7;MRGPRX2;KCNA2;OPRM1;KCNK4"
"38" "tRNA Modification (GO:0006400)" "11/67" 0.0242929461213614 0.999932077896224 0 0 2.13140181756412 7.923633864571 "PUS3;OSGEPL1;METTL1;ALKBH1;PUS1;TRMT6;THUMPD2;TRMT12;WDR6;PUSL1;TRMT61A"
"39" "Brown Fat Cell Differentiation (GO:0050873)" "3/8" 0.0245188712703117 0.999932077896224 0 0 6.49775147928994 24.0956910961834 "ZNF516;SLC39A13;METRNL"
"40" "Inner Ear Receptor Cell Development (GO:0060119)" "3/8" 0.0245188712703117 0.999932077896224 0 0 6.49775147928994 24.0956910961834 "LRTOMT;USH1C;TSKU"
"41" "Neuronal Action Potential (GO:0019228)" "3/8" 0.0245188712703117 0.999932077896224 0 0 6.49775147928994 24.0956910961834 "KCNA1;KCNA2;KCNMB4"
"42" "Peroxisome Fission (GO:0016559)" "3/8" 0.0245188712703117 0.999932077896224 0 0 6.49775147928994 24.0956910961834 "PEX11A;PEX11B;PEX11G"
"43" "Regulation Of Endothelial Cell Differentiation (GO:0045601)" "3/8" 0.0245188712703117 0.999932077896224 0 0 6.49775147928994 24.0956910961834 "TMEM100;ZEB1;ATOH8"
"44" "Mitotic Cell Cycle Phase Transition (GO:0044772)" "16/111" 0.0245532437180771 0.999932077896224 0 0 1.82903053698647 6.78005397741642 "USP26;USH1C;ARPP19;USP29;PHF8;EPS8;CCND3;MELK;DBF4;LATS2;CCNY;PPME1;CACUL1;CHMP7;CCNO;CDKN3"
"45" "Liver Development (GO:0001889)" "7/35" 0.0252394925159407 0.999932077896224 0 0 2.71040925266904 9.97253167458489 "NKX2-8;CEBPG;ARID5B;LSR;PROX1;CDK5RAP3;E2F7"
"46" "Medium-Chain Fatty Acid Metabolic Process (GO:0051791)" "4/14" 0.0257079114044942 0.999932077896224 0 0 4.33321492007105 15.8637113175743 "OLAH;GLYATL2;ABHD2;OXSM"
"47" "Positive Regulation Of Mitochondrial Translation (GO:0070131)" "4/14" 0.0257079114044942 0.999932077896224 0 0 4.33321492007105 15.8637113175743 "RPUSD4;COA3;TRUB2;NGRN"
"48" "Sensory Perception (GO:0007600)" "9/51" 0.0259443016999183 0.999932077896224 0 0 2.32418561248728 8.487468645694 "P2RX7;MRGPRX2;C5AR1;KCNA2;USH1C;OPRM1;BBS4;CLRN1;KCNK4"
"49" "mRNA Methylation (GO:0080009)" "4/15" 0.0327629834833872 0.999932077896224 0 0 3.93907099413316 13.4655406900606 "METTL3;TRMT6;TRMT61A;TRMT61B"
"50" "Organelle Fission (GO:0048285)" "5/22" 0.0337242798601029 0.999932077896224 0 0 3.18685531084472 10.8019647240443 "PEX11A;PEX11B;MTFR1L;PEX11G;CORO1C"
"51" "tRNA Aminoacylation (GO:0043039)" "5/22" 0.0337242798601029 0.999932077896224 0 0 3.18685531084472 10.8019647240443 "GATC;DARS2;GATB;QRSL1;YARS2"
"52" "Ketone Biosynthetic Process (GO:0042181)" "3/9" 0.0345008366760482 0.999932077896224 0 0 5.41449704142012 18.2293754291413 "CYP11B1;FSHB;HSD17B1"
"53" "Mitochondrial DNA Replication (GO:0006264)" "3/9" 0.0345008366760482 0.999932077896224 0 0 5.41449704142012 18.2293754291413 "RRM1;POLG;PRIMPOL"
"54" "Negative Regulation Of Bone Resorption (GO:0045779)" "3/9" 0.0345008366760482 0.999932077896224 0 0 5.41449704142012 18.2293754291413 "P2RX7;CARTPT;GPR137B"
"55" "Quinone Metabolic Process (GO:1901661)" "3/9" 0.0345008366760482 0.999932077896224 0 0 5.41449704142012 18.2293754291413 "VKORC1;NQO1;NQO2"
"56" "Regulation Of Hair Cycle (GO:0042634)" "3/9" 0.0345008366760482 0.999932077896224 0 0 5.41449704142012 18.2293754291413 "PER1;TRPV3;TSKU"
"57" "G1/S Transition Of Mitotic Cell Cycle (GO:0000082)" "10/63" 0.0379703942537186 0.999932077896224 0 0 2.04643549815581 6.693785167032 "NPAT;CDK18;CCND3;USP26;DBF4;LATS2;CACUL1;USP29;PHF8;CDKN3"
"58" "Hepaticobiliary System Development (GO:0061008)" "5/23" 0.0401840040292838 0.999932077896224 0 0 3.00964323328067 9.67385492914496 "NKX2-8;CEBPG;LSR;PROX1;CDK5RAP3"
"59" "Protein O-linked Mannosylation (GO:0035269)" "4/16" 0.0408365178678009 0.999932077896224 0 0 3.61061772251826 11.5474001600161 "POMT2;DPM3;POMT1;TMTC2"
"60" "Vitamin Transport (GO:0051180)" "7/39" 0.0430884288948059 0.999932077896224 0 0 2.37108911625148 7.45589159692615 "SLC5A6;SLC23A2;SLC2A14;SLC2A2;SLC25A32;SLC19A2;CD320"
"61" "UDP-N-acetylglucosamine Metabolic Process (GO:0006047)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "GFPT2;GFPT1;B4GALNT2"
"62" "Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "GIGYF1;IGF1;GIGYF2"
"63" "Mitotic DNA Replication (GO:1902969)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "RECQL5;GINS3;TK1"
"64" "Negative Regulation Of Inclusion Body Assembly (GO:0090084)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "DNAJB6;SACS;DNAJB8"
"65" "Positive Regulation Of DNA-templated DNA Replication (GO:2000105)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "DBF4;ENDOG;E2F7"
"66" "Positive Regulation Of Dendrite Development (GO:1900006)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "PTN;PACSIN1;ZDHHC15"
"67" "Regulation Of Axon Regeneration (GO:0048679)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "STK24;OCRL;PTN"
"68" "Regulation Of Inclusion Body Assembly (GO:0090083)" "3/10" 0.0462498426387621 0.999932077896224 0 0 4.6407438715131 14.2642415246967 "DNAJB6;SACS;DNAJB8"
"69" "Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)" "15/111" 0.0473345084214411 0.999932077896224 0 0 1.69575014898689 5.17291242656597 "CDKN1C;ZNF451;SKOR2;WFIKKN1;TET1;STK11;EID2;DAB2;LATS2;CILP;SAP30L;SNX25;ZNF703;SPRY1;DAND5"
"70" "Peroxisome Organization (GO:0007031)" "5/24" 0.0473429331924573 0.999932077896224 0 0 2.85108505861811 8.69677228778785 "ABCD2;PEX11A;PEX11B;PEX12;PEX11G"
"71" "Notch Signaling Pathway (GO:0007219)" "7/40" 0.0485630271944645 0.999932077896224 0 0 2.29911211761746 6.95456767928035 "DLL4;ADAM17;HEY1;CRTC1;HEY2;SORBS2;SUSD5"
"72" "Aorta Morphogenesis (GO:0035909)" "4/17" 0.0499333570599276 0.999932077896224 0 0 3.33269572345949 9.98830911245153 "DLL4;HEY1;HEY2;PROX1"
"73" "Branched-Chain Amino Acid Catabolic Process (GO:0009083)" "4/17" 0.0499333570599276 0.999932077896224 0 0 3.33269572345949 9.98830911245153 "BCKDK;ALDH6A1;HIBADH;IVD"
"74" "Intracellular Zinc Ion Homeostasis (GO:0006882)" "4/17" 0.0499333570599276 0.999932077896224 0 0 3.33269572345949 9.98830911245153 "SLC30A8;SLC30A5;SLC39A13;SLC39A7"
