"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"35" "Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314" "9/182" 0.027164516701434 0.85212035816642 0 0 2.20398173562186 7.94721363506004 "GRIN2A;GNG2;GNAT3;GRIK5;RASGRF2;GNG8;ADCY1;LIN7C;GRIA3"
"36" "Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755" "5/74" 0.0291578499194499 0.85212035816642 0 0 3.0596686472382 10.81602384957 "GRIN2A;RASGRF2;ADCY1;LIN7C;GRIA3"
"37" "Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326" "3/29" 0.0293243878127376 0.85212035816642 0 0 4.86160491776043 17.1582360902165 "GNG2;GRIK5;GNG8"
"38" "Signaling By GPCR R-HSA-372790" "24/689" 0.0334932127858546 0.85212035816642 0 0 1.54069336236519 5.23283013927059 "TRPC7;RGS18;GPR35;FZD7;RASGRF2;ARHGEF17;HTR1D;PTCH2;ARHGEF19;GCG;ADCY1;KALRN;SSTR5;HCAR2;PPP3R1;GNG2;GNAT3;TBXA2R;DHX34;DGKQ;OPN1MW3;GNG8;ACKR2;AGTR2"
"39" "Adenylate Cyclase Inhibitory Pathway R-HSA-170670" "2/13" 0.0356573932697964 0.85212035816642 0 0 7.65007836990596 25.5038218506329 "GNAT3;ADCY1"
"40" "Glucagon-type Ligand Receptors R-HSA-420092" "3/33" 0.0409184064928383 0.85212035816642 0 0 4.21252699784017 13.4639746596506 "GNG2;GNG8;GCG"
"41" "NRAGE Signals Death Thru JNK R-HSA-193648" "4/57" 0.0436664348575014 0.85212035816642 0 0 3.18238993710692 9.96462157140523 "RASGRF2;ARHGEF17;ARHGEF19;KALRN"
"42" "Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123" "2/15" 0.0465598522502579 0.85212035816642 0 0 6.4724801061008 19.8512042449764 "HPGD;PTGDS"
"43" "GABA Receptor Activation R-HSA-977443" "4/59" 0.0485507061903456 0.85212035816642 0 0 3.06635182998819 9.27616362498776 "GNG2;GNAT3;GNG8;ADCY1"
"44" "cAMP signaling pathway" "11/216" 0.0127503440402307 0.999614765083592 0 0 2.27948539265612 9.94356439653879 "HCAR2;GRIN2A;NPR1;HHIP;HTR1D;CNGA1;ARAP3;GCG;ADCY1;GRIA3;SSTR5"
"45" "Glutamatergic synapse" "7/114" 0.017385200153057 0.999614765083592 0 0 2.76890029116527 11.2199605519424 "GRIN2A;PPP3R1;GNG2;GRIK5;GNG8;ADCY1;GRIA3"
"46" "TYROBP Causal Network In Microglia WP3945" "6/61" 0.00291359975253112 0.62642394679419 0 0 4.6195256916996 26.9704814293182 "LYL1;NRROS;PLEK;IL18;TGFBR1;TMEM106A"
"47" "GPCRs Class A Rhodopsin Like WP455" "13/259" 0.00800856904030278 0.860921171832548 0 0 2.25007627559719 10.861665357015 "P2RY11;GPR12;GPR34;GPR35;HTR1D;GPR85;GPR50;SSTR5;TBXA2R;ACKR2;AGTR2;CCR4;CCR10"
"48" "Transcription Factors Regulate miRNAs Related To Cardiac Hypertrophy WP1559" "2/8" 0.013820727009631 0.990485435690224 0 0 14.0287356321839 60.0652360660588 "PPP3R1;MYEF2"
"49" "NO cGMP PKG Mediated Neuroprotection WP4008" "4/46" 0.0219720329983069 0.997956365752105 0 0 4.01814058956916 15.3411999430305 "NPPB;GRIN2A;NPR1;CNGA1"
"50" "Eicosanoid Metabolism Via Cyclooxygenases COX WP4719" "3/31" 0.0348708579611266 0.997956365752105 0 0 4.51388460351743 15.1490653339735 "HPGD;TBXA2R;PTGDS"
"51" "Mitochondrial Complex IV Assembly WP4922" "3/34" 0.0441271946418774 0.997956365752105 0 0 4.07643001463109 12.7212296559284 "TMEM177;SURF1;HIGD1A"
