"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"33" "Protein-protein Interactions At Synapses R-HSA-6794362" "7/88" 0.0332147073296328 0.999995784877413 0 0 2.41836936402681 8.23397334426659 "SYT12;LRRTM4;LRRTM1;LRFN1;SLITRK3;LIN7B;PPFIA2"
"34" "Initial Triggering Of Complement R-HSA-166663" "3/21" 0.0347472269832304 0.999995784877413 0 0 4.65219488663772 15.6297721807607 "FCN2;FCN3;C1R"
"35" "RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185" "2/9" 0.0368157841447925 0.999995784877413 0 0 7.96820809248555 26.3096574405432 "RTKN;LIN7B"
"36" "O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214" "4/38" 0.0417756631305891 0.999995784877413 0 0 3.28593350383632 10.4342890582259 "ADAMTS2;POFUT2;ADAMTS3;ADAMTS19"
"37" "Formation Of Cornified Envelope R-HSA-6809371" "6/74" 0.043339871498605 0.999995784877413 0 0 2.4672537619699 7.74392558360888 "LCE3C;SPRR3;LCE3D;SPRR2G;KLK8;SPRR2D"
"38" "Gamma-carboxylation Of Protein Precursors R-HSA-159740" "2/10" 0.0449800956395316 0.999995784877413 0 0 6.97182080924855 21.6233476910997 "F9;GGCX"
"39" "Collagen Degradation R-HSA-1442490" "4/40" 0.0490277309191783 0.999995784877413 0 0 3.10305958132045 9.35687029915537 "MMP12;MMP7;MMP3;MMP10"
"40" "Neuroactive ligand-receptor interaction" "20/341" 0.016078866838658 0.999996020399715 0 0 1.75499412999066 7.24856360674423 "GABBR2;GABRA1;ADCYAP1R1;GABBR1;GRID2;TAAR8;NPY5R;TAAR9;CSH2;PTGER2;CHRNA7;GABRA3;NPY1R;TAAR5;TAAR2;MCHR1;UCN3;P2RX3;CRH;IAPP"
"41" "Staphylococcus aureus infection" "8/95" 0.0174255213633206 0.999996020399715 0 0 2.57618712509634 10.433092603333 "KRT33B;DEFB103B;KRT33A;C1R;DEFA5;KRT34;KRT32;DEFB4B"
"42" "Taste transduction" "7/86" 0.0297987629601953 0.999996020399715 0 0 2.4798518600409 8.71243476798387 "GABBR2;GABRA1;GABBR1;P2RX3;GABRA3;HTR3C;ASIC2"
"43" "Pancreatic Cancer Subtypes WP5390" "7/48" 0.00125425847316613 0.253360211579558 0 0 4.78769482017964 31.9875980479202 "SPRR3;SERPINB4;TSPAN8;CEACAM6;LY6D;AGR3;ANXA10"
"44" "Matrix Metalloproteinases WP129" "5/30" 0.0034381478151395 0.347252929329089 0 0 5.59680696661829 31.7496918079942 "MMP12;MMP7;MMP23B;MMP3;MMP10"
"45" "Chronic Hyperglycemia Impairment Of Neuron Function WP5283" "5/46" 0.0210344464538526 0.999965866745387 0 0 3.40985521611384 13.1674760266175 "MMP12;MMP7;MMP23B;MMP3;MMP10"
"46" "GABA Receptor Signaling WP4159" "4/31" 0.0215014405513387 0.999965866745387 0 0 4.13934514224369 15.8935759079535 "GABRA1;GABBR2;GABBR1;GABRA3"
"47" "15Q13 3 Copy Number Variation Syndrome WP4942" "3/20" 0.030550595794152 0.999965866745387 0 0 4.92610879373457 17.1840955086187 "ARHGAP11B;CHRNA7;OTUD7A"
