A	B	scaled_weight
MAR04401	L-fucose-1-phosphate[c]	0.26825327920442
6-deoxy-L-galactose[c]	MAR04402	0.644977453203373
ATP[c]	MAR04402	0.644977453203373
MAR04402	ADP[c]	0.26825327920442
MAR04402	H+[c]	0.26825327920442
MAR04402	L-fucose-1-phosphate[c]	0.26825327920442
6-deoxy-L-galactose[c]	MAR04403	0.26825327920442
ATP[c]	MAR04490	0.650362113438508
mannose[c]	MAR04490	0.650362113438508
fructose-2,6-bisphosphate[c]	MAR04706	0.796681611118936
H2O[c]	MAR04706	0.796681611118936
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.77388674860189
H+[c]	MAR08768	0.77388674860189
NADPH[c]	MAR08768	0.77388674860189
H+[c]	MAR04590	0.963675275931431
L-xylulose[c]	MAR04590	0.963675275931431
NADPH[c]	MAR04590	0.963675275931431
NAD+[c]	MAR04591	0.963675275931431
xylitol[c]	MAR04591	0.963675275931431
D-xylose[c]	MAR04592	0.704531634758491
H+[c]	MAR04592	0.704531634758491
NADPH[c]	MAR04592	0.704531634758491
MAR04592	NADP+[c]	0.822375978134222
MAR04592	xylitol[c]	0.822375978134222
NAD+[c]	MAR04593	0.724294838964412
xylitol[c]	MAR04593	0.724294838964412
D-xylose[c]	MAR04594	0.26825327920442
NADP+[c]	MAR04594	0.26825327920442
ADP[c]	MAR04595	0.711781596963551
D-xylulose-5-phosphate[c]	MAR04595	0.711781596963551
H+[c]	MAR04595	0.711781596963551
MAR04595	ATP[c]	0.724321906340724
MAR04595	D-xylulose[c]	0.724321906340724
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.807964146679064
L-xylulose[c]	MAR08342	0.807964146679064
NADH[c]	MAR08342	0.807964146679064
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.793660505229729
MAR08344	NADP+[r]	0.793660505229729
3-dehydro-L-gulonate[c]	MAR08352	0.767109257898044
H+[c]	MAR08352	0.767109257898044
NADH[c]	MAR08352	0.767109257898044
MAR08352	L-gulonate[c]	0.725064083811659
MAR08352	NAD+[c]	0.725064083811659
3-dehydro-L-gulonate[c]	MAR08353	0.725064083811663
H+[c]	MAR08353	0.725064083811663
MAR08353	CO2[c]	0.767109257898039
MAR08353	L-xylulose[c]	0.767109257898039
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.732803474391327
UDP-glucuronate[c]	MAR08727	0.732803474391327
D-glucuronate 1-phosphate[c]	MAR08728	0.73280347439132
H2O[c]	MAR08728	0.73280347439132
H2O[c]	MAR08729	0.70778712590501
UDP-glucuronate[c]	MAR08729	0.70778712590501
glucuronate[c]	MAR06537	0.725125326700508
H+[c]	MAR06537	0.725125326700508
NADPH[c]	MAR06537	0.725125326700508
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.765055826206851
H2O[c]	MAR01568	0.765055826206851
NAD+[c]	MAR01568	0.765055826206851
GSH[c]	MAR03853	0.707993858232012
methylglyoxal[c]	MAR03853	0.707993858232012
H+[c]	MAR03854	0.693782228691171
methylglyoxal[c]	MAR03854	0.693782228691171
NADH[c]	MAR03854	0.693782228691171
H+[c]	MAR03855	0.690117220673517
lactaldehyde[c]	MAR03855	0.690117220673517
NADPH[c]	MAR03855	0.690117220673517
(R)-S-lactoylglutathione[c]	MAR03857	0.688647746806517
H2O[c]	MAR03857	0.688647746806517
D-lactate[c]	MAR03859	0.904904994580847
ferricytochrome_C[m]	MAR03859	0.904904994580847
malate[m]	MAR04087	0.762932384513306
NAD+[m]	MAR04087	0.762932384513306
malate[c]	MAR04089	0.708376485461344
NADP+[c]	MAR04089	0.708376485461344
malate[m]	MAR04091	0.763195846448094
NADP+[m]	MAR04091	0.763195846448094
acetyl-CoA[c]	MAR04093	0.732474562834597
H2O[c]	MAR04093	0.732474562834597
acetyl-CoA[m]	MAR04095	0.727768178591576
H2O[m]	MAR04095	0.727768178591576
GTP[c]	MAR04101	0.677643710431505
OAA[c]	MAR04101	0.677643710431505
GTP[m]	MAR04103	0.689585623653404
OAA[m]	MAR04103	0.689585623653404
ATP[m]	MAR04143	0.744066211596171
HCO3-[m]	MAR04143	0.744066211596171
pyruvate[m]	MAR04143	0.744066211596171
CDP[c]	MAR04193	0.29626570805058
H+[c]	MAR04193	0.29626570805058
PEP[c]	MAR04193	0.29626570805058
H+[c]	MAR08497	0.702214142152491
methylglyoxal[c]	MAR08497	0.702214142152491
NADPH[c]	MAR08497	0.702214142152491
acetone[c]	MAR08498	0.934491792580277
H+[c]	MAR08498	0.934491792580277
NADPH[c]	MAR08498	0.934491792580277
O2[c]	MAR08498	0.934491792580277
H+[c]	MAR08499	0.97464113708748
hydroxyacetone[c]	MAR08499	0.97464113708748
NADPH[c]	MAR08499	0.97464113708748
O2[c]	MAR08499	0.97464113708748
H+[c]	MAR08500	0.702214142152492
hydroxyacetone[c]	MAR08500	0.702214142152492
NADPH[c]	MAR08500	0.702214142152492
H+[c]	MAR08501	0.70491262237029
methylglyoxal[c]	MAR08501	0.70491262237029
NADPH[c]	MAR08501	0.70491262237029
(R)-S-lactoylglutathione[c]	MAR08502	0.704823820493297
H+[c]	MAR08502	0.704823820493297
NADH[c]	MAR08502	0.704823820493297
MAR08502	D-lactaldehyde[c]	0.68753329291915
MAR08502	GSH[c]	0.68753329291915
MAR08502	NAD+[c]	0.68753329291915
H2O[c]	MAR08503	0.68609614515344
lactaldehyde[c]	MAR08503	0.68609614515344
NAD+[c]	MAR08503	0.68609614515344
D-lactaldehyde[c]	MAR08504	0.687218666979277
H2O[c]	MAR08504	0.687218666979277
NAD+[c]	MAR08504	0.687218666979277
H2O[m]	MAR08506	0.701288645555224
lactaldehyde[m]	MAR08506	0.701288645555224
NAD+[m]	MAR08506	0.701288645555224
NAD+[c]	MAR08507	0.797704590771546
propane-1,2-diol[c]	MAR08507	0.797704590771546
NAD+[c]	MAR08508	0.690117220673517
propane-1,2-diol[c]	MAR08508	0.690117220673517
D-lactaldehyde[c]	MAR08509	0.797704590771546
H+[c]	MAR08509	0.797704590771546
NADPH[c]	MAR08509	0.797704590771546
(R)-S-lactoylglutathione[m]	MAR08511	0.696785994744717
H2O[m]	MAR08511	0.696785994744717
D-lactate[c]	MAR08512	0.6881454655482
NAD+[c]	MAR08512	0.6881454655482
MAR08512	H+[c]	0.902003865510671
MAR08512	NADH[c]	0.902003865510671
MAR08512	pyruvate[c]	0.902003865510671
ferricytochrome_C[m]	MAR08514	0.95350094433773
L-lactate[c]	MAR08514	0.95350094433773
DHAP[c]	MAR08516	0.751153918016076
GAP[c]	MAR08517	0.752748578461967
H+[m]	MAR04280	0.798125560306644
NADH[m]	MAR04280	0.798125560306644
pyruvate[m]	MAR04280	0.798125560306644
MAR04280	L-lactate[m]	0.720335190305043
MAR04280	NAD+[m]	0.720335190305043
ATP[c]	MAR00153	0.742159934598546
CoA[c]	MAR00153	0.742159934598546
propanoate[c]	MAR00153	0.742159934598546
FAD[m]	MAR03212	0.722269640536192
propanoyl-CoA[m]	MAR03212	0.722269640536192
AMP[m]	MAR03797	0.755994810142537
PPi[m]	MAR03797	0.755994810142537
propanoyl-CoA[m]	MAR03797	0.755994810142537
MAR03797	ATP[m]	0.755994810142537
MAR03797	CoA[m]	0.755994810142537
MAR03797	propanoate[m]	0.755994810142537
2-oxobutyrate[m]	MAR03800	0.684123092901319
CoA[m]	MAR03800	0.684123092901319
NAD+[m]	MAR03800	0.684123092901319
H+[c]	MAR04105	0.798332282733578
malonyl-CoA[c]	MAR04105	0.798332282733578
H+[m]	MAR04106	0.750752003969148
malonyl-CoA[m]	MAR04106	0.750752003969148
H+[x]	MAR04107	0.811256003738094
malonyl-CoA[x]	MAR04107	0.811256003738094
3-oxopropanoate[m]	MAR04282	0.746376939925335
CoA[m]	MAR04282	0.746376939925335
NAD+[m]	MAR04282	0.746376939925335
AMP[c]	MAR04331	0.26825327920442
H+[c]	MAR04331	0.26825327920442
propanoyl-CoA[c]	MAR04331	0.26825327920442
MAR04331	CoA[c]	0.26825327920442
MAR04331	propinol adenylate[c]	0.26825327920442
ATP[c]	MAR04459	0.741284704240244
H+[c]	MAR04459	0.741284704240244
propanoate[c]	MAR04459	0.741284704240244
ATP[m]	MAR04460	0.755994810142537
H+[m]	MAR04460	0.755994810142537
propanoate[m]	MAR04460	0.755994810142537
MAR04460	PPi[m]	0.755994810142537
MAR04460	propinol adenylate[m]	0.755994810142537
acetoacetate[m]	MAR04464	0.803752503011551
H+[m]	MAR04464	0.803752503011551
hydracrylate[m]	MAR04497	0.743911053566933
NAD+[m]	MAR04497	0.743911053566933
3-hydroxypropionyl-CoA[m]	MAR04741	0.743783521134473
H2O[m]	MAR04741	0.743783521134473
H2O[c]	MAR08078	0.746458946330412
OAA[c]	MAR08078	0.746458946330412
propanoyl-CoA[c]	MAR08078	0.746458946330412
H+[m]	MAR09803	0.743783521134476
malonyl-CoA[m]	MAR09803	0.743783521134476
NADPH[m]	MAR09803	0.743783521134476
MAR09803	H2O[m]	0.724859534017566
MAR09803	NADP+[m]	0.724859534017566
MAR09803	3-oxopropionyl-CoA[m]	0.724859534017566
3-hydroxypropionyl-CoA[m]	MAR09804	0.724859534017495
NADP+[m]	MAR09804	0.724859534017495
MAR09804	H+[m]	0.743783521134476
MAR09804	NADPH[m]	0.743783521134476
MAR09804	3-oxopropionyl-CoA[m]	0.743783521134476
AKG[c]	MAR00718	0.26825327920442
FADH2[c]	MAR00718	0.26825327920442
AKG[c]	MAR00719	0.26825327920442
H+[c]	MAR00719	0.26825327920442
NADH[c]	MAR00719	0.26825327920442
acetoacetyl-CoA[c]	MAR01434	0.716794044664188
CoA[c]	MAR01434	0.716794044664188
MAR01434	acetyl-CoA[c]	0.69313254153338
acetoacetate[c]	MAR01436	0.735219377790682
ATP[c]	MAR01436	0.735219377790682
CoA[c]	MAR01436	0.735219377790682
butyryl-CoA[m]	MAR03163	0.641771740552991
FAD[m]	MAR03163	0.641771740552991
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.782219878818786
MAR04461	H+[m]	0.782219878818786
MAR04461	NADH[m]	0.782219878818786
acetoacetyl-CoA[x]	MAR04604	0.775422577346531
acetyl-CoA[x]	MAR04604	0.775422577346531
H2O[x]	MAR04604	0.775422577346531
2-hydroxybutyrate[c]	MAR05351	0.891184964671506
NAD+[c]	MAR05351	0.891184964671506
MAR05351	2-oxobutyrate[c]	0.663483916348754
MAR05351	H+[c]	0.663483916348754
MAR05351	NADH[c]	0.663483916348754
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.826008234412526
MAR07709	H2O[m]	0.826008234412526
ATP[c]	MAR04052	0.73732586058962
ribose-5-phosphate[c]	MAR04052	0.73732586058962
glucose-6-phosphate[r]	MAR04304	0.511717350744252
NADP+[r]	MAR04304	0.511717350744252
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.708623171125692
H+[c]	MAR04306	0.708623171125692
NADPH[c]	MAR04306	0.708623171125692
MAR04306	glucose-6-phosphate[c]	0.768565489767615
MAR04306	NADP+[c]	0.768565489767615
ADP[c]	MAR04350	0.79872640673976
H+[c]	MAR04350	0.79872640673976
ribose-5-phosphate[c]	MAR04350	0.79872640673976
MAR04350	ATP[c]	0.999458598834346
MAR04350	ribose[c]	0.999458598834346
ribose-5-phosphate[r]	MAR04351	0.625590865631964
MAR04351	ribulose-5-phosphate[r]	0.625590865631964
ribose-5-phosphate[c]	MAR04352	0.625590865631964
MAR04352	ribulose-5-phosphate[c]	0.625590865631964
ribose-1-phosphate[c]	MAR04354	0.705831777408772
MAR04354	ribose-5-phosphate[c]	0.699970587693084
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.701636006274256
MAR04398	acetaldehyde[c]	0.675178435983402
MAR04398	GAP[c]	0.675178435983402
D-xylulose-5-phosphate[c]	MAR04404	0.742141812927642
erythrose-4-phosphate[c]	MAR04404	0.742141812927642
MAR04404	fructose-6-phosphate[c]	0.684903099304062
MAR04404	GAP[c]	0.684903099304062
6-phospho-D-gluconate[r]	MAR04473	0.778371305623404
NADP+[r]	MAR04473	0.778371305623404
6-phospho-D-gluconate[c]	MAR04474	0.769848868062608
NADP+[c]	MAR04474	0.769848868062608
6-phospho-D-gluconate[c]	MAR04476	0.7969573024053
ADP[c]	MAR04476	0.7969573024053
H+[c]	MAR04476	0.7969573024053
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.724179514969704
MAR04477	ribulose-5-phosphate[c]	0.724179514969704
D-xylulose-5-phosphate[c]	MAR04501	0.742141812927648
ribose-5-phosphate[c]	MAR04501	0.742141812927648
MAR04501	GAP[c]	0.68490309930403
MAR04501	sedoheptulose-7-phosphate[c]	0.68490309930403
GAP[c]	MAR04565	0.700821310173143
sedoheptulose-7-phosphate[c]	MAR04565	0.700821310173143
MAR04565	erythrose-4-phosphate[c]	0.661032827409477
MAR04565	fructose-6-phosphate[c]	0.661032827409477
ADP[c]	MAR04567	0.781886268556568
H+[c]	MAR04567	0.781886268556568
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.781886268556568
MAR04567	ATP[c]	0.781886268556567
MAR04567	sedoheptulose-7-phosphate[c]	0.781886268556567
H+[c]	MAR04568	0.781886268556568
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.781886268556568
UDP[c]	MAR04568	0.781886268556568
MAR04568	sedoheptulose-7-phosphate[c]	0.781886268556568
MAR04568	UTP[c]	0.781886268556568
ATP[c]	MAR09799	0.26825327920442
sedoheptulose[c]	MAR09799	0.26825327920442
MAR09799	ADP[c]	0.26825327920442
MAR09799	H+[c]	0.26825327920442
MAR09799	sedoheptulose-7-phosphate[c]	0.26825327920442
ATP[c]	MAR09800	0.26825327920442
sedoheptulose[c]	MAR09800	0.26825327920442
MAR09800	ADP[c]	0.26825327920442
MAR09800	H+[c]	0.26825327920442
MAR09800	sedoheptulose-1-phosphate[c]	0.26825327920442
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.748153979345628
H2O[r]	MAR04623	0.748153979345628
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.766101254136882
H2O[c]	MAR04625	0.766101254136882
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.701606475531795
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.825685100166408
H+[c]	MAR04841	0.751194603113786
NADH[c]	MAR04841	0.751194603113786
ribose[c]	MAR04841	0.751194603113786
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.817653888828817
deoxyribose[c]	MAR08074	0.817653888828817
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.511717350744252
H+[r]	MAR08653	0.511717350744252
NADH[r]	MAR08653	0.511717350744252
MAR08653	glucose-6-phosphate[r]	0.683870800056648
MAR08653	NAD+[r]	0.683870800056648
ADP[c]	MAR03998	0.798032198577615
H2O[c]	MAR03998	0.798032198577615
ATP[c]	MAR04000	0.744190174846591
ADP[c]	MAR04002	0.481142338705046
MAR04002	AMP[c]	0.481142338705046
MAR04002	ATP[c]	0.481142338705046
ADP[m]	MAR04004	0.415023795068687
MAR04004	AMP[m]	0.415023795068687
MAR04004	ATP[m]	0.415023795068687
AMP[c]	MAR04010	0.809033823862774
H2O[c]	MAR04010	0.809033823862774
AMP[e]	MAR04081	0.658012843698353
H2O[e]	MAR04081	0.658012843698353
AMP[m]	MAR04082	0.760851713724588
H2O[m]	MAR04082	0.760851713724588
adenosine[c]	MAR04012	0.777969981625142
ATP[c]	MAR04012	0.777969981625142
cAMP[c]	MAR04014	0.744190174846586
H2O[c]	MAR04014	0.744190174846586
ADP[c]	MAR04020	0.26825327920442
GDP[c]	MAR04020	0.26825327920442
MAR04020	ATP[c]	0.26825327920442
MAR04020	GMP[c]	0.26825327920442
GTP[c]	MAR04022	0.743097428722524
FAICAR[c]	MAR04038	0.801565540526421
MAR04038	H2O[c]	1
MAR04038	IMP[c]	1
H2O[c]	MAR04040	0.744604002317271
IMP[c]	MAR04040	0.744604002317271
