nodeLabel	flow_class_1	flow_class_2	distance
AC005329.7	0	0	-0.0024
AC005481.5	0	0	-0.0024
AC005493.1	0	0	-0.0024
AC005513.1	0	0	-0.0024
AC005544.1	0	0	-0.0024
AC005550.3	0	0	-0.0024
AC005682.5	0	0	-0.0024
AC005740.5	0	0	-0.0024
AC005757.7	0	0	-0.0024
AC005841.1	0	0	-0.0024
AC005863.1	0	0	-0.0024
AC006035.1	0	0	-0.0024
AC006042.6	0	0	-0.0024
AC006070.12	0	0	-0.0024
AC006153.3	0	0	-0.0024
AC006159.4	0	0	-0.0024
AC006159.5	0	0	-0.0024
AC006322.1	0	0	-0.0024
AC006372.1	0	0	-0.0024
AC006377.1	0	0	-0.0024
AC006378.2	0	0	-0.0024
AC006435.1	0	0	-0.0024
AC006960.7	0	0	-0.0024
AC007050.17	0	0	-0.0024
AC007096.1	0	0	-0.0024
AC007098.1	0	0	-0.0024
AC007099.2	0	0	-0.0024
AC007242.1	0	0	-0.0024
AC007333.1	0	0	-0.0024
AC007339.1	0	0	-0.0024
AC007349.7	0	0	-0.0024
AC007365.2	0	0	-0.0024
AC007383.4	0	0	-0.0024
AC007401.2	0	0	-0.0024
AC007436.1	0	0	-0.0024
AC007450.1	0	0	-0.0024
AC007551.1	0	0	-0.0024
AC007556.3	0	0	-0.0024
AC007557.1	0	0	-0.0024
AC007557.2	0	0	-0.0024
AC007557.3	0	0	-0.0024
AC007557.4	0	0	-0.0024
AC007563.1	0	0	-0.0024
AC007563.5	0	0	-0.0024
AC007611.1	0	0	-0.0024
AC007620.3	0	0	-0.0024
AC007679.3	0	0	-0.0024
AC007750.5	0	0	-0.0024
AC008045.1	0	0	-0.0024
AC008073.9	0	0	-0.0024
AC008085.1	0	0	-0.0024
AC008174.3	0	0	-0.0024
AC008271.1	0	0	-0.0024
AC008278.3	0	0	-0.0024
AC008394.1	0	0	-0.0024
AC008410.1	0	0	-0.0024
AC008581.1	0	0	-0.0024
AC008592.4	0	0	-0.0024
AC008625.1	0	0	-0.0024
AC008671.1	0	0	-0.0024
AC008694.3	0	0	-0.0024
AC008706.1	0	0	-0.0024
AC008836.1	0	0	-0.0024
AC008869.1	0	0	-0.0024
AC008937.2	0	0	-0.0024
AC008949.1	0	0	-0.0024
AC008984.5	0	0	-0.0024
AC008984.7	0	0	-0.0024
AC009009.1	0	0	-0.0024
AC009095.4	0	0	-0.0024
AC009228.1	0	0	-0.0024
AC009299.2	0	0	-0.0024
AC009303.1	0	0	-0.0024
AC009305.1	0	0	-0.0024
AC009473.1	0	0	-0.0024
AC009505.2	0	0	-0.0024
AC009542.2	0	0	-0.0024
AC009677.1	0	0	-0.0024
AC009950.2	0	0	-0.0024
AC009997.1	0	0	-0.0024
AC010136.2	0	0	-0.0024
AC010209.1	0	0	-0.0024
AC010247.1	0	0	-0.0024
AC010295.1	0	0	-0.0024
AC010297.1	0	0	-0.0024
AC010327.2	0	0	-0.0024
AC010368.1	0	0	-0.0024
AC010368.2	0	0	-0.0024
AC010376.1	0	0	-0.0024
AC010458.1	0	0	-0.0024
AC010468.2	0	0	-0.0024
AC010492.4	0	0	-0.0024
AC010518.3	0	0	-0.0024
AC010536.1	0	0	-0.0024
AC010547.9	0	0	-0.0024
AC010609.1	0	0	-0.0024
AC010745.1	0	0	-0.0024
AC010754.1	0	0	-0.0024
AC010761.8	0	0	-0.0024
AC010907.2	0	0	-0.0024
AC010930.1	0	0	-0.0024
AC010969.1	0	0	-0.0024
AC010974.3	0	0	-0.0024
AC010976.2	0	0	-0.0024
AC010999.1	0	0	-0.0024
AC011363.1	0	0	-0.0024
AC011407.1	0	0	-0.0024
AC011410.1	0	0	-0.0024
AC011453.1	0	0	-0.0024
AC011465.1	0	0	-0.0024
AC011526.1	0	0	-0.0024
AC011558.5	0	0	-0.0024
AC011625.1	0	0	-0.0024
AC011893.3	0	0	-0.0024
AC011899.9	0	0	-0.0024
AC012047.1	0	0	-0.0024
AC012150.1	0	0	-0.0024
AC012358.7	0	0	-0.0024
AC012358.8	0	0	-0.0024
AC012360.1	0	0	-0.0024
AC012360.6	0	0	-0.0024
AC012362.3	0	0	-0.0024
AC012363.4	0	0	-0.0024
AC012457.2	0	0	-0.0024
AC012485.2	0	0	-0.0024
AC012499.1	0	0	-0.0024
AC012501.2	0	0	-0.0024
AC012507.3	0	0	-0.0024
AC012507.4	0	0	-0.0024
AC012513.6	0	0	-0.0024
AC012613.2	0	0	-0.0024
AC013268.1	0	0	-0.0024
AC013283.1	0	0	-0.0024
AC013436.6	0	0	-0.0024
AC013444.2	0	0	-0.0024
AC013468.1	0	0	-0.0024
AC013480.2	0	0	-0.0024
AC013731.1	0	0	-0.0024
AC013751.1	0	0	-0.0024
AC015849.2	0	0	-0.0024
AC015923.1	0	0	-0.0024
AC015936.3	0	0	-0.0024
AC015987.2	0	0	-0.0024
AC015989.1	0	0	-0.0024
AC015989.2	0	0	-0.0024
AC016194.1	0	0	-0.0024
AC016575.1	0	0	-0.0024
AC016644.1	0	0	-0.0024
AC016708.2	0	0	-0.0024
AC016712.1	0	0	-0.0024
AC016722.3	0	0	-0.0024
AC016738.3	0	0	-0.0024
AC016751.2	0	0	-0.0024
AC016751.3	0	0	-0.0024
AC016764.1	0	0	-0.0024
AC016894.1	0	0	-0.0024
AC017006.2	0	0	-0.0024
AC017006.3	0	0	-0.0024
AC017028.1	0	0	-0.0024
AC017076.5	0	0	-0.0024
AC017083.3	0	0	-0.0024
AC017084.1	0	0	-0.0024
AC018450.1	0	0	-0.0024
AC018690.1	0	0	-0.0024
AC018705.5	0	0	-0.0024
AC018816.3	0	0	-0.0024
AC018867.1	0	0	-0.0024
AC019048.1	0	0	-0.0024
AC019068.2	0	0	-0.0024
AC019100.3	0	0	-0.0024
AC019349.5	0	0	-0.0024
AC020594.5	0	0	-0.0024
AC020626.1	0	0	-0.0024
AC020636.1	0	0	-0.0024
AC020743.2	0	0	-0.0024
AC020900.1	0	0	-0.0024
AC020956.3	0	0	-0.0024
AC021078.1	0	0	-0.0024
AC021106.1	0	0	-0.0024
AC021818.1	0	0	-0.0024
AC022021.1	0	0	-0.0024
AC022201.4	0	0	-0.0024
AC022431.2	0	0	-0.0024
AC022498.1	0	0	-0.0024
AC022532.1	0	0	-0.0024
AC023050.1	0	0	-0.0024
AC023469.1	0	0	-0.0024
AC023481.1	0	0	-0.0024
AC023513.1	0	0	-0.0024
AC023590.1	0	0	-0.0024
AC023593.1	0	0	-0.0024
AC023818.1	0	0	-0.0024
AC024158.1	0	0	-0.0024
AC024580.1	0	0	-0.0024
AC025016.1	0	0	-0.0024
AC025470.1	0	0	-0.0024
AC025594.1	0	0	-0.0024
AC025918.2	0	0	-0.0024
AC026366.1	0	0	-0.0024
AC026703.1	0	0	-0.0024
AC027281.1	0	0	-0.0024
AC027307.1	0	0	-0.0024
AC027307.2	0	0	-0.0024
AC027807.1	0	0	-0.0024
AC034205.1	0	0	-0.0024
AC034228.3	0	0	-0.0024
AC034236.1	0	0	-0.0024
AC034236.2	0	0	-0.0024
AC036178.1	0	0	-0.0024
AC037199.1	0	0	-0.0024
AC040162.1	0	0	-0.0024
AC051649.1	0	0	-0.0024
AC051649.6	0	0	-0.0024
AC053503.6	0	0	-0.0024
AC063976.3	0	0	-0.0024
AC064871.3	0	0	-0.0024
AC064874.1	0	0	-0.0024
AC068039.4	0	0	-0.0024
AC068506.1	0	0	-0.0024
AC068570.1	0	0	-0.0024
AC069067.1	0	0	-0.0024
AC069257.8	0	0	-0.0024
AC069286.1	0	0	-0.0024
AC069287.1	0	0	-0.0024
AC069294.1	0	0	-0.0024
AC069363.1	0	0	-0.0024
AC073115.6	0	0	-0.0024
AC073130.1	0	0	-0.0024
AC073130.3	0	0	-0.0024
AC073255.1	0	0	-0.0024
AC073283.7	0	0	-0.0024
AC073342.1	0	0	-0.0024
AC073342.12	0	0	-0.0024
AC073343.1	0	0	-0.0024
AC073610.5	0	0	-0.0024
AC073957.15	0	0	-0.0024
AC074011.2	0	0	-0.0024
AC074323.1	0	0	-0.0024
AC074366.3	0	0	-0.0024
AC074389.6	0	0	-0.0024
AC074389.7	0	0	-0.0024
AC078785.1	0	0	-0.0024
AC078819.1	0	0	-0.0024
AC078855.1	0	0	-0.0024
AC079117.1	0	0	-0.0024
AC079235.1	0	0	-0.0024
AC079325.5	0	0	-0.0024
AC079354.1	0	0	-0.0024
AC079354.3	0	0	-0.0024
AC079467.1	0	0	-0.0024
AC079602.1	0	0	-0.0024
AC079603.1	0	0	-0.0024
AC079612.1	0	0	-0.0024
AC079753.1	0	0	-0.0024
AC079779.4	0	0	-0.0024
AC080032.1	0	0	-0.0024
AC080037.1	0	0	-0.0024
AC083829.1	0	0	-0.0024
AC083843.1	0	0	-0.0024
AC083939.1	0	0	-0.0024
AC084368.1	0	0	-0.0024
AC087069.1	0	0	-0.0024
AC087650.1	0	0	-0.0024
AC090099.2	0	0	-0.0024
AC090324.1	0	0	-0.0024
AC090420.1	0	0	-0.0024
AC090627.1	0	0	-0.0024
AC090644.1	0	0	-0.0024
AC090666.1	0	0	-0.0024
AC090696.2	0	0	-0.0024
AC090825.2	0	0	-0.0024
AC090952.5	0	0	-0.0024
AC090957.2	0	0	-0.0024
AC091177.1	0	0	-0.0024
AC091178.1	0	0	-0.0024
AC091643.1	0	0	-0.0024
AC091697.1	0	0	-0.0024
AC091705.2	0	0	-0.0024
AC091729.7	0	0	-0.0024
AC091736.1	0	0	-0.0024
AC091801.1	0	0	-0.0024
AC091814.3	0	0	-0.0024
AC091948.1	0	0	-0.0024
AC092017.1	0	0	-0.0024
AC092038.1	0	0	-0.0024
AC092048.1	0	0	-0.0024
AC092143.1	0	0	-0.0024
AC092155.4	0	0	-0.0024
AC092159.3	0	0	-0.0024
AC092171.4	0	0	-0.0024
AC092265.1	0	0	-0.0024
AC092535.3	0	0	-0.0024
AC092597.3	0	0	-0.0024
AC092675.1	0	0	-0.0024
AC092675.3	0	0	-0.0024
AC092687.4	0	0	-0.0024
AC092687.5	0	0	-0.0024
AC092756.1	0	0	-0.0024
AC092757.1	0	0	-0.0024
AC092811.1	0	0	-0.0024
AC092839.3	0	0	-0.0024
AC092839.4	0	0	-0.0024
AC092841.1	0	0	-0.0024
AC092846.1	0	0	-0.0024
AC092958.1	0	0	-0.0024
AC092964.1	0	0	-0.0024
AC092965.1	0	0	-0.0024
AC093004.1	0	0	-0.0024
AC093110.3	0	0	-0.0024
AC093267.1	0	0	-0.0024
AC093585.6	0	0	-0.0024
AC093690.1	0	0	-0.0024
AC093700.1	0	0	-0.0024
AC093732.1	0	0	-0.0024
AC093734.1	0	0	-0.0024
AC093802.1	0	0	-0.0024
AC093865.1	0	0	-0.0024
AC095030.1	0	0	-0.0024
AC096558.1	0	0	-0.0024
AC096633.1	0	0	-0.0024
AC096643.1	0	0	-0.0024
AC096645.1	0	0	-0.0024
AC096649.4	0	0	-0.0024
AC096664.3	0	0	-0.0024
AC096677.1	0	0	-0.0024
AC096971.1	0	0	-0.0024
AC097015.1	0	0	-0.0024
AC097359.2	0	0	-0.0024
AC097372.1	0	0	-0.0024
AC097461.4	0	0	-0.0024
AC097495.2	0	0	-0.0024
AC097635.4	0	0	-0.0024
AC097635.5	0	0	-0.0024
AC097724.3	0	0	-0.0024
AC098617.1	0	0	-0.0024
AC098680.1	0	0	-0.0024
AC098820.4	0	0	-0.0024
AC098872.3	0	0	-0.0024
AC099339.1	0	0	-0.0024
AC099535.1	0	0	-0.0024
AC099552.4	0	0	-0.0024
AC099757.1	0	0	-0.0024
AC099805.1	0	0	-0.0024
AC100830.4	0	0	-0.0024
AC100830.5	0	0	-0.0024
AC100832.1	0	0	-0.0024
AC103563.9	0	0	-0.0024
AC103686.1	0	0	-0.0024
AC104012.1	0	0	-0.0024
AC104113.3	0	0	-0.0024
AC104134.2	0	0	-0.0024
AC104389.28	0	0	-0.0024
AC104417.1	0	0	-0.0024
AC104434.1	0	0	-0.0024
AC104457.1	0	0	-0.0024
AC104623.2	0	0	-0.0024
AC104655.2	0	0	-0.0024
AC104667.3	0	0	-0.0024
AC104695.4	0	0	-0.0024
AC104781.1	0	0	-0.0024
AC104794.4	0	0	-0.0024
AC104802.1	0	0	-0.0024
AC104809.3	0	0	-0.0024
AC104809.4	0	0	-0.0024
AC104843.3	0	0	-0.0024
AC105020.1	0	0	-0.0024
AC105053.3	0	0	-0.0024
AC105105.1	0	0	-0.0024
AC105316.1	0	0	-0.0024
AC105398.3	0	0	-0.0024
AC105461.1	0	0	-0.0024
AC105760.3	0	0	-0.0024
AC105941.1	0	0	-0.0024
AC106732.1	0	0	-0.0024
AC106775.1	0	0	-0.0024
AC106801.1	0	0	-0.0024
AC106870.1	0	0	-0.0024
AC106873.4	0	0	-0.0024
AC107020.1	0	0	-0.0024
AC107021.1	0	0	-0.0024
AC107068.1	0	0	-0.0024
AC107081.5	0	0	-0.0024
AC107993.1	0	0	-0.0024
AC108448.3	0	0	-0.0024
AC108676.1	0	0	-0.0024
AC108721.1	0	0	-0.0024
AC108721.2	0	0	-0.0024
AC108861.1	0	0	-0.0024
AC108867.1	0	0	-0.0024
AC109309.4	0	0	-0.0024
AC109335.1	0	0	-0.0024
AC109828.1	0	0	-0.0024
AC110611.1	0	0	-0.0024
AC110769.1	0	0	-0.0024
AC110781.3	0	0	-0.0024
AC112198.2	0	0	-0.0024
AC112219.1	0	0	-0.0024
AC112249.1	0	0	-0.0024
AC112504.1	0	0	-0.0024
AC112693.1	0	0	-0.0024
AC112721.1	0	0	-0.0024
AC114491.1	0	0	-0.0024
AC114730.11	0	0	-0.0024
AC114730.7	0	0	-0.0024
AC114730.8	0	0	-0.0024
AC114788.1	0	0	-0.0024
AC114803.3	0	0	-0.0024
AC114812.8	0	0	-0.0024
AC116038.1	0	0	-0.0024
AC116345.1	0	0	-0.0024
AC117401.1	0	0	-0.0024
AC117834.1	0	0	-0.0024
AC120194.1	0	0	-0.0024
AC121336.1	0	0	-0.0024
AC122136.1	0	0	-0.0024
AC124309.1	0	0	-0.0024
AC124853.1	0	0	-0.0024
AC124890.1	0	0	-0.0024
AC126614.1	0	0	-0.0024
AC127496.1	0	0	-0.0024
AC130462.1	0	0	-0.0024
AC131025.8	0	0	-0.0024
AC131160.1	0	0	-0.0024
AC132068.1	0	0	-0.0024
AC132186.1	0	0	-0.0024
AC132216.1	0	0	-0.0024
AC132803.1	0	0	-0.0024
AC133106.2	0	0	-0.0024
AC134698.1	0	0	-0.0024
AC135048.1	0	0	-0.0024
AC135050.5	0	0	-0.0024
AC135178.1	0	0	-0.0024
AC135178.7	0	0	-0.0024
AC136188.1	0	0	-0.0024
AC138123.1	0	0	-0.0024
AC138123.2	0	0	-0.0024
AC139887.4	0	0	-0.0024
AC139931.1	0	0	-0.0024
AC144450.1	0	0	-0.0024
AC145123.2	0	0	-0.0024
AC147651.2	0	0	-0.0024
ACA59	0	0	-0.0024
ACAP3	0	0	-0.0024
ACCSL	0	0	-0.0024
ACN9	0	0	-0.0024
ACPL2	0	0	-0.0024
ACPP	0	0	-0.0024
ACPT	0	0	-0.0024
ACRBP	0	0	-0.0024
ACTA2-AS1	0	0	-0.0024
ACTL7A	0	0	-0.0024
ACTL7B	0	0	-0.0024
ACTL9	0	0	-0.0024
ACTRT2	0	0	-0.0024
ADAM7	0	0	-0.0024
ADAMDEC1	0	0	-0.0024
ADAMTS10	0	0	-0.0024
ADAMTS9-AS1	0	0	-0.0024
ADCK3	0	0	-0.0024
ADCK4	0	0	-0.0024
ADIPOQ-AS1	0	0	-0.0024
ADIRF-AS1	0	0	-0.0024
ADORA2A-AS1	0	0	-0.0024
ADPRHL1	0	0	-0.0024
ADSS1	0	0	-0.0024
ADSS2	0	0	-0.0024
AE000658.27	0	0	-0.0024
AF124730.4	0	0	-0.0024
AF127577.11	0	0	-0.0024
AF127577.8	0	0	-0.0024
AF129075.5	0	0	-0.0024
AF131215.3	0	0	-0.0024
AF131215.4	0	0	-0.0024
AF131215.5	0	0	-0.0024
AF131215.6	0	0	-0.0024
AF165138.7	0	0	-0.0024
AF178030.2	0	0	-0.0024
AF213884.3	0	0	-0.0024
AF230666.2	0	0	-0.0024
AGAP2-AS1	0	0	-0.0024
AGAP7	0	0	-0.0024
AGMO	0	0	-0.0024
AIM1L	0	0	-0.0024
AKR1B1P6	0	0	-0.0024
AKR1C6P	0	0	-0.0024
AL021398.1	0	0	-0.0024
AL022314.1	0	0	-0.0024
AL022476.2	0	0	-0.0024
AL031594.1	0	0	-0.0024
AL031655.1	0	0	-0.0024
AL031655.2	0	0	-0.0024
AL034449.1	0	0	-0.0024
AL035045.1	0	0	-0.0024
AL049647.1	0	0	-0.0024
AL078585.1	0	0	-0.0024
AL079342.1	0	0	-0.0024
AL109761.5	0	0	-0.0024
AL109763.1	0	0	-0.0024
AL109843.1	0	0	-0.0024
AL109947.2	0	0	-0.0024
AL117190.1	0	0	-0.0024
AL117209.1	0	0	-0.0024
AL117333.1	0	0	-0.0024
AL117380.1	0	0	-0.0024
AL121584.1	0	0	-0.0024
AL121588.1	0	0	-0.0024
AL121652.1	0	0	-0.0024
AL121652.2	0	0	-0.0024
AL121819.1	0	0	-0.0024
AL121901.1	0	0	-0.0024
AL121914.1	0	0	-0.0024
AL121952.1	0	0	-0.0024
AL121963.1	0	0	-0.0024
AL121988.1	0	0	-0.0024
AL122015.1	0	0	-0.0024
AL132709.2	0	0	-0.0024
AL132709.5	0	0	-0.0024
AL132709.8	0	0	-0.0024
AL132819.1	0	0	-0.0024
AL136115.1	0	0	-0.0024
AL136160.1	0	0	-0.0024
AL136218.1	0	0	-0.0024
AL136531.1	0	0	-0.0024
AL136987.1	0	0	-0.0024
AL137019.1	0	0	-0.0024
AL137024.1	0	0	-0.0024
AL137118.1	0	0	-0.0024
AL138706.1	0	0	-0.0024
AL138837.1	0	0	-0.0024
AL138919.1	0	0	-0.0024
AL138963.1	0	0	-0.0024
AL139147.1	0	0	-0.0024
AL139318.1	0	0	-0.0024
AL139429.1	0	0	-0.0024
AL139815.1	0	0	-0.0024
AL157392.1	0	0	-0.0024
AL157702.1	0	0	-0.0024
AL157788.1	0	0	-0.0024
AL157871.1	0	0	-0.0024
AL157904.1	0	0	-0.0024
AL158147.1	0	0	-0.0024
AL158151.1	0	0	-0.0024
AL158155.1	0	0	-0.0024
AL159977.1	0	0	-0.0024
AL160037.1	0	0	-0.0024
AL160279.1	0	0	-0.0024
AL161652.1	0	0	-0.0024
AL161740.1	0	0	-0.0024
AL162151.4	0	0	-0.0024
AL162407.1	0	0	-0.0024
AL162430.1	0	0	-0.0024
AL162430.2	0	0	-0.0024
AL162431.1	0	0	-0.0024
AL162511.1	0	0	-0.0024
AL162590.1	0	0	-0.0024
AL162614.1	0	0	-0.0024
AL163952.2	0	0	-0.0024
AL353141.1	0	0	-0.0024
AL353147.1	0	0	-0.0024
AL353354.1	0	0	-0.0024
AL353354.2	0	0	-0.0024
AL353898.1	0	0	-0.0024
AL354898.1	0	0	-0.0024
AL354984.3	0	0	-0.0024
AL355512.1	0	0	-0.0024
AL356310.1	0	0	-0.0024
AL356458.1	0	0	-0.0024
AL356479.1	0	0	-0.0024
AL356739.1	0	0	-0.0024
AL356741.1	0	0	-0.0024
AL357060.1	0	0	-0.0024
AL357519.1	0	0	-0.0024
AL357673.1	0	0	-0.0024
AL358333.1	0	0	-0.0024
AL359091.1	0	0	-0.0024
AL359218.1	0	0	-0.0024
AL359253.1	0	0	-0.0024
AL359709.1	0	0	-0.0024
AL359815.1	0	0	-0.0024
AL359836.1	0	0	-0.0024
AL359853.1	0	0	-0.0024
AL359983.1	0	0	-0.0024
AL365361.1	0	0	-0.0024
AL390240.1	0	0	-0.0024
AL390776.1	0	0	-0.0024
AL391056.1	0	0	-0.0024
AL391152.1	0	0	-0.0024
AL391261.1	0	0	-0.0024
AL391384.1	0	0	-0.0024
AL391421.1	0	0	-0.0024
AL391559.1	0	0	-0.0024
AL445204.1	0	0	-0.0024
AL449083.1	0	0	-0.0024
AL450226.2	0	0	-0.0024
AL450307.1	0	0	-0.0024
AL451051.1	0	0	-0.0024
AL512290.1	0	0	-0.0024
AL512635.1	0	0	-0.0024
AL512640.1	0	0	-0.0024
AL589642.1	0	0	-0.0024
AL589765.1	0	0	-0.0024
AL590403.1	0	0	-0.0024
AL590431.1	0	0	-0.0024
AL590787.1	0	0	-0.0024
AL590822.2	0	0	-0.0024
AL591025.1	0	0	-0.0024
AL591034.1	0	0	-0.0024
AL591704.7	0	0	-0.0024
AL592063.1	0	0	-0.0024
AL592528.1	0	0	-0.0024
AL596330.1	0	0	-0.0024
AL627171.1	0	0	-0.0024
AL645859.1	0	0	-0.0024
AL645941.1	0	0	-0.0024
AL669914.1	0	0	-0.0024
AL731561.2	0	0	-0.0024
AL731568.1	0	0	-0.0024
AL773602.1	0	0	-0.0024
AL928654.1	0	0	-0.0024
ALKBH3-AS1	0	0	-0.0024
ALKBH7	0	0	-0.0024
ALPK2	0	0	-0.0024
ALPPL2	0	0	-0.0024
ALS2CR11	0	0	-0.0024
ALS2CR12	0	0	-0.0024
AMMECR1L	0	0	-0.0024
AMZ1	0	0	-0.0024
ANGEL1	0	0	-0.0024
ANKHD1-EIF4EBP3	0	0	-0.0024
ANKRD33B-AS1	0	0	-0.0024
ANKRD55	0	0	-0.0024
ANKRD61	0	0	-0.0024
ANKUB1	0	0	-0.0024
ANO1-AS1	0	0	-0.0024
ANXA13	0	0	-0.0024
AP000266.7	0	0	-0.0024
AP000281.1	0	0	-0.0024
AP000281.2	0	0	-0.0024
AP000290.7	0	0	-0.0024
AP000295.9	0	0	-0.0024
AP000302.58	0	0	-0.0024
AP000304.12	0	0	-0.0024
AP000322.53	0	0	-0.0024
AP000428.1	0	0	-0.0024
AP000593.7	0	0	-0.0024
AP000688.14	0	0	-0.0024
AP000745.1	0	0	-0.0024
AP000807.1	0	0	-0.0024
AP000807.2	0	0	-0.0024
AP000860.2	0	0	-0.0024
AP000908.1	0	0	-0.0024
AP001057.1	0	0	-0.0024
AP001362.1	0	0	-0.0024
AP001442.2	0	0	-0.0024
AP001596.6	0	0	-0.0024
AP001597.1	0	0	-0.0024
AP001601.2	0	0	-0.0024
AP001615.9	0	0	-0.0024
AP001623.1	0	0	-0.0024
AP001625.6	0	0	-0.0024
AP001631.10	0	0	-0.0024
AP001631.9	0	0	-0.0024
AP001885.1	0	0	-0.0024
AP002414.1	0	0	-0.0024
AP002490.1	0	0	-0.0024
AP002806.1	0	0	-0.0024
AP002884.1	0	0	-0.0024
AP002884.2	0	0	-0.0024
AP002954.3	0	0	-0.0024
AP002954.4	0	0	-0.0024
AP003025.2	0	0	-0.0024
AP003039.3	0	0	-0.0024
AP003064.1	0	0	-0.0024
AP003471.2	0	0	-0.0024
AP003471.3	0	0	-0.0024
AP004372.1	0	0	-0.0024
AP006216.5	0	0	-0.0024
APITD1	0	0	-0.0024
APITD1-CORT	0	0	-0.0024
AQPEP	0	0	-0.0024
ARAP1-AS1	0	0	-0.0024
ARAP1-AS2	0	0	-0.0024
ARHGAP26-AS1	0	0	-0.0024
ARHGEF19-AS1	0	0	-0.0024
ARL14	0	0	-0.0024
ARMC2-AS1	0	0	-0.0024
ARMS2	0	0	-0.0024
ASPDH	0	0	-0.0024
ASPRV1	0	0	-0.0024
ASTN1	0	0	-0.0024
ATG10-AS1	0	0	-0.0024
ATOH7	0	0	-0.0024
ATP11A-AS1	0	0	-0.0024
ATP13A4	0	0	-0.0024
ATP13A4-AS1	0	0	-0.0024
ATP13A5	0	0	-0.0024
ATP1B3-AS1	0	0	-0.0024
ATP5L2	0	0	-0.0024
ATP5O	0	0	-0.0024
ATP6V0CP3	0	0	-0.0024
ATP6V1G1P2	0	0	-0.0024
ATP8A2P2	0	0	-0.0024
ATP8B3	0	0	-0.0024
AZGP1P1	0	0	-0.0024
AZIN2	0	0	-0.0024
AZU1P1	0	0	-0.0024
B4GALT4-AS1	0	0	-0.0024
BACH1-AS1	0	0	-0.0024
BACH1-IT2	0	0	-0.0024
BCAS1	0	0	-0.0024
BCMO1	0	0	-0.0024
BCO1	0	0	-0.0024
BEAN1	0	0	-0.0024
BEST2	0	0	-0.0024
BEST3	0	0	-0.0024
BEST4	0	0	-0.0024
BFSP2-AS1	0	0	-0.0024
BIRC6-AS1	0	0	-0.0024
BIVM	0	0	-0.0024
BIVM-ERCC5	0	0	-0.0024
BPIFB1	0	0	-0.0024
BPIFB4	0	0	-0.0024
BPIFC	0	0	-0.0024
BRI3	0	0	-0.0024
BSN-AS1	0	0	-0.0024
BSPH1	0	0	-0.0024
BTBD9-AS1	0	0	-0.0024
BTNL10	0	0	-0.0024
BTNL8	0	0	-0.0024
BX323860.1	0	0	-0.0024
BX470187.1	0	0	-0.0024
C10orf113	0	0	-0.0024
C10orf12	0	0	-0.0024
C10orf126	0	0	-0.0024
C10orf129	0	0	-0.0024
C10orf55	0	0	-0.0024
C10orf62	0	0	-0.0024
C10orf71	0	0	-0.0024
C10orf71-AS1	0	0	-0.0024
C10orf85	0	0	-0.0024
C10orf90	0	0	-0.0024
C11orf1	0	0	-0.0024
C11orf16	0	0	-0.0024
C11orf42	0	0	-0.0024
C11orf48	0	0	-0.0024
C11orf52	0	0	-0.0024
C11orf53	0	0	-0.0024
C11orf83	0	0	-0.0024
C11orf96	0	0	-0.0024
C12orf29	0	0	-0.0024
C12orf50	0	0	-0.0024
C12orf54	0	0	-0.0024
C12orf74	0	0	-0.0024
C12orf77	0	0	-0.0024
C13orf35	0	0	-0.0024
C13orf45	0	0	-0.0024
C14orf105	0	0	-0.0024
C14orf159	0	0	-0.0024
C14orf166B	0	0	-0.0024
