ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP4871	Kisspeptin/kisspeptin receptor system in the ovary	11	0.560265024772917	1.76038508086778	0.0113501886770717	0.0113501886770717	0.290015745247516	1106	tags=67%, list=27%, signal=49%	PRKCH/PRKCB/PIK3CA/PIK3CG/PRKCE/HRAS/HRAS/PRKCA
WP272	Blood clotting cascade	2	0.911266924564797	1.54846796389682	0.0121746993589045	0.0121746993589045	0.290015745247516	369	tags=100%, list=9%, signal=91%	F3/PLAT
WP5121	Sphingolipid metabolism in senescence	7	0.639623459293015	1.72626194184857	0.0127550292991358	0.0127550292991358	0.290015745247516	1271	tags=86%, list=31%, signal=59%	S1PR5/PRKCB/SPHK1/TERT/PRKCA/RPP38
WP304	Kit receptor signaling pathway	14	0.497630131980356	1.67838153014193	0.0137168529534183	0.0137168529534183	0.290015745247516	1106	tags=62%, list=27%, signal=46%	JAK2/PRKCB/TBX2/GAB2/RPS6KA1/RPS6KA1/KITLG/HRAS/HRAS/PRKCA
WP3853	ERK pathway in Huntington's disease	4	0.779874213836478	1.72027578235699	0.0137606125218893	0.0137606125218893	0.290015745247516	915	tags=100%, list=22%, signal=78%	CASP7/RPS6KA5/EGFR/HRAS/HRAS
WP2880	Glucocorticoid receptor pathway	15	0.497200564652424	1.71292000843036	0.0143562565987757	0.0143562565987757	0.290015745247516	528	tags=33%, list=13%, signal=29%	NR1I2/GPR153/SERPINB9/PDE4B/CCL2/CDC42EP3/TNFAIP3
WP3298	Melatonin metabolism and effects	12	0.530779921257826	1.70735487018199	0.0144466853032442	0.0144466853032442	0.290015745247516	672	tags=50%, list=16%, signal=42%	CAMK2A/CRY2/APOE/PER2/CLOCK/CSNK1E
WP3865	Novel intracellular components of RIG-I-like receptor pathway	13	0.525829400168815	1.7328346362977	0.0148392397094074	0.0148392397094074	0.290015745247516	1255	tags=69%, list=30%, signal=48%	CYLD/AZI2/CASP10/CXCL10/MAP3K1/MAPK11/ATG5/RNF125/IRF3
WP26	S1P receptor signal transduction	8	0.626428554484502	1.77589606290375	0.0151654258655947	0.0151654258655947	0.290015745247516	540	tags=50%, list=13%, signal=44%	S1PR5/SPHK2/SPHK1/SMPD2
WP5202	Alstrom syndrome	4	-0.720609579100145	-1.7266112614339	0.0153408744258786	0.0153408744258786	0.290015745247516	1160	tags=100%, list=28%, signal=72%	ALMS1/BLOC1S1/DNM3
WP2374	Oncostatin M signaling pathway	17	0.491996719956654	1.74500642790763	0.0154395916280673	0.0154395916280673	0.290015745247516	1407	tags=72%, list=34%, signal=48%	PRKCH/JAK2/PRKCB/CASP7/CCL2/PRKCE/RICTOR/JAK1/HRAS/HRAS/PRKCA/SOCS3/EGR1
WP581	EPO receptor signaling	7	0.627922794187591	1.69468334263938	0.0156320543537668	0.0156320543537668	0.290015745247516	557	tags=50%, list=13%, signal=43%	JAK2/PIK3CG/CISH/RASA1
WP5231	Hippocampal synaptogenesis and neurogenesis	10	0.569186384770003	1.7204702036188	0.0168970259863697	0.0168970259863697	0.293714874925161	1106	tags=73%, list=27%, signal=53%	CAMK2A/NCAM1/RPS6KA5/RPS6KA1/RPS6KA1/NRXN1/CAMK2B/PRKCA
WP4905	1q21.1 copy number variation syndrome	5	0.701084333251115	1.66157091920498	0.0170425831785479	0.0170425831785479	0.293714874925161	953	tags=80%, list=23%, signal=62%	CHD1L/PRKAB1/PRKAG2/GJA1
WP585	Interferon type I signaling pathways	20	0.445142868180715	1.64486244451744	0.0176024275230657	0.0176024275230657	0.293714874925161	408	tags=33%, list=10%, signal=30%	EIF4EBP1/RPS6KA5/IFNAR2/IFNAR1/PIAS1/GAB2/MAP3K1
WP722	Serotonin HTR1 group and FOS pathway	10	0.566763534369279	1.71314669407288	0.0178103700752491	0.0178103700752491	0.293714874925161	408	tags=50%, list=10%, signal=45%	JAK2/PIK3CA/ELK4/RPS6KA5/MAP3K1
WP5114	Nucleotide excision repair in xeroderma pigmentosum 	11	0.532190597007655	1.67217360664288	0.0220939869678101	0.0220939869678101	0.327386216147824	486	tags=31%, list=12%, signal=28%	POLE/CHD1L/POLE4/GTF2H2C/POLK
WP5191	Resolvin E1 and resolvin D1 signaling pathways promoting inflammation resolution	3	0.779704265680283	1.55186295531991	0.024118701437405	0.024118701437405	0.327386216147824	336	tags=67%, list=8%, signal=61%	PIK3CA/PIK3CG
WP5179	Biosynthesis and turnover of 1-deoxy-sphingoid bases	2	0.879593810444874	1.49464750667462	0.0244696394935991	0.0244696394935991	0.327386216147824	500	tags=100%, list=12%, signal=88%	SPHK2/SPHK1
WP4949	16p11.2 proximal deletion syndrome	20	-0.286789703739679	-1.53010556364424	0.0253040781575263	0.0253040781575263	0.327386216147824	2958	tags=85%, list=71%, signal=24%	CCT6B/PPP4R2/CCT7/UNC13A/PAXIP1/CCDC6/TP53/MAZ/REL/TBX6/PPP4C/PPARG/PPP2R5D/CCT8/CCT3/HIRA/MSN
WP138	Androgen receptor signaling pathway	29	0.404941851515687	1.63228767496213	0.0258531540847983	0.0258531540847983	0.327386216147824	1336	tags=52%, list=32%, signal=35%	SMAD4/BUB1B-PAK6/PAK6/PIAS1/NCOA3/NCOA2/CALR/TGFB1I1/MDM2/ZMIZ1/NCOA4/EGFR/ETV5/KAT7/ROCK2
WP5192	Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids	6	0.625841449980745	1.59245662350209	0.0258941642219466	0.0258941642219466	0.327386216147824	493	tags=50%, list=12%, signal=44%	PLD1/PIK3CA/SPHK2
WP4321	Thermogenesis	25	0.415239944127999	1.61998290868119	0.0261506276150628	0.0261506276150628	0.327386216147824	923	tags=48%, list=22%, signal=38%	FRS2/MAP3K5/ZNF516/PRKAB1/RPS6KA1/RPS6KA1/PNPLA2/PRKAG2/ADCY1/SIRT6/HRAS/HRAS/MAPK11
WP5276	Estrogen metabolism	4	-0.679245283018868	-1.62750064521866	0.027615961858127	0.027615961858127	0.327386216147824	1331	tags=100%, list=32%, signal=68%	CYP3A7/HSD17B10/CYP3A4
WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	31	0.391510468355905	1.59373849806995	0.0288659793814433	0.0288659793814433	0.327386216147824	2121	tags=74%, list=51%, signal=36%	PRKCH/CAMK2A/PRKCB/IFNAR2/CCL2/PRKCE/JAK1/HRAS/HRAS/MAPK11/TLR2/CAMK2B/PRKCA/CAMK2D/CD40LG/OAS2/CAMP/PLCD1/PRKCZ/CD40/MAPK9/IL6/STAT2/RXRG/RELB
WP4666	Hepatitis B infection	39	0.357893969855383	1.52936984750903	0.0294715447154472	0.0294715447154472	0.327386216147824	1374	tags=49%, list=33%, signal=33%	JAK2/SMAD4/CYCS/PRKCB/CASP10/NFATC3/PIK3CA/ATP6AP1/IFNAR1/MAP3K1/JAK1/HRAS/HRAS/MAPK11/TLR2/PRKCA/IRF3/CREB3L3/TGFBR1/BRAF/BID
WP127	IL-5 signaling pathway	7	0.600355147882587	1.62028178973937	0.0294910052218764	0.0294910052218764	0.327386216147824	815	tags=62%, list=20%, signal=50%	JAK2/PIK3CG/RPS6KA1/RPS6KA1/JAK1
WP2857	Mesodermal commitment pathway	37	0.362399197443255	1.52745406817491	0.0295616717635066	0.0295616717635066	0.327386216147824	548	tags=26%, list=13%, signal=22%	YAP1/JAK2/SMAD4/CEP250/INHBA/ELK4/PIAS1/TEAD1/ACVR2B/ARID5B/FOXC1
WP4969	RAS and bradykinin pathways in COVID-19	3	-0.78863361547763	-1.64583664591112	0.0296982771741073	0.0296982771741073	0.327386216147824	878	tags=100%, list=21%, signal=79%	RHOA/CYP3A4
WP4566	Translation inhibitors in chronically activated PDGFRA cells	13	0.493940589674605	1.62774725374177	0.0308715167117276	0.0308715167117276	0.327386216147824	508	tags=43%, list=12%, signal=38%	EIF4EBP1/PIK3CA/RPS6KA5/PIK3CG/RPS6KA1/RPS6KA1
WP5200	Dravet syndrome	10	0.537212794087072	1.62382416368425	0.0317460317460317	0.0317460317460317	0.327386216147824	1106	tags=60%, list=27%, signal=44%	CHD2/CAMK2A/PIK3CA/RICTOR/MAPK11/PRKCA
WP4535	Envelope proteins and their potential roles in EDMD physiopathology	10	0.533220231905028	1.61175591248551	0.0317460317460317	0.0317460317460317	0.327386216147824	1004	tags=64%, list=24%, signal=48%	SMAD4/SYNE1/ADCY1/HRAS/HRAS/TMEM43/KIF5B
WP3879	4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression	4	0.730331699466236	1.61099304655664	0.0318160222310699	0.0318160222310699	0.327386216147824	175	tags=50%, list=4%, signal=48%	EIF4EBP1/MAP3K5
WP4008	NO/cGMP/PKG mediated neuroprotection	8	0.590316012665102	1.67351867225096	0.031976593268766	0.031976593268766	0.327386216147824	1159	tags=75%, list=28%, signal=54%	CAMK2A/CYCS/ACTN2/NOS2/CAMK2B/CAMK2D
WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway	16	0.47471983662363	1.6638449983252	0.0329456481074621	0.0329456481074621	0.327386216147824	537	tags=44%, list=13%, signal=38%	JAK2/EIF4EBP1/PIK3CA/GAB2/IL7R/CISH/TNFSF4
WP5318	Female steroid hormones in cardiomyocyte energy metabolism	3	-0.778718258766626	-1.62514382086287	0.0337175216608911	0.0337175216608911	0.327386216147824	919	tags=100%, list=22%, signal=78%	PPARGC1B/ESRRA
WP4722	Glycerolipids and glycerophospholipids	5	0.672150979917735	1.59299882849674	0.034106412005457	0.034106412005457	0.327386216147824	1360	tags=100%, list=33%, signal=67%	PLD1/PNPLA2/DGKZ/PEMT/CDIPT
WP5052	Nephrogenesis	4	0.689163038219642	1.52018166995504	0.0345781466113416	0.0345781466113416	0.327386216147824	1289	tags=100%, list=31%, signal=69%	JAG1/NOTCH2/FOXD1/SIX2
WP3676	BDNF-TrkB signaling	11	0.51934996507615	1.63182759916134	0.034647550776583	0.034647550776583	0.327386216147824	915	tags=62%, list=22%, signal=48%	EIF4EBP1/PIK3CG/GAB2/RPS6KA1/RPS6KA1/ADCY1/HRAS/HRAS
WP4222	Phosphodiesterases in neuronal function	16	0.455838039528379	1.59766620984278	0.03559510567297	0.03559510567297	0.327386216147824	962	tags=50%, list=23%, signal=39%	CAMK2A/PDE8A/PDE6C/PDE7B/PDE4B/ADCY1/DRD2/PDE1C
WP536	Calcium regulation in cardiac cells	26	0.398374671170011	1.56393525010103	0.0364583333333333	0.0364583333333333	0.327386216147824	1220	tags=50%, list=29%, signal=35%	PRKCH/CAMK2A/PRKCB/GNB5/CALR/ADCY1/CACNA1A/PRKCE/GJA1/CAMK2B/PRKCA/CAMK2D/PKIA
WP691	Tamoxifen metabolism	2	-0.890715667311412	-1.52362379435782	0.0364939576260839	0.0364939576260839	0.327386216147824	455	tags=100%, list=11%, signal=89%	UGT2B15/CYP3A4
WP698	Glucuronidation	2	-0.890715667311412	-1.52362379435782	0.0364939576260839	0.0364939576260839	0.327386216147824	455	tags=100%, list=11%, signal=89%	UGT2B15/UGDH
WP5094	Orexin receptor pathway	39	0.352812228051753	1.50765430228641	0.0365853658536585	0.0365853658536585	0.327386216147824	1491	tags=56%, list=36%, signal=36%	PLD1/HSPA5/PDP1/PER2/SLC1A2/LEP/IRF5/PDHB/NR4A3/HCRTR1/FOSL2/LDHA/LDHA/CLDN4/ID1/PRKCA/RUNX1T1/HMGA2/HCRTR2/EGR1/OPN3/BHLHE40/CHML/OPN3
WP5329	Cholesterol biosynthesis pathway in hepatocytes	24	-0.260529931790295	-1.55645258721631	0.0370450656680558	0.0370450656680558	0.327386216147824	2184	tags=88%, list=53%, signal=42%	ELOVL4/ACAT2/OSBPL7/HINT2/NR1H2/ABCG1/FDXR/HSD17B7/DHCR24/PCSK9/HNF1A/PRLR/SRD5A1/CYP3A7/SLC27A2/ABCB11/ABCB11/SCD/HSD17B10/CYP3A4/HSD3B7/ACOT2
WP2369	Histone modifications	12	0.496846557361819	1.59820173196189	0.037914691943128	0.037914691943128	0.327386216147824	1945	tags=67%, list=47%, signal=35%	ASH1L/SETBP1/SETD1B/EED/SUV39H1/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2
WP289	Myometrial relaxation and contraction pathways	31	0.378833847477336	1.54213523237835	0.0381443298969072	0.0381443298969072	0.327386216147824	1220	tags=44%, list=29%, signal=31%	PRKCH/CAMK2A/PRKCB/PDE4B/GNB5/DGKZ/IGFBP5/ADCY1/PRKCE/GJA1/CAMK2B/PRKCA/CAMK2D/IGFBP3/PKIA
WP5280	Glucocorticoid biosynthesis	2	-0.887088974854932	-1.51742011441337	0.0390465384921095	0.0390465384921095	0.327386216147824	470	tags=100%, list=11%, signal=89%	CYP3A4
WP4396	Nonalcoholic fatty liver disease	54	0.321721221976069	1.45545564286462	0.0392354124748491	0.0392354124748491	0.327386216147824	468	tags=24%, list=11%, signal=21%	NDUFS6/CYC1/CYCS/CASP7/MAP3K5/PIK3CA/NDUFA8/CCL2/PRKAB1/NDUFB7/NDUFS7/UQCR10/CYTB/LEP
WP4584	Biomarkers for pyrimidine metabolism disorders	5	-0.607790950883136	-1.65734392058629	0.0397656080422325	0.0397656080422325	0.327386216147824	1627	tags=100%, list=39%, signal=61%	RRM2B/TK2/TYMP/RRM2
WP4657	22q11.2 copy number variation syndrome	24	0.404740013409687	1.566036218666	0.039832285115304	0.039832285115304	0.327386216147824	1411	tags=58%, list=34%, signal=39%	AIFM3/PPP1CB/THAP7/SREBF2/CYP26C1/FOXC1/RELN/EGFR/DRD2/NPRL3/DEPDC5/ZDHHC8/CYP26A1/MRPL40
WP4558	Overview of interferons-mediated signaling pathway	9	0.53925132186215	1.58775314559601	0.040590405904059	0.040590405904059	0.327386216147824	248	tags=44%, list=6%, signal=42%	JAK2/PIK3CA/IFNAR2/IFNAR1
WP4539	Synaptic signaling pathways associated with autism spectrum disorder	11	0.510955462265831	1.60545158628319	0.040621266427718	0.040621266427718	0.327386216147824	1044	tags=58%, list=25%, signal=44%	EIF4EBP1/PIK3CA/PRKAB1/PRKAG2/HRAS/HRAS/CAMK2B
WP4747	Netrin-UNC5B signaling pathway	8	0.577925794668891	1.63839297563246	0.040967128346532	0.040967128346532	0.327386216147824	253	tags=38%, list=6%, signal=35%	YAP1/PIK3CA/CCL2
WP4674	Head and neck squamous cell carcinoma	27	0.390043367504585	1.54494801036014	0.0416666666666667	0.0416666666666667	0.327386216147824	915	tags=45%, list=22%, signal=35%	SMAD4/EIF4EBP1/NOTCH2/PIK3CA/CDKN2A/MAML1/MAML1/PIK3CG/TERT/RICTOR/EGFR/HRAS/HRAS
WP4290	Metabolic reprogramming in colon cancer	12	0.489757329612209	1.5753978785391	0.0438388625592417	0.0438388625592417	0.327386216147824	897	tags=54%, list=22%, signal=42%	ACO2/MDH2/GOT2/PDHB/SUCLG2/LDHA/LDHA
WP2059	Alzheimer's disease and miRNA effects	59	0.310937217319404	1.42613757391973	0.0452261306532663	0.0452261306532663	0.327386216147824	1118	tags=44%, list=27%, signal=33%	CYCS/CASP7/APOE/MAP3K5/PIK3CA/PSMB1/PSMB1/PPP3CC/APBB1/PSMB4/PSMB3/PSMB3/NOS2/VDAC1/PSMB2/CSNK1E/PSMA2/PSMA3/PSMB7/APC2/CAPN2/HRAS/HRAS/KIF5B/TUBB8/CALML4/KIF5C/KIF5C
WP5124	Alzheimer's disease	59	0.310937217319404	1.42613757391973	0.0452261306532663	0.0452261306532663	0.327386216147824	1118	tags=44%, list=27%, signal=33%	CYCS/CASP7/APOE/MAP3K5/PIK3CA/PSMB1/PSMB1/PPP3CC/APBB1/PSMB4/PSMB3/PSMB3/NOS2/VDAC1/PSMB2/CSNK1E/PSMA2/PSMA3/PSMB7/APC2/CAPN2/HRAS/HRAS/KIF5B/TUBB8/CALML4/KIF5C/KIF5C
WP4206	Hereditary leiomyomatosis and renal cell carcinoma pathway	6	0.612728006147411	1.55908940167624	0.0453938584779706	0.0453938584779706	0.327386216147824	897	tags=71%, list=22%, signal=56%	PRKAB1/EGLN1/PDHB/LDHA/LDHA
WP4595	Urea cycle and associated pathways	4	0.712208358748267	1.57101590206412	0.045556806626019	0.045556806626019	0.327386216147824	620	tags=75%, list=15%, signal=64%	MDH2/NOS2/GOT2
WP106	Alanine and aspartate metabolism	2	0.850580270793037	1.44534632448634	0.0457627118644068	0.0457627118644068	0.327386216147824	620	tags=100%, list=15%, signal=85%	PC/GOT2
WP4223	Ras signaling	55	0.31727657697902	1.43760350290915	0.0461847389558233	0.0461847389558233	0.327386216147824	1106	tags=42%, list=27%, signal=31%	PLD1/RASGRP4/RASA2/PRKCB/PIK3CA/BUB1B-PAK6/PAK6/RAP1B/RASAL3/GAB2/GNB5/RASA1/ABL1/RAPGEF5/RASAL1/RASA3/RASA3/SHC2/EGFR/HRAS/HRAS/CALML4/RASGRP2/PRKCA
WP4673	Male infertility	23	0.40163950291022	1.53744496581844	0.0473186119873817	0.0473186119873817	0.327386216147824	2354	tags=76%, list=57%, signal=33%	CHD2/XRCC3/CLOCK/NOS2/SIRPG/CTCFL/MDM2/PEX10/OR2W3/PEMT/ETV5/CAT/CRISP2/XRCC4/SEMG1/UBD/UBD/UBD/UBD/UBD/UBD/UBD
WP5314	Lactate shuttle in glial cells	3	0.76372430471584	1.52005767921751	0.047976011994003	0.047976011994003	0.327386216147824	980	tags=100%, list=24%, signal=76%	SLC1A2/LDHA/LDHA/CA2
WP1422	Sphingolipid pathway	3	0.762781168431349	1.51818053383542	0.047976011994003	0.047976011994003	0.327386216147824	500	tags=67%, list=12%, signal=59%	SPHK2/SPHK1
WP4725	Sphingolipid metabolism overview	3	0.762781168431349	1.51818053383542	0.047976011994003	0.047976011994003	0.327386216147824	500	tags=67%, list=12%, signal=59%	SPHK2/SPHK1
WP4726	Sphingolipid metabolism: integrated pathway	3	0.762781168431349	1.51818053383542	0.047976011994003	0.047976011994003	0.327386216147824	500	tags=67%, list=12%, signal=59%	SPHK2/SPHK1
WP3871	Valproic acid pathway	3	-0.753808948004837	-1.57315940671726	0.0489189851461916	0.0489189851461916	0.330027603139379	1022	tags=100%, list=25%, signal=75%	HADHA/HSD17B10
WP384	Apoptosis modulation by HSP70	5	0.649067662297919	1.53829133118611	0.0504774897680764	0.0504774897680764	0.33671560294731	408	tags=60%, list=10%, signal=54%	CYCS/CASP7/MAP3K1
WP4197	Immune response to tuberculosis	10	0.514582393867165	1.55541962992146	0.0512820512820513	0.0512820512820513	0.337589931731314	368	tags=24%, list=9%, signal=22%	JAK2/IFNAR2/IFNAR1/PIAS1
WP4560	MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement	4	-0.622641509433962	-1.49187559145044	0.0517458326208726	0.0517458326208726	0.337589931731314	1565	tags=100%, list=38%, signal=62%	VCL/PLCG1/PRKCQ
WP673	ErbB signaling pathway	33	0.362310513939811	1.48380094367593	0.0527950310559006	0.0527950310559006	0.339651222850949	1159	tags=47%, list=28%, signal=34%	CAMK2A/EIF4EBP1/PRKCB/PIK3CA/NRG3/BUB1B-PAK6/PAK6/ABL1/MDM2/SHC2/EGFR/HRAS/HRAS/CAMK2B/PRKCA/CAMK2D
WP3414	Initiation of transcription and translation elongation at the HIV-1 LTR	5	0.642179811262333	1.52196711392187	0.053206002728513	0.053206002728513	0.339651222850949	246	tags=40%, list=6%, signal=38%	NFATC3/PPP3CC
WP2446	Retinoblastoma gene in cancer	21	-0.256498193481614	-1.37760691815661	0.0544131257146899	0.0544131257146899	0.340464063384267	1023	tags=71%, list=25%, signal=54%	CCDC6/TP53/CDT1/RBP1/MCM7/E2F1/PRMT2/CCNE2/CCND1/ANLN/STMN1/SAP30/DNMT1/CDC45/RRM2
WP5074	Kallmann syndrome	4	0.704143605030216	1.55322636592394	0.0555874071227165	0.0555874071227165	0.340464063384267	185	tags=50%, list=4%, signal=48%	FRS2/PIK3CA
WP410	Exercise-induced circadian regulation	11	0.48910760192767	1.53680434669551	0.0561529271206691	0.0561529271206691	0.340464063384267	393	tags=22%, list=9%, signal=20%	CRY2/NR1D2/PER2/CLOCK
WP3678	Amplification and expansion of oncogenic pathways as metastatic traits	4	0.669484902025074	1.47677489930301	0.0567081604426003	0.0567081604426003	0.340464063384267	776	tags=75%, list=19%, signal=61%	JAG1/PIK3CG/TCF7L1
WP430	Statin inhibition of cholesterol production	3	0.741910160595726	1.47664049702154	0.0569715142428786	0.0569715142428786	0.340464063384267	337	tags=67%, list=8%, signal=61%	APOE/PLTP
WP5110	Familial hyperlipidemia type 3	3	0.741910160595726	1.47664049702154	0.0569715142428786	0.0569715142428786	0.340464063384267	337	tags=67%, list=8%, signal=61%	APOE/PLTP
WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	11	0.488649045918465	1.53536353721847	0.0573476702508961	0.0573476702508961	0.340464063384267	915	tags=58%, list=22%, signal=46%	EIF4EBP1/PIK3CA/PIK3CG/TFEB/RICTOR/HRAS/HRAS
WP2032	Thyroid stimulating hormone (TSH) signaling pathway	19	0.413796091167934	1.51389718767377	0.0590762620837809	0.0590762620837809	0.34100967887046	1452	tags=62%, list=35%, signal=40%	JAK2/PLD1/PIK3CA/RAP1B/RPS6KA1/RPS6KA1/JAK1/HRAS/HRAS/PAX8/BRAF/EGR1/TTF1
