name	IDH2_vs_IDH1_diff	IDH2_vs_IDH1_p.val
ITFG3	-0.768062911178241	0.0344387996772356
ITGAM	3.15214664689166	3.54437109416943e-05
ITGB1	0.74570770314617	0.0493493523560176
ITGB2	1.23677876764154	0.0176579493944161
ITPRIP	1.36301157810441	0.000416118602800978
K7EQG2	-1.40534550395772	0.00582196472164552
KCTD12	2.16526568136556	0.0146088424842915
KDM5C	-0.974604179728651	0.026140226508006
KIAA0391	-0.76955532767311	0.0138092024787012
KRT1	1.53601913803375	0.0251434850628833
L2HGDH	-0.854760381539769	0.0109660818680623
LHPP	0.695293755438762	0.0220714081778909
LNP	0.536459987287966	0.0427765637330123
LRBA	-0.91781757616226	0.0241729347956092
LRPAP1	1.08181331144377	0.0152972871002175
LSM14B	-0.716022746714344	0.0303014620182572
LTA4H	0.82630918583715	0.0498198829045738
LYRM4	0.892053437942902	0.0318705121888929
LYRM7	-0.717867503108675	0.0235026442494808
LYZ	4.06963053326434	8.02231843405586e-05
MAK16	-0.744436772454073	0.0258787200917975
MAN2C1	0.63127132913371	0.0417013894751138
MANBA	-0.681966392000678	0.0170370891096276
MAP2K1	1.14513706115013	0.0149692587922432
MCAT	-0.900827653266713	0.0454670712051595
MCCC2	-0.710593497723053	0.0175397746363211
MIPEP	-0.917121132306256	0.0273631578689777
MMP8	2.8079214756161	0.000300629955079225
MMP9	3.12888873678484	0.00310425364835201
MNDA	2.49245424476538	0.000750009415074561
MOSPD2	0.737656841242774	0.0389916585856085
MPG	-0.954015809362946	0.0179824442086123
MRPL14	-1.13858719545199	0.0393048180263858
MRPL17	-0.626568018801724	0.0205935373012012
MRPL18	-0.598323742513486	0.0364386459609848
MRPL2	-0.512286219258289	0.0402369748836547
MRPL37	-0.776890830833015	0.00413070922411688
MRPL40	-0.800861552436185	0.0189697388214102
MRPL45	-0.682989932607402	0.010489252020325
MRPL57	-0.610456893682063	0.0420765944313873
MRPS14	-0.946584464498898	0.0405988284822018
MRPS16	-0.67253777878555	0.0419452392736172
MRPS18B	-0.8033226356015	0.00883873247405165
MRPS2	-0.847380652906729	0.00548142775361865
MRPS22	-0.750379162589059	0.00460293874929175
MRPS23	-0.617369206296665	0.015479231582041
MRPS26	-1.28902868910086	0.0151065940407715
MRPS27	-0.55888638545014	0.0297590074128614
MRPS34	-0.881490085659166	0.00208339966496622
MRPS5	-0.930435747663665	0.00994569410100794
MRPS6	-0.578557102959209	0.0365402625758118
MTF2	-2.67856117941783	0.0192436309286553
NBEAL2	0.972998123859071	0.0358940648462957
NCF2	2.1572620237001	0.015782516788563
NFYC	0.566642541538634	0.038479790536469
NKRF	-0.985706920178231	0.00450382467871427
NLE1	-0.767714812914885	0.0156054766958283
NME3	-1.87924940266484	0.000368216015485563
NME7	-0.92207650829528	0.0258537812351668
NMNAT1	-0.553603459484659	0.0395783109220177
NOL8	-1.36891788323295	0.00696795326716386
NOLC1	-0.68617966264301	0.0371984153871721
NOP14	-0.589746405247165	0.0478496648333928
NOP16	-1.14165947912923	0.0262123850765697
NOP2	-0.676960497832923	0.0336560725567587
NOP9	-0.87986482099523	0.0296910759201586
NPC2	1.05341652167978	0.023142874721766
NPM3	-1.47276085349302	0.000434303854775717
NTPCR	-0.903236738282359	0.00502899226641604
NUDT9	-0.547784760737088	0.0484522056211534
OGFR	0.606539585896783	0.0418082704905548
OSTF1	0.894435306660824	0.0238875037348468
P4HB	0.963801028848547	0.0290944438289634
PADI4	2.68904932672817	0.00323738990055266
PANK4	0.892813820484101	0.000722705588855667
PARN	-0.612930085180746	0.0143760675311335
PDCD11	-0.623050762641945	0.0480705327925511
PDK2	-0.668866115642128	0.0488756817186501
PEA15	0.974272933852337	0.0137356105406419
PITRM1	-0.692183077381905	0.0227008026080391
PKN1	0.803929980138257	0.0365123880339594
PLS3	1.06838534147607	0.00870003734521319
PMPCA	-0.8347795704716	0.00409774267970926
PMPCB	-0.574977330014232	0.0408984453713844
PPP1R18	0.647795082210394	0.0486865795321711
PQBP1	-0.640974101657331	0.0187063360186412
PRCC	-0.582911125691833	0.047153092105259
PRCP	0.550287875756066	0.0365291205018993
PRKDC	-0.517285157574936	0.0188753581484607
PRTN3	2.4805685844961	0.0111096871467217
PSAP	1.03866195927204	0.00154048788574755
PSMC5	0.545581254934561	0.0217946537722233
PSTPIP1	1.24041092415604	0.00812130328801279
PTCD3	-0.66214771237528	0.0195025378342349
PTPMT1	1.35194841096165	0.00350534111194029
PTPN23	0.548039418359753	0.0487153693688556
PTPRC	1.09980371860372	0.0060749013671731
PTPRJ	1.75965636123146	0.00724154782490909
PWP1	-0.681993614282113	0.0171823462091037
RAB1B	0.699343348893734	0.0210533747214976
RAB35	0.613322399456425	0.030961659676299
RAB8B	1.00352391930527	6.17707451335695e-05
RABEP1	0.510535702024836	0.0202756368760086
RALB	1.02294826228611	0.0121480761610092
RASAL3	0.837792437239461	0.00408614734083374
RCOR1	-1.06824492351119	0.00463631077061517
REEP5	1.26191197512368	0.00241252837257304
RHOG	0.575541307825109	0.0423505385638457
RMND1	-0.716392190307563	0.0187011110220109
RNASE3	2.05380616669639	0.0268891110030859
RNF220	-0.985377981509391	0.00618947895199436
RNPEP	0.970915404643623	0.00841883448963685
RPF2	-0.783205884875674	0.0368479020180501
RPL23	-0.648101015159316	0.0246186946766543
RPL7L1	-0.73217424041658	0.0308140613184315
RPS6KA5	0.570143395629774	0.0423363202824441
RTN4IP1	-1.43407481628309	0.0120159393210883
RUNX2	-1.11884327377064	0.0257935811291686
RUNX3	-1.15653601761318	0.0375059615078116
S100A11	1.7651224596412	0.00297785715799118
S100A12	2.87004789807711	0.0015007849029738
S100A4	1.08870801974402	0.0436377049551655
S100A6	1.45018616832627	0.0160880719813532
S100A8	3.75069385470028	0.00110018616654112
S100A9	3.42067032237117	0.00214417645936442
SARNP	-0.640879467732614	0.0191866987366726
SCML2	-1.20792708784917	0.0251808151823775
SCRN2	-0.979752388392889	0.0170908535407916
SENP3	-0.642374116969954	0.0472226749268868
SERPINB10	2.18466952548452	0.0221555018042767
SFXN3	-1.01145226280298	0.0236557602688757
SGSH	1.49424993923291	0.00458149806329543
SH3GLB1	0.547644738216594	0.0493553586943127
SIRPA	1.61142331184012	0.0108968470250917
SLC16A3	1.19028774819936	0.00437355369116063
SLC25A5	-0.552968931290742	0.0454833873820597
SLC2A3	1.55204361557711	0.0484782763035919
SLC44A1	1.31428137573342	0.0228272931906263
SMIM12	-0.852554624946197	0.0356739082115347
SMNDC1	-1.08772471574951	0.00239497427136725
SNRNP40	-0.730135231425411	0.0148030134356931
SRBD1	-0.513561802123679	0.0151152181526874
SRSF4	-0.519727004806345	0.0263130617158867
SRSF6	-0.598420093932198	0.0248936790539862
SSRP1	-0.607025168728175	0.00541805835314407
STX5	-0.950835492682668	0.0109711297276131
SYNGR2	0.647002201060861	0.0277231888007031
TAB1	0.581944174173152	0.0364304855533412
TAF15	-1.41065662908035	0.00258399286364991
TES	1.01003966253311	0.011575541212379
TESC	1.035624182304	0.0131154528062388
TFB1M	-0.735823498603459	0.042748519638211
TFB2M	-0.878465095138864	0.0351298509830934
TIMM8B	-0.600592122841118	0.0192743006258387
TKT	0.92824486494408	0.00957597208318438
TM7SF3	-1.08037579634775	0.0290495891313642
TMEM30A	0.575812671892297	0.0208037162866119
TMEM55A	1.18138445184825	0.0187522231945993
TMPPE	0.62970798013253	0.0286468102709934
TMSB4X	1.30451999803827	0.0103166954004909
TOLLIP	0.761039429444931	0.0468861177910012
TRAP1	-0.882101170058622	0.00214497545049936
TRIP4	-0.538918627337239	0.0125673943941455
TRMT10C	-0.537277304104094	0.033744617592835
TUBA4A	1.38392206872702	0.0392539806754383
UBAP2	-0.585391193822108	0.0229219302475686
UPF3B	-0.622987644733954	0.00941072234238486
USP36	-1.16188886928638	0.0276495419957607
UTP15	-0.673017990134895	0.0332183014716434
WAS	0.556198803437905	0.0347321660181039
WBP2	0.705408593420056	0.0439610365982806
WDR3	-1.00174386979959	0.00433881456151083
YKT6	0.76421696527246	0.0122699471943669
ZC3H4	-0.524682748146525	0.0132476212239883
ZGPAT	-1.04997741087129	0.0156617196949129
ZNF451	-0.897563573881193	0.0108172808266644
ZNF579	-1.07752702303683	0.0168248618670434
ZNF629	-1.13104708599524	0.0308560120871763
