name	IDH1_vs_Group_control_diff	IDH1_vs_Group_control_p.val
CNPY3	-0.702455222731153	0.0479408130074997
COG4	-0.72701195331986	0.0291305041784001
COMMD2	-0.771658212353241	0.0200328345627758
COMMD4	-0.622849371367721	0.0222972835761643
CPSF7	0.654648843367656	0.0107289398101488
CPT1A	0.982594036090909	0.0116686114704643
CREG1	-1.86187503134864	0.0145236339419232
CRK	1.37251391425422	0.0126182710280281
CSTA	-2.13795121536586	0.0333353529020056
CTSG	-4.61792131973204	0.00227108866532175
CYBB	-3.51224911485331	0.00473652126165293
CYP51A1	1.42402863396802	0.0123630499463952
DCAF7	0.618885463800463	0.0415961996065222
DCUN1D1	-1.04696770700593	0.00864629651010032
DDB2	0.756738066446825	0.0269479840466609
DDX17	0.638239217774046	0.0131582020833391
DDX31	1.28062031608237	0.00649618441470178
DENND1C	-0.900641238527403	0.0412980581530297
DHRS7	-1.07063821064121	0.00444485903771596
DIMT1	0.57732348066536	0.0223213513758134
DNAJB11	-0.938428606597672	0.00813647663375447
DNAJC13	-0.993462269925303	0.0240389868127183
DNAJC3	-1.11202191788891	0.00566429642697363
DNAJC5	-1.58946741472079	0.00175090878085534
EIF2B2	-0.582071680387653	0.0406420725862723
EIF4A1	-1.11482074626845	0.00325936537485414
ELANE	-4.88274963491292	2.33740513320569e-05
EOGT	-2.35774065235811	0.0239336683385989
EPHX1	-1.29704240440073	0.0316160573840697
EPX	-3.35621855469977	0.0277920236286849
ERAL1	1.17717486040098	0.00557217508509278
ERMP1	1.25067562858885	0.0260946753990478
ESYT2	0.794879831838532	0.0197486531020626
EXOSC8	0.743025051039602	0.0490444500278413
EXOSC9	0.703525290360052	0.0220145439982502
FAM105A	-1.98885486586883	0.0137784664029678
FAM107B	-1.38625145225379	0.0031804841109286
FAM129A	-0.803762298998791	0.0441795867808317
FAM96A	-0.692067609896306	0.0446899952065795
FAM98A	-0.861140341767893	0.0137360295518864
FBP1	-2.42327325441051	0.0282271025393285
FCN1	-2.91780133688842	0.00664279383251948
FECH	1.26646695630786	0.0430516674776514
FLOT2	-0.98410020960635	0.0317362013097706
FOXRED1	0.878617670122122	0.0195514859077975
GALC	-1.27071115891068	0.0244571393687985
GATAD2B	0.645652609291268	0.0479347488377333
GCA	-2.17434938075125	0.000984372880850341
GDE1	-1.12512516427475	0.0213016700131719
GGA3	-0.66802221409084	0.0342664712957102
GID8	-0.85482752046746	0.00823340892014487
GLE1	0.893417941109227	0.0494873988172131
GLTSCR2	1.4664548141533	0.0121571728168113
GM2A	-1.11535660442648	0.0288070385662075
GNAI2	-0.856355746714438	0.0118102594641129
GNAQ	-1.07947677875953	0.0027310634806087
GNAS	-0.584906491792427	0.0434500147657518
GOLPH3	0.839368051503808	0.0423505309090602
GPX1	0.59443487434682	0.0469609237761108
GRN	-1.19499955366188	0.0437667783436461
GSE1	1.21365376022273	0.0231117067281093
GTPBP6	0.818528039161684	0.0207736524565993
HCK	-1.29095732281758	0.0423463209238637
HIST1H1C	1.21683103342611	0.0441187138389454
HMBS	0.841641700099533	0.00633387105401879
HN1L	1.32494574418428	0.0233913232867817
HNRNPA3	0.887692525804791	0.0113763472813779
HNRNPDL	0.880163718684237	0.017221330964698
HNRNPH3	0.805628940389646	0.00444125611282226
HP	-2.17655979565249	0.00841214277136258
HSDL2	1.32651501539904	0.000318871924613137
HSP90B1	-0.914865274594153	0.0315951902674641
HSPA5	-0.983757054285984	0.0294160713869143
HTT	-0.766046128643939	0.00673203451010074
HUWE1	-0.987970754301827	0.0345596263860602
IGF2BP2	1.03242472280318	0.0400315753576383
IGF2R	-1.96347579910623	0.00468541525706208
INTS12	1.62251958954101	0.00903252568874495
ITGAM	-3.07928190614054	0.00205394177906887
JAGN1	-0.856574211963427	0.0396967445972551
K7EQG2	1.96862092550805	0.000494731327583661
KAT5	0.743788847956651	0.0387601655320697
KMT2A	1.0910413012131	0.0315278510189081
KRR1	1.10464909554653	0.0255814915035573
LRPAP1	-1.54877207910674	0.00756784004175541
LYRM7	0.885059607354979	0.011179333612074
LYZ	-5.72814419695886	6.59663757180943e-06
MAVS	0.730394455000184	0.0411059322536639
MBOAT7	1.43394880015592	0.00994144485003825
MCCC2	0.748515735210152	0.0472231319501332
MEPCE	0.990152727608582	0.0363875685789111
METAP2	0.868904514386568	0.00701523173722874
MIA3	-0.829637034557084	0.0118544089787115
MMP9	-3.41839541329646	0.00556121616227798
MNDA	-3.53797855042072	0.000102857824023557
MON2	-0.697563456045462	0.0150486734092831
MORC2	-1.3140251849496	0.0100749806102719
MPG	1.13244573949156	0.00285937141548798
MPO	-2.6218465895271	0.0287883475242675
MRPL2	0.93022502521983	0.0468162406441589
MRPL53	0.78144215802909	0.0299669892942842
MRPS14	1.04054276540288	0.0422312520389609
MRPS26	1.40662357854504	0.0302240264028783
MSRA	-0.616800357160614	0.019691948847326
MTCH1	0.577966510455049	0.0329326961907455
MTFR1L	1.28622084363228	0.00551414576939078
MVP	-1.75321536285471	0.0422106028834923
MYO1F	-1.32985856409874	0.0062404597830531
NBEAL2	-1.47361075896543	0.00604164672929795
NCF2	-3.07985818631669	0.00295348466353165
NCF4	-2.13637455578538	0.010101277637357
NCOA5	2.30987656519813	0.0172597457039873
NDC1	1.09656821794706	0.0225856062944612
NDUFAF7	0.896473386121372	0.00937968863679038
NLE1	0.76651116585958	0.0412785234798483
NO66	0.915612796831805	0.0144907869196529
NOP16	1.42578995265186	0.0045443949743162
NOP2	0.768237376419151	0.0477323777810386
NSF	-0.685762210611628	0.0459197214076749
NSUN5	-0.615578188361653	0.0184494530521219
NTPCR	1.39307483525834	0.00771947167909772
ORM2	-1.34837658544443	0.011095927804247
P4HA1	0.890807716596441	0.0463031489597778
P4HB	-1.52489650667656	0.00498428624217655
PADI4	-3.90255656353177	0.000253490517391926
PCYOX1	-0.838431291327922	0.0421952723238548
PDAP1	0.778312540286862	0.0452888895469112
PDK1	1.25614035130422	0.00607127074776093
PDK2	1.28317871430279	0.00115770093445501
PHF3	0.81828472800867	0.0364475767531075
PIAS1	1.18691518568555	0.0131841809236369
PIK3C3	-1.442549108069	0.0148023449404971
PKN1	-0.667251402740515	0.0339357386654456
PLS3	-1.02022735442319	0.0413667826915027
POLR1C	1.01453736528904	0.00590263367808905
POLR3C	1.03100107866667	0.0180823055447297
PPAT	0.89996750025087	0.0290191535719933
PPHLN1	1.10831741579964	0.0228037574399206
PPTC7	0.76449234637845	0.0147072068574676
PRPF4	0.532440207446879	0.0411206965806225
PRTN3	-3.95203717963818	0.00286409794667816
PSAP	-1.467969821356	8.05664348091192e-05
PTX3	-2.90763174758427	0.000586300582894953
PUM2	0.887687830657349	0.0308448030124638
PYCR2	0.967964077879635	0.00747176775741039
RAB1B	-0.880276660988841	0.0103839699011305
RAB22A	-3.06141721954862	8.24360690744497e-05
RAB27A	-1.76343170473713	0.00153591793272917
RAB5B	-0.596656212404003	0.0459811827595019
RALA	0.896016942091258	0.0484300070498278
RALB	-1.34336115918497	0.0056309858062537
RBM7	0.973492223309041	0.0220046877513718
RCOR1	0.649862187321308	0.0370634670339098
RDH13	1.18936933332286	0.0178687443138972
RIC8A	-0.503687913472778	0.0468744331682397
RNASE2	-3.03968198826219	0.0113269612911465
RNASE3	-3.18209969021632	0.0171339623431512
RNF220	1.2503514974985	0.0055472827952752
RNGTT	-0.783461518780857	0.0326079514230889
RNPEP	-0.993695162124773	0.0364056754357467
RPL18	0.890185296736149	0.00376996890876677
RPL21	1.08310144710734	0.0348717955255747
RPS15A	-2.562332804486	0.0198703078598898
RPSA	0.679171567573444	0.0429219121518782
RTF1	1.05445683856606	0.013150344466984
RTN3	-0.925408283853674	0.0396266288511144
RTN4IP1	1.1200324321562	0.0459594086202605
RUNX2	1.85832858328106	0.00038993784792561
S100A11	-1.68504493068335	0.0302959092176992
S100A12	-3.49525622827401	0.00115374434871319
S100A8	-4.34924616127443	0.00275783151968391
S100A9	-3.98183192372189	0.00625468048762856
S100P	-4.42364078036095	0.000987814016934188
SAMD1	0.976122518335927	0.0133885629519587
SARNP	1.05137967464757	0.015631605549955
SCLY	0.756032176373253	0.0311759340606424
SCRN2	1.14027049231533	0.0104378149967178
SDCBP	-1.52704612228676	0.00789540429772893
SDF2L1	-1.01003368346281	0.0176073849799705
SELH	0.907004029423511	0.013462125578731
SENP3	0.815263051773357	0.00699379502045733
SERPINB10	-2.87400093219745	0.00459201875221432
SH3KBP1	-0.749066638509333	0.0466359644399184
SIGLEC5	-2.84138628491483	1.00726160049011e-05
SIRPA	-2.38859268581208	0.00201012438914905
SLC16A3	-1.39700880477686	0.0160559132979582
SLC25A19	1.28242877658707	0.00117889814005664
SLC25A5	0.818694604977814	0.0230079092497257
SLC35E1	0.941892126802461	0.0359361151731925
SLC38A10	-0.961885797465648	0.0375159848506883
SLC39A11	-0.79217642732398	0.0423638508567446
SLC44A1	-1.65671253547488	0.0369980859215548
SMAP	1.1409700061903	0.0132298183055188
SMNDC1	1.01097493903452	0.0276582062845873
SNRNP40	0.703203775465266	0.0213000715352086
SNW1	0.765900210452909	0.00882883257038523
SNX18	-1.11598932925126	0.0397227957044976
SON	1.07518414282224	0.0297819419801795
SORL1	-0.85995320984831	0.0158530761350998
SP3	0.74501204725366	0.0454592204914034
SRP9	-1.43290511838707	0.0348241729506551
SRSF4	0.735071878422044	0.00651416108710776
SRSF6	0.602385154518579	0.014845716994581
SSBP2	1.40065078620805	0.0338935251461951
STK24	1.58861539017476	0.0117324043724945
STOM	-1.60961258997398	0.0400178159478715
STX5	0.945229182645921	0.0328406046836998
SYF2	0.61344350460697	0.0148086803210585
SYNGR2	-0.800670809625498	0.0198770149382121
TAGLN2	1.06455560235673	0.0135624120453501
TBK1	-0.637173272130781	0.0084700058299897
TCIRG1	-1.52462857759738	0.0119672592866231
TEX2	-1.33876205349267	0.00617948842747697
THNSL1	1.4259548320843	0.0335604110610528
TIMM22	1.017927357587	0.0476268933925689
TKT	-0.948360531457762	0.036575606379279
TLR2	-1.48857498619874	0.0426007575976089
TM9SF4	-0.593332861327657	0.0169530615678264
TMEM33	-0.649773152320162	0.0246556005359857
TOLLIP	-0.917951611485115	0.0407186455627086
TOMM70A	0.522348555635887	0.0471876631175842
UBAP2	0.816593164006733	0.0241087096498279
UBR5	-0.820143070691199	0.00333050367722226
USF2	-1.37630768274656	0.0159450323066911
VAMP8	-0.778271938619255	0.0474393261496099
VAT1	-1.6217034049131	0.00326463722135544
VPS41	-1.15492503096553	0.000467968824753004
VTI1B	-0.612984428777441	0.0373710588100321
WASF2	0.826934454654193	0.0233430532590681
WBSCR16	1.24246558838964	0.0343618119696426
WDR81	-0.742799159052886	0.0339306390665981
XPO7	0.793304202754598	0.0127639403034695
YME1L1	1.08960800174174	0.0347539407118564
ZNF326	0.877545227185017	0.00542069967005828
ZNF346	1.04222813677212	0.0060437190885502
ZNF451	0.928199610199332	0.0174403450938765
ZNF512B	0.987391498557084	0.0227651615476419
ZNF579	1.19305302885903	0.0426399518047201
