name	IDH2_vs_Group_control_diff	IDH2_vs_Group_control_p.val
AHNAK	-0.363852636976702	0.512010808280668
AHSA1	0.366413744435139	0.147022072943545
AHSP	1.51451936035316	0.122832986133471
AIDA	0.0135269789332675	0.96794475167718
AIF1	-0.815352465743963	0.0871352153992769
AIFM1	-0.00847056193984841	0.967343433316123
AIMP1	0.0712786143058253	0.759477490329324
AIMP2	0.128430978350629	0.646747721462063
AIP	0.497640684231456	0.104753720131218
AK2	-0.435428344692799	0.150794333053656
AK3	0.288457717900705	0.268862317757631
AKAP13	-0.240825615119011	0.452284372575791
AKAP17A	-0.052790021749427	0.828526966934446
AKAP8	-0.129118339225951	0.633577227443331
AKAP9	0.390160504808193	0.15106356635891
AKR1A1	0.147919383861311	0.636700834320799
AKR1B1	0.289635963908633	0.455974979926923
AKR1C3	0.989540736576721	0.10181048392033
AKR7A2	0.302171135387297	0.268329196909471
AKT1	0.0237253940197419	0.931070219995361
AKT2	0.0835663273351592	0.754229850757153
ALAD	0.481463507891725	0.192258626333251
ALB	0.448932895159331	0.504856837850695
ALCAM	0.603295724281605	0.0371867518628413
ALDH16A1	-0.298248484483999	0.353883153095792
ALDH18A1	0.228834137475424	0.466488578812694
ALDH1B1	0.261645831688703	0.481084986274195
ALDH2	0.200606606754587	0.729496805479959
ALDH3A2	-0.169566933793988	0.687236160630082
ALDH3B1	-0.708603697659822	0.125902327567494
ALDH4A1	-0.346518656060418	0.272233632573514
ALDH5A1	0.953954906574683	0.0435056162011082
ALDH6A1	-0.442971836387848	0.0999391715820408
ALDH9A1	0.228661615193474	0.304114995078957
ALDOA	0.492684425643105	0.114039584239999
ALDOC	0.325988828266514	0.331868627248009
ALG1	-0.177828478564869	0.648340992071823
ALG11	-0.339881390303002	0.264348418736573
ALG2	-0.0486920251626692	0.890712551177685
ALG3	0.0337168369148273	0.892816954609146
ALG8	-0.250396261753352	0.407497466911975
ALG9	-0.246784833599182	0.33941682719567
ALOX5	0.00399284899099683	0.993723600453726
ALOX5AP	-0.772043361739414	0.106143681407419
ALYREF	0.237906284790903	0.204471704862996
AMPD2	0.871853415741093	0.012242478772428
AMPD3	0.45353502980727	0.202336851292376
ANAPC1	-0.170882430239939	0.477538229116711
ANAPC5	-0.121958925474267	0.666762311443025
ANK1	0.746460137427533	0.417075717465023
ANKFY1	0.167675602497315	0.566968106704881
ANKLE2	0.0311323680943403	0.935347195751429
ANKRD13A	0.189357655870957	0.493742361807353
ANKRD44	0.191976720838465	0.603074360496336
ANO10	-0.115914708877266	0.762353282537724
ANP32A	0.137738765856113	0.590285707957372
ANP32B	-0.0300142067608675	0.912663598614322
ANP32E	0.179125478718689	0.555052898028129
ANPEP	-0.65260925165645	0.261000505493612
ANTXR2	0.190832696916022	0.529654192026039
ANXA1	-0.216253512958019	0.639764976037889
ANXA11	-0.567932069600303	0.0483398385266671
ANXA2	-0.548143102622785	0.317295398349093
ANXA3	-0.0512007845593132	0.950686373027087
ANXA4	-0.27439652759757	0.283378824416977
ANXA5	-0.105224303734129	0.85821395105601
ANXA6	-0.202294837314472	0.618158160688694
ANXA7	0.0890610329306369	0.715464514187183
AP1B1	0.0264661018440719	0.919133192960229
AP1G1	-0.0213663735970968	0.92612997591616
AP1G2	-0.0985568158842511	0.710055545246806
AP1M1	-0.25920434769408	0.247944086226834
AP1S2	-0.461775562877019	0.0604975779325622
AP2A1	-0.264923431285336	0.49257648097281
AP2A2	-0.00752044229159665	0.979254575480911
AP2B1	0.0795073861452948	0.74198048785811
AP2M1	-0.0642728038755713	0.766497573233194
AP2S1	0.208506888781184	0.488657260992371
AP3B1	-0.333913239579037	0.359945310233705
AP3D1	-0.301345031147068	0.379637709750759
AP3M1	-0.176973136570282	0.464834581423618
AP3S1	-0.316020082896017	0.163338597114087
AP5Z1	0.00534503687294574	0.979287881862909
APAF1	-0.396781624731723	0.311733571900056
APBB1IP	-0.0857791790746845	0.758197647896938
APEH	0.175663611743481	0.590467210619507
APEX1	-0.0632779454202748	0.781999193115813
API5	0.354904043623513	0.098764613005373
APIP	0.804414901301659	0.0320450790912802
APMAP	0.331569653583013	0.505094449812424
APOA1	0.213610600320731	0.691739112425577
APOA1BP	0.370098628018741	0.0587707653231974
APOB	0.138228047884876	0.829821262841138
APOBR	-0.842809356863825	0.0430452674439569
APOC3	0.377855769541153	0.493263434566072
APOE	-0.325545523607087	0.584203320125583
APOL2	0.809214377184997	0.00456424057147998
APOO	-0.246395395324729	0.427494064796792
APOOL	0.0726503768405387	0.765740287106277
APPL1	0.260963172682214	0.431445520161894
APRT	0.0839346565520316	0.770434316854543
APTX	0.0984461307334925	0.747423283448818
AQR	0.339337854630088	0.220783250413757
ARAP1	-0.664221744489648	0.0820155144392152
ARCN1	-0.116062550228808	0.542764050857478
ARF3	0.262980925724467	0.378797385295255
ARF4	-0.0996074110416032	0.618850903766294
ARF5	0.16461305836236	0.619601160514276
ARF6	-0.263422427319941	0.547089037678916
ARFGAP1	0.0656458803210072	0.863643202338667
ARFGAP2	0.246902081773701	0.450841809320683
ARFGAP3	0.312534594947802	0.264897240019066
ARFGEF1	-0.256733732436551	0.313976345958438
ARFGEF2	-0.073215239492594	0.752324523468903
ARFIP1	-0.21977864558508	0.557460891186561
ARGLU1	-0.0188104775224893	0.940508685937036
ARHGAP1	-0.624729771114239	0.0183438191991675
ARHGAP15	0.643722059857456	0.0847914565999094
ARHGAP17	-0.00646221021837334	0.987193629149567
ARHGAP18	0.0939702248534999	0.816727222407892
ARHGAP25	-0.404119457813771	0.137145229503544
ARHGAP30	0.0978209221121702	0.742116374556939
ARHGAP4	-0.503778426746639	0.031925619847187
ARHGDIA	-0.026442334288781	0.927941444331832
ARHGDIB	0.108640809127252	0.722362540461481
ARHGEF1	-0.251651238032085	0.377584383466421
ARHGEF2	-0.27651007583248	0.150811316766671
ARHGEF6	0.193201974457224	0.561483827299488
ARHGEF7	0.534435660953115	0.0702850257375845
ARID1A	0.197320267676002	0.350938393209857
ARID1B	0.906170875753524	0.0106744874329215
ARID2	0.282061526203652	0.311251107650034
ARL1	0.435993817438185	0.184068522688632
ARL2	-0.240079357983252	0.471867117530502
ARL3	0.345017069838473	0.278547362108322
ARL5A	0.51336621191745	0.0684830789759854
ARL6IP4	0.58387829744311	0.148091854658137
ARL6IP5	-0.414154604069022	0.324381305193472
ARL8A	-0.853879636810895	0.00759209124749912
ARL8B	-0.448387671005431	0.41967767796235
ARMC10	0.685802636234619	0.0448253053384969
ARMC8	-0.0912814115205336	0.741761073325433
ARMT1	-0.184222070821921	0.548726400124933
ARPC1A	0.526048887144785	0.194579328361961
ARPC1B	-0.0235629554363541	0.920385977973236
ARPC2	-0.0761425773244717	0.730127233253527
ARPC3	-0.239062521554462	0.317952539310966
ARPC4	0.0413036192166985	0.883200965694448
ARPC5	-0.0456157513822042	0.851642482990626
ARPC5L	0.354442982333371	0.183675782983331
ARPP19	0.366633755428889	0.137788726397529
ARRB1	0.407781876378682	0.167689783023832
ARRB2	-0.0711658805563502	0.810377277448003
ARSA	0.317466948804274	0.433690212927607
ARSB	-0.560671706807053	0.13216211281645
ASAH1	0.0411280913200542	0.89566132546931
ASAP1	-0.060058270290007	0.857268229322904
ASCC2	0.217465938638494	0.454378900528526
ASCC3	-0.279606861064966	0.487215535104245
ASF1A	-0.261529491201649	0.369112531421342
ASH2L	0.139171241807123	0.492626520454201
ASL	-0.259228194114112	0.491805132106837
ASNA1	0.0529936569084448	0.754466477492505
ASPH	0.366057278535447	0.327344046237527
ASPSCR1	0.276081279352113	0.33242154136576
ASUN	-0.069971370900074	0.773316041135065
ATAD1	0.541843921816824	0.0876759316785681
ATAD2	0.167306169481339	0.590761011058098
ATAD2B	-0.154291007530681	0.591786710449899
ATAD3A	-0.0257540485296985	0.895491205358769
ATAD3B	0.0722836918509557	0.876745745200585
ATF1	-0.232946696826964	0.264285021482656
ATG12	0.0109747478449194	0.963767518500266
ATG3	-0.498389960768897	0.146296366004843
ATG7	0.220221347469305	0.611355844442846
ATIC	0.0174805162310818	0.953201392429076
ATL2	-0.462530315992105	0.18527235603493
ATL3	-0.40084454007096	0.104051203264775
ATM	-0.36610372410345	0.225419459191619
ATP11A	-0.293973824952609	0.351039991145557
ATP11B	-0.325778569292655	0.301826163043637
ATP13A1	-0.46946512744498	0.0586159416061755
ATP1A1	-0.111499426039078	0.591371715609086
ATP1B3	-0.168188324302005	0.471721111543733
ATP2A1	-0.148864626475145	0.585655293282696
ATP2A2	-0.306684643735601	0.170902978621427
ATP2A3	-0.0408855150168783	0.915253044228712
ATP2B4	0.123310012078413	0.549518487666302
ATP5A1	-0.145063125042419	0.427491274491125
ATP5B	0.000382776627745329	0.998433928701161
ATP5C1	-0.0135290114269715	0.95050897499646
ATP5D	0.342719882880271	0.357631924677334
ATP5E	-0.123478002738977	0.641064113767401
ATP5F1	0.0609777717138797	0.748602122284713
ATP5H	-0.142331021308721	0.552538196368033
ATP5I	0.0746292735382887	0.779114941486783
ATP5J	-0.455406062116509	0.289674576640916
ATP5J2-PTCD1	-0.416504393616872	0.487422019332837
ATP5L	-0.395985663397838	0.0901325362088609
ATP5O	-0.215190727611233	0.246856521333808
ATP5S	0.357402310535964	0.197135281089794
ATP6AP1	-0.369883966749985	0.216216312705713
ATP6AP2	-0.395278777478094	0.241407674844821
ATP6V0A1	-0.576364529068783	0.094655064910091
ATP6V0A2	0.047176313214937	0.882645580852856
ATP6V0D1	-0.772010901100998	0.0196844717657222
ATP6V1A	0.0874488212224556	0.739520254858324
ATP6V1B2	-0.112851952639904	0.637497315332966
ATP6V1C1	0.163196785163272	0.594561245079997
ATP6V1D	0.133578888042535	0.62940732997642
ATP6V1E1	0.0854110144772058	0.738939004134248
ATP6V1F	0.354206070415255	0.268700285307964
ATP6V1G1	-0.0295826004944537	0.902649362919572
ATP6V1H	0.318993356722832	0.228295815895566
ATPIF1	0.0370109182826575	0.939288228266516
ATRX	-0.180801085697002	0.428876344714191
ATXN10	0.296171775773839	0.355665316888989
ATXN2	0.194956343338234	0.528246695175297
ATXN2L	0.458312723818484	0.169053213037006
AUH	-0.0508641557162086	0.907667023012376
AUP1	-0.435786613961298	0.0608338161794546
AZU1	-0.907170988252545	0.290984986555256
B2M	0.407761985429968	0.170649358249948
B3GALT6	0.369383019564431	0.143894418219935
B3GAT3	-0.260877577971517	0.375709413415651
B4DLN1	-0.0129465233042048	0.954448450276326
B4GALT7	-0.0569216163819739	0.877554611051397
BABAM1	0.492951247068067	0.10212166943997
BAD	0.154827488615389	0.493024005472435
BAG2	0.408384787942968	0.426414650571156
BAG6	0.440725307168126	0.128996166358234
BAK1	0.221421594738448	0.490630978696209
BANF1	0.052413573277402	0.813518350049018
BAP18	0.13753258068985	0.475533422716868
BASP1	-0.707049950147329	0.242073074216086
BAX	0.141850446722639	0.564520454427686
BAZ1A	-0.654345895811964	0.0141576408178253
BAZ1B	-0.0745315678621559	0.724284525601865
BCAP31	0.303740066244274	0.215155159039784
BCAS2	0.263851952855408	0.182453220384937
BCAT2	0.265872327035581	0.358125588077775
BCCIP	0.485265606465898	0.168021629439353
BCKDHA	0.311749428212902	0.239198521605215
BCL10	0.517081547562857	0.139069215572134
BCL2L13	-0.212646775355807	0.471243968817332
BCLAF1	0.247853667097829	0.260666872467166
BCR	0.112958438408302	0.710579347628778
BCS1L	-0.165213366903124	0.492318827168752
BDH1	-0.306209155495043	0.29542457939377
BET1	0.403720758025333	0.158557764379633
BICD2	0.492748945762226	0.128671008109817
BID	-0.0657088865641882	0.839992015950667
BIN1	0.7896340231582	0.134409601376453
BIN2	0.143379703465992	0.66778812026117
BLMH	0.601715433107085	0.0927443174345304
BLOC1S1	-0.127290925507481	0.555891404667926
BLOC1S2	-0.306530269990699	0.399903847599235
BLOC1S5	0.211079778759043	0.520612423737342
BLVRA	0.67287548302005	0.311514019559636
BLVRB	0.589657577308174	0.2077837462227
BMS1	0.240684674990359	0.347600021188257
BNIP1	-0.14037300672803	0.62287479273396
BNIP3L	0.0272114942818575	0.928879821149823
BOD1L1	-0.091951509357969	0.77126492724599
BOLA2	1.0771605800266	0.037636290736499
BOP1	0.233662080213275	0.422437955817741
BPHL	0.455988031932083	0.220403573130081
BPI	-0.778252961644569	0.396662204005848
BRCC3	0.658859450559049	0.215628210246139
BRD2	0.0902273825642332	0.683600704257732
BRD3	0.488412957085306	0.106834157118415
BRD4	0.198493659642601	0.336188752212938
BRD9	0.133195259798747	0.794405622426438
BRE	0.251063180776878	0.409949344882167
BRI3BP	-0.331046953992736	0.281457515685024
BRIX1	0.209501422804582	0.46840484170809
BRK1	0.939566064821591	0.000723044086333178
BROX	0.572246203900992	0.0955015938862391
BRPF1	0.411185819255309	0.146390877114547
BSG	0.268116920070042	0.411583201436721
BST1	-1.48110813727948	0.00525605344437358
BST2	-0.0355180528180945	0.939820851415541
BTAF1	-0.172295959525503	0.586359578254602
BTF3	0.476004142261637	0.120519603732702
BTF3L4	-0.255425688932817	0.226252803961984
BTK	-0.0920630859607243	0.770803163115062
BUB3	-0.070143370446111	0.719487304320291
BUD31	-0.47395671800578	0.390867585522891
BYSL	0.272698244318608	0.39620010342959
BZW1	-0.119793119155386	0.689968291564414
BZW2	0.113486170731537	0.726129874280621
C10orf32-ASMT	-0.138026694440562	0.560997853007781
C10orf54	-0.656469151258808	0.131479166900793
C11orf54	0.556316711785684	0.12629665846221
C11orf68	0.50000749021499	0.129401522719541
C11orf73	0.395768771213884	0.233584956776684
C11orf98	0.626190193301479	0.0584178841925214
C12orf10	-0.0788107339855593	0.752990458961249
C12orf43	0.151933081689631	0.53136156562117
C14orf159	0.621902515899961	0.179421675355737
C14orf166	0.451886813255552	0.0359533460979919
C16orf13	0.464530030762084	0.122513114380804
C16orf58	0.505125735709139	0.351036226993689
C16orf62	-0.319482605866835	0.187835674777555
C17orf59	0.0959391363445228	0.748571125232589
C17orf62	-0.283857881515782	0.310804495968044
C17orf75	-0.156368216359329	0.59991005544681
C17orf85	0.181146466842268	0.508113382274707
C19orf43	0.146722548100314	0.567689135757528
C19orf52	0.552898500665329	0.0264533344384198
C19orf53	0.366237925911001	0.386326472978256
C1orf123	0.171415632922933	0.548441083744531
C1orf174	0.219712290614293	0.501994338844822
C1QBP	0.127106704527694	0.642622594916171
C20orf27	-0.334127980220604	0.485651768319526
C2orf47	-0.238389263868758	0.276801147841782
C2orf49	0.836588752871489	0.0316894635537839
C3	0.360311144412194	0.682535185424996
C4A	0.162020772526503	0.787938709704032
C4orf27	0.748654214830268	0.0222915556280322
C6orf203	-0.0458401828647581	0.901848591741979
C8orf82	0.0754955732513167	0.823925939134943
C9orf114	-0.0976832165308359	0.703416007667906
C9orf142	0.610172642610834	0.107709365046914
C9orf41	0.325548591851582	0.275716277046485
C9orf64	-0.797234152331065	0.0707046646628402
C9orf89	0.10488078517692	0.650871688598463
CA1	0.900821866527153	0.411837212160488
CA2	0.999954035707649	0.1774573969574
CAB39	-0.0141511736633539	0.959908504068272
CACYBP	0.906869309213143	0.0467552183907681
CAD	0.233378626854229	0.347694368798877
CALM1	0.133666157980279	0.594143540910232
CALR	-0.212162270271222	0.413649972546158
CALU	0.624852723953577	0.0526197837865706
CAMK1	0.0805684181923922	0.865630621001524
CAMK2G	0.256375110853529	0.348060538580728
CAMP	0.104300799966602	0.923643114503772
CAND1	0.42084362271321	0.0801453834949448
CANX	-0.428060982017335	0.0768715195546565
CAP1	-0.0351970886952486	0.903941433921958
CAPG	-0.176637708258138	0.722834804106061
CAPN1	0.0620345458313274	0.784454778008538
CAPN2	0.452757840386486	0.319676155129648
CAPN7	0.496800291708851	0.176292247066285
CAPNS1	-0.129597434204083	0.612672432833177
CAPRIN1	-0.178425447862985	0.470353845447663
CAPZA1	0.237696492887046	0.332949681149106
CAPZA2	0.294948643338842	0.271177895840699
CAPZB	0.217615981286656	0.340880642322055
CARD6	-0.367218303833035	0.379380656373514
CARD8	0.314274831214679	0.321434318997763
CARD9	-0.138544366769743	0.746728762337004
CARHSP1	0.304154239945568	0.304396383396413
CARKD	0.326323052617429	0.326671641696839
CARS	0.164696585836886	0.644440978236141
CARS2	-0.119580321636853	0.617376749131165
CASC4	0.1472448765068	0.661786723000087
CASP1	-0.357704952733812	0.450954718819563
CASP3	0.400114899737808	0.297495771101847
CASP4	0.503244352219326	0.0785647893028077
CASP6	1.18384612633713	0.00159358863773111
CASP8	-0.149089888050607	0.651158370442299
CAST	0.799017487875908	0.0667434482395709
CAT	0.0995253809605643	0.843027525272409
CBFB	-0.14124659553633	0.48860185281371
CBL	-0.359941130047016	0.287783689438964
CBR1	0.413688456433356	0.231801966005878
CBR4	-0.346023901218562	0.439155299337064
CBX1	0.126687839744712	0.756472269944522
CBX3	0.209175013051585	0.273505386516981
CBX5	-0.000130582357641629	0.999677734384636
CCAR1	-0.0382652201488689	0.842936616081693
CCAR2	0.184275900014644	0.39607241645003
CCDC101	-0.0727615546219944	0.861693873494992
CCDC12	-0.0272207740927399	0.958344075488568
CCDC124	-0.119886293210104	0.540268894605421
CCDC22	-0.300777853904464	0.253276081792431
CCDC37	0.25205491528147	0.752210810035566
CCDC43	0.114393448382028	0.696144281252042
CCDC47	-0.206058468002418	0.383432901914433
CCDC51	0.180818111409774	0.541038713570365
CCDC58	0.243026602070021	0.366213576198867
CCDC6	-0.110265662478579	0.674949479290098
CCDC86	-0.217439219586716	0.597896781852444
CCDC88A	-0.594754003460277	0.0581369641822105
CCDC88B	-0.205938463410764	0.60137391463027
CCDC90B	-1.14798925121533	0.373529348383625
CCDC93	-0.44646159279905	0.138924968430267
CCDC97	0.309395764494734	0.381656321514632
CCM2	0.319271177131945	0.21608386887574
CCNK	0.154983058052157	0.608180402857182
CCNT1	-0.250367840568643	0.298320676822313
CCS	0.121362530532895	0.72551251049849
CCT2	0.165110898642308	0.461679330801955
CCT3	0.298577622489614	0.200662897617289
CCT4	0.174828050865639	0.456282079029774
CCT5	0.196134853250758	0.428474213431245
CCT6A	0.222611312865734	0.319314445049849
CCT7	-0.0362574695503177	0.881754792793599
CCT8	0.256845263940175	0.349464027940661
CCZ1B	-0.00619192834893312	0.979819190599547
CD14	-0.802406628793847	0.35935035360542
CD151	0.930496444880077	0.0271026566949972
CD247	1.55484910703269	0.0104742363938763
CD2AP	0.514258057508076	0.158539527987245
CD2BP2	0.0991749262902069	0.714581589019838
CD44	0.55222565222644	0.0795342043202911
CD47	0.807548509470049	0.143426236994743
CD58	-0.0935246557976974	0.828721349637411
CD59	1.97887168414216	0.0113123565621639
CD63	-0.970660761693956	0.188597363294036
CD74	-0.557816372871937	0.203003554009393
CD82	0.130093371741921	0.728331036203724
CD84	0.714726687612668	0.0799435760143923
CD97	-0.390373579688763	0.238726554387778
CD99	0.723284800978771	0.127851068103354
CDC23	0.00999035703648943	0.975994603341557
CDC37	-0.156240404871699	0.491011683341082
CDC40	0.270989311353851	0.230235980036497
CDC42	-0.134913164306816	0.654425805839621
CDC5L	0.153387799189208	0.455594515639098
CDC73	0.252805257866651	0.268121078955261
CDK1	-0.282925434261294	0.485382873863074
CDK11B	0.256787868517875	0.438595100508701
CDK12	0.352240381048777	0.267741308647782
CDK19	0.109731415802194	0.652409391999212
CDK5	0.454930647803572	0.133659602366939
CDK5RAP3	-0.313729203395681	0.0844987414266559
CDK9	0.079279968578053	0.753474509682483
CDKN1B	0.387295078317102	0.280940690918741
CDKN2AIP	0.601346412754008	0.0385720483282064
CDS2	0.301074687156213	0.240423989526797
CDV3	0.171401049020581	0.551948006620274
CDYL	0.180041226549022	0.409273305430607
CEACAM8	0.438238027369341	0.659059278009463
CEBPB	-0.945354967231349	0.0450995243155965
CEBPZ	0.174246571287473	0.592635483587131
CECR1	-1.37567598369113	0.027175420045379
CECR5	-0.00178246817945293	0.994550924707589
CELF2	0.0931733149200902	0.782839405286565
CENPC	0.241315749086716	0.352691130690936
CEP120	-0.443741874866124	0.462066383479467
CEP170	-0.326353059478404	0.189897390684093
CEPT1	-0.431162776355237	0.135854621728362
CERS2	0.315135553698486	0.198136983064562
CERS5	0.540670232132559	0.304282960167775
CETN2	-0.121024197141029	0.795954131117214
CFD	-0.133188625529517	0.804345152976496
CFDP1	0.236634603405292	0.696400639299154
CFL1	0.256071017601549	0.426746011852531
CGGBP1	0.619383747417835	0.0255469251267081
CHAMP1	0.301391098812346	0.220697214269245
CHCHD3	-0.132652340953165	0.558600413996153
CHCHD4	-0.172122673903097	0.503497138374478
CHCHD6	0.356501482723157	0.276679097398705
CHD1L	0.5715099550041	0.0656467828679481
CHD4	0.122521939912335	0.594771380531175
CHD9	-0.0604228911534221	0.849718166854379
CHERP	0.160032010975453	0.431454327617925
CHID1	0.320886471556385	0.388460889472503
CHKB	0.505805452632188	0.506900327591767
CHMP1A	0.27320602682677	0.193343928837929
CHMP1B	0.705473136009598	0.0763814719349681
CHMP2A	-0.125669696955253	0.634544645319665
CHMP2B	0.574920416669869	0.197669079602685
CHMP3	0.560045466298419	0.183877700136463
CHMP4A	-0.027116761643267	0.945025713494958
CHMP4B	0.178888035159872	0.440006374740805
CHMP6	0.276900636892563	0.404586195162993
CHORDC1	0.0869103791823349	0.806741866841608
CHP1	-0.665812916895291	0.0529363196002381
CHTF8	-0.121167286181826	0.509903397464796
CIAO1	0.258501892643359	0.317257196939362
CIAPIN1	0.307715292204826	0.242436636277718
CIB1	-0.0218242538362787	0.960005881311592
CIRBP	0.588959673582135	0.0471495510351568
CISD1	0.316143035735372	0.258386273479517
CISD2	-0.00286509058305384	0.991476305571176
CIZ1	0.356210039220734	0.212759170669035
CKAP4	0.160587995766715	0.750987874759798
CKAP5	0.522350981865038	0.0221030396255985
CLASP2	-0.155840500417188	0.75032722479103
CLC	-1.49398118490478	0.102687954081934
CLCN7	-0.584029707551476	0.0599750125141944
CLIC1	0.288898341011112	0.334568455998111
CLIC4	0.943047530942707	0.0281184597007623
CLINT1	0.0313634503849656	0.873658592305557
CLIP1	-0.618496126291785	0.381456566167538
CLIP2	0.530264905240308	0.220450849091877
CLNS1A	0.158807523559467	0.645516209232909
CLPB	-0.300603083015321	0.167288443528552
CLPP	0.309007706512297	0.18898169432538
CLPTM1	-0.20578435594463	0.435891625874032
CLPX	-0.250798244589181	0.294593601590076
CLTA	-0.233741381345325	0.279172299619092
CLTB	-0.056543848445255	0.885110727152393
CLTC	-0.166117455795384	0.359161046111591
CLU	0.979908389237433	0.0927964993658216
CLUH	0.00263208460616937	0.994022287781562
CMAS	0.362499012184735	0.326867489077598
CMPK1	0.493329504950974	0.227941017033468
CMTM3	-0.393555323376866	0.246804175370064
CMTR1	0.273476743949988	0.175181406614497
CNDP2	-0.201479714616383	0.589737336458236
CNN2	0.154812460542082	0.647343731257481
CNOT1	0.255905412557517	0.259121543272724
CNOT10	0.544101663062094	0.0132055038567109
CNOT11	0.336865776119378	0.233620911924579
CNOT3	0.369430304119092	0.201752708815407
CNOT6L	0.165473414464895	0.421749386896325
CNOT7	0.418722848753706	0.217585558248656
CNP	0.185085050360204	0.582419166042627
CNPY3	-0.042605327730211	0.865270738919398
COA3	-1.11103798802186	0.00283991665077843
COA6	0.316347951381978	0.426359434979746
COASY	0.199767439139123	0.205990473868109
