	NodeIn	baitName	oeName	NodeOut	oeName_changed
7582	chr14:61738065-61750763	PRKCH;TMEM30B	.	chr14:61103627-61106322	chr14:61103627-61106322
7583	chr14:61738065-61750763	PRKCH;TMEM30B	.	chr14:62281580-62285068	chr14:62281580-62285068
7584	chr14:61787400-61792850	PRKCH;RP11-902B17.1	.	chr14:62281580-62285068	chr14:62281580-62285068
7585	chr14:61993144-62000094	PRKCH;RP11-47I22.4	.	chr14:62119287-62127243	chr14:62119287-62127243
7586	chr14:61993144-62000094	PRKCH;RP11-47I22.4	.	chr14:62256952-62265188	chr14:62256952-62265188
7587	chr14:61993144-62000094	PRKCH;RP11-47I22.4	.	chr14:62281580-62285068	chr14:62281580-62285068
7743	chr14:75388915-75394342	RPS6KL1	.	chr14:75514120-75515962	chr14:75514120-75515962
8071	chr14:97262726-97265550	VRK1	.	chr14:96972922-96979295	chr14:96972922-96979295
8072	chr14:97262726-97265550	VRK1	.	chr14:99714980-99720552	chr14:99714980-99720552
8073	chr14:97262726-97265550	VRK1	.	chr14:99872993-99877757	chr14:99872993-99877757
8074	chr14:97262726-97265550	VRK1	.	chr14:99941774-99945192	chr14:99941774-99945192
8260	chr15:52304095-52312338	CTD-2650P22.1;MAPK6	.	chr15:51910537-51912851	chr15:51910537-51912851
8261	chr15:52304095-52312338	CTD-2650P22.1;MAPK6	.	chr15:52426437-52429683	chr15:52426437-52429683
8500	chr15:85352129-85361541	ALPK3	.	chr15:85603588-85607547	chr15:85603588-85607547
8501	chr15:85394012-85408269	ALPK3;SNORA25	.	chr15:85586057-85587324	chr15:85586057-85587324
8502	chr15:85394012-85408269	ALPK3;SNORA25	.	chr15:85603588-85607547	chr15:85603588-85607547
8554	chr15:101457290-101461813	LRRK1;RP11-66B24.4	.	chr15:101146886-101148435	chr15:101146886-101148435
9610	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	GGT6	chr17:4463759-4466754	GGT6
9611	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4466755-4473311	chr17:4466755-4473311
9612	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4473312-4475785	chr17:4473312-4475785
9613	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4475786-4485445	chr17:4475786-4485445
9614	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	RNU6-955P;RP11-141J13.5	chr17:4513584-4526030	RNU6-955P;RP11-141J13.5
9615	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4526031-4528767	chr17:4526031-4528767
9616	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4549551-4550229	chr17:4549551-4550229
9617	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4550230-4557591	chr17:4550230-4557591
9618	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4557592-4560493	chr17:4557592-4560493
9619	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4561839-4562636	chr17:4561839-4562636
9620	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4562637-4569752	chr17:4562637-4569752
9621	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	ARRB2;PELP1;RP11-314A20.1;RP11-314A20.2	chr17:4594038-4624448	ARRB2;PELP1;RP11-314A20.1;RP11-314A20.2
9622	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4624449-4626285	chr17:4624449-4626285
9623	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4626286-4628070	chr17:4626286-4628070
9624	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4628071-4628689	chr17:4628071-4628689
9625	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4628690-4631294	chr17:4628690-4631294
9626	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4631295-4632641	chr17:4631295-4632641
9627	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4632642-4634171	chr17:4632642-4634171
9628	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	MED11;RP11-314A20.5	chr17:4634172-4637884	MED11;RP11-314A20.5
9629	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	CXCL16;ZMYND15	chr17:4637885-4646091	CXCL16;ZMYND15
9630	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4646092-4652205	chr17:4646092-4652205
9631	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4652206-4652483	chr17:4652206-4652483
9632	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4652484-4659877	chr17:4652484-4659877
9633	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4659878-4677578	chr17:4659878-4677578
9634	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4677579-4682937	chr17:4677579-4682937
9635	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4682938-4688591	chr17:4682938-4688591
9636	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	GLTPD2;VMO1	chr17:4688592-4695842	GLTPD2;VMO1
9637	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	PSMB6	chr17:4695855-4704267	PSMB6
9638	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4704268-4704539	chr17:4704268-4704539
9639	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	PLD2;RP11-81A22.5	chr17:4704540-4734991	PLD2;RP11-81A22.5
9640	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	MINK1	chr17:4734992-4739867	MINK1
9641	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4739868-4740863	chr17:4739868-4740863
9642	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4740864-4741904	chr17:4740864-4741904
9643	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4741905-4745944	chr17:4741905-4745944
9644	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4745945-4747052	chr17:4745945-4747052
9645	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4747053-4754006	chr17:4747053-4754006
9646	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4754007-4756906	chr17:4754007-4756906
9647	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4756907-4764166	chr17:4756907-4764166
9648	chr17:4783162-4830895	C17orf107;CHRNE;MINK1;RN7SL784P	.	chr17:4764167-4764334	chr17:4764167-4764334
9758	chr17:11919593-11925849	MAP2K4;RPL21P122	.	chr17:10595898-10598040	chr17:10595898-10598040
9759	chr17:11919593-11925849	MAP2K4;RPL21P122	CTC-297N7.5;TMEM220	chr17:10631095-10635971	CTC-297N7.5;TMEM220
9760	chr17:11919593-11925849	MAP2K4;RPL21P122	.	chr17:11895792-11897757	chr17:11895792-11897757
9761	chr17:11919593-11925849	MAP2K4;RPL21P122	.	chr17:11950105-11954299	chr17:11950105-11954299
9762	chr17:11919593-11925849	MAP2K4;RPL21P122	MIR744	chr17:11983313-11985512	MIR744
9763	chr17:11919593-11925849	MAP2K4;RPL21P122	.	chr17:12008496-12009368	chr17:12008496-12009368
9764	chr17:11919593-11925849	MAP2K4;RPL21P122	.	chr17:12901255-12908342	chr17:12901255-12908342
9775	chr17:19277712-19303903	B9D1;MAPK7;MFAP4	.	chr17:19360315-19361698	chr17:19360315-19361698
9781	chr17:21183232-21189002	MAP2K3	.	chr17:21191982-21219470	chr17:21191982-21219470
10128	chr17:43392707-43395042	MAP3K14	.	chr17:43444004-43447169	chr17:43444004-43447169
10129	chr17:43392707-43395042	MAP3K14	.	chr17:43447170-43459413	chr17:43447170-43459413
11484	chr2:39453149-39459164	CDKL4	.	chr2:39236772-39246341	chr2:39236772-39246341
11485	chr2:39453149-39459164	CDKL4	.	chr2:39292312-39295696	chr2:39292312-39295696
11486	chr2:39453149-39459164	CDKL4	.	chr2:39295933-39299905	chr2:39295933-39299905
12162	chr2:202650409-202660431	CDK15	.	chr2:203035206-203038388	chr2:203035206-203038388
12163	chr2:202650409-202660431	CDK15	.	chr2:203038389-203044606	chr2:203038389-203044606
12624	chr20:54962085-54967538	AURKA;CSTF1	.	chr20:52277169-52277586	chr20:52277169-52277586
12625	chr20:54962085-54967538	AURKA;CSTF1	.	chr20:52834144-52836117	chr20:52834144-52836117
12626	chr20:54962085-54967538	AURKA;CSTF1	.	chr20:58518427-58519747	chr20:58518427-58519747
13124	chr3:9810283-9820775	CAMK1	.	chr3:10013324-10020737	chr3:10013324-10020737
13125	chr3:9810283-9820775	CAMK1	.	chr3:10187794-10193340	chr3:10187794-10193340
13280	chr3:43325993-43333809	SNRK	.	chr3:43220633-43222283	chr3:43220633-43222283
13281	chr3:43325993-43333809	SNRK	.	chr3:43564391-43567203	chr3:43564391-43567203
13282	chr3:43325993-43333809	SNRK	.	chr3:43738493-43739975	chr3:43738493-43739975
13859	chr3:119810049-119813945	GSK3B;RP11-18H7.1	.	chr3:119540557-119543044	chr3:119540557-119543044
15753	chr5:14141000-14147844	TRIO	.	chr5:14106661-14109470	chr5:14106661-14109470
15754	chr5:14141000-14147844	TRIO	.	chr5:14163876-14167776	chr5:14163876-14167776
15755	chr5:14141000-14147844	TRIO	.	chr5:14227124-14231375	chr5:14227124-14231375
15756	chr5:14141000-14147844	TRIO	.	chr5:14241976-14250692	chr5:14241976-14250692
15757	chr5:14141000-14147844	TRIO	.	chr5:14704931-14707835	chr5:14704931-14707835
15895	chr5:56108371-56117353	MAP3K1	.	chr5:55612445-55624806	chr5:55612445-55624806
16955	chr5:146600978-146615721	CTC-255N20.1;STK32A	.	chr5:146770689-146771820	chr5:146770689-146771820
16956	chr5:146600978-146615721	CTC-255N20.1;STK32A	.	chr5:146969362-146971392	chr5:146969362-146971392
18309	chr6:35994390-36001414	MAPK14	SLC26A8	chr6:35983290-35993351	SLC26A8
18314	chr6:37136222-37141919	PIM1	.	chr6:36857296-36857779	chr6:36857296-36857779
18315	chr6:37136222-37141919	PIM1	.	chr6:37018844-37032845	chr6:37018844-37032845
18316	chr6:37136222-37141919	PIM1	.	chr6:37094503-37095801	chr6:37094503-37095801
19156	chr6:134635582-134646298	SGK1	.	chr6:135048701-135051124	chr6:135048701-135051124
19248	chr6:150037980-150042805	LATS1	.	chr6:149957327-149968227	chr6:149957327-149968227
19249	chr6:150037980-150042805	LATS1	.	chr6:150026434-150036029	chr6:150026434-150036029
19832	chr7:39988554-39992006	CDK13;RP11-467D6.1	.	chr7:39606717-39610740	chr7:39606717-39610740
19833	chr7:39988554-39992006	CDK13;RP11-467D6.1	.	chr7:39645796-39649879	chr7:39645796-39649879
19834	chr7:39988554-39992006	CDK13;RP11-467D6.1	.	chr7:40046003-40055371	chr7:40046003-40055371
20055	chr7:92460612-92467461	AC002454.1;CDK6	.	chr7:92365352-92371509	chr7:92365352-92371509
20151	chr7:97735306-97739308	LMTK2	ACN9	chr7:96743050-96746650	ACN9
20152	chr7:97735306-97739308	LMTK2	.	chr7:96762657-96765472	chr7:96762657-96765472
20153	chr7:97735306-97739308	LMTK2	.	chr7:97793921-97798934	chr7:97793921-97798934
20830	chr7:140622631-140625268	BRAF	.	chr7:140454477-140455561	chr7:140454477-140455561
21013	chr7:150744633-150756543	ASIC3;CDK5;SLC4A2	.	chr7:150785673-150788494	chr7:150785673-150788494
21014	chr7:150771668-150782320	FASTK;RP11-148K1.12;SLC4A2;TMUB1	.	chr7:150021002-150021812	chr7:150021002-150021812
21015	chr7:150771668-150782320	FASTK;RP11-148K1.12;SLC4A2;TMUB1	.	chr7:150652370-150660550	chr7:150652370-150660550
21016	chr7:150771668-150782320	FASTK;RP11-148K1.12;SLC4A2;TMUB1	.	chr7:150785673-150788494	chr7:150785673-150788494
21382	chr8:48871030-48879928	MCM4;PRKDC	.	chr8:48888329-48890525	chr8:48888329-48890525
21505	chr8:67578751-67579835	C8orf44-SGK3;VCPIP1	.	chr8:66539971-66545293	chr8:66539971-66545293
21506	chr8:67578751-67579835	C8orf44-SGK3;VCPIP1	.	chr8:66550975-66555737	chr8:66550975-66555737
21594	chr8:87093501-87105522	PSKH2	.	chr8:86351553-86354283	chr8:86351553-86354283
21597	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90783751-90785541	chr8:90783751-90785541
21598	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90845874-90850629	chr8:90845874-90850629
21599	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90901435-90911384	chr8:90901435-90911384
21600	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90937257-90937991	chr8:90937257-90937991
21601	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90937992-90939108	chr8:90937992-90939108
21602	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:90988645-90992908	chr8:90988645-90992908
21603	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:91583743-91591027	chr8:91583743-91591027
21604	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:91648122-91651488	chr8:91648122-91651488
21605	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:91651698-91654835	chr8:91651698-91654835
21606	chr8:90768859-90770600	RIPK2;RP11-37B2.1	.	chr8:92084060-92090125	chr8:92084060-92090125
1	chr1:209848320-209852873	G0S2;RP1-28O10.1	CAMK1G	chr1:209756686-209758171	CAMK1G
2	chr17:10631095-10635971	CTC-297N7.5;TMEM220	MAP2K4;RPL21P122	chr17:11919593-11925849	MAP2K4;RPL21P122
3	chr8:67991770-67997074	COPS5;CSPP1	C8orf44-SGK3;VCPIP1	chr8:67578751-67579835	C8orf44-SGK3;VCPIP1
