ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050793	regulation of developmental process	26/65	263/1193	0.000596210457518383	0.000596210457518383	0.0462172640284533	KLF4/TET1/PLAG1/SOX6/GATA1/BHLHA15/DPF3/GRHL1/PBX1/FOXJ1/E2F2/KLF5/HES6/CEBPB/CEBPA/ISL2/BCL6B/IRF4/FOXD1/TFE3/MAFG/FOXO4/RORA/TCFL5/NFIB/FOXO3	26
BP	GO:0051239	regulation of multicellular organismal process	25/65	249/1193	0.000632505173978833	0.000632505173978833	0.0462172640284533	KLF4/TET1/PLAG1/SOX6/GATA1/GRHL1/PBX1/FOXJ1/E2F2/IRF8/GTF2IRD1/HES6/CEBPB/CEBPA/REL/BCL6B/IRF4/FOXD1/TFE3/MAFG/FOXO4/RORA/NFIB/POU2AF1/FOXO3	25
BP	GO:0001775	cell activation	13/65	96/1193	0.00128216331227769	0.00128216331227769	0.0788993689997612	GATA1/KLF6/PBX1/FOXJ1/IRF8/KLF5/SP3/CEBPB/CEBPA/IRF4/RORA/POU2AF1/FOXO3	13
BP	GO:0002521	leukocyte differentiation	13/65	96/1193	0.00128216331227769	0.00128216331227769	0.0788993689997612	GATA1/KLF6/PBX1/FOXJ1/IRF8/SP3/CEBPB/CEBPA/IRF4/TFE3/RORA/POU2AF1/FOXO3	13
BP	GO:0009605	response to external stimulus	16/65	134/1193	0.00134971909753493	0.00134971909753493	0.0788993689997612	KLF4/GATA1/BHLHA15/IRF8/CEBPB/CEBPA/ISL2/REL/BCL6B/IRF4/FOXD1/FOXO4/RORA/NFIB/POU2AF1/FOXO3	16
BP	GO:0008283	cell population proliferation	20/65	191/1193	0.0016507998414092	0.0016507998414092	0.0904681755193332	KLF4/TET1/KLF11/PLAG1/GATA1/PBX1/FOXJ1/TEAD3/IRF6/CEBPB/CEBPA/BCL6B/ST18/MAFG/FOXO4/RORA/SOX7/TCFL5/NFIB/FOXO3	20
BP	GO:0045595	regulation of cell differentiation	22/65	221/1193	0.00178655213100297	0.00178655213100297	0.0916569847061287	KLF4/PLAG1/SOX6/GATA1/BHLHA15/DPF3/GRHL1/PBX1/FOXJ1/KLF5/HES6/CEBPB/CEBPA/ISL2/BCL6B/IRF4/TFE3/MAFG/FOXO4/RORA/TCFL5/FOXO3	22
BP	GO:0031099	regeneration	4/65	11/1193	0.0019860847226238	0.0019860847226238	0.0916569847061287	KLF4/GATA1/KLF5/CEBPB	4
BP	GO:0097028	dendritic cell differentiation	4/65	11/1193	0.0019860847226238	0.0019860847226238	0.0916569847061287	GATA1/IRF8/CEBPB/IRF4	4
BP	GO:0045321	leukocyte activation	12/65	91/1193	0.00256735156607354	0.00256735156607354	0.112299884860241	GATA1/KLF6/PBX1/FOXJ1/IRF8/SP3/CEBPB/CEBPA/IRF4/RORA/POU2AF1/FOXO3	12
BP	GO:0001817	regulation of cytokine production	9/65	57/1193	0.0026895350575772	0.0026895350575772	0.112299884860241	KLF4/FOXJ1/IRF8/CEBPB/REL/BCL6B/IRF4/RORA/POU2AF1	9
BP	GO:0042127	regulation of cell population proliferation	18/65	171/1193	0.0028701202785193	0.0028701202785193	0.113955807333349	KLF4/TET1/KLF11/PLAG1/GATA1/PBX1/FOXJ1/IRF6/CEBPB/CEBPA/BCL6B/ST18/MAFG/FOXO4/SOX7/TCFL5/NFIB/FOXO3	18
BP	GO:0030855	epithelial cell differentiation	12/65	93/1193	0.0031052603538496	0.0031052603538496	0.113955807333349	KLF4/GATA1/BHLHA15/HOXB5/GRHL1/FOXJ1/KLF5/IRF6/CEBPB/CEBPA/MAFG/NFIB	12
BP	GO:1903131	mononuclear cell differentiation	11/65	81/1193	0.00311907852004844	0.00311907852004844	0.113955807333349	GATA1/KLF6/PBX1/FOXJ1/IRF8/SP3/CEBPB/IRF4/RORA/POU2AF1/FOXO3	11
BP	GO:0008285	negative regulation of cell population proliferation	11/65	82/1193	0.00344744952940108	0.00344744952940108	0.120914756125941	KLF4/KLF11/GATA1/FOXJ1/IRF6/CEBPB/CEBPA/ST18/FOXO4/SOX7/NFIB	11
BP	GO:0048871	multicellular organismal homeostasis	7/65	39/1193	0.00394416708227302	0.00394416708227302	0.133015837228074	KLF4/GATA1/GRHL1/CEBPB/IRF4/TFE3/MTF1	7
BP	GO:0034097	response to cytokine	10/65	72/1193	0.00413958029894026	0.00413958029894026	0.13443549274921	KLF4/PRDM5/IRF8/KLF5/CEBPB/CEBPA/REL/ST18/RORA/FOXO3	10
BP	GO:0001816	cytokine production	9/65	61/1193	0.00434866346657552	0.00434866346657552	0.136181829611181	KLF4/FOXJ1/IRF8/CEBPB/REL/BCL6B/IRF4/RORA/POU2AF1	9
BP	GO:0009653	anatomical structure morphogenesis	23/65	252/1193	0.00453259122400959	0.00453259122400959	0.137047132108893	PITX1/KLF4/TET1/PLAG1/SOX6/GATA1/HOXB5/PBX1/HOXB2/FOXJ1/E2F2/KLF5/SP3/CEBPB/ISL2/FOXD1/HOXB6/FOXD2/FOXO4/RORA/SOX7/NFIB/FOXO3	23
BP	GO:0050896	response to stimulus	33/65	415/1193	0.00470100855361988	0.00470100855361988	0.137401407900539	KLF4/TET1/KLF11/SOX6/GATA1/PRDM5/BHLHA15/REXO4/DPF3/FOXJ1/E2F2/IRF8/KLF5/TEAD3/GLIS2/GTF2IRD1/CEBPB/CEBPA/ISL2/REL/BCL6B/NR1I2/IRF4/ST18/FOXD1/TFE3/FOXO4/RORA/SOX7/NFIB/POU2AF1/FOXO3/MTF1	33
BP	GO:0060429	epithelium development	15/65	139/1193	0.00549746382573798	0.00549746382573798	0.155497024340908	KLF4/GATA1/BHLHA15/HOXB5/GRHL1/PBX1/HOXB2/FOXJ1/KLF5/IRF6/CEBPB/CEBPA/FOXD1/MAFG/NFIB	15
BP	GO:0051093	negative regulation of developmental process	14/65	126/1193	0.00569982592596973	0.00569982592596973	0.156182730142526	KLF4/TET1/SOX6/GATA1/BHLHA15/PBX1/FOXJ1/E2F2/CEBPA/ISL2/FOXO4/RORA/NFIB/FOXO3	14
BP	GO:0071345	cellular response to cytokine stimulus	9/65	65/1193	0.00672362729313783	0.00672362729313783	0.178653318506661	KLF4/PRDM5/IRF8/KLF5/CEBPB/CEBPA/ST18/RORA/FOXO3	9
BP	GO:0002376	immune system process	18/65	185/1193	0.00696771720794939	0.00696771720794939	0.179693759573432	KLF4/GATA1/KLF6/PBX1/FOXJ1/IRF8/IRF6/SP3/CEBPB/CEBPA/REL/BCL6B/IRF4/HOXB6/TFE3/RORA/POU2AF1/FOXO3	18
BP	GO:0065008	regulation of biological quality	16/65	157/1193	0.00724489552712305	0.00724489552712305	0.180053417702057	KLF4/GATA1/BHLHA15/GRHL1/GLIS2/SP3/CEBPB/CEBPA/IRF4/FOXD1/HOXB6/TFE3/MAFG/RORA/FOXO3/MTF1	16
BP	GO:0046649	lymphocyte activation	10/65	78/1193	0.00745998219688577	0.00745998219688577	0.180053417702057	KLF6/PBX1/FOXJ1/IRF8/SP3/CEBPB/IRF4/RORA/POU2AF1/FOXO3	10
BP	GO:0030323	respiratory tube development	5/65	24/1193	0.00780303526896069	0.00780303526896069	0.180053417702057	FOXJ1/SP3/CEBPA/SIM2/NFIB	5
BP	GO:0030324	lung development	5/65	24/1193	0.00780303526896069	0.00780303526896069	0.180053417702057	FOXJ1/SP3/CEBPA/SIM2/NFIB	5
BP	GO:0045600	positive regulation of fat cell differentiation	4/65	16/1193	0.00890304042884961	0.00890304042884961	0.191162393296013	KLF5/CEBPB/CEBPA/TFE3	4
BP	GO:0072091	regulation of stem cell proliferation	4/65	16/1193	0.00890304042884961	0.00890304042884961	0.191162393296013	PBX1/IRF6/CEBPA/NFIB	4
BP	GO:0006955	immune response	10/65	80/1193	0.00893850566492161	0.00893850566492161	0.191162393296013	GATA1/FOXJ1/IRF8/CEBPB/REL/BCL6B/IRF4/TFE3/RORA/POU2AF1	10
BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	5/65	25/1193	0.00934859045430451	0.00934859045430451	0.195172327028463	KLF4/BHLHA15/KLF5/CEBPB/NFIB	5
CC	GO:0000785	chromatin	46/65	498/1211	6.59536443472151e-07	6.59536443472151e-07	3.47124443932711e-05	PITX1/KLF4/NFIA/TET1/KLF11/SOX6/GATA1/BHLHA15/KLF6/DPF3/HOXB5/GRHL1/HLF/PBX1/HOXB2/FOXJ1/E2F2/IRF8/KLF5/CENPA/TEAD3/TEF/HES6/IRF6/SP3/CEBPB/CEBPA/EBF1/ISL2/REL/EBF4/NR1I2/SIM2/IRF4/ST18/FOXD1/HOXB6/TFE3/FOXD2/FOXO4/MXD3/RORA/SOX7/TCFL5/NFIB/FOXO3	46
CC	GO:0032991	protein-containing complex	26/65	289/1211	0.0021746828542934	0.0021746828542934	0.0572284961656157	PITX1/KLF4/TET1/GATA1/DPF3/HLF/PBX1/E2F2/KLF5/CENPA/TEAD3/HES6/SP3/IKZF4/CEBPB/CEBPA/JAZF1/REL/NR1I2/IRF4/ST18/MAFG/MXD3/POU2AF1/FOXO3/PCGF6	26
MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	33/65	338/1222	4.12234999270273e-05	4.12234999270273e-05	0.00124779102333267	PITX1/KLF4/NFIA/PLAG1/GATA1/BHLHA15/KLF6/ZNF91/HOXB5/GRHL1/HLF/PBX1/HOXB2/FOXJ1/E2F2/KLF5/TEF/GLIS2/IRF6/CEBPB/CEBPA/REL/NR1I2/IRF4/FOXD1/TFE3/FOXD2/ZNF24/MAFG/FOXO4/NFIB/FOXO3/MTF1	33
MF	GO:0001216	DNA-binding transcription activator activity	33/65	341/1222	5.04426158368524e-05	5.04426158368524e-05	0.00124779102333267	PITX1/KLF4/NFIA/PLAG1/GATA1/BHLHA15/KLF6/ZNF91/HOXB5/GRHL1/HLF/PBX1/HOXB2/FOXJ1/E2F2/KLF5/TEF/GLIS2/IRF6/CEBPB/CEBPA/REL/NR1I2/IRF4/FOXD1/TFE3/FOXD2/ZNF24/MAFG/FOXO4/NFIB/FOXO3/MTF1	33
MF	GO:0140297	DNA-binding transcription factor binding	15/65	143/1222	0.00576847787209268	0.00576847787209268	0.0840203641716941	PITX1/KLF4/NFIA/GATA1/PRDM5/PBX1/KLF5/TEAD3/HES6/SP3/IKZF4/CEBPB/CEBPA/NR1I2/FOXO4	15
MF	GO:0031490	chromatin DNA binding	6/65	34/1222	0.00743637605298161	0.00743637605298161	0.0840203641716941	KLF4/GATA1/GRHL1/CEBPB/CEBPA/FOXO3	6
MF	GO:0008134	transcription factor binding	17/65	178/1222	0.00849141978330951	0.00849141978330951	0.0840203641716941	PITX1/KLF4/NFIA/GATA1/PRDM5/PBX1/KLF5/TEAD3/HES6/SP3/IKZF4/CEBPB/CEBPA/NR1I2/FOXO4/RORA/FOXO3	17
MF	GO:0008013	beta-catenin binding	4/65	17/1222	0.0102802023650618	0.0102802023650618	0.0847665809048953	KLF4/FOXO4/RORA/FOXO3	4
MF	GO:0046983	protein dimerization activity	13/65	135/1222	0.0209129964647327	0.0209129964647327	0.147806140427434	SOX6/BHLHA15/GRHL1/E2F2/CENPA/HES6/CEBPB/CEBPA/SIM2/TFE3/MAFG/MXD3/TCFL5	13
