	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP1425	WP1425	Bone morphogenic protein signaling and regulation	1/101	12/8701	0.130814108663636	860	1
WP4324	WP4324	Mitochondrial complex I assembly model OXPHOS system	2/101	56/8701	0.137537793042081	55572/55471	2
WP186	WP186	Homologous recombination	1/101	13/8701	0.140917431833733	4683	1
WP3301	WP3301	MFAP5-mediated ovarian cancer cell motility and invasiveness	1/101	13/8701	0.140917431833733	6263	1
WP3679	WP3679	Cell-type dependent selectivity of CCK2R signaling	1/101	13/8701	0.140917431833733	6263	1
WP3892	WP3892	Development of pulmonary dendritic cells and macrophage subsets	1/101	13/8701	0.140917431833733	860	1
WP4236	WP4236	Krebs cycle disorders	1/101	13/8701	0.140917431833733	8803	1
WP4792	WP4792	Purine metabolism	1/101	13/8701	0.140917431833733	100	1
WP428	WP428	Wnt signaling	3/101	115/8701	0.14901839259276	324/1460/1488	3
WP5180	WP5180	DYRK1A involvement regarding cell proliferation in brain development	2/101	62/8701	0.161726380821085	10238/1859	2
WP4549	WP4549	Fragile X syndrome	3/101	122/8701	0.168551652790988	27161/7915/1374	3
WP4705	WP4705	Pathways of nucleic acid metabolism and innate immune sensing	1/101	16/8701	0.17053494422498	84153	1
WP1946	WP1946	Cori cycle	1/101	17/8701	0.180180997262778	6888	1
WP3664	WP3664	Regulation of Wnt / B-catenin signaling by small molecule compounds	1/101	17/8701	0.180180997262778	324	1
WP368	WP368	Mitochondrial long chain fatty acid beta-oxidation	1/101	17/8701	0.180180997262778	1374	1
WP3859	WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	1/101	17/8701	0.180180997262778	860	1
WP4301	WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	1/101	18/8701	0.189715971845512	3187	1
WP4784	WP4784	Proteoglycan biosynthesis	1/101	18/8701	0.189715971845512	126792	1
WP5223	WP5223	2q21.1 copy number variation syndrome	1/101	18/8701	0.189715971845512	324	1
WP697	WP697	Estrogen metabolism	1/101	18/8701	0.189715971845512	414	1
WP78	WP78	TCA cycle (aka Krebs or citric acid cycle)	1/101	18/8701	0.189715971845512	8803	1
WP5124	WP5124	Alzheimer's disease	5/101	263/8701	0.190194238663434	324/1460/5610/6263/292	5
WP176	WP176	Folate metabolism	2/101	69/8701	0.190816788015127	847/6470	2
WP707	WP707	DNA damage response	2/101	69/8701	0.190816788015127	2177/4683	2
WP4259	WP4259	Disorders of folate metabolism and transport	1/101	19/8701	0.199141134444107	6470	1
WP5123	WP5123	Mitochondrial fatty acid oxidation disorders	1/101	19/8701	0.199141134444107	1374	1
WP734	WP734	Serotonin receptor 4/6/7 and NR3C signaling	1/101	19/8701	0.199141134444107	2908	1
WP4906	WP4906	3q29 copy number variation syndrome	2/101	71/8701	0.199257828000258	8655/26043	2
WP4630	WP4630	Measles virus infection	3/101	136/8701	0.209616812456133	1460/5610/4940	3
WP4884	WP4884	Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex	1/101	21/8701	0.217667018254467	55922	1
WP3580	WP3580	Methionine de novo and salvage pathway	1/101	22/8701	0.226770201567404	253827	1
WP3599	WP3599	Transcription factor regulation in adipogenesis	1/101	22/8701	0.226770201567404	2908	1
WP4760	WP4760	PKC-gamma calcium signaling pathway in ataxia	1/101	22/8701	0.226770201567404	6263	1
WP5103	WP5103	Progeria-associated lipodystrophy	1/101	22/8701	0.226770201567404	8815	1
WP5111	WP5111	Familial hyperlipidemia type 4	1/101	22/8701	0.226770201567404	84532	1
WP5194	WP5194	Synthesis of ceramides and 1-deoxyceramides	1/101	22/8701	0.226770201567404	29956	1
WP4197	WP4197	Immune response to tuberculosis	1/101	23/8701	0.235768497412743	9282	1
WP4942	WP4942	15q13.3 copy number variation syndrome	1/101	23/8701	0.235768497412743	2177	1
WP5181	WP5181	Roles of ceramides in development of insulin resistance	1/101	23/8701	0.235768497412743	5610	1
WP4288	WP4288	MTHFR deficiency	1/101	24/8701	0.244663102363343	55471	1
WP3668	WP3668	Hypothesized pathways in pathogenesis of cardiovascular disease	1/101	25/8701	0.253455199477703	860	1
WP4725	WP4725	Sphingolipid metabolism overview	1/101	25/8701	0.253455199477703	29956	1
WP4022	WP4022	Pyrimidine metabolism	2/101	84/8701	0.254940675137002	1854/10623	2
WP2878	WP2878	PPAR-alpha pathway	1/101	26/8701	0.26214595845105	1374	1
WP4726	WP4726	Sphingolipid metabolism: integrated pathway	1/101	26/8701	0.26214595845105	29956	1
WP4018	WP4018	Clear cell renal cell carcinoma pathways	2/101	86/8701	0.263571479098405	55193/6470	2
WP2840	WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	2/101	87/8701	0.267888075528218	2908/6929	2
WP4262	WP4262	Breast cancer pathway	3/101	155/8701	0.268327592736578	324/1460/4683	3
WP4532	WP4532	Intraflagellar transport proteins binding to dynein	1/101	27/8701	0.270736535764761	8655	1
WP5231	WP5231	Hippocampal synaptogenesis and neurogenesis	1/101	27/8701	0.270736535764761	3191	1
WP2583	WP2583	T cell receptor and co-stimulatory signaling	1/101	28/8701	0.279228074834136	1859	1
WP5121	WP5121	Sphingolipid metabolism in senescence	1/101	28/8701	0.279228074834136	29956	1
WP2446	WP2446	Retinoblastoma gene in cancer	2/101	90/8701	0.280835608381931	2956/5985	2
WP241	WP241	One-carbon metabolism	1/101	29/8701	0.287621706154527	6470	1
WP3972	WP3972	PDGFR-beta pathway	1/101	29/8701	0.287621706154527	5610	1
WP1422	WP1422	Sphingolipid pathway	1/101	30/8701	0.295918547445855	29956	1
WP2870	WP2870	Extracellular vesicle-mediated signaling in recipient cells	1/101	30/8701	0.295918547445855	324	1
WP5102	WP5102	Familial partial lipodystrophy	1/101	30/8701	0.295918547445855	8815	1
WP430	WP430	Statin inhibition of cholesterol production	1/101	31/8701	0.304119703795522	84532	1
WP4304	WP4304	Oligodendrocyte specification and differentiation, leading to myelin components for CNS	1/101	31/8701	0.304119703795522	4155	1
WP2839	WP2839	Hair follicle development: organogenesis - part 2 of 3	1/101	32/8701	0.312226267799749	860	1
WP4149	WP4149	White fat cell differentiation	1/101	32/8701	0.312226267799749	2908	1
WP5312	WP5312	Metabolic pathways of fibroblasts	1/101	32/8701	0.312226267799749	5033	1
WP1530	WP1530	miRNA regulation of DNA damage response	2/101	98/8701	0.315250590501373	2177/4683	2
WP2817	WP2817	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	1/101	33/8701	0.32023931970334	2908	1
WP408	WP408	Oxidative stress response	1/101	33/8701	0.32023931970334	847	1
WP422	WP422	MAPK cascade	1/101	33/8701	0.32023931970334	4155	1
WP4553	WP4553	FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma	1/101	33/8701	0.32023931970334	6045	1
WP465	WP465	Tryptophan metabolism	1/101	33/8701	0.32023931970334	847	1
WP4786	WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	1/101	33/8701	0.32023931970334	5033	1
WP2064	WP2064	Neural crest differentiation	2/101	101/8701	0.328076147352444	1488/4155	2
WP5287	WP5287	17q12 copy number variation syndrome	2/101	101/8701	0.328076147352444	51755/6871	2
WP143	WP143	Fatty acid beta-oxidation	1/101	34/8701	0.3281599275379	1374	1
WP1601	WP1601	Fluoropyrimidine activity	1/101	34/8701	0.3281599275379	5471	1
WP3971	WP3971	OSX and miRNAs in tooth development	1/101	34/8701	0.3281599275379	860	1
WP4241	WP4241	Type 2 papillary renal cell carcinoma	1/101	34/8701	0.3281599275379	5546	1
WP5117	WP5117	Cohesin complex - Cornelia de Lange syndrome	1/101	34/8701	0.3281599275379	324	1
WP399	WP399	Wnt signaling pathway and pluripotency	2/101	102/8701	0.33233801074046	324/1488	2
WP2059	WP2059	Alzheimer's disease and miRNA effects	5/101	328/8701	0.332569889880878	324/1460/5610/6263/292	5
WP4536	WP4536	Genes related to primary cilium development (based on CRISPR)	2/101	103/8701	0.33659251829592	8655/54585	2
WP111	WP111	Electron transport chain: OXPHOS system in mitochondria	2/101	105/8701	0.345077870899233	4519/292	2
WP4932	WP4932	7q11.23 copy number variation syndrome	2/101	106/8701	0.349307943550867	7913/5985	2
WP619	WP619	Type II interferon signaling	1/101	37/8701	0.35137758660538	5610	1
WP170	WP170	Nuclear receptors	1/101	38/8701	0.35893885896836	2908	1
WP2447	WP2447	Amyotrophic lateral sclerosis (ALS)	1/101	38/8701	0.35893885896836	847	1
WP3591	WP3591	Sleep regulation	1/101	38/8701	0.35893885896836	100	1
WP5366	WP5366	NF1 copy number variation syndrome 	2/101	110/8701	0.366135652616278	5985/57599	2
WP710	WP710	DNA damage response (only ATM dependent)	2/101	111/8701	0.37031769505994	324/847	2
WP5345	WP5345	1p36 copy number variation syndrome	2/101	112/8701	0.374489119745298	126792/55174	2
WP5093	WP5093	Opioid receptor pathways	1/101	41/8701	0.381102960786551	4155	1
WP5395	WP5395	Glycosaminoglycan synthesis in fibroblasts	1/101	41/8701	0.381102960786551	126792	1
WP466	WP466	DNA replication	1/101	42/8701	0.388321044038347	5985	1
WP2332	WP2332	Interleukin-11 signaling pathway	1/101	44/8701	0.402508085764254	860	1
WP4753	WP4753	Nucleotide excision repair	1/101	44/8701	0.402508085764254	5985	1
WP5085	WP5085	Vasopressin-regulated water reabsorption	1/101	44/8701	0.402508085764254	8655	1
WP268	WP268	Notch signaling	1/101	45/8701	0.409478939794265	1488	1
WP3878	WP3878	ATM signaling in development and disease 	1/101	45/8701	0.409478939794265	4683	1
WP534	WP534	Glycolysis and gluconeogenesis	1/101	45/8701	0.409478939794265	6518	1
WP4535	WP4535	Envelope proteins and their potential roles in EDMD physiopathology	1/101	46/8701	0.416369261776795	8815	1
WP4861	WP4861	Endoplasmic reticulum stress response in coronavirus infection	1/101	46/8701	0.416369261776795	5610	1
WP4008	WP4008	NO/cGMP/PKG mediated neuroprotection	1/101	47/8701	0.423179972875645	10142	1
WP410	WP410	Exercise-induced circadian regulation	1/101	48/8701	0.429911983823133	8987	1
WP2637	WP2637	Interleukin-1 (IL-1) structural pathway	1/101	49/8701	0.436566195037031	4155	1
WP107	WP107	Translation factors	1/101	50/8701	0.443143496736206	5610	1
WP5373	WP5373	Role of hypoxia, angiogenesis, and FGF pathway in OA chondrocyte hypertrophy	1/101	50/8701	0.443143496736206	860	1
WP3286	WP3286	Copper homeostasis	1/101	53/8701	0.462422696343048	324	1
WP5144	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	1/101	54/8701	0.468701062169754	1105	1
WP560	WP560	TGF-beta receptor signaling	1/101	55/8701	0.474906820550794	860	1
WP5153	WP5153	N-glycan biosynthesis	1/101	57/8701	0.487103831083156	10905	1
WP5265	WP5265	Neurogenesis regulation in the olfactory epithelium	1/101	57/8701	0.487103831083156	6929	1
WP2023	WP2023	Cell differentiation - expanded index	1/101	59/8701	0.49902026654223	860	1
WP4205	WP4205	MET in type 1 papillary renal cell carcinoma	1/101	59/8701	0.49902026654223	5546	1
WP4816	WP4816	TGF-beta receptor signaling in skeletal dysplasias	1/101	59/8701	0.49902026654223	860	1
WP5224	WP5224	2q37 copy number variation syndrome	2/101	145/8701	0.504523634544345	84289/51540	2
WP3865	WP3865	Novel intracellular components of RIG-I-like receptor pathway	1/101	60/8701	0.504875271527099	10521	1
WP5352	WP5352	10q11.21q11.23 copy number variation syndrome	1/101	61/8701	0.510662518092978	7913	1
WP4155	WP4155	Endometrial cancer	1/101	63/8701	0.522036832754581	324	1
WP474	WP474	Endochondral ossification	1/101	63/8701	0.522036832754581	860	1
WP4808	WP4808	Endochondral ossification with skeletal dysplasias	1/101	63/8701	0.522036832754581	860	1
WP5362	WP5362	TAR syndrome	1/101	63/8701	0.522036832754581	10623	1
WP51	WP51	Regulation of actin cytoskeleton	2/101	151/8701	0.526287313433484	324/54961	2
WP3680	WP3680	Physico-chemical features and toxicity-associated pathways	1/101	66/8701	0.538609242397366	324	1
WP1403	WP1403	AMP-activated protein kinase signaling	1/101	67/8701	0.54400593799874	1374	1
WP2525	WP2525	Trans-sulfuration, one-carbon metabolism and related pathways	1/101	68/8701	0.549340128439107	6470	1
WP3303	WP3303	RAC1/PAK1/p38/MMP2 pathway	1/101	68/8701	0.549340128439107	4436	1
WP3942	WP3942	PPAR signaling pathway	1/101	68/8701	0.549340128439107	1374	1
WP5381	WP5381	Smith-Magenis and Potocki-Lupski syndrome copy number variation	2/101	159/8701	0.554302633160364	6470/7156	2
WP2880	WP2880	Glucocorticoid receptor pathway	1/101	70/8701	0.559823852841872	2908	1
WP1982	WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	1/101	71/8701	0.564974796053894	84532	1
WP4655	WP4655	Cytosolic DNA-sensing pathway	1/101	74/8701	0.580072238150449	10623	1
WP5356	WP5356	Disturbed pathways in Duchenne Muscular Dystrophy	1/101	74/8701	0.580072238150449	292	1
WP4341	WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	1/101	75/8701	0.584988513095019	6670	1
WP5114	WP5114	Nucleotide excision repair in xeroderma pigmentosum 	1/101	75/8701	0.584988513095019	5985	1
WP4949	WP4949	16p11.2 proximal deletion syndrome	1/101	76/8701	0.58984779435834	2908	1
WP5316	WP5316	Primary ovarian insufficiency	2/101	174/8701	0.603658351426178	4683/5096	2
WP5205	WP5205	Clock-controlled autophagy in bone metabolism	1/101	80/8701	0.608727955357394	860	1
WP2261	WP2261	Glioblastoma signaling pathways	1/101	83/8701	0.622320965727351	2956	1
WP15	WP15	Selenium micronutrient network	1/101	86/8701	0.635446261526825	847	1
WP5234	WP5234	Bardet-Biedl syndrome	1/101	88/8701	0.643944510199597	54585	1
WP138	WP138	Androgen receptor signaling pathway	1/101	91/8701	0.656325432951144	860	1
WP3925	WP3925	Amino acid metabolism	1/101	91/8701	0.656325432951144	84532	1
WP35	WP35	G protein signaling pathways	1/101	92/8701	0.66035692322663	10142	1
WP5413	WP5413	IL-24 Signaling pathway	3/101	291/8701	0.662087536028345	324/5610/2237	3
WP4963	WP4963	p53 transcriptional gene network	1/101	96/8701	0.676019951611835	4436	1
WP5094	WP5094	Orexin receptor pathway	2/101	201/8701	0.681993614046263	860/9203	2
WP2882	WP2882	Nuclear receptors meta-pathway	3/101	314/8701	0.712008848103826	1374/2908/6518	3
WP5090	WP5090	Complement system in neuronal development and plasticity	1/101	107/8701	0.715500559801938	4155	1
WP3998	WP3998	Prader-Willi and Angelman syndrome	1/101	111/8701	0.72864307553215	2733	1
WP5380	WP5380	5q35 copy number variation	1/101	111/8701	0.72864307553215	23567	1
WP3931	WP3931	Embryonic stem cell pluripotency pathways	1/101	117/8701	0.747237815525471	324	1
WP4787	WP4787	Osteoblast differentiation and related diseases	1/101	119/8701	0.75315120377056	860	1
WP5087	WP5087	Pleural mesothelioma	4/101	440/8701	0.758699241067512	324/1460/1488/6045	4
WP2431	WP2431	Spinal cord injury	1/101	121/8701	0.758927585862868	4155	1
WP4217	WP4217	Ebola virus infection in host	1/101	129/8701	0.780724856387428	5610	1
WP236	WP236	Adipogenesis	1/101	131/8701	0.785861952383606	2908	1
WP5083	WP5083	Neuroinflammation and glutamatergic signaling	1/101	140/8701	0.80754293169204	6470	1
WP2884	WP2884	NRF2 pathway	1/101	141/8701	0.809813479980686	6518	1
WP2858	WP2858	Ectoderm differentiation	1/101	142/8701	0.812057503172503	6929	1
WP2380	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	1/101	144/8701	0.816467197991254	324	1
WP536	WP536	Calcium regulation in cardiac cells	1/101	152/8701	0.833104644927686	6263	1
WP2857	WP2857	Mesodermal commitment pathway	1/101	154/8701	0.83702506419993	1488	1
WP4396	WP4396	Nonalcoholic fatty liver disease	1/101	155/8701	0.838950940942156	4519	1
WP289	WP289	Myometrial relaxation and contraction pathways	1/101	156/8701	0.840854282267319	6263	1
WP4803	WP4803	Ciliopathies	1/101	184/8701	0.885981039042355	54585	1
WP5115	WP5115	Network map of SARS-CoV-2 signaling pathway	1/101	218/8701	0.924058079820429	55922	1
WP5323	WP5323	Fatty Acids and Lipoproteins Transport in Hepatocytes	1/101	382/8701	0.989552049063519	1374	1
WP3888	WP3888	VEGFA-VEGFR2 signaling	1/101	432/8701	0.994337703102896	5954	1
