	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0043565	GO:0043565	sequence-specific DNA binding	19/179	212/3928	0.00315637250846299	AGO2/ASH2L/BRD7/CENPC/FOXK2/GTF3C5/HNRNPL/LRWD1/MSH2/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF451/ZNF579/ZNF629	19
GO:0000981	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	10/179	82/3928	0.00369530214502182	FOXK2/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF451/ZNF579/ZNF629	10
GO:0000976	GO:0000976	transcription cis-regulatory region binding	15/179	155/3928	0.00418610863877681	AGO2/ASH2L/BRD7/FOXK2/GTF3C5/HNRNPL/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF579/ZNF629	15
GO:0003684	GO:0003684	damaged DNA binding	6/179	35/3928	0.00443098878182472	FEN1/MPG/MSH2/MSH6/NBN/SMC6	6
GO:0001067	GO:0001067	transcription regulatory region nucleic acid binding	15/179	156/3928	0.00444944133014262	AGO2/ASH2L/BRD7/FOXK2/GTF3C5/HNRNPL/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF579/ZNF629	15
GO:0140030	GO:0140030	modification-dependent protein binding	9/179	74/3928	0.00591227527219963	BRD7/CBX8/CDYL/CHD1/ING5/LRWD1/MSH6/SPIN1/YEATS4	9
GO:0035198	GO:0035198	miRNA binding	4/179	17/3928	0.00622204139708425	AGO2/AGO3/PUM2/ZNF346	4
GO:0016891	GO:0016891	RNA endonuclease activity, producing 5'-phosphomonoesters	3/179	10/3928	0.0088090682836069	AGO2/AGO3/FEN1	3
GO:0016893	GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3/179	10/3928	0.0088090682836069	AGO2/AGO3/FEN1	3
GO:0140223	GO:0140223	general transcription initiation factor activity	4/179	19/3928	0.00943624369610155	GTF3C1/GTF3C2/GTF3C3/GTF3C5	4
GO:0046914	GO:0046914	transition metal ion binding	19/179	235/3928	0.00961602590697861	ADA/APOBEC3B/APOBEC3F/CLIP1/FEN1/LANCL1/MSRB3/NR3C1/P4HA1/PHC2/RBM4B/RNF2/SHMT1/TADA2A/TOP3A/ZCCHC8/ZMYM2/ZMYM3/ZNF346	19
GO:0003713	GO:0003713	transcription coactivator activity	10/179	102/3928	0.0167766356865214	ABT1/ACTL6A/ARID1B/BRD7/CTBP2/DDX17/DYRK1A/MED14/TADA2A/TCERG1	10
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	10/179	103/3928	0.0178679800525898	FOXK2/GTF3C5/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF629	10
GO:0000978	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	9/179	96/3928	0.0294953185499234	FOXK2/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF629	9
GO:0016810	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	5/179	39/3928	0.0304363933101453	ADA/APOBEC3B/APOBEC3F/CAT/HINT3	5
GO:0003725	GO:0003725	double-stranded RNA binding	5/179	41/3928	0.0368436200269053	AGO2/AGO3/EIF2AK2/OAS3/ZNF346	5
GO:0031406	GO:0031406	carboxylic acid binding	5/179	41/3928	0.0368436200269053	DBT/P4HA1/SCLY/SHMT1/UROS	5
GO:0140640	GO:0140640	catalytic activity, acting on a nucleic acid	17/179	238/3928	0.0412314192118468	AGO2/AGO3/CHD1/CNOT2/CNOT6L/DCP1A/DDX17/DDX39A/DHX40/FEN1/MPG/MSH2/MSH6/POLR3C/RFC5/TOP3A/TRMT1L	17
GO:0004540	GO:0004540	ribonuclease activity	5/179	43/3928	0.0440224204079962	AGO2/AGO3/CNOT2/CNOT6L/FEN1	5
GO:0001217	GO:0001217	DNA-binding transcription repressor activity	4/179	30/3928	0.0452770576814312	FOXK2/NR3C1/SP3/TCF3	4
GO:0001227	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	4/179	30/3928	0.0452770576814312	FOXK2/NR3C1/SP3/TCF3	4
GO:0019842	GO:0019842	vitamin binding	4/179	30/3928	0.0452770576814312	P4HA1/SCLY/SHMT1/UROS	4
GO:0003712	GO:0003712	transcription coregulator activity	13/179	173/3928	0.0500102866129568	ABT1/ACTL6A/ARID1B/BRD7/CDYL/CNOT2/CTBP2/DDX17/DYRK1A/MED14/TADA2A/TCERG1/ZNF451	13
GO:0043177	GO:0043177	organic acid binding	5/179	45/3928	0.0519850728886952	DBT/P4HA1/SCLY/SHMT1/UROS	5
GO:0004521	GO:0004521	RNA endonuclease activity	3/179	19/3928	0.0526851220348069	AGO2/AGO3/FEN1	3
GO:0008013	GO:0008013	beta-catenin binding	3/179	20/3928	0.0599736445772831	APC/ASH2L/RNF220	3
GO:0000977	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	9/179	113/3928	0.070641882661829	FOXK2/NKRF/NR3C1/RREB1/RUNX2/SP3/TCF3/ZNF362/ZNF629	9
GO:0003729	GO:0003729	mRNA binding	13/179	183/3928	0.0718886540782614	AGO2/DCP1A/DDX17/HNRNPL/NUDT21/PUM2/RBM4B/RBM5/SHMT1/SRSF4/SRSF6/UNK/UPF3B	13
GO:0008238	GO:0008238	exopeptidase activity	4/179	35/3928	0.0727084944057766	DPP7/ERMP1/PM20D2/SCRN2	4
GO:0044390	GO:0044390	ubiquitin-like protein conjugating enzyme binding	2/179	10/3928	0.0730523773322459	TCERG1/ZMYM2	2
GO:0140299	GO:0140299	small molecule sensor activity	2/179	10/3928	0.0730523773322459	MSH2/MSH6	2
GO:0003697	GO:0003697	single-stranded DNA binding	6/179	65/3928	0.0737901045797525	MSH2/POLR3C/SMC6/SSBP2/TOP3A/WDR48	6
GO:0000217	GO:0000217	DNA secondary structure binding	2/179	11/3928	0.08668372094015	MSH2/MSH6	2
GO:0015171	GO:0015171	amino acid transmembrane transporter activity	2/179	11/3928	0.08668372094015	SFXN3/SLC25A22	2
GO:0016597	GO:0016597	amino acid binding	2/179	11/3928	0.08668372094015	SCLY/SHMT1	2
GO:0140098	GO:0140098	catalytic activity, acting on RNA	11/179	157/3928	0.10040457590305	AGO2/AGO3/CNOT2/CNOT6L/DCP1A/DDX17/DDX39A/DHX40/FEN1/POLR3C/TRMT1L	11
GO:0051010	GO:0051010	microtubule plus-end binding	2/179	12/3928	0.101000633782355	APC/CLIP1	2
GO:0016836	GO:0016836	hydro-lyase activity	3/179	25/3928	0.102753886582276	CDYL/HACD2/UROS	3
GO:0016741	GO:0016741	transferase activity, transferring one-carbon groups	5/179	55/3928	0.103506617116386	ASMTL/FAM98B/NDUFAF7/SHMT1/TRMT1L	5
GO:0016763	GO:0016763	pentosyltransferase activity	2/179	13/3928	0.115913142961575	PARP16/PPAT	2
GO:0061659	GO:0061659	ubiquitin-like protein ligase activity	5/179	57/3928	0.116055231736698	NSMCE1/RNF2/RNF220/UBE4B/ZNF451	5
GO:0003727	GO:0003727	single-stranded RNA binding	4/179	42/3928	0.122203259798625	AGO2/AGO3/CBX8/HNRNPH1	4
GO:0048029	GO:0048029	monosaccharide binding	3/179	27/3928	0.122480821952475	P4HA1/SLC2A5/TALDO1	3
GO:0140097	GO:0140097	catalytic activity, acting on DNA	7/179	93/3928	0.129577787680033	CHD1/FEN1/MPG/MSH2/MSH6/RFC5/TOP3A	7
GO:0016796	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3/179	28/3928	0.132825100621904	CNOT2/CNOT6L/FEN1	3
GO:0016835	GO:0016835	carbon-oxygen lyase activity	3/179	29/3928	0.143462365172384	CDYL/HACD2/UROS	3
GO:0016878	GO:0016878	acid-thiol ligase activity	2/179	15/3928	0.147198123170324	ACSS1/SUCLA2	2
GO:0070577	GO:0070577	lysine-acetylated histone binding	2/179	15/3928	0.147198123170324	BRD7/YEATS4	2
GO:0140033	GO:0140033	acetylation-dependent protein binding	2/179	15/3928	0.147198123170324	BRD7/YEATS4	2
GO:0000287	GO:0000287	magnesium ion binding	6/179	79/3928	0.149293929313352	DUT/FEN1/FOXK2/MSH2/MSH6/SUCLA2	6
GO:0001222	GO:0001222	transcription corepressor binding	2/179	16/3928	0.163422482781319	CNOT2/CTBP2	2
GO:0001671	GO:0001671	ATPase activator activity	2/179	16/3928	0.163422482781319	DNAJC1/NKRF	2
GO:0004715	GO:0004715	non-membrane spanning protein tyrosine kinase activity	2/179	16/3928	0.163422482781319	DYRK1A/EIF2AK2	2
GO:0070279	GO:0070279	vitamin B6 binding	2/179	16/3928	0.163422482781319	SCLY/SHMT1	2
GO:0004518	GO:0004518	nuclease activity	5/179	65/3928	0.172795348508745	AGO2/AGO3/CNOT2/CNOT6L/FEN1	5
GO:0016779	GO:0016779	nucleotidyltransferase activity	4/179	49/3928	0.182491697258516	OAS3/PARP16/POLR3C/TAMM41	4
GO:0008168	GO:0008168	methyltransferase activity	4/179	50/3928	0.191809362341517	ASMTL/FAM98B/NDUFAF7/TRMT1L	4
GO:0003714	GO:0003714	transcription corepressor activity	5/179	68/3928	0.196423519719716	BRD7/CDYL/CTBP2/TCERG1/ZNF451	5
GO:0001046	GO:0001046	core promoter sequence-specific DNA binding	2/179	18/3928	0.196706587546303	AGO2/NR3C1	2
GO:0004519	GO:0004519	endonuclease activity	3/179	34/3928	0.200319899595546	AGO2/AGO3/FEN1	3
GO:0004527	GO:0004527	exonuclease activity	3/179	34/3928	0.200319899595546	CNOT2/CNOT6L/FEN1	3
GO:0008514	GO:0008514	organic anion transmembrane transporter activity	3/179	34/3928	0.200319899595546	SFXN3/SLC25A22/SLC25A5	3
GO:0043531	GO:0043531	ADP binding	2/179	19/3928	0.213650289371185	MSH2/MSH6	2
GO:0003730	GO:0003730	mRNA 3'-UTR binding	4/179	53/3928	0.220607738356529	DDX17/HNRNPL/NUDT21/PUM2	4
GO:0061630	GO:0061630	ubiquitin protein ligase activity	4/179	53/3928	0.220607738356529	NSMCE1/RNF2/RNF220/UBE4B	4
GO:0000175	GO:0000175	3'-5'-RNA exonuclease activity	2/179	20/3928	0.230725472126063	CNOT2/CNOT6L	2
GO:0005342	GO:0005342	organic acid transmembrane transporter activity	2/179	20/3928	0.230725472126063	SFXN3/SLC25A22	2
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	2/179	20/3928	0.230725472126063	SFXN3/SLC25A22	2
GO:0016896	GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	2/179	21/3928	0.247885281116649	CNOT2/CNOT6L	2
GO:0036002	GO:0036002	pre-mRNA binding	2/179	21/3928	0.247885281116649	HNRNPL/SRSF6	2
GO:0060590	GO:0060590	ATPase regulator activity	2/179	21/3928	0.247885281116649	DNAJC1/NKRF	2
GO:0004532	GO:0004532	exoribonuclease activity	2/179	22/3928	0.265086814751569	CNOT2/CNOT6L	2
GO:0008170	GO:0008170	N-methyltransferase activity	2/179	22/3928	0.265086814751569	NDUFAF7/TRMT1L	2
GO:0061629	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	7/179	116/3928	0.276325358508269	CSNK2B/CTBP2/MED14/SP3/TCERG1/TCF3/UBXN7	7
GO:0008094	GO:0008094	ATP-dependent activity, acting on DNA	4/179	59/3928	0.28113088728117	CHD1/MSH2/MSH6/RFC5	4
GO:0008276	GO:0008276	protein methyltransferase activity	2/179	23/3928	0.282290864886179	FAM98B/NDUFAF7	2
GO:0016811	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	2/179	23/3928	0.282290864886179	CAT/HINT3	2
GO:0008408	GO:0008408	3'-5' exonuclease activity	2/179	24/3928	0.299461672414313	CNOT2/CNOT6L	2
GO:0016410	GO:0016410	N-acyltransferase activity	2/179	24/3928	0.299461672414313	CERS2/TADA2A	2
GO:0016877	GO:0016877	ligase activity, forming carbon-sulfur bonds	2/179	24/3928	0.299461672414313	ACSS1/SUCLA2	2
GO:0140297	GO:0140297	DNA-binding transcription factor binding	9/179	160/3928	0.305109351414509	CSNK2B/CTBP2/MED14/NBN/RUNX2/SP3/TCERG1/TCF3/UBXN7	9
GO:0004386	GO:0004386	helicase activity	5/179	83/3928	0.327121635073957	CHD1/DDX17/DDX39A/DHX40/RFC5	5
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	5/179	83/3928	0.327121635073957	NSMCE1/RNF2/RNF220/UBE4B/ZNF451	5
GO:0030246	GO:0030246	carbohydrate binding	4/179	64/3928	0.333336159433603	P4HA1/SLC2A5/STBD1/TALDO1	4
GO:0003724	GO:0003724	RNA helicase activity	3/179	46/3928	0.349997604284216	DDX17/DDX39A/DHX40	3
GO:0008186	GO:0008186	ATP-dependent activity, acting on RNA	3/179	46/3928	0.349997604284216	DDX17/DDX39A/DHX40	3
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	2/179	27/3928	0.350464048446494	SLC25A22/SLC25A5	2
GO:0016747	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	4/179	66/3928	0.354400098187395	CERS2/CPT1A/DBT/TADA2A	4
GO:0004713	GO:0004713	protein tyrosine kinase activity	2/179	28/3928	0.367205505971462	DYRK1A/EIF2AK2	2
GO:0008266	GO:0008266	poly(U) RNA binding	1/179	10/3928	0.373095097870271	HNRNPH1	1
GO:0015216	GO:0015216	purine nucleotide transmembrane transporter activity	1/179	10/3928	0.373095097870271	SLC25A5	1
GO:0015459	GO:0015459	potassium channel regulator activity	1/179	10/3928	0.373095097870271	AKAP9	1
GO:0035173	GO:0035173	histone kinase activity	1/179	10/3928	0.373095097870271	DYRK1A	1
GO:0042887	GO:0042887	amide transmembrane transporter activity	1/179	10/3928	0.373095097870271	SLC25A22	1
GO:0045505	GO:0045505	dynein intermediate chain binding	1/179	10/3928	0.373095097870271	DYNLL1	1
GO:0050321	GO:0050321	tau-protein kinase activity	1/179	10/3928	0.373095097870271	DYRK1A	1
GO:0070182	GO:0070182	DNA polymerase binding	1/179	10/3928	0.373095097870271	FANCD2	1
GO:0016829	GO:0016829	lyase activity	4/179	69/3928	0.385989248094284	CDYL/HACD2/SCLY/UROS	4
GO:0001221	GO:0001221	transcription coregulator binding	2/179	30/3928	0.400165302540442	CNOT2/CTBP2	2
GO:0019887	GO:0019887	protein kinase regulator activity	3/179	50/3928	0.400364208825743	APC/CSNK2B/PARP16	3
GO:0004520	GO:0004520	DNA endonuclease activity	1/179	11/3928	0.401736235563283	FEN1	1
GO:0015215	GO:0015215	nucleotide transmembrane transporter activity	1/179	11/3928	0.401736235563283	SLC25A5	1
GO:0015605	GO:0015605	organophosphate ester transmembrane transporter activity	1/179	11/3928	0.401736235563283	SLC25A5	1
GO:0019894	GO:0019894	kinesin binding	1/179	11/3928	0.401736235563283	DCP1A	1
GO:0055106	GO:0055106	ubiquitin-protein transferase regulator activity	1/179	11/3928	0.401736235563283	CBX8	1
GO:1901505	GO:1901505	carbohydrate derivative transmembrane transporter activity	1/179	11/3928	0.401736235563283	SLC25A5	1
GO:0016874	GO:0016874	ligase activity	4/179	71/3928	0.406958144222589	ACSS1/MCCC2/PCCB/SUCLA2	4
GO:0016757	GO:0016757	glycosyltransferase activity	3/179	51/3928	0.412807318058669	B3GALT6/PARP16/PPAT	3
GO:0000339	GO:0000339	RNA cap binding	1/179	12/3928	0.429075835725186	AGO2	1
GO:0004180	GO:0004180	carboxypeptidase activity	1/179	12/3928	0.429075835725186	PM20D2	1
GO:0005262	GO:0005262	calcium channel activity	1/179	12/3928	0.429075835725186	RYR3	1
GO:0008327	GO:0008327	methyl-CpG binding	1/179	12/3928	0.429075835725186	LRWD1	1
GO:0016405	GO:0016405	CoA-ligase activity	1/179	12/3928	0.429075835725186	ACSS1	1
GO:0016706	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	1/179	12/3928	0.429075835725186	P4HA1	1
GO:0016799	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	1/179	12/3928	0.429075835725186	MPG	1
GO:0017070	GO:0017070	U6 snRNA binding	1/179	12/3928	0.429075835725186	LSM7	1
GO:0030332	GO:0030332	cyclin binding	1/179	12/3928	0.429075835725186	CDK12	1
GO:0042605	GO:0042605	peptide antigen binding	1/179	12/3928	0.429075835725186	HLA-H	1
GO:0050750	GO:0050750	low-density lipoprotein particle receptor binding	1/179	12/3928	0.429075835725186	LANCL1	1
GO:0008236	GO:0008236	serine-type peptidase activity	2/179	32/3928	0.432308332686158	ABHD17B/DPP7	2
GO:1901702	GO:1901702	salt transmembrane transporter activity	3/179	53/3928	0.43744414600137	RYR3/SLC25A22/SLC25A5	3
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	4/179	74/3928	0.438140445711249	NSMCE1/RNF2/RNF220/UBE4B	4
GO:0017171	GO:0017171	serine hydrolase activity	2/179	33/3928	0.448036156728628	ABHD17B/DPP7	2
GO:0004712	GO:0004712	protein serine/threonine/tyrosine kinase activity	1/179	13/3928	0.45517272678882	DYRK1A	1
GO:0008187	GO:0008187	poly-pyrimidine tract binding	1/179	13/3928	0.45517272678882	HNRNPH1	1
GO:0015932	GO:0015932	nucleobase-containing compound transmembrane transporter activity	1/179	13/3928	0.45517272678882	SLC25A5	1
GO:0017116	GO:0017116	single-stranded DNA helicase activity	1/179	13/3928	0.45517272678882	RFC5	1
GO:0035925	GO:0035925	mRNA 3'-UTR AU-rich region binding	1/179	13/3928	0.45517272678882	NUDT21	1
GO:0038024	GO:0038024	cargo receptor activity	1/179	13/3928	0.45517272678882	STBD1	1
GO:0016746	GO:0016746	acyltransferase activity	4/179	76/3928	0.458676382922043	CERS2/CPT1A/DBT/TADA2A	4
GO:0008134	GO:0008134	transcription factor binding	10/179	205/3928	0.459627884401122	CNOT2/CSNK2B/CTBP2/MED14/NBN/RUNX2/SP3/TCERG1/TCF3/UBXN7	10
GO:0019207	GO:0019207	kinase regulator activity	3/179	55/3928	0.461689521627963	APC/CSNK2B/PARP16	3
GO:0070063	GO:0070063	RNA polymerase binding	2/179	35/3928	0.478744783645952	AGO2/TCERG1	2
GO:0140658	GO:0140658	ATP-dependent chromatin remodeler activity	1/179	14/3928	0.480083092537173	CHD1	1
GO:0019208	GO:0019208	phosphatase regulator activity	2/179	36/3928	0.493706332215002	EIF2AK2/RUNX2	2
GO:0045182	GO:0045182	translation regulator activity	4/179	80/3928	0.498946970873086	AGO2/AGO3/EIF2AK2/SHMT1	4
GO:0030170	GO:0030170	pyridoxal phosphate binding	1/179	15/3928	0.503860590349091	SHMT1	1
GO:0070325	GO:0070325	lipoprotein particle receptor binding	1/179	15/3928	0.503860590349091	LANCL1	1
GO:0043130	GO:0043130	ubiquitin binding	2/179	37/3928	0.508395493172459	UBXN7/WDR48	2
GO:0016407	GO:0016407	acetyltransferase activity	2/179	38/3928	0.522805921229027	DBT/TADA2A	2
GO:0031491	GO:0031491	nucleosome binding	2/179	38/3928	0.522805921229027	ACTL6A/ARID1B	2
GO:0005504	GO:0005504	fatty acid binding	1/179	16/3928	0.526556464186942	DBT	1
GO:0019838	GO:0019838	growth factor binding	1/179	16/3928	0.526556464186942	API5	1
GO:0051213	GO:0051213	dioxygenase activity	1/179	16/3928	0.526556464186942	P4HA1	1
GO:0072341	GO:0072341	modified amino acid binding	1/179	16/3928	0.526556464186942	UROS	1
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	2/179	39/3928	0.536932405882771	MAN1A2/MPG	2
GO:0003899	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	1/179	17/3928	0.548219652558756	POLR3C	1
GO:0004402	GO:0004402	histone acetyltransferase activity	1/179	17/3928	0.548219652558756	TADA2A	1
GO:0004536	GO:0004536	deoxyribonuclease activity	1/179	17/3928	0.548219652558756	FEN1	1
GO:0004725	GO:0004725	protein tyrosine phosphatase activity	1/179	17/3928	0.548219652558756	SSH3	1
GO:0051018	GO:0051018	protein kinase A binding	1/179	17/3928	0.548219652558756	AKAP9	1
GO:0061733	GO:0061733	peptide-lysine-N-acetyltransferase activity	1/179	17/3928	0.548219652558756	TADA2A	1
GO:0004177	GO:0004177	aminopeptidase activity	1/179	18/3928	0.568896891677136	DPP7	1
GO:0008374	GO:0008374	O-acyltransferase activity	1/179	18/3928	0.568896891677136	CPT1A	1
GO:0019205	GO:0019205	nucleobase-containing compound kinase activity	1/179	18/3928	0.568896891677136	CLP1	1
GO:0034062	GO:0034062	5'-3' RNA polymerase activity	1/179	18/3928	0.568896891677136	POLR3C	1
GO:0034212	GO:0034212	peptide N-acetyltransferase activity	1/179	18/3928	0.568896891677136	TADA2A	1
GO:0097747	GO:0097747	RNA polymerase activity	1/179	18/3928	0.568896891677136	POLR3C	1
GO:0008757	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	2/179	42/3928	0.57757128238834	NDUFAF7/TRMT1L	2
GO:0008194	GO:0008194	UDP-glycosyltransferase activity	1/179	19/3928	0.588632814027467	B3GALT6	1
GO:0015085	GO:0015085	calcium ion transmembrane transporter activity	1/179	19/3928	0.588632814027467	RYR3	1
GO:0015297	GO:0015297	antiporter activity	1/179	19/3928	0.588632814027467	SLC25A5	1
GO:0043621	GO:0043621	protein self-association	1/179	19/3928	0.588632814027467	DYRK1A	1
GO:0048027	GO:0048027	mRNA 5'-UTR binding	1/179	19/3928	0.588632814027467	SHMT1	1
GO:0051539	GO:0051539	4 iron, 4 sulfur cluster binding	1/179	19/3928	0.588632814027467	PPAT	1
GO:0051879	GO:0051879	Hsp90 protein binding	1/179	19/3928	0.588632814027467	NR3C1	1
GO:0005516	GO:0005516	calmodulin binding	2/179	43/3928	0.590529579231012	MBP/RYR3	2
GO:0032182	GO:0032182	ubiquitin-like protein binding	2/179	43/3928	0.590529579231012	UBXN7/WDR48	2
GO:0003774	GO:0003774	cytoskeletal motor activity	1/179	20/3928	0.607470042548593	DYNLL1	1
GO:0003823	GO:0003823	antigen binding	1/179	20/3928	0.607470042548593	HLA-H	1
GO:0005261	GO:0005261	monoatomic cation channel activity	1/179	20/3928	0.607470042548593	RYR3	1
GO:0008173	GO:0008173	RNA methyltransferase activity	1/179	20/3928	0.607470042548593	TRMT1L	1
GO:0008235	GO:0008235	metalloexopeptidase activity	1/179	20/3928	0.607470042548593	ERMP1	1
GO:0016790	GO:0016790	thiolester hydrolase activity	1/179	20/3928	0.607470042548593	ABHD17B	1
GO:0031369	GO:0031369	translation initiation factor binding	1/179	20/3928	0.607470042548593	GLE1	1
GO:0015078	GO:0015078	proton transmembrane transporter activity	2/179	45/3928	0.615558374823402	SLC25A22/SLC25A5	2
GO:0031490	GO:0031490	chromatin DNA binding	2/179	45/3928	0.615558374823402	ACTL6A/RUNX2	2
GO:0008080	GO:0008080	N-acetyltransferase activity	1/179	21/3928	0.62544928062019	TADA2A	1
GO:0016504	GO:0016504	peptidase activator activity	1/179	21/3928	0.62544928062019	WDR48	1
GO:0005524	GO:0005524	ATP binding	21/179	485/3928	0.636485699424162	ACSS1/ACTR8/CDK12/CHD1/CLP1/DDX17/DDX39A/DHX40/DYRK1A/EIF2AK2/MCCC2/MSH2/MSH6/NTPCR/OAS3/PCCB/PDK2/RFC5/RUNX2/SMC6/SUCLA2	21
GO:0016922	GO:0016922	nuclear receptor binding	2/179	47/3928	0.63940590034354	CTBP2/MED14	2
GO:0016887	GO:0016887	ATP hydrolysis activity	7/179	166/3928	0.640098764027257	CHD1/DDX17/DDX39A/DHX40/MSH2/NTPCR/RFC5	7
GO:0022836	GO:0022836	gated channel activity	1/179	22/3928	0.642609398042506	RYR3	1
GO:0022839	GO:0022839	monoatomic ion gated channel activity	1/179	22/3928	0.642609398042506	RYR3	1
GO:0030374	GO:0030374	nuclear receptor coactivator activity	1/179	22/3928	0.642609398042506	MED14	1
GO:0031492	GO:0031492	nucleosomal DNA binding	1/179	22/3928	0.642609398042506	ACTL6A	1
GO:0033293	GO:0033293	monocarboxylic acid binding	1/179	22/3928	0.642609398042506	DBT	1
GO:0043539	GO:0043539	protein serine/threonine kinase activator activity	1/179	22/3928	0.642609398042506	PARP16	1
GO:0050661	GO:0050661	NADP binding	1/179	22/3928	0.642609398042506	CAT	1
