	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP4493	WP4493	Cells and molecules involved in local acute inflammatory response 	2/94	17/8701	0.0141328496055372	3688/3689	2
WP2637	WP2637	Interleukin-1 (IL-1) structural pathway	3/94	49/8701	0.015720217027881	5604/9252/54472	3
WP69	WP69	T-cell receptor signaling pathway	4/94	90/8701	0.0161076673014689	998/5604/9051/7454	4
WP732	WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling	2/94	20/8701	0.0193350894474744	2776/5604	2
WP585	WP585	Interferon type I signaling pathways	3/94	54/8701	0.0203644110258136	1973/5788/9252	3
WP4300	WP4300	Extracellular vesicles in the crosstalk of cardiac cells	2/94	21/8701	0.0212218985536914	967/4318	2
WP4540	WP4540	Hippo signaling regulation pathways	4/94	98/8701	0.0213430013403908	998/2771/2776/2778	4
WP5323	WP5323	Fatty Acids and Lipoproteins Transport in Hepatocytes	9/94	382/8701	0.0218713765091595	30/55911/51606/998/1808/23307/10577/9051/9135	9
WP5348	WP5348	11p11.2 copy number variation syndrome 	3/94	56/8701	0.0224112152612813	967/3688/3689	3
WP5194	WP5194	Synthesis of ceramides and 1-deoxyceramides	2/94	22/8701	0.0231820497558114	427/91012	2
WP167	WP167	Eicosanoid synthesis	2/94	23/8701	0.0252137738637968	241/4048	2
WP712	WP712	Estrogen signaling pathway	2/94	23/8701	0.0252137738637968	2778/5604	2
WP2865	WP2865	IL1 and megakaryocytes in obesity	2/94	25/8701	0.0294850083886712	4318/6280	2
WP26	WP26	S1P receptor signal transduction	2/94	26/8701	0.0317211235577428	427/2771	2
WP4726	WP4726	Sphingolipid metabolism: integrated pathway	2/94	26/8701	0.0317211235577428	427/91012	2
WP581	WP581	EPO receptor signaling	2/94	26/8701	0.0317211235577428	5604/5788	2
WP2324	WP2324	AGE/RAGE pathway	3/94	66/8701	0.03426662444297	998/5604/4318	3
WP4659	WP4659	Gastrin signaling pathway	4/94	115/8701	0.0356147537173391	998/2776/3688/5604	4
WP2643	WP2643	Nanoparticle-mediated activation of receptor signaling	2/94	28/8701	0.0363860702655856	3688/5604	2
WP5322	WP5322	CKAP4 signaling pathway map	4/94	116/8701	0.036591406327089	10970/3688/5604/4318	4
WP4721	WP4721	Eicosanoid metabolism via lipooxygenases (LOX)	2/94	29/8701	0.0388116718488478	30/4048	2
WP129	WP129	Matrix metalloproteinases	2/94	30/8701	0.0412972501713113	682/4318	2
WP1422	WP1422	Sphingolipid pathway	2/94	30/8701	0.0412972501713113	427/91012	2
WP4941	WP4941	GPR143 in melanocytes and retinal pigment epithelium cells	2/94	30/8701	0.0412972501713113	2776/2778	2
WP4549	WP4549	Fragile X syndrome	4/94	122/8701	0.042775481066724	1212/1973/5604/4318	4
WP5356	WP5356	Disturbed pathways in Duchenne Muscular Dystrophy	3/94	74/8701	0.0456685302461122	1536/1991/4318	3
WP4223	WP4223	Ras signaling	5/94	184/8701	0.0486828387365048	382/998/5604/5899/64926	5
WP2037	WP2037	Prolactin signaling pathway	3/94	76/8701	0.0487784723876026	3688/5604/140885	3
WP2197	WP2197	Endothelin pathways	2/94	33/8701	0.0490984872493795	2778/5604	2
WP4900	WP4900	Purinergic signaling	2/94	33/8701	0.0490984872493795	2771/2778	2
WP313	WP313	Hepatocyte growth factor receptor signaling	2/94	34/8701	0.0518087418947645	3688/5604	2
WP400	WP400	p38 MAPK signaling pathway	2/94	35/8701	0.0545714843832071	998/9252	2
WP619	WP619	Type II interferon signaling	2/94	37/8701	0.0602487641964747	1536/2633	2
WP3614	WP3614	Photodynamic therapy-induced HIF-1 survival signaling	2/94	38/8701	0.0631605269323238	3098/6515	2
WP5124	WP5124	Alzheimer's disease	6/94	263/8701	0.0647365374217144	824/1536/2776/5604/5705/7277	6
WP4871	WP4871	Kisspeptin/kisspeptin receptor system in the ovary	2/94	39/8701	0.0661192276493858	5604/4318	2
WP2526	WP2526	PDGF pathway	2/94	40/8701	0.0691235372796634	998/5604	2
WP4263	WP4263	Pancreatic adenocarcinoma pathway	3/94	89/8701	0.0714060179462681	998/5604/5899	3
WP2636	WP2636	Common pathways underlying drug addiction	2/94	41/8701	0.0721721494458251	2778/5604	2
WP5355	WP5355	Metabolic Epileptic Disorders	3/94	91/8701	0.0752424253338918	2821/3098/6515	3
WP5220	WP5220	Metabolic reprogramming in pancreatic cancer	2/94	42/8701	0.075263780134701	2821/3098	2
WP35	WP35	G protein signaling pathways	3/94	92/8701	0.0771945020234267	2771/2776/2778	3
WP4756	WP4756	Renin-angiotensin-aldosterone system (RAAS)	2/94	44/8701	0.0815710709196591	1511/2776	2
WP536	WP536	Calcium regulation in cardiac cells	4/94	152/8701	0.0819459035104481	309/2771/2776/2778	4
WP23	WP23	B cell receptor signaling pathway	3/94	97/8701	0.0872846455200204	998/5604/5788	3
WP5283	WP5283	Chronic hyperglycemia impairment of neuron function	2/94	46/8701	0.0880355726736383	4318/6515	2
WP4534	WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	2/94	47/8701	0.0913237962047321	3688/3689	2
WP75	WP75	Toll-like receptor signaling pathway	3/94	103/8701	0.100087480863857	929/5604/54472	3
WP2815	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)	1/94	10/8701	0.102980684536116	4318	1
WP3929	WP3929	Chemokine signaling pathway	4/94	166/8701	0.10470942824303	998/2771/5604/7454	4
WP5090	WP5090	Complement system in neuronal development and plasticity	3/94	107/8701	0.109019509433135	23250/3684/3689	3
WP2864	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	2/94	53/8701	0.111765152217229	308/5585	2
WP5049	WP5049	Glycolysis in senescence	1/94	11/8701	0.112682653889884	3098	1
WP5144	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	2/94	54/8701	0.115280565339976	5604/4318	2
WP195	WP195	IL-1 signaling pathway	2/94	55/8701	0.118824198970824	5604/54472	2
WP2018	WP2018	RANKL/RANK signaling pathway	2/94	55/8701	0.118824198970824	998/5604	2
WP2290	WP2290	RalA downstream regulated genes	1/94	12/8701	0.122280793191881	998	1
WP5199	WP5199	PtdIns(4,5)P2 in cytokinesis pathway	1/94	12/8701	0.122280793191881	11021	1
WP3679	WP3679	Cell-type dependent selectivity of CCK2R signaling	1/94	13/8701	0.131776201805066	2776	1
WP4205	WP4205	MET in type 1 papillary renal cell carcinoma	2/94	59/8701	0.133261148474638	998/5604	2
WP4541	WP4541	Hippo-Merlin signaling dysregulation	3/94	121/8701	0.142526687816341	3684/3688/3689	3
WP2059	WP2059	Alzheimer's disease and miRNA effects	6/94	328/8701	0.143285124875096	824/1536/2776/5604/5705/7277	6
WP3863	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	2/94	62/8701	0.144337794877525	5604/5788	2
WP3624	WP3624	Lung fibrosis	2/94	64/8701	0.151827151608932	23250/4318	2
WP3680	WP3680	Physico-chemical features and toxicity-associated pathways	2/94	66/8701	0.159392398137708	5604/7114	2
WP4928	WP4928	MAPK pathway in congenital thyroid cancer	1/94	16/8701	0.159656865131425	5604	1
WP4962	WP4962	Airway smooth muscle cell contraction	1/94	16/8701	0.159656865131425	2776	1
WP306	WP306	Focal adhesion	4/94	199/8701	0.168041462975987	824/998/3688/5604	4
WP22	WP22	IL-9 signaling pathway	1/94	17/8701	0.168752116101793	5604	1
WP4815	WP4815	Glycosaminoglycan degradation	1/94	17/8701	0.168752116101793	6448	1
WP5172	WP5172	Iron metabolism disorders	1/94	17/8701	0.168752116101793	79901	1
WP554	WP554	ACE inhibitor pathway	1/94	17/8701	0.168752116101793	1511	1
WP5158	WP5158	Urotensin-II-mediated signaling pathway	2/94	69/8701	0.170868152963642	1536/4318	2
WP4754	WP4754	IL-18 signaling pathway	5/94	273/8701	0.172514573708593	382/682/4318/5585/7114	5
WP1992	WP1992	Genes targeted by miRNAs in adipocytes	1/94	18/8701	0.177749962841363	7114	1
WP2813	WP2813	Mammary gland development pathway - Embryonic development (Stage 1 of 4)	1/94	18/8701	0.177749962841363	3688	1
WP3670	WP3670	Interactions between LOXL4 and oxidative stress pathway	1/94	18/8701	0.177749962841363	308	1
WP3879	WP3879	4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression	1/94	18/8701	0.177749962841363	5604	1
WP2359	WP2359	Parkin-ubiquitin proteasomal system pathway	2/94	71/8701	0.178594704899576	5705/7277	2
WP5304	WP5304	Cholesterol metabolism	2/94	72/8701	0.182478515895457	4043/10577	2
WP4216	WP4216	Chromosomal and microsatellite instability in colorectal cancer 	2/94	73/8701	0.186375037128267	5604/5899	2
WP4478	WP4478	LTF danger signal response pathway	1/94	19/8701	0.186651437388514	929	1
WP5218	WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2	2/94	75/8701	0.194203354450815	3689/5788	2
WP2034	WP2034	Leptin signaling pathway	2/94	76/8701	0.19813375666874	998/5604	2
WP4352	WP4352	Ciliary landscape	4/94	215/8701	0.202740681868525	57136/25852/8826/5899	4
WP5115	WP5115	Network map of SARS-CoV-2 signaling pathway	4/94	218/8701	0.209477916883028	929/1522/3240/27072	4
WP3645	WP3645	NAD+ biosynthetic pathways	1/94	22/8701	0.212787786671991	683	1
WP4141	WP4141	PI3K/AKT/mTOR - vitamin D3 signaling	1/94	22/8701	0.212787786671991	6515	1
WP4760	WP4760	PKC-gamma calcium signaling pathway in ataxia	1/94	22/8701	0.212787786671991	2776	1
WP2509	WP2509	Nanoparticle triggered autophagic cell death	1/94	23/8701	0.221313878163273	51100	1
WP4666	WP4666	Hepatitis B infection	3/94	151/8701	0.223357008000205	537/5604/4318	3
WP1539	WP1539	Angiogenesis	1/94	24/8701	0.229748597620827	4318	1
WP5272	WP5272	LDL- influence on CD14 and TLR4	1/94	24/8701	0.229748597620827	929	1
WP4018	WP4018	Clear cell renal cell carcinoma pathways	2/94	86/8701	0.237878131611922	2821/3098	2
WP4298	WP4298	Acute viral myocarditis	2/94	86/8701	0.237878131611922	3689/4318	2
WP1981	WP1981	Thyroxine (thyroid hormone) production	1/94	25/8701	0.238092913838833	5604	1
WP205	WP205	IL-7 signaling pathway	1/94	25/8701	0.238092913838833	5604	1
WP2249	WP2249	Metastatic brain tumor	1/94	25/8701	0.238092913838833	998	1
WP4725	WP4725	Sphingolipid metabolism overview	1/94	25/8701	0.238092913838833	427	1
WP2840	WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	2/94	87/8701	0.241883231588139	1991/6275	2
WP5098	WP5098	T-cell activation SARS-CoV-2	2/94	88/8701	0.245891629482544	5604/5788	2
WP5381	WP5381	Smith-Magenis and Potocki-Lupski syndrome copy number variation	3/94	159/8701	0.246324648446451	25852/1212/54472	3
WP2878	WP2878	PPAR-alpha pathway	1/94	26/8701	0.246347785450077	30	1
WP698	WP698	Glucuronidation	1/94	26/8701	0.246347785450077	3098	1
WP481	WP481	Insulin signaling	3/94	160/8701	0.249223380698053	382/5604/9252	3
WP4767	WP4767	FGFR3 signaling in chondrocyte proliferation and terminal differentiation	1/94	27/8701	0.254514161031367	5604	1
WP5064	WP5064	7-oxo-C and 7-beta-HC pathways	1/94	27/8701	0.254514161031367	10577	1
WP5231	WP5231	Hippocampal synaptogenesis and neurogenesis	1/94	27/8701	0.254514161031367	9252	1
WP1772	WP1772	Apoptosis modulation and signaling	2/94	92/8701	0.261947715817406	8682/54472	2
WP5121	WP5121	Sphingolipid metabolism in senescence	1/94	28/8701	0.262592979207878	427	1
WP3972	WP3972	PDGFR-beta pathway	1/94	29/8701	0.270585168756414	5604	1
WP382	WP382	MAPK signaling pathway	4/94	247/8701	0.277448687370936	929/998/5604/9252	4
WP3858	WP3858	Toll-like receptor signaling related to MyD88	1/94	31/8701	0.286313328447157	54472	1
WP4719	WP4719	Eicosanoid metabolism via cyclooxygenases (COX)	1/94	31/8701	0.286313328447157	30	1
WP2363	WP2363	Gastric cancer network 2	1/94	32/8701	0.29405110781578	6277	1
WP2839	WP2839	Hair follicle development: organogenesis - part 2 of 3	1/94	32/8701	0.29405110781578	3688	1
WP2876	WP2876	Pregnane X receptor pathway	1/94	32/8701	0.29405110781578	5705	1
WP5312	WP5312	Metabolic pathways of fibroblasts	1/94	32/8701	0.29405110781578	2821	1
WP3676	WP3676	BDNF-TrkB signaling	1/94	33/8701	0.301705877208481	5604	1
WP408	WP408	Oxidative stress response	1/94	33/8701	0.301705877208481	1536	1
WP422	WP422	MAPK cascade	1/94	33/8701	0.301705877208481	5604	1
WP4496	WP4496	Signal transduction through IL1R	1/94	33/8701	0.301705877208481	54472	1
WP4786	WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	1/94	33/8701	0.301705877208481	5034	1
WP5088	WP5088	Prostaglandin signaling	1/94	33/8701	0.301705877208481	4318	1
WP5344	WP5344	Cardiomyocyte signaling pathways converging on Titin	1/94	33/8701	0.301705877208481	5604	1
WP5406	WP5406	13q12.12 copy number variation	1/94	34/8701	0.309278517672532	998	1
WP3617	WP3617	Photodynamic therapy-induced NF-kB survival signaling	1/94	35/8701	0.316769901004571	4318	1
WP1471	WP1471	Target of rapamycin signaling	1/94	36/8701	0.324180889846664	998	1
WP3850	WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	1/94	36/8701	0.324180889846664	3688	1
WP4877	WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling	1/94	36/8701	0.324180889846664	5604	1
WP4331	WP4331	Neovascularisation processes	1/94	37/8701	0.331512337781391	4318	1
WP5366	WP5366	NF1 copy number variation syndrome 	2/94	110/8701	0.333942043624178	382/2124	2
WP5380	WP5380	5q35 copy number variation	2/94	111/8701	0.337899690089062	1212/2771	2
WP5345	WP5345	1p36 copy number variation syndrome	2/94	112/8701	0.341850542922274	382/55229	2
WP5285	WP5285	Immune infiltration in pancreatic cancer	1/94	39/8701	0.345939980525344	4318	1
WP127	WP127	IL-5 signaling pathway	1/94	40/8701	0.353037838044464	5604	1
WP3941	WP3941	Oxidative damage response	1/94	40/8701	0.353037838044464	998	1
WP4564	WP4564	Neural crest cell migration during development	1/94	40/8701	0.353037838044464	4318	1
WP500	WP500	Glycogen synthesis and degradation	1/94	40/8701	0.353037838044464	3098	1
WP5093	WP5093	Opioid receptor pathways	1/94	41/8701	0.36005948025943	2771	1
WP2036	WP2036	TNF-related weak inducer of apoptosis (TWEAK) signaling pathway	1/94	42/8701	0.367005716847838	4318	1
WP49	WP49	IL-2 signaling pathway	1/94	42/8701	0.367005716847838	5604	1
WP5094	WP5094	Orexin receptor pathway	3/94	201/8701	0.370375759967561	2776/2778/5604	3
WP364	WP364	IL6 signaling pathway	1/94	43/8701	0.373877348978142	5604	1
WP4565	WP4565	Neural crest cell migration in cancer	1/94	43/8701	0.373877348978142	4318	1
WP2431	WP2431	Spinal cord injury	2/94	121/8701	0.377053182311697	998/4318	2
WP2332	WP2332	Interleukin-11 signaling pathway	1/94	44/8701	0.380675169398107	5604	1
WP4823	WP4823	Genes controlling nephrogenesis	1/94	44/8701	0.380675169398107	3688	1
WP5085	WP5085	Vasopressin-regulated water reabsorption	1/94	44/8701	0.380675169398107	2778	1
WP2586	WP2586	Aryl hydrocarbon receptor pathway	1/94	46/8701	0.394052504518989	5604	1
WP4535	WP4535	Envelope proteins and their potential roles in EDMD physiopathology	1/94	46/8701	0.394052504518989	5604	1
WP5408	WP5408	15q25 copy number variation	1/94	46/8701	0.394052504518989	3064	1
WP2203	WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway	1/94	47/8701	0.400633563395386	5604	1
WP5347	WP5347	IL-26 signaling pathways	1/94	47/8701	0.400633563395386	4318	1
WP4312	WP4312	Rett syndrome causing genes	1/94	48/8701	0.407143899083025	3064	1
WP5390	WP5390	Pancreatic cancer subtypes	1/94	48/8701	0.407143899083025	4069	1
WP3932	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway	4/94	302/8701	0.412682986890753	3688/3689/5604/6515	4
WP3981	WP3981	miRNA regulation of prostate cancer signaling pathways	1/94	49/8701	0.413584263521509	5604	1
WP5300	WP5300	TROP2 regulatory signaling	1/94	49/8701	0.413584263521509	3688	1
WP3915	WP3915	Angiopoietin-like protein 8 regulatory pathway	2/94	132/8701	0.419009446594468	5604/9252	2
WP107	WP107	Translation factors	1/94	50/8701	0.419955400741686	1973	1
WP286	WP286	IL-3 signaling pathway	1/94	50/8701	0.419955400741686	5604	1
WP4747	WP4747	Netrin-UNC5B signaling pathway	1/94	52/8701	0.432492930599602	5604	1
WP2406	WP2406	Cardiac progenitor differentiation	1/94	53/8701	0.438660772491571	140885	1
WP2882	WP2882	Nuclear receptors meta-pathway	4/94	314/8701	0.441948630007295	30/241/5705/6515	4
WP5097	WP5097	CCL18 signaling pathway	1/94	54/8701	0.444762285834054	4318	1
WP2795	WP2795	Cardiac hypertrophic response	1/94	55/8701	0.450798176331521	5604	1
WP4917	WP4917	Proximal tubule transport	1/94	57/8701	0.46267587454857	51606	1
WP5153	WP5153	N-glycan biosynthesis	1/94	57/8701	0.46267587454857	2821	1
WP4673	WP4673	Male infertility	2/94	145/8701	0.46671774937339	4318/140885	2
WP304	WP304	Kit receptor signaling pathway	1/94	59/8701	0.474299365612606	5604	1
WP5053	WP5053	Development of ureteric collection system	1/94	60/8701	0.480017470175487	3688	1
WP623	WP623	Oxidative phosphorylation	1/94	60/8701	0.480017470175487	537	1
WP183	WP183	Proteasome degradation	1/94	62/8701	0.491269708850934	5705	1
WP4155	WP4155	Endometrial cancer	1/94	63/8701	0.496805146675684	5604	1
WP474	WP474	Endochondral ossification	1/94	63/8701	0.496805146675684	4318	1
WP4808	WP4808	Endochondral ossification with skeletal dysplasias	1/94	63/8701	0.496805146675684	4318	1
WP5222	WP5222	2q13 copy number variation syndrome	1/94	63/8701	0.496805146675684	382	1
WP5362	WP5362	TAR syndrome	1/94	63/8701	0.496805146675684	3688	1
WP289	WP289	Myometrial relaxation and contraction pathways	2/94	156/8701	0.505263863388334	2776/2778	2
WP2374	WP2374	Oncostatin M signaling pathway	1/94	65/8701	0.507697867239742	5604	1
WP4313	WP4313	Ferroptosis	1/94	65/8701	0.507697867239742	1536	1
WP4329	WP4329	miRNA role in immune response in sepsis	1/94	65/8701	0.507697867239742	1991	1
WP5039	WP5039	SARS-CoV-2 innate immunity evasion and cell-specific immune response	1/94	66/8701	0.513056412918235	682	1
WP5087	WP5087	Pleural mesothelioma	5/94	440/8701	0.519549666956437	3688/3689/5604/4318/9252	5
WP3303	WP3303	RAC1/PAK1/p38/MMP2 pathway	1/94	68/8701	0.523600982664567	3688	1
WP3942	WP3942	PPAR signaling pathway	1/94	68/8701	0.523600982664567	30	1
WP4685	WP4685	Melanoma	1/94	68/8701	0.523600982664567	5604	1
WP4239	WP4239	Epithelial to mesenchymal transition in colorectal cancer	2/94	162/8701	0.525530034165996	5604/4318	2
WP2880	WP2880	Glucocorticoid receptor pathway	1/94	70/8701	0.533919590953142	241	1
WP1982	WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	1/94	71/8701	0.538995660753907	820	1
WP2572	WP2572	Primary focal segmental glomerulosclerosis (FSGS)	1/94	72/8701	0.54401702899135	3688	1
WP4255	WP4255	Non-small cell lung cancer	1/94	72/8701	0.54401702899135	5604	1
WP2118	WP2118	Arrhythmogenic right ventricular cardiomyopathy	1/94	75/8701	0.558758725760688	3688	1
WP4341	WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	1/94	75/8701	0.558758725760688	820	1
WP4949	WP4949	16p11.2 proximal deletion syndrome	1/94	76/8701	0.563567058681914	11151	1
WP4538	WP4538	Regulatory circuits of the STAT3 signaling pathway	1/94	78/8701	0.573028738499361	5788	1
WP2261	WP2261	Glioblastoma signaling pathways	1/94	83/8701	0.595804258674789	5604	1
WP4806	WP4806	EGFR tyrosine kinase inhibitor resistance	1/94	84/8701	0.600212984560675	5604	1
WP15	WP15	Selenium micronutrient network	1/94	86/8701	0.608888199301265	241	1
WP138	WP138	Androgen receptor signaling pathway	1/94	91/8701	0.629769857445109	998	1
WP3925	WP3925	Amino acid metabolism	1/94	91/8701	0.629769857445109	30	1
WP673	WP673	ErbB signaling pathway	1/94	92/8701	0.633811859001458	5604	1
WP4746	WP4746	Thyroid hormones production and peripheral downstream signaling effects	1/94	94/8701	0.641765335821907	5604	1
WP4658	WP4658	Small cell lung cancer	1/94	96/8701	0.649547864118018	3688	1
WP2064	WP2064	Neural crest differentiation	1/94	101/8701	0.668279955991081	3688	1
WP1544	WP1544	MicroRNAs in cardiomyocyte hypertrophy	1/94	104/8701	0.679040066620088	5604	1
WP4321	WP4321	Thermogenesis	1/94	108/8701	0.692851443322074	2778	1
WP2263	WP2263	Androgen receptor network in prostate cancer	1/94	110/8701	0.699534955235071	5604	1
WP710	WP710	DNA damage response (only ATM dependent)	1/94	111/8701	0.70282254855458	998	1
WP4172	WP4172	PI3K-Akt signaling pathway	3/94	339/8701	0.715356037751675	3688/5604/5585	3
WP3931	WP3931	Embryonic stem cell pluripotency pathways	1/94	117/8701	0.721813853169511	5604	1
WP5095	WP5095	Overview of proinflammatory and profibrotic mediators	1/94	129/8701	0.756267035658692	4318	1
WP4657	WP4657	22q11.2 copy number variation syndrome	1/94	130/8701	0.758939795650302	998	1
WP5083	WP5083	Neuroinflammation and glutamatergic signaling	1/94	140/8701	0.784122640269174	6515	1
WP2884	WP2884	NRF2 pathway	1/94	141/8701	0.786492979226621	6515	1
WP2858	WP2858	Ectoderm differentiation	1/94	142/8701	0.788837565669693	51762	1
WP2857	WP2857	Mesodermal commitment pathway	1/94	154/8701	0.815061780973456	3064	1
WP4262	WP4262	Breast cancer pathway	1/94	155/8701	0.817095733540262	5604	1
WP4396	WP4396	Nonalcoholic fatty liver disease	1/94	155/8701	0.817095733540262	998	1
WP5316	WP5316	Primary ovarian insufficiency	1/94	174/8701	0.85179513941056	2778	1
WP3594	WP3594	Circadian rhythm genes	1/94	201/8701	0.890180270464386	2776	1
