	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0016209	GO:0016209	antioxidant activity	3/64	37/3928	0.0216166049869637	ALOX5AP/GSR/HBG1	3
GO:0005102	GO:0005102	signaling receptor binding	9/64	260/3928	0.023582917203127	AAK1/CDC42/DNAJB11/GNAS/HCK/ITGAL/ITGAM/PTPRC/RAB8B	9
GO:0050997	GO:0050997	quaternary ammonium group binding	2/64	15/3928	0.0239407916847745	CHMP2A/OGDH	2
GO:0043177	GO:0043177	organic acid binding	3/64	45/3928	0.0360237450151684	ALOX5AP/HBG1/IGF2R	3
GO:0016922	GO:0016922	nuclear receptor binding	3/64	47/3928	0.0402363838729146	BUD31/CEBPB/PKN1	3
GO:0001540	GO:0001540	amyloid-beta binding	2/64	20/3928	0.0411267817635417	ITGAM/SORL1	2
GO:0003774	GO:0003774	cytoskeletal motor activity	2/64	20/3928	0.0411267817635417	MYL6B/MYO1F	2
GO:0004252	GO:0004252	serine-type endopeptidase activity	2/64	22/3928	0.0489768381181473	CTSS/ELANE	2
GO:0022836	GO:0022836	gated channel activity	2/64	22/3928	0.0489768381181473	CYBB/HVCN1	2
GO:0022839	GO:0022839	monoatomic ion gated channel activity	2/64	22/3928	0.0489768381181473	CYBB/HVCN1	2
GO:0030374	GO:0030374	nuclear receptor coactivator activity	2/64	22/3928	0.0489768381181473	BUD31/PKN1	2
GO:0033293	GO:0033293	monocarboxylic acid binding	2/64	22/3928	0.0489768381181473	ALOX5AP/IGF2R	2
GO:0008201	GO:0008201	heparin binding	2/64	24/3928	0.0573215475259902	ELANE/PTPRC	2
GO:0008289	GO:0008289	lipid binding	7/64	217/3928	0.0609759193613015	ALOX5AP/BPI/CAMP/CD14/CHMP2A/HCK/IGF2R	7
GO:0015036	GO:0015036	disulfide oxidoreductase activity	2/64	25/3928	0.0616671050162742	GSR/TMX4	2
GO:0004601	GO:0004601	peroxidase activity	2/64	27/3928	0.0706811121206974	ALOX5AP/HBG1	2
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	2/64	27/3928	0.0706811121206974	ALOX5AP/HBG1	2
GO:0020037	GO:0020037	heme binding	2/64	27/3928	0.0706811121206974	CYBB/HBG1	2
GO:0048029	GO:0048029	monosaccharide binding	2/64	27/3928	0.0706811121206974	HK1/IGF2R	2
GO:1901681	GO:1901681	sulfur compound binding	3/64	60/3928	0.0732757653075908	ELANE/OGDH/PTPRC	3
GO:0004713	GO:0004713	protein tyrosine kinase activity	2/64	28/3928	0.0753405110904232	HCK/IGF2R	2
GO:0046906	GO:0046906	tetrapyrrole binding	2/64	28/3928	0.0753405110904232	CYBB/HBG1	2
GO:0017111	GO:0017111	ribonucleoside triphosphate phosphatase activity	8/64	278/3928	0.0797358328232295	ARF6/CDC42/EIF4A1/GNAS/RAB22A/RAB8B/RABL3/RALB	8
GO:0050660	GO:0050660	flavin adenine dinucleotide binding	2/64	30/3928	0.0849423301171738	CYBB/GSR	2
GO:0008236	GO:0008236	serine-type peptidase activity	2/64	32/3928	0.0948937720259166	CTSS/ELANE	2
GO:0016667	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	2/64	32/3928	0.0948937720259166	GSR/TMX4	2
GO:0017171	GO:0017171	serine hydrolase activity	2/64	33/3928	0.0999905994329969	CTSS/ELANE	2
GO:0005178	GO:0005178	integrin binding	2/64	34/3928	0.105163036867963	ITGAL/ITGAM	2
GO:0005216	GO:0005216	monoatomic ion channel activity	2/64	34/3928	0.105163036867963	CYBB/HVCN1	2
GO:0016462	GO:0016462	pyrophosphatase activity	8/64	298/3928	0.10853327403129	ARF6/CDC42/EIF4A1/GNAS/RAB22A/RAB8B/RABL3/RALB	8
GO:0016817	GO:0016817	hydrolase activity, acting on acid anhydrides	8/64	298/3928	0.10853327403129	ARF6/CDC42/EIF4A1/GNAS/RAB22A/RAB8B/RABL3/RALB	8
GO:0016818	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	8/64	298/3928	0.10853327403129	ARF6/CDC42/EIF4A1/GNAS/RAB22A/RAB8B/RABL3/RALB	8
GO:0005509	GO:0005509	calcium ion binding	4/64	113/3928	0.110979868471755	EHD4/MGMT/MYL6B/PLS3	4
GO:0016773	GO:0016773	phosphotransferase activity, alcohol group as acceptor	5/64	158/3928	0.113172702708598	AAK1/HCK/HK1/IGF2R/PKN1	5
GO:0042826	GO:0042826	histone deacetylase binding	2/64	37/3928	0.121097292805576	CEBPB/PKN1	2
GO:0015267	GO:0015267	channel activity	2/64	40/3928	0.137583858485352	CYBB/HVCN1	2
GO:0022803	GO:0022803	passive transmembrane transporter activity	2/64	40/3928	0.137583858485352	CYBB/HVCN1	2
GO:0031406	GO:0031406	carboxylic acid binding	2/64	41/3928	0.143186724453022	ALOX5AP/IGF2R	2
GO:0051219	GO:0051219	phosphoprotein binding	2/64	42/3928	0.148838058742833	HCK/IGF2R	2
GO:0008307	GO:0008307	structural constituent of muscle	1/64	10/3928	0.151652382918495	MYL6B	1
GO:0016505	GO:0016505	peptidase activator activity involved in apoptotic process	1/64	10/3928	0.151652382918495	CTSS	1
GO:0035173	GO:0035173	histone kinase activity	1/64	10/3928	0.151652382918495	PKN1	1
GO:0044390	GO:0044390	ubiquitin-like protein conjugating enzyme binding	1/64	10/3928	0.151652382918495	DCUN1D1	1
GO:0050681	GO:0050681	nuclear androgen receptor binding	1/64	10/3928	0.151652382918495	PKN1	1
GO:0004672	GO:0004672	protein kinase activity	4/64	128/3928	0.154270802024692	AAK1/HCK/IGF2R/PKN1	4
GO:0016301	GO:0016301	kinase activity	5/64	178/3928	0.162506407513263	AAK1/HCK/HK1/IGF2R/PKN1	5
GO:0050839	GO:0050839	cell adhesion molecule binding	6/64	228/3928	0.164810291708411	EHD4/IST1/ITGAL/ITGAM/S100A11/TES	6
GO:0004602	GO:0004602	glutathione peroxidase activity	1/64	11/3928	0.165510026484911	ALOX5AP	1
GO:0031210	GO:0031210	phosphatidylcholine binding	1/64	11/3928	0.165510026484911	CHMP2A	1
GO:0050840	GO:0050840	extracellular matrix binding	1/64	11/3928	0.165510026484911	CTSS	1
GO:0098632	GO:0098632	cell-cell adhesion mediator activity	1/64	11/3928	0.165510026484911	S100A11	1
GO:0031490	GO:0031490	chromatin DNA binding	2/64	45/3928	0.166053324842741	CEBPB/HMGN4	2
GO:0008092	GO:0008092	cytoskeletal protein binding	7/64	283/3928	0.174754264066066	ARPC2/CORO1A/COTL1/MYO1F/PLS3/PTPRC/TMSB4X	7
GO:0008047	GO:0008047	enzyme activator activity	5/64	183/3928	0.176050528979156	ALOX5AP/CTSS/GNAS/RASAL3/RIN3	5
GO:0000339	GO:0000339	RNA cap binding	1/64	12/3928	0.179144787349084	EIF4A1	1
GO:0098631	GO:0098631	cell adhesion mediator activity	1/64	13/3928	0.192560194297414	S100A11	1
GO:0008168	GO:0008168	methyltransferase activity	2/64	50/3928	0.195450895105636	MGMT/NSUN2	2
GO:0005518	GO:0005518	collagen binding	1/64	14/3928	0.205759721133931	CTSS	1
GO:0019955	GO:0019955	cytokine binding	1/64	14/3928	0.205759721133931	ELANE	1
GO:0031267	GO:0031267	small GTPase binding	3/64	98/3928	0.213532802971738	PKN1/RIN3/SORL1	3
GO:0043028	GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	1/64	15/3928	0.218746787523157	CTSS	1
GO:0016741	GO:0016741	transferase activity, transferring one-carbon groups	2/64	55/3928	0.225459672297108	MGMT/NSUN2	2
GO:0004715	GO:0004715	non-membrane spanning protein tyrosine kinase activity	1/64	16/3928	0.231524759820248	HCK	1
GO:0005504	GO:0005504	fatty acid binding	1/64	16/3928	0.231524759820248	ALOX5AP	1
GO:0019838	GO:0019838	growth factor binding	1/64	16/3928	0.231524759820248	IGF2R	1
GO:0051213	GO:0051213	dioxygenase activity	1/64	16/3928	0.231524759820248	ALOX5AP	1
GO:0051787	GO:0051787	misfolded protein binding	1/64	16/3928	0.231524759820248	DNAJB11	1
GO:0001784	GO:0001784	phosphotyrosine residue binding	1/64	17/3928	0.244096951888628	HCK	1
GO:0004536	GO:0004536	deoxyribonuclease activity	1/64	17/3928	0.244096951888628	PLD4	1
GO:0004725	GO:0004725	protein tyrosine phosphatase activity	1/64	17/3928	0.244096951888628	PTPRC	1
GO:0031072	GO:0031072	heat shock protein binding	2/64	60/3928	0.255805617984719	ITGAM/OGDH	2
GO:0001046	GO:0001046	core promoter sequence-specific DNA binding	1/64	18/3928	0.256466625905281	CEBPB	1
GO:0017022	GO:0017022	myosin binding	1/64	18/3928	0.256466625905281	CORO1A	1
GO:0005080	GO:0005080	protein kinase C binding	1/64	19/3928	0.26863699315389	PKN1	1
GO:0008194	GO:0008194	UDP-glycosyltransferase activity	1/64	19/3928	0.26863699315389	EOGT	1
GO:0051020	GO:0051020	GTPase binding	3/64	111/3928	0.270411319216466	PKN1/RIN3/SORL1	3
GO:0030246	GO:0030246	carbohydrate binding	2/64	64/3928	0.280165500371744	HK1/IGF2R	2
GO:0005261	GO:0005261	monoatomic cation channel activity	1/64	20/3928	0.280611214806013	HVCN1	1
GO:0008173	GO:0008173	RNA methyltransferase activity	1/64	20/3928	0.280611214806013	NSUN2	1
GO:0016491	GO:0016491	oxidoreductase activity	6/64	273/3928	0.283807397674293	ALOX5AP/CYBB/GSR/HBG1/OGDH/TMX4	6
GO:0015035	GO:0015035	protein-disulfide reductase activity	1/64	21/3928	0.29239240269046	GSR	1
GO:0016504	GO:0016504	peptidase activator activity	1/64	21/3928	0.29239240269046	CTSS	1
GO:0061629	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	3/64	116/3928	0.292795655124055	BUD31/CEBPB/PKN1	3
GO:0031492	GO:0031492	nucleosomal DNA binding	1/64	22/3928	0.303983620051046	HMGN4	1
GO:0048306	GO:0048306	calcium-dependent protein binding	1/64	22/3928	0.303983620051046	S100A11	1
GO:0050661	GO:0050661	NADP binding	1/64	22/3928	0.303983620051046	GSR	1
GO:0009055	GO:0009055	electron transfer activity	2/64	68/3928	0.304484744435385	CYBB/GSR	2
GO:0016829	GO:0016829	lyase activity	2/64	69/3928	0.310547142844982	ALOX5AP/ECHDC3	2
GO:0016620	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	1/64	23/3928	0.315387882292913	OGDH	1
GO:0016765	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	1/64	23/3928	0.315387882292913	ALOX5AP	1
GO:0016836	GO:0016836	hydro-lyase activity	1/64	25/3928	0.337647368246782	ECHDC3	1
GO:0045309	GO:0045309	protein phosphorylated amino acid binding	1/64	25/3928	0.337647368246782	HCK	1
GO:0016772	GO:0016772	transferase activity, transferring phosphorus-containing groups	5/64	236/3928	0.339580571592477	AAK1/HCK/HK1/IGF2R/PKN1	5
GO:0098772	GO:0098772	molecular function regulator activity	9/64	464/3928	0.341499815496056	ALOX5AP/ARF6/CDC42/CTSS/GNAS/RALB/RASAL3/RIN3/RNH1	9
GO:0016903	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	1/64	26/3928	0.348508390135638	OGDH	1
GO:0005096	GO:0005096	GTPase activator activity	2/64	78/3928	0.364528363443046	RASAL3/RIN3	2
GO:0046982	GO:0046982	protein heterodimerization activity	2/64	78/3928	0.364528363443046	CEBPB/CYBB	2
GO:0045296	GO:0045296	cadherin binding	4/64	188/3928	0.367241526957486	EHD4/IST1/S100A11/TES	4
GO:0004553	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	1/64	28/3928	0.369707148881499	LYZ	1
GO:0016796	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	1/64	28/3928	0.369707148881499	PLD4	1
GO:0001664	GO:0001664	G protein-coupled receptor binding	1/64	29/3928	0.380050416181905	GNAS	1
GO:0016835	GO:0016835	carbon-oxygen lyase activity	1/64	29/3928	0.380050416181905	ECHDC3	1
GO:0000049	GO:0000049	tRNA binding	1/64	30/3928	0.390226557080689	NSUN2	1
GO:0001217	GO:0001217	DNA-binding transcription repressor activity	1/64	30/3928	0.390226557080689	CEBPB	1
GO:0001227	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	1/64	30/3928	0.390226557080689	CEBPB	1
GO:0019842	GO:0019842	vitamin binding	1/64	30/3928	0.390226557080689	OGDH	1
GO:0042277	GO:0042277	peptide binding	2/64	83/3928	0.393877829951282	ITGAM/SORL1	2
GO:0004175	GO:0004175	endopeptidase activity	2/64	85/3928	0.405455153030168	CTSS/ELANE	2
GO:0106310	GO:0106310	protein serine kinase activity	2/64	85/3928	0.405455153030168	AAK1/PKN1	2
GO:0051117	GO:0051117	ATPase binding	1/64	33/3928	0.419778596404315	RALB	1
GO:0140101	GO:0140101	catalytic activity, acting on a tRNA	1/64	33/3928	0.419778596404315	NSUN2	1
GO:0004527	GO:0004527	exonuclease activity	1/64	34/3928	0.429312401238749	PLD4	1
GO:0004197	GO:0004197	cysteine-type endopeptidase activity	1/64	36/3928	0.447919732666124	CTSS	1
GO:0140097	GO:0140097	catalytic activity, acting on DNA	2/64	93/3928	0.450690430994435	MGMT/PLD4	2
GO:0031491	GO:0031491	nucleosome binding	1/64	38/3928	0.465929544577398	HMGN4	1
GO:0015075	GO:0015075	monoatomic ion transmembrane transporter activity	2/64	96/3928	0.4671676417553	CYBB/HVCN1	2
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	1/64	39/3928	0.474716307854274	LYZ	1
GO:0016758	GO:0016758	hexosyltransferase activity	1/64	40/3928	0.483360729632964	EOGT	1
GO:0140297	GO:0140297	DNA-binding transcription factor binding	3/64	160/3928	0.487660809230537	BUD31/CEBPB/PKN1	3
GO:0003725	GO:0003725	double-stranded RNA binding	1/64	41/3928	0.491865079762462	EIF4A1	1
GO:0019900	GO:0019900	kinase binding	4/64	223/3928	0.49680166233813	CDC42/CEBPB/PKN1/PTPRC	4
GO:0042803	GO:0042803	protein homodimerization activity	4/64	223/3928	0.49680166233813	CEBPB/CORO1A/RABL3/S100A11	4
GO:0140677	GO:0140677	molecular function activator activity	5/64	284/3928	0.497155741879405	ALOX5AP/CTSS/GNAS/RASAL3/RIN3	5
GO:0003713	GO:0003713	transcription coactivator activity	2/64	102/3928	0.499252901111549	BUD31/PKN1	2
GO:0004674	GO:0004674	protein serine/threonine kinase activity	2/64	102/3928	0.499252901111549	AAK1/PKN1	2
GO:0003743	GO:0003743	translation initiation factor activity	1/64	42/3928	0.500231592470258	EIF4A1	1
GO:0008757	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1/64	42/3928	0.500231592470258	NSUN2	1
GO:0046983	GO:0046983	protein dimerization activity	5/64	286/3928	0.503522894915887	CEBPB/CORO1A/CYBB/RABL3/S100A11	5
GO:0001216	GO:0001216	DNA-binding transcription activator activity	1/64	43/3928	0.508462466912333	CEBPB	1
GO:0001228	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1/64	43/3928	0.508462466912333	CEBPB	1
GO:0005200	GO:0005200	structural constituent of cytoskeleton	1/64	43/3928	0.508462466912333	ARPC2	1
GO:0005516	GO:0005516	calmodulin binding	1/64	43/3928	0.508462466912333	MYO1F	1
GO:0032182	GO:0032182	ubiquitin-like protein binding	1/64	43/3928	0.508462466912333	DCUN1D1	1
GO:0002020	GO:0002020	protease binding	1/64	44/3928	0.516559867714807	ELANE	1
GO:0015078	GO:0015078	proton transmembrane transporter activity	1/64	45/3928	0.524525925507354	HVCN1	1
GO:0003724	GO:0003724	RNA helicase activity	1/64	46/3928	0.532362737448515	EIF4A1	1
GO:0008186	GO:0008186	ATP-dependent activity, acting on RNA	1/64	46/3928	0.532362737448515	EIF4A1	1
GO:0140104	GO:0140104	molecular carrier activity	1/64	46/3928	0.532362737448515	HBG1	1
GO:0019904	GO:0019904	protein domain specific binding	4/64	234/3928	0.535500147765568	CDC42/CHMP2A/IST1/RAB8B	4
GO:0030234	GO:0030234	enzyme regulator activity	6/64	360/3928	0.540445636650099	ALOX5AP/CTSS/GNAS/RASAL3/RIN3/RNH1	6
GO:0003712	GO:0003712	transcription coregulator activity	3/64	173/3928	0.540922560116591	BUD31/ELANE/PKN1	3
GO:0033218	GO:0033218	amide binding	2/64	111/3928	0.545069077344964	ITGAM/SORL1	2
GO:0004721	GO:0004721	phosphoprotein phosphatase activity	1/64	48/3928	0.547656848151284	PTPRC	1
GO:0140640	GO:0140640	catalytic activity, acting on a nucleic acid	4/64	238/3928	0.549224780334019	EIF4A1/MGMT/NSUN2/PLD4	4
GO:0016651	GO:0016651	oxidoreductase activity, acting on NAD(P)H	1/64	49/3928	0.555118178491057	CYBB	1
GO:0051087	GO:0051087	chaperone binding	1/64	50/3928	0.562458327131576	OGDH	1
GO:0016757	GO:0016757	glycosyltransferase activity	1/64	51/3928	0.5696792314801	EOGT	1
GO:0008234	GO:0008234	cysteine-type peptidase activity	1/64	52/3928	0.576782798461084	CTSS	1
GO:0022857	GO:0022857	transmembrane transporter activity	3/64	183/3928	0.579750461263557	CYBB/HVCN1/SLC44A1	3
GO:0061630	GO:0061630	ubiquitin protein ligase activity	1/64	53/3928	0.583770904988042	CDC42	1
GO:1901702	GO:1901702	salt transmembrane transporter activity	1/64	53/3928	0.583770904988042	SLC44A1	1
GO:0061659	GO:0061659	ubiquitin-like protein ligase activity	1/64	57/3928	0.610605240268223	CDC42	1
GO:0140110	GO:0140110	transcription regulator activity	4/64	258/3928	0.614645892898853	BUD31/CEBPB/ELANE/PKN1	4
GO:0008135	GO:0008135	translation factor activity, RNA binding	1/64	58/3928	0.617043179979624	EIF4A1	1
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	2/64	129/3928	0.627872178222957	CEBPB/RALB	2
GO:0019901	GO:0019901	protein kinase binding	3/64	201/3928	0.644400815683512	CDC42/PKN1/PTPRC	3
GO:0061134	GO:0061134	peptidase regulator activity	1/64	63/3928	0.647694017846878	CTSS	1
GO:0005085	GO:0005085	guanyl-nucleotide exchange factor activity	1/64	64/3928	0.653527803838546	RIN3	1
GO:0030695	GO:0030695	GTPase regulator activity	2/64	136/3928	0.656838195018205	RASAL3/RIN3	2
GO:0060589	GO:0060589	nucleoside-triphosphatase regulator activity	2/64	136/3928	0.656838195018205	RASAL3/RIN3	2
GO:0008134	GO:0008134	transcription factor binding	3/64	205/3928	0.657808924283374	BUD31/CEBPB/PKN1	3
GO:0004518	GO:0004518	nuclease activity	1/64	65/3928	0.659266473754264	PLD4	1
GO:0003682	GO:0003682	chromatin binding	3/64	206/3928	0.66110548468398	CEBPB/HMGN4/PKN1	3
GO:0090079	GO:0090079	translation regulator activity, nucleic acid binding	1/64	66/3928	0.664911554178734	EIF4A1	1
GO:0008233	GO:0008233	peptidase activity	2/64	139/3928	0.668702970105706	CTSS/ELANE	2
GO:0051082	GO:0051082	unfolded protein binding	1/64	67/3928	0.670464547584368	DNAJB11	1
GO:0005215	GO:0005215	transporter activity	3/64	210/3928	0.674069180787453	CYBB/HVCN1/SLC44A1	3
GO:0003714	GO:0003714	transcription corepressor activity	1/64	68/3928	0.675926932705995	ELANE	1
GO:0016791	GO:0016791	phosphatase activity	1/64	70/3928	0.686585676556833	PTPRC	1
GO:0005524	GO:0005524	ATP binding	7/64	485/3928	0.692243538636208	AAK1/EHD4/EIF4A1/HCK/HK1/MYO1F/PKN1	7
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	1/64	74/3928	0.706878379494061	CDC42	1
GO:0022890	GO:0022890	inorganic cation transmembrane transporter activity	1/64	74/3928	0.706878379494061	HVCN1	1
GO:0008324	GO:0008324	monoatomic cation transmembrane transporter activity	1/64	76/3928	0.716534017315399	HVCN1	1
GO:0032559	GO:0032559	adenyl ribonucleotide binding	7/64	498/3928	0.719454572548813	AAK1/EHD4/EIF4A1/HCK/HK1/MYO1F/PKN1	7
GO:0140098	GO:0140098	catalytic activity, acting on RNA	2/64	157/3928	0.733183607220861	EIF4A1/NSUN2	2
GO:0045182	GO:0045182	translation regulator activity	1/64	80/3928	0.734915533160807	EIF4A1	1
GO:0042578	GO:0042578	phosphoric ester hydrolase activity	1/64	81/3928	0.739324422422166	PTPRC	1
GO:0000981	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1/64	82/3928	0.743661109961802	CEBPB	1
GO:0004386	GO:0004386	helicase activity	1/64	83/3928	0.747926759718028	EIF4A1	1
GO:0015318	GO:0015318	inorganic molecular entity transmembrane transporter activity	1/64	83/3928	0.747926759718028	HVCN1	1
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	1/64	83/3928	0.747926759718028	CDC42	1
GO:0003700	GO:0003700	DNA-binding transcription factor activity	1/64	86/3928	0.760308846410263	CEBPB	1
GO:0000978	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1/64	96/3928	0.797412977078152	CEBPB	1
GO:0004857	GO:0004857	enzyme inhibitor activity	1/64	97/3928	0.800796476417139	RNH1	1
GO:0140678	GO:0140678	molecular function inhibitor activity	2/64	184/3928	0.810066448019176	RIN3/RNH1	2
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	1/64	103/3928	0.819960040114755	CEBPB	1
GO:0042393	GO:0042393	histone binding	1/64	106/3928	0.828849256363891	PKN1	1
GO:0016788	GO:0016788	hydrolase activity, acting on ester bonds	2/64	196/3928	0.837531827900039	PLD4/PTPRC	2
GO:0000977	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1/64	113/3928	0.847944982025408	CEBPB	1
GO:0031625	GO:0031625	ubiquitin protein ligase binding	1/64	120/3928	0.86493974224143	RALB	1
GO:0005543	GO:0005543	phospholipid binding	1/64	130/3928	0.886019987266145	CHMP2A	1
GO:0140657	GO:0140657	ATP-dependent activity	2/64	238/3928	0.907924224934237	EIF4A1/MYO1F	2
GO:0005198	GO:0005198	structural molecule activity	2/64	246/3928	0.917640905324922	ARPC2/MYL6B	2
GO:0000976	GO:0000976	transcription cis-regulatory region binding	1/64	155/3928	0.925574459514108	CEBPB	1
GO:0001067	GO:0001067	transcription regulatory region nucleic acid binding	1/64	156/3928	0.92683691236094	CEBPB	1
GO:0016887	GO:0016887	ATP hydrolysis activity	1/64	166/3928	0.938357128475573	EIF4A1	1
GO:1990837	GO:1990837	sequence-specific double-stranded DNA binding	1/64	171/3928	0.943427751017677	CEBPB	1
GO:0008270	GO:0008270	zinc ion binding	1/64	175/3928	0.947186631624256	TES	1
GO:0003729	GO:0003729	mRNA binding	1/64	183/3928	0.953981940080987	EIF4A1	1
GO:0003677	GO:0003677	DNA binding	4/64	483/3928	0.964008693229963	CEBPB/HMGN4/MGMT/PAXBP1	4
GO:0003690	GO:0003690	double-stranded DNA binding	1/64	211/3928	0.971649922803801	CEBPB	1
GO:0043565	GO:0043565	sequence-specific DNA binding	1/64	212/3928	0.9721380597262	CEBPB	1
GO:0046914	GO:0046914	transition metal ion binding	1/64	235/3928	0.981338028519354	TES	1
