	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0046983	GO:0046983	protein dimerization activity	19/154	286/3928	0.0150755472899381	CORO1A/CYBB/FCER1G/GBP1/GCA/GLIPR2/GZMA/ITGB1/KRT1/LHPP/NFYC/P4HB/PSAP/RABEP1/S100A11/S100A6/SH3GLB1/TESC/TKT	19
GO:0019955	GO:0019955	cytokine binding	3/154	14/3928	0.0156458969866635	ELANE/GBP1/ITGB1	3
GO:0019003	GO:0019003	GDP binding	5/154	39/3928	0.0170228221707255	ARF6/GBP1/RAB35/RAB8B/RALB	5
GO:0048018	GO:0048018	receptor ligand activity	4/154	27/3928	0.0197300705296093	CTSG/GPI/LRPAP1/RABEP1	4
GO:0048029	GO:0048029	monosaccharide binding	4/154	27/3928	0.0197300705296093	BSG/GPI/HK1/SLC2A3	4
GO:0030546	GO:0030546	signaling receptor activator activity	4/154	28/3928	0.0223342246724948	CTSG/GPI/LRPAP1/RABEP1	4
GO:0005504	GO:0005504	fatty acid binding	3/154	16/3928	0.0227304258694171	ALOX5AP/S100A8/S100A9	3
GO:0001664	GO:0001664	G protein-coupled receptor binding	4/154	29/3928	0.025138698364833	GNAI2/GNAQ/GNAS/PSMC5	4
GO:0051015	GO:0051015	actin filament binding	7/154	75/3928	0.026420592079281	ANXA6/ARPC2/CORO1A/CORO1C/IQGAP1/PLS3/PSTPIP1	7
GO:0019900	GO:0019900	kinase binding	15/154	223/3928	0.0268810825266951	CDC42/CPNE3/HTT/IQGAP1/ITGB1/ITGB2/NBEAL2/PKN1/PTPN23/PTPRC/RHOG/SIRPA/TOLLIP/TUBA4A/WAS	15
GO:1901681	GO:1901681	sulfur compound binding	6/154	60/3928	0.0287873314685049	ANXA6/CTSG/ELANE/LRPAP1/PTPRC/TKT	6
GO:0030545	GO:0030545	signaling receptor regulator activity	4/154	31/3928	0.0313597402571337	CTSG/GPI/LRPAP1/RABEP1	4
GO:0004888	GO:0004888	transmembrane signaling receptor activity	4/154	32/3928	0.034780404228264	CD14/FCER1G/ITGB2/PTPRC	4
GO:0001540	GO:0001540	amyloid-beta binding	3/154	20/3928	0.0412923666230258	ITGAM/ITGB2/LRPAP1	3
GO:0005178	GO:0005178	integrin binding	4/154	34/3928	0.0422479894892626	ITGAM/ITGB1/ITGB2/P4HB	4
GO:0008238	GO:0008238	exopeptidase activity	4/154	35/3928	0.0462956621170736	CTSZ/LTA4H/PRCP/RNPEP	4
GO:0019901	GO:0019901	protein kinase binding	13/154	201/3928	0.0497939337831539	CDC42/CPNE3/IQGAP1/ITGB1/ITGB2/NBEAL2/PKN1/PTPN23/PTPRC/RHOG/SIRPA/TUBA4A/WAS	13
GO:0042803	GO:0042803	protein homodimerization activity	14/154	223/3928	0.0524927892480496	CORO1A/FCER1G/GBP1/GCA/GLIPR2/GZMA/LHPP/PSAP/RABEP1/S100A11/S100A6/SH3GLB1/TESC/TKT	14
GO:0035173	GO:0035173	histone kinase activity	2/154	10/3928	0.0558929999653744	PKN1/RPS6KA5	2
GO:0045505	GO:0045505	dynein intermediate chain binding	2/154	10/3928	0.0558929999653744	HOOK3/HTT	2
GO:0050839	GO:0050839	cell adhesion molecule binding	14/154	228/3928	0.0610630820874261	BSG/CAST/EFHD2/IQGAP1/IST1/ITGAM/ITGB1/ITGB2/P4HB/S100A11/SH3GLB1/SIRPA/TES/YKT6	14
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	4/154	39/3928	0.064563988823406	BST1/GAA/LYZ/MAN2C1	4
GO:0016810	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	4/154	39/3928	0.064563988823406	AMPD2/AMPD3/ASAH1/DPYSL2	4
GO:0098632	GO:0098632	cell-cell adhesion mediator activity	2/154	11/3928	0.0665954583908131	S100A11/SIRPA	2
GO:0016462	GO:0016462	pyrophosphatase activity	17/154	298/3928	0.0727122789252896	ARF6/ATP11A/ATP6V1H/CDC42/EIF4A1/ENPP4/GBP1/GNAI2/GNAQ/GNAS/LHPP/PSMC5/RAB1B/RAB35/RAB8B/RALB/RHOG	17
GO:0016817	GO:0016817	hydrolase activity, acting on acid anhydrides	17/154	298/3928	0.0727122789252896	ARF6/ATP11A/ATP6V1H/CDC42/EIF4A1/ENPP4/GBP1/GNAI2/GNAQ/GNAS/LHPP/PSMC5/RAB1B/RAB35/RAB8B/RALB/RHOG	17
GO:0016818	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	17/154	298/3928	0.0727122789252896	ARF6/ATP11A/ATP6V1H/CDC42/EIF4A1/ENPP4/GBP1/GNAI2/GNAQ/GNAS/LHPP/PSMC5/RAB1B/RAB35/RAB8B/RALB/RHOG	17
GO:0031406	GO:0031406	carboxylic acid binding	4/154	41/3928	0.0749211670635496	ALOX5AP/PSAP/S100A8/S100A9	4
GO:0044877	GO:0044877	protein-containing complex binding	24/154	455/3928	0.0768838344759329	ALOX5AP/ANXA6/ARPC2/ATP6V0D1/BICD2/BRK1/CAPN2/CORO1A/CORO1C/FCER1G/GBP1/GNAI2/GNAQ/GNAS/IQGAP1/IST1/ITGAM/ITGB1/ITGB2/MMP9/P4HB/PLS3/PSTPIP1/PTPRC	24
GO:0004180	GO:0004180	carboxypeptidase activity	2/154	12/3928	0.0779113204201606	CTSZ/PRCP	2
GO:0005548	GO:0005548	phospholipid transporter activity	2/154	12/3928	0.0779113204201606	ATP11A/TMEM30A	2
GO:0009678	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	2/154	12/3928	0.0779113204201606	ATP6V0D1/ATP6V1H	2
GO:0042625	GO:0042625	ATPase-coupled ion transmembrane transporter activity	2/154	12/3928	0.0779113204201606	ATP6V0D1/ATP6V1H	2
GO:0044769	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	2/154	12/3928	0.0779113204201606	ATP6V0D1/ATP6V1H	2
GO:0046961	GO:0046961	proton-transporting ATPase activity, rotational mechanism	2/154	12/3928	0.0779113204201606	ATP6V0D1/ATP6V1H	2
GO:0070006	GO:0070006	metalloaminopeptidase activity	2/154	12/3928	0.0779113204201606	LTA4H/RNPEP	2
GO:0046982	GO:0046982	protein heterodimerization activity	6/154	78/3928	0.08375038420427	CYBB/GCA/ITGB1/KRT1/NFYC/P4HB	6
GO:0031267	GO:0031267	small GTPase binding	7/154	98/3928	0.0881107182438075	ATP6AP1/BICD2/BRK1/CORO1C/IQGAP1/PKN1/WAS	7
GO:0001786	GO:0001786	phosphatidylserine binding	2/154	13/3928	0.0897767409824591	ANXA5/ANXA6	2
GO:0004860	GO:0004860	protein kinase inhibitor activity	2/154	13/3928	0.0897767409824591	ITPRIP/TESC	2
GO:0008083	GO:0008083	growth factor activity	2/154	13/3928	0.0897767409824591	GPI/RABEP1	2
GO:0019210	GO:0019210	kinase inhibitor activity	2/154	13/3928	0.0897767409824591	ITPRIP/TESC	2
GO:0098772	GO:0098772	molecular function regulator activity	24/154	464/3928	0.0914624025501957	ALOX5AP/ANXA3/ANXA5/ARF6/ATP6AP1/ATP6V1H/CAST/CDC42/CTSG/GNAQ/GNAS/GPI/IQGAP1/ITPRIP/LRPAP1/MAP2K1/PSAP/RAB1B/RABEP1/RALB/RASAL3/SIRPA/TESC/WAS	24
GO:0002020	GO:0002020	protease binding	4/154	44/3928	0.0919247537240635	CTSG/ELANE/ITGB1/PSAP	4
GO:0004553	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	3/154	28/3928	0.0947676511633493	GAA/LYZ/MAN2C1	3
GO:1990782	GO:1990782	protein tyrosine kinase binding	3/154	28/3928	0.0947676511633493	CPNE3/ITGB1/SIRPA	3
GO:0043177	GO:0043177	organic acid binding	4/154	45/3928	0.0979696059305958	ALOX5AP/PSAP/S100A8/S100A9	4
GO:0005518	GO:0005518	collagen binding	2/154	14/3928	0.102131881648425	ITGB1/MMP9	2
GO:0005215	GO:0005215	transporter activity	12/154	210/3928	0.119087883577816	ANXA6/ATP11A/ATP6V0D1/ATP6V1H/CYBB/CYBRD1/NPC2/S100A6/SLC16A3/SLC2A3/SLC44A1/TMEM30A	12
GO:0017111	GO:0017111	ribonucleoside triphosphate phosphatase activity	15/154	278/3928	0.12614065993495	ARF6/ATP11A/ATP6V1H/CDC42/EIF4A1/GBP1/GNAI2/GNAQ/GNAS/PSMC5/RAB1B/RAB35/RAB8B/RALB/RHOG	15
GO:0051213	GO:0051213	dioxygenase activity	2/154	16/3928	0.128090736763364	ALOX5AP/P4HB	2
GO:0072341	GO:0072341	modified amino acid binding	2/154	16/3928	0.128090736763364	ANXA5/ANXA6	2
GO:0019887	GO:0019887	protein kinase regulator activity	4/154	50/3928	0.130823033437151	IQGAP1/ITPRIP/MAP2K1/TESC	4
GO:0001618	GO:0001618	virus receptor activity	2/154	17/3928	0.141592944294422	BSG/ITGB1	2
GO:0004725	GO:0004725	protein tyrosine phosphatase activity	2/154	17/3928	0.141592944294422	PTPN23/PTPRC	2
GO:0051020	GO:0051020	GTPase binding	7/154	111/3928	0.143442465328073	ATP6AP1/BICD2/BRK1/CORO1C/IQGAP1/PKN1/WAS	7
GO:0004177	GO:0004177	aminopeptidase activity	2/154	18/3928	0.155381482517657	LTA4H/RNPEP	2
GO:0015485	GO:0015485	cholesterol binding	2/154	18/3928	0.155381482517657	ANXA6/NPC2	2
GO:0140272	GO:0140272	exogenous protein binding	2/154	18/3928	0.155381482517657	BSG/ITGB1	2
GO:0005319	GO:0005319	lipid transporter activity	3/154	35/3928	0.156036008269056	ATP11A/NPC2/TMEM30A	3
GO:0004197	GO:0004197	cysteine-type endopeptidase activity	3/154	36/3928	0.165625443275961	CAPN2/CAPN7/CTSZ	3
GO:0019207	GO:0019207	kinase regulator activity	4/154	55/3928	0.167583820176978	IQGAP1/ITPRIP/MAP2K1/TESC	4
GO:0019829	GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	2/154	19/3928	0.16941355532603	ATP6V0D1/ATP6V1H	2
GO:0015075	GO:0015075	monoatomic ion transmembrane transporter activity	6/154	96/3928	0.173125775389206	ANXA6/ATP6V0D1/ATP6V1H/CYBB/S100A6/SLC16A3	6
GO:0016209	GO:0016209	antioxidant activity	3/154	37/3928	0.17538503118623	ALOX5AP/HP/S100A9	3
GO:0004857	GO:0004857	enzyme inhibitor activity	6/154	97/3928	0.178971903771011	ANXA3/ANXA5/CAST/IQGAP1/ITPRIP/TESC	6
GO:0008235	GO:0008235	metalloexopeptidase activity	2/154	20/3928	0.183649242959698	LTA4H/RNPEP	2
GO:0032934	GO:0032934	sterol binding	2/154	20/3928	0.183649242959698	ANXA6/NPC2	2
GO:0045296	GO:0045296	cadherin binding	10/154	188/3928	0.200659121114793	BSG/CAST/EFHD2/IQGAP1/IST1/ITGB1/S100A11/SH3GLB1/TES/YKT6	10
GO:0031072	GO:0031072	heat shock protein binding	4/154	60/3928	0.2075325503193	GBP1/HTT/ITGAM/ITGB2	4
GO:0022836	GO:0022836	gated channel activity	2/154	22/3928	0.212585229081691	ANXA6/CYBB	2
GO:0022839	GO:0022839	monoatomic ion gated channel activity	2/154	22/3928	0.212585229081691	ANXA6/CYBB	2
GO:0035591	GO:0035591	signaling adaptor activity	2/154	22/3928	0.212585229081691	IQGAP1/MAP2K1	2
GO:0043539	GO:0043539	protein serine/threonine kinase activator activity	2/154	22/3928	0.212585229081691	IQGAP1/MAP2K1	2
GO:0097110	GO:0097110	scaffold protein binding	2/154	22/3928	0.212585229081691	MAP2K1/PSAP	2
GO:0017124	GO:0017124	SH3 domain binding	3/154	42/3928	0.226291402655152	OSTF1/SIRPA/WAS	3
GO:0043178	GO:0043178	alcohol binding	2/154	23/3928	0.227218692216238	ANXA6/NPC2	2
GO:0008017	GO:0008017	microtubule binding	4/154	63/3928	0.232714560656539	HOOK3/S100A8/S100A9/VPS41	4
GO:0005496	GO:0005496	steroid binding	2/154	24/3928	0.241921822286207	ANXA6/NPC2	2
GO:0005543	GO:0005543	phospholipid binding	7/154	130/3928	0.246931514107081	ANXA3/ANXA5/ANXA6/CPNE3/IQGAP1/PSAP/RAB35	7
GO:0008237	GO:0008237	metallopeptidase activity	3/154	45/3928	0.258083844012326	LTA4H/MMP9/RNPEP	3
GO:0015078	GO:0015078	proton transmembrane transporter activity	3/154	45/3928	0.258083844012326	ATP6V0D1/ATP6V1H/SLC16A3	3
GO:0022857	GO:0022857	transmembrane transporter activity	9/154	183/3928	0.28885335376904	ANXA6/ATP6V0D1/ATP6V1H/CYBB/CYBRD1/S100A6/SLC16A3/SLC2A3/SLC44A1	9
GO:0015631	GO:0015631	tubulin binding	5/154	93/3928	0.300067436305215	HOOK3/HTT/S100A8/S100A9/VPS41	5
GO:0004713	GO:0004713	protein tyrosine kinase activity	2/154	28/3928	0.30090599826422	MAP2K1/RPS6KA5	2
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	2/154	28/3928	0.30090599826422	GPI/P4HB	2
GO:0022853	GO:0022853	active monoatomic ion transmembrane transporter activity	3/154	51/3928	0.323071388158134	ATP6V0D1/ATP6V1H/SLC16A3	3
GO:0022890	GO:0022890	inorganic cation transmembrane transporter activity	4/154	74/3928	0.32986561942067	ANXA6/ATP6V0D1/ATP6V1H/SLC16A3	4
GO:0003756	GO:0003756	protein disulfide isomerase activity	1/154	10/3928	0.329959876507	P4HB	1
GO:0004708	GO:0004708	MAP kinase kinase activity	1/154	10/3928	0.329959876507	MAP2K1	1
GO:0008106	GO:0008106	alcohol dehydrogenase (NADP+) activity	1/154	10/3928	0.329959876507	DHRS7	1
GO:0016782	GO:0016782	transferase activity, transferring sulphur-containing groups	1/154	10/3928	0.329959876507	ACAA1	1
GO:0016864	GO:0016864	intramolecular oxidoreductase activity, transposing S-S bonds	1/154	10/3928	0.329959876507	P4HB	1
GO:0044390	GO:0044390	ubiquitin-like protein conjugating enzyme binding	1/154	10/3928	0.329959876507	TOLLIP	1
GO:0050681	GO:0050681	nuclear androgen receptor binding	1/154	10/3928	0.329959876507	PKN1	1
GO:0008234	GO:0008234	cysteine-type peptidase activity	3/154	52/3928	0.333967769988981	CAPN2/CAPN7/CTSZ	3
GO:0030234	GO:0030234	enzyme regulator activity	16/154	360/3928	0.335477082123462	ALOX5AP/ANXA3/ANXA5/ATP6V1H/CAST/GNAQ/GNAS/IQGAP1/ITPRIP/MAP2K1/PSAP/RABEP1/RASAL3/SIRPA/TESC/WAS	16
GO:0030295	GO:0030295	protein kinase activator activity	2/154	31/3928	0.344706791366068	IQGAP1/MAP2K1	2
GO:0042626	GO:0042626	ATPase-coupled transmembrane transporter activity	2/154	31/3928	0.344706791366068	ATP6V0D1/ATP6V1H	2
GO:1901702	GO:1901702	salt transmembrane transporter activity	3/154	53/3928	0.344858529331782	ANXA6/SLC16A3/SLC44A1	3
GO:0008324	GO:0008324	monoatomic cation transmembrane transporter activity	4/154	76/3928	0.347942645876234	ANXA6/ATP6V0D1/ATP6V1H/SLC16A3	4
GO:0016746	GO:0016746	acyltransferase activity	4/154	76/3928	0.347942645876234	ACAA1/CERS5/F13A1/YKT6	4
GO:0004033	GO:0004033	aldo-keto reductase (NADP) activity	1/154	11/3928	0.356296318318619	DHRS7	1
GO:0004602	GO:0004602	glutathione peroxidase activity	1/154	11/3928	0.356296318318619	ALOX5AP	1
GO:0015248	GO:0015248	sterol transporter activity	1/154	11/3928	0.356296318318619	NPC2	1
GO:0043394	GO:0043394	proteoglycan binding	1/154	11/3928	0.356296318318619	PTPRC	1
GO:0050840	GO:0050840	extracellular matrix binding	1/154	11/3928	0.356296318318619	ITGB1	1
GO:0120013	GO:0120013	lipid transfer activity	1/154	11/3928	0.356296318318619	NPC2	1
GO:0019209	GO:0019209	kinase activator activity	2/154	32/3928	0.359126001501245	IQGAP1/MAP2K1	2
GO:0005096	GO:0005096	GTPase activator activity	4/154	78/3928	0.366039863770452	GNAQ/IQGAP1/RABEP1/RASAL3	4
GO:0000287	GO:0000287	magnesium ion binding	4/154	79/3928	0.375083819745095	ATP11A/RPS6KA5/TESC/TKT	4
GO:0008270	GO:0008270	zinc ion binding	8/154	175/3928	0.379498193333541	LTA4H/MMP9/RNPEP/S100A12/S100A6/S100A8/S100A9/TES	8
GO:0000339	GO:0000339	RNA cap binding	1/154	12/3928	0.381604045400296	EIF4A1	1
GO:0004869	GO:0004869	cysteine-type endopeptidase inhibitor activity	1/154	12/3928	0.381604045400296	CAST	1
GO:0005125	GO:0005125	cytokine activity	1/154	12/3928	0.381604045400296	GPI	1
GO:0005262	GO:0005262	calcium channel activity	1/154	12/3928	0.381604045400296	ANXA6	1
GO:0005547	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	1/154	12/3928	0.381604045400296	IQGAP1	1
GO:0016706	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	1/154	12/3928	0.381604045400296	P4HB	1
GO:0016799	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	1/154	12/3928	0.381604045400296	BST1	1
GO:0019212	GO:0019212	phosphatase inhibitor activity	1/154	12/3928	0.381604045400296	TESC	1
GO:0050750	GO:0050750	low-density lipoprotein particle receptor binding	1/154	12/3928	0.381604045400296	LRPAP1	1
GO:0005216	GO:0005216	monoatomic ion channel activity	2/154	34/3928	0.38760464095743	ANXA6/CYBB	2
GO:0008514	GO:0008514	organic anion transmembrane transporter activity	2/154	34/3928	0.38760464095743	SLC16A3/SLC2A3	2
GO:0004712	GO:0004712	protein serine/threonine/tyrosine kinase activity	1/154	13/3928	0.405922987435116	MAP2K1	1
GO:0005244	GO:0005244	voltage-gated monoatomic ion channel activity	1/154	13/3928	0.405922987435116	CYBB	1
GO:0022832	GO:0022832	voltage-gated channel activity	1/154	13/3928	0.405922987435116	CYBB	1
GO:0030331	GO:0030331	nuclear estrogen receptor binding	1/154	13/3928	0.405922987435116	WBP2	1
GO:0015318	GO:0015318	inorganic molecular entity transmembrane transporter activity	4/154	83/3928	0.411121266124345	ANXA6/ATP6V0D1/ATP6V1H/SLC16A3	4
GO:0042277	GO:0042277	peptide binding	4/154	83/3928	0.411121266124345	CLTB/ITGAM/ITGB2/LRPAP1	4
GO:0008047	GO:0008047	enzyme activator activity	8/154	183/3928	0.428265179723818	ALOX5AP/GNAQ/GNAS/IQGAP1/MAP2K1/PSAP/RABEP1/RASAL3	8
GO:0019904	GO:0019904	protein domain specific binding	10/154	234/3928	0.436494216686753	CAPN7/CDC42/CHMP1B/IQGAP1/IST1/OSTF1/RAB8B/RABEP1/SIRPA/WAS	10
GO:0140677	GO:0140677	molecular function activator activity	12/154	284/3928	0.437474816057988	ALOX5AP/ATP6AP1/CTSG/GNAQ/GNAS/GPI/IQGAP1/LRPAP1/MAP2K1/PSAP/RABEP1/RASAL3	12
GO:0033218	GO:0033218	amide binding	5/154	111/3928	0.441780863990335	CLTB/ITGAM/ITGB2/LRPAP1/PSAP	5
GO:0030695	GO:0030695	GTPase regulator activity	6/154	136/3928	0.444132119367516	GNAQ/IQGAP1/RABEP1/RASAL3/SIRPA/WAS	6
GO:0060589	GO:0060589	nucleoside-triphosphatase regulator activity	6/154	136/3928	0.444132119367516	GNAQ/IQGAP1/RABEP1/RASAL3/SIRPA/WAS	6
GO:0050997	GO:0050997	quaternary ammonium group binding	1/154	15/3928	0.451746593757841	TKT	1
GO:0070325	GO:0070325	lipoprotein particle receptor binding	1/154	15/3928	0.451746593757841	LRPAP1	1
GO:0019902	GO:0019902	phosphatase binding	3/154	64/3928	0.462146747036362	IQGAP1/PPP1R18/SIRPA	3
GO:0015267	GO:0015267	channel activity	2/154	40/3928	0.46936175933977	ANXA6/CYBB	2
GO:0022803	GO:0022803	passive transmembrane transporter activity	2/154	40/3928	0.46936175933977	ANXA6/CYBB	2
GO:0016747	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	3/154	66/3928	0.482598110849993	ACAA1/CERS5/YKT6	3
GO:0005507	GO:0005507	copper ion binding	1/154	17/3928	0.49405682005308	S100A12	1
GO:0005200	GO:0005200	structural constituent of cytoskeleton	2/154	43/3928	0.507767570143765	ARPC2/TUBA4A	2
GO:0016829	GO:0016829	lyase activity	3/154	69/3928	0.512573351582908	ALOX5AP/APMAP/BST1	3
GO:0017022	GO:0017022	myosin binding	1/154	18/3928	0.513978898731634	CORO1A	1
GO:0048487	GO:0048487	beta-tubulin binding	1/154	18/3928	0.513978898731634	HTT	1
GO:0016791	GO:0016791	phosphatase activity	3/154	70/3928	0.522363025338649	LHPP/PTPN23/PTPRC	3
GO:0004222	GO:0004222	metalloendopeptidase activity	1/154	19/3928	0.533121417809723	MMP9	1
GO:0005080	GO:0005080	protein kinase C binding	1/154	19/3928	0.533121417809723	PKN1	1
GO:0005546	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	1/154	19/3928	0.533121417809723	RAB35	1
GO:0008194	GO:0008194	UDP-glycosyltransferase activity	1/154	19/3928	0.533121417809723	EOGT	1
GO:0015085	GO:0015085	calcium ion transmembrane transporter activity	1/154	19/3928	0.533121417809723	ANXA6	1
GO:0030971	GO:0030971	receptor tyrosine kinase binding	1/154	19/3928	0.533121417809723	CPNE3	1
GO:0051879	GO:0051879	Hsp90 protein binding	1/154	19/3928	0.533121417809723	GBP1	1
GO:0016853	GO:0016853	isomerase activity	3/154	73/3928	0.551081646153349	FKBP15/GPI/P4HB	3
GO:0003823	GO:0003823	antigen binding	1/154	20/3928	0.551514690170251	SIRPA	1
GO:0005261	GO:0005261	monoatomic cation channel activity	1/154	20/3928	0.551514690170251	ANXA6	1
GO:0005342	GO:0005342	organic acid transmembrane transporter activity	1/154	20/3928	0.551514690170251	SLC16A3	1
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	1/154	20/3928	0.551514690170251	SLC16A3	1
GO:0016922	GO:0016922	nuclear receptor binding	2/154	47/3928	0.556099905742934	PKN1/WBP2	2
GO:1901981	GO:1901981	phosphatidylinositol phosphate binding	2/154	47/3928	0.556099905742934	IQGAP1/RAB35	2
GO:0004721	GO:0004721	phosphoprotein phosphatase activity	2/154	48/3928	0.567650474310227	PTPN23/PTPRC	2
GO:0015035	GO:0015035	protein-disulfide reductase activity	1/154	21/3928	0.569187857446039	P4HB	1
GO:0004674	GO:0004674	protein serine/threonine kinase activity	4/154	102/3928	0.572761644771635	CPNE3/MAP2K1/PKN1/RPS6KA5	4
GO:0046914	GO:0046914	transition metal ion binding	9/154	235/3928	0.579996650089761	LTA4H/MMP9/RNPEP/S100A12/S100A4/S100A6/S100A8/S100A9/TES	9
GO:0003755	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	1/154	22/3928	0.586168934987199	FKBP15	1
