	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP78	WP78	TCA cycle (aka Krebs or citric acid cycle)	1/42	18/8701	0.0834900452506047	4967	1
WP100	WP100	Glutathione metabolism	1/42	19/8701	0.0879232386284093	2936	1
WP4478	WP4478	LTF danger signal response pathway	1/42	19/8701	0.0879232386284093	929	1
WP734	WP734	Serotonin receptor 4/6/7 and NR3C signaling	1/42	19/8701	0.0879232386284093	2778	1
WP4300	WP4300	Extracellular vesicles in the crosstalk of cardiac cells	1/42	21/8701	0.0967269157233415	967	1
WP357	WP357	Fatty acid biosynthesis	1/42	22/8701	0.101097591937583	79746	1
WP3599	WP3599	Transcription factor regulation in adipogenesis	1/42	22/8701	0.101097591937583	1051	1
WP167	WP167	Eicosanoid synthesis	1/42	23/8701	0.105447620873938	241	1
WP4357	WP4357	NRF2-ARE regulation	1/42	23/8701	0.105447620873938	1051	1
WP712	WP712	Estrogen signaling pathway	1/42	23/8701	0.105447620873938	2778	1
WP5272	WP5272	LDL- influence on CD14 and TLR4	1/42	24/8701	0.10977709770308	929	1
WP2249	WP2249	Metastatic brain tumor	1/42	25/8701	0.114086117167926	998	1
WP2895	WP2895	Differentiation of white and brown adipocyte	1/42	25/8701	0.114086117167926	1051	1
WP4541	WP4541	Hippo-Merlin signaling dysregulation	2/42	121/8701	0.115383620015161	3683/3684	2
WP581	WP581	EPO receptor signaling	1/42	26/8701	0.118374773585509	5788	1
WP698	WP698	Glucuronidation	1/42	26/8701	0.118374773585509	3098	1
WP3613	WP3613	Photodynamic therapy-induced unfolded protein response	1/42	27/8701	0.122643160848841	51726	1
WP4217	WP4217	Ebola virus infection in host	2/42	129/8701	0.12815344729775	998/23339	2
WP4941	WP4941	GPR143 in melanocytes and retinal pigment epithelium cells	1/42	30/8701	0.13532764032214	2778	1
WP2112	WP2112	IL-17 signaling pathway	1/42	32/8701	0.143684316659282	1051	1
WP4149	WP4149	White fat cell differentiation	1/42	32/8701	0.143684316659282	1051	1
WP2197	WP2197	Endothelin pathways	1/42	33/8701	0.147833037238392	2778	1
WP2817	WP2817	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	1/42	33/8701	0.147833037238392	1051	1
WP4900	WP4900	Purinergic signaling	1/42	33/8701	0.147833037238392	2778	1
WP5406	WP5406	13q12.12 copy number variation	1/42	34/8701	0.151962134196859	998	1
WP400	WP400	p38 MAPK signaling pathway	1/42	35/8701	0.156071698101754	998	1
WP4542	WP4542	Leukocyte-intrinsic Hippo pathway functions	1/42	35/8701	0.156071698101754	3683	1
WP1471	WP1471	Target of rapamycin signaling	1/42	36/8701	0.16016181911257	998	1
WP34	WP34	Ovarian infertility	1/42	37/8701	0.164232586983	1051	1
WP4698	WP4698	Vitamin D-sensitive calcium signaling in depression	1/42	37/8701	0.164232586983	2936	1
WP4844	WP4844	Influence of laminopathies on Wnt signaling	1/42	37/8701	0.164232586983	1051	1
WP619	WP619	Type II interferon signaling	1/42	37/8701	0.164232586983	1536	1
WP3614	WP3614	Photodynamic therapy-induced HIF-1 survival signaling	1/42	38/8701	0.168284091062722	3098	1
WP2526	WP2526	PDGF pathway	1/42	40/8701	0.176329663239305	998	1
WP3941	WP3941	Oxidative damage response	1/42	40/8701	0.176329663239305	998	1
WP500	WP500	Glycogen synthesis and degradation	1/42	40/8701	0.176329663239305	3098	1
WP2636	WP2636	Common pathways underlying drug addiction	1/42	41/8701	0.180323908031356	2778	1
WP5220	WP5220	Metabolic reprogramming in pancreatic cancer	1/42	42/8701	0.184299242426585	3098	1
WP364	WP364	IL6 signaling pathway	1/42	43/8701	0.188255753781023	3055	1
WP3929	WP3929	Chemokine signaling pathway	2/42	166/8701	0.190773303379282	998/3055	2
WP5085	WP5085	Vasopressin-regulated water reabsorption	1/42	44/8701	0.192193529057207	2778	1
WP534	WP534	Glycolysis and gluconeogenesis	1/42	45/8701	0.196112654825902	3098	1
WP2038	WP2038	Microtubule cytoskeleton regulation	1/42	46/8701	0.200013217267828	998	1
WP4566	WP4566	Translation inhibitors in chronically activated PDGFRA cells	1/42	46/8701	0.200013217267828	1973	1
WP2203	WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway	1/42	47/8701	0.203895302175368	3055	1
WP410	WP410	Exercise-induced circadian regulation	1/42	48/8701	0.207758994954271	1051	1
WP5390	WP5390	Pancreatic cancer subtypes	1/42	48/8701	0.207758994954271	4069	1
WP5300	WP5300	TROP2 regulatory signaling	1/42	49/8701	0.211604380625359	3482	1
WP107	WP107	Translation factors	1/42	50/8701	0.215431543826207	1973	1
WP286	WP286	IL-3 signaling pathway	1/42	50/8701	0.215431543826207	3055	1
WP5373	WP5373	Role of hypoxia, angiogenesis, and FGF pathway in OA chondrocyte hypertrophy	1/42	50/8701	0.215431543826207	1051	1
WP2864	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	1/42	53/8701	0.226804539269745	5585	1
WP395	WP395	IL-4 signaling pathway	1/42	54/8701	0.230559651359323	1051	1
WP2018	WP2018	RANKL/RANK signaling pathway	1/42	55/8701	0.234296958476579	998	1
WP5348	WP5348	11p11.2 copy number variation syndrome 	1/42	56/8701	0.238016542994735	967	1
WP4879	WP4879	Overlap between signal transduction pathways contributing to LMNA laminopathies	1/42	57/8701	0.241718486915409	1051	1
WP4205	WP4205	MET in type 1 papillary renal cell carcinoma	1/42	59/8701	0.249069779122518	998	1
WP306	WP306	Focal adhesion	2/42	199/8701	0.249500371909086	998/3055	2
WP3863	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	1/42	62/8701	0.259966441805712	5788	1
WP3945	WP3945	TYROBP causal network in microglia	1/42	62/8701	0.259966441805712	3684	1
WP5222	WP5222	2q13 copy number variation syndrome	1/42	63/8701	0.263564243570287	382	1
WP2849	WP2849	Hematopoietic stem cell differentiation	1/42	64/8701	0.267144968479994	80342	1
WP3624	WP3624	Lung fibrosis	1/42	64/8701	0.267144968479994	1051	1
WP2374	WP2374	Oncostatin M signaling pathway	1/42	65/8701	0.270708695621807	1051	1
WP4313	WP4313	Ferroptosis	1/42	65/8701	0.270708695621807	1536	1
WP4329	WP4329	miRNA role in immune response in sepsis	1/42	65/8701	0.270708695621807	1991	1
WP2032	WP2032	Thyroid stimulating hormone (TSH) signaling pathway	1/42	66/8701	0.274255503725545	2778	1
WP2324	WP2324	AGE/RAGE pathway	1/42	66/8701	0.274255503725545	998	1
WP3680	WP3680	Physico-chemical features and toxicity-associated pathways	1/42	66/8701	0.274255503725545	7114	1
WP4352	WP4352	Ciliary landscape	2/42	215/8701	0.278315685406493	140465/5899	2
WP2525	WP2525	Trans-sulfuration, one-carbon metabolism and related pathways	1/42	68/8701	0.28129867596172	2936	1
WP5115	WP5115	Network map of SARS-CoV-2 signaling pathway	2/42	218/8701	0.283720487950583	929/1051	2
WP5158	WP5158	Urotensin-II-mediated signaling pathway	1/42	69/8701	0.284795195782131	1536	1
WP2880	WP2880	Glucocorticoid receptor pathway	1/42	70/8701	0.288275107943525	241	1
WP1982	WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	1/42	71/8701	0.291738489413386	820	1
WP4216	WP4216	Chromosomal and microsatellite instability in colorectal cancer 	1/42	73/8701	0.298615966410856	5899	1
WP4341	WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	1/42	75/8701	0.305428235585437	820	1
WP5218	WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2	1/42	75/8701	0.305428235585437	5788	1
WP2034	WP2034	Leptin signaling pathway	1/42	76/8701	0.308810105989496	998	1
WP4949	WP4949	16p11.2 proximal deletion syndrome	1/42	76/8701	0.308810105989496	11151	1
WP4538	WP4538	Regulatory circuits of the STAT3 signaling pathway	1/42	78/8701	0.31552569294954	5788	1
WP382	WP382	MAPK signaling pathway	2/42	247/8701	0.335712593560139	929/998	2
WP4018	WP4018	Clear cell renal cell carcinoma pathways	1/42	86/8701	0.341756815024604	3098	1
WP4298	WP4298	Acute viral myocarditis	1/42	86/8701	0.341756815024604	3683	1
WP2840	WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	1/42	87/8701	0.344965893813805	1991	1
WP5098	WP5098	T-cell activation SARS-CoV-2	1/42	88/8701	0.348159698371482	5788	1
WP69	WP69	T-cell receptor signaling pathway	1/42	90/8701	0.354501768213857	998	1
WP138	WP138	Androgen receptor signaling pathway	1/42	91/8701	0.357650174407681	998	1
WP5355	WP5355	Metabolic Epileptic Disorders	1/42	91/8701	0.357650174407681	3098	1
WP2355	WP2355	Corticotropin-releasing hormone signaling pathway	1/42	92/8701	0.360783588191057	2778	1
WP35	WP35	G protein signaling pathways	1/42	92/8701	0.360783588191057	2778	1
WP4963	WP4963	p53 transcriptional gene network	1/42	96/8701	0.373168707679256	4255	1
WP2806	WP2806	Complement system	1/42	97/8701	0.376228198007841	1991	1
WP75	WP75	Toll-like receptor signaling pathway	1/42	103/8701	0.394281339388973	929	1
WP4932	WP4932	7q11.23 copy number variation syndrome	1/42	106/8701	0.403115618878392	4967	1
WP5090	WP5090	Complement system in neuronal development and plasticity	1/42	107/8701	0.406032331386491	3684	1
WP4321	WP4321	Thermogenesis	1/42	108/8701	0.408935128929168	2778	1
WP5366	WP5366	NF1 copy number variation syndrome 	1/42	110/8701	0.414699237918212	382	1
WP710	WP710	DNA damage response (only ATM dependent)	1/42	111/8701	0.417560678030822	998	1
WP5345	WP5345	1p36 copy number variation syndrome	1/42	112/8701	0.420408460513093	382	1
WP5055	WP5055	Burn wound healing	1/42	113/8701	0.423242648970242	6282	1
WP4659	WP4659	Gastrin signaling pathway	1/42	115/8701	0.428870496787095	998	1
WP4946	WP4946	DNA repair pathways, full network	1/42	120/8701	0.442706617968585	4255	1
WP2431	WP2431	Spinal cord injury	1/42	121/8701	0.445434309618197	998	1
WP4549	WP4549	Fragile X syndrome	1/42	122/8701	0.448148966843842	1973	1
WP2882	WP2882	Nuclear receptors meta-pathway	2/42	314/8701	0.450957358480606	241/2936	2
WP4657	WP4657	22q11.2 copy number variation syndrome	1/42	130/8701	0.469404220504288	998	1
WP236	WP236	Adipogenesis	1/42	131/8701	0.472004269826283	1051	1
WP2884	WP2884	NRF2 pathway	1/42	141/8701	0.497330113425493	2936	1
WP2858	WP2858	Ectoderm differentiation	1/42	142/8701	0.499796484364293	51762	1
WP2380	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	1/42	144/8701	0.504693837646727	998	1
WP536	WP536	Calcium regulation in cardiac cells	1/42	152/8701	0.523819419430189	2778	1
WP4396	WP4396	Nonalcoholic fatty liver disease	1/42	155/8701	0.530804028326401	998	1
WP289	WP289	Myometrial relaxation and contraction pathways	1/42	156/8701	0.533109929427535	2778	1
WP481	WP481	Insulin signaling	1/42	160/8701	0.542223410552448	382	1
WP706	WP706	Sudden infant death syndrome (SIDS) susceptibility pathways	1/42	160/8701	0.542223410552448	1051	1
WP5316	WP5316	Primary ovarian insufficiency	1/42	174/8701	0.572773491575269	2778	1
WP702	WP702	Metapathway biotransformation Phase I and II	1/42	185/8701	0.595372184003669	2936	1
WP5094	WP5094	Orexin receptor pathway	1/42	201/8701	0.62617333437402	2778	1
WP5124	WP5124	Alzheimer's disease	1/42	263/8701	0.725330153776539	1536	1
WP3932	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway	1/42	302/8701	0.774002797529182	3683	1
WP2059	WP2059	Alzheimer's disease and miRNA effects	1/42	328/8701	0.801659329345743	1536	1
WP4172	WP4172	PI3K-Akt signaling pathway	1/42	339/8701	0.812339072162603	5585	1
