name	IDH2_vs_IDH1_diff	IDH2_vs_IDH1_p.val
ADRM1	-0.248539912684411	0.500646595557037
ADSL	0.106885582967152	0.726677647341258
ADSS	0.571916603097403	0.0342186682435132
AFG3L2	-0.438225918019928	0.117869117265238
AFM	-0.23788435367279	0.773823959039976
AFP	-0.130438266507298	0.870047855029248
AGA	0.304516769880934	0.395970740231762
AGAP2	-0.202344499202646	0.62523590619319
AGFG1	-0.15638144420538	0.574570516089924
AGK	-0.59052728325015	0.0465119338258296
AGL	0.0698003340687627	0.823465039559507
AGO1	0.046413560458312	0.830615163245493
AGO2	-0.728569954751265	0.0185471671060396
AGO3	-0.589195365898274	0.0337589418154533
AGPAT3	-0.27009423795473	0.356266769566911
AGPAT5	-0.727609761543686	0.0482665005632039
AGPS	0.0665185463495703	0.780203437692086
AGTRAP	0.0173375990845415	0.975143328141101
AHCTF1	-0.224989665621909	0.387110183476031
AHCY	-0.316247254558629	0.233862813682622
AHCYL1	-0.305057694646553	0.644772204481897
AHNAK	0.433950044717797	0.498336010310884
AHSA1	0.050760108642514	0.820636263344481
AHSP	1.37443223315544	0.284148701673124
AIDA	-0.257703462671699	0.479153823765312
AIF1	0.77954034241284	0.178818880803359
AIFM1	-0.321476852332452	0.243812056873398
AIMP1	-0.153830621973562	0.543737452690774
AIMP2	-0.039654362442338	0.894543574240653
AIP	0.113201839255694	0.633875930980439
AK2	-0.137159164404931	0.724479820402969
AK3	-0.217271418902563	0.511647318172117
AKAP13	0.263483002055157	0.413844037668443
AKAP17A	-0.419738639817982	0.108353770780762
AKAP8	-0.275347966520595	0.342178831793016
AKAP9	-0.340450524862451	0.303568395978116
AKR1A1	-0.484845921268619	0.0921481519138902
AKR1B1	-0.0770351061999932	0.827680866599974
AKR1C3	-0.136606303055334	0.839009876651431
AKR7A2	0.0719769143370002	0.79528688337714
AKT1	-0.105194280655827	0.723694913157304
AKT2	0.148405229872779	0.64103777340239
ALAD	0.464062611084046	0.209798161291295
ALB	-0.090477417243477	0.901122099852312
ALCAM	-0.0884859828388258	0.820331067395422
ALDH16A1	-0.254068729915709	0.490257452166144
ALDH18A1	-0.125409100294533	0.729981796686745
ALDH1B1	-0.630446311532729	0.118060780221779
ALDH2	0.995027370824062	0.0981768428835622
ALDH3A2	0.147003153567272	0.728534738593359
ALDH3B1	0.034972473535845	0.9494631887393
ALDH4A1	-0.049517673413245	0.87129789476903
ALDH5A1	-0.571147337491666	0.211933348625467
ALDH6A1	-0.315524790667016	0.337670787844247
ALDH9A1	0.00107686879838909	0.996329225164885
ALDOA	0.35612806859757	0.180990657276972
ALDOC	0.2532692364139	0.482635789153288
ALG1	-0.589454192938788	0.147147178864363
ALG11	0.0304779632352457	0.921359231424958
ALG2	0.480667773380567	0.212205770762579
ALG3	-0.297332921449641	0.23170377492464
ALG6	-0.559233622129057	0.152125050282978
ALG8	-0.434192297260072	0.119680654866576
ALG9	-0.974555985314677	0.00683404096695148
ALOX5	2.48427315412262	4.30470934685873e-05
ALOX5AP	1.8489935165311	0.00250899622593302
ALYREF	-0.312690324285192	0.197245395022163
AMDHD2	0.0261724392570422	0.950922365597311
AMPD2	0.790140630100481	0.0434419404351568
AMPD3	0.692175367970666	0.0618964702873114
ANAPC1	-0.129015923771458	0.494093607272291
ANAPC2	-0.834639730112297	0.010989606801959
ANAPC5	0.0634242231109639	0.833363490747856
ANAPC7	-0.514927582200215	0.0692398014364695
ANK1	0.881116034757181	0.371799979996683
ANKFY1	0.234507159156543	0.35028044943894
ANKLE2	-0.239849424543063	0.589320930939865
ANKRD11	-0.626074149743655	0.0309166980779694
ANKRD13A	-0.0677496461177824	0.795966039813555
ANKRD17	-0.194213718388063	0.352308819161677
ANKRD28	-1.1655139273876	0.146027320002577
ANKRD44	0.697593632470959	0.0223240307142648
ANO10	0.844457760696404	0.0116101038584829
ANO6	0.149915651868607	0.735876717676832
ANP32A	-0.297418023282102	0.294266166651965
ANP32B	-0.242044897246362	0.424158025545742
ANP32E	-0.114878628741909	0.729491556832994
ANPEP	-0.512467777696418	0.314108077729546
ANTXR2	-0.227235890275754	0.508499726643944
ANXA1	0.327852877415548	0.427652777919198
ANXA11	0.170105252531258	0.481416390136221
ANXA2	1.09003304712714	0.12319618964858
ANXA3	2.33892596831531	0.0105452642958252
ANXA4	0.203705104785335	0.423185782397176
ANXA5	1.40210000693008	0.0420224245194444
ANXA6	0.673364943254501	0.0736555554366323
ANXA7	-0.233592078302031	0.388057795091234
AP1B1	0.25192701477765	0.359475013992458
AP1G1	0.0693159148589046	0.774651503191797
AP1G2	0.147647900851016	0.465921487299004
AP1M1	0.223504290852734	0.376907200796623
AP1S2	0.347044585821084	0.225548749934991
AP2A1	0.499194811570831	0.177891329175851
AP2A2	0.0147477783060843	0.9526824338304
AP2B1	0.0419257483846991	0.871614704600249
AP2M1	-0.105555297914862	0.671342668379252
AP2S1	0.35961337936719	0.124163450241101
AP3B1	0.102984381002138	0.687497000913324
AP3D1	-0.0650167695117503	0.778198258574288
AP3M1	0.130674851319078	0.558501804825227
AP3S1	0.105571270609971	0.712989113452518
AP5B1	0.327222110588089	0.305298103208521
AP5Z1	0.388003556778969	0.0528958739564253
APAF1	0.655662388105156	0.118000047643013
APBB1IP	-0.0553150747352937	0.841998048926984
APC	-0.896968737657016	0.163431222290383
APEH	-0.17216993805912	0.572754037093515
APEX1	-0.0407427384511543	0.886337543964657
API5	-0.436089269489429	0.0463670911375365
APIP	0.224262649038639	0.606437042373502
APMAP	1.26637804158493	0.00825947700711314
APOA1	0.704265753536241	0.267681406244286
APOA1BP	-0.0633074335124064	0.769317979274199
APOB	-0.275374072430861	0.674392625712814
APOBEC3B	-0.650927429595598	0.0785005834666176
APOBEC3F	-1.27780197469487	0.0513502246460833
APOBR	1.42050630528539	0.00505755705646934
APOC3	0.616571878974636	0.302259139491632
APOD	-0.07069093340073	0.894991478650397
APOE	-0.293736746436117	0.616537069989764
APOL2	0.122137274041091	0.662345991149822
APOO	-0.37518272097422	0.165429589830619
APOOL	-0.656607267482222	0.0200355753889203
APPL1	0.113018926134441	0.696766751697382
APRT	0.0718668229654327	0.820560560874314
APTX	-0.715482278105629	0.0295198199240969
AQR	-0.167029048855373	0.532703846134725
ARAF	0.347284768799366	0.213319264877577
ARAP1	0.202822398694547	0.665916106044324
ARCN1	0.302677591327921	0.208137713812456
ARF3	0.162678292810643	0.609403197382586
ARF4	0.150904613156413	0.586893746098842
ARF5	0.511414524441879	0.111005314440258
ARF6	1.18258072254704	0.0246404228154482
ARFGAP1	-0.395004835587805	0.309216635866738
ARFGAP2	-0.358681381195826	0.083152890572903
ARFGAP3	0.455255730731764	0.169741479536323
ARFGEF1	0.0121530741000981	0.965287889273794
ARFGEF2	-0.0332092940965758	0.889006579283555
ARFIP1	0.367447299313923	0.357916938089513
ARGLU1	-0.521824342034225	0.0887129278902949
ARHGAP1	0.160110982635505	0.61901772797621
ARHGAP15	0.0921771352758931	0.748469287228021
ARHGAP17	-0.246091141587822	0.48603115798299
ARHGAP18	0.4825198331393	0.362790838406509
ARHGAP25	0.108986593495167	0.728494125317673
ARHGAP30	0.265420507145187	0.408565015399904
ARHGAP4	-0.347218396223621	0.198594137876023
ARHGAP9	-0.64853557593641	0.101680552182728
ARHGDIA	0.344913948519931	0.269759558492023
ARHGDIB	0.273066704987194	0.413723754511199
ARHGEF1	-0.202648158918464	0.537156013479068
ARHGEF2	-0.229278076630948	0.293590446620552
ARHGEF6	-0.301078518449547	0.355849671178414
ARHGEF7	0.13249951704698	0.669358354606721
ARID1A	-0.110809885227777	0.651683502668205
ARID1B	-0.76551811948773	0.0575813557667987
ARID2	-0.256056042334539	0.396957689925418
ARID4A	-0.202951170372554	0.716727523064528
ARL1	0.413435779983402	0.17533090961396
ARL2	-0.753317473915988	0.0586846315735225
ARL3	0.112247256036973	0.73395750123532
ARL5A	0.251949381888249	0.457902977923424
ARL6IP4	-0.184533920434237	0.516682317257705
ARL6IP5	-0.207279467623835	0.641786923957025
ARL8A	-0.00733095180062548	0.97831382862398
ARL8B	-0.010501274152972	0.978964514886477
ARMC1	-0.100679498123313	0.776144555283134
ARMC10	-0.211440354696229	0.485594684109159
ARMC6	-0.11774954499014	0.755465405080624
ARMC8	0.732468724091522	0.0240972153939577
ARMCX3	-0.13964605429484	0.636351948621689
ARMT1	0.0794720243794949	0.822792094963394
ARPC1A	-0.221537244864237	0.376967918057888
ARPC1B	0.0342178925046284	0.903002887584131
ARPC2	0.438050991246239	0.103575354854148
ARPC3	0.418300410261736	0.12472875193373
ARPC4	-0.00987172669197989	0.975309049858552
ARPC5	0.458451300247344	0.105226834797406
ARPC5L	0.134459693059085	0.600735565249169
ARPP19	-0.0646426992975826	0.803281625727129
ARRB1	0.234700720741198	0.400752913757139
ARRB2	0.325240225396261	0.297542894336218
ARRDC1	-0.256865595324683	0.478849747983435
ARSA	0.299992718681878	0.369914446473248
ARSB	0.609377124455836	0.123290193635813
ARSD	-0.282406955418988	0.50689165507381
ASAH1	0.693683928910144	0.0569721033873644
ASAP1	0.605314220421636	0.145499594466886
ASCC2	-0.338922727989097	0.145389947467939
ASCC3	-0.362080044388286	0.393889159529726
ASF1A	-0.222637900955853	0.404332585696431
ASH2L	-0.415466115629336	0.0755710084756881
ASL	0.494153365275274	0.281615437353245
ASMTL	-0.674888190264742	0.149285914597044
ASNA1	0.10982481648886	0.607641960169177
ASPH	-0.242302521360806	0.465015153704071
ASPSCR1	-0.150088975210078	0.559458529514662
ASUN	-0.527459440164169	0.0388333037132039
ATAD1	0.224865319049343	0.558374638263417
ATAD2	-0.0216013526226391	0.954871961523976
ATAD2B	-0.48251974726459	0.135542257863008
ATAD3A	-0.537915028974194	0.0492357358394604
ATAD3B	-0.331192802309907	0.514351758538629
ATE1	-0.154432454224718	0.758418760047203
ATF1	-0.225657770825368	0.267220615212273
ATG12	0.118451703459851	0.61203385403709
ATG13	-0.357194624775399	0.276752476113638
ATG3	0.38535741362481	0.394996185655496
ATG7	-0.0383488093050346	0.916369524682439
ATIC	-0.384000765038127	0.248185975913624
ATL2	-0.129631301906162	0.720481932866598
ATL3	0.342233026110307	0.2563804513922
ATM	-0.0327426509506097	0.903643458521513
ATP11A	0.603133604042277	0.0809697540085644
ATP11B	0.4580013167941	0.168725617160899
ATP13A1	0.135010064042248	0.608142629841978
ATP1A1	0.164284063915986	0.41940913278672
ATP1B3	0.0435301454947528	0.855668618215634
ATP2A1	0.133639246129288	0.634748915605763
ATP2A2	-0.046682262409675	0.861202163515164
ATP2A3	0.0976294061592853	0.790703378978747
ATP2B4	0.0920863657128983	0.714540822808615
ATP5A1	-0.250480884748548	0.328469768591121
ATP5B	-0.431048939565031	0.0911257474373726
ATP5C1	-0.0925112737523079	0.744399703635802
ATP5D	0.673738755844557	0.111275438914201
ATP5E	0.00957451433862744	0.978044001252524
ATP5F1	-0.409651968739844	0.0975297793851308
ATP5H	-0.133711037382497	0.610865520680572
ATP5I	-0.0667090164448325	0.835689398452018
ATP5J	-0.540236760721129	0.258492146005739
ATP5J2-PTCD1	-0.361406614953125	0.610861304541029
ATP5L	-0.672346125756565	0.0118906857277541
ATP5O	-0.324038408902354	0.174134807647514
ATP5S	-0.0918878233953606	0.757989934977446
ATP6AP1	0.674906995328861	0.0153734717446245
ATP6AP2	0.511072313743185	0.118855942572725
ATP6V0A1	0.0554726548186473	0.871621706161939
ATP6V0A2	0.120563448325949	0.68161112566834
ATP6V0D1	0.862030295737384	0.0287285713621803
ATP6V1A	0.199170490997581	0.480427705559966
ATP6V1B2	0.359294268964103	0.173619401679701
ATP6V1C1	0.354586875270268	0.21638240109027
ATP6V1D	0.41439508631089	0.151450150769856
ATP6V1E1	0.269962162658736	0.306079996222593
ATP6V1F	0.170517021740853	0.446421594592367
ATP6V1G1	0.424769180026043	0.146979566577393
ATP6V1H	0.475331175724552	0.0517194042039006
ATP8A1	0.617978697193315	0.190828817585883
ATPIF1	-0.537075174361096	0.194005621222355
ATRX	-0.22862328200674	0.426874379364766
ATXN10	-0.00940233555546754	0.979095836915434
ATXN2	-0.248381763464053	0.336021672627465
ATXN2L	0.0106783477943253	0.961556093475469
AUH	-0.511549004229607	0.326476072540107
AUP1	0.121009653292166	0.636233337812804
AZU1	1.63817377832657	0.116414134756628
B2M	0.177086436659192	0.641890670721068
B3GALT6	-0.190439266260231	0.477094387937637
B3GALTL	-0.523674166970114	0.0795798481841825
B3GAT3	-0.168748346320463	0.551473853894554
B4DLN1	-0.349044178322693	0.213655226661744
B4GALT7	0.223116051312271	0.633899483006064
BABAM1	0.228065268174863	0.30988422967739
BAD	-0.303212590738905	0.237897563434309
BAG2	1.11531500032637	0.0215663114034478
BAG6	0.129620911066887	0.564221249794275
BAK1	-0.358821872212911	0.269401649604988
BANF1	-0.346178968796554	0.162667600365194
BAP18	-0.0102175441282704	0.970077776564156
BASP1	1.10402847714432	0.143951820606709
BAX	-0.0756818926015228	0.792683317789196
BAZ1A	0.0345590727068661	0.911040838499468
BAZ1B	-0.0935628953874748	0.748310365455612
BCAP29	-0.494790711123109	0.274597070574133
BCAP31	0.100193624845055	0.731226212010277
BCAS2	-0.578805300168231	0.0152644874770972
BCAT2	-0.418382935853071	0.244748309468433
BCCIP	-0.463838563979177	0.0982987226156421
BCKDHA	-0.31995197519905	0.298809556897929
BCL10	0.219257175858342	0.475793855682205
BCL2	0.470190576619864	0.448989753603105
BCL2L13	-0.218421538824146	0.460581465337426
BCLAF1	-0.576651991944978	0.0352909990993449
BCR	0.0184615157905021	0.953959071989372
BCS1L	-0.521328157989803	0.10020874973319
BDH1	0.0929035494039141	0.790117775063844
BET1	0.346154151006864	0.164897091857609
BICD2	0.657868938645365	0.0769733429961177
BID	0.38189803701605	0.309217894319258
BIN1	-0.164101923667058	0.774221214916562
BIN2	0.376331209276429	0.395527674535301
BIRC6	-0.43483730496548	0.0936972940692058
BLMH	-0.0830724414472996	0.828869450364797
BLOC1S1	0.421070638855404	0.192619772481534
BLOC1S2	-0.30918586345641	0.421108937374352
BLOC1S4	-0.648897778331047	0.0620067565025169
BLOC1S5	-0.073630689402318	0.757916540118954
BLVRA	0.408058391842598	0.580997031034168
BLVRB	0.920575719243704	0.0885212969901294
BMS1	-0.487399233866874	0.147539482055514
BNIP1	-0.272499508056026	0.387353722501672
BNIP3L	-0.229394007482451	0.513835427884697
BOD1L1	-0.153741741654084	0.45741277328615
BOLA2	0.131435529454325	0.819106273770031
BOP1	-0.41846228408032	0.182476410722408
BPHL	-0.291304946545171	0.53888572463623
BPI	3.08526792271908	0.00155331407391507
BPNT1	-0.215362080337826	0.613330577820388
BPTF	-1.03743014522811	0.0393261837223727
BRCC3	0.156504502657391	0.778091490617894
BRD1	-0.324335787924149	0.299085349019547
BRD2	0.0813157912997617	0.744466452088416
BRD3	-0.0323674643652758	0.896876649257223
BRD4	-0.0276714920071761	0.890522537246473
BRD7	-0.818826128887192	0.0190204588138808
BRD8	-0.445631112227371	0.19956598291621
BRD9	-0.514530144607246	0.370944393313503
BRE	-0.257303028923154	0.41245684863068
BRI3BP	0.425828530384646	0.218703480579049
BRIX1	-0.479826630646897	0.14652754167627
BRK1	0.586251495822726	0.0608513448311518
BRMS1	-0.674660492153276	0.166362120878301
BROX	0.431643106647652	0.141248436376305
BRPF1	-0.0542378624381072	0.850475215866441
BSDC1	-0.122011501951786	0.766504990331814
BSG	0.521880589965882	0.0935484936717912
BST1	1.05722848051434	0.0696422085349364
BST2	-0.452359005188942	0.381185218889778
BTAF1	-0.274491280465362	0.22443332819708
BTD	0.146029692095553	0.785260108880941
BTF3	-0.138949050877393	0.624462381111744
BTF3L4	-0.115380394642131	0.649709235789637
BTK	-0.0587542707884303	0.84732437101563
BUB3	-0.167879895430673	0.420844209863675
BUD13	-0.562450377345229	0.0927986310356787
BUD31	0.341263243068845	0.5169857723686
BYSL	-0.484522345380874	0.09343140836506
BZW1	-0.00425191425948768	0.988273500150403
BZW2	-0.361040015838281	0.228620898933937
C10orf32-ASMT	-0.0229762066467245	0.912055161407787
C10orf54	0.034190498473798	0.94030464005595
C11orf54	-0.243847750799237	0.401896383762954
C11orf68	-0.119924884020943	0.698017114486965
C11orf73	0.247622287574675	0.487600603971084
C11orf98	-0.49068016283903	0.0417453539301733
C12orf10	-0.116775858595378	0.635010016825073
C12orf43	-0.524933950970269	0.0864867305280692
C14orf1	-0.150812421605359	0.71792073892625
C14orf142	-0.376429338929	0.334944821166648
C14orf159	-0.703472271263742	0.134866440072336
C14orf166	-0.198350559316005	0.339016540143471
C16orf13	0.0265953960811594	0.92962699748778
C16orf58	0.0977815713387926	0.807210355827517
C16orf62	-0.309948173211062	0.174774056800298
C17orf59	-0.0688535654481761	0.807662908340603
C17orf62	0.235865439362595	0.437415217136186
C17orf75	-0.388999102231882	0.200039599362831
C17orf85	-0.32951008746905	0.15668922966975
C19orf25	-0.269513179109961	0.545584446685992
C19orf43	-0.0756426478614287	0.720770253259928
C19orf52	-0.0923457931961416	0.742562958086666
C19orf53	0.350574036188977	0.321221199524443
C19orf66	-0.193160070683582	0.528764976177504
C1orf123	-0.309456025277758	0.246346193955575
C1orf174	-0.434398224802216	0.0989724274193794
C1QBP	-0.234749411698807	0.498761536205244
C2CD5	-0.646624756534468	0.0777297809157868
C2orf47	-0.0941147262406119	0.697973714063318
C2orf49	0.11856231007965	0.597578766856941
C3	1.37942874136015	0.187992697683655
C4A	-0.275838740458607	0.667065242920409
C4orf27	-0.388939505186734	0.25319256692387
C6orf120	-0.724614634047192	0.127437062779081
C6orf203	-0.179314338333945	0.697629566158353
C7orf50	-0.68023360237023	0.0811864309499079
C8orf82	-0.444255610418498	0.205822402218775
C9orf114	-0.512119727517799	0.123354444510718
C9orf142	0.101956804284303	0.681477807849176
C9orf41	-0.316669156983387	0.372040081176834
C9orf64	-0.531559871444376	0.273611414976808
C9orf89	0.178438533886485	0.57609796276616
CA1	0.706106907207484	0.604358870144294
CA2	0.335938410247383	0.693775485104517
CAB39	0.228039591638122	0.449105209908713
CABIN1	-0.586858461253581	0.151022621570262
CACYBP	-0.0836994985418542	0.8154570392347
CAD	-0.250925028721852	0.391387498926006
CALM1	0.422344421860906	0.16905963765839
CALR	0.147375420412637	0.677494714502683
CALU	-0.0576962085504071	0.887551041273076
CAMK1	-0.0769307684336482	0.884463069435254
CAMK2G	-0.193886878034441	0.373212966807575
CAMP	4.07979802357109	0.000100018313784676
CAND1	0.0880978291730692	0.760252738795229
CANX	0.0883363032283384	0.727881765703187
CAP1	0.36742042053131	0.298451361052609
CAPG	1.16943674943533	0.100831141568036
CAPN1	0.195985398196012	0.413392688517562
CAPN2	0.813147150518006	0.0650094179796028
CAPN7	0.435097244899421	0.1034691229659
CAPNS1	0.198343775214337	0.431097837950452
CAPRIN1	-0.169073038579377	0.521770149005353
CAPZA1	0.296090400345694	0.269650693931048
CAPZA2	0.160120342978324	0.569611507339155
CAPZB	0.452099320081594	0.104234792965164
CARD6	0.0098633968456241	0.985257779994016
CARD8	-0.35357424075108	0.231095270003661
CARD9	-0.088868382899367	0.852632922283839
CARHSP1	0.0356197111860332	0.911413917681115
CARKD	-0.18811944698437	0.520818924884468
CARM1	-0.311468634702628	0.552481010338235
CARS	-0.125452552895162	0.667230027320325
CARS2	-0.366487992986428	0.187164162340325
CASC4	-0.369549769711895	0.251339725265455
CASP1	0.41338665965225	0.361206458918392
CASP2	-0.557228560589845	0.175317269808754
CASP3	-0.199513216944496	0.625055013035407
CASP4	0.56032062552142	0.0879800739682939
CASP6	-0.0277747992770649	0.938746584983253
CASP7	-0.411461320567273	0.408948721987638
CASP8	-0.215945513460223	0.418142570788699
CAST	1.16983520806567	0.0196965902308879
CAT	-0.502663462647703	0.361211820214739
CBFB	-0.240456816330209	0.343942244263633
CBL	0.00581597820233171	0.988819054996402
CBLL1	-0.593804230595509	0.197932922422148
CBR1	0.221492418268333	0.547738170784396
CBR4	-0.938996525951438	0.104927693564725
CBX1	-0.0870553961313121	0.768999807760553
CBX3	-0.0482057655477952	0.837854128206861
CBX5	-0.434537170074599	0.223364750011613
CBX8	-0.921562167520548	0.0584156234139735
CC2D1A	0.172225693210908	0.531361531896815
CC2D1B	-0.305732700353087	0.334267984503787
CCAR1	-0.466476549036386	0.0691502284068942
CCAR2	-0.0257754643995689	0.912949002253591
CCBL2	-0.395052627448031	0.287271116588607
CCDC101	-0.482288143185709	0.236750117439623
CCDC12	-1.25556134964115	0.0125205181995245
CCDC124	-0.356594024745899	0.0668382074560858
CCDC134	0.321573893693472	0.435518019656146
CCDC22	-0.147508096831576	0.522271685284006
CCDC37	-0.195225922306612	0.820066561765571
CCDC43	0.100806254989205	0.774521273704685
CCDC47	-0.204760075533976	0.471656322268697
CCDC51	-0.404068223683371	0.283773513906843
CCDC53	-0.476449279267172	0.163835403000426
CCDC58	-0.660852311765332	0.0144652571218541
CCDC6	-0.423114975587186	0.107404403056833
CCDC86	-0.414204022866038	0.427757030141692
CCDC88A	0.0918648779794822	0.775116725041005
CCDC88B	0.9094283799602	0.0580333128368633
CCDC9	-0.062344326943645	0.854862682528883
CCDC90B	1.26984978415119	0.355704746730918
CCDC91	0.0706274154860189	0.871573395492201
CCDC93	-0.353527095538137	0.184167740985663
CCDC97	-0.145515546055751	0.607494337460985
CCM2	-0.145782616387731	0.600555761149503
CCNK	-0.644700482035535	0.0142147706307732
CCNL1	-0.36318243340153	0.531818400546878
CCNL2	-0.533846563924534	0.055669835103414
CCNT1	-0.357019190409435	0.174493149040595
CCNY	-0.415101589279612	0.18552360558318
CCS	0.10013162330819	0.777930573279294
CCT2	0.0732613422969131	0.753375499804737
CCT3	0.230874487393461	0.408446843782165
CCT4	0.400360840927124	0.177474024863919
CCT5	0.0321283033123798	0.898298450087188
CCT6A	-0.0970221861215421	0.679570342661017
CCT7	0.279277335388816	0.408537753117787
CCT8	0.0953055507723022	0.771215530629475
CCZ1B	0.179452628275644	0.400557459531646
CD14	2.32756048282199	0.0168713559094935
CD151	0.476100441330281	0.359879967108679
CD247	1.23099156885944	0.0654653682985732
CD2AP	-0.43746068852532	0.246293605330675
CD2BP2	-0.269018313778101	0.317753422481732
CD38	-0.663204405094373	0.202730797056998
CD3EAP	-0.981823323195918	0.0854486406614281
CD44	0.206297146875464	0.494329003788106
CD47	0.511967471666175	0.100776216106511
CD58	0.935799758662675	0.024985264971476
CD59	1.06179909158087	0.167263069354468
CD63	2.33509889347268	0.0085011204882295
CD74	-0.905709863218501	0.0836496388093207
CD82	-0.152441598623177	0.656660713337667
CD84	0.204347189953236	0.625894555254593
CD97	0.317091059408153	0.446349027696816
CD99	-0.391936274760663	0.491448364551291
CDC23	0.0748883244543457	0.857444013225623
CDC27	-0.53541505873326	0.0836022414220184
CDC37	0.0959860219332427	0.714639234072491
CDC40	-0.327739866303993	0.0676806562219527
CDC42	0.806667560540909	0.0141930734144758
CDC5L	-0.374416804481985	0.112033472626913
CDC73	-0.0902748388148211	0.697570150606156
CDK1	-0.194236926185337	0.697473290209263
CDK11B	-0.295880350817704	0.18360864090099
CDK12	-0.855587202509817	0.0110501164786263
CDK13	-0.343211927106882	0.369629048276942
CDK19	-0.45487894158461	0.280346666103538
CDK5	0.136391101045078	0.633823446755907
CDK5RAP3	-0.120284012036475	0.589740548858693
CDK6	-0.186241158048926	0.727103382337365
CDK9	-0.217434666716411	0.331988656972802
CDKN1B	0.385759994240981	0.321210164115907
