nodeLabel	flow_class_1	flow_class_2	distance
FLVCR1	0.235114091943905	0.316729812186239	0.0445
KRTAP27-1	0.217540596879171	0.298887456907449	0.0445
PIGW	0.295759894257796	0.378274509816109	0.0443
KRTAP9-8	0.271065935553289	0.352911325331612	0.0442
SUSD2	0.269117156490099	0.350965190402155	0.0442
WDR73	0.299508595486401	0.381901088853056	0.0442
DCAF12L2	0.225018498607772	0.305933462193521	0.0441
DET1	0.228499870898015	0.309093407762862	0.0439
ERAP2	0.303335110023484	0.385386461826485	0.0439
MBOAT1	0.301685593260286	0.383819855845279	0.0439
PSG7	0.275856109629625	0.356845346526897	0.0435
MTO1	0.310374277731629	0.391704057316417	0.0433
EDDM3A	0.288958770776691	0.369756575814386	0.0432
UBR1	0.32436168284984	0.405819405380084	0.0432
FETUB	0.301996603438447	0.382905218417253	0.0431
TMEM200B	0.231320077917517	0.310890744619926	0.0431
CCDC160	0.28458468082802	0.364999259300055	0.043
MANBAL	0.286456551431173	0.366981232517985	0.043
SLC7A4	0.271656115504316	0.351831792263097	0.043
KRTAP19-6	0.310109528135074	0.39096335596142	0.0429
XPO4	0.339564857454346	0.420821036176347	0.0428
LGSN	0.297775293450592	0.378092978655206	0.0427
MIPEP	0.317958570354809	0.398591657086341	0.0427
SLC35A1	0.289059623190048	0.369176527144274	0.0427
LRRC31	0.283713086714175	0.363560954388182	0.0426
COLEC10	0.260081913550271	0.339420182464054	0.0425
MAGED2	0.308236345897766	0.388256420077579	0.0424
CAPN6	0.266565513646618	0.345696143062598	0.0423
ICA1	0.325111016249527	0.405373543973695	0.0423
SCAF1	0.303102683557468	0.382953813286324	0.0423
SCEL	0.200079185557225	0.277704816912824	0.0422
RNF38	0.270539537818227	0.349207294327486	0.0419
INGX	0.215245748309962	0.292654851470752	0.0418
KRTAP13-2	0.306160624947094	0.385320301233471	0.0418
CST3	0.327258732711978	0.406616673475739	0.0417
VILL	0.22879327294262	0.306290472355844	0.0417
CGB7	0.223901540290248	0.301155897919897	0.0416
HABP2	0.258673786344472	0.33666855319295	0.0416
NHLRC3	0.289171364917269	0.367758537755694	0.0416
CRIP2	0.32788791967939	0.406907379919321	0.0414
DACT2	0.267384190244727	0.34521872823186	0.0414
HSD17B7	0.324690932414053	0.403324997839337	0.0412
KRTAP6-3	0.236046254439239	0.31295491662078	0.0412
LOC154449	0.288533915422893	0.366471245252854	0.0412
SPATA8	0.160944930353244	0.236388409087145	0.0412
KRTAP19-1	0.273221398597777	0.350696844946265	0.0411
NLRP11	0.290951172429066	0.368715140434716	0.041
SAMD7	0.256807186772791	0.333874084835064	0.041
TMPRSS5	0.283251193146439	0.360864472419394	0.041
MAGEA12	0.269887075236497	0.347065158146678	0.0409
MYH16	0.222634960966007	0.298904521843367	0.0409
ABCB11	0.306005463073668	0.383702772104189	0.0408
PRNT	0.283234023165091	0.360569550763379	0.0408
SLC22A10	0.314983191880117	0.39283989902034	0.0408
CYB5RL	0.325350505691245	0.40315900364422	0.0406
ARSA	0.242442112640033	0.318326812806185	0.0404
AAA1	0.318275911932106	0.395325908915771	0.0402
DEFB4A	0.270945276608272	0.347004709133563	0.0401
PPM1H	0.3040718901411	0.380760409746268	0.0401
MOSPD2	0.339471728856237	0.416423142392513	0.0398
PHACTR2	0.264747306553201	0.340041944329287	0.0397
CMYA5	0.26281620732732	0.337835879597037	0.0395
MAGEA10	0.286089770870535	0.361533758494128	0.0395
SNORD115-25	0.244664047943665	0.319290563922197	0.0395
ASPN	0.33751095174389	0.413860960123882	0.0394
DEFB114	0.290157613387713	0.365485325604177	0.0393
PDIA5	0.406310939032983	0.483769883894937	0.0393
WFDC12	0.251742100316065	0.326303362696286	0.0393
FKTN	0.267626250276609	0.34237374651844	0.0392
SNORD113-2	0.273982572440627	0.348776632220113	0.0392
CDY1	0.281013553466456	0.355899283974832	0.0391
GPR108	0.291240093655935	0.366321751223684	0.0391
YRDC	0.288858566681228	0.3637939571333	0.0391
IGSF5	0.284149296969043	0.358943885771466	0.039
DPRXP4	0.292592582682576	0.367330611913442	0.0389
LYZL2	0.259153473235331	0.333268494168574	0.0389
AGXT2	0.260389797455943	0.334332346155519	0.0388
DPP8	0.320839395894018	0.395973504508725	0.0388
LOC285847	0.250091601441623	0.323793060961009	0.0387
SNORD102	0.296793923434886	0.371204119252497	0.0386
AQP12B	0.252026295440204	0.325379964367562	0.0385
KIF6	0.311541357962354	0.386015391648884	0.0384
SEMA6D	0.334060482351003	0.408965231312291	0.0384
MTRF1	0.317592524922848	0.391619466208551	0.0381
PSORS1C2	0.270463129932132	0.343631738834345	0.0381
ITFG1	0.254642347487079	0.327366706841088	0.038
ACSM2B	0.298865428954098	0.372332591803392	0.0379
MAGEB10	0.255354843182258	0.32799145462941	0.0379
AQP7	0.367342567172543	0.44190152947096	0.0378
ATPAF1	0.368722872897297	0.443094038806128	0.0376
C14orf178	0.262995154640142	0.335389630662578	0.0376
GPHB5	0.290110683520176	0.362892154688207	0.0376
TIMM9	0.368266846643084	0.44254417033471	0.0375
LCE6A	0.15351955742225	0.223446565232896	0.0374
XYLB	0.362065608310539	0.435906627340786	0.0373
TACC2	0.214550158875887	0.28542293369377	0.0372
SDSL	0.279640434638543	0.351589812331497	0.0371
SEC31B	0.364266813651929	0.437897685928684	0.0371
FJX1	0.318365525932851	0.390798141020347	0.0369
ZIC4	0.21174849981251	0.282051714561596	0.0369
TTTY5	0.275242802110606	0.346670488637654	0.0368
ZNF70	0.472272156548611	0.547499842360845	0.0368
C1QTNF3	0.322224034855266	0.394372985419794	0.0367
PPIEL	0.336579141319001	0.409062533571344	0.0367
SMOC2	0.449565833112917	0.524271901865187	0.0367
BTBD10	0.284841105971086	0.356177709015394	0.0366
LCE3E	0.313916829747594	0.38571056909016	0.0365
MAGEB18	0.231970875285042	0.302140191383782	0.0365
TTTY20	0.29111347665495	0.36242222224784	0.0365
C9orf163	0.270940447715327	0.341494351806436	0.0363
CIB2	0.277434678753935	0.348167297990176	0.0363
KLHL4	0.280719723066932	0.351494283877138	0.0363
DEFB116	0.249218210037654	0.319113635929314	0.0361
UBE2Q2	0.381158209577056	0.453530379281648	0.036
HBQ1	0.38191359426785	0.45412556328948	0.0359
KRTAP5-2	0.285109849746023	0.355249018442697	0.0358
KLHDC10	0.301004825110074	0.371322983439305	0.0357
KRTAP1-5	0.23701724239385	0.306160756361748	0.0357
PSAT1	0.290634814558365	0.36055332552369	0.0355
TMEM88	0.226370374640187	0.295059436912948	0.0355
CT47A1	0.265451862381363	0.334445435306505	0.0352
FAM76A	0.321313101143916	0.391303194345762	0.0352
COX10	0.344521665646063	0.414766753187029	0.035
GAGE2A	0.211741507102246	0.279359920821636	0.035
RNASEL	0.275839206630025	0.344694947051806	0.035
VSTM2L	0.319681332395526	0.389394914551545	0.035
ADAMTS7	0.332100402862697	0.401972189634915	0.0349
NALCN	0.352927552747874	0.423133500075036	0.0349
SBNO1	0.343041536278645	0.41308256923488	0.0349
TAC4	0.290445320855918	0.359460180390612	0.0349
TMEM170B	0.309961872402872	0.379371014812091	0.0349
USP44	0.348824935515193	0.418959207041925	0.0349
TRANK1	0.219344649837041	0.286861510325649	0.0348
PRR19	0.257537755892745	0.325596907793487	0.0347
SNORD116-25	0.328292362092046	0.397563599161867	0.0346
ODAM	0.31988461681408	0.388822713436585	0.0345
CCDC24	0.284571249544623	0.352689952590499	0.0344
ARSI	0.277938320017636	0.345861416936913	0.0343
LONP2	0.278523586490714	0.34646781395449	0.0343
RUNDC3B	0.310368151168722	0.378702000815989	0.0342
GIPC2	0.33219162905268	0.400796985296253	0.0341
IGFL2	0.281801541575435	0.349309382448759	0.034
RBMS3	0.277584167033313	0.345022835833183	0.034
KRTAP20-2	0.314172296520604	0.382256328821716	0.0339
RFTN1	0.266776886140946	0.333907221461647	0.0339
RNASE12	0.265892109629444	0.332983429107965	0.0339
NPVF	0.285941540220787	0.353321871793278	0.0338
PNLIPRP3	0.307056948100317	0.374770497407514	0.0338
BTBD7	0.274914083343379	0.341840438587059	0.0337
FTMT	0.292687574045249	0.36008184915425	0.0337
SNPH	0.296485111911279	0.363612654172615	0.0335
MFAP4	0.29989689760537	0.366924786853653	0.0334
SLC16A13	0.255951748301324	0.322156244840674	0.0334
SLFN5	0.288082444938832	0.354831333271307	0.0334
SLC15A3	0.299375223498771	0.366266030575213	0.0333
IQCF3	0.282192561395357	0.348566697098183	0.0332
LIPI	0.265884701489589	0.331924494645741	0.0332
PAEP	0.291993656671265	0.35854532331912	0.0332
SNORD115-41	0.23972966615656	0.305374431298217	0.0332
DEFB124	0.283829939257189	0.350066427193588	0.0331
RNF175	0.329994529233891	0.397248039552101	0.0331
LRRTM1	0.249380267744922	0.314709397893115	0.0329
RDH13	0.322737048068451	0.389552672373546	0.0329
RPSAP58	0.317150704552485	0.383784117041549	0.0329
S100A7	0.281088463900946	0.346986568567175	0.0329
KLK10	0.253292429676934	0.318586648919242	0.0328
ZNF702P	0.23796093931437	0.302914977083284	0.0328
ANP32D	0.257828483838908	0.323065934100381	0.0327
SLC35A4	0.292175718846087	0.35813331203446	0.0327
MBNL2	0.311928805965928	0.377994614083767	0.0326
OXCT1	0.325584481654106	0.391935753100483	0.0326
NAV1	0.35343465700099	0.420248395578936	0.0325
RANBP6	0.344269737415638	0.410886622342107	0.0325
BBOX1	0.265144540241186	0.330082337357831	0.0324
PTRH1	0.144258163622295	0.206912529922369	0.0324
PSG8	0.323206789362102	0.389128393501907	0.0323
CWH43	0.241784798532688	0.306042419951793	0.0322
SESTD1	0.296765092051941	0.362096885165795	0.0322
PDZRN4	0.198451656235012	0.261642920889988	0.0321
TGM3	0.284793305308	0.349662467962092	0.0321
TMEM31	0.331622883567344	0.397268835765279	0.032
B3GNT9	0.285113129534925	0.349784269507646	0.0319
UBE2Q2P1	0.297629975334751	0.362419026446784	0.0319
DNAJC1	0.323275185103477	0.388511105824083	0.0318
LAPTM4A	0.294519956797563	0.359153074250457	0.0318
LNP1	0.290363258368444	0.354949200136243	0.0318
OVCA2	0.307142582041919	0.372104585878292	0.0318
THAP2	0.27523540354276	0.339565026385263	0.0318
TREM1	0.248121628252725	0.311823807977169	0.0318
CDY1B	0.255597645150547	0.319333996544747	0.0317
PSG2	0.293412087953474	0.357943361165983	0.0317
CYB5B	0.297714690032533	0.362043468060368	0.0315
HGFAC	0.248583871022781	0.311863210114201	0.0315
MSL2	0.329695055131102	0.394473688685156	0.0314
SLC23A3	0.37092879570716	0.436415427160435	0.0314
SLC25A34	0.264043085961987	0.327552041848201	0.0314
SNORD124	0.280161445402394	0.344033530536036	0.0314
TTTY19	0.304465621860915	0.368796034882875	0.0314
FAM47B	0.27683863378036	0.340479874126049	0.0313
LRIT1	0.317665170544527	0.381945550655918	0.0312
RNF17	0.273589812141273	0.337024169712541	0.0312
SNORD19B	0.192179136224137	0.25396192987745	0.0312
C11orf86	0.233748806157052	0.296176821922245	0.0311
SLC39A7	0.373532854146563	0.438770030235795	0.0311
C20orf173	0.252074538135943	0.314636824090473	0.0309
KCNK16	0.229425779539904	0.291386248512287	0.0308
SYT15	0.298870600638949	0.362137466475016	0.0308
OTOP1	0.272811863233839	0.335424086020474	0.0307
TRIM59	0.316042069293671	0.379543246720765	0.0307
SPRR2C	0.30145697421194	0.364558352494211	0.0306
CLDN8	0.262086408135931	0.324323362052761	0.0305
MAGEC1	0.326358727258025	0.389757877358816	0.0305
SERPINB1	0.312701155012779	0.375793988817941	0.0305
SLC38A6	0.349067450179407	0.412871011803718	0.0305
C9orf43	0.271438781562708	0.33349979573847	0.0303
KRTAP4-2	0.298182829550441	0.36070251611399	0.0303
SNORA70C	0.306026219443259	0.368767727948271	0.0303
SNORD116-23	0.291108917859546	0.353599383070449	0.0303
KLC4	0.348648804096075	0.412026748424568	0.0302
SNORD115-10	0.263627069145353	0.325445968839039	0.0302
VCY	0.278493991163557	0.340496077668278	0.0302
FREM1	0.265998143843663	0.327656868848008	0.0301
LOC286359	0.350623891192224	0.413935597072721	0.0301
SLC22A23	0.297622477576097	0.359977552457637	0.0301
SNORA11	0.248304062246614	0.309570661925486	0.0301
AK2	0.366623880095287	0.430108464288619	0.03
IQCG	0.332934498337443	0.395687010319812	0.03
SCGB2A1	0.273475569644785	0.3351000328809	0.03
TRMT6	0.367680071204747	0.43112611951119	0.03
ALDH1A1	0.335219256683406	0.397942783448504	0.0299
DAZ1	0.301559687069266	0.363648514576766	0.0299
TTLL4	0.314042056907759	0.376311074023049	0.0299
APOL4	0.36205209268265	0.425159518794025	0.0298
PGM2L1	0.296660462672535	0.358559619487069	0.0298
SCGB1D4	0.283369522023319	0.344967880163733	0.0298
SNORA18	0.251260124785759	0.312254116652569	0.0298
SNORD11	0.275354546963845	0.33674725968888	0.0298
IGFL1	0.282847944791633	0.344336508451968	0.0297
VNN2	0.337029454321532	0.399531831669077	0.0297
HOTAIR	0.313387526217495	0.375210466027725	0.0296
PMM2	0.299497859628318	0.361034833401029	0.0296
PUS1	0.279551924539956	0.340806207709388	0.0296
TTTY3B	0.278625114727672	0.339635584914077	0.0295
LENG1	0.348785702461623	0.41099668815777	0.0294
REG4	0.297694482060886	0.358944981936948	0.0294
TMSB4Y	0.281328278845487	0.342211081308256	0.0293
C12orf56	0.319578520448571	0.381062349064928	0.0292
GNE	0.308871453322109	0.36999903310687	0.0291
CPA6	0.369126218564664	0.431233224770911	0.029
GPATCH8	0.347491066606419	0.409019701127174	0.0289
OBP2A	0.285895932331529	0.34625531049521	0.0289
OVGP1	0.321691349450665	0.382734081901193	0.0289
SPINT4	0.271927157798893	0.331885061664464	0.0288
CXADR	0.296190677954696	0.356483465609498	0.0287
KIF25	0.290404296656869	0.350520751219513	0.0287
KCNG4	0.293127433490707	0.353216205232645	0.0286
PCSK4	0.307262743834969	0.367467630372843	0.0285
PRRG4	0.319478269250312	0.379910968372799	0.0285
AKAP14	0.244483410470058	0.30314711236962	0.0283
CRYBB1	0.25305116213241	0.311839796449365	0.0283
LYRM1	0.289746714788757	0.349245290620137	0.0283
SNAR-F	0.307061567182469	0.366963788474387	0.0283
SNORD50A	0.268871164614968	0.327973919890776	0.0283
TMEM205	0.332488652356726	0.392685521714866	0.0282
CLCN2	0.287192702821689	0.346439874185099	0.0281
STAU1	0.344384553523796	0.404501003087002	0.028
CSAG3	0.312360200997194	0.371743028578548	0.0279
FRG2B	0.285125743268718	0.344080115467229	0.0279
GPA33	0.32483414018906	0.384302194052822	0.0278
MPI	0.367963540966485	0.428361630316815	0.0278
SYT10	0.31490339160737	0.374247770467525	0.0278
KRTAP24-1	0.260464861662083	0.318604063614066	0.0277
PRAMEF2	0.215749919959496	0.273053498007171	0.0277
PRAMEF17	0.247935816062904	0.305689266112651	0.0276
STRA8	0.281811916232254	0.340205489705658	0.0276
NAA20	0.318053593248785	0.376991448019037	0.0275
TRIM68	0.315362790208214	0.374320237653381	0.0275
NOL4	0.304413471098706	0.362935653785269	0.0274
CHIC1	0.370296369028611	0.429982642445075	0.0273
DEFB127	0.311825353725424	0.370319895426497	0.0273
LEPROT	0.288473588884366	0.346516389569353	0.0273
SLC5A9	0.350325184500865	0.409649773946804	0.0273
BCAR4	0.271578158154333	0.329049591279646	0.0271
BPI	0.2522995242142	0.309387565111282	0.0271
GLS	0.341930965247259	0.400623610880548	0.027
PIGX	0.401975948788473	0.46191337388035	0.027
PSG6	0.23128406028359	0.28793326349038	0.027
TMEM43	0.376335974811716	0.435652009954439	0.027
TYR	0.273536456977573	0.330983936729831	0.027
LCN15	0.222987665886889	0.279264958816413	0.0269
PWWP2A	0.284021809050967	0.341459549652547	0.0269
SLC35B3	0.355349774576889	0.41420168478186	0.0269
TTYH3	0.336105228252736	0.394526054157913	0.0269
ADAM3A	0.238511826340127	0.294989339340689	0.0268
C10orf53	0.254027068408128	0.310736029296802	0.0268
MBLAC1	0.298243648131827	0.355799209634172	0.0268
TSIX	0.355527923676963	0.414163409594061	0.0268
AKR1B15	0.269778414513334	0.326643261762707	0.0267
SLC6A16	0.313405645511452	0.37098788487001	0.0266
TTTY9B	0.284006022640916	0.341013072927961	0.0266
KRTAP19-8	0.247890695818597	0.304140428936053	0.0265
SNORD21	0.322986483493846	0.380582555395889	0.0265
TPSB2	0.318087867237671	0.375593419888483	0.0265
MGAT3	0.303596915061205	0.360662533697514	0.0264
CISD1	0.307509817447299	0.364556259076821	0.0263
HCG22	0.277024778739019	0.333419363524032	0.0263
UGT3A1	0.272458430137201	0.328898109391878	0.0263
AGBL3	0.238170762518679	0.293704876095436	0.0262
AK1	0.371520438541224	0.429603167710278	0.0262
SIL1	0.299703015920032	0.356410736136595	0.0262
SNORD27	0.260255370578698	0.316209193439331	0.0262
DEFB135	0.284100709832504	0.340431505830509	0.0261
KCNK1	0.243078975342422	0.298630474922274	0.0261
TRPM3	0.316032136462562	0.372993549512957	0.0261
FAM91A1	0.284867400827738	0.341056511847216	0.026
PLA2G12B	0.27728608069737	0.333276888234191	0.026
ATG4A	0.369344462773756	0.427036555688954	0.0259
CNTNAP2	0.446761915935352	0.505922310966698	0.0259
HTR3C	0.272433465476284	0.328185158245507	0.0259
LUZP2	0.311463879266616	0.368051801909116	0.0259
OAS2	0.420520164192108	0.4791499910203	0.0259
JPH2	0.203072375390248	0.257379647547724	0.0258
RLBP1	0.308497805960665	0.364865693399645	0.0258
RNASEH2B	0.357449300694515	0.414714105976539	0.0258
WFIKKN2	0.257700028687789	0.31300627048054	0.0258
MGAT5B	0.333682019483007	0.390310461027607	0.0257
PLA2G5	0.251646995649328	0.306826806346353	0.0257
ABCB5	0.264869902907641	0.32014210480148	0.0256
LGI1	0.293643458698385	0.349439835456269	0.0256
LYZL6	0.296243554951813	0.352005998603841	0.0256
MTAP	0.326104424890012	0.382532011048039	0.0256
SLC14A2	0.323509048245897	0.379850989266606	0.0256
SNORD116-24	0.285400895636287	0.340966568464469	0.0256
TBXAS1	0.376839345382841	0.434229905064517	0.0256
TEX261	0.260999182489239	0.316121764769366	0.0256
TMEM64	0.29029974194044	0.346031708242384	0.0256
PIP	0.285075280342419	0.340592998643162	0.0255
TMC2	0.279253678513311	0.334602083751357	0.0255
ABCA3	0.32455390067193	0.38064675965322	0.0254
CXorf58	0.295193601718619	0.35078245171245	0.0254
PDLIM3	0.331120790733505	0.387381617685439	0.0254
PGBD3	0.285106569867095	0.34048127766789	0.0254
TANC1	0.333920040737659	0.390133330636426	0.0254
ADAM18	0.218332037907546	0.272293510175284	0.0253
CST9L	0.266372951342903	0.321176304130736	0.0253
LOC407835	0.26595787377169	0.320833047512275	0.0253
NOS1AP	0.317953587231057	0.37376840064276	0.0253
TRIM50	0.280758977111567	0.335919878839505	0.0253
CCDC105	0.291064520494812	0.346189953030244	0.0252
ENPP6	0.269699222050775	0.324426640857299	0.0252
EVI5L	0.418946839023879	0.476571044512088	0.0252
FAM114A2	0.27385844884818	0.328651126156451	0.0252
GYG2	0.363182503340374	0.419704969615867	0.0252
KCNG3	0.286079260564781	0.341089779119515	0.0252
SLITRK4	0.368235141395868	0.424843098630853	0.0252
CDY2B	0.34686523749143	0.402920275521508	0.0251
VEPH1	0.348387610615486	0.404434668476683	0.025
DUSP26	0.232167507931621	0.285745804080618	0.0249
C1orf116	0.231155733462893	0.28451527866055	0.0247
C4orf17	0.224540302239637	0.277751637904351	0.0247
SNORD26	0.193630395821579	0.246132040304468	0.0247
CIB4	0.272108168064562	0.326098592779844	0.0246
PAGE3	0.317403208296073	0.372201933817637	0.0246
SLITRK5	0.351284925826683	0.406713652879796	0.0246
TMEM128	0.314687112765361	0.369429193498995	0.0246
ABCA6	0.30047954627898	0.354774625808409	0.0245
CLDN14	0.286279048299486	0.340400100803929	0.0245
CLDN7	0.283750093878428	0.33777353205904	0.0245
OR10Z1	0.439752625566372	0.496632645661379	0.0244
SDHAF2	0.241614275975726	0.294655915823383	0.0244
ACADS	0.295322687831713	0.34933073888549	0.0243
KRTAP19-7	0.316401044131458	0.370824959263325	0.0243
PTH1R	0.476453795177591	0.533842594020867	0.0243
CD300LG	0.305688162305746	0.359698989715653	0.0242
DEFB136	0.136090739844044	0.18677586157815	0.0242
IGSF11	0.30044116115614	0.354337090123617	0.0242
KCTD14	0.379521958281651	0.435023384100591	0.0242
TXLNB	0.19589698705828	0.247741013942723	0.0242
BPESC1	0.287200884405939	0.340656210689711	0.0241
FAM149B1	0.346859669874585	0.401499608113411	0.0241
GDAP1L1	0.293377720355155	0.34704098214802	0.0241
CCNYL1	0.3483413971246	0.402888206015099	0.024
PDILT	0.290923058919523	0.344379641178275	0.024
TSPAN11	0.305966694075293	0.359664124452404	0.024
INS-IGF2	0.301961989318352	0.355428555164942	0.0239
LCA5L	0.291355562603935	0.344726247886549	0.0239
PACS2	0.327678911949111	0.381695809419211	0.0239
SNORD114-13	0.303992212374087	0.357549261687298	0.0239
BICC1	0.369363161570108	0.424042972096784	0.0238
ABCB6	0.324490588253035	0.378154767104894	0.0237
AFMID	0.307614773722309	0.360891444173865	0.0237
ART1	0.294680282945528	0.347782203901182	0.0237
CPPED1	0.402175022613712	0.457388237598144	0.0237
IGFN1	0.232385391915965	0.284232090415705	0.0237
SPOCD1	0.266933261166537	0.319458437695107	0.0237
TRIML1	0.303197920332342	0.356502479988547	0.0237
SERPINA9	0.299824647077282	0.35285832481867	0.0236
SPATA9	0.326354439721923	0.379946941638247	0.0236
CST6	0.311730898053709	0.364753927942996	0.0234
CYP4B1	0.298627965087041	0.351389349097972	0.0234
SEPHS2	0.396283706256059	0.450833670476506	0.0234
FBXL17	0.318657403748595	0.371697634843962	0.0233
TRIM52	0.325897292882164	0.379086204765454	0.0233
C2orf74	0.309279595340945	0.361923728508092	0.0232
CA5A	0.33647988041326	0.389667663889352	0.0232
FAM183A	0.261546490212367	0.313342015237063	0.0232
KIF16B	0.357072324386756	0.410676219590493	0.0232
NRN1	0.318017393838721	0.37084185804016	0.0232
SEMG1	0.335764243485346	0.388970083813023	0.0232
CNTD1	0.344107084660869	0.397256838384125	0.0231
INE2	0.381674324406092	0.435602422825888	0.0231
PDZD9	0.257340254481435	0.30880201409032	0.0231
C6orf47	0.30485870205619	0.357083777307352	0.023
GAGE8	0.278535315943353	0.330337529251981	0.023
TUB	0.334088617858212	0.386980148967477	0.023
YIF1B	0.312889265668441	0.365399078824146	0.023
