	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP2034	WP2034	Leptin signaling pathway	4/88	76/8701	0.00720659304766462	5781/6714/6774/6777	4
WP127	WP127	IL-5 signaling pathway	3/88	40/8701	0.00754003161413728	5781/6774/6777	3
WP2526	WP2526	PDGF pathway	3/88	40/8701	0.00754003161413728	5781/6714/6774	3
WP49	WP49	IL-2 signaling pathway	3/88	42/8701	0.00863513901790644	5781/6774/6777	3
WP5413	WP5413	IL-24 Signaling pathway	8/88	291/8701	0.00901549434110307	4363/54205/3611/3848/4288/6648/6714/6774	8
WP5063	WP5063	FOXP3 in COVID-19	2/88	15/8701	0.00974849037312053	6774/6777	2
WP2332	WP2332	Interleukin-11 signaling pathway	3/88	44/8701	0.00981891447888151	5781/6714/6774	3
WP22	WP22	IL-9 signaling pathway	2/88	17/8701	0.0124624047581827	6774/6777	2
WP2380	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	5/88	144/8701	0.0151375326676643	4690/5781/6714/6774/6777	5
WP384	WP384	Apoptosis modulation by HSP70	2/88	19/8701	0.0154661680208425	839/54205	2
WP2507	WP2507	Nanomaterial induced apoptosis	2/88	20/8701	0.0170728237491445	839/54205	2
WP395	WP395	IL-4 signaling pathway	3/88	54/8701	0.0171094402611978	5781/6774/6777	3
WP585	WP585	Interferon type I signaling pathways	3/88	54/8701	0.0171094402611978	5781/6774/7535	3
WP4205	WP4205	MET in type 1 papillary renal cell carcinoma	3/88	59/8701	0.0216324997135011	5781/6714/6774	3
WP4224	WP4224	Purine metabolism and related disorders	2/88	23/8701	0.0222936399330666	100/5471	2
WP61	WP61	Notch signaling pathway	3/88	61/8701	0.0236075428317313	8454/6714/6774	3
WP2263	WP2263	Androgen receptor network in prostate cancer	4/88	110/8701	0.0250633559168383	57492/5781/6599/6774	4
WP205	WP205	IL-7 signaling pathway	2/88	25/8701	0.0260934772505423	6774/6777	2
WP4659	WP4659	Gastrin signaling pathway	4/88	115/8701	0.0289038630528065	5781/6548/6714/6774	4
WP5158	WP5158	Urotensin-II-mediated signaling pathway	3/88	69/8701	0.0324543588082213	6624/5781/6774	3
WP3972	WP3972	PDGFR-beta pathway	2/88	29/8701	0.0344083630841704	6774/6777	2
WP5351	WP5351	Kleefstra syndrome	2/88	29/8701	0.0344083630841704	57492/6599	2
WP4549	WP4549	Fragile X syndrome	4/88	122/8701	0.0348398372948875	7915/5573/5781/6714	4
WP2371	WP2371	Parkinson's disease pathway	3/88	71/8701	0.0349012728421482	839/54205/51465	3
WP4255	WP4255	Non-small cell lung cancer	3/88	72/8701	0.0361596908102712	54205/6774/6777	3
WP5365	WP5365	4p16.3 copy number variation	2/88	32/8701	0.0412276593575849	9793/7469	2
WP244	WP244	Alpha 6 beta 4 signaling pathway	2/88	33/8701	0.0436048813762927	5781/6714	2
WP4786	WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	2/88	33/8701	0.0436048813762927	5033/871	2
WP5358	WP5358	JAK-STAT signaling in the regulation of Beta-cells	2/88	34/8701	0.0460320688006919	6774/6777	2
WP5083	WP5083	Neuroinflammation and glutamatergic signaling	4/88	140/8701	0.0531397769249166	2752/26227/5500/6774	4
WP69	WP69	T-cell receptor signaling pathway	3/88	90/8701	0.0626776914135537	4690/5781/7535	3
WP5093	WP5093	Opioid receptor pathways	2/88	41/8701	0.0643206230922836	4155/6548	2
WP673	WP673	ErbB signaling pathway	3/88	92/8701	0.0660586469524501	4690/6714/6777	3
WP4352	WP4352	Ciliary landscape	5/88	215/8701	0.0663602408422987	25904/10238/10982/261726/7328	5
WP4666	WP4666	Hepatitis B infection	4/88	151/8701	0.0664667685945059	54205/6714/6774/6777	4
WP405	WP405	Eukaryotic transcription initiation	2/88	42/8701	0.0671048972960024	3611/51082	2
WP4290	WP4290	Metabolic reprogramming in colon cancer	2/88	42/8701	0.0671048972960024	5471/6888	2
WP364	WP364	IL6 signaling pathway	2/88	43/8701	0.069928753133116	5781/6774	2
WP314	WP314	Fas ligand pathway and stress induction of heat shock proteins	2/88	44/8701	0.0727911264023653	839/54205	2
WP4823	WP4823	Genes controlling nephrogenesis	2/88	44/8701	0.0727911264023653	3611/4690	2
WP2038	WP2038	Microtubule cytoskeleton regulation	2/88	46/8701	0.0786272533913664	6714/6774	2
WP4008	WP4008	NO/cGMP/PKG mediated neuroprotection	2/88	47/8701	0.0815989629827159	54205/5481	2
WP5300	WP5300	TROP2 regulatory signaling	2/88	49/8701	0.0876446870633058	4363/6714	2
WP4321	WP4321	Thermogenesis	3/88	108/8701	0.0959581097367531	57492/51780/6599	3
WP2815	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)	1/88	10/8701	0.0967045550581889	6774	1
WP4399	WP4399	MicroRNA network associated with chronic lymphocytic leukemia	1/88	10/8701	0.0967045550581889	7535	1
WP4747	WP4747	Netrin-UNC5B signaling pathway	2/88	52/8701	0.0969545537599871	5781/6714	2
WP4157	WP4157	GABA metabolism (aka GHB)	1/88	11/8701	0.105850798201081	7915	1
WP5233	WP5233	Arsenic metabolism and reactive oxygen species generation	1/88	11/8701	0.105850798201081	6648	1
WP3646	WP3646	Hepatitis C and hepatocellular carcinoma	2/88	56/8701	0.109779177867951	5781/6774	2
WP2007	WP2007	Iron metabolism in placenta	1/88	12/8701	0.114905473662336	48	1
WP229	WP229	Irinotecan pathway	1/88	12/8701	0.114905473662336	4363	1
WP4495	WP4495	IL-10 anti-inflammatory signaling pathway 	1/88	12/8701	0.114905473662336	6774	1
WP2881	WP2881	Estrogen receptor pathway	1/88	13/8701	0.123869487739642	6774	1
WP3892	WP3892	Development of pulmonary dendritic cells and macrophage subsets	1/88	13/8701	0.123869487739642	6774	1
WP4190	WP4190	Mevalonate arm of cholesterol biosynthesis pathway	1/88	13/8701	0.123869487739642	10654	1
WP4792	WP4792	Purine metabolism	1/88	13/8701	0.123869487739642	100	1
WP4947	WP4947	Nitric oxide metabolism in cystic fibrosis	1/88	13/8701	0.123869487739642	23564	1
WP5171	WP5171	Leukotriene metabolic pathway	1/88	13/8701	0.123869487739642	4363	1
WP5072	WP5072	Modulators of TCR signaling and T cell activation	2/88	61/8701	0.126392527464896	26523/7535	2
WP3863	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	2/88	62/8701	0.129784590576594	4690/7535	2
WP4582	WP4582	Cancer immunotherapy by CTLA4 blockade	1/88	14/8701	0.132743737863826	5781	1
WP474	WP474	Endochondral ossification	2/88	63/8701	0.133197940215289	871/6777	2
WP4808	WP4808	Endochondral ossification with skeletal dysplasias	2/88	63/8701	0.133197940215289	871/6777	2
WP411	WP411	mRNA processing	3/88	126/8701	0.134948781970827	3182/56339/6433	3
WP1559	WP1559	Transcription factors regulate miRNAs related to cardiac hypertrophy	1/88	15/8701	0.141529112684591	6774	1
WP197	WP197	Cholesterol biosynthesis pathway	1/88	15/8701	0.141529112684591	10654	1
WP5152	WP5152	Iron-sulfur cluster biogenesis	1/88	15/8701	0.141529112684591	10101	1
WP5182	WP5182	Pro-survival signaling of neuroprotectin D1	1/88	15/8701	0.141529112684591	54205	1
WP2032	WP2032	Thyroid stimulating hormone (TSH) signaling pathway	2/88	66/8701	0.143558133306365	6714/6774	2
WP3680	WP3680	Physico-chemical features and toxicity-associated pathways	2/88	66/8701	0.143558133306365	4690/6714	2
WP236	WP236	Adipogenesis	3/88	131/8701	0.146631765821683	4154/6774/6777	3
WP12	WP12	Osteoclast signaling	1/88	16/8701	0.150226492155436	6548	1
WP2453	WP2453	TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)	1/88	16/8701	0.150226492155436	48	1
WP4962	WP4962	Airway smooth muscle cell contraction	1/88	16/8701	0.150226492155436	5500	1
WP2525	WP2525	Trans-sulfuration, one-carbon metabolism and related pathways	2/88	68/8701	0.150557697389771	26227/6648	2
WP5130	WP5130	Th17 cell differentiation pathway	2/88	70/8701	0.157624847601104	6774/7535	2
WP4630	WP4630	Measles virus infection	3/88	136/8701	0.158635653449553	54205/6774/6777	3
WP1946	WP1946	Cori cycle	1/88	17/8701	0.158836747617764	6888	1
WP3678	WP3678	Amplification and expansion of oncogenic pathways as metastatic traits	1/88	17/8701	0.158836747617764	6714	1
WP3935	WP3935	Leptin-insulin signaling overlap	1/88	17/8701	0.158836747617764	6774	1
WP4337	WP4337	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	1/88	17/8701	0.158836747617764	6774	1
WP2359	WP2359	Parkin-ubiquitin proteasomal system pathway	2/88	71/8701	0.161182052666581	8454/51465	2
WP5193	WP5193	Cholesterol synthesis disorders	1/88	18/8701	0.167360741884189	10654	1
WP5223	WP5223	2q21.1 copy number variation syndrome	1/88	18/8701	0.167360741884189	6774	1
WP3584	WP3584	MECP2 and associated Rett syndrome	2/88	73/8701	0.168340396395935	4155/11168	2
WP4655	WP4655	Cytosolic DNA-sensing pathway	2/88	74/8701	0.171940239179608	51082/10623	2
WP5331	WP5331	Autophagy in pancreatic ductal adenocarcinoma	1/88	20/8701	0.184153355930089	6774	1
WP4538	WP4538	Regulatory circuits of the STAT3 signaling pathway	2/88	78/8701	0.186462821875354	6714/6774	2
WP4300	WP4300	Extracellular vesicles in the crosstalk of cardiac cells	1/88	21/8701	0.192423659429473	6774	1
WP4884	WP4884	Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex	1/88	21/8701	0.192423659429473	7535	1
WP5376	WP5376	17p13.3 (YWHAE) copy number variation	1/88	21/8701	0.192423659429473	84516	1
WP51	WP51	Regulation of actin cytoskeleton	3/88	151/8701	0.196307361118553	55845/8396/6548	3
WP3580	WP3580	Methionine de novo and salvage pathway	1/88	22/8701	0.200611069333875	58478	1
WP4022	WP4022	Pyrimidine metabolism	2/88	84/8701	0.208551387237975	51082/10623	2
WP4806	WP4806	EGFR tyrosine kinase inhibitor resistance	2/88	84/8701	0.208551387237975	6714/6774	2
WP4357	WP4357	NRF2-ARE regulation	1/88	23/8701	0.208716407033912	6714	1
WP4942	WP4942	15q13.3 copy number variation syndrome	1/88	23/8701	0.208716407033912	871	1
WP15	WP15	Selenium micronutrient network	2/88	86/8701	0.215977676866443	7001/6648	2
WP4018	WP4018	Clear cell renal cell carcinoma pathways	2/88	86/8701	0.215977676866443	26227/6774	2
WP1528	WP1528	Physiological and pathological hypertrophy of the heart	1/88	24/8701	0.216740485874775	6774	1
WP1539	WP1539	Angiogenesis	1/88	24/8701	0.216740485874775	6714	1
WP4288	WP4288	MTHFR deficiency	1/88	24/8701	0.216740485874775	54205	1
WP4686	WP4686	Leucine, isoleucine and valine metabolism	1/88	24/8701	0.216740485874775	27034	1
WP5074	WP5074	Kallmann syndrome	1/88	24/8701	0.216740485874775	5781	1
WP254	WP254	Apoptosis	2/88	88/8701	0.223428722860627	839/54205	2
WP4483	WP4483	Relationship between inflammation, COX-2 and EGFR	1/88	25/8701	0.224684111234118	6714	1
WP4263	WP4263	Pancreatic adenocarcinoma pathway	2/88	89/8701	0.227162289609968	5037/6774	2
WP138	WP138	Androgen receptor signaling pathway	2/88	91/8701	0.234643110867744	6714/6774	2
WP3925	WP3925	Amino acid metabolism	2/88	91/8701	0.234643110867744	128/2752	2
WP5355	WP5355	Metabolic Epileptic Disorders	2/88	91/8701	0.234643110867744	48/26227	2
WP1772	WP1772	Apoptosis modulation and signaling	2/88	92/8701	0.238389432288084	839/54205	2
WP231	WP231	TNF-alpha signaling pathway	2/88	92/8701	0.238389432288084	8454/2752	2
WP35	WP35	G protein signaling pathways	2/88	92/8701	0.238389432288084	5573/6548	2
WP2035	WP2035	Follicle stimulating hormone (FSH) signaling pathway	1/88	27/8701	0.24033318364326	6714	1
WP4746	WP4746	Thyroid hormones production and peripheral downstream signaling effects	2/88	94/8701	0.245891629482545	51780/6714	2
WP2583	WP2583	T cell receptor and co-stimulatory signaling	1/88	28/8701	0.248040202301248	7535	1
WP2643	WP2643	Nanoparticle-mediated activation of receptor signaling	1/88	28/8701	0.248040202301248	6714	1
WP5036	WP5036	Angiotensin II receptor type 1 pathway	1/88	28/8701	0.248040202301248	5781	1
WP3869	WP3869	Cannabinoid receptor signaling	1/88	29/8701	0.255669910844716	5573	1
WP3965	WP3965	Lipid metabolism pathway	1/88	29/8701	0.255669910844716	5573	1
WP23	WP23	B cell receptor signaling pathway	2/88	97/8701	0.257162264692724	4690/5781	2
WP2855	WP2855	Dopaminergic neurogenesis	1/88	30/8701	0.26322307595607	6774	1
WP453	WP453	Inflammatory response pathway	1/88	30/8701	0.26322307595607	7535	1
WP5102	WP5102	Familial partial lipodystrophy	1/88	30/8701	0.26322307595607	6777	1
WP4304	WP4304	Oligodendrocyte specification and differentiation, leading to myelin components for CNS	1/88	31/8701	0.270700456802093	4155	1
WP185	WP185	Integrin-mediated cell adhesion	2/88	102/8701	0.275965301670994	3611/6714	2
WP2112	WP2112	IL-17 signaling pathway	1/88	32/8701	0.278102805106755	6774	1
WP2363	WP2363	Gastric cancer network 2	1/88	32/8701	0.278102805106755	27101	1
WP2876	WP2876	Pregnane X receptor pathway	1/88	32/8701	0.278102805106755	6714	1
WP3414	WP3414	Initiation of transcription and translation elongation at the HIV-1 LTR	1/88	32/8701	0.278102805106755	7469	1
WP3995	WP3995	Prion disease pathway	1/88	32/8701	0.278102805106755	6774	1
WP4149	WP4149	White fat cell differentiation	1/88	32/8701	0.278102805106755	6777	1
WP408	WP408	Oxidative stress response	1/88	33/8701	0.285430865223332	6648	1
WP422	WP422	MAPK cascade	1/88	33/8701	0.285430865223332	4155	1
WP5344	WP5344	Cardiomyocyte signaling pathways converging on Titin	1/88	33/8701	0.285430865223332	5573	1
WP1601	WP1601	Fluoropyrimidine activity	1/88	34/8701	0.292685374205836	5471	1
WP5090	WP5090	Complement system in neuronal development and plasticity	2/88	107/8701	0.294749981935834	54205/4155	2
WP5221	WP5221	2q11.2 copy number variation syndrome	1/88	35/8701	0.299867061879758	6774	1
WP3850	WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	1/88	36/8701	0.306976650912136	3611	1
WP5333	WP5333	Enterocyte cholesterol metabolism	1/88	36/8701	0.306976650912136	10654	1
WP5345	WP5345	1p36 copy number variation syndrome	2/88	112/8701	0.313472380279931	55229/29101	2
WP4320	WP4320	Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome	1/88	37/8701	0.314014856880945	9112	1
WP619	WP619	Type II interferon signaling	1/88	37/8701	0.314014856880945	5781	1
WP722	WP722	Serotonin HTR1 group and FOS pathway	1/88	37/8701	0.314014856880945	6774	1
WP3591	WP3591	Sleep regulation	1/88	38/8701	0.320982388343835	100	1
WP4829	WP4829	mBDNF and proBDNF regulation of GABA neurotransmission	1/88	38/8701	0.320982388343835	6774	1
WP306	WP306	Focal adhesion	3/88	199/8701	0.326756725562389	3611/5500/6714	3
WP524	WP524	G13 signaling pathway	1/88	39/8701	0.327879946906197	5500	1
WP3931	WP3931	Embryonic stem cell pluripotency pathways	2/88	117/8701	0.332092875981899	5781/6774	2
WP5094	WP5094	Orexin receptor pathway	3/88	201/8701	0.33232352048484	7798/5781/6774	3
WP2828	WP2828	Bladder cancer	1/88	40/8701	0.334708227288586	6714	1
WP3941	WP3941	Oxidative damage response	1/88	40/8701	0.334708227288586	54205	1
WP4564	WP4564	Neural crest cell migration during development	1/88	40/8701	0.334708227288586	6774	1
WP2636	WP2636	Common pathways underlying drug addiction	1/88	41/8701	0.341467917393494	5500	1
WP4541	WP4541	Hippo-Merlin signaling dysregulation	2/88	121/8701	0.346891834679014	5500/5573	2
WP4148	WP4148	Splicing factor NOVA regulated synaptic proteins	1/88	42/8701	0.348159698371481	4134	1
WP4136	WP4136	Fibrin complement receptor 3 signaling pathway	1/88	43/8701	0.35478424468668	6714	1
WP4565	WP4565	Neural crest cell migration in cancer	1/88	43/8701	0.35478424468668	6774	1
WP5198	WP5198	Inflammatory bowel disease signaling	1/88	43/8701	0.35478424468668	6774	1
WP5085	WP5085	Vasopressin-regulated water reabsorption	1/88	44/8701	0.361342224181664	84516	1
WP2873	WP2873	Aryl hydrocarbon receptor pathway	1/88	45/8701	0.367834298141698	6714	1
WP3878	WP3878	ATM signaling in development and disease 	1/88	45/8701	0.367834298141698	56254	1
WP4758	WP4758	Nephrotic syndrome	1/88	45/8701	0.367834298141698	977	1
WP2586	WP2586	Aryl hydrocarbon receptor pathway	1/88	46/8701	0.374261121358372	6714	1
WP4535	WP4535	Envelope proteins and their potential roles in EDMD physiopathology	1/88	46/8701	0.374261121358372	23345	1
WP4861	WP4861	Endoplasmic reticulum stress response in coronavirus infection	1/88	46/8701	0.374261121358372	5500	1
WP1591	WP1591	Heart development	1/88	47/8701	0.380623342192626	5781	1
WP4534	WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	1/88	47/8701	0.380623342192626	6714	1
WP4718	WP4718	Cholesterol metabolism with Bloch and Kandutsch-Russell pathways	1/88	47/8701	0.380623342192626	10654	1
WP5347	WP5347	IL-26 signaling pathways	1/88	47/8701	0.380623342192626	6774	1
WP410	WP410	Exercise-induced circadian regulation	1/88	48/8701	0.386921602637166	5813	1
WP4559	WP4559	Interactions between immune cells and microRNAs in tumor microenvironment	1/88	48/8701	0.386921602637166	6774	1
WP2882	WP2882	Nuclear receptors meta-pathway	4/88	314/8701	0.39293546298231	8454/9588/6714/6774	4
WP2637	WP2637	Interleukin-1 (IL-1) structural pathway	1/88	49/8701	0.393156538378288	4155	1
WP4971	WP4971	Phosphoinositides metabolism	1/88	49/8701	0.393156538378288	8396	1
WP2029	WP2029	Cell differentiation - index	1/88	50/8701	0.399328778857103	6774	1
WP5373	WP5373	Role of hypoxia, angiogenesis, and FGF pathway in OA chondrocyte hypertrophy	1/88	50/8701	0.399328778857103	6774	1
WP1533	WP1533	Vitamin B12 metabolism	1/88	51/8701	0.405438947330178	6648	1
WP2864	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	1/88	53/8701	0.417475530722425	8454	1
WP5144	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	1/88	54/8701	0.423403161769653	6714	1
WP195	WP195	IL-1 signaling pathway	1/88	55/8701	0.42927115318451	5781	1
WP2018	WP2018	RANKL/RANK signaling pathway	1/88	55/8701	0.42927115318451	6714	1
WP2272	WP2272	Pathogenic Escherichia coli infection	1/88	55/8701	0.42927115318451	4690	1
WP560	WP560	TGF-beta receptor signaling	1/88	55/8701	0.42927115318451	6774	1
WP5224	WP5224	2q37 copy number variation syndrome	2/88	145/8701	0.433005657363541	3611/4134	2
WP5348	WP5348	11p11.2 copy number variation syndrome 	1/88	56/8701	0.435080098190266	977	1
WP5265	WP5265	Neurogenesis regulation in the olfactory epithelium	1/88	57/8701	0.440830584177456	6774	1
WP2023	WP2023	Cell differentiation - expanded index	1/88	59/8701	0.452158499834157	6774	1
WP3527	WP3527	Pre-implantation embryo	1/88	59/8701	0.452158499834157	3182	1
WP4816	WP4816	TGF-beta receptor signaling in skeletal dysplasias	1/88	59/8701	0.452158499834157	6774	1
WP5407	WP5407	15q11q13 copy number variation	1/88	59/8701	0.452158499834157	871	1
WP5053	WP5053	Development of ureteric collection system	1/88	60/8701	0.457737075628486	3611	1
WP2857	WP2857	Mesodermal commitment pathway	2/88	154/8701	0.463781095294139	56946/5573	2
WP5180	WP5180	DYRK1A involvement regarding cell proliferation in brain development	1/88	62/8701	0.468726286308611	10238	1
WP4155	WP4155	Endometrial cancer	1/88	63/8701	0.474138033826246	3611	1
WP5222	WP5222	2q13 copy number variation syndrome	1/88	63/8701	0.474138033826246	51082	1
WP2849	WP2849	Hematopoietic stem cell differentiation	1/88	64/8701	0.479495275435795	79366	1
WP3624	WP3624	Lung fibrosis	1/88	64/8701	0.479495275435795	91039	1
WP3942	WP3942	PPAR signaling pathway	1/88	68/8701	0.500389957459944	3611	1
WP3929	WP3929	Chemokine signaling pathway	2/88	166/8701	0.50327962953394	6774/6777	2
WP176	WP176	Folate metabolism	1/88	69/8701	0.50548270433166	6648	1
WP707	WP707	DNA damage response	1/88	69/8701	0.50548270433166	54205	1
WP2880	WP2880	Glucocorticoid receptor pathway	1/88	70/8701	0.510524122545146	8454	1
WP4906	WP4906	3q29 copy number variation syndrome	1/88	71/8701	0.515514723543411	6777	1
WP5304	WP5304	Cholesterol metabolism	1/88	72/8701	0.520455013732076	10654	1
WP4754	WP4754	IL-18 signaling pathway	3/88	273/8701	0.525047524647567	54205/3068/5763	3
WP4216	WP4216	Chromosomal and microsatellite instability in colorectal cancer 	1/88	73/8701	0.525345494528412	54205	1
WP4223	WP4223	Ras signaling	2/88	184/8701	0.558960096463229	5781/7535	2
WP5353	WP5353	A network map of Macrophage-stimulating protein (MSP) signaling	1/88	82/8701	0.567198725365943	6714	1
WP2261	WP2261	Glioblastoma signaling pathways	1/88	83/8701	0.571617626882104	6714	1
WP5098	WP5098	T-cell activation SARS-CoV-2	1/88	88/8701	0.593051831045464	7535	1
WP2355	WP2355	Corticotropin-releasing hormone signaling pathway	1/88	92/8701	0.609432828376402	3848	1
WP4658	WP4658	Small cell lung cancer	1/88	96/8701	0.625161630662106	54205	1
WP1530	WP1530	miRNA regulation of DNA damage response	1/88	98/8701	0.632789523145207	54205	1
WP4540	WP4540	Hippo signaling regulation pathways	1/88	98/8701	0.632789523145207	5573	1
WP2064	WP2064	Neural crest differentiation	1/88	101/8701	0.643944510199597	4155	1
WP5287	WP5287	17q12 copy number variation syndrome	1/88	101/8701	0.643944510199597	8396	1
WP1544	WP1544	MicroRNAs in cardiomyocyte hypertrophy	1/88	104/8701	0.654764369848677	6774	1
WP5329	WP5329	Cholesterol biosynthesis pathway in hepatocytes	1/88	111/8701	0.678762814391797	10654	1
WP5380	WP5380	5q35 copy number variation	1/88	111/8701	0.678762814391797	6714	1
WP710	WP710	DNA damage response (only ATM dependent)	1/88	111/8701	0.678762814391797	6648	1
WP5055	WP5055	Burn wound healing	1/88	113/8701	0.685311289667009	871	1
WP5322	WP5322	CKAP4 signaling pathway map	1/88	116/8701	0.694887316570244	6714	1
WP179	WP179	Cell cycle	1/88	120/8701	0.707208548841786	8454	1
WP2431	WP2431	Spinal cord injury	1/88	121/8701	0.710211188126475	4155	1
WP4657	WP4657	22q11.2 copy number variation syndrome	1/88	130/8701	0.735900853618904	5500	1
WP5124	WP5124	Alzheimer's disease	2/88	263/8701	0.75025432091308	54205/5481	2
WP2884	WP2884	NRF2 pathway	1/88	141/8701	0.76425865632829	9588	1
WP2853	WP2853	Endoderm differentiation	1/88	145/8701	0.773805874615471	56946	1
WP4673	WP4673	Male infertility	1/88	145/8701	0.773805874615471	6648	1
WP536	WP536	Calcium regulation in cardiac cells	1/88	152/8701	0.789602414011391	5573	1
WP4396	WP4396	Nonalcoholic fatty liver disease	1/88	155/8701	0.796033754777662	54205	1
WP289	WP289	Myometrial relaxation and contraction pathways	1/88	156/8701	0.798134039072018	5573	1
WP5381	WP5381	Smith-Magenis and Potocki-Lupski syndrome copy number variation	1/88	159/8701	0.804307447858349	6774	1
WP481	WP481	Insulin signaling	1/88	160/8701	0.8063234797699	5781	1
WP706	WP706	Sudden infant death syndrome (SIDS) susceptibility pathways	1/88	160/8701	0.8063234797699	5573	1
WP5087	WP5087	Pleural mesothelioma	3/88	440/8701	0.829428320199513	8454/54205/6714	3
WP4803	WP4803	Ciliopathies	1/88	184/8701	0.848998197270125	54919	1
WP2059	WP2059	Alzheimer's disease and miRNA effects	2/88	328/8701	0.85019485785915	54205/5481	2
WP2877	WP2877	Vitamin D receptor pathway	1/88	187/8701	0.853631118365144	6304	1
WP5115	WP5115	Network map of SARS-CoV-2 signaling pathway	1/88	218/8701	0.893995936521422	7535	1
WP5323	WP5323	Fatty Acids and Lipoproteins Transport in Hepatocytes	2/88	382/8701	0.904168745606746	10654/9135	2
