	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP4932	WP4932	7q11.23 copy number variation syndrome	1/57	106/8701	0.503880999427951	3159	1
WP5090	WP5090	Complement system in neuronal development and plasticity	1/57	107/8701	0.507171142887242	3689	1
WP5124	WP5124	Alzheimer's disease	2/57	263/8701	0.517960097814689	23385/5289	2
WP5380	WP5380	5q35 copy number variation	1/57	111/8701	0.520118693167642	10960	1
WP710	WP710	DNA damage response (only ATM dependent)	1/57	111/8701	0.520118693167642	5289	1
WP4787	WP4787	Osteoblast differentiation and related diseases	1/57	119/8701	0.545019246687166	5289	1
WP4541	WP4541	Hippo-Merlin signaling dysregulation	1/57	121/8701	0.551043315672987	3689	1
WP5413	WP5413	IL-24 Signaling pathway	2/57	291/8701	0.573243719347481	57085/7184	2
WP3915	WP3915	Angiopoietin-like protein 8 regulatory pathway	1/57	132/8701	0.582801234315666	5289	1
WP2882	WP2882	Nuclear receptors meta-pathway	2/57	314/8701	0.615208930869552	4097/4258	2
WP2853	WP2853	Endoderm differentiation	1/57	145/8701	0.617496287883603	10128	1
WP5224	WP5224	2q37 copy number variation syndrome	1/57	145/8701	0.617496287883603	5873	1
WP51	WP51	Regulation of actin cytoskeleton	1/57	151/8701	0.632537635097655	5289	1
WP536	WP536	Calcium regulation in cardiac cells	1/57	152/8701	0.634987384197004	2787	1
WP2059	WP2059	Alzheimer's disease and miRNA effects	2/57	328/8701	0.639212700679875	23385/5289	2
WP289	WP289	Myometrial relaxation and contraction pathways	1/57	156/8701	0.644626939671099	2787	1
WP481	WP481	Insulin signaling	1/57	160/8701	0.654016275736309	5289	1
WP4172	WP4172	PI3K-Akt signaling pathway	2/57	339/8701	0.657258985961339	2787/7184	2
WP3929	WP3929	Chemokine signaling pathway	1/57	166/8701	0.667645035386506	2787	1
WP4803	WP4803	Ciliopathies	1/57	184/8701	0.705444105336788	6102	1
WP702	WP702	Metapathway biotransformation Phase I and II	1/57	185/8701	0.707415419883671	4258	1
WP2877	WP2877	Vitamin D receptor pathway	1/57	187/8701	0.71131924345952	215	1
WP5094	WP5094	Orexin receptor pathway	1/57	201/8701	0.737249166717418	3159	1
WP4754	WP4754	IL-18 signaling pathway	1/57	273/8701	0.838466122064536	1051	1
WP3888	WP3888	VEGFA-VEGFR2 signaling	1/57	432/8701	0.94565024759672	9114	1
WP5087	WP5087	Pleural mesothelioma	1/57	440/8701	0.948577291649106	3689	1
