	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0055106	GO:0055106	ubiquitin-protein transferase regulator activity	1/148	11/3981	0.341158468456265	RPL23	1
GO:0070034	GO:0070034	telomerase RNA binding	1/148	11/3981	0.341158468456265	PARN	1
GO:1901505	GO:1901505	carbohydrate derivative transmembrane transporter activity	1/148	11/3981	0.341158468456265	SLC25A5	1
GO:0003712	GO:0003712	transcription coregulator activity	8/148	178/3981	0.341907467738028	ACTL6A/BRD7/DDX17/PQBP1/RCOR1/TAF15/TRIP4/ZNF451	8
GO:0003713	GO:0003713	transcription coactivator activity	5/148	104/3981	0.344089907273091	ACTL6A/BRD7/DDX17/PQBP1/TRIP4	5
GO:0140101	GO:0140101	catalytic activity, acting on a tRNA	2/148	33/3981	0.348859603001179	FARS2/TRMT10C	2
GO:0008514	GO:0008514	organic anion transmembrane transporter activity	2/148	34/3981	0.362493520548304	SFXN3/SLC25A5	2
GO:0019783	GO:0019783	ubiquitin-like protein peptidase activity	2/148	34/3981	0.362493520548304	SENP3/USP36	2
GO:0051536	GO:0051536	iron-sulfur cluster binding	2/148	34/3981	0.362493520548304	CISD2/DPH1	2
GO:0051540	GO:0051540	metal cluster binding	2/148	34/3981	0.362493520548304	CISD2/DPH1	2
GO:0008327	GO:0008327	methyl-CpG binding	1/148	12/3981	0.365719815224143	CHTOP	1
GO:0030332	GO:0030332	cyclin binding	1/148	12/3981	0.365719815224143	CDK12	1
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	6/148	132/3981	0.367037503282172	ANAPC2/CRK/HSPA9/RPL23/SLC25A5/TRIP4	6
GO:0004519	GO:0004519	endonuclease activity	2/148	35/3981	0.376020984447124	AGO2/DBR1	2
GO:0016301	GO:0016301	kinase activity	8/148	185/3981	0.382089446735949	CCNK/CDK12/CLP1/CSNK2B/NME3/NME7/PDK2/PRKDC	8
GO:0000339	GO:0000339	RNA cap binding	1/148	13/3981	0.389371482482099	AGO2	1
GO:0015932	GO:0015932	nucleobase-containing compound transmembrane transporter activity	1/148	13/3981	0.389371482482099	SLC25A5	1
GO:0030331	GO:0030331	nuclear estrogen receptor binding	1/148	13/3981	0.389371482482099	TRIP4	1
GO:0008134	GO:0008134	transcription factor binding	9/148	212/3981	0.389927471092605	CSNK2B/MTF2/NOLC1/PDCD11/PRKDC/RPL23/RUNX2/RUNX3/TRIP4	9
GO:0008139	GO:0008139	nuclear localization sequence binding	1/148	14/3981	0.412146941300811	NOLC1	1
GO:0030159	GO:0030159	signaling receptor complex adaptor activity	1/148	14/3981	0.412146941300811	CRK	1
GO:0042169	GO:0042169	SH2 domain binding	1/148	14/3981	0.412146941300811	CRK	1
GO:0051537	GO:0051537	2 iron, 2 sulfur cluster binding	1/148	14/3981	0.412146941300811	CISD2	1
GO:0140658	GO:0140658	ATP-dependent chromatin remodeler activity	1/148	14/3981	0.412146941300811	CHD1	1
GO:0031491	GO:0031491	nucleosome binding	2/148	38/3981	0.415860234232759	ACTL6A/SSRP1	2
GO:0001098	GO:0001098	basal transcription machinery binding	2/148	39/3981	0.428861982076723	AGO2/NOLC1	2
GO:0001099	GO:0001099	basal RNA polymerase II transcription machinery binding	2/148	39/3981	0.428861982076723	AGO2/NOLC1	2
GO:0001091	GO:0001091	RNA polymerase II general transcription initiation factor binding	1/148	15/3981	0.434078439331434	NOLC1	1
GO:0070577	GO:0070577	lysine-acetylated histone binding	1/148	15/3981	0.434078439331434	BRD7	1
GO:0140033	GO:0140033	acetylation-dependent protein binding	1/148	15/3981	0.434078439331434	BRD7	1
GO:0140318	GO:0140318	protein transporter activity	1/148	15/3981	0.434078439331434	TIMM8B	1
GO:0140597	GO:0140597	protein carrier chaperone	1/148	15/3981	0.434078439331434	PWP1	1
GO:0001671	GO:0001671	ATPase activator activity	1/148	16/3981	0.455197045226277	NKRF	1
GO:0051787	GO:0051787	misfolded protein binding	1/148	16/3981	0.455197045226277	HSPA9	1
GO:0004518	GO:0004518	nuclease activity	3/148	67/3981	0.457225755097647	AGO2/DBR1/PARN	3
GO:0004812	GO:0004812	aminoacyl-tRNA ligase activity	1/148	17/3981	0.475532691457427	FARS2	1
GO:0016875	GO:0016875	ligase activity, forming carbon-oxygen bonds	1/148	17/3981	0.475532691457427	FARS2	1
GO:0035198	GO:0035198	miRNA binding	1/148	17/3981	0.475532691457427	AGO2	1
GO:0051082	GO:0051082	unfolded protein binding	3/148	69/3981	0.476693440352103	CLPX/HSPA9/TRAP1	3
GO:0031625	GO:0031625	ubiquitin protein ligase binding	5/148	122/3981	0.47803699977685	ANAPC2/CRK/HSPA9/RPL23/SLC25A5	5
GO:0003743	GO:0003743	translation initiation factor activity	2/148	43/3981	0.479284812790383	AGO2/DHX29	2
GO:0001784	GO:0001784	phosphotyrosine residue binding	1/148	18/3981	0.495114215590702	CRK	1
GO:0003714	GO:0003714	transcription corepressor activity	3/148	71/3981	0.495838644685189	BRD7/RCOR1/ZNF451	3
GO:0019901	GO:0019901	protein kinase binding	8/148	206/3981	0.50266796145692	AATF/CCNK/CDK12/CRK/LRBA/PARN/TRAP1/TRIP4	8
GO:0031490	GO:0031490	chromatin DNA binding	2/148	45/3981	0.503468376095102	ACTL6A/RUNX2	2
GO:0001046	GO:0001046	core promoter sequence-specific DNA binding	1/148	19/3981	0.513969400070282	AGO2	1
GO:0015297	GO:0015297	antiporter activity	1/148	19/3981	0.513969400070282	SLC25A5	1
GO:0051059	GO:0051059	NF-kappaB binding	1/148	19/3981	0.513969400070282	PDCD11	1
GO:0003774	GO:0003774	cytoskeletal motor activity	1/148	20/3981	0.532125010567404	DYNLL1	1
GO:0005342	GO:0005342	organic acid transmembrane transporter activity	1/148	20/3981	0.532125010567404	SFXN3	1
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	1/148	20/3981	0.532125010567404	SFXN3	1
GO:0051539	GO:0051539	4 iron, 4 sulfur cluster binding	1/148	20/3981	0.532125010567404	DPH1	1
GO:0140223	GO:0140223	general transcription initiation factor activity	1/148	20/3981	0.532125010567404	GTF3C5	1
GO:0004674	GO:0004674	protein serine/threonine kinase activity	4/148	103/3981	0.537819930848495	CCNK/CDK12/CSNK2B/PRKDC	4
GO:0004672	GO:0004672	protein kinase activity	5/148	131/3981	0.541959040730017	CCNK/CDK12/CSNK2B/PDK2/PRKDC	5
GO:0000175	GO:0000175	3'-5'-RNA exonuclease activity	1/148	21/3981	0.549606832944587	PARN	1
GO:0008013	GO:0008013	beta-catenin binding	1/148	21/3981	0.549606832944587	RNF220	1
GO:0016504	GO:0016504	peptidase activator activity	1/148	21/3981	0.549606832944587	CLPX	1
GO:0030544	GO:0030544	Hsp70 protein binding	1/148	21/3981	0.549606832944587	DNAJB12	1
GO:0036002	GO:0036002	pre-mRNA binding	1/148	21/3981	0.549606832944587	SRSF6	1
GO:0043621	GO:0043621	protein self-association	1/148	21/3981	0.549606832944587	CRK	1
GO:0016773	GO:0016773	phosphotransferase activity, alcohol group as acceptor	6/148	162/3981	0.564397731664794	CCNK/CDK12/CLP1/CSNK2B/PDK2/PRKDC	6
GO:0016765	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	1/148	22/3981	0.566439708885042	DPH1	1
GO:0016896	GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	1/148	22/3981	0.566439708885042	PARN	1
GO:0031492	GO:0031492	nucleosomal DNA binding	1/148	22/3981	0.566439708885042	ACTL6A	1
GO:0035591	GO:0035591	signaling adaptor activity	1/148	22/3981	0.566439708885042	CRK	1
GO:0043539	GO:0043539	protein serine/threonine kinase activator activity	1/148	22/3981	0.566439708885042	CCNK	1
GO:0060590	GO:0060590	ATPase regulator activity	1/148	22/3981	0.566439708885042	NKRF	1
GO:0061980	GO:0061980	regulatory RNA binding	1/148	22/3981	0.566439708885042	AGO2	1
GO:0097110	GO:0097110	scaffold protein binding	1/148	22/3981	0.566439708885042	CRK	1
GO:0016772	GO:0016772	transferase activity, transferring phosphorus-containing groups	9/148	246/3981	0.570856122248977	CCNK/CDK12/CLP1/CSNK2B/NME3/NME7/NMNAT1/PDK2/PRKDC	9
GO:0019887	GO:0019887	protein kinase regulator activity	2/148	51/3981	0.571556809601982	CCNK/CSNK2B	2
GO:0004532	GO:0004532	exoribonuclease activity	1/148	23/3981	0.582647570235134	PARN	1
GO:0005484	GO:0005484	SNAP receptor activity	1/148	23/3981	0.582647570235134	STX5	1
GO:0002039	GO:0002039	p53 binding	1/148	24/3981	0.598253472106079	BRD7	1
GO:0005048	GO:0005048	signal sequence binding	1/148	24/3981	0.598253472106079	NOLC1	1
GO:0016836	GO:0016836	hydro-lyase activity	1/148	24/3981	0.598253472106079	ECHS1	1
GO:0048156	GO:0048156	tau protein binding	1/148	24/3981	0.598253472106079	AATF	1
GO:0000993	GO:0000993	RNA polymerase II complex binding	1/148	25/3981	0.613279624779392	AGO2	1
GO:1990841	GO:1990841	promoter-specific chromatin binding	1/148	25/3981	0.613279624779392	ZC3H4	1
GO:0019900	GO:0019900	kinase binding	8/148	228/3981	0.620608390613564	AATF/CCNK/CDK12/CRK/LRBA/PARN/TRAP1/TRIP4	8
GO:0008408	GO:0008408	3'-5' exonuclease activity	1/148	26/3981	0.627747424459031	PARN	1
GO:0043175	GO:0043175	RNA polymerase core enzyme binding	1/148	26/3981	0.627747424459031	AGO2	1
GO:0045309	GO:0045309	protein phosphorylated amino acid binding	1/148	26/3981	0.627747424459031	CRK	1
GO:0019207	GO:0019207	kinase regulator activity	2/148	57/3981	0.632679104215827	CCNK/CSNK2B	2
GO:0008270	GO:0008270	zinc ion binding	6/148	174/3981	0.635256555448701	CLPX/KDM5C/PITRM1/RTN4IP1/TIMM8B/TRIP4	6
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	1/148	27/3981	0.641677482911639	SLC25A5	1
GO:0140296	GO:0140296	general transcription initiation factor binding	1/148	27/3981	0.641677482911639	NOLC1	1
GO:0061659	GO:0061659	ubiquitin-like protein ligase activity	2/148	58/3981	0.642184018063139	RNF220/ZNF451	2
GO:0008135	GO:0008135	translation factor activity, RNA binding	2/148	59/3981	0.651495740012753	AGO2/DHX29	2
GO:0016835	GO:0016835	carbon-oxygen lyase activity	1/148	28/3981	0.655089656034825	ECHS1	1
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	1/148	28/3981	0.655089656034825	ECHS1	1
GO:0048029	GO:0048029	monosaccharide binding	1/148	28/3981	0.655089656034825	MANBA	1
GO:1990782	GO:1990782	protein tyrosine kinase binding	1/148	28/3981	0.655089656034825	CRK	1
GO:0031072	GO:0031072	heat shock protein binding	2/148	60/3981	0.660615395109656	DNAJB12/HSPA9	2
GO:0061629	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	4/148	121/3981	0.666094208409389	CSNK2B/PDCD11/PRKDC/TRIP4	4
GO:0004553	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	1/148	29/3981	0.668003071391983	MANBA	1
GO:0016796	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	1/148	29/3981	0.668003071391983	PARN	1
GO:0030295	GO:0030295	protein kinase activator activity	1/148	32/3981	0.703931672107271	CCNK	1
GO:0016747	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	2/148	67/3981	0.719204393278312	ACAT1/MCAT	2
GO:0019209	GO:0019209	kinase activator activity	1/148	34/3981	0.725710527409823	CCNK	1
GO:0090079	GO:0090079	translation regulator activity, nucleic acid binding	2/148	68/3981	0.726847008820536	AGO2/DHX29	2
GO:0003684	GO:0003684	damaged DNA binding	1/148	35/3981	0.735995513967549	MPG	1
GO:0004197	GO:0004197	cysteine-type endopeptidase activity	1/148	35/3981	0.735995513967549	USP36	1
GO:0004527	GO:0004527	exonuclease activity	1/148	35/3981	0.735995513967549	PARN	1
GO:0008238	GO:0008238	exopeptidase activity	1/148	35/3981	0.735995513967549	SCRN2	1
GO:0070063	GO:0070063	RNA polymerase binding	1/148	35/3981	0.735995513967549	AGO2	1
GO:0016874	GO:0016874	ligase activity	2/148	70/3981	0.74160857821222	FARS2/MCCC2	2
GO:0140297	GO:0140297	DNA-binding transcription factor binding	5/148	166/3981	0.748202431470673	CSNK2B/PDCD11/PRKDC/RUNX2/TRIP4	5
GO:0005126	GO:0005126	cytokine receptor binding	1/148	37/3981	0.755430229704247	TRAP1	1
GO:0019208	GO:0019208	phosphatase regulator activity	1/148	37/3981	0.755430229704247	RUNX2	1
GO:0016407	GO:0016407	acetyltransferase activity	1/148	39/3981	0.773443213335545	ACAT1	1
GO:0016758	GO:0016758	hexosyltransferase activity	1/148	40/3981	0.781949150531471	ALG9	1
GO:0016746	GO:0016746	acyltransferase activity	2/148	77/3981	0.788036821741841	ACAT1/MCAT	2
GO:0019904	GO:0019904	protein domain specific binding	7/148	237/3981	0.788882496443422	AATF/CRK/CSNK2B/MRPL17/NOLC1/PRKDC/RUNX2	7
GO:0000149	GO:0000149	SNARE binding	1/148	41/3981	0.790137814759165	STX5	1
GO:0003725	GO:0003725	double-stranded RNA binding	1/148	41/3981	0.790137814759165	AGO2	1
GO:0017124	GO:0017124	SH3 domain binding	1/148	41/3981	0.790137814759165	CRK	1
GO:0003727	GO:0003727	single-stranded RNA binding	1/148	42/3981	0.798020962834202	AGO2	1
GO:0051219	GO:0051219	phosphoprotein binding	1/148	43/3981	0.805609918787626	CRK	1
GO:0015078	GO:0015078	proton transmembrane transporter activity	1/148	44/3981	0.812915589691494	SLC25A5	1
GO:0043022	GO:0043022	ribosome binding	1/148	44/3981	0.812915589691494	MRPS27	1
GO:0045182	GO:0045182	translation regulator activity	2/148	82/3981	0.816580966436725	AGO2/DHX29	2
GO:0002020	GO:0002020	protease binding	1/148	46/3981	0.82671871079409	TRIP4	1
GO:0140104	GO:0140104	molecular carrier activity	1/148	46/3981	0.82671871079409	PWP1	1
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	2/148	85/3981	0.832022758706473	RNF220/ZNF451	2
GO:0106310	GO:0106310	protein serine kinase activity	2/148	86/3981	0.836905569356314	CDK12/PRKDC	2
GO:0016922	GO:0016922	nuclear receptor binding	1/148	49/3981	0.845549104621974	TRIP4	1
GO:0016757	GO:0016757	glycosyltransferase activity	1/148	53/3981	0.867530783073132	ALG9	1
GO:1901702	GO:1901702	salt transmembrane transporter activity	1/148	53/3981	0.867530783073132	SLC25A5	1
GO:0140097	GO:0140097	catalytic activity, acting on DNA	2/148	94/3981	0.871590954023935	CHD1/MPG	2
GO:0016779	GO:0016779	nucleotidyltransferase activity	1/148	54/3981	0.872521985747566	NMNAT1	1
GO:0061630	GO:0061630	ubiquitin protein ligase activity	1/148	54/3981	0.872521985747566	RNF220	1
GO:0030674	GO:0030674	protein-macromolecule adaptor activity	3/148	131/3981	0.873142170839118	CRK/NOLC1/STX5	3
