	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
WP5158	WP5158	Urotensin-II-mediated signaling pathway	4/96	69/8701	0.0069601904208136	240/1536/4318/4688	4
WP4629	WP4629	Aerobic glycolysis	2/96	12/8701	0.00739891559333994	2821/3098	2
WP5055	WP5055	Burn wound healing	5/96	113/8701	0.00809684929700823	2162/4318/6282/6277/6280	5
WP1434	WP1434	Osteopontin signaling	2/96	13/8701	0.00868170281597244	5604/4318	2
WP2828	WP2828	Bladder cancer	3/96	40/8701	0.00957244699542019	5604/4318/9252	3
WP5178	WP5178	Disorders of fructose metabolism	2/96	14/8701	0.0100563532350078	2821/3098	2
WP4290	WP4290	Metabolic reprogramming in colon cancer	3/96	42/8701	0.010948082959261	2821/9123/7086	3
WP3853	WP3853	ERK pathway in Huntington's disease	2/96	15/8701	0.0115207270093549	3064/9252	2
WP5353	WP5353	A network map of Macrophage-stimulating protein (MSP) signaling	4/96	82/8701	0.0126376954426498	3688/5604/4318/9252	4
WP534	WP534	Glycolysis and gluconeogenesis	3/96	45/8701	0.0132155983257408	2821/3098/6515	3
WP4217	WP4217	Ebola virus infection in host	5/96	129/8701	0.0138426718423775	998/1212/8826/3688/10577	5
WP2038	WP2038	Microtubule cytoskeleton regulation	3/96	46/8701	0.0140264931213535	998/1808/2776	3
WP4566	WP4566	Translation inhibitors in chronically activated PDGFRA cells	3/96	46/8701	0.0140264931213535	1973/5604/9252	3
WP1946	WP1946	Cori cycle	2/96	17/8701	0.0147102606524962	2821/3098	2
WP4153	WP4153	Degradation pathway of sphingolipids, including diseases	2/96	17/8701	0.0147102606524962	10577/5660	2
WP4493	WP4493	Cells and molecules involved in local acute inflammatory response 	2/96	17/8701	0.0147102606524962	3688/3689	2
WP2637	WP2637	Interleukin-1 (IL-1) structural pathway	3/96	49/8701	0.0166261024993193	5604/9252/54472	3
WP2877	WP2877	Vitamin D receptor pathway	6/96	187/8701	0.017093874152314	240/3684/6275/6277/6279/6280	6
WP69	WP69	T-cell receptor signaling pathway	4/96	90/8701	0.0172770220338189	998/5604/9051/7454	4
WP732	WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling	2/96	20/8701	0.0201159863483074	2776/5604	2
WP585	WP585	Interferon type I signaling pathways	3/96	54/8701	0.0215201615481149	1973/5788/9252	3
WP4300	WP4300	Extracellular vesicles in the crosstalk of cardiac cells	2/96	21/8701	0.0220756988074483	967/4318	2
WP4540	WP4540	Hippo signaling regulation pathways	4/96	98/8701	0.0228606500150807	998/2771/2776/2778	4
WP5348	WP5348	11p11.2 copy number variation syndrome 	3/96	56/8701	0.0236753489755718	967/3688/3689	3
WP5194	WP5194	Synthesis of ceramides and 1-deoxyceramides	2/96	22/8701	0.0241111130623899	427/91012	2
WP5323	WP5323	Fatty Acids and Lipoproteins Transport in Hepatocytes	9/96	382/8701	0.024714235715816	30/55911/51606/998/1808/23307/10577/9051/9135	9
WP712	WP712	Estrogen signaling pathway	2/96	23/8701	0.0262203569972892	2778/5604	2
WP5090	WP5090	Complement system in neuronal development and plasticity	4/96	107/8701	0.0303231221869366	23250/2219/3684/3689	4
WP2865	WP2865	IL1 and megakaryocytes in obesity	2/96	25/8701	0.0306530016881288	4318/6280	2
WP26	WP26	S1P receptor signal transduction	2/96	26/8701	0.032972813107391	427/2771	2
WP4726	WP4726	Sphingolipid metabolism: integrated pathway	2/96	26/8701	0.032972813107391	427/91012	2
WP581	WP581	EPO receptor signaling	2/96	26/8701	0.032972813107391	5604/5788	2
WP437	WP437	EGF/EGFR signaling pathway	5/96	163/8701	0.0339323376090982	998/8826/5604/5899/9252	5
WP2324	WP2324	AGE/RAGE pathway	3/96	66/8701	0.0361404982351097	998/5604/4318	3
WP2643	WP2643	Nanoparticle-mediated activation of receptor signaling	2/96	28/8701	0.0378106664300624	3688/5604	2
WP4659	WP4659	Gastrin signaling pathway	4/96	115/8701	0.0380360868745714	998/2776/3688/5604	4
WP5322	WP5322	CKAP4 signaling pathway map	4/96	116/8701	0.0390724888419067	10970/3688/5604/4318	4
WP129	WP129	Matrix metalloproteinases	2/96	30/8701	0.042901506483104	682/4318	2
WP1422	WP1422	Sphingolipid pathway	2/96	30/8701	0.042901506483104	427/91012	2
WP4941	WP4941	GPR143 in melanocytes and retinal pigment epithelium cells	2/96	30/8701	0.042901506483104	2776/2778	2
WP4549	WP4549	Fragile X syndrome	4/96	122/8701	0.0456294170650096	1212/1973/5604/4318	4
WP5356	WP5356	Disturbed pathways in Duchenne Muscular Dystrophy	3/96	74/8701	0.0481038426395528	1536/1991/4318	3
WP2197	WP2197	Endothelin pathways	2/96	33/8701	0.0509833994773495	2778/5604	2
WP4900	WP4900	Purinergic signaling	2/96	33/8701	0.0509833994773495	2771/2778	2
WP2037	WP2037	Prolactin signaling pathway	3/96	76/8701	0.0513631707795496	3688/5604/140885	3
WP313	WP313	Hepatocyte growth factor receptor signaling	2/96	34/8701	0.0537898577981953	3688/5604	2
WP400	WP400	p38 MAPK signaling pathway	2/96	35/8701	0.0566499998356581	998/9252	2
WP619	WP619	Type II interferon signaling	2/96	37/8701	0.0625253678225992	1536/2633	2
WP3614	WP3614	Photodynamic therapy-induced HIF-1 survival signaling	2/96	38/8701	0.0655376745534633	3098/6515	2
WP4871	WP4871	Kisspeptin/kisspeptin receptor system in the ovary	2/96	39/8701	0.0685978258097144	5604/4318	2
WP5124	WP5124	Alzheimer's disease	6/96	263/8701	0.0702088226260647	824/1536/2776/5604/5705/7277	6
WP2526	WP2526	PDGF pathway	2/96	40/8701	0.0717044246946773	998/5604	2
WP2636	WP2636	Common pathways underlying drug addiction	2/96	41/8701	0.0748560987356895	2778/5604	2
WP4263	WP4263	Pancreatic adenocarcinoma pathway	3/96	89/8701	0.0750349106320362	998/5604/5899	3
WP5220	WP5220	Metabolic reprogramming in pancreatic cancer	2/96	42/8701	0.078051499524511	2821/3098	2
WP5355	WP5355	Metabolic Epileptic Disorders	3/96	91/8701	0.0790414791188544	2821/3098/6515	3
WP35	WP35	G protein signaling pathways	3/96	92/8701	0.0810794223216711	2771/2776/2778	3
WP4136	WP4136	Fibrin complement receptor 3 signaling pathway	2/96	43/8701	0.0812893023625639	3684/3689	2
WP4756	WP4756	Renin-angiotensin-aldosterone system (RAAS)	2/96	44/8701	0.0845682059109439	1511/2776	2
WP536	WP536	Calcium regulation in cardiac cells	4/96	152/8701	0.0869776430267717	309/2771/2776/2778	4
WP5283	WP5283	Chronic hyperglycemia impairment of neuron function	2/96	46/8701	0.0912442245144024	4318/6515	2
WP23	WP23	B cell receptor signaling pathway	3/96	97/8701	0.0916059315305744	998/5604/5788	3
WP4534	WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	2/96	47/8701	0.0946388506057094	3688/3689	2
WP2815	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)	1/96	10/8701	0.105063989455673	4318	1
WP3929	WP3929	Chemokine signaling pathway	4/96	166/8701	0.110886243951088	998/2771/5604/7454	4
WP5049	WP5049	Glycolysis in senescence	1/96	11/8701	0.114949371691579	3098	1
WP2864	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	2/96	53/8701	0.115724275433936	308/5585	2
WP5144	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	2/96	54/8701	0.119347510583391	5604/4318	2
WP195	WP195	IL-1 signaling pathway	2/96	55/8701	0.12299897795368	5604/54472	2
WP2018	WP2018	RANKL/RANK signaling pathway	2/96	55/8701	0.12299897795368	998/5604	2
WP2290	WP2290	RalA downstream regulated genes	1/96	12/8701	0.124726685882328	998	1
WP5199	WP5199	PtdIns(4,5)P2 in cytokinesis pathway	1/96	12/8701	0.124726685882328	11021	1
WP3679	WP3679	Cell-type dependent selectivity of CCK2R signaling	1/96	13/8701	0.134397101137857	2776	1
WP4205	WP4205	MET in type 1 papillary renal cell carcinoma	2/96	59/8701	0.137866522852138	998/5604	2
WP4223	WP4223	Ras signaling	4/96	184/8701	0.145423463436139	998/5604/5899/64926	4
WP4541	WP4541	Hippo-Merlin signaling dysregulation	3/96	121/8701	0.149036109995978	3684/3688/3689	3
WP3863	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	2/96	62/8701	0.149264217059086	5604/5788	2
WP5152	WP5152	Iron-sulfur cluster biogenesis	1/96	15/8701	0.153421848842326	57128	1
WP2059	WP2059	Alzheimer's disease and miRNA effects	6/96	328/8701	0.153671366971978	824/1536/2776/5604/5705/7277	6
WP3624	WP3624	Lung fibrosis	2/96	64/8701	0.156966144243167	23250/4318	2
WP4928	WP4928	MAPK pathway in congenital thyroid cancer	1/96	16/8701	0.16277845746668	5604	1
WP4962	WP4962	Airway smooth muscle cell contraction	1/96	16/8701	0.16277845746668	2776	1
WP3680	WP3680	Physico-chemical features and toxicity-associated pathways	2/96	66/8701	0.164742473975477	5604/7114	2
WP22	WP22	IL-9 signaling pathway	1/96	17/8701	0.172032719767566	5604	1
WP4815	WP4815	Glycosaminoglycan degradation	1/96	17/8701	0.172032719767566	6448	1
WP5172	WP5172	Iron metabolism disorders	1/96	17/8701	0.172032719767566	79901	1
WP554	WP554	ACE inhibitor pathway	1/96	17/8701	0.172032719767566	1511	1
WP306	WP306	Focal adhesion	4/96	199/8701	0.177028395676739	824/998/3688/5604	4
WP1992	WP1992	Genes targeted by miRNAs in adipocytes	1/96	18/8701	0.181185743593258	7114	1
WP2813	WP2813	Mammary gland development pathway - Embryonic development (Stage 1 of 4)	1/96	18/8701	0.181185743593258	3688	1
WP3670	WP3670	Interactions between LOXL4 and oxidative stress pathway	1/96	18/8701	0.181185743593258	308	1
WP3879	WP3879	4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression	1/96	18/8701	0.181185743593258	5604	1
WP5033	WP5033	Genes associated with the development of rheumatoid arthritis	1/96	18/8701	0.181185743593258	23569	1
WP4754	WP4754	IL-18 signaling pathway	5/96	273/8701	0.183113261319633	682/4318/4688/5585/7114	5
WP2359	WP2359	Parkin-ubiquitin proteasomal system pathway	2/96	71/8701	0.184464356994914	5705/7277	2
WP5304	WP5304	Cholesterol metabolism	2/96	72/8701	0.188450461368928	4043/10577	2
WP4216	WP4216	Chromosomal and microsatellite instability in colorectal cancer 	2/96	73/8701	0.192448673849149	5604/5899	2
WP5149	WP5149	Lipid metabolism in senescent cells	1/96	20/8701	0.199192448009383	240	1
WP5218	WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2	2/96	75/8701	0.200478469935714	3689/5788	2
WP2034	WP2034	Leptin signaling pathway	2/96	76/8701	0.20450861315615	998/5604	2
WP4352	WP4352	Ciliary landscape	4/96	215/8701	0.213060726494056	57136/25852/8826/5899	4
WP3645	WP3645	NAD+ biosynthetic pathways	1/96	22/8701	0.216807198441245	683	1
WP4141	WP4141	PI3K/AKT/mTOR - vitamin D3 signaling	1/96	22/8701	0.216807198441245	6515	1
WP4760	WP4760	PKC-gamma calcium signaling pathway in ataxia	1/96	22/8701	0.216807198441245	2776	1
WP2509	WP2509	Nanoparticle triggered autophagic cell death	1/96	23/8701	0.225470236688698	51100	1
WP4666	WP4666	Hepatitis B infection	3/96	151/8701	0.232536435280739	537/5604/4318	3
WP1539	WP1539	Angiogenesis	1/96	24/8701	0.23403843872579	4318	1
WP1981	WP1981	Thyroxine (thyroid hormone) production	1/96	25/8701	0.242512831935692	5604	1
WP205	WP205	IL-7 signaling pathway	1/96	25/8701	0.242512831935692	5604	1
WP2249	WP2249	Metastatic brain tumor	1/96	25/8701	0.242512831935692	998	1
WP4725	WP4725	Sphingolipid metabolism overview	1/96	25/8701	0.242512831935692	427	1
WP15	WP15	Selenium micronutrient network	2/96	86/8701	0.24520892223288	240/241	2
WP4018	WP4018	Clear cell renal cell carcinoma pathways	2/96	86/8701	0.24520892223288	2821/3098	2
WP4298	WP4298	Acute viral myocarditis	2/96	86/8701	0.24520892223288	3689/4318	2
WP2840	WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	2/96	87/8701	0.249305076912259	1991/6275	2
WP2878	WP2878	PPAR-alpha pathway	1/96	26/8701	0.250894432688824	30	1
WP698	WP698	Glucuronidation	1/96	26/8701	0.250894432688824	3098	1
WP5098	WP5098	T-cell activation SARS-CoV-2	2/96	88/8701	0.2534036423824	5604/5788	2
WP5381	WP5381	Smith-Magenis and Potocki-Lupski syndrome copy number variation	3/96	159/8701	0.256158104536056	25852/1212/54472	3
WP4767	WP4767	FGFR3 signaling in chondrocyte proliferation and terminal differentiation	1/96	27/8701	0.259184246459645	5604	1
WP5064	WP5064	7-oxo-C and 7-beta-HC pathways	1/96	27/8701	0.259184246459645	10577	1
WP5231	WP5231	Hippocampal synaptogenesis and neurogenesis	1/96	27/8701	0.259184246459645	9252	1
WP5121	WP5121	Sphingolipid metabolism in senescence	1/96	28/8701	0.267383267942223	427	1
WP1772	WP1772	Apoptosis modulation and signaling	2/96	92/8701	0.269811270666491	8682/54472	2
WP3972	WP3972	PDGFR-beta pathway	1/96	29/8701	0.275492481164584	5604	1
WP3858	WP3858	Toll-like receptor signaling related to MyD88	1/96	31/8701	0.291445366288328	54472	1
WP4719	WP4719	Eicosanoid metabolism via cyclooxygenases (COX)	1/96	31/8701	0.291445366288328	30	1
WP2363	WP2363	Gastric cancer network 2	1/96	32/8701	0.299290953928042	6277	1
WP2839	WP2839	Hair follicle development: organogenesis - part 2 of 3	1/96	32/8701	0.299290953928042	3688	1
WP2876	WP2876	Pregnane X receptor pathway	1/96	32/8701	0.299290953928042	5705	1
WP5312	WP5312	Metabolic pathways of fibroblasts	1/96	32/8701	0.299290953928042	2821	1
WP3676	WP3676	BDNF-TrkB signaling	1/96	33/8701	0.307050565004627	5604	1
WP408	WP408	Oxidative stress response	1/96	33/8701	0.307050565004627	1536	1
WP422	WP422	MAPK cascade	1/96	33/8701	0.307050565004627	5604	1
WP4496	WP4496	Signal transduction through IL1R	1/96	33/8701	0.307050565004627	54472	1
WP4786	WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	1/96	33/8701	0.307050565004627	5034	1
WP5088	WP5088	Prostaglandin signaling	1/96	33/8701	0.307050565004627	4318	1
WP5344	WP5344	Cardiomyocyte signaling pathways converging on Titin	1/96	33/8701	0.307050565004627	5604	1
WP5406	WP5406	13q12.12 copy number variation	1/96	34/8701	0.31472513188967	998	1
WP75	WP75	Toll-like receptor signaling pathway	2/96	103/8701	0.314826651524015	5604/54472	2
WP3617	WP3617	Photodynamic therapy-induced NF-kB survival signaling	1/96	35/8701	0.322315576950082	4318	1
WP1471	WP1471	Target of rapamycin signaling	1/96	36/8701	0.329822812654305	998	1
WP3850	WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	1/96	36/8701	0.329822812654305	3688	1
WP4877	WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling	1/96	36/8701	0.329822812654305	5604	1
WP4331	WP4331	Neovascularisation processes	1/96	37/8701	0.337247741677408	4318	1
WP5380	WP5380	5q35 copy number variation	2/96	111/8701	0.347217250438095	1212/2771	2
WP5285	WP5285	Immune infiltration in pancreatic cancer	1/96	39/8701	0.351854242036539	4318	1
WP127	WP127	IL-5 signaling pathway	1/96	40/8701	0.35903757068633	5604	1
WP3941	WP3941	Oxidative damage response	1/96	40/8701	0.35903757068633	998	1
WP4564	WP4564	Neural crest cell migration during development	1/96	40/8701	0.35903757068633	4318	1
WP500	WP500	Glycogen synthesis and degradation	1/96	40/8701	0.35903757068633	3098	1
WP5093	WP5093	Opioid receptor pathways	1/96	41/8701	0.366142107485096	2771	1
WP2036	WP2036	TNF-related weak inducer of apoptosis (TWEAK) signaling pathway	1/96	42/8701	0.373168707679257	4318	1
WP49	WP49	IL-2 signaling pathway	1/96	42/8701	0.373168707679257	5604	1
WP364	WP364	IL6 signaling pathway	1/96	43/8701	0.380118217329654	5604	1
WP4565	WP4565	Neural crest cell migration in cancer	1/96	43/8701	0.380118217329654	4318	1
WP5094	WP5094	Orexin receptor pathway	3/96	201/8701	0.382986802020199	2776/2778/5604	3
WP2431	WP2431	Spinal cord injury	2/96	121/8701	0.38698428414609	998/4318	2
WP2332	WP2332	Interleukin-11 signaling pathway	1/96	44/8701	0.386991473409159	5604	1
WP4823	WP4823	Genes controlling nephrogenesis	1/96	44/8701	0.386991473409159	3688	1
WP5085	WP5085	Vasopressin-regulated water reabsorption	1/96	44/8701	0.386991473409159	2778	1
WP2586	WP2586	Aryl hydrocarbon receptor pathway	1/96	46/8701	0.40051252788558	5604	1
WP4535	WP4535	Envelope proteins and their potential roles in EDMD physiopathology	1/96	46/8701	0.40051252788558	5604	1
WP5408	WP5408	15q25 copy number variation	1/96	46/8701	0.40051252788558	3064	1
WP2203	WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway	1/96	47/8701	0.407161955652534	5604	1
WP5347	WP5347	IL-26 signaling pathways	1/96	47/8701	0.407161955652534	4318	1
WP4312	WP4312	Rett syndrome causing genes	1/96	48/8701	0.413738388776795	3064	1
WP5390	WP5390	Pancreatic cancer subtypes	1/96	48/8701	0.413738388776795	4069	1
WP3981	WP3981	miRNA regulation of prostate cancer signaling pathways	1/96	49/8701	0.420242620219928	5604	1
WP5300	WP5300	TROP2 regulatory signaling	1/96	49/8701	0.420242620219928	3688	1
WP107	WP107	Translation factors	1/96	50/8701	0.426675434419984	1973	1
WP286	WP286	IL-3 signaling pathway	1/96	50/8701	0.426675434419984	5604	1
WP3932	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway	4/96	302/8701	0.428378056658769	3688/3689/5604/6515	4
WP3915	WP3915	Angiopoietin-like protein 8 regulatory pathway	2/96	132/8701	0.429492806765634	5604/9252	2
WP4747	WP4747	Netrin-UNC5B signaling pathway	1/96	52/8701	0.439329906768428	5604	1
WP2406	WP2406	Cardiac progenitor differentiation	1/96	53/8701	0.445553091986398	140885	1
WP5097	WP5097	CCL18 signaling pathway	1/96	54/8701	0.451707914277021	4318	1
WP2795	WP2795	Cardiac hypertrophic response	1/96	55/8701	0.457795116801527	5604	1
WP2882	WP2882	Nuclear receptors meta-pathway	4/96	314/8701	0.458042575936763	30/241/5705/6515	4
WP4917	WP4917	Proximal tubule transport	1/96	57/8701	0.469769595313418	51606	1
WP5153	WP5153	N-glycan biosynthesis	1/96	57/8701	0.469769595313418	2821	1
WP4673	WP4673	Male infertility	2/96	145/8701	0.477692645584824	4318/140885	2
WP304	WP304	Kit receptor signaling pathway	1/96	59/8701	0.481482314461841	5604	1
WP5053	WP5053	Development of ureteric collection system	1/96	60/8701	0.48724228875155	3688	1
WP623	WP623	Oxidative phosphorylation	1/96	60/8701	0.48724228875155	537	1
WP183	WP183	Proteasome degradation	1/96	62/8701	0.498572949127541	5705	1
WP4155	WP4155	Endometrial cancer	1/96	63/8701	0.504145005717859	5604	1
WP474	WP474	Endochondral ossification	1/96	63/8701	0.504145005717859	4318	1
WP4808	WP4808	Endochondral ossification with skeletal dysplasias	1/96	63/8701	0.504145005717859	4318	1
WP5362	WP5362	TAR syndrome	1/96	63/8701	0.504145005717859	3688	1
WP2374	WP2374	Oncostatin M signaling pathway	1/96	65/8701	0.515105942810717	5604	1
WP4313	WP4313	Ferroptosis	1/96	65/8701	0.515105942810717	1536	1
WP4329	WP4329	miRNA role in immune response in sepsis	1/96	65/8701	0.515105942810717	1991	1
WP382	WP382	MAPK signaling pathway	3/96	247/8701	0.516026687728886	998/5604/9252	3
WP289	WP289	Myometrial relaxation and contraction pathways	2/96	156/8701	0.516525545712845	2776/2778	2
WP5039	WP5039	SARS-CoV-2 innate immunity evasion and cell-specific immune response	1/96	66/8701	0.520496150023566	682	1
WP481	WP481	Insulin signaling	2/96	160/8701	0.530174093449355	5604/9252	2
WP3303	WP3303	RAC1/PAK1/p38/MMP2 pathway	1/96	68/8701	0.531099305149253	3688	1
WP3942	WP3942	PPAR signaling pathway	1/96	68/8701	0.531099305149253	30	1
WP4685	WP4685	Melanoma	1/96	68/8701	0.531099305149253	5604	1
WP4239	WP4239	Epithelial to mesenchymal transition in colorectal cancer	2/96	162/8701	0.536901341572873	5604/4318	2
WP5087	WP5087	Pleural mesothelioma	5/96	440/8701	0.538469826570259	3688/3689/5604/4318/9252	5
WP2880	WP2880	Glucocorticoid receptor pathway	1/96	70/8701	0.541470384028604	241	1
WP2572	WP2572	Primary focal segmental glomerulosclerosis (FSGS)	1/96	72/8701	0.55161441391444	3688	1
WP4255	WP4255	Non-small cell lung cancer	1/96	72/8701	0.55161441391444	5604	1
WP2118	WP2118	Arrhythmogenic right ventricular cardiomyopathy	1/96	75/8701	0.566415474351381	3688	1
WP4949	WP4949	16p11.2 proximal deletion syndrome	1/96	76/8701	0.571240899167317	11151	1
WP4538	WP4538	Regulatory circuits of the STAT3 signaling pathway	1/96	78/8701	0.580732879300037	5788	1
WP2261	WP2261	Glioblastoma signaling pathways	1/96	83/8701	0.60356269221096	5604	1
WP4806	WP4806	EGFR tyrosine kinase inhibitor resistance	1/96	84/8701	0.607978795894848	5604	1
WP138	WP138	Androgen receptor signaling pathway	1/96	91/8701	0.637557652510002	998	1
WP3925	WP3925	Amino acid metabolism	1/96	91/8701	0.637557652510002	30	1
WP673	WP673	ErbB signaling pathway	1/96	92/8701	0.641598821541249	5604	1
WP4746	WP4746	Thyroid hormones production and peripheral downstream signaling effects	1/96	94/8701	0.649547864118018	5604	1
WP4658	WP4658	Small cell lung cancer	1/96	96/8701	0.657322399604116	3688	1
WP4963	WP4963	p53 transcriptional gene network	1/96	96/8701	0.657322399604116	4688	1
WP2064	WP2064	Neural crest differentiation	1/96	101/8701	0.676019951611835	3688	1
WP1544	WP1544	MicroRNAs in cardiomyocyte hypertrophy	1/96	104/8701	0.686750089060471	5604	1
WP5115	WP5115	Network map of SARS-CoV-2 signaling pathway	2/96	218/8701	0.69823966959544	1522/3240	2
WP4321	WP4321	Thermogenesis	1/96	108/8701	0.700511679646336	2778	1
WP2263	WP2263	Androgen receptor network in prostate cancer	1/96	110/8701	0.707166382878893	5604	1
WP5366	WP5366	NF1 copy number variation syndrome 	1/96	110/8701	0.707166382878893	2124	1
WP710	WP710	DNA damage response (only ATM dependent)	1/96	111/8701	0.710438647719264	998	1
WP5345	WP5345	1p36 copy number variation syndrome	1/96	112/8701	0.71367472336757	55229	1
WP4172	WP4172	PI3K-Akt signaling pathway	3/96	339/8701	0.728638587186121	3688/5604/5585	3
WP3931	WP3931	Embryonic stem cell pluripotency pathways	1/96	117/8701	0.729325976775766	5604	1
WP5095	WP5095	Overview of proinflammatory and profibrotic mediators	1/96	129/8701	0.763518745170683	4318	1
WP4657	WP4657	22q11.2 copy number variation syndrome	1/96	130/8701	0.766167158663871	998	1
WP5083	WP5083	Neuroinflammation and glutamatergic signaling	1/96	140/8701	0.791088774347166	6515	1
WP2884	WP2884	NRF2 pathway	1/96	141/8701	0.793431430305894	6515	1
WP2858	WP2858	Ectoderm differentiation	1/96	142/8701	0.795748087162277	51762	1
WP2857	WP2857	Mesodermal commitment pathway	1/96	154/8701	0.821620934802378	3064	1
WP4262	WP4262	Breast cancer pathway	1/96	155/8701	0.823624490466233	5604	1
WP4396	WP4396	Nonalcoholic fatty liver disease	1/96	155/8701	0.823624490466233	998	1
WP5316	WP5316	Primary ovarian insufficiency	1/96	174/8701	0.85772716005354	2778	1
WP3594	WP3594	Circadian rhythm genes	1/96	201/8701	0.895249928392034	2776	1
