"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"fragment_ID"
"cg06958535"	0.154605614914472	0.566147949357889	2.34360302763364	0.0226371458126243	0.74950181519102	-4.04580357677232	203734478	"-"	"1"	51242
"cg07101354"	-0.15689272530202	0.36139947702481	-2.45567989041801	0.017158589127114	0.725228036885063	-3.80172157972784	228653055	"-"	"1"	58452
"cg07264079"	-0.151876947481954	0.342620578685213	-2.89406864740593	0.00539293213488548	0.633003499659388	-2.76185395086086	26375655	"-"	"15"	237284
"cg07317326"	-0.206511443645498	0.303816015595802	-3.89427847531265	0.000262637091519547	0.384935246990585	0.0458973263414029	103890311	"-"	"12"	173394
"cg07336045"	0.190834560982809	0.457230330450296	3.0500645113097	0.00347846641939736	0.590660430431171	-2.36122433969241	77587986	"+"	"14"	227799
"cg07369274"	0.152691260815046	0.523643599754694	2.51426327869215	0.0147984497104395	0.714740787827661	-3.6704900148583	58200599	"+"	"3"	453811
"cg07496649"	-0.166956471271213	0.832317380351006	-3.27582729592002	0.00180227720007433	0.538122372766145	-1.75528105948643	156261005	"+"	"1"	36807
"cg07506908"	-0.154250920026854	0.604474714480188	-2.95184473995032	0.00459166057503417	0.615126346251635	-2.61525432123773	154733494	"-"	"1"	36519
"cg07814122"	-0.17817827993226	0.711209863930196	-3.12086681073292	0.00283837155917041	0.572943482590637	-2.17443786566942	13196942	"+"	"12"	145356
"cg07885792"	-0.209332918058669	0.734075413749818	-4.31058431881669	6.57662360556632e-05	0.315982374120183	1.35752300648973	74303296	"+"	"11"	123305
"cg07970422"	0.171466152606537	0.574104885250943	3.43536681490501	0.00111508145370841	0.497532569624424	-1.30952950218495	38251031	"-"	"5"	566861
"cg08311647"	0.178360919020303	0.366100865969658	2.79602867080074	0.00705497876475051	0.656971072270918	-3.00569592968534	11596182	"+"	"10"	67665
"cg08638320"	-0.178156956136187	0.614259890682863	-3.58836320484562	0.00069570457311992	0.464399078361237	-0.86924861687691	47900265	"-"	"1"	10727
"cg08907868"	0.152443637077836	0.69753868256873	2.7502293964956	0.00798323162357277	0.666520444737158	-3.11744045792865	185342501	"+"	"4"	553625
"cg09269866"	-0.160687062118781	0.402852044166313	-2.62618275049423	0.0110890715687624	0.690952940007028	-3.4129883362019	47900197	"+"	"1"	10727
"cg09290006"	-0.168609805790192	0.334817866513597	-2.82019267864482	0.00660633308845154	0.650412274302959	-2.94617883564059	97781024	"-"	"9"	773831
"cg09324018"	0.153025077126253	0.562632203608787	2.75785539474594	0.00782125908780621	0.664910725428342	-3.09893097635592	16839610	"+"	"2"	336737
"cg09334514"	-0.193585906671058	0.583758576937111	-3.55994559925149	0.000760031981444664	0.475757068598898	-0.951942338736156	236686671	"+"	"1"	60687
"cg09352518"	-0.166612376521066	0.265610043393918	-2.45704775443902	0.0170998232654524	0.724790687457002	-3.79868573184643	21265421	"-"	"19"	323752
"cg09533199"	0.158958966599383	0.605533043198355	3.19324805111649	0.00229932747164649	0.557915737845608	-1.98039197469308	25727599	"-"	"6"	618185
"cg09563216"	-0.152968644845053	0.685099577007984	-2.71739582768959	0.00871641547888628	0.67363753252392	-3.19668657089516	150255241	"-"	"1"	35438
"cg09743437"	-0.170802675716208	0.434466383124513	-2.50256418467169	0.0152448759402484	0.716919696575839	-3.6968943438848	43000790	"+"	"5"	568504
"cg09977847"	0.153989264466365	0.648805151333045	3.05914137181721	0.00338945636793155	0.587797877972926	-2.3374480270764	217070953	"-"	"2"	396444
"cg10098386"	-0.193610559613856	0.437833369414641	-3.08459146943772	0.00315110747759025	0.582234627595312	-2.27051572060755	26375632	"+"	"15"	237284
"cg10207408"	0.170447487475999	0.400737155057487	3.62832640168368	0.000613971394144114	0.456388967705083	-0.75226797671797	44974981	"-"	"14"	218010
"cg10223234"	-0.170375187500202	0.540805608457337	-3.13334536564969	0.00273769119012986	0.572910479529965	-2.14120538529556	31926205	"-"	"6"	619813
"cg10243700"	0.158307674082292	0.386129995283517	3.01686041451113	0.00382301617109484	0.599374976779418	-2.44777046552874	151597677	"+"	"3"	482093
"cg10264188"	-0.16135336745054	0.474483757685877	-2.98705474149787	0.00415915994624625	0.606396276967658	-2.52487884424144	64060409	"-"	"11"	121199
"cg10288351"	0.150564862599894	0.543322880452889	3.09139750041052	0.00309007723463585	0.580869359030678	-2.25254977742429	187391120	"-"	"3"	493317
"cg10326673"	0.242343680735109	0.266151478517559	3.26276334380731	0.00187350678755338	0.540433222246781	-1.79115352700804	30669757	"-"	"2"	340642
"cg10403753"	-0.168743419789099	0.527908345584546	-2.85655049210038	0.00598070796238464	0.641395535446388	-2.8559066527537	44084658	"-"	"19"	329257
"cg10514770"	-0.151745592724824	0.718902395221967	-3.16334056308031	0.00250921578616307	0.564033970841812	-2.06094505263348	108786265	"+"	"5"	588934
"cg10517650"	-0.155154894029103	0.35664230321699	-2.69017014785404	0.00937068013991577	0.680031914060631	-3.26184502315703	113235015	"+"	"3"	470508
"cg10994564"	0.151245690174065	0.57295562414209	3.24462345441702	0.0019768236012067	0.54305642482709	-1.8408028786466	119306022	"-"	"3"	472460
"cg11420667"	0.178952310817664	0.414742720876773	2.45014495780695	0.0173982409237594	0.727463884505095	-3.81399196912304	1750353	"+"	"11"	102654
"cg11468953"	0.172722677284429	0.42890424267992	3.13517005689624	0.00272325285314115	0.572598872977524	-2.13633815725868	48034953	"-"	"11"	116607
"cg11585670"	0.163080680055521	0.636205700609387	3.60485008364547	0.000660800440843799	0.461000561647742	-0.821085221889104	177136968	"-"	"1"	43135
"cg11642415"	0.193396322582971	0.375721952080374	4.37100920053975	5.35212082110293e-05	0.300416164738548	1.55355539641867	82524284	"-"	"6"	634253
"cg11656387"	-0.151791816174141	0.646662664153696	-2.7574755407762	0.00782925494609842	0.664910725428342	-3.09985386154579	53002742	"-"	"13"	191135
"cg11969491"	0.173977353694882	0.45006753576214	2.86868069978738	0.00578448216031458	0.639512161741286	-2.82559739844471	90735063	"-"	"15"	255409
"cg11992736"	0.152336739345325	0.328510113610541	2.5341454144237	0.0140668243890999	0.710050985678516	-3.62539250696353	18197544	"+"	"19"	323112
"cg12036633"	-0.392261632814458	0.522721800721311	-4.56577362675479	2.73344698061043e-05	0.240473432051679	2.19418910691793	63758958	"-"	"15"	248281
"cg12315249"	0.161553217668631	0.636649733460191	3.35290854178118	0.00143136194393522	0.520818786358109	-1.54166857609816	168221081	"-"	"5"	607274
"cg12374834"	0.166909901335756	0.319386840303799	3.11318040924552	0.0029021037985267	0.574265178906156	-2.19486178416462	31227605	"+"	"1"	6645
"cg12454169"	0.173059259138177	0.257994995982826	2.66260465684913	0.010078655576983	0.683689064277291	-3.32730201138392	30669597	"+"	"2"	340642
"cg12592359"	-0.185927163143669	0.598024571476394	-2.99208306756446	0.00410058552192139	0.604724297690055	-2.51190907875158	30944839	"-"	"20"	411318
"cg12881982"	0.165003846072036	0.666818244282697	2.88886360601132	0.0054711484067077	0.634409496040594	-2.77495646019877	13915406	"+"	"4"	499798
"cg13266292"	0.160255679499585	0.443958682455909	2.7879918485768	0.00721031239907829	0.656971072270918	-3.02540560887439	1438084	"-"	"19"	320593
"cg13304206"	0.157450771611148	0.437114319502072	2.90608882881458	0.00521624828373006	0.629525984890867	-2.73152947794354	40562130	"+"	"4"	508187
"cg13350370"	0.168799012809459	0.545535614972254	2.40454155469502	0.0194902935944646	0.737309773619185	-3.91423892271853	97873804	"-"	"8"	736082
"cg13408214"	0.153774356767762	0.421391008914151	2.82601896028835	0.00650217243914318	0.648576541891846	-2.93177098824759	40823572	"+"	"17"	287730
"cg13443575"	-0.159427234994306	0.480535330464361	-3.27924157650472	0.00178408678416986	0.536952396797907	-1.74588978603797	33775961	"-"	"17"	286120
"cg13447038"	-0.169054144808852	0.376400992326308	-2.36140652139508	0.0216738889369259	0.747248684061421	-4.00765142105852	159558254	"+"	"3"	484716
"cg13518670"	0.184849586142053	0.308416544344202	2.91787413332424	0.00504824244036011	0.625704351819428	-2.70170784977254	30433838	"-"	"6"	619525
"cg13525276"	0.159719751168535	0.316702091330986	2.55513493405095	0.013330149531025	0.70421686118176	-3.57747799671244	81426012	"+"	"14"	228971
"cg13597043"	0.184273727790656	0.4212463576372	2.99838174583306	0.00402829704823532	0.602744420641073	-2.49564043758458	90165225	"+"	"1"	23980
"cg13630523"	0.160786195438662	0.610820704421988	3.00199767298493	0.00398733622115126	0.602459254679513	-2.48628984259002	35194696	"+"	"5"	565844
"cg13704680"	0.162774556806365	0.333337553092761	3.14316124629416	0.0026608577176057	0.569286232163143	-2.11499895975348	77905298	"-"	"18"	320412
"cg13762451"	0.156959792819239	0.37729406530017	2.61537724857828	0.0114061367020651	0.691606173265935	-3.43823276107386	140246217	"+"	"5"	598615
"cg13944018"	-0.165538748506376	0.384393147250579	-3.08849848407396	0.00311593644460646	0.580869359030678	-2.26020575621181	79315848	"+"	"17"	297360
"cg14014955"	-0.18864288198528	0.737268322963566	-2.79749682673929	0.00702693802201604	0.656971072270918	-3.00209077685903	27183701	"+"	"7"	669614
"cg14187867"	0.16490774192705	0.421429848426761	2.83667717643276	0.00631554263608844	0.646172227548414	-2.90535669632451	113984288	"+"	"6"	644160
"cg14221729"	0.159066906322371	0.483144422846147	2.83223553079978	0.00639270801380042	0.647275021562259	-2.91637347073755	141095628	"+"	"5"	598835
"cg14481502"	0.164818672446027	0.35003008019604	2.70753952750192	0.00894827547882269	0.675254628487377	-3.22033347204896	51787171	"+"	"18"	312595
"cg14574579"	0.15836230128178	0.390128573837941	2.87069671538126	0.00575245318698906	0.638477488356581	-2.82055083044477	43541201	"-"	"21"	428363
"cg14584535"	-0.155378462274008	0.391726486338497	-2.16486838627454	0.0346317697860603	0.779548820910406	-4.41552395454006	125797187	"+"	"9"	782070
"cg14593372"	0.152896973545192	0.442129041083848	2.84579124558553	0.00615989022242627	0.644467519591674	-2.88271041825155	129314460	"+"	"12"	179739
"cg14772935"	0.152182913160049	0.609253438374479	2.81023415174427	0.00678794164672296	0.652789617809632	-2.97075373552381	29187019	"+"	"7"	670250
"cg14859874"	-0.156845378882936	0.298461702064216	-2.05138532893106	0.0448706225215537	0.793920680511698	-4.6374017819446	154238265	"+"	"1"	36414
"cg14874993"	-0.152126173550695	0.515936918050297	-2.24973657919277	0.0283742367043392	0.76560102479773	-4.24301384488152	167012297	"-"	"6"	660734
"cg14882265"	-0.15285377401615	0.724001030414415	-2.51198986822458	0.0148842638998266	0.715477076113005	-3.67562867392958	27184375	"+"	"7"	669614
"cg15159247"	0.154193646910818	0.216433034151689	3.69841774252463	0.000492283545571191	0.440351825935975	-0.545182965732819	2082122	"+"	"19"	320675
"cg15384400"	0.176571190876611	0.30577775619837	3.44052763950308	0.00109767196988231	0.497470122378672	-1.29487840491735	36257279	"+"	"4"	506995
"cg15442338"	0.174645604993174	0.567843924415255	3.0008505264287	0.00400028874211591	0.602459254679513	-2.48925718169053	115150352	"-"	"5"	591042
"cg15589135"	0.161490660711415	0.471693108171692	2.32018358727722	0.0239623405980215	0.75281859798387	-4.09562953090918	96294128	"+"	"5"	585020
"cg15630950"	-0.150663452222677	0.491375688321888	-2.3020263279607	0.0250368536539828	0.757168418160401	-4.13397632283895	32976897	"-"	"6"	620064
"cg15652532"	0.244630364025334	0.263252067122969	3.35259078589795	0.00143273080823605	0.521024946688946	-1.54255594963271	30669759	"-"	"2"	340642
"cg15702879"	0.150499710934548	0.62030480342638	2.09582805730169	0.0405840767430089	0.787939067998722	-4.5517222006282	39998648	"-"	"22"	434555
"cg15712226"	-0.151539850563809	0.475490938062728	-2.72952728200227	0.00843860498959741	0.670759054927872	-3.16749101763235	96252066	"-"	"12"	170979
"cg15804671"	0.186335466241404	0.507756222327113	3.67565547377457	0.000529019234984519	0.446606001844958	-0.612698286875186	106063138	"-"	"13"	207808
"cg15868302"	-0.232839036933468	0.66095233707341	-4.12554835854708	0.000122649452050136	0.335479178797288	0.765825051772788	47900327	"+"	"1"	10727
"cg15968121"	0.163761265894896	0.606987407821856	2.87422745415937	0.0056967546237888	0.637708653418323	-2.81170622044419	77194291	"+"	"14"	227724
"cg15977317"	0.153219713896505	0.228583720954566	2.7372344979335	0.00826635688485498	0.669486692924825	-3.14889128960101	228648394	"-"	"2"	399845
"cg16053890"	0.169908325593644	0.591184892781669	2.6363828099275	0.0107971676428546	0.689223599444866	-3.38908403574892	231091055	"-"	"2"	400607
"cg16151651"	-0.150870566564476	0.517242442077982	-3.02011172936854	0.00378792230206573	0.598156515605533	-2.43932590721874	1609119	"-"	"2"	332394
"cg16301894"	-0.178686924355024	0.542526375718989	-2.49640592702391	0.0154847273936561	0.718620476628792	-3.7107538179776	129389744	"+"	"4"	535763
"cg16363276"	0.160041347079367	0.276428404220325	3.12237949052825	0.0028259845703398	0.572943482590637	-2.17041429146178	55617192	"+"	"1"	12812
"cg16389869"	0.156785048375023	0.526981790988067	3.05765553082586	0.00340387970598705	0.588429273762345	-2.34134354213625	16869510	"-"	"21"	420398
"cg16478871"	0.154929432660478	0.235575909102237	2.81373326225652	0.00672361170408982	0.652010175865584	-2.96212632380048	28199217	"+"	"16"	265470
"cg16544318"	0.156979067405288	0.572146173619654	2.73914989316998	0.00822405378415294	0.669168074205862	-3.14426268976634	76322352	"+"	"6"	632269
"cg16563370"	-0.196490847367177	0.509264563278446	-3.56768111613958	0.000741981049598892	0.471371724608534	-0.929473096397273	33775952	"-"	"17"	286120
"cg16609957"	-0.165653356371388	0.275844545630601	-3.32943067506624	0.00153590578612452	0.528388527233866	-1.60708312424251	132161867	"-"	"5"	596455
"cg16776291"	0.166013759826436	0.469515248569139	2.74130042980593	0.00817679443219838	0.669168074205862	-3.13906292672557	38672129	"+"	"5"	567016
"cg17290000"	0.184786113300435	0.38550983229598	3.13827032645918	0.00269888480172211	0.570956857708079	-2.12806388218073	12085854	"-"	"2"	335262
"cg17329164"	-0.153631031030088	0.370914806726178	-2.7189445544899	0.00868048828595289	0.67363753252392	-3.1929649405067	32121259	"-"	"6"	619831
"cg17468358"	0.179743327473334	0.565465031238071	2.88452240405336	0.0055371862804589	0.635417828162058	-2.7858711311211	27556529	"+"	"6"	618738
"cg17539088"	0.171877269327303	0.487917739342518	3.08394885086019	0.00315692779680279	0.582307636569188	-2.27221060147221	42265746	"+"	"1"	9354
"cg17569124"	-0.177073295473942	0.611344830294438	-2.35259830223582	0.0221457832564692	0.747985570388712	-4.02655661640449	27183643	"-"	"7"	669614
