"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"11"	"Cluster NR"	"GO:0030132"	"clathrin coat of coated pit"	"1/57"	"14/19869"	0.0394353314842644	0.0394353314842644	0.280594478417301	"AP2A2"	1
"12"	"Cluster NR"	"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"1/57"	"14/19869"	0.0394353314842644	0.0394353314842644	0.280594478417301	"DNAJA1"	1
"13"	"Cluster NR"	"GO:0005779"	"integral component of peroxisomal membrane"	"1/57"	"15/19869"	0.0421929334034482	0.0421929334034482	0.280594478417301	"PEX11A"	1
"14"	"Cluster NR"	"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"1/57"	"15/19869"	0.0421929334034482	0.0421929334034482	0.280594478417301	"EIF3G"	1
"15"	"Cluster NR"	"GO:0031231"	"intrinsic component of peroxisomal membrane"	"1/57"	"15/19869"	0.0421929334034482	0.0421929334034482	0.280594478417301	"PEX11A"	1
"16"	"Cluster NR"	"GO:0033290"	"eukaryotic 48S preinitiation complex"	"1/57"	"15/19869"	0.0421929334034482	0.0421929334034482	0.280594478417301	"EIF3G"	1
"17"	"Cluster NR"	"GO:0000145"	"exocyst"	"1/57"	"16/19869"	0.0449427572573818	0.0449427572573818	0.280594478417301	"EXOC6"	1
"18"	"Cluster NR"	"GO:0001674"	"female germ cell nucleus"	"1/57"	"16/19869"	0.0449427572573818	0.0449427572573818	0.280594478417301	"TBPL2"	1
"19"	"Cluster NR"	"GO:0045239"	"tricarboxylic acid cycle enzyme complex"	"1/57"	"16/19869"	0.0449427572573818	0.0449427572573818	0.280594478417301	"DBT"	1
"20"	"Cluster NR"	"GO:0016282"	"eukaryotic 43S preinitiation complex"	"1/57"	"17/19869"	0.0476848245941236	0.0476848245941236	0.280594478417301	"EIF3G"	1
"21"	"Cluster NR"	"GO:1904813"	"ficolin-1-rich granule lumen"	"2/57"	"124/19869"	0.0493545496416841	0.0493545496416841	0.280594478417301	"PDAP1/PSMC3"	2
"22"	"Cluster NR"	"GO:0044305"	"calyx of Held"	"1/57"	"18/19869"	0.0504191569031173	0.0504191569031173	0.280594478417301	"HTR1B"	1
"23"	"Cluster NR"	"GO:0070993"	"translation preinitiation complex"	"1/57"	"18/19869"	0.0504191569031173	0.0504191569031173	0.280594478417301	"EIF3G"	1
"24"	"Cluster NR"	"GO:0005838"	"proteasome regulatory particle"	"1/57"	"19/19869"	0.0531457756153494	0.0531457756153494	0.280594478417301	"PSMC3"	1
"25"	"Cluster NR"	"GO:0097449"	"astrocyte projection"	"1/57"	"19/19869"	0.0531457756153494	0.0531457756153494	0.280594478417301	"GRM2"	1
"26"	"Cluster NR"	"GO:0036020"	"endolysosome membrane"	"1/57"	"20/19869"	0.0558647021035066	0.0558647021035066	0.280594478417301	"AP2A2"	1
"27"	"Cluster NR"	"GO:0044233"	"mitochondria-associated endoplasmic reticulum membrane"	"1/57"	"21/19869"	0.0585759576821302	0.0585759576821302	0.280594478417301	"BCAP31"	1
"28"	"Cluster NR"	"GO:0097038"	"perinuclear endoplasmic reticulum"	"1/57"	"21/19869"	0.0585759576821302	0.0585759576821302	0.280594478417301	"BCAP31"	1
"29"	"Cluster NR"	"GO:0030135"	"coated vesicle"	"3/57"	"310/19869"	0.0594242587930619	0.0594242587930619	0.280594478417301	"AP2A2/BCAP31/OCRL"	3
"30"	"Cluster NR"	"GO:0005938"	"cell cortex"	"3/57"	"312/19869"	0.0603471439033935	0.0603471439033935	0.280594478417301	"DST/EXOC6/RHOB"	3
"31"	"Cluster NR"	"GO:1990391"	"DNA repair complex"	"1/57"	"22/19869"	0.0612795636077711	0.0612795636077711	0.280594478417301	"PHF21A"	1
"32"	"Cluster NR"	"GO:0005777"	"peroxisome"	"2/57"	"142/19869"	0.0627258652827975	0.0627258652827975	0.280594478417301	"GRHPR/PEX11A"	2
"33"	"Cluster NR"	"GO:0042579"	"microbody"	"2/57"	"142/19869"	0.0627258652827975	0.0627258652827975	0.280594478417301	"GRHPR/PEX11A"	2
"34"	"Cluster NR"	"GO:0022624"	"proteasome accessory complex"	"1/57"	"23/19869"	0.0639755410791447	0.0639755410791447	0.280594478417301	"PSMC3"	1
"35"	"Cluster NR"	"GO:0030131"	"clathrin adaptor complex"	"1/57"	"23/19869"	0.0639755410791447	0.0639755410791447	0.280594478417301	"AP2A2"	1
"36"	"Cluster NR"	"GO:0035371"	"microtubule plus-end"	"1/57"	"23/19869"	0.0639755410791447	0.0639755410791447	0.280594478417301	"DST"	1
"37"	"Cluster NR"	"GO:0042734"	"presynaptic membrane"	"2/57"	"148/19869"	0.0674284720946146	0.0674284720946146	0.287745969109308	"GRM2/HTR1B"	2
"38"	"Cluster NR"	"GO:0036019"	"endolysosome"	"1/57"	"29/19869"	0.0799923882474828	0.0799923882474828	0.296539073961298	"AP2A2"	1
"39"	"Cluster NR"	"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"1/57"	"29/19869"	0.0799923882474828	0.0799923882474828	0.296539073961298	"BCAP31"	1
"40"	"Cluster NR"	"GO:0098553"	"lumenal side of endoplasmic reticulum membrane"	"1/57"	"29/19869"	0.0799923882474828	0.0799923882474828	0.296539073961298	"BCAP31"	1
"41"	"Cluster NR"	"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"2/57"	"164/19869"	0.0805117185828659	0.0805117185828659	0.296539073961298	"BCAP31/DHCR7"	2
"42"	"Cluster NR"	"GO:0005640"	"nuclear outer membrane"	"1/57"	"30/19869"	0.082635555277215	0.082635555277215	0.296539073961298	"DHCR7"	1
"43"	"Cluster NR"	"GO:0016514"	"SWI/SNF complex"	"1/57"	"30/19869"	0.082635555277215	0.082635555277215	0.296539073961298	"NCR1"	1
"44"	"Cluster NR"	"GO:0030125"	"clathrin vesicle coat"	"1/57"	"30/19869"	0.082635555277215	0.082635555277215	0.296539073961298	"AP2A2"	1
"45"	"Cluster NR"	"GO:0031227"	"intrinsic component of endoplasmic reticulum membrane"	"2/57"	"172/19869"	0.0873273482099863	0.0873273482099863	0.306411748105215	"BCAP31/DHCR7"	2
"46"	"Cluster NR"	"GO:0090543"	"Flemming body"	"1/57"	"34/19869"	0.0931338206842212	0.0931338206842212	0.307707117075418	"EXOC6"	1
"47"	"Cluster NR"	"GO:0097060"	"synaptic membrane"	"3/57"	"378/19869"	0.0944336752868174	0.0944336752868174	0.307707117075418	"GRM2/HTR1B/PTPRA"	3
"48"	"Cluster NR"	"GO:0030119"	"AP-type membrane coat adaptor complex"	"1/57"	"35/19869"	0.0957398893618614	0.0957398893618614	0.307707117075418	"AP2A2"	1
"49"	"Cluster NR"	"GO:0098576"	"lumenal side of membrane"	"1/57"	"35/19869"	0.0957398893618614	0.0957398893618614	0.307707117075418	"BCAP31"	1
"50"	"Cluster NR"	"GO:0031672"	"A band"	"1/57"	"36/19869"	0.0983385999752714	0.0983385999752714	0.307707117075418	"DST"	1
"51"	"Cluster NR"	"GO:0098791"	"Golgi apparatus subcompartment"	"3/57"	"387/19869"	0.0995931315759806	0.0995931315759806	0.307707117075418	"BCAP31/NSFL1C/OCRL"	3
"52"	"Cluster R"	"GO:0045121"	"membrane raft"	"8/78"	"326/19869"	0.000041674732445921	0.000041674732445921	0.00434825073621615	"CLN3/CNR1/LAMTOR2/LAT/PRKCZ/SHH/TNFRSF1A/TUBB"	8
"53"	"Cluster R"	"GO:0098857"	"membrane microdomain"	"8/78"	"327/19869"	0.0000425859608186118	0.0000425859608186118	0.00434825073621615	"CLN3/CNR1/LAMTOR2/LAT/PRKCZ/SHH/TNFRSF1A/TUBB"	8
"54"	"Cluster R"	"GO:0042641"	"actomyosin"	"4/78"	"78/19869"	0.000251488053679827	0.000251488053679827	0.0101411042362302	"ACTN4/PDCD6IP/PRKCZ/TPM3"	4
"55"	"Cluster R"	"GO:0034774"	"secretory granule lumen"	"7/78"	"322/19869"	0.000271428205124331	0.000271428205124331	0.0101411042362302	"ACTN4/ARPC5/CCT8/IST1/PTPN6/RAB27A/TUBB"	7
"56"	"Cluster R"	"GO:0060205"	"cytoplasmic vesicle lumen"	"7/78"	"325/19869"	0.000287107870435732	0.000287107870435732	0.0101411042362302	"ACTN4/ARPC5/CCT8/IST1/PTPN6/RAB27A/TUBB"	7
"57"	"Cluster R"	"GO:0031983"	"vesicle lumen"	"7/78"	"327/19869"	0.000297960279105733	0.000297960279105733	0.0101411042362302	"ACTN4/ARPC5/CCT8/IST1/PTPN6/RAB27A/TUBB"	7
"58"	"Cluster R"	"GO:0001772"	"immunological synapse"	"3/78"	"45/19869"	0.000733430551692605	0.000733430551692605	0.0213963198538895	"LAT/PDCD6IP/SCRIB"	3
"59"	"Cluster R"	"GO:0005770"	"late endosome"	"6/78"	"288/19869"	0.00094365661492888	0.00094365661492888	0.0240880767495004	"CLN3/CLTCL1/LAMTOR2/MON1B/RAB27A/VPS18"	6
"60"	"Cluster R"	"GO:0008250"	"oligosaccharyltransferase complex"	"2/78"	"14/19869"	0.00134279389434747	0.00134279389434747	0.0304680719887028	"DAD1/DDOST"	2
"61"	"Cluster R"	"GO:0098978"	"glutamatergic synapse"	"6/78"	"324/19869"	0.0017220316628336	0.0017220316628336	0.0351656992199703	"AP3D1/CNR1/GIPC1/PRKCZ/SCRIB/VPS18"	6
"62"	"Cluster R"	"GO:0032045"	"guanyl-nucleotide exchange factor complex"	"2/78"	"17/19869"	0.00199155433655018	0.00199155433655018	0.036972396295764	"KNDC1/LAMTOR2"	2
"63"	"Cluster R"	"GO:0001725"	"stress fiber"	"3/78"	"70/19869"	0.00263724579934797	0.00263724579934797	0.0414271809776119	"ACTN4/PRKCZ/TPM3"	3
"64"	"Cluster R"	"GO:0097517"	"contractile actin filament bundle"	"3/78"	"70/19869"	0.00263724579934797	0.00263724579934797	0.0414271809776119	"ACTN4/PRKCZ/TPM3"	3
"65"	"Cluster R"	"GO:0005766"	"primary lysosome"	"4/78"	"155/19869"	0.00324811844134406	0.00324811844134406	0.0414562485276807	"CCT8/DDOST/IST1/TUBB"	4
"66"	"Cluster R"	"GO:0031902"	"late endosome membrane"	"4/78"	"155/19869"	0.00324811844134406	0.00324811844134406	0.0414562485276807	"CLN3/LAMTOR2/RAB27A/VPS18"	4
"67"	"Cluster R"	"GO:0042582"	"azurophil granule"	"4/78"	"155/19869"	0.00324811844134406	0.00324811844134406	0.0414562485276807	"CCT8/DDOST/IST1/TUBB"	4
"68"	"Cluster R"	"GO:0042581"	"specific granule"	"4/78"	"160/19869"	0.00363854231474471	0.00363854231474471	0.0421455210090012	"ATP6V1D/LAMTOR2/PTPN6/RAB27A"	4
"69"	"Cluster R"	"GO:0032432"	"actin filament bundle"	"3/78"	"79/19869"	0.00371488870749443	0.00371488870749443	0.0421455210090012	"ACTN4/PRKCZ/TPM3"	3
"70"	"Cluster R"	"GO:0030117"	"membrane coat"	"3/78"	"89/19869"	0.00518758316495898	0.00518758316495898	0.0529679544211602	"AP3D1/CLTCL1/VPS18"	3
"71"	"Cluster R"	"GO:0048475"	"coated membrane"	"3/78"	"89/19869"	0.00518758316495898	0.00518758316495898	0.0529679544211602	"AP3D1/CLTCL1/VPS18"	3
"72"	"Cluster R"	"GO:0035578"	"azurophil granule lumen"	"3/78"	"91/19869"	0.00551845360381789	0.00551845360381789	0.0533501836093325	"CCT8/IST1/TUBB"	3
"73"	"Cluster R"	"GO:0005765"	"lysosomal membrane"	"6/78"	"418/19869"	0.0060087706797109	0.0060087706797109	0.0533501836093325	"AP3D1/ATP6V1D/CLN3/DDOST/LAMTOR2/VPS18"	6
"74"	"Cluster R"	"GO:0098852"	"lytic vacuole membrane"	"6/78"	"418/19869"	0.0060087706797109	0.0060087706797109	0.0533501836093325	"AP3D1/ATP6V1D/CLN3/DDOST/LAMTOR2/VPS18"	6
"75"	"Cluster R"	"GO:0005938"	"cell cortex"	"5/78"	"312/19869"	0.00767292473393108	0.00767292473393108	0.0642724457872407	"ACTN4/FGF1/GIPC1/NF2/PRKCZ"	5
"76"	"Cluster R"	"GO:0090543"	"Flemming body"	"2/78"	"34/19869"	0.00786840508993282	0.00786840508993282	0.0642724457872407	"IST1/PDCD6IP"	2
"77"	"Cluster R"	"GO:0030119"	"AP-type membrane coat adaptor complex"	"2/78"	"35/19869"	0.00832418949738762	0.00832418949738762	0.0653802737851497	"AP3D1/VPS18"	2
"78"	"Cluster R"	"GO:0005774"	"vacuolar membrane"	"6/78"	"461/19869"	0.00950850820156439	0.00950850820156439	0.0697406355150179	"AP3D1/ATP6V1D/CLN3/DDOST/LAMTOR2/VPS18"	6
"79"	"Cluster R"	"GO:0030136"	"clathrin-coated vesicle"	"4/78"	"211/19869"	0.00956237579741997	0.00956237579741997	0.0697406355150179	"ATP6V1D/CLTCL1/RAB27A/VPS18"	4
"80"	"Cluster R"	"GO:0005776"	"autophagosome"	"3/78"	"115/19869"	0.0104889448612836	0.0104889448612836	0.0738604465731038	"CLN3/UBQLN1/VPS18"	3
"81"	"Cluster R"	"GO:1905368"	"peptidase complex"	"3/78"	"118/19869"	0.0112447079493223	0.0112447079493223	0.0765429242866148	"CASP2/TADA2A/UBQLN1"	3
"82"	"Cluster R"	"GO:0043209"	"myelin sheath"	"2/78"	"47/19869"	0.0146720056372466	0.0146720056372466	0.0966509030093667	"PRKCZ/SCRIB"	2
"83"	"Cluster R"	"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"4/78"	"248/19869"	0.016450122804042	0.016450122804042	0.104977757367899	"AGO2/RPL28/TUBB/ZFP36"	4
"84"	"Cluster R"	"GO:0035770"	"ribonucleoprotein granule"	"4/78"	"265/19869"	0.0204421297761402	0.0204421297761402	0.126499941836402	"AGO2/RPL28/TUBB/ZFP36"	4
"85"	"Cluster R"	"GO:0035580"	"specific granule lumen"	"2/78"	"62/19869"	0.024715498828678	0.024715498828678	0.141542169124756	"PTPN6/RAB27A"	2
"86"	"Cluster R"	"GO:1904115"	"axon cytoplasm"	"2/78"	"62/19869"	0.024715498828678	0.024715498828678	0.141542169124756	"AP3D1/ZC3H14"	2
"87"	"Cluster R"	"GO:0031252"	"cell leading edge"	"5/78"	"421/19869"	0.0249522792993126	0.0249522792993126	0.141542169124756	"ARPC5/GBF1/NF2/PRKCZ/SCRIB"	5
"88"	"Cluster R"	"GO:0005844"	"polysome"	"2/78"	"66/19869"	0.0277554299336366	0.0277554299336366	0.153187863645107	"AGO2/EIF3H"	2
"89"	"Cluster R"	"GO:0005775"	"vacuolar lumen"	"3/78"	"176/19869"	0.0320438558471239	0.0320438558471239	0.169712697668805	"CCT8/IST1/TUBB"	3
"90"	"Cluster R"	"GO:0098685"	"Schaffer collateral - CA1 synapse"	"2/78"	"72/19869"	0.0325803370248479	0.0325803370248479	0.169712697668805	"GIPC1/PRKCZ"	2
"91"	"Cluster R"	"GO:0030135"	"coated vesicle"	"4/78"	"310/19869"	0.0337070418652011	0.0337070418652011	0.169712697668805	"ATP6V1D/CLTCL1/RAB27A/VPS18"	4
"92"	"Cluster R"	"GO:0030667"	"secretory granule membrane"	"4/78"	"313/19869"	0.0347346259238227	0.0347346259238227	0.169712697668805	"ATP6V1D/DDOST/LAMTOR2/RAB27A"	4
"93"	"Cluster R"	"GO:0005641"	"nuclear envelope lumen"	"1/78"	"10/19869"	0.0385794239777535	0.0385794239777535	0.169712697668805	"TUBB"	1
"94"	"Cluster R"	"GO:0099243"	"extrinsic component of synaptic membrane"	"1/78"	"10/19869"	0.0385794239777535	0.0385794239777535	0.169712697668805	"SCRIB"	1
"95"	"Cluster R"	"GO:0030864"	"cortical actin cytoskeleton"	"2/78"	"80/19869"	0.0394819874623306	0.0394819874623306	0.169712697668805	"ACTN4/NF2"	2
"96"	"Cluster R"	"GO:1905369"	"endopeptidase complex"	"2/78"	"82/19869"	0.0412870075713873	0.0412870075713873	0.169712697668805	"CASP2/UBQLN1"	2
"97"	"Cluster R"	"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"1/78"	"11/19869"	0.0423555861676791	0.0423555861676791	0.169712697668805	"ATP6V1D"	1
"98"	"Cluster R"	"GO:0005832"	"chaperonin-containing T-complex"	"1/78"	"11/19869"	0.0423555861676791	0.0423555861676791	0.169712697668805	"CCT8"	1
"99"	"Cluster R"	"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"1/78"	"11/19869"	0.0423555861676791	0.0423555861676791	0.169712697668805	"ATP6V1D"	1
"100"	"Cluster R"	"GO:0042105"	"alpha-beta T cell receptor complex"	"1/78"	"11/19869"	0.0423555861676791	0.0423555861676791	0.169712697668805	"PTPN6"	1
"101"	"Cluster R"	"GO:0045179"	"apical cortex"	"1/78"	"11/19869"	0.0423555861676791	0.0423555861676791	0.169712697668805	"PRKCZ"	1
"102"	"Cluster R"	"GO:0005635"	"nuclear envelope"	"5/78"	"488/19869"	0.042901359549252	0.042901359549252	0.169712697668805	"IST1/NUP155/PRKCZ/TAF3/TUBB"	5
"103"	"Cluster R"	"GO:0030027"	"lamellipodium"	"3/78"	"203/19869"	0.0457564769674896	0.0457564769674896	0.169712697668805	"ARPC5/NF2/SCRIB"	3
"104"	"Cluster R"	"GO:0005845"	"mRNA cap binding complex"	"1/78"	"12/19869"	0.0461171061736679	0.0461171061736679	0.169712697668805	"AGO2"	1
"105"	"Cluster R"	"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"1/78"	"12/19869"	0.0461171061736679	0.0461171061736679	0.169712697668805	"EIF4H"	1
"106"	"Cluster R"	"GO:0044754"	"autolysosome"	"1/78"	"12/19869"	0.0461171061736679	0.0461171061736679	0.169712697668805	"CLN3"	1
"107"	"Cluster R"	"GO:0016591"	"RNA polymerase II, holoenzyme"	"2/78"	"88/19869"	0.0468837402250222	0.0468837402250222	0.169712697668805	"POLR2J/TAF3"	2
"108"	"Cluster R"	"GO:0120111"	"neuron projection cytoplasm"	"2/78"	"90/19869"	0.0488079725437248	0.0488079725437248	0.169712697668805	"AP3D1/ZC3H14"	2
"109"	"Cluster R"	"GO:0035579"	"specific granule membrane"	"2/78"	"91/19869"	0.0497807707221497	0.0497807707221497	0.169712697668805	"ATP6V1D/LAMTOR2"	2
"110"	"Cluster R"	"GO:0001527"	"microfibril"	"1/78"	"13/19869"	0.0498640400367109	0.0498640400367109	0.169712697668805	"MFAP1"	1
"111"	"Cluster R"	"GO:0034518"	"RNA cap binding complex"	"1/78"	"13/19869"	0.0498640400367109	0.0498640400367109	0.169712697668805	"AGO2"	1
"112"	"Cluster R"	"GO:0030014"	"CCR4-NOT complex"	"1/78"	"14/19869"	0.053596443586124	0.053596443586124	0.175641539274656	"TOB1"	1
"113"	"Cluster R"	"GO:0140672"	"ATAC complex"	"1/78"	"14/19869"	0.053596443586124	0.053596443586124	0.175641539274656	"TADA2A"	1
"114"	"Cluster R"	"GO:0000932"	"P-body"	"2/78"	"97/19869"	0.0557627874836085	0.0557627874836085	0.175641539274656	"AGO2/ZFP36"	2
"115"	"Cluster R"	"GO:0005665"	"RNA polymerase II, core complex"	"1/78"	"15/19869"	0.0573143724403308	0.0573143724403308	0.175641539274656	"POLR2J"	1
"116"	"Cluster R"	"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"1/78"	"15/19869"	0.0573143724403308	0.0573143724403308	0.175641539274656	"EIF3H"	1
"117"	"Cluster R"	"GO:0033290"	"eukaryotic 48S preinitiation complex"	"1/78"	"15/19869"	0.0573143724403308	0.0573143724403308	0.175641539274656	"EIF3H"	1
"118"	"Cluster R"	"GO:0070382"	"exocytic vesicle"	"3/78"	"226/19869"	0.0593766758429656	0.0593766758429656	0.175641539274656	"CLN3/GIPC1/RAB27A"	3
"119"	"Cluster R"	"GO:0008180"	"COP9 signalosome"	"1/78"	"16/19869"	0.0610178820076549	0.0610178820076549	0.175641539274656	"LAT"	1
"120"	"Cluster R"	"GO:0016282"	"eukaryotic 43S preinitiation complex"	"1/78"	"17/19869"	0.0647070274870988	0.0647070274870988	0.175641539274656	"EIF3H"	1
"121"	"Cluster R"	"GO:0098791"	"Golgi apparatus subcompartment"	"4/78"	"387/19869"	0.0658397943437745	0.0658397943437745	0.175641539274656	"CLN3/CLTCL1/GBF1/RASIP1"	4
"122"	"Cluster R"	"GO:0030175"	"filopodium"	"2/78"	"108/19869"	0.0673391085030276	0.0673391085030276	0.175641539274656	"DEF6/NF2"	2
"123"	"Cluster R"	"GO:0030863"	"cortical cytoskeleton"	"2/78"	"108/19869"	0.0673391085030276	0.0673391085030276	0.175641539274656	"ACTN4/NF2"	2
"124"	"Cluster R"	"GO:0005767"	"secondary lysosome"	"1/78"	"18/19869"	0.0683818638691261	0.0683818638691261	0.175641539274656	"CLN3"	1
"125"	"Cluster R"	"GO:0030130"	"clathrin coat of trans-Golgi network vesicle"	"1/78"	"18/19869"	0.0683818638691261	0.0683818638691261	0.175641539274656	"CLTCL1"	1
"126"	"Cluster R"	"GO:0031143"	"pseudopodium"	"1/78"	"18/19869"	0.0683818638691261	0.0683818638691261	0.175641539274656	"ACTN4"	1
"127"	"Cluster R"	"GO:0031527"	"filopodium membrane"	"1/78"	"18/19869"	0.0683818638691261	0.0683818638691261	0.175641539274656	"NF2"	1
"128"	"Cluster R"	"GO:0070993"	"translation preinitiation complex"	"1/78"	"18/19869"	0.0683818638691261	0.0683818638691261	0.175641539274656	"EIF3H"	1
"129"	"Cluster R"	"GO:0042470"	"melanosome"	"2/78"	"110/19869"	0.0695232970370665	0.0695232970370665	0.175641539274656	"PDCD6IP/RAB27A"	2
"130"	"Cluster R"	"GO:0048770"	"pigment granule"	"2/78"	"110/19869"	0.0695232970370665	0.0695232970370665	0.175641539274656	"PDCD6IP/RAB27A"	2
"131"	"Cluster R"	"GO:0055029"	"nuclear DNA-directed RNA polymerase complex"	"2/78"	"112/19869"	0.0717306683534986	0.0717306683534986	0.175641539274656	"POLR2J/TAF3"	2
"132"	"Cluster R"	"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"1/78"	"19/19869"	0.0720424459364379	0.0720424459364379	0.175641539274656	"ATP6V1D"	1
"133"	"Cluster R"	"GO:0042575"	"DNA polymerase complex"	"1/78"	"19/19869"	0.0720424459364379	0.0720424459364379	0.175641539274656	"POLE"	1
"134"	"Cluster R"	"GO:0005884"	"actin filament"	"2/78"	"114/19869"	0.0739607359604071	0.0739607359604071	0.175641539274656	"TPM3/VPS18"	2
"135"	"Cluster R"	"GO:0000428"	"DNA-directed RNA polymerase complex"	"2/78"	"115/19869"	0.0750841304931349	0.0750841304931349	0.175641539274656	"POLR2J/TAF3"	2
"136"	"Cluster R"	"GO:0012510"	"trans-Golgi network transport vesicle membrane"	"1/78"	"20/19869"	0.0756888282647487	0.0756888282647487	0.175641539274656	"CLTCL1"	1
"137"	"Cluster R"	"GO:0033162"	"melanosome membrane"	"1/78"	"20/19869"	0.0756888282647487	0.0756888282647487	0.175641539274656	"RAB27A"	1
"138"	"Cluster R"	"GO:0045009"	"chitosome"	"1/78"	"20/19869"	0.0756888282647487	0.0756888282647487	0.175641539274656	"RAB27A"	1
"139"	"Cluster R"	"GO:0090741"	"pigment granule membrane"	"1/78"	"20/19869"	0.0756888282647487	0.0756888282647487	0.175641539274656	"RAB27A"	1
"140"	"Cluster R"	"GO:0005865"	"striated muscle thin filament"	"1/78"	"21/19869"	0.079321065223555	0.079321065223555	0.179299321648919	"TPM3"	1
"141"	"Cluster R"	"GO:0030880"	"RNA polymerase complex"	"2/78"	"119/19869"	0.0796320628388749	0.0796320628388749	0.179299321648919	"POLR2J/TAF3"	2
"142"	"Cluster R"	"GO:0005769"	"early endosome"	"4/78"	"414/19869"	0.0798991049306652	0.0798991049306652	0.179299321648919	"AP3D1/CLN3/NF2/VPS18"	4
"143"	"Cluster R"	"GO:0005802"	"trans-Golgi network"	"3/78"	"262/19869"	0.0840336638874366	0.0840336638874366	0.185603274560512	"CLN3/CLTCL1/GBF1"	3
"144"	"Cluster R"	"GO:0030133"	"transport vesicle"	"4/78"	"423/19869"	0.0848949518976344	0.0848949518976344	0.185603274560512	"CLN3/CLTCL1/GIPC1/RAB27A"	4
"145"	"Cluster R"	"GO:1904813"	"ficolin-1-rich granule lumen"	"2/78"	"124/19869"	0.0854349093724421	0.0854349093724421	0.185603274560512	"ARPC5/CCT8"	2
"146"	"Cluster R"	"GO:0005923"	"bicellular tight junction"	"2/78"	"127/19869"	0.0889767761120094	0.0889767761120094	0.189270773747037	"PDCD6IP/PRKCZ"	2
"147"	"Cluster R"	"GO:0140534"	"endoplasmic reticulum protein-containing complex"	"2/78"	"127/19869"	0.0889767761120094	0.0889767761120094	0.189270773747037	"DAD1/DDOST"	2
"148"	"Cluster R"	"GO:0000124"	"SAGA complex"	"1/78"	"25/19869"	0.0937096395791225	0.0937096395791225	0.19072317705541	"TADA2A"	1
"149"	"Cluster R"	"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	"1/78"	"25/19869"	0.0937096395791225	0.0937096395791225	0.19072317705541	"ATP6V1D"	1
"150"	"Cluster R"	"GO:0036379"	"myofilament"	"1/78"	"25/19869"	0.0937096395791225	0.0937096395791225	0.19072317705541	"TPM3"	1
"151"	"Cluster R"	"GO:0030665"	"clathrin-coated vesicle membrane"	"2/78"	"132/19869"	0.0949753395248437	0.0949753395248437	0.19072317705541	"ATP6V1D/CLTCL1"	2
"152"	"Cluster R"	"GO:0070160"	"tight junction"	"2/78"	"132/19869"	0.0949753395248437	0.0949753395248437	0.19072317705541	"PDCD6IP/PRKCZ"	2
"153"	"Cluster R"	"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"2/78"	"133/19869"	0.0961888812387667	0.0961888812387667	0.19072317705541	"GBF1/IST1"	2
