TF	nes_1	pval_1	nes_3	pval_3	combine_nes	fisher_pval
ZKSCAN5	0.836221162222388	0.403030495282854	2.68842149093132	0.00717907151407282	1.76232132657685	0.0198061684087663
E2F5	2.30207485452462	0.0213309511984531	1.48698276638786	0.137019362637115	1.89452881045624	0.0199776889086062
FGF18	0	1	2.96421575203063	0.0030345544682827	1.48210787601532	0.0206279625759457
RBCK1	2.12918714280226	0.0332387802157551	1.67929288462214	0.0930949770447016	1.9042400137122	0.0209741311685228
AMHR2	0	1	-2.95075883157254	0.00316994322809138	-1.47537941578627	0.0214099284333491
CD79B	0	1	2.94544104607366	0.00322494598564326	1.47272052303683	0.0217259421389483
GNA11	0	1	-2.93190290710364	0.00336892053677396	-1.46595145355182	0.0225487339545916
HMGN3	2.93098665604064	0.00337887295015521	0	1	1.46549332802032	0.0226053799790547
RNF2	0	1	2.92469070525392	0.00344798737466495	1.46234535262696	0.0229979536882915
GRAP2	0	1	2.9194929098917	0.00350601369541044	1.45974645494585	0.023326475324602
ARHGEF10	0	1	2.90365392581146	0.00368835613374319	1.45182696290573	0.0243526458324764
SIRT3	0	1	2.89979653465674	0.00373404958362503	1.44989826732837	0.0246083649090248
CBLC	0	1	2.89423545037274	0.00380083039111435	1.44711772518637	0.024981093481406
PRDX2	0	1	-2.88880152782784	0.00386713070643836	-1.44440076391392	0.0253499794301684
VGLL2	0	1	2.88770790947606	0.0038806004832322	1.44385395473803	0.0254247838748238
ZNF19	2.43599052398612	0.0148510735704944	1.12200967352793	0.261858326896425	1.77900009875703	0.0254707258758572
GULP1	0	1	-2.88568174671853	0.00390566881588826	-1.44284087335927	0.0255638765802335
NR2C1	2.42750759291081	0.0152029686115817	1.13311337259718	0.25716664632216	1.780310482754	0.0255862090603487
ELL3	0	1	-2.88473488346771	0.00391743406375934	-1.44236744173386	0.0256291010151924
PTGES2	0	1	-2.88282999210159	0.00394120085878526	-1.44141499605079	0.0257607522105601
ZNF558	1.75143234888185	0.0798714648760082	1.95820572088424	0.0502058781161955	1.85481903488304	0.0261411397818604
ZNF654	2.29612372294083	0.0216688082442901	1.32514737314539	0.185122276300549	1.81063554804311	0.0261486567953115
DFFA	0	1	2.87699753478367	0.00401478731788183	1.43849876739184	0.0261674639697371
DST	0	1	-2.87004888841041	0.00410408339669815	-1.4350244442052	0.0266591935044074
KDM2A	1.75336698682214	0.0795390339326536	1.94290785166938	0.0520272930928588	1.84813741924576	0.0268465526560606
ANKZF1	1.97102362069016	0.0487211740979648	1.72085842063637	0.0852765182225452	1.84594102066326	0.0269374553111685
KDR	0	1	-2.86494375100488	0.00417083321431014	-1.43247187550244	0.0270254954412621
MAPK9	0	1	2.85815103664139	0.00426117513796317	1.42907551832069	0.0275195651778568
OVOL1	0.670543965716674	0.502511089238435	-2.62783520066349	0.00859301343027642	-0.978645617473411	0.027829810313869
RFX7	1.8082545694847	0.0705668890470837	1.84832026343939	0.064556026039796	1.82828741646205	0.0291162103920585
ZNF813	2.10152417345309	0.0355949782647886	1.51264218657852	0.13037057217412	1.8070831800158	0.0295737987962312
L3MBTL4	1.58725764854019	0.112454302983105	-2.04018804397786	0.0413316001109542	-0.226465197718836	0.0296134375912068
ZNF516	1.9356582924843	0.0529095658178297	1.70635587049457	0.0879418416150547	1.82100708148943	0.0296405513725298
APPL2	0	1	2.82964695784901	0.00465993934754305	1.41482347892451	0.0296780019840796
DGKA	0	1	2.82921986498092	0.00466616304057146	1.41460993249046	0.0297114112994897
GPR176	0	1	-2.82543382314512	0.00472166401981785	-1.41271691157256	0.0300089794904929
PRKG1	0	1	-2.82511621212732	0.00472634705589327	-1.41255810606366	0.0300340576087819
REL	-1.03346576504675	0.301385983703815	-2.41334587944339	0.0158068113643122	-1.72340582224507	0.0302352646876472
TDP2	0	1	2.82148346373625	0.00478021018950474	1.41074173186812	0.0303221675253046
TNXB	0	1	-2.81827542658097	0.00482823732320963	-1.40913771329048	0.0305785490423996
ITGAD	0	1	-2.81323334090456	0.00490460463220463	-1.40661667045228	0.0309852360278973
ITGA2B	0	1	-2.8129349003673	0.00490915887028629	-1.40646745018365	0.0310094514430567
ZNF609	1.13642102722742	0.255780399666996	2.33958129912665	0.0193053693295785	1.73800116317703	0.0311623603950803
PRDM2	1.4140429382216	0.157349295602709	2.14952454914486	0.0315928422114193	1.78178374368323	0.0313384426063192
TAF13	0	1	2.80261381596983	0.0050690326916536	1.40130690798492	0.0318568695686949
STK39	0	1	2.79376470887295	0.00520983702181466	1.39688235443647	0.0325990271475002
ZNF696	2.22137158342017	0.0263258040724611	1.28678002301877	0.19817097179619	1.75407580321947	0.0326367329677456
PRKAG2	0	1	2.78768285550499	0.00530864854740864	1.3938414277525	0.033117568584643
ZFPM2	1.02385184773649	0.305905256837255	2.37474598711931	0.0175610305729288	1.6992989174279	0.0334491139211351
SNAI3	-1.90983744844581	0.0561541459475813	-1.66138931222151	0.0966352829237086	-1.78561338033366	0.0337334779793355
ZNF703	2.74641328800596	0.00602508107536371	0.110813015334353	0.911764624175365	1.42861315167016	0.034082486020503
CCL2	0	1	2.76824780676629	0.00563585849933168	1.38412390338315	0.0348217479659498
ZNF513	2.16467597334227	0.0304125083230725	1.2962246248259	0.194898108116811	1.73045029908409	0.0363238065791393
ZBTB39	1.39839648673776	0.161994037601151	2.08948989598903	0.0366636465470821	1.74394319136339	0.0363850855260871
ZFP3	0.227999952997824	0.819646277062042	-2.68397196441579	0.00727532068057635	-1.22798600570898	0.0365075393979846
ZNF221	-2.20302550524958	0.02759295102761	-1.23337146167822	0.217437207305079	-1.7181984834639	0.0366946150861767
CHUK	0	1	2.74480340161232	0.00605471576595162	1.37240170080616	0.0369756517582088
CEBPE	-1.08204037134539	0.279234589521137	-2.29109128025855	0.0219581348650333	-1.68656582580197	0.0373671488223143
EEF1D	0	1	-2.73947518617045	0.00615373598407555	-1.36973759308522	0.0374805345556926
MEIS2	2.38076525271893	0.0172767176945374	0.913053470992047	0.361214419910174	1.64690936185549	0.0379221204051826
TMX1	0	1	2.73182424464982	0.00629847305212562	1.36591212232491	0.0382156580232336
ZNF561	0.953210922139549	0.340483213573978	2.35009119412829	0.0187688120553355	1.65165105813392	0.038681156136858
OR7D2	0	1	2.72510140569798	0.00642817406449102	1.36255070284899	0.038871584807469
CDC42	0	1	2.71341542655695	0.00665935643982731	1.35670771327847	0.0400342690706106
DR1	0.79452758261749	0.426888358002516	2.41620050572859	0.01568342239509	1.60536404417304	0.0402131624579277
ZC3H4	0	1	2.69807846325043	0.00697410006824363	1.34903923162521	0.0416043564852852
SOX3	0	1	-2.68958631368589	0.00715406435320131	-1.34479315684294	0.042495676257199
SNCA	0	1	-2.68942274957259	0.00715757112670579	-1.34471137478629	0.0425129991207331
PARP1	0	1	2.68552990755308	0.00724148935350877	1.34276495377654	0.0429270302661063
RUNX3	2.37368188011401	0.0176117167990005	0.821506274272811	0.411357951711287	1.59759407719341	0.04294294870112
SMURF2	0	1	2.68498550092242	0.00725329526884357	1.34249275046121	0.0429851993528991
PAX6	1.06713870392333	0.285909206732679	2.23461015926947	0.0254429532947701	1.6508744315964	0.043089011816452
CAMTA1	2.011621854479	0.044259813847876	1.38105361907374	0.167262474915141	1.69633773677637	0.0437211847330091
ZNF155	1.3241113520378	0.185466065956028	2.05420560938316	0.0399557957309573	1.68915848071048	0.0437576720436912
HMG20A	2.36244019896133	0.0181550702588705	0.816626217413723	0.414142067784235	1.58953320818752	0.0442882480818968
ELK3	1.76377644781837	0.0777696242890158	1.65963871298508	0.0969871554285538	1.71170758040173	0.0444049737175556
RAP1GAP	0	1	-2.66469627156668	0.00770578848809566	-1.33234813578334	0.0452004868203613
HIVEP3	0.494243601556511	0.621134150257064	2.50034200535182	0.0124073462307819	1.49729280345417	0.0452045641549274
MAX	0.501490555975909	0.616025922691639	2.49161311839897	0.01271644671014	1.49655183718744	0.0458216307339917
TFEB	-1.70565658622664	0.0880720371451665	-1.6990569201772	0.0893084593414889	-1.70235675320192	0.0459763423511034
ZNF740	2.16438364988034	0.0304349175982439	1.12518564869147	0.260510373244638	1.6447846492859	0.0462815055279876
LGALS3BP	0	1	-2.65133074303901	0.0080175286607398	-1.3256653715195	0.0467111245825033
GALR3	0	1	-2.64531612985207	0.00816146289921226	-1.32265806492604	0.0474044848936408
ZSCAN20	1.63668566006674	0.101696166773876	1.74519064809301	0.0809516885718479	1.69093815407987	0.0477456334202976
NRXN1	0	1	-2.63647043440327	0.00837735002190453	-1.31823521720163	0.0484397113455994
ZNF469	-2.58157522085949	0.00983505557657272	-0.178311152242202	0.858478620943046	-1.37994318655085	0.0487542906740252
ARID2	2.03157629868487	0.0421965681347236	1.28113645002235	0.200145742922836	1.65635637435361	0.048765168969643
SNCAIP	0	1	2.63221549814978	0.00848300372091548	1.31610774907489	0.0489443075029386
BTLA	0	1	2.62846797563732	0.00857704309065655	1.31423398781866	0.0493923268813575
UBE2I	0	1	2.62511958720954	0.00866185390491137	1.31255979360477	0.0497954952896785
XPR1	0	1	-2.62451330499894	0.00867729023181463	-1.31225665249947	0.0498687859815699
PHF21A	1.58067550433472	0.113952252033859	1.77187172892236	0.0764158523046913	1.67627361662854	0.0500133666390999
WWOX	0	1	-2.61343895464533	0.00896360950759246	-1.30671947732266	0.0512232841132797
ZNF449	2.20830553602777	0.027222981683535	0.975266273393101	0.32942819553127	1.59178590471044	0.0512440659708564
IRF6	-0.261274022670882	0.793881197896112	-2.52825793712475	0.0114630101718146	-1.39476597989782	0.051866536491939
FOXK1	2.34793417055497	0.0188778574006073	0.696144350829446	0.486338434015341	1.52203926069221	0.0522457038842821
FOXL1	0	1	2.6016041994712	0.00927888723917204	1.3008020997356	0.0527042061655256
ZDHHC23	0	1	2.60000519627373	0.00932223488673868	1.30000259813686	0.0529069726527268
LGR4	0	1	-2.59991008914751	0.00932481884563364	-1.29995504457376	0.0529190532143185
KLF7	1.91783429445486	0.0551320257591374	1.37403641132085	0.16943037877497	1.64593535288786	0.0529948742715759
GSC	2.00815841617106	0.0446264603204531	1.24732836705872	0.212277120212102	1.62774339161489	0.0536114624278131
TSPAN6	0	1	-2.5941268629037	0.0094831487961391	-1.29706343145185	0.0536579210939205
PIK3R2	0	1	-2.58607793746234	0.00970749775938753	-1.29303896873117	0.0547003590534821
NKX3-1	-2.21982712317643	0.0264305050092945	-0.90043574465138	0.367888405716263	-1.5601314339139	0.0547744043891338
FLT1	0	1	-2.58544264003574	0.00972540533577417	-1.29272132001787	0.0547833415973159
PRDM4	2.09440240817736	0.0362241484321849	1.10494181196761	0.269184803345751	1.59967211007248	0.0549018433339435
ZNF148	0.962655169537985	0.335720601387766	2.17510062279768	0.0296225768120662	1.56887789616783	0.0557978477912499
RBM38	0	1	2.57382791412813	0.0100580285617459	1.28691395706407	0.0563187652213955
BCL2L2	0	1	-2.57015000421986	0.0101654487480931	-1.28507500210993	0.0568122603237948
LDLRAP1	0	1	-2.56694611238528	0.010259855540651	-1.28347305619264	0.0572450334736394
TBPL1	2.19911617049353	0.0278696630066396	0.899040189305696	0.368631254230196	1.54907817989962	0.0573080992348584
OR51E2	0	1	2.56148537287552	0.0104225630044832	1.28074268643776	0.0579888715981475
ZBTB43	0.482696035680959	0.629311578481312	2.39409603421656	0.0166613857024328	1.43839603494876	0.058274558751448
HSPB1	0	1	2.5586113451634	0.0105091159633214	1.2793056725817	0.0583835220662174
DPF3	-1.06132162584406	0.288543760975326	-2.09000360572492	0.0366174758039102	-1.57566261578449	0.0586413403287302
ZMYND10	0	1	2.54668642706689	0.0108751105745052	1.27334321353345	0.0600445145730293
OR2C3	0	1	2.54243558497846	0.0110082890025524	1.27121779248923	0.0606458391868367
ZNF391	-0.773077890187576	0.439476285200185	-2.23825800326854	0.0252042351004473	-1.50566794672806	0.0609539356994153
NTS	0	1	2.53961712056388	0.0110973882129576	1.26980856028194	0.0610472374293889
FEZF1	0	1	2.53860001435715	0.0111296986254178	1.26930000717857	0.0611926210749839
ZBED4	1.98172183801588	0.0475103816686442	-1.18218732797976	0.23713137960802	0.39976725501806	0.06180580000018
HOXB2	-1.35991999102058	0.173855244079684	-1.84631772003781	0.0648460862939267	-1.60311885552919	0.0618400243454828
PDE6A	0	1	2.53110570251534	0.0113703577298474	1.26555285125767	0.0622725556338832
HOXB6	-1.51192764291337	0.130552270897867	-1.70846948151401	0.0875492644455451	-1.61019856221369	0.0625383085153245
NFIX	-1.27724539956705	0.201515623407882	-1.90309984584464	0.0570275180706682	-1.59017262270584	0.0628161822757699
ZNF407	1.74965555970436	0.0801777664132287	1.46049310672278	0.144154600670474	1.60507433321357	0.0631110152555494
DMTF1	1.39892008133715	0.161836949958959	1.79648635306263	0.0724172012003037	1.59770321719989	0.063831510742507
ING2	0	1	2.5201920363424	0.0117290824492634	1.2600960181712	0.0638728747748002
SALL2	0.804225997320492	0.421266467217941	2.19940233881589	0.0278493264882928	1.50181416806819	0.0638857888370614
UBE2V1	0	1	-2.51852315663826	0.0117848134056689	-1.25926157831913	0.0641205047930518
GMEB1	1.23657221144835	0.216245941744256	1.91950743652022	0.0549201460658736	1.57803982398429	0.0645262543406039
POGK	1.20800724505417	0.227044475554343	1.9330010823434	0.0532360644685997	1.57050416369878	0.0654584551384693
VIP	0	1	2.50712910785052	0.0121716244322343	1.25356455392526	0.0658320309551956
TPM4	0	1	-2.5038609132661	0.012284631613609	-1.25193045663305	0.0663297168380444
CAPN5	0	1	-2.50188384335994	0.0123534448156007	-1.25094192167997	0.066632261697605
CREB1	1.41086051587633	0.158285746469895	1.7606632846455	0.0782954104829886	1.58576190026092	0.0668062053370185
NFIB	-1.0029862722959	0.315867484769514	-2.06068578619118	0.0393330265346449	-1.53183602924354	0.0669421734160329
ZNF80	-0.34503927479891	0.730064844696019	-2.38294482218999	0.0171747684070063	-1.36399204849445	0.0674448340023406
ZFP62	0.364682823083358	0.715348182052914	2.37193961210534	0.0176949825082924	1.36831121759435	0.0679670202185713
BHLHA15	-1.61535932905988	0.106232902408708	-1.55693523908013	0.119485861858762	-1.58614728407	0.0681210223041579
PAFAH1B1	0	1	2.49222059581811	0.0126947165987471	1.24611029790905	0.0681270774871927
TRIM29	0	1	2.48853220049575	0.0128271620754653	1.24426610024788	0.0687047213320774
ZNF132	-0.737336084634532	0.460917993420997	-2.19545594313344	0.0281309079170038	-1.46639601388399	0.0693089579789899
SMAP2	0	1	2.47998936304264	0.0131386302122029	1.23999468152132	0.0700577845330022
ZNF598	2.01808826939813	0.043582069164826	1.03274715020987	0.301722242030439	1.525417709804	0.0701056481193684
RORA	-1.54905556035972	0.121368364484433	-1.60439199103238	0.108627675274778	-1.57672377569605	0.0702540982893719
EYA2	0	1	-2.47839010068039	0.0131976761714429	-1.2391950503402	0.0703134508699509
ZNF764	1.40406155254756	0.160300521223272	1.73541549199815	0.0826672380262966	1.56973852227286	0.0705467136022357
NKX2-3	-1.64420811235852	0.100133221826003	-1.50299140004669	0.132841261686028	-1.5735997562026	0.0707637610248731
ARHGEF15	0	1	-2.47164073724703	0.0134494600733482	-1.23582036862351	0.0714007130920362
ARF5	0	1	-2.47131106624054	0.0134618664093646	-1.23565553312027	0.071454163994799
HIVEP1	1.87892540429165	0.0602546794968826	1.21654162056527	0.223778666239678	1.54773351242846	0.0715482539671552
MAST1	0	1	-2.46930463088554	0.0135375918398159	-1.23465231544277	0.0717801685587054
ZNF346	1.10685038175502	0.268358621393181	1.95555110337396	0.050518057751895	1.53120074256449	0.0718634662851405
CYLD	0	1	2.4651810006613	0.0136944054450992	1.23259050033065	0.0724539206183062
USF2	1.95511888887769	0.0505690392701529	1.10040420061082	0.271156049077217	1.52776154474426	0.0725298362549981
HNRNPUL1	0	1	2.46268711152133	0.0137900198148195	1.23134355576067	0.0728638466701091
SP140	1.77055492009526	0.0766347439888654	1.33915907920642	0.18051889084021	1.55485699965084	0.0730522606421093
PPARG	1.74690198221214	0.0806543419420524	1.3638349348657	0.172619522509312	1.55536845853892	0.0734307921094993
RB1	0	1	2.45803732453709	0.0139698654256892	1.22901866226854	0.0736331034403988
ZBTB41	1.23364132574001	0.21733658660581	1.84706181487651	0.0647381818936575	1.54035157030826	0.0740603008745667
NCS1	0	1	-2.45546593243485	0.0140702088412059	-1.22773296621742	0.074061295875405
ZXDA	2.44973191265182	0.014296261251679	-0.0176235362132517	0.985939180408514	1.21605418821929	0.0741680163436607
HOXA11	1.87047403150973	0.0614180198736592	1.19944565185194	0.230354705416671	1.53495984168083	0.0743924604400463
TET3	2.45063898348664	0.0142602898221597	0	1	1.22531949174332	0.0748704651078539
ADORA2A	0	1	-2.45003905313786	0.0142840721227938	-1.22501952656893	0.0749715266421055
HUS1	0	1	2.44834776151678	0.014351306377392	1.22417388075839	0.0752570207959042
ZNF623	2.22270758684767	0.0262355239867969	0.600386951458276	0.548248381948738	1.41154726915297	0.0753939661881922
NR3C1	1.81072248285586	0.0701838208073604	1.26038832390332	0.20752931164316	1.53555540337959	0.0761631809997197
PPP2R5D	0	1	2.44300799834039	0.0145654144717223	1.2215039991702	0.0761640879375423
RAP1B	0	1	2.44039501123919	0.0146712097901124	1.22019750561959	0.0766111242000691
ZNF214	0.817795468128486	0.41347398622846	2.10262146595688	0.0354988719702545	1.46020846704268	0.0766391994256811
CREG1	0	1	-2.43846340151174	0.0147498521890358	-1.21923170075587	0.0769429316464216
SOX13	2.30164935418026	0.0213549544634678	0.394980213584919	0.69285749051498	1.34831478388259	0.0771371906690738
ANK1	0	1	-2.43609396282928	0.0148468273117727	-1.21804698141464	0.0773515113135553
RGS6	0	1	-2.43119603671547	0.0150490696611811	-1.21559801835774	0.078201574099753
HES6	-1.6114606318215	0.107079361196538	-1.47270780438495	0.140829841282368	-1.54208421810323	0.07833121144696
TET1	-2.08826646847173	0.0367738044112801	-0.82203288818483	0.411058179261371	-1.45514967832828	0.0784830201506712
RAB23	0	1	2.42879229088722	0.0151492084960219	1.21439614544361	0.0786214681892295
HNF4A	0	1	-2.42863458360148	0.0151557989673341	-1.21431729180074	0.0786490795586772
ETV6	0.136999951317069	0.89103083359204	2.38398427942795	0.0171263339639058	1.26049211537251	0.0790856422993724
ZNF26	-1.80041502517582	0.0717951300928909	1.24625047618038	0.212672453139309	-0.277082274497722	0.0791222569147599
ZNF655	-0.80869938793285	0.418688080330698	-2.08882677174335	0.0367233195561567	-1.4487630798381	0.0795683891519723
LHX3	-0.547275441422759	0.58418951336626	-2.22070098538559	0.026371220666055	-1.38398821340417	0.0796943368474805
E2F3	0.95988897999878	0.33711109302134	1.99549505582948	0.0459889128576396	1.47769201791413	0.0801012397594756
MUSK	0	1	2.42011728004196	0.015515502131524	1.21005864002098	0.0801517747721673
ZBBX	0	1	2.41642076550776	0.0156739371468263	1.20821038275388	0.0808109954944412
ZNF510	2.29111143561425	0.0219569694165514	0.36453708266039	0.715456987951965	1.32782425913732	0.0809577788004864
GPBP1L1	1.53166114097213	0.125606076303189	1.53277176982134	0.125332098594416	1.53221645539674	0.0810956647337471
SLC22A17	0	1	-2.4147533653494	0.0157458675963326	-1.2073766826747	0.081109756092761
ZFP41	2.19276902887531	0.0283240244283114	0.588761146223256	0.556021513182834	1.39076508754928	0.0811217914410476
SOX30	-2.36417817414949	0.018070119642953	0.157316506255609	0.874995412121087	-1.10343083394694	0.0813811248254942
ZKSCAN3	1.64986086840696	0.0989713958975344	1.39958811080729	0.161636696283121	1.52472448960712	0.0821519523813239
ACSL6	0	1	-2.4081885793391	0.0160318974987676	-1.20409428966955	0.0822945346038071
ZNF577	-1.82592699710315	0.0678612589951551	1.18144639342389	0.237425437133483	-0.322240301839633	0.0826253673994492
FCER1A	0	1	2.40266656175891	0.0162760205498187	1.20133328087946	0.0833016885740121
CEBPA	-1.95570538674364	0.0504998698124214	-0.983600739693536	0.325311861307997	-1.46965306321859	0.0839276911186681
SHH	0	1	2.39587085737274	0.0165809311480842	1.19793542868637	0.084554491052931
RGL4	0	1	-2.38900928411248	0.016893875442196	-1.19450464205624	0.0858344719934995
CLU	0	1	-2.38791138584981	0.0169444268330033	-1.19395569292491	0.0860406867605999
CRYM	0	1	-2.38761723195581	0.0169579933198105	-1.19380861597791	0.0860960029721035
TNFSF15	0	1	2.38728013451887	0.0169735520993673	1.19364006725943	0.0861594292295666
ZNF432	1.95343335011976	0.0507682676760333	0.96493099421074	0.334579376030527	1.45918217216525	0.0862102259798421
ZNF839	0	1	-2.38199903241332	0.0172189426950089	-1.19099951620666	0.0871579002203069
SIX6	0	1	-2.37888966833359	0.0173648725969748	-1.18944483416679	0.0877500136607606
AR	1.03234394922108	0.301911019452644	1.89784960184312	0.0577158969548631	1.4650967755321	0.0879938888492163
SPSB3	0	1	2.37243065658213	0.0176714798802658	1.18621532829106	0.0889900957276812
ZNF660	2.09966111545115	0.0357586624572527	0.680184699519584	0.496387519135734	1.38992290748537	0.0893074330956698
KHDRBS3	0	1	-2.36970129808998	0.0178024612403357	-1.18485064904499	0.0895182265023687
TEAD1	-0.55330548926677	0.580054242889041	-2.15897624963653	0.0308520095600623	-1.35614086945165	0.0898941469251664
IRAK4	0	1	2.36613000506414	0.0179751311664365	1.18306500253207	0.0902129785500705
ARHGDIG	0	1	2.36381540519437	0.0180878226480746	1.18190770259719	0.0906655067413585
KALRN	0	1	-2.36207941336855	0.0181727488935876	-1.18103970668427	0.0910060756276827
DLL3	0	1	2.35843592877114	0.0183521275280904	1.17921796438557	0.0917241126786523
ZDHHC4	0	1	2.35795188712591	0.0183760744641512	1.17897594356295	0.0918198371460808
ADCY4	0	1	2.35533980205518	0.0185057744759898	1.17766990102759	0.0923377532864653
NFXL1	1.53302883837899	0.125268749552023	1.44259509255451	0.149134566612744	1.48781196546675	0.0930396036484422
RORB	0.0381756791923887	0.969547611949973	-2.33959871891617	0.0193044690277157	-1.15071151986189	0.0931776890453378
TMPO	0	1	2.34913242457255	0.0188172131167136	1.17456621228627	0.0935776853913876
RAB24	0	1	-2.34664407464795	0.0189433408669596	-1.17332203732398	0.0940783670664284
RELA	1.91201518325876	0.0558742466133382	0.953549654584569	0.340311650288884	1.43278241892167	0.0943610946633736
ZNF304	1.47763022795073	0.139506778914166	1.48525278955797	0.137476872785775	1.48144150875435	0.0950114275961394
TET2	1.03664553717827	0.299901082687387	1.85181243900556	0.0640527608140719	1.44422898809191	0.0951321433117401
TCF12	-1.85363177168688	0.063791858923817	-1.03278165291699	0.301706091622949	-1.44320671230193	0.095277950093592
TERF2	-1.7275092218535	0.0840762504330689	-1.20189896974426	0.229402673663611	-1.46470409579888	0.0954395749001617
EPOR	0	1	2.33967944563701	0.0193002973313116	1.16983972281851	0.0954908222909923
GNB5	0	1	2.33900918204731	0.0193349582875912	1.16950459102366	0.0956276199826315
ZNF16	2.14438906051065	0.0320017260605322	0.513585844391825	0.607541578552064	1.32898745245124	0.0960511877885874
FEV	0	1	2.33368352718377	0.0196122992704026	1.16684176359188	0.0967199836189661
HRH2	0	1	-2.33260341205148	0.0196689697003407	-1.16630170602574	0.0969427071935424
OTX2	0	1	2.33247849651933	0.0196755328640838	1.16623924825967	0.0969684908855594
